year,origin,dest,export,import
2004,zmb,gbr,4782299.11,0
2004,zmb,idn,112553.89,0
2004,zmb,ind,0,1221
2004,zmb,irl,169396.36,0
2004,zmb,jpn,1510812.99,0
2004,zmb,ken,0,329029
2004,zmb,ltu,79910.97,0
2004,zmb,moz,0,82741
2004,zmb,mwi,19529063.75,136088
2004,zmb,nor,424203.75,0
2004,zmb,nzl,498071.98,0
2004,zmb,pak,0,25811
2004,zmb,pol,590656.4,0
2004,zmb,rou,7065.57,0
2004,zmb,rus,847363.05,0
2004,zmb,tur,95354.57,0
2004,zmb,tza,0,159882
2004,zmb,zaf,499766.68,567301.6
2004,zmb,zwe,22352568.56,600512.49
2004,zwe,ago,3568651,0
2004,zwe,are,9259490,53658
2004,zwe,arm,122334,0
2004,zwe,aus,4041569.17,0
2004,zwe,aut,4422783.14,0
2004,zwe,aze,703376.57,0
2004,zwe,bgd,1665897.16,105483.47
2004,zwe,bgr,9247058.1,0
2004,zwe,bih,614454.9,0
2004,zwe,blr,346748.41,0
2004,zwe,blx,7080008.569999999,0
2004,zwe,can,489052.95,0
2004,zwe,che,3105701.29,483111.77
2004,zwe,chn,106684034.3,538055.74
2004,zwe,civ,65324.48,0
2004,zwe,cmr,211051.28,0
2004,zwe,cod,4747019,1332957
2004,zwe,cri,576063,0
2004,zwe,cze,875976.89,0
2004,zwe,deu,47148979.35,21082.760000000002
2004,zwe,dji,387601,0
2004,zwe,dnk,12982622.06,0
2004,zwe,dza,1821866,0
2004,zwe,egy,5529574,29877
2004,zwe,esp,4731921.13,0
2004,zwe,eth,543310.8200000001,0
2004,zwe,fin,3087.77,0
2004,zwe,fra,5905843.87,0
2004,zwe,gab,493469,0
2004,zwe,gbr,19421441.23,8072.4
2004,zwe,geo,0,16205.05
2004,zwe,grc,5008971.86,0
2004,zwe,hkg,5456302.8,0
2004,zwe,hrv,1917092.87,0
2004,zwe,hun,922560.22,0
2004,zwe,idn,6742607.87,1163530.92
2004,zwe,ind,2509706.68,1816544.89
2004,zwe,irl,4069338.77,0
2004,zwe,irn,1211297.12,0
2004,zwe,isr,714144.72,0
2004,zwe,ita,352014.39,0
2004,zwe,jor,19711758.630000003,0
2004,zwe,jpn,2488178.86,0
2004,zwe,kaz,2808982.37,0
2004,zwe,ken,1076781.28,0
2004,zwe,khm,41962,0
2004,zwe,ltu,33524.89,0
2004,zwe,lva,254603.24,0
2004,zwe,mar,1292943.4,0
2004,zwe,mdg,125822.37,110929
2004,zwe,mkd,75734.69,0
2004,zwe,mmr,243596,0
2004,zwe,mnp,16909,0
2004,zwe,moz,3873154.89,2681812.36
2004,zwe,mrt,9575,0
2004,zwe,mus,329055.78,0
2004,zwe,mwi,3010996.52,2167621.28
2004,zwe,mys,410787.71,0
2004,zwe,nld,7661414.79,0
2004,zwe,nor,1618061.7,0
2004,zwe,nzl,2242216.5,0
2004,zwe,phl,1895015.72,0
2004,zwe,pol,6142264.83,0
2004,zwe,prt,1155754.61,0
2004,zwe,pry,6667478.98,0
2004,zwe,rou,2435113.84,0
2004,zwe,rus,15659741.76,0
2004,zwe,rwa,266068,0
2004,zwe,sdn,6877364.51,0
2004,zwe,sen,506795,0
2004,zwe,sgp,2186422.76,0
2004,zwe,svn,71145,0
2004,zwe,syc,108805,0
2004,zwe,tca,73176,0
2004,zwe,tkl,3462462,0
2004,zwe,tun,1206600,0
2004,zwe,tur,39113202.33,0
2004,zwe,tza,2726527.98,0
2004,zwe,ukr,4624541.63,0
2004,zwe,usa,7184795.91,184622.2
2004,zwe,vnm,1574758.16,0
2004,zwe,xxb,2792729,0
2004,zwe,xxh,3154931,5053382
2004,zwe,yem,2733959.72,0
2004,zwe,yug,373465.55,0
2004,zwe,zaf,13188846.629999999,20245010.26
2004,zwe,zmb,600512.49,22352568.56
2005,abw,ant,144262.25,1382969
2005,abw,bra,0,225765
2005,abw,col,4550315,11218963
2005,abw,cub,0,273477
2005,abw,deu,0,93246
2005,abw,dom,0,7753
2005,abw,esp,0,5274
2005,abw,gbr,0,50401
2005,abw,hnd,0,9654
2005,abw,irl,0,306531
2005,abw,nld,0,467292
2005,abw,pan,847555,0
2005,abw,pry,0,472452
2005,abw,ury,0,864748
2005,abw,usa,0,471330.23
2005,abw,ven,6777922,93527.01
2005,afg,are,0,438967
2005,afg,bhr,0,3875
2005,afg,blx,0,7381
2005,afg,deu,0,941e3
2005,afg,grc,0,14150
2005,afg,ind,0,3245808
2005,afg,irn,0,6912
2005,afg,ita,0,435670
2005,afg,kaz,0,1955200
2005,afg,kgz,0,157750
2005,afg,kor,0,620092
2005,afg,mys,0,46609
2005,afg,pak,217572,234549
2005,afg,sgp,0,1861740
2005,afg,swe,0,4153
2005,afg,tur,0,2850163
2005,afg,usa,0,40684
2005,ago,bra,0,1083952
2005,ago,deu,0,55e3
2005,ago,esp,0,22412
2005,ago,gmb,15458,0
2005,ago,ken,0,274484
2005,ago,nld,0,47260
2005,ago,prt,0,485204
2005,ago,pry,0,61570
2005,ago,stp,10854,0
2005,ago,uga,0,793529
2005,ago,vnm,0,36036
2005,ago,zaf,127884,8848580
2005,ago,zwe,0,653042
2005,alb,aut,0,568966.44
2005,alb,bgr,0,173109.47
2005,alb,blx,0,349979.38
2005,alb,che,0,6330460.21
2005,alb,cze,0,7753372.87
2005,alb,deu,848e3,1154341.19
2005,alb,dnk,0,260133.28
2005,alb,fra,178498.12,4314
2005,alb,gbr,0,1316770
2005,alb,grc,5224511.26,17718716.02
2005,alb,hun,0,4950.04
2005,alb,ind,151338,0
2005,alb,ita,0,689321.2
2005,alb,mkd,0,13931.35
2005,alb,nld,0,4994706.85
2005,alb,pol,0,160796.37
2005,alb,prt,461450,0
2005,alb,rou,0,61602.96
2005,alb,rus,998488,0
2005,alb,tur,0,4330372.58
2005,alb,ukr,1094062,0
2005,alb,usa,0,3754
2005,alb,yug,190974,0
2005,alb,zaf,0,1282987
2005,and,are,0,1003
2005,and,aut,0,107967
2005,and,blx,0,969083
2005,and,che,6009,349862
2005,and,chl,173314,0
2005,and,cub,0,4253125
2005,and,deu,6320.97,754e4
2005,and,dnk,0,25425
2005,and,dom,0,18227
2005,and,esp,117498.1,3966396
2005,and,fra,38906.11,6202548
2005,and,gbr,20752,3671222
2005,and,grc,0,4242
2005,and,ita,0,137641
2005,and,mac,2896,0
2005,and,nld,0,3437497
2005,and,prt,2171.59,104759
2005,and,usa,0,423720
2005,and,yem,953929,0
2005,ant,abw,1382969,144262.25
2005,ant,atg,53923,0
2005,ant,blx,0,40473
2005,ant,bra,0,1791053.17
2005,ant,brb,6947,12924
2005,ant,can,0,19235
2005,ant,col,0,364420
2005,ant,cub,0,3412173.55
2005,ant,deu,2e3,720726.09
2005,ant,dnk,0,497328
2005,ant,dom,0,11294
2005,ant,esp,0,11987
2005,ant,fra,6221,16175
2005,ant,gbr,0,307779
2005,ant,geo,11265,0
2005,ant,gtm,0,200910
2005,ant,hrv,4883,0
2005,ant,idn,0,10650
2005,ant,jam,5127,4982.07
2005,ant,kna,97041,0
2005,ant,lka,6510.37,0
2005,ant,nld,0,1370387.51
2005,ant,pan,1419,0
2005,ant,rou,0,1019
2005,ant,ury,0,70135
2005,ant,usa,0,451583.51
2005,ant,ven,0,1436.53
2005,are,afg,438967,0
2005,are,and,1003,0
2005,are,arm,296063.27,0
2005,are,aus,79386.42,309680.42
2005,are,aut,0,114106
2005,are,aze,471491,352e3
2005,are,ben,0,75315.54
2005,are,bgd,0,2843434.1999999997
2005,are,bgr,0,1549641.8599999999
2005,are,bhr,353672.74,3063
2005,are,blx,150137.97,3517185.0900000003
2005,are,bra,14154.17,9306124.219999999
2005,are,can,1920,0
2005,are,che,26584,8044937.86
2005,are,chn,101537,1771496
2005,are,civ,2329.57,0
2005,are,cmr,5108,0
2005,are,cog,50973,0
2005,are,cri,0,20635
2005,are,cub,0,1986533
2005,are,cyp,3701,16306856.98
2005,are,deu,3560,46457071.32
2005,are,dji,183197,0
2005,are,dma,0,347992
2005,are,dnk,3299.41,123974.46
2005,are,dom,0,102883
2005,are,egy,1935760,15725158.96
2005,are,esp,0,53495.22
2005,are,eth,513243.45,0
2005,are,fin,11503,0
2005,are,fra,0,15205068.99
2005,are,gbr,23349,74491935.96
2005,are,geo,31584,237219
2005,are,gha,106886,0
2005,are,gin,1507095.83,0
2005,are,gmb,92072,0
2005,are,grc,59991,2248694.93
2005,are,hkg,1716843.23,2852148.92
2005,are,hrv,0,2152555.06
2005,are,idn,77500,1883560.29
2005,are,ind,584820.1399999999,10375349.75
2005,are,irl,0,3023.84
2005,are,irn,124845043.25999999,119079.94
2005,are,irq,134934172,0
2005,are,ita,0,250130
2005,are,jor,790219.24,841658.13
2005,are,jpn,150980.61,124837.59
2005,are,kaz,175937.15,0
2005,are,ken,183350.53,0
2005,are,kgz,51188.31,0
2005,are,khm,41041,0
2005,are,kor,1039,48759877.83
2005,are,kwt,7642343,42081
2005,are,lbn,1380480.94,21972
2005,are,lby,467314,0
2005,are,lka,0,381640.15
2005,are,ltu,0,114818
2005,are,lva,2071,0
2005,are,mar,2400,0
2005,are,mdv,94549.51000000001,0
2005,are,mex,1228,0
2005,are,mli,1770,0
2005,are,mlt,0,72251
2005,are,mng,105820,0
2005,are,moz,333718,0
2005,are,mrt,484903.62,0
2005,are,mus,1813,0
2005,are,mwi,0,217591
2005,are,mys,2696519.23,1142642.29
2005,are,ner,198110,0
2005,are,nld,0,4866080.45
2005,are,nor,0,378737.6
2005,are,omn,21650192.67,792083.13
2005,are,pak,363779.44,271598.4
2005,are,phl,1062889,7776.7
2005,are,pol,0,4767023
2005,are,prt,0,20334.93
2005,are,qat,2816582.55,0
2005,are,rou,153550,666723.42
2005,are,rus,110470.40000000001,18772
2005,are,sau,689398.19,36928.86
2005,are,sdn,6654.99,163887.91
2005,are,sgp,175250.41,460712.02
2005,are,sle,249832,0
2005,are,som,6099546,0
2005,are,svk,4336.46,0
2005,are,swe,8171,7724
2005,are,syc,199789.35,130310
2005,are,syr,1491675,31807.75
2005,are,tgo,125271,0
2005,are,tha,33829,0
2005,are,tjk,192391,0
2005,are,tkm,2974224,0
2005,are,tun,23145,51353.2
2005,are,tur,1138598,502345.51
2005,are,tza,390440.13,6473
2005,are,uga,16345,0
2005,are,ukr,1250,691490.52
2005,are,ury,0,206580
2005,are,usa,720020.5299999999,129887851.42
2005,are,vnm,1415853,8412084.1
2005,are,xxb,18685,0
2005,are,xxh,5629755,2577069
2005,are,yem,367664.17000000004,8141.589999999999
2005,are,zaf,906814.75,12554034.97
2005,are,zwe,2893339,6324337.58
2005,arg,arm,234351,0
2005,arg,aus,1679026.39,0
2005,arg,aut,129622.78,0
2005,arg,aze,347032.27999999997,0
2005,arg,bgd,573323.39,0
2005,arg,bgr,959291.34,0
2005,arg,blr,90930.47,0
2005,arg,blx,38323263.73,3431976.91
2005,arg,bol,223654.52,0
2005,arg,bra,2879992.63,14633724.99
2005,arg,can,6496123.779999999,0
2005,arg,che,5532913.56,114291.62
2005,arg,chl,1062565.82,1275
2005,arg,civ,3902258.22,0
2005,arg,col,733057.62,0
2005,arg,cub,0,1009358.7
2005,arg,cze,24957.4,0
2005,arg,deu,20260542.27,263575.27
2005,arg,dnk,613567.49,8492.61
2005,arg,dom,261377.54,101303.94
2005,arg,ecu,27252.63,4619.19
2005,arg,egy,186550,0
2005,arg,esp,2296816.13,808110.9099999999
2005,arg,fra,5596771.97,26747.64
2005,arg,gbr,8331305.81,731914.56
2005,arg,geo,33906,0
2005,arg,grc,1363161.45,567767.48
2005,arg,hkg,332156,0
2005,arg,hti,297396,0
2005,arg,hun,0,1e3
2005,arg,idn,13656.81,130659.62
2005,arg,ind,0,1508
2005,arg,irl,228690,0
2005,arg,isr,127512.57,0
2005,arg,ita,1610686.31,0
2005,arg,jpn,103997.44,0
2005,arg,kaz,446632.58,0
2005,arg,ken,477262,0
2005,arg,kgz,177023.65,0
2005,arg,kor,1321087.63,0
2005,arg,ltu,341951,0
2005,arg,mar,743141.05,0
2005,arg,mdg,21103.36,0
2005,arg,mex,1134226.62,8846.32
2005,arg,mkd,71520.84,1108805.02
2005,arg,mwi,0,1457687.43
2005,arg,mys,745163.33,0
2005,arg,nga,1918561,0
2005,arg,nic,0,24650.11
2005,arg,nld,7028923.74,217137.26
2005,arg,nor,100296.23,0
2005,arg,nzl,385868.51,0
2005,arg,pak,108273.93,0
2005,arg,phl,1709881.99,0
2005,arg,pol,2727351.25,0
2005,arg,prt,3520632.06,14785.5
2005,arg,pry,23497539.97,216454.27
2005,arg,rou,675261.82,0
2005,arg,rus,8597216.23,0
2005,arg,rwa,6720,0
2005,arg,sen,449579.12,0
2005,arg,sgp,402288.59,4485
2005,arg,srb,1078168,0
2005,arg,swe,864679.62,0
2005,arg,tun,42649.57,0
2005,arg,tur,2697063.92,3098608.3
2005,arg,tza,490081.51,0
2005,arg,ukr,1340649.55,0
2005,arg,ury,7566803.94,138323.44
2005,arg,usa,50619829.24,1711923.3
2005,arg,ven,120593.08,11997
2005,arg,vnm,472331.71,0
2005,arg,yug,136320,0
2005,arg,zaf,5868581.94,903410
2005,arm,are,0,296063.27
2005,arm,arg,0,234351
2005,arm,aus,9317.96,0
2005,arm,bgr,12336,993595.55
2005,arm,blx,308252,224108
2005,arm,bra,0,903237.88
2005,arm,che,0,3862032.54
2005,arm,cze,8460.12,0
2005,arm,deu,0,5298834.23
2005,arm,dma,0,301020
2005,arm,dnk,0,766003.37
2005,arm,fra,0,598980.44
2005,arm,gbr,0,155935.35
2005,arm,geo,96034.69,1106783.15
2005,arm,grc,0,2236018.95
2005,arm,hrv,0,116485
2005,arm,irn,289557.25,220121
2005,arm,isr,1e4,0
2005,arm,kaz,8040,0
2005,arm,kor,0,1128562.96
2005,arm,lva,35020.11,0
2005,arm,mda,48255.95,0
2005,arm,mwi,0,94526
2005,arm,mys,122866,0
2005,arm,nld,0,217235.19
2005,arm,nor,0,120254
2005,arm,pan,0,7969137
2005,arm,pol,0,424869.39
2005,arm,rus,859263.58,5639926.899999999
2005,arm,sgp,57900,0
2005,arm,swe,24678.57,0
2005,arm,ukr,0,16382500.43
2005,arm,usa,902261.32,15994
2005,arm,vgb,0,5942741.1899999995
2005,arm,vnm,606180,0
2005,arm,xxb,381076,0
2005,arm,xxh,46465,0
2005,arm,zaf,0,816206
2005,asm,kor,0,19550
2005,asm,mwi,0,218722
2005,asm,wsm,0,1955
2005,ata,aus,0,1607935
2005,ata,fra,0,2488
2005,atg,ant,0,53923
2005,atg,brb,0,1010
2005,atg,che,0,100527
2005,atg,cub,0,46458
2005,atg,deu,0,1237
2005,atg,dma,0,64567
2005,atg,dnk,0,2e3
2005,atg,dom,0,10559.67
2005,atg,gbr,0,399838.81
2005,atg,hnd,0,30337.16
2005,atg,kna,2963,0
2005,atg,msr,35097,0
2005,atg,rou,86727.68,3022
2005,atg,tto,10643,926258.92
2005,atg,usa,0,374137.33
2005,aus,are,309680.42,79386.42
2005,aus,arg,0,1679026.39
2005,aus,arm,0,9317.96
2005,aus,ata,1607935,0
2005,aus,blx,0,1779301.18
2005,aus,bra,0,12299766.78
2005,aus,che,8796.029999999999,525211.73
2005,aus,chn,0,18122992.11
2005,aus,cok,16577.24,0
2005,aus,cub,0,1056649
2005,aus,cxr,74230,0
2005,aus,cyp,0,58856
2005,aus,deu,47032.950000000004,12478744.899999999
2005,aus,dnk,0,354475.17
2005,aus,dom,0,337499.63
2005,aus,ecu,0,39885
2005,aus,egy,0,52214.19
2005,aus,esp,0,1636.79
2005,aus,fji,1255774.1199999999,2536
2005,aus,fra,3419.85,285906
2005,aus,fsm,2289,0
2005,aus,gbr,0,10157444.9
2005,aus,gha,14231,0
2005,aus,gin,3648468,0
2005,aus,grc,0,238285.9
2005,aus,hkg,6870.78,2867632.17
2005,aus,hnd,0,73612
2005,aus,hun,1873,0
2005,aus,idn,197745.56,2454734.9
2005,aus,ind,0,4557548.28
2005,aus,irl,0,10642478.7
2005,aus,ita,28180,36276.27
2005,aus,jor,0,67954
2005,aus,jpn,17062,359749.71
2005,aus,ken,0,10289
2005,aus,khm,0,68329.02
2005,aus,kir,2740098.48,0
2005,aus,kor,13650511.7,180537.76
2005,aus,lbn,0,28878
2005,aus,mac,2914846,25925.7
2005,aus,mex,0,1426.74
2005,aus,moz,0,249647.58
2005,aus,mwi,0,11360682.28
2005,aus,mys,1605433.8,533251.31
2005,aus,ncl,13984,0
2005,aus,nfk,173889,0
2005,aus,nic,0,25838.67
2005,aus,nld,57917,15343483.790000001
2005,aus,nru,59283,0
2005,aus,nzl,5742377.63,12474510.3
2005,aus,phl,2886893.92,6920632.34
2005,aus,png,6286118,0
2005,aus,pol,26917.61,0
2005,aus,pry,0,8080
2005,aus,pyf,117809.86,0
2005,aus,sau,11145.27,45537
2005,aus,sgp,2504932.75,602873.85
2005,aus,slb,368599,10579
2005,aus,swe,0,4236
2005,aus,tgo,1131,0
2005,aus,tha,0,797479.24
2005,aus,tls,178921.65,0
2005,aus,tur,0,478408
2005,aus,tuv,79142,0
2005,aus,tza,0,859492.47
2005,aus,uga,0,389138.29
2005,aus,usa,199579,9098503.32
2005,aus,vnm,2914155,0
2005,aus,vut,1142305,1160
2005,aus,xxb,1520,3635
2005,aus,xxg,1334653,0
2005,aus,zaf,724900.31,1713930.9
2005,aus,zmb,0,15836.37
2005,aus,zwe,0,1966778.24
2005,aut,alb,568966.44,0
2005,aut,and,107967,0
2005,aut,are,114106,0
2005,aut,arg,0,129622.78
2005,aut,bgr,159546.05,2279878.31
2005,aut,bhs,15800,0
2005,aut,bih,1951693.21,0
2005,aut,blx,31514674.52,1665645.9500000002
2005,aut,bra,0,7887568.37
2005,aut,can,4649,7955
2005,aut,che,4093502.04,351639.15
2005,aut,chn,0,1597769.74
2005,aut,col,0,18269.72
2005,aut,cri,0,64417.990000000005
2005,aut,cub,0,1631069.79
2005,aut,cyp,254753.01,0
2005,aut,cze,21789899.73,249069
2005,aut,deu,108702329.86,97712050.2
2005,aut,dji,508185,0
2005,aut,dnk,566743,934224.3
2005,aut,dom,2077,457047.09
2005,aut,egy,0,16826
2005,aut,esp,22133762.01,2796497.41
2005,aut,est,4131938.03,0
2005,aut,fra,14983913.629999999,20744850.52
2005,aut,gbr,662450.67,4015474.32
2005,aut,geo,91931,0
2005,aut,gin,7360379.91,0
2005,aut,gmb,254057,0
2005,aut,gnb,117983,0
2005,aut,grc,3625242.23,2384194.21
2005,aut,hnd,241555.25,27996.83
2005,aut,hrv,101483.62,638882.89
2005,aut,hun,3590992.09,1574143.95
2005,aut,idn,0,866649.48
2005,aut,ind,2594,3881183.59
2005,aut,irl,2847,14412
2005,aut,ita,68085927.55,5636997
2005,aut,jam,0,54074
2005,aut,jpn,1613157.44,0
2005,aut,lbr,265585,0
2005,aut,lka,10448.81,131950.2
2005,aut,ltu,0,179634
2005,aut,mex,0,476678.89
2005,aut,mkd,158551.17,0
2005,aut,mlt,24049.47,0
2005,aut,moz,0,151798.41
2005,aut,mwi,0,5215400.16
2005,aut,nic,0,44012.45
2005,aut,nld,8253256.55,5856323.63
2005,aut,nor,246097.46,0
2005,aut,phl,0,1626407.02
2005,aut,pol,91554,502161.83
2005,aut,pry,0,22427.8
2005,aut,rou,70609201.01,9475.37
2005,aut,rus,1401106.88,12924.57
2005,aut,sle,126416,0
2005,aut,smr,29370,0
2005,aut,som,506560,0
2005,aut,srb,3342886,0
2005,aut,svk,11174013.4,0
2005,aut,svn,1945212.66,0
2005,aut,swe,21409634.16,272837
2005,aut,syr,9136,0
2005,aut,tha,0,1111296.76
2005,aut,tun,36094,0
2005,aut,tur,2097448,3484055.15
2005,aut,tza,0,140842.7
2005,aut,uga,0,148641.28
2005,aut,ukr,639829.37,0
2005,aut,usa,0,23754547.049999997
2005,aut,yug,10484210,0
2005,aut,zaf,48986.81,87502.4
2005,aut,zmb,0,38753.22
2005,aut,zwe,0,1310270.25
2005,aze,are,352e3,471491
2005,aze,arg,0,347032.27999999997
2005,aze,bgd,0,24233.33
2005,aze,blr,47180.34,0
2005,aze,bra,0,1737970.8
2005,aze,che,201e3,915839.12
2005,aze,cyp,26303,0
2005,aze,deu,0,33157946.35
2005,aze,esp,0,1626811.14
2005,aze,fra,0,1588468.66
2005,aze,gbr,0,179383
2005,aze,geo,448331.37,0
2005,aze,grc,91904,677136.84
2005,aze,hrv,0,231126
2005,aze,ind,0,567423.79
2005,aze,irn,403271,774640.77
2005,aze,irq,5069817,332687
2005,aze,ita,0,545299.06
2005,aze,kaz,0,1188652.67
2005,aze,ken,0,130578.6
2005,aze,kor,0,598700.62
2005,aze,mkd,0,948142
2005,aze,mng,59800,0
2005,aze,pak,206506,0
2005,aze,pan,29720,0
2005,aze,phl,0,109778.34
2005,aze,pol,0,79715.94
2005,aze,rou,19004,12857.17
2005,aze,rus,3906462.13,22149138.569999997
2005,aze,syr,0,88514.42
2005,aze,tha,0,71437.58
2005,aze,tjk,467840,0
2005,aze,tur,14659190,65507.48
2005,aze,ukr,0,789682.1
2005,aze,usa,0,2852706
2005,aze,vgb,0,23889.68
2005,aze,zaf,0,9841491.97
2005,aze,zwe,0,208811.72
2005,bdi,blx,0,1119
2005,bdi,mwi,316307,0
2005,bdi,nld,0,4975
2005,bdi,rwa,8998,15775
2005,bdi,uga,820146,0
2005,bdi,zaf,324730,0
2005,ben,are,75315.54,0
2005,ben,bfa,238529.12,0
2005,ben,bgr,0,107134
2005,ben,blx,0,649376
2005,ben,che,0,666912.96
2005,ben,civ,590478.15,1166482.41
2005,ben,cze,0,261251
2005,ben,deu,0,536e3
2005,ben,dom,12774,0
2005,ben,fra,0,157776
2005,ben,gbr,0,10160722
2005,ben,grc,0,3323311
2005,ben,mli,6459441.68,426742
2005,ben,mrt,37366,0
2005,ben,ner,1716567.7,142272
2005,ben,nld,0,368126
2005,ben,sen,0,26588
2005,ben,tgo,8048087.31,0
2005,ben,usa,0,124451.37
2005,ben,zaf,189458,1573476.73
2005,bfa,ben,0,238529.12
2005,bfa,blx,0,885362
2005,bfa,civ,3872474,21625536.09
2005,bfa,cyp,0,2716
2005,bfa,cze,0,133846
2005,bfa,fra,0,2488
2005,bfa,mli,0,103199
2005,bfa,ner,3097755.15,37395
2005,bfa,sen,0,2598291.3
2005,bfa,usa,76653.77,0
2005,bfa,xxh,0,154967
2005,bgd,are,2843434.1999999997,0
2005,bgd,arg,0,573323.39
2005,bgd,aze,24233.33,0
2005,bgd,bgr,0,1013
2005,bgd,bhs,0,32037.22
2005,bgd,blr,302114.78,0
2005,bgd,blx,2223167.75,0
2005,bgd,bol,0,114565.94
2005,bgd,bra,0,2992013.53
2005,bgd,can,0,2165466.99
2005,bgd,che,7475.92,96339.15
2005,bgd,chn,0,241587.05
2005,bgd,cmr,121217,0
2005,bgd,deu,1028727,0
2005,bgd,dji,403959,0
2005,bgd,dnk,83140.82,0
2005,bgd,dom,63913,0
2005,bgd,fra,254235.9,16967.26
2005,bgd,gbr,805380.24,740900.85
2005,bgd,grc,50239.36,14767.18
2005,bgd,hkg,77957.01,15196
2005,bgd,hun,1106005.74,0
2005,bgd,ind,0,4214663.2700000005
2005,bgd,ita,93048.22,0
2005,bgd,ken,169901,0
2005,bgd,kor,333721.8,0
2005,bgd,ltu,108698,0
2005,bgd,mdv,6754,0
2005,bgd,mwi,0,2572.74
2005,bgd,mys,501255.72,10720.43
2005,bgd,nga,801198,0
2005,bgd,nld,2879354.59,0
2005,bgd,nor,57387.89,0
2005,bgd,pak,988284.42,297773.08
2005,bgd,phl,1415508.32,0
2005,bgd,pol,107163.86,0
2005,bgd,rou,9516.97,0
2005,bgd,rus,558344.77,0
2005,bgd,sau,128207.25,0
2005,bgd,sen,170101.59,0
2005,bgd,sgp,436689.18,587827.5
2005,bgd,tha,0,1510
2005,bgd,tur,0,106156.94
2005,bgd,ukr,882824.04,22587
2005,bgd,usa,6669628,1397735
2005,bgd,xxb,4821,0
2005,bgd,xxh,53375,0
2005,bgd,yem,379978.66000000003,0
2005,bgd,zaf,561691.45,31666
2005,bgd,zwe,0,1347144.39
2005,bgr,alb,173109.47,0
2005,bgr,are,1549641.8599999999,0
2005,bgr,arg,0,959291.34
2005,bgr,arm,993595.55,12336
2005,bgr,aut,2279878.31,159546.05
2005,bgr,ben,107134,0
2005,bgr,bgd,1013,0
2005,bgr,bih,20924,0
2005,bgr,blr,473133.95,0
2005,bgr,blx,5042039.07,1212742.71
2005,bgr,bol,13815,0
2005,bgr,bra,0,6623783.28
2005,bgr,can,65715,0
2005,bgr,che,2657195.01,8000.01
2005,bgr,chl,79547.17,0
2005,bgr,chn,29006,564550.3
2005,bgr,col,0,301048.59
2005,bgr,cub,1336.15,519913.58
2005,bgr,cym,1121,0
2005,bgr,cyp,12916.19,3289174
2005,bgr,cze,1013743.16,0
2005,bgr,deu,5254331.99,4872610.16
2005,bgr,dnk,194480.48,92585.65000000001
2005,bgr,dom,9178,91631.05
2005,bgr,dza,875984,0
2005,bgr,egy,5556708,0
2005,bgr,esp,295125.41,21585.63
2005,bgr,eth,71926,0
2005,bgr,fra,1163785.7,2193189.21
2005,bgr,geo,2092546.55,0
2005,bgr,gin,311940.72,0
2005,bgr,grc,6604850.54,939261.9
2005,bgr,hnd,0,16432
2005,bgr,hrv,2415434,1238134
2005,bgr,hun,569821.66,0
2005,bgr,idn,3457983.48,0
2005,bgr,ind,0,1878647.03
2005,bgr,irn,0,195556
2005,bgr,irq,1551681,0
2005,bgr,isr,542e3,32e3
2005,bgr,ita,215624.94,92430.94
2005,bgr,jor,867261,0
2005,bgr,jpn,822259.77,0
2005,bgr,kaz,526803.32,0
2005,bgr,khm,9479,0
2005,bgr,kor,6049438.92,0
2005,bgr,ltu,847497,0
2005,bgr,mac,36396.89,0
2005,bgr,mda,2116109.71,0
2005,bgr,mdg,4359.76,0
2005,bgr,mkd,17961.93,208064.53
2005,bgr,mlt,276172.36,0
2005,bgr,mys,40693.55,0
2005,bgr,ner,329372,0
2005,bgr,nld,769718.83,1091052.46
2005,bgr,nor,28213,0
2005,bgr,pak,760437,0
2005,bgr,pol,1860468.94,53857
2005,bgr,prt,1037151.49,0
2005,bgr,rou,1981921.49,182962.77
2005,bgr,rus,3987447.04,0
2005,bgr,sen,323012.51,0
2005,bgr,sgp,198312,0
2005,bgr,srb,1011690,4722
2005,bgr,svk,116652.17,0
2005,bgr,svn,73716,0
2005,bgr,tgo,3414852,0
2005,bgr,tur,9624858,172557.11
2005,bgr,ukr,2442491.11,0
2005,bgr,usa,36874155.93,1035207.0199999999
2005,bgr,vnm,70461.12,0
2005,bgr,xxf,5789395,94220
2005,bgr,yug,189349,0
2005,bgr,zaf,1276238.71,0
2005,bgr,zwe,0,5261513.75
2005,bhr,afg,3875,0
2005,bhr,are,3063,353672.74
2005,bhr,che,0,3185801.78
2005,bhr,chn,0,68979
2005,bhr,cub,0,447699
2005,bhr,cyp,0,194936
2005,bhr,deu,0,1693880.71
2005,bhr,dnk,0,44915.62
2005,bhr,dom,0,23061
2005,bhr,egy,0,252521
2005,bhr,fra,0,75536.79
2005,bhr,gbr,0,12225263.879999999
2005,bhr,grc,0,10787
2005,bhr,hkg,12396,0
2005,bhr,ind,2211.98,839094.63
2005,bhr,irq,4298,0
2005,bhr,ita,0,2947
2005,bhr,jor,41178,34348
2005,bhr,jpn,0,239543.86
2005,bhr,lbn,0,2835
2005,bhr,mys,0,365233
2005,bhr,ner,81636,0
2005,bhr,nld,0,257463.41
2005,bhr,nzl,0,28160
2005,bhr,omn,0,222176.63
2005,bhr,pak,0,2754.06
2005,bhr,phl,0,24778.27
2005,bhr,qat,9145.83,0
2005,bhr,sau,0,1601
2005,bhr,swe,0,13439
2005,bhr,usa,0,16044730.75
