"","Party","2018","2016","2014","Region"
"59","Gabon","Answer not provided","Answer not provided","Pour ce qui concerne la réglementation de la composition des produits du tabac la loi prévoit uniquement au chapitre 2 article 6 que les emballages étuis ou paquets mis à la disposition du public puisse indiquer la teneur en nicotine et en goudron des produits sur une des faces latérales du paquet. Les teneurs maximales en goudron et en nicotine sont respectivement de 15 mg et 1 5mg
Pour la réglementation des émissions des produits du tabac voir chapitre 4 article 19 20 et 21 ainsi que l’article 36 chapitre 8 de la loi.","WHO African Region"
"60","Gambia","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"61","Georgia","newly adopted tobacco control amendments entail the provisions on the rules of measuring and reporting of the contents and emissions of tobacco products. the relevant Order of the Minister of Health is being prepared and  is in the process of approval. the regulation about measuring the contents and emissions is in place however the regulation on restricting additives or flavorings in tobacco products is not in place.","There is Decree of Government which defines the norms of the content and requires them to be depicted on the cigarette packages but a governmental organization who would be responsible to measure it is not defined. amendments project to existing laws include provisions in line with the recommendations of the WHO FCTC guidelines on article 9 but it is not approved.","The norms of content are defined on the packages but it is not under the competence of any governmental organization to actually measure it.","WHO European Region"
"62","Germany","Ingredients in tobacco products are regulated according to Tobacco Products Directive 2014/40/EU.","Ingredients in tobacco products are regulated (positive and negative list). Since submission of our last report there have been no changes.","Ingredients in tobacco products are regulated (positive and negative list). Since submission of our last report there have been no changes.","WHO European Region"
"63","Ghana","Ghana is yet to require the Tobacco Industry to report on Content to FDA and to do testing to confirm content. Ghana benefited for recent training by WHO AFRO on content disclosure and testing that gave clearer undertsanding of what has to be done","Ghana is yet to require the Tobacco Industry to report on Content to FDA and to do testing to confirm content. Ghana benefited for recent training by WHO AFRO on content disclosure and testing that gave clearer undertsanding of what has to be done","Answer not provided","WHO African Region"
"64","Greece","Report not provided","Within the context of TPD article 5 implementation, we are working towards the implementation of reporting requirements  of the industry to the regulatory authority. In accordance with the new European TPD, a law regulating the licensing and the contents of tobacco products is already open to public discussion and it is expected to be voted by the Parliament during the first week of September 2016.","Answer not provided","WHO European Region"
"65","Grenada",NA,"Answer not provided","Answer not provided","WHO Region of the Americas"
"66","Guatemala","Ninguno","Ninguno","Answer not provided","WHO Region of the Americas"
"67","Guinea","Report not provided","Answer not provided","Report not provided","WHO African Region"
"68","Guinea-Bissau","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"69","Guyana","The Tobacco Control Act provides measures for disclosure of content and emissions.","Report not provided","Report not provided","WHO Region of the Americas"
"70","Honduras","El IHADFA y las organizaciones o instituciones del Estado responsables de vigilar el cumplimiento de lo dispuesto en el Artículo 9 del CMCT de la OMS han trabajado de manera conjunta y existe la iniciativa de fortalecer al IHADFA con el objeto de desarrollar un laboratorio para el análisis del contenido de los productos de tabaco y de las emisiones de los mismos, para verificar la información que presenta la industria de tabaco sobre dichos productos.","El IHADFA y las organizaciones o instituciones del Estado responsables de vigilar el cumplimiento de lo dispuesto en el Artículo 9 del CMCT de la OMS han trabajado de manera conjunta y existe la iniciativa de fortalecer al IHADFA con el objeto de desarrollar un laboratorio para el análisis del contenido de los productos de tabaco y de las emisiones de los mismos, para verificar la información que presenta la industria de tabaco sobre dichos productos.","No se ha podido llevar a cabo el análisis y medición del contenido de los productos de tabaco   ni el análisis y medición de las emisiones de los productos de tabaco. por la razón que el Instituto Hondureño para la Prevención del Alcoholismo. Drogadicción y Farmacodependencia IHADFA aun no cuenta con su propio laboratorio para llevarlos a cabo.","WHO Region of the Americas"
"71","Hungary","Report not provided","A new legislation of the relevant field has been adopted:  Directive 2014/40/EU of the European Parliament and of the Council of 3 April 2014 on the approximation of the laws, regulations and administrative provisions of the Member States concerning the manufacture, presentation and sale of tobacco and related products and repealing Directive 2001/37/EC Text with EEA relevance. Transposition of the directive is in process at national level.","Answer not provided","WHO European Region"
"72","Iceland","No new laws or regulations in this field. Regulation on health warnings on tobacco products and measurement and a maximum of harmful substances:
http://www.reglugerd.is/interpro/dkm/WebGuard.nsf/key2/790-2011    

Ongoing preparation for implementing European directive 2014/40 ESB.","No new laws or regulations in this field. Regulation on health warnings on tobacco products and measurement and a maximum of harmful substances:
http://www.reglugerd.is/interpro/dkm/WebGuard.nsf/key2/790-2011    

Ongoing preparation for implementing European directive 2014/40 ESB.","No new laws or regulations in this field. Regulation on health warnings on tobacco products and measurement and a maximum of harmful substances:http://www.reglugerd.is/interpro/dkm/WebGuard.nsf/key2/790-2011","WHO European Region"
"73","India","Report not provided","Section 11 of the Tobacco Control Act of India (COTPA-2003) mandates setting up of tobacco product testing laboratories. The process of setting up of the  testing labs and apex lab has been finalised. The process of procurement of equipments has been initiated. In the first phase, the Ministry of Health & Family Welfare will be setting up three labs (regional - 2 and Apex -1)","Section 11 of the Tobacco Control Act of India (COTPA-2003) mandate setting up of tobacco product testing labs. The process of setting of the  testing labs and apex lab has been finalised. The process of procurement of equipments have been initiated.","WHO South-East Asia Region"
"74","Iran (Islamic Republic of)","- Necessary equipment to  establish tobacco control reference lab has been purchased
- Revising standards on tobacco products has been started","Banning flavored in all tobacco products.","Answer not provided","WHO Eastern Mediterranean Region"
"75","Iraq","Answer not provided","Answer not provided","The anti-smoking law in Iraq No. (19) of 2012 regulates the contents of tobacco products and packaging and labeling of tobacco products all in accordance with the requirements of the WHO FCTC.","WHO Eastern Mediterranean Region"
"76","Ireland","In compliance with E.U. Law","In compliance with E.U. Law","In compliance with E.U. law.","WHO European Region"
"77","Israel","Report not provided","Report not provided","Report not provided","WHO European Region"
"78","Italy","The Legislative decree n.6/2016 adopted the European Directive 40/2014/UE which regulate, ingredients, additives, emissions, characterising flavours of tobacco products and e-cigarettes liquids.
Italy is participating to the Joint Action on Tobacco Control (2017-2020) focused on the analysi of the notification provided from manufacturers and importers to the EU-CEG database.","The Legislative decree n.6/2016 adopted the European Directive 40/2014/UE which regulate, ingredients, additives, emissions, characterising flavours of tobacco products and e-cigarettes liquids.","From November 2011 cigarettes sold in Italy must be self-extinguishing.
All the tests to measure the maximum limits of TNCo in cigarettes are performed at the laboratory of the Agency of Customs and Monopoly - Directorate General of Excise","WHO European Region"
"79","Jamaica","This will be addressed in the impending comprehensive legislation.","Answer not provided","The Public Health (Tobacco Control) Regulation 2013 was enacted on July 15 2013","WHO Region of the Americas"
"80","Japan","National Institute of Public Health measures the contents and emissions of tobacco products and develops methods of measurements.","National Institute of Public Health measures the contents and emissions of tobacco products and develops methods of measurements.","National Institute of Public Health measures the contents and emissions of tobacco products and develops methods of measurements.","WHO Western Pacific Region"
"81","Jordan","صدور المواصفة القياسية الاردنية للسجائر 2012/446 بالتعاون مع  وضع اربع صور تحذيرية  متغايره وخفض نسبة اول اكسيد الكربون وبالتعاون مع المواصفات والجمعية العلمية الملكية وصدور المواصفة القياسية الاردنية للتبغ  (المعسل) رقم 2014/787","صدور المواصفة القياسية الاردنية للسجائر 2012/446 بالتعاون مع  وضع اربع صور تحذيرية  متغايره وخفض نسبة اول اكسيد الكربون وبالتعاون مع المواصفات والجمعية العلمية الملكية وصدور المواصفة القياسية الاردنية للتبغ  (المعسل) رقم 2014/787","The standards for cigarettes were revised and Jordan issued last Specification No. 446/2012 to require pictorial warnings (four photos in a rotating manner) and increase the size of the picture and the phrase warning to 50% in cooperation with the Jordan Institution for Standards and Metrology.","WHO Eastern Mediterranean Region"
"82","Kazakhstan","Answer not provided","Report not provided","Code of RK ''On people''s health and the health care system'' introduced measures to demonstrate at least 3-carcinogenic mutagenic substances and poisons on the pack tobacco packaging which spelled out in detail in the Government Resolution ? 1366 of 22.11.2011.","WHO European Region"
"83","Kenya","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"84","Kiribati","All importers of tobacco are required to submit annual reports (this is closely monitored by the Tobacco Control Point) regarding the composition and contents of tobacco products","All importers of tobacco are required to submit annual reports (this is closely monitored by the Tobacco Control Point) regarding the composition and contents of tobacco products","All importers of tobacco are required to submit annual reports (this is closely monitored by the Tobacco Focal Point) regarding the composition and content of tobacco products","WHO Western Pacific Region"
"85","Kuwait","The Standatards Administration at the Public Authority of Industry applies the specifications agreed upon in the GCC Council  Standardization Organization 
(GSO 246) Labelilng of Packages tobacco products
GSO 1415/2011/Amd 1:2014  Almeassel tobacco
GSO 2051/2010 Tobacco and its products - Sijaritus
GSO 1749/2011/Amd 1:2014 Almeassel tobacco fruit flavored
GSO 2047/2010  Tuscan cigars and cigarettes
GSO 2051/2010 Tobacco and its products - Sijaritus
GSO 2390/2014 Permissible and impermissible tobacco additives
GSO 2050/2010 A mixture of tobacco pipe","The Standatards Administration at the Public Authority of Industry applies the specifications agreed upon in the GCC Council  Standardization Organization (GSO 246)","Answer not provided","WHO Eastern Mediterranean Region"
"86","Kyrgyzstan","Report not provided","Принят Евразийской экономической комиссией технический регламент Таможенного союза на табачную продукцию, который вступает в силу 15 мая 2016 года","Answer not provided","WHO European Region"
"87","Lao People's Democratic Republic","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"88","Latvia","Answer not provided","The draft law has been prepared to transpose the provisions of the TPD.","The procedures regulating the content of tobacco products have not changed in the last two years: 
-the accuracy of the nicotine tobacco tar and carbon monoxide amounts indicated on cigarette packs is approved in accordance with the standard LVS ISO 8243:2007 “Cigarettes – Sampling”.
-if there is no test report issued by a testing laboratory for the relevant batch of cigarettes the merchants selling such cigarettes as well as the merchants importing tobacco products from the states other than the European Union member states at their own expense test the compliance of the amount of nicotine tobacco tar and carbon monoxide in the cigarettes with the amount specified by the Law. The testing laboratories accredited by the limited liability company “Standardisation Accreditation and Metrology Centre” according to standard LVS EN ISO/IEC 17025:2005 “General Requirements for the Competence of Testing and Calibration Laboratories” and regarding which the Ministry of Economics has published a notice in the newspaper Latvijas Vestnesis [the official Gazette of the Government of Latvia] or laboratories notified by other European Union Member States in the field of tobacco products are entitled to carry out the referred to test.
-the Ministry of Economics is sends to the European Commission a list of testing laboratories indicating the criteria used for approval and the methods of monitoring applied as well as notify the European Commission regarding the changes made to the list.","WHO European Region"
"89","Lebanon","Answer not provided","Answer not provided","According to law 174. the maximum amount of nicotine allowable per cigarette was set to /1/mg (one). and the maximum amount of tar to /10/mg.","WHO Eastern Mediterranean Region"
"90","Lesotho","Report not provided","Report not provided","Answer not provided","WHO African Region"
"91","Liberia","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"92","Libya","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"93","Lithuania","Regulation of the contents of tobacco products is adopted in the Law on Tobacco Control Chapter II, Requirements of composition, quality and labeling of tobacco products: 
https://www.e-tar.lt/portal/lt/legalAct/TAR.F8090E375DA0/kWOxTjTByd","Regulation of the contents of tobacco products is adopted in the Law on Tobacco Control Chapter II, Requirements of composition, quality and labeling of tobacco products.
http://www3.lrs.lt/pls/inter2/dokpaieska.showdoc_l?p_id=266840","p_id =227806","WHO European Region"
"94","Luxembourg","Le Luxembourg envisage de faire analyser les taux démissions des produits de tabacs (TNCO) par un laboratoire agrée et indépendant, selon larticle 4 (2) de la directive 2014/40/UE. Modalités de mise en oeuvre en cours.","Projet de loi en cours de révision par le conseil du gouvernement. (cf. Directive 2014/40/UE)","Answer not provided","WHO European Region"
"95","Madagascar","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"96","Malaysia","Since 2015, standard emission level on tobacco products as follows;
1. Nicotine			1.0mg/perstick
2. Tar				10mg/perstick
3. Carbon monoxide	10mg/per stick","Since 2015, standard emission level on tobacco products as follows;
1. Nicotine			1.0mg/perstick
2. Tar				10mg/perstick
3. Carbon monoxide	10mg/per stick","Under the CTPR (amendment) 2013 the standard emission of tar and nicotine has been reduced from 1.5 mg and 20 mg per stick to 1.3 mg and 15 mg per stick starting on 1st January 2014. In addition emission for carbon monoxide has also been standardized to maximum level of 15 mg per stick. 
These standard emission will continually be reduced on 1st June 2015 i.e. nicotine level from 1.3 mg to 1.0 mg per stick tar level from 15 mg to 10 mg per stick and carbon monoxide from 15 mg to 10 mg per stick.","WHO Western Pacific Region"
"97","Maldives","No progress. The regulation developed to cover Article 9, remains unpublished pending government approval","No progress. The regulation developed to cover Article 9, remains unpublished pending government approval","Answer not provided","WHO South-East Asia Region"
"98","Mali","Answer not provided","Answer not provided","Article 12 de la régulation sur l’application de la Loi 2010 stipule : « Le Comité (National de Contrôle du Tabac) peut soumettre les résultats de ces tests à la contre expertise du laboratoire de son choix. » 
Selon les industries de production les cigarettes sont produites selon un protocole respectant un certain nombre de procédures y comprise la composition des produits de tabac.","WHO African Region"
"99","Malta","Legislation to label, monitor and sampling the contents.","Legislation to label, monitor and sampling the contents.","Legislation to label monitor and sampling the contents.","WHO European Region"
"100","Marshall Islands","AMENDMENTS MADE TO TOBACCO CONTROL ACT OF 2006 TO INCLUDE THE REGULATIONOF THE CONTENTS OF TOBACCO PRODUCTS. AWAITING CABINET ACTION.","AMENDMENTS MADE TO TOBACCO CONTROL ACT OF 2006 TO INCLUDE THE REGULATIONOF THE CONTENTS OF TOBACCO PRODUCTS. AWAITING CABINET ACTION.","RMI has legislation under Part II § 1704 of the Tobacco Control Act 2006 that aims to regulate the contents and emissions of tobacco products. The legislation establishes standards for manufacture including the amount of substances contained in or emissions produced by tobacco products the substances that may not be added and design standards. The legislation also prescribes methods for testing and for the provision of information about the products to the Minister and the public. There has been no implementation of this legislation.","WHO Western Pacific Region"
"101","Mauritania","-","-","Answer not provided","WHO African Region"
"102","Mauritius",NA,"Answer not provided","Answer not provided","WHO African Region"
"103","Mexico","Answer not provided","Answer not provided","Emisión y publicación del Reglamento de la Ley General para el Control del Tabaco. publicado en el Diario Oficial de la Federación el 31 de mayo de 2009. instrumento normativo de carácter técnico que tiene como objetivo lograr la aplicación y ejecución de la Ley General para el Control del Tabaco. regulando aspectos técnicos y específicos que permitan proteger la salud de la población evitando su exposición al humo del tabaco. prevenir el inicio del hábito del tabaquismo. promover y apoyar el abandono y lograr una reducción del consumo de productos de tabaco en cualquiera de sus formas. tales como: 
Características físicas de los espacios 100 por ciento libres de humo.
Reglamentación de la venta.
Reglamentación de productos del tabaco. de sus componentes. incluidos los sistemas de medición y su estandarización. etc.
Revelación de ingredientes. y
Rotulación y etiquetado de dichos productos","WHO Region of the Americas"
"104","Micronesia (Federated States of)","The proposed bill of Tobacco Control is under review for action by congress of FSM","The proposed bill of Tobacco Control is under review for action by congress of FSM","Answer not provided","WHO Western Pacific Region"
"105","Mongolia","Answer not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"106","Montenegro","By the Law it is regulated the testing and measuring of content of tobacco products, with a very precisely defined quantity which products individually  may contain. Measures to control the contents of tobacco products, under the Act shall be implemented by the Institute of Public Health. So far, the Institute was unable to provide the necessary equipment, which is the main reason why this measure prescribed by the Act, have not yet implemented. All vendors of tobacco products are required to submit to the Institute of Public Health reports on the contents of tobacco products that are distributed on the territory of Montenegro, and on the basis this reports Institute for Public health prepare global report and submit it to the Ministry of Health.","By the Law it is regulated the testing and measuring of content of tobacco products, with a very precisely defined quantity which products individually  may contain. Measures to control the contents of tobacco products, under the Act shall be implemented by the Institute of Public Health. So far, the Institute was unable to provide the necessary equipment, which is the main reason why this measure prescribed by the Act, have not yet implemented. All vendors of tobacco products are required to submit to the Institute of Public Health reports on the contents of tobacco products that are distributed on the territory of Montenegro, and on the basis this reports Institute for Public health prepare global report and submit it to the Ministry of Health.","By the Law it is regulated the testing and measuring of content of tobacco products with a very precisely defined quantity which products individually may contain. Measures to control the contents of tobacco products under the Act shall be implemented by the Institute of Public Health. So far the Institute was unable to provide the necessary equipment which is the main reason why this measure prescribed by the Act have not yet implemented. All vendors of tobacco products are required to submit to the Institute of Public Health reports on the contents of tobacco products that are distributed on the territory of Montenegro and on the basis this reports Institute for Public health prepare global report and submit it to the EU.","WHO European Region"
"107","Myanmar","According to  Article 13(b) of  “The  Control of smoking and consumption of tobacco product  law”, production, distribution or sale of  tobacco products, which are mentioning fraudulently that the toxic chemicals potency is less than the amount prescribed by the Central Board, is defined as offences. But, Myanmar still has very limited facility and capacity for testing, measuring and regulating the contents and emission of tobacco products.","According to  Article 13(b) of  “The  Control of smoking and consumption of tobacco product  law”, production, distribution or sale of  tobacco products, which are mentioning fraudulently that the toxic chemicals potency is less than the amount prescribed by the Central Board, is defined as offences. But, Myanmar still has less facility and capacity for testing, measuring and regulating the contents and emission of tobacco products.","According to Article 13(b) of “The Control of smoking and consumption of tobacco product law” production distribution or sale of tobacco products which are mentioning fraudulently that the toxic chemicals potency is less than the amount prescribed by the Central Board is defined as offences. But Myanmar still has less facility and capacity for testing measuring and regulating the contents and emission of tobacco products.","WHO South-East Asia Region"
"108","Namibia","Report not provided","Report not provided","Report not provided","WHO African Region"
"109","Nauru","Report not provided","Answer not provided","Report not provided","WHO Western Pacific Region"
"110","Nepal","Answer not provided","Report not provided","Answer not provided","WHO South-East Asia Region"
"111","Netherlands","From May 20th 2016 the new European Tobacco Product Directive is implemented in national law. New standards for regulation and contents are enforced. The Netherlands adopted maximum emissions for both cigarettes and roll your own.","From May 20th 2016 the new European Tobacco Product Directive will be implemented in national law. New standards for regulation and contents will then be enforced. The Netherlands adopted maximum emissions for both cigarettes and roll your own.","Not-standardized testing and measuring of ingredients is currently done for research purposes in collaboration with WHO (TobLabNet). In the future these methods may be used for regulatory purposes.","WHO European Region"
"112","New Zealand","No changes since the 2016 report.","No changes since the 2014 report.","Answer not provided","WHO Western Pacific Region"
"113","Nicaragua","Answer not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"114","Niger","Report not provided","Answer not provided","Report not provided","WHO African Region"
"115","Nigeria","The content of cigarette is regulated through the provisions of Nigerian Industrial Standard for tobacco and tobacco products. 
Specifications and test methods for critical parameters are provided in the standard. 
Standards Organization of Nigeria (SON) conducts quarterly conformity assessment inspections of tobacco companies during which on-the- spot analysis of the content of samples of tobacco are carried out. Samples are also drawn for confirmatory analysis in SON laboratory.
Presently, the Nigerian Industrial standard (NIS) for cigarette is being reviewed. However NIS for Shisha, Heat-no-burn, cigars, pipe tobacco, roll your own are being developed.","The content of tobacco products is regulated through the provisions in Nigerian Industrial Standard for tobacco and tobacco products. 
Specifications and test methods for critical parameters which include maximum allowable limits for Nicotine content, Nicotine Alkaloid content, Tar and Carbon monoxide are provided in the standard. 
Standards Organization of Nigeria (SON) conducts quarterly conformity assessment inspections of tobacco companies during which on-the- spot analysis of the content of samples of tobacco are carried out. Samples are also drawn for confirmatory analysis in SON laboratory.","The content of tobacco products is regulated through the provisions in Nigerian Industrial Standard for tobacco and tobacco products. 
Specifications and test methods for critical parameters which include maximum allowable limits for Nicotine content Nicotine Alkaloid content Tar and Carbon monoxide are provided in the standard.
SON conducts quarterly conformity assessment inspections of tobacco companies during which on-the- spot analysis of the content of samples of tobacco are carried out. Samples are also drawn for confirmatory analysis in SON laboratory.","WHO African Region"
"116","Niue","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"117","Norway","There is an ongoing process implementing the EU Tobacco Products Directive 2014/40/EU that will contribute to the regulation of the contents of tobacco products. Entry into force in Norway expected January 2019.","There is an ongoing process implementing the EU Tobacco Products Directive 2014/40/EU that will contribute to the regulation of the contents of tobacco Products. Entry into force 2016/17.","Answer not provided","WHO European Region"
"118","Oman","صدر القرار الوزاري  من وزارة التجارة والصناعه رقم 39/ 2001 في شاأن تحديد كمية النيكوتين والقطران وأول أكسيد الكربون في السجائر","صدر القرار الوزاري رقم 39/ 2001 في شاأن تحديد كمية النيكوتين والقطران وأول أكسيد الكربون في السجائر","Issuance of the Ministerial Decree No. 39/2001 on determining the amount of nicotine tar and carbon monoxide in cigarettes.","WHO Eastern Mediterranean Region"
"119","Pakistan","The regulation relevant to this matter is the ban on the import of all kinds of sheesha and flavoured tobacco to be used in sheesha, which was introduced through an SRO 970(1)/2016 by the Ministry of Commerce on 13 October 2016. The SRO only covers sheesha, and does not regulate the content of any other tobacco products. 

The Finance Act 2005 prescribed that no cigarette factory shall clear cigarettes unless they conform to the health standards.

Pakistan lacks an independent, non-tobacco industry related accredited laboratory, capable of accurately testing contents and emissions of tobacco products. Pakistani officials met during the mission informed that there is consideration of dedicating funds for the setup of an internationally accredited laboratory to test tobacco products.","Finance Act 2005 prescribes that no cigarettes factory shall clear cigarettes unless they conform to the health standards prescribed by the federal government. This provision has not been operationalized in view of the absence of internationally accredited laboratory system capable of accurately testing and reporting tobacco products in Pakistan. GoP is actively following international developments on the matter. 

We are also looking forward to the evolution of the proposed global database regarding tobacco product contents and emission disclosure. We are considering the option of earmarking special funds to set up internationally accredited laboratory in Pakistan to test the contents and emissions, as has been done by some countries in the Region","Finance Act 2005 prescribes that no cigarettes factory shall clear cigarettes unless they conform to the health standards prescribed by the federal government. This provision has not been operationalized in view of the absence of internationally accredited laboratory system capable of accurately testing and reporting tobacco products in Pakistan. GoP is actively following international developments on the matter. 
We are also looking forward to the evolution of the proposed global database regarding tobacco product contents and emission disclosure. We are considering the option of earmarking special funds to set up internationally accredited laboratory in Pakistan to test the contents and emissions as has been done by some countries in the Region.","WHO Eastern Mediterranean Region"
"120","Palau","little progress to report at this time","little progress to report at this time","Answer not provided","WHO Western Pacific Region"
"121","Panama","En la Comisión de Salud de la Asamblea Nacional de Diputados  se presentó un proyecto de Ley mediante el cual se lograría implementar  las disposiciones de los artículos 9 y 10 del CMCT y sus directrices.  Sin embargo, no se ha podido avanzar en el debate de la propuesta debido a que durante el primer debate, en la Comisión de Salud estuvo presente una amplia y nutrida representación de la IT que participó con su equipo técnico, abogados, asesores, lobistas y otros aliados interfiriendo con el debate. También estuvieron representantes de la Cámara de Comercio de Panamá quienes manifestaron su oposición marcada a muchos puntos del proyecto. 

En el mes de junio de 2017, después de varios años en espera se retoma el debate del proyecto y se pasa a una subcomisión técnica que estuvo sesionando hasta el mes de enero de 2018, tras lo cual el diputado Presidente de la Sub Comisión presentará su informe ante el pleno de la Comisión de Salud. 

Actualmente, estamos a la espera de que se fije fecha para la presentación del precitado informe y que los diputados que integran la Comisión de Salud emitan sus opiniones de aceptación o rechazo al informe. Si la votación es favorable el proyecto pasaría a II debate en el Pleno de la Asamblea.","En la Comisión de Salud de la Asamblea Nacional de Diputados  se presentó un proyecto de Ley mediante el cual se lograría implementar  las disposiciones de los artículos 9 y 10 del CMCT y sus directrices.  Sin embargo, no se ha podido avanzar en el debate de la propuesta debido a que durante el primer debate, en la Comisión de Salud estuvo presente una amplia y nutrida representación de la IT que participó con su equipo técnico, abogados, asesores, lobistas y otros aliados interfiriendo con el debate. También estuvieron representantes de la Cámara de Comercio de Panamá quienes manifestaron su oposición marcada a muchos puntos del proyecto. 

A pesar de ello, se espera poder concretizar este proyecto de Ley en el transcurso del I semestre del año 2016. 

Para la elaboración del mismo contamos con la asesoría técnica de funcionarios del Gobierno de Canadá y Brasil.","A pesar de que el Ministerio de Salud cuenta con una propuesta de Ley para la regulación de los contenidos. emisiones y aditivos a los productos de tabaco que considera las disposiciones que hasta el momento han sido aprobadas en las directrices de los artículos 9 y 10 durante la COP 4 y COP5. no se ha podido avanzar con la propuesta. la cual aún no se ha presentado a la Asamblea Nacional de Diputados ya que está pendiente su aprobación por el Consejo de Gabinete. Para la elaboración del mismo contamos con la asesoría técnica de funcionarios del Gobierno de Canadá y Brasil.","WHO Region of the Americas"
"122","Papua New Guinea","The Tobacco Control Act 2016 provides for the testing of the Constituents and labeling of the constituent.","Testing has never been done. Current review is looking at the testing and reporting of constituents and emissions","Still working on the legislation. Once it is done should be able to implement this.","WHO Western Pacific Region"
"123","Paraguay","La Ley Nº 5538/15 en su Capitulo VIII Articulo 23, faculta al Ministerio de Salud a establecer controles para el análisis de productos, medición del contenido de productos, emisiones de los productos de tabaco. Asi como la reglamentación de los contenidos y emisiones.","La nueva Ley Nº 5538/15 en su Capitulo VIII Articulo 23, faculta al Ministerio de Salud a establecer controles para el análisis de productos, medición del contenido de productos, emisiones de los productos de tabaco. Asi como la reglamentación de los contenidos y emisiones.","Se tiene en vigencia la resolución 237/10 que dispone la inscripción obligatoria de las empresas tabacaleras en un registro. y permite a la Dirección General de Vigilancia Sanitaria. tomar muestras de los productos de tabaco. y hacer un análisis del contenido. quedando a cargo de los tabacaleros. el pago de dicho estudio.","WHO Region of the Americas"
"124","Peru","Answer not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"125","Philippines","Answer not provided","Answer not provided","Book II Article III of the implementing Rules and Regulations of Republic Act No. 9711 provides for the regulation of tobacco products by the DOH thru the FDA. However this particular part of the IRR has been challenged in court (Philippine Tobacco Institute – versus – DOH & FDA; Petition to set aside the IRR and the issuance of a TRO and/or writ of preliminary injunction against the respondents from implementing the IRR insofar as it relates to the regulation of tobacco products; SCA Case No. 11-0013; RTC Br. 255 Las Pinas City; The Petition was granted. Petition for review filed by DOH through Office of the Solicitor General at the Supreme Court","WHO Western Pacific Region"
"126","Poland","In regards to the activities aiming to regulating the contents of tobacco products   Poland has adopted the Article 7 of the Directive 2014/40/EU. Pursuant to art. 7c of the Polish act implementing TPD it is prohibited to place on the market, produce and import with intention to place on the market tobacco products:
1)	with characterising flavour;
2)	with additives, including their quantities or concentrations, which increase considerably or to a measurable degree addictiveness, toxicity or the CMR properties of the tobacco product during consumption.
Moreover it is prohibited to place on the market, produce or import with intention to place on the market tobacco products which contain:
1)	vitamins or other additives that create the impression that a tobacco product has a health benefit or presents reduced health risks;
2)	caffeine or taurine or other additives and stimulant compounds that are associated with energy and vitality;
3)	additives having colouring properties for emissions;
4)	for tobacco products for smoking – additives that facilitate inhalation or nicotine uptake;
5)	 additives that have CMR properties in their unburnt form.
It is prohibited to place on the market, to produce or import with intention to place on the market, tobacco products containing flavourings in any of their components such as filters, papers, packages, capsules or any technical features allowing modification of the smell or taste of the tobacco products concerned or their smoke intensity. Filters, papers and capsules shall not contain tobacco or nicotine.
In regards to the activities aiming to regulating the emissions of tobacco products Poland has adopted Article 3 and Article 4 of TPD. Pursuant to Article 10 of the Polish Act implementing TPD maximum emission levels for tar, nicotine and carbon monoxide in the cigarette smoke of cigarettes manufactured, imported or placed on the market shall not exceed the following values:
1)	for tar – 10 mg per cigarette;
2)	for nicotine – 1 mg per cigarette;
3)	for carbon monoxide – 10 mg per cigarette.","Answer not provided","Answer not provided","WHO European Region"
"127","Portugal","No significant progress was made since last submission.","The new tobacco law - Law 109/2015 - transposed the European Union Tobacco Products Directive (directive 2014/40 of 3th april, from the Parliament and the Council). According to this Directive new dispositions will be introduced in 1st January 2016: Distinctive flavours will be banned. There are more notification of ingredients obligations, not only addictives, but all tobacco ingredients including the tobacco leaf. must be notified in a european union common format.","Answer not provided","WHO European Region"
"128","Qatar","LAW NO. 10 OF 2016 ON THE CONTROL OF TOBACCO AND ITS DERIVATIVES defines all forms of tobacco and it states that Article 5 Subject to the provisions of the aforementioned Law No. 4 of 1990, the amount of tar and nicotine allowed in one cigarette shall be determined by a decision from the Minister.
MOPH is requesting a specialized technical lab for testing the tobacco contents.","we are in the process for requesting a specialized technical lab for testing the tobacco contents.","Article (4) of the Tobacco Control Act requires that “Every importer of tobacco.  tobacco products or cigarettes of all kinds. notify the ministry in writing at least one week prior to the arrival of the consignment to the country. to be tested when they arrive. and make sure they meet the approved standard specifications. Are not allowed to enter any shipment of tobacco products or cigarettes of all kinds into the country only after obtaining written permission from the ministry supporting that the shipment has met the approved standard specifications.”
Article (5) of the Tobacco Control Act requires that “the amount of tar and nicotine allowed in cigarettes per decision of the Council of Ministers upon the recommendation of the Minister. shall not to exceed: 10 mg tar. 0.6 mg nicotine.","WHO Eastern Mediterranean Region"
