"","Party","2018","2016","2014","Region"
"130","Republic of Moldova","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"131","Romania","Report not provided","Report not provided","Indicator not used","WHO European Region"
"132","Russian Federation","Report not provided","Answer not provided","Indicator not used","WHO European Region"
"133","Rwanda","Report not provided","Report not provided","Indicator not used","WHO African Region"
"134","Saint Kitts and Nevis","Report not provided","Answer not provided","Indicator not used","WHO Region of the Americas"
"135","Saint Lucia","The CARICOM regional Standard was revised and adopted.","Answer not provided","Indicator not used","WHO Region of the Americas"
"136","Saint Vincent and the Grenadines","Report not provided","Report not provided","Indicator not used","WHO Region of the Americas"
"137","Samoa","Answer not provided","Answer not provided","Indicator not used","WHO Western Pacific Region"
"138","San Marino","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"139","Sao Tome and Principe","Answer not provided","Report not provided","Indicator not used","WHO African Region"
"140","Saudi Arabia","- ان هذه الصور التحذيريه تكون
1- معتمده منم السلطه الوطنية
2- تكون متغايرة
3- تكون كبيره وواضحه وظاهره للعيان
4- تغطي 50% او اكثر من مساحة العرض","- ان هذه الصور التحذيريه تكون
1- معتمده منم السلطه الوطنية
2- تمون متغايرة
3- تكون كبيره وواضحه وظاهره للعيان
4- تغطي 50% او اكثر من مساحة العرض","Indicator not used","WHO Eastern Mediterranean Region"
"141","Senegal","-Prise de larrêté n° 18416 du 08 décembre 2017 relatif aux avertissements sanitaires;
 - Etablissement dune charte graphique;
- choix des images et pré-testing de ses images;
- Notification des directives à lindustrie du tabac;
- Validation  des  artworks et des échantillons portant les avertissements sanitaires avant leur mise sur le marché.","Answer not provided","Indicator not used","WHO African Region"
"142","Serbia","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"143","Seychelles","A new regulation on display of health warnings to the Seychelles National Tobacco Control Act 2009 has been finalized and published in the Gazette in November 2015. The regulation requests that all cigarette packets have pictorial health warnings that cover at least 50% of each of the two main sides of the packet as from 1st December 2016. It also specifies the content and format of the health warning to be displayed on cigarette packets, including which image and which text must appear in these messages on all cigarettes packets sold in Seychelles. Several sensitization programs related to the regulation has been done since December 2015 for effective implementation
The regulation and the Tobacco Control Act can be downloaded from the link: www.health.gov.sc.","A new regulation on display of health warnings to the Seychelles National Tobacco Control Act 2009 has been finalized and published in the Gazette in November 2015. The regulation requests that all cigarette packets have pictorial health warnings that cover at least 50% of each of the two main sides of the packet as from 1st December 2016. It also specifies the content and format of the health warning to be displayed on cigarette packets, including which image and which text must appear in these messages on all cigarettes packets sold in Seychelles. Several sensitization programs related to the regulation has been done since December 2015 for effective implementation
The regulation and the Tobacco Control Act can be downloaded from the link: www.health.gov.sc.","Indicator not used","WHO African Region"
"144","Sierra Leone","Answer not provided","Answer not provided","Indicator not used","WHO African Region"
"145","Singapore","Nil","Nil","Indicator not used","WHO Western Pacific Region"
"146","Slovakia","Report not provided","Answer not provided","Indicator not used","WHO European Region"
"147","Slovenia","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"148","Solomon Islands","Answer not provided","Report not provided","Indicator not used","WHO Western Pacific Region"
"149","South Africa","Answer not provided","Answer not provided","Indicator not used","WHO African Region"
"150","Spain","Se han utilizado en la elaboración de informes internos. En el nuevo RD 579/2017, al igual que lo recogido en la directiva, se han plasmado los criterios y recomendaciones dadas en las directrices de desarrollo del artículo 11, tanto en el empaquetado como en el etiquetado de los productos de tabaco.","Se han utilizado en la elaboración de informes internos. La regulación en España es transposición de la Directiva 2001/37/CE, en cuya preparación no existía el FCTC. Actualmente estamos trabajando en realizar cambios al haberse presentado un proyecto de Real Decreto de transposición de la Directiva 2014/40/UE. En el proyecto, al igual que lo recogido en la Directiva, se han plasmado los criterios y recomendaciones dadas en las directrices de desarrollo del artículo 11, tanto en el empaquetado como en el etiquetado de los productos de tabaco.","Indicator not used","WHO European Region"
"151","Sri Lanka","Answer not provided","Answer not provided","Indicator not used","WHO South-East Asia Region"
"152","Sudan","Answer not provided","Report not provided","Indicator not used","WHO Eastern Mediterranean Region"
"153","Suriname","Answer not provided","Answer not provided","Indicator not used","WHO Region of the Americas"
"154","Swaziland","Report not provided","Answer not provided","Indicator not used","WHO African Region"
"155","Sweden","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"156","Syrian Arab Republic","Answer not provided","Answer not provided","Indicator not used","WHO Eastern Mediterranean Region"
"157","Tajikistan","Report not provided","Report not provided","Indicator not used","WHO European Region"
"158","Thailand","Answer not provided","Answer not provided","Indicator not used","WHO South-East Asia Region"
"159","The former Yugoslav Republic of Macedonia","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"160","Timor-Leste","Answer not provided","Report not provided","Indicator not used","WHO South-East Asia Region"
"161","Togo","Answer not provided","Answer not provided","Indicator not used","WHO African Region"
"162","Tonga","Report not provided","Answer not provided","Indicator not used","WHO Western Pacific Region"
"163","Trinidad and Tobago","Answer not provided","Answer not provided","Indicator not used","WHO Region of the Americas"
"164","Tunisia","Answer not provided","Answer not provided","Indicator not used","WHO Eastern Mediterranean Region"
"165","Turkey","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"166","Turkmenistan","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"167","Tuvalu","Report not provided","Report not provided","Indicator not used","WHO Western Pacific Region"
"168","Uganda","Report not provided","Answer not provided","Indicator not used","WHO African Region"
"169","Ukraine","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"170","United Arab Emirates","Answer not provided","Answer not provided","Indicator not used","WHO Eastern Mediterranean Region"
"171","United Kingdom of Great Britain and Northern Ireland","Report not provided","Answer not provided","Report not provided","WHO European Region"
"172","United Republic of Tanzania","Answer not provided","Answer not provided","Indicator not used","WHO African Region"
"173","Uruguay","Answer not provided","Answer not provided","Indicator not used","WHO Region of the Americas"
"174","Uzbekistan","Report not provided","Answer not provided","Indicator not used","WHO European Region"
"175","Vanuatu","Report not provided","Answer not provided","Indicator not used","WHO Western Pacific Region"
"176","Venezuela","Report not provided","Report not provided","Indicator not used","WHO Region of the Americas"
"177","Viet Nam","Answer not provided","Answer not provided","Indicator not used","WHO Western Pacific Region"
"178","Yemen","Answer not provided","Answer not provided","Indicator not used","WHO Eastern Mediterranean Region"
"179","Zambia","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"180","Zimbabwe","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"181","Party","2018","2016","2014","Region"
