"","Party","2018","2016","2014","Region"
"29","Canada","The Government of Canada addresses the public health issue of tobacco control through the Federal Tobacco Control Strategy (FTCS). Launched in 2001, the FTCS was designed as a comprehensive, integrated and sustained approach to achieving reductions in tobacco use.  
 
The Government of Canada renewed the Federal Tobacco Control Strategy (FTCS) for five years in 2012.

The current phase of the FTCS has two objectives: to preserve the gains in tobacco control made since 2001 and to maintain the downward trend in smoking prevalence. Priorities include:

•	supporting the pan-Canadian quitline and web portal to help inform Canadians about the availability of cessation  services, and to support provinces and territories (P/Ts) in their efforts to provide cessation services;
•	on-Reserve First Nations and Inuit tobacco control initiatives;
•	marketing, awareness and outreach campaign to encourage cessation;
•	introducing matched funding and pay-for-performance for chronic disease focused grants and contributions; and
•	continuing coordination and support for Canada’s membership in the World Health Organization’s Framework Convention on Tobacco Control (WHO-FCTC).

The current phase of the FTCS expires on March 31, 2018. Public consultations on the future of tobacco control  were carried out in 2017 and steps are underway to renew the strategy.

Canada has a comprehensive tobacco control environment with responsibilities shared by multiple levels of government. In addition to federal initiatives, all provinces and territories (P/Ts) currently have tobacco control legislation in place, some with restrictions beyond those found in the federal Tobacco Act. For example, a number of Canadas provinces and territories have enacted legislation addressing electronic cigarettes. Rules on smoke-free spaces are generally the responsibility of P/T and municipal governments, with the exception of federal workplaces and federally regulated spaces, such as banks and commercial aircraft. 

All P/Ts also have extensive tobacco control strategies in place. P/T spending on tobacco control is estimated to represent more than half of the total tobacco control expenditure in Canada. P/T roles in tobacco control and health care service delivery will be taken into consideration in the development of the next phase of the FTCS.     

Recent federal initiatives on tobacco:

The federal government has implemented nearly all of the available measures recognized by the WHO as good practices in tobacco control. 

Recent federal initiatives include:

Flavouring additives
•	In 2009, Canada became the first country in the world to ban the use of certain additives, including flavours like chocolate and bubble gum in cigarettes, little cigars and blunt wraps that were making these tobacco products more appealing to youth.
•	The Schedule to the Tobacco Act was amended in 2009 to further restrict the use of flavouring additives in additional cigar types that appeal to youth. Building on changes that came into force in 2009 and 2015, which banned the use of certain additives, including flavours like chocolate and bubble gum to make them less attractive to youth, the Government of Canada finalized amendment to the Tobacco Act in 2017 to ban the use of menthol in cigarettes, blunt wraps and most cigars sold on the Canadian market.     

Graphic health warnings

•	In 2000, Canada became the first country in the world to require pictorial health warnings on tobacco packages. In 2011, Health Canada increased the size of the graphic health warning messages from 50% to 75% of the front and back of cigarette and little cigar packages. The messages also include the toll-free pan-Canadian quitline number and web address to inform smokers about the availability of cessation services. 
•	Regulations to introduce a new rotation of graphic health warning messages are under development. 
 
Advertising prohibitions:

•	The advertising of tobacco products has been further restricted by prohibiting advertising in Canadian publications that are typically viewed by young persons. Provinces and territories have also taken action to ban tobacco retail displays. In the province of Quebec, in November, 2015, royal assent was granted for Bill n°44 : An Act to bolster tobacco control. This act introduced restrictions unique to Quebec regarding the advertising of tobacco products by tobacco manufacturers/importers/wholesalers directed at retailers.   

Increased outreach as part of the 2012-2017 FTCS renewal:

•	A marketing, awareness, and outreach campaign has been implemented with a focus on encouraging cessation behaviour for young adult smokers ($4.8M over five years). 


Contraband tobacco
•	A new Criminal Code offence with mandatory penalties of imprisonment for repeat offenders was created in 2014 to combat the trafficking and cross-border smuggling of contraband tobacco. These illegal, lower-priced cigarettes fund criminality and undermine tax and public health measures put in place to reduce tobacco use.  


Plain Packaging

Canada is committed to introduce plain packaging requirements for tobacco products.

Health Canada undertook consultations in 2016 with partners and stakeholders, including provinces and territories, on the development of a proposal for plain packaging. A bill to enable plain and standardized packaging of tobacco products was introduced in parliament in November, 2016.","The Government of Canada addresses the public health issue of tobacco control through the Federal Tobacco Control Strategy (FTCS). Launched in 2001, the FTCS was designed as a comprehensive, integrated and sustained approach to achieving reductions in tobacco use.  
 
The Government of Canada renewed the Federal Tobacco Control Strategy (FTCS) for five years in 2012.

The current phase of the FTCS has two objectives: to preserve the gains in tobacco control made since 2001 and to maintain the downward trend in smoking prevalence. Priorities include:

•	supporting the pan-Canadian quitline and web portal to help inform Canadians about the availability of cessation  services, and to support provinces and territories (P/Ts) in their efforts to provide cessation services;
•	on-Reserve First Nations and Inuit tobacco control initiatives;
•	marketing, awareness and outreach campaign to encourage cessation;
•	introducing matched funding and pay-for-performance for chronic disease focused grants and contributions; and
•	continuing coordination and support for Canada’s membership in the World Health Organization’s Framework Convention on Tobacco Control (WHO-FCTC).

The current phase of the FTCS expires on March 31th, 2017 and work is underway to renew it. 

Canada has a comprehensive tobacco control environment with responsibilities shared by multiple levels of government. In addition to federal initiatives, all provinces and territories (P/Ts) currently have tobacco control legislation in place, some with restrictions beyond those found in the federal Tobacco Act. For example, a number of Canadas provinces and territories have enacted legislation addressing electronic cigarettes. Rules on smoke-free spaces are generally the responsibility of P/T and municipal governments, with the exception of federal workplaces and federally regulated spaces, such as banks and commercial aircraft. 

All P/Ts also have extensive tobacco control strategies in place. P/T spending on tobacco control is estimated to represent more than half of the total tobacco control expenditure in Canada. P/T roles in tobacco control and health care service delivery will be taken into consideration in the development of the next phase of the FTCS.     

Recent federal initiatives on tobacco:

The federal government has implemented nearly all of the available measures recognized by the WHO as good practices in tobacco control. 

Recent federal initiatives include:

Flavouring additives
•	In 2009, Canada became the first country in the world to ban the use of certain additives, including flavours like chocolate and bubble gum in cigarettes, little cigars and blunt wraps that were making these tobacco products more appealing to youth.
•	More recently, the Schedule to the Tobacco Act was amended to further restrict the use of flavouring additives in additional cigar types that appeal to youth. Menthol flavouring was excluded, as were port, wine, rum and whisky (traditional alcohol flavours).  These additional restrictions come into force on December 14, 2015.

Graphic health warnings

•	In 2000, Canada became the first country in the world to require pictorial health warnings on tobacco packages. In 2011, Health Canada increased the size of the graphic health warning messages from 50% to 75% of the front and back of cigarette and little cigar packages. The messages also include the toll-free pan-Canadian quitline number and web address to inform smokers about the availability of cessation services. 
•	Regulations to introduce a new rotation of graphic health warning messages are under development. 
 
Advertising prohibitions:

•	The advertising of tobacco products has been further restricted by prohibiting advertising in Canadian publications that are typically viewed by young persons. Provinces and territories have also taken action to ban tobacco retail displays.

Increased outreach as part of the 2012-2017 FTCS renewal:

•	A marketing, awareness, and outreach campaign has been implemented with a focus on encouraging cessation behaviour for young adult smokers ($4.8M over five years). 


Contraband tobacco
•	A new Criminal Code offence with mandatory penalties of imprisonment for repeat offenders was created in 2014 to combat the trafficking and cross-border smuggling of contraband tobacco. These illegal, lower-priced cigarettes fund criminality and undermine tax and public health measures put in place to reduce tobacco use.  


Plain Packaging

Canada is committed to introduce plain packaging requirements for tobacco products.

Health Canada will begin consultations in 2016 with partners and stakeholders, including provinces and territories, on the development of a proposal for plain packaging.","Canada continues to make substantial progress in tobacco control. Smoking prevalence has decreased to an all-time low of 16%. down from 22% in 2001. The most significant reduction in smoking rates is among youth. aged 15-19 from 28% in 1999 to 11% in 2012.
The Federal Tobacco Control Strategy (FTCS) was introduced in 2001 as a 10-year. comprehensive. sustained and integrated Strategy to achieve significant reductions in disease and death due to tobacco use. The Government of Canada has renewed the policy authority of the FTCS for five years (2012-2017).

Since 2001. the role of the provincial and territorial governments in tobacco control has grown. All provinces and territories have major legislation and/or comprehensive tobacco strategies in place. and provincial/territorial investment in tobacco control has more than doubled. Health Canada focuses its anti-smoking efforts in core areas of federal responsibility to preserve the gains that have been realised and to continue downward trends in smoking prevalence. 

Key elements of the renewed FTCS include:

support to provincial and territorial cessation counselling services to support increased call volume and web counselling as a result of the display of the pan-Canadian quitline number and cessation web address on cigarette and little cigar packages;
support for a targeted number of on-reserve First Nations and Inuit communities to strengthen and implement tobacco control measures;
launching a marketing. awareness and outreach campaign focussed on cessation for young adult smokers;
continuing to verify compliance with the Tobacco Act. including labelling and minimum packaging requirements.;
contributing to international efforts to reduce tobacco use;
coordinating efforts with provinces. territories and other partners and stakeholders;
identifying and disseminating promising practices and lessons learned from previous funded projects to inform the tobacco control activities of partners; 
supporting a biennial survey that will continue to track tobacco use in Canada. as well as the use of other substances. by merging the Canadian Tobacco Use Monitoring Survey with the Canadian Alcohol and Drug Use Monitoring Survey; and.
supporting a core litigation. policy. and regulatory capacity.
The Public Health Agency of Canada will also provide funding for tobacco-related interventions that aim to reduce tobacco use as a chronic disease risk factor.","WHO Region of the Americas"
"30","Cape Verde","Nous navons pas encore présentés aucun rapport.

Indication du point focal
Lignes directrices pour la définition dun plan daction préliminaire","Ça cest le première rapport.

Indication du point focal
Lignes directrices pour la définition dun plan daction préliminaire","Report not provided","WHO African Region"
"31","Central African Republic","Report not provided","Report not provided","Report not provided","WHO African Region"
"32","Chad","-la tenue régulière des réunions de coordination avec le comité national de lutte contre le tabagisme (CNLT) crée en 2007:
révision de larrêté N385 portant création du CNLT en 2007 en Conseil National de Lutte contre le tabagisme  (CNLT) ayant deux niveaux: un niveau supérieur placé sous la responsabilité du Premier Ministre, Chef du Gouvernement et un intermédiaire et local  comme comité technique sous la responsabilité du Ministre de la Santé Publique en cours dadoption;
Réalisation dune évaluation des besoins en octobre 2017;
adoption de larrêté N°039 portant conditionnement et étiquetage des produits de tabac au Tchad;
Elaboration de quatre décrets dapplication de la loi 10 portant lutte antitabac en cours dadoption;
Elaboration  en cours dun plan stratégique multisectoriel de lutte contre le tabagisme, etc
- Elaboration  en cours du plan stratégique de  lutte antitabac pour 2018-2022;  -Amorce de mise en place des unités de lutte Anti-tabac dans les établissements scolares en 2009; 
- ladoption en cours dun nouveau arrêté portant restructuration du comité multisectoriel de lutte Anti-tabac  crée en 2007;
- le Tchad est partie partenaire du projet FCTC 2030; 
lélaboration de 2 projets des décrets portant interdiction de vente des produits de tabac par les mineurs et portant interdiction de fumer dans les lieux publics;
lélaboration dun  projet darrêté portant règlementation des points de vente des produits de tabac 
lélaboration dune code de conduite pour lapplication de larticle 5.3 de CCLAT;
Organisation de plusieurs campagne de sensibilisation, des conférences débats, des émissions télévisées et radiodiffusé; etc","Report not provided","Report not provided","WHO African Region"
"33","Chile","El Ministerio de Salud a través de  Oficina de Prevención del Consumo de Tabaco, es el referente técnico para las acciones implementadas en el país, ha participado en  las propuestas  de modificación de la Ley 19.419, que en la actualidad se encuentran en proceso de ser aprobadas por el poder Legislativo  .

En la actualidad con las nuevas indicaciones propuesta a la ley de tabaco se plantea prohibir la exhibiciones de los productos de tabaco como también la implementación de empaqueto plano de productos.

Otra acciones intersectorial está asociado a incorporar la prevención del consumo de tabaco en lo planes de estudios de educación basica y media.

Además de lo anterior se ha trabajado en un el desarrollo de un Piloto de Cesación. Campañas comunicacionales preventivas. Trabajos territoriales en las regiones del país, coordinación intersectorial para control del comercio ilícito .y
 desarrollo de  estudios relacionados con Empaque genérico, Condiciones de vida de los agricultores de tabaco, Exhibición de productos de tabaco  durante el período.","Se encuentra establecido un mecanismo de coordinación en el Ministerio de Salud denominado Oficina de Tabaco que es el referente técnico para las acciones implementadas en el país. Desde el año 2013 se implementan en la ley de tabaco nuevas restricciones asociadas a una mayor restricción a la publicidad como también el establecimiento de espacios libres de humo de tabaco.

En la actualidad con las nuevas indicaciones propuesta a la ley de tabaco se plantea prohibir la exhibiciones de los productos de tabaco como también la implementación de empaqueto plano de productos.

Otra acciones intersectorial está asociado a incorporar la prevención del consumo de tabaco en lo planes de estudios de educación basica y media","El periodo 2012-2013 estuvo marcado por la aprobación en Chile de la nueva Ley 20.660 que modifica la Ley 19.419 de control de tabaco. Esta establece entre sus principales modificaciones:
- Ambientes cerrados 100% libres de humo de tabaco.
- Restricciones a fumar en espacios abiertos como recintos deportivos. colegios. universidades. parques nacionales.
- Prohibición de toda forma de publicidad.
- Aumento de advertencias de 2 a 6 que podrán rotar (50% de todos los productos)
- Obligación de tener un plan nacional de Educación Escolar en prevención de consumo de tabaco.
- Aumento de multas y simplificación del proceso de fiscalización.
La Oficina de Tabaco ha debido liderar la implementación de la nueva normativa. Se crea un Manual de Fiscalización para estandarizar los procesos y lenguajes de las distintas SEREMIS de Salud del país. Se realizan capacitaciones en el territorio nacional para el fortalecimiento de capacidades locales.","WHO Region of the Americas"
"34","China","《中华人民共和国国民经济和社会发展第十三个五年规划纲要》提出“大力推进公共场所禁烟”。2016年，中共中央、国务院印发了《“健康中国2030”规划纲要》，提出“全面推进控烟履约，加大控烟力度，运用价格、税收、法律等手段提高控烟成效。深入开展控烟宣传教育。积极推进无烟环境建设，强化公共场所控烟监督执法。推进公共场所禁烟工作，逐步实现室内公共场所全面禁烟。领导干部要带头在公共场所禁烟，把党政机关建成无烟机关。强化戒烟服务。到2030年，15岁以上人群吸烟率降低到20%” 。","Answer not provided","Implementation of inter-ministerial coordination leading group in 2012 issued by Department of the China tobacco control program (2012-2015). In addition in recent years Shenzhen Qingdao Tianjin Harbin Lanzhou and other local urban areas development and revision of regulations on smoking control in public places Beijing is the Beijing Municipal tobacco control Ordinance to seek the views of the community planned for 2014 submitted to the people''s Congress for deliberation.","WHO Western Pacific Region"
"35","Colombia","1.	En el Plan Decenal de Salud Pública (PDSP) 2012-2021, y de acuerdo con lo establecido en el CMCT, se incluyeron metas específicas para control de tabaco, en el componente de condiciones crónicas prevalentes, y el componente de modos, condiciones y estilos de vida saludable (dimensión Vida Saludable y Condiciones No Transmisibles). En este último componente se contempla explícitamente como estrategia la “protección de las políticas públicas de salud frente a los intereses comerciales o de otra índole de la industria tabacalera (Artículo 5.3 del CMCT).
2.	En el Plan Decenal para el control del Cáncer 2012-2021, en su línea estratégica número 1 (Control del riesgo, prevención primaria), se plantean metas relacionadas con la reducción de la prevalencia de consumo de tabaco en adultos y en jóvenes, el aumento de los impuestos al consumo de tabaco, y el aumento del tamaño de las advertencias sanitarias a un 70%. Para el cumplimiento de estas metas, se establecieron acciones en el nivel político, normativo, comunitario y en los servicios de salud.
3.	En el actual Plan Nacional de Desarrollo 2014-2018, en el marco de la Estrategia 4x4 ampliada (cuyo objetivo es promover la actividad física, la alimentación saludable, la reducción del consumo de alcohol y el no consumo y exposición al tabaco, para reducir la morbi-mortalidad y discapacidad por cáncer, las enfermedades cardiovasculares, la diabetes y las enfermedades pulmonares. Se incluye, además, la gestión integrada para la salud mental y la salud bucal, visual y auditiva), y de lo establecido en el PDSP, se incorporan las acciones para mejorar la implementación del CMCT en Colombia, teniendo en cuenta que la promoción de los entornos para los estilos, modos y condiciones de vida saludable, se constituye en un medio para reposicionar al sector de la salud como generador de bienestar. Se definió, además, como mega meta, la reducción en un 8% de la tasa de mortalidad por enfermedades prevenibles, como las Enfermedades No Transmisibles (ENT), en la población entre 30 y 70 años de edad. Ver: https://colaboracion.dnp.gov.co/cdt/prensa/bases%20plan%20nacional%20de%20desarrollo%202014-2018.pdf
4.	El 21 de julio de 2009, el Congreso de la República de Colombia aprobó la Ley 1335 de 2009 (denominada como la “Ley de Control del Tabaco”), la cual se ha venido reglamentando con el fin de abordar las obligaciones que figuran en los siguientes artículos del CMCT: 

Artículo 5.1 (Obligaciones generales) 
Artículo 8 (Protección contra la exposición al humo de tabaco) 
Artículo 10 (Reglamentación de la divulgación de información sobre los productos de tabaco) Artículo 11 (Empaquetado y etiquetado de los productos de tabaco) 
Artículo 12 (Educación, comunicación, formación y concientización del público) 
Artículo 13 (Publicidad, promoción y patrocinio del tabaco) 
Artículo 14 (Medidas de reducción de la demanda relativas a la dependencia y al abandono del tabaco) 
Artículo 15 (Comercio ilícito de productos de tabaco) 
Artículo 16 (Ventas a menores y por menores) 
Artículo 20 (Investigación, vigilancia e intercambio de información) del Convenio  

5. Programa Nacional para la Cesación del consumo de tabaco y atención del tabaquismo, el cual incorpora las intervenciones más costo-eficaces. Este se desarrolla en el marco de la Política y Modelo de Atención Integral en Salud.","1.	En el Plan Decenal de Salud Pública (PDSP) 2012-2021, y de acuerdo con lo establecido en el CMCT, se incluyeron metas específicas para control de tabaco, en el componente de condiciones crónicas prevalentes, y el componente de modos, condiciones y estilos de vida saludable (dimensión Vida Saludable y Condiciones No Transmisibles). En este último componente se contempla explícitamente como estrategia la “protección de las políticas públicas de salud frente a los intereses comerciales o de otra índole de la industria tabacalera (Artículo 5.3 del CMCT).
2.	En el Plan Decenal para el control del Cáncer 2012-2021, en su línea estratégica número 1 (Control del riesgo, prevención primaria), se plantean metas relacionadas con la reducción de la prevalencia de consumo de tabaco en adultos y en jóvenes, el aumento de los impuestos al consumo de tabaco, y el aumento del tamaño de las advertencias sanitarias a un 70%. Para el cumplimiento de estas metas, se establecieron acciones en el nivel político, normativo, comunitario y en los servicios de salud.
3.	En el actual Plan Nacional de Desarrollo 2014-2018, en el marco de la Estrategia 4x4 ampliada (cuyo objetivo es promover la actividad física, la alimentación saludable, la reducción del consumo de alcohol y el no consumo y exposición al tabaco, para reducir la morbi-mortalidad y discapacidad por cáncer, las enfermedades cardiovasculares, la diabetes y las enfermedades pulmonares. Se incluye, además, la gestión integrada para la salud mental y la salud bucal, visual y auditiva), y de lo establecido en el PDSP, se incorporan las acciones para mejorar la implementación del CMCT en Colombia, teniendo en cuenta que la promoción de los entornos para los estilos, modos y condiciones de vida saludable, se constituye en un medio para reposicionar al sector de la salud como generador de bienestar. Se definió, además, como mega meta, la reducción en un 8% de la tasa de mortalidad por enfermedades prevenibles, como las Enfermedades No Transmisibles (ENT), en la población entre 30 y 70 años de edad. Ver: https://colaboracion.dnp.gov.co/cdt/prensa/bases%20plan%20nacional%20de%20desarrollo%202014-2018.pdf
4.	El 21 de julio de 2009, el Congreso de la República de Colombia aprobó la Ley 1335 de 2009 (denominada como la “Ley de Control del Tabaco”), la cual se ha venido reglamentando con el fin de abordar las obligaciones que figuran en los siguientes artículos del CMCT: 

Artículo 5.1 (Obligaciones generales) 
Artículo 8 (Protección contra la exposición al humo de tabaco) 
Artículo 10 (Reglamentación de la divulgación de información sobre los productos de tabaco) Artículo 11 (Empaquetado y etiquetado de los productos de tabaco) 
Artículo 12 (Educación, comunicación, formación y concientización del público) 
Artículo 13 (Publicidad, promoción y patrocinio del tabaco) 
Artículo 14 (Medidas de reducción de la demanda relativas a la dependencia y al abandono del tabaco) 
Artículo 15 (Comercio ilícito de productos de tabaco) 
Artículo 16 (Ventas a menores y por menores) 
Artículo 20 (Investigación, vigilancia e intercambio de información) del Convenio","1. En el Plan Nacional de Desarrollo (PND) 2010 - 2014 (Prosperidad para todos). dentro del eje denominado Igualdad de oportunidades para la prosperidad social. se establece como una de las estrategias el promover el bienestar y una vida saludable. basada en la promoción de la salud y la prevención de las enfermedades. particularmente las Enfermedades No Transmisibles (ENT). En este marco. el Ministerio de Salud y Protección Social ha definido que el conjunto de factores de riesgo común (entre ellos el consumo de tabaco y exposición al humo de tabaco) para las ENT. debe ser abordado en conjunto como riesgo global. con estrategias dirigidas al fomento y promoción de los Estilos de Vida Saludable (EVS) y de los entornos saludables. en los cuales está incluida la prevención del consumo de tabaco y la exposición al consumo de tabaco. 

La Información sobre el PND 2010-2014 disponible en: http://www.dnp.gov.co/PND/PND20102014.aspx
http://www.dnp.gov.co/LinkClick.aspx?fileticket=J7HMrzUQfxY%3d&tabid=1238
http://www.dnp.gov.co/LinkClick.aspx?fileticket=_8KOB4G8yNA%3d&tabid=1238

2. En el Plan Decenal de Salud Pública 2012-2021. y de acuerdo con lo establecido en el CMCT. se incluyeron metas específicas para control de tabaco. en el componente de condiciones crónicas prevalentes. y el componente de modos. condiciones y estilos de vida saludable. En este último componente se contempla explícitamente como estrategia la “protección de las políticas públicas de salud frente a los intereses comerciales o de otra índole de la industria tabacalera (Artículo 5.3 del CMCT).

3. En el Plan Decenal para el control del Cáncer (2012 – 2021). en su línea estratégica número 1 (Control del riesgo. prevención primaria). se plantean metas relacionadas con la reducción de la prevalencia de consumo de tabaco en adultos y en jóvenes. el aumento de los impuestos al consumo de tabaco. y el aumento del tamaño de las advertencias sanitarias a un 70%. Para el cumplimiento de estas metas. se establecieron acciones en el nivel político. normativo. comunitario y en los servicios de salud.

4. Convenio interadministrativo entre el Ministerio de Salud y Protección Social y la Oficina Nacional de La Organización Panamericana de la Salud. para fortalecer técnicamente la gestión de la Subdirección de Enfermedades No Transmisibles del Ministerio en la implementación de las medidas de control de tabaco.

5. Articulación con el Ministerio de Educación Nacional para implementar la Encuesta Mundial de Salud Escolar. y la Encuesta Mundial de Tabaquismo en Jóvenes.","WHO Region of the Americas"
"36","Comoros","Prise de conscience progressive de la population et des autorités  sur le danger du tabac et surtaxation du produit pour le rendre de plus en plus inaxessible","Report not provided","Report not provided","WHO African Region"
"37","Congo","Report not provided","Pas de progrès réalisé dans ce domaine car le dispositif na pas de moyen  de fonctionnement , il n y a pas une ligne budgétaire et le point focal nest pas renforcé ni doté des moyens pour la mise en œuvre de la CCLAT.

Bien que nous avons eu  participants du ministère des finances la délégation des évaluateurs (évaluation des besoins) sest rendue jusquau budget, nous navons pas eu gain de cause. la ligne budgétaire na pas été attribuée mais je pense quavec la mise en œuvre de la loi 12-2012 du 4juillet 2012 relative à la lutte antitabac on aura cette ligne.","L’existence du plan intégré des maladies non transmissibles 2013-2017 et la lutte antitabac est incluse","WHO African Region"
"38","Cook Islands","Government funding scheme – PROBOCs Funds, about $195, 000 NZD comes back to the Ministry of Health for NCD and Tobacco Control programs.","Government funding scheme – PROBOCs Funds, about $195, 000 NZD comes back to the Ministry of Health for NCD and Tobacco Control programs.","National Tobacco Action Plan 2012 – 2016 in place WHO Needs Assessment implemented 2012 tobacco tax increase of 33% started July 2012 for three years smoking cessation clinic established second week of February 2014 with NRT products available to smokers including media awareness and continuing with general awareness programs","WHO Western Pacific Region"
"39","Costa Rica","Los siguientes documentos se publicaron en la Gaceta Oficial y el Boletín en el período del informe:

Etiquetado:

2014 Gaceta # 223 página 18 Pauta DM -EC- 4979-14 II período de campaña 2015/2016, actual / finaliza en noviembre de 2016. Gaceta # 240 2015 Página 18 Pauta DM -EC- 4960-15.III Comienza el período de campaña 2016/2017 Septiembre de 2016. Actualmente están rigiendo los pictogramas de la campaña 2017/2018. 

Sanciones (salario base): 

Boletín judicial núm. 6 Circular 2 216 Multas salariales basadas en el Boletín Judicial # 2014 245 260 página 5 Circular 2015 Multas salariales base Boletín Judicial # 14 página 14 Circular 241 multas Sueldo base para 2016

Excise duty
2014 Gaceta 71 page 10 Updating the specific tax on snuff and products derived therefrom 2015 Gazette 58 page 12 Updating the specific tax on snuff and products derived therefrom 2016 Gazette reaches 50 page 9 Updating the specific tax on snuff and products of the same","The following documents were published in the Judicial Gazette and Bulletin in the reporting period: 

Labeled
2014 Gaceta # 223 page 18 Guideline DM -EC- 4979-14 II 2015/2016 campaign period , current / ends in November 2016. Gaceta # 240 2015 Page 18 Guideline DM -EC- 4960-15.III 2016/2017 campaign period starts September 2016

Sanctions (base salary)
judicial Bulletin # 6 Page 2 Circular 216 Salary fines based Judicial Bulletin # 2014 245 260 page 5 Circular 2015 Base salary fines Judicial Bulletin # 14 page 14 Circular 241 fines Base Salary for 2016

Excise duty
2014 Gaceta 71 page 10 Updating the specific tax on snuff and products derived therefrom 2015 Gazette 58 page 12 Updating the specific tax on snuff and products derived therefrom 2016 Gazette reaches 50 page 9 Updating the specific tax on snuff and products of the same","Ley con 1 año y 11 meses de vigencia (22 marzo 2012). El Ministerio de Salud es la institución designada para su cumplimiento. Además se crearon dos Reglamentos. el Reglamento de la Ley General de Control de Tabaco y en el 2013 se decreta el Reglamento de Etiquetado de los Productos de Tabaco y sus Derivados. Ese mismo año se crea el Programa de Control de Tabaco en el Ministerio de Salud. que vela por el cumplimiento de la ley.","WHO Region of the Americas"
"40","Côte d'Ivoire","Ratification du protocole pour éliminer  le commerce illicite des produits du tabac, 
Augmentation des droits dassise sur les produits du tabac.","Adoption du document de politique nationale et du plan stratégique de lutte contre le tabagisme","- Elaboration d’un document de politique et de plan stratégique 2014-2016 de lutte antitabac ;
- élaboration et mise en œuvre de plans d’action opérationnels 2013 et 2014 ;
- prise du décret n°2012-980 du 10 octobre 2012 portant interdiction de fumer dans les lieux publics et les transports en commun ;
- signature du protocole pour éliminer le commerce illicite des produits du tabac ;
- renforcement des capacités opérationnelles de la Direction de coordination du PNLTA.","WHO African Region"
"41","Croatia","Answer not provided","There have been no changes in this regard since the last report (2014).","In the latest Strategic Development Plan for Public Health in Croatia 2013.-2015. and Action Plan to Strengthen Tobacco Control for the Period 2013-2016. Croatia has recognized the need for continuous work on multidisciplinary approach to health promotion and disease prevention starting from the earliest age. Development and implementation of comprehensive multisectoral national tobacco-control strategies plans and programmes has been emphasized in order to strengthen tobacco control. The national coordinating mechanism for tobacco control has been established.","WHO European Region"
"42","Cyprus","Report not provided","The Ministry of Health continuous to pursue new legislation for tobacco control for the endorsement of article 8 of the Convention and harmonisation with EU directive 2014/40/EU. The legislation is prepared and currently pending voting in the House of Representatives.","The council of ministers signed the National Strategy for the Tobacco Control on the 18/07/2012. The National Committee for Tobacco Control was established under the National Strategy and its members were appointed by the Minister of Health. The Ministry of Health has proposed an amendment of the national legislation for tobacco control mainly for the enforcement of article 8 of the Convention. Furthermore the EU Directive on tobacco control is also amended and will also be included in the National legislation.","WHO European Region"
