"","Party","2018","2016","2014","Region"
"58","France","En 2016, la première action nationale collective #MoisSansTabac , pilotée par Santé Publique France, a rencontré une forte adhésion  tant du public, des partenaires du champ de la santé, que des professionnels de santé. En 2017, la deuxième édition a renforcé la dimension collective grâce à la constitution d’équipes thématiques ou géographiques que les participants pouvaient rejoindre lors de leur inscription sur le site tabac-info-service.fr (groupes Facebook). La fan-zone itinérante (12 villes en France métropolitaine) a été développée avec la possibilité de s’informer, de rencontrer et d’échanger avec un professionnel de santé, de s’inscrire directement à  #MoisSansTabac et de participer à des jeux et des animations.
Le nombre d’inscrits à #MoisSansTabac  sur le site Tabac-info-service a été de 158 155. Par ailleurs, il y a eu 1,2 millions de visiteurs uniques sur le site de TIS et 105 633 téléchargements de l’application Tabac Info Service. Le nombre d’appels au 39 89 est de 12 540 appels. 
Au total (tous canaux confondus) : 3,7 millions d’outils #MoisSansTabac  ont été commandés (kits / affiches / flyers / dépliants / badges / tee-shirts…) dont environ 703 000 kits. 
La  notoriété de #MoisSansTabac  progresse par rapport à 2016 : 80% en 2017 vs 74% en 2016 (enquête réalisée après le mois sans tabac). 

Le site dédié à la campagne: https://mois-sans-tabac.tabac-info-service.fr/","LInstitut National de prévention et déducation à la santé mène trois fois par an des campagnes dinformation sur le tabac, souvent axé sur lintérêt de larrêt et les aides à distance disponibles.

Dans le cadre du programme national de réduction du tabagisme 2014-2019, le comité de coordination est un levier de mobilisation dacteurs institutionnels et associatifs.

Un travail de déclinaison régional de ce programme est amorcé qui, à terme, doit permettre de renforcer la capacité des agences régionales de santé à mobiliser les acteurs dans la région sur ce sujet.","2012 : 
Campagne TV le 31 mai 2012 à loccasion de la Journée mondiale sans tabac destinée aux adultes de 25 à 49 ans centrée sur le thème des motivations pour arrêter le tabac. La campagne est complétée dun volet en direction des professionnels de santé
Campagne de promotion de Tabac info service (http://www.tabac-info-service.fr/ )
2013 : 
2 campagnes de promotion de Tabac Info Service
Campagne à destination des jeunes centrée sur la notion de liberté : Quand on est libre pourquoi choisir dêtre dépendant
Campagne TV 31 mai et promotion du site TIS
Conception et mise à disposition dun outil dintervention tabac (outil Manga) à destination des professionnels de léducation et de santé scolaire","WHO European Region"
"59","Gabon","- Formation et sensibilisation des points focaux des Ministères et ONG impliqués dans la lutte antitabac;.
-  information et sensibilisation des jeunes.","- Formation et sensibilisation des points focaux des Ministères et ONG impliqués dans la lutte antitabac;.
-  information et sensibilisation des jeunes.","Le Ministère de la Santé a mis à la disposition du Programme un tabacologue qui avec la Direction du Programme national de lutte contre le tabagisme et l’Association « Mouvement populaire pour la Santé » ont élaboré un calendrier pour la formation du personnel et des professionnels des médias la sensibilisation des jeunes particulièrement en milieu scolaire et du public via media (TV et radio) et sensibilisation dans les écoles.","WHO African Region"
"60","Gambia","Mass media campaign using various channels, community dialogue, advocacy meetings, orientation meetings and sensitisation, training of health care providers and organised community structures on tobacco cessation among others.","Mass media campaign using various channels, community dialogue, advocacy meetings, orientation meetings and sensitisation, training of health care providers and organised community structures on tobacco cessation among others.","LOTS OF SENSITISATION WERE HELD TARGETING DIFFERENT ORGANISATIONS","WHO African Region"
"61","Georgia","Since 2015 National Center for Disease Control and Public Health is implementing a State Health Promotion Program, biggest component of which is tobacco control with its designated budget. within this program number of educational, informational activities have been carried out for different target groups, as well as trainings for health and communication specialists and awareness raising media campaign for general public. in 2017 after adopting new generation tobacco control law the financing of the tobacco control state program has significantly increased and it carrying out a nationwide communication campaign with the involvement of other government sectors. The communication campaign main focus is implementation of smoke-free law and has shared vision and logo, slogan and messages among different ministries.","Since 2015 National Center for Disease Control and Public Health is implementing a State Health Promotion Program, biggest component of which is tobacco control with its designated budget. within this program number of educational, informational activities have been carried out for different target groups, as well as trainings for health and communication specialists and awareness raising media campaign for general public.","Awareness raising meetings have been held and educational trainings have been conducted for healthcare and educational facilities'' staff journalists. Different educational seminars have been held for decision makers. Various types of awareness raising campaigns were held for general public. NCDC had a leading role in carrying out these activities with close collaboration of other public agencies and relevant NGOs.","WHO European Region"
"62","Germany","The ongoing campaigns of the Federal Centre for Health Education are continuously adapted to new developments (e.g. consumption of shishas, electronic cigarettes, heat-not-burn products or mobile use of internet services or quitlines)","The ongoing campaigns of the Federal Centre for Health Education are continuously adapted to new developments (e.g. consumption of clectronic cigarettes, mobile use of internet services)","The ongoing campaigns of the Federal Health Promotion Agency were re-launched in 2012 and 2013.","WHO European Region"
"63","Ghana","Every year primary, Junior high, Senior High schools are targeted and the Programme works with School Health Education (SHEP) Coordinators at national and Regional Levels to implement this provision. Seminars and lectures are also organized for Students of Health Training Institutions, Universities of Ghana and Kwame Nkrumah University of Science and Technology Schools of Public Health, Polytechnics, Medical Schools and Ghana College of Physicians and Surgeons","Every year primary, Junior high, Senior High schools are targeted and the Programme works with School Health Education (SHEP) Coordinators at national and Regional Levels to implement this provision. Seminars and lectures are also organized for Students of Health Training Institutions, Universities of Ghana and Kwame Nkrumah University of Science and Technology Schools of Public Health, Polytechnics, Medical Schools and Ghana College of Physicians and Surgeons","Public health practitioners were sensitised on the Public Health Act and Tobacco Control Measures at the Ghana College of Physicians and Surgeons in 2013. In attendance were over 100 public health practitioners in various disciplines.
Undergraduate and Postgraduate students in School of Public Health University of Ghana have been targeted and given seminars and lectures in Tobacco Control as part of the Non-communicable disease Block of lectures. Tobacco Control was a compulsory examinable subject during the 2013 MPH 2nd Semester period.
At the College of Health Kintampo over 600 students pursuing Certificate and Diploma courses in Disease Control Nutrition Health Information Laboratory Technology and Dental courses are sensitised every year since 2012
In 2013 six out of the ten Polytechnics in Ghana and many Senior High Schools such as Accra Labone and TI Amass Fomena received sensitisation on Tobacco Control covering over 1500 students
There were several community sensitisation sessions by the CSOs and joint meetings with the media press releases and printing anfd distribution of posters and leaflets","WHO African Region"
"64","Greece","Report not provided","A great and very effective progress was made in the field of promoting and strengthening public awareness of tobacco control issues. Three major school/ teaching interventional projects were successfully applied all over Greece:
•      HEART Project: A collaborative action between Greek Ministries of Education and Health with the Hellenic Cancer Society and the Biomedical Research Foundation of Athens Academy, financed by George D. Behrakis Foundation, Boston, M.A.
•      NSRF (National Strategic Reference Framework) – Greek Ministry of Health: School educational interventions on tobacco control in Athens and Thessaloniki.
•      NSRF (National Strategic Reference Framework) – Greek Ministry of Health: School educational interventions on tobacco control in the rest of Greece.","Answer not provided","WHO European Region"
"65","Grenada","No specific program was implemented, tobacco control education was incorporated in chronic disease prevention education and awareness","Answer not provided","Answer not provided","WHO Region of the Americas"
"66","Guatemala","Ninguno: no se ha creado, ni implementado nuevos programas de educación, comunicación, formación y concientización del público.","Ninguno: no se ha creado, ni implementado nuevos programas de educación, comunicación, formación y concientización del público.","Materiales impresos dirigidos a mujeres embarazadas. Difusión de normativas a personal de campo","WHO Region of the Americas"
"67","Guinea","Report not provided","La prise en compte de lage et du sexe et intégrée aux groupes professionels ciblés","Report not provided","WHO African Region"
"68","Guinea-Bissau","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"69","Guyana","Results from the GYTS studies show that over three quarters of students saw anti smoking messages in the past 30 days, 50.4 % had been taught in class during the past year about the dangers of smoking and 47% had been taught on the effects of smoking during the past year. Also, from the GSPS three out of five schools include tobacco use prevention in the school curriculum and two out of five schools have access to teaching materials.  

The  Education, Promotion and Training component falls under the responsibility of the Health Promotion and Communications Unit. The methods used are outlined in an established communication strategy which identifies risk populations and appropriate communication medium, whether it be from media methods , print methods or person to person to person communication. This component is a permanent service offered by the Ministry of Public Health and is funded by the Government of Guyana. 

All materials produced are free of cost and are available at the Ministry of Public Health.","Report not provided","Report not provided","WHO Region of the Americas"
"70","Honduras","El IHADFA ha impulsado a nivel nacional el desarrollo de la educación, comunicación, formación y concientización del público en los últimos dos años con el objeto de prevenir el consumo de productos derivados de tabaco en la población en general en Honduras, adicionalmente se ha desarrollado con la Secretaría de Educación los manuales de prevención del consumo de Alcohol, Tabaco y Otras Drogas para fortalecer el trinomio del aprendizaje en dicha temática desde el aula clase y la comunidad como ser: padres de familia, alumnado y docentes en el sistema de educación en todo el país. Así como del apoyo de los medio de comunicación del Estado y privados para llevar un mensaje de prevención a la población en general. La atención de la demanda espontánea en materia de prevención del tabaquismo para la formación y concitización del publico a nivel nacional.","El IHADFA ha impulsado a nivel nacional el desarrollo de la educación, comunicación, formación y concientización del público en los últimos dos años con el objeto de prevenir el consumo de productos derivados de tabaco en la población en general en Honduras, adicionalmente se ha desarrollado con la Secretaría de Educación los manuales de prevención del consumo de Alcohol, Tabaco y Otras Drogas para fortalecer el trinomio del aprendizaje en dicha temática desde el aula clase y la comunidad como ser: padres de familia, alumnado y docentes en el sistema de educación en todo el país. Así como del apoyo de los medio de comunicación del Estado y privados para llevar un mensaje de prevención a la población en general. La atención de la demanda espontánea en materia de prevención del tabaquismo para la formación y concitización del publico a nivel nacional.","El Instituto Hondureño para la Prevención del Alcoholismo. Drogadicción y Farmacodependencia IHADFA desde la entrada en vigencia en el 2010 de la Ley Especial para el Control del Tabaco y su Reglamentación. capacitó sobre la aplicación de dicha legislación en referencia en cumplimiento al Artículo 12 del CMCT a  las diversas industrias comerciales. hotelera. así como. a la asociación nacional de restauranteros y en general al Consejo Hondureño de la Empresa Privada","WHO Region of the Americas"
"71","Hungary","Report not provided","The Secretary of State for Public Education at the Ministry of Human Capacities organized a conference with the Hungarian Institute for Educational Research and Development (OFI) on 03.10.2014. The title was „Educators for health”. The aim of the conference was to introduce health prevention programs and best-practices, which are suitable from nursery to elementary and secondary schools for every age. One of the main purpose of the public education system is health education and to introduce healthy life paths as institutional actors. Previously OFI collected the exemplary and well established health programs in the educational institutions of the country. The prevention of smoking and the fight against smoking are essential parts of these programs.","The Decree of the Ministry of Human Resources 20/2012. (VIII. 31.) on the names and functions of schools and kindergartens contains the rules of the so called full health promotion. One part of this is the prevention of the addiction prevention. included the smoking prevention. 

From European Union Funds support. in the development of innovative schools. health promotion programs can be realized. included smoking prevention programs.

http://www.dohanyzasvisszaszoritasa.hu/eng/megelozes_es_leszokas_segites.html
The content of the website “Ciki a cigi” (Smoking is sticky) aiming at helping the youth of the 5-8. 9-14 and 15-20 age groups with opinion forming. prevention of smoking and cessation has been renewed.","WHO European Region"
"72","Iceland","Answer not provided","Answer not provided","Not many new programmes or new approaches since submitting last report","WHO European Region"
"73","India","Report not provided","4 National Level public awareness campaign were aired on TV and radio during the reporting period. In addition, under the rules notified for regulating scenes depicting tobacco use in films and TV programmes, two campaigns have been aired through statutory free airtime.

Ministry of Health & family Welfare organised a series of Regional Training Programmes in 4 different regions of the country to build capacity of the State Tobacco Control Cells.
Dedicated funds were made available to the State and District Tobacco control Programmes to conduct training of a variety of stakeholders at the state/district level.
Ministry is also developing structured training modules for the NTCP staff (state & District level) with support of WHO.","Under the National level mass media campaign over 6 million USD per year has been ear marked for national level public awareness campaigns. A number of  new spots has been developed while others international spots like ''baby alive & artery  '' have  been adapted to suit indian conditions.  
India specific advertisement like on smokeless tobacco “tears you apart ” have been developed  to raise public awareness about the dangers of smokeless tobacco. which is used by tens of millions of Indians every day.  
The Rules related to depiction of tobacco products and their use in films  and TV Programmes also mandate screening/display of spots of 30 second dutation twice (beginning & middle) in films and TV programmes and a disclaimer of 20 seconds. The spots devloped by Minisry of Health are being used in these Rules. The spots are also rotated after certain period of time. This has facilitated in creation of round the clock awareness.
 In addition to the mass media pan India outdoor publicity has been carried out to create awareness about the harmful effects of tobacco use. The outdoor campaign supplemented the mass media campaign. Outdoor publicity campaign was on depiction of ill effects of tobacco use. Tobacco control posters  on ''Tobacco is eating you alive'' . “ sponge” . “ mukesh” . have been displayed at prominent places all over the country. 
A intense 5 month long ourdoor campaign was also launched by Ministry of Health & Family Welfare using exterio train wrap-up and bus panels. The states with high prevalence of tobacco use have been taken up for this campaign.
(1)Publicity through exterior train wrap-up . The train covered predominantly the states with high prevalence of tobacco use namely Maharashtra. Uttar Pradesh. Chhattisgarh. Odisha. Karnataka. Tamil Nadu. Delhi and Punjab.  15 long distance trains were a part of this campaign. The entire rack of the train will be used for in this campaign. 

(2)Publicity through Bus Panel : Publicity through Bus Panel was  done  in the states of Uttar Pradesh and Gujarat  using the state transport buses.  

Four set images have been used in this campaign viz. (1) sponge. (2) mukesh (3) baby alive & (4) Rahul Dravid.  
MoHFW is also extensively using the print media for dissemination of the provisions under the tobacco control Act. On the occasion of the WNTD (31st May) and the 2nd October (smokefree rules implemented) half page advertisement on the theme has been published in National and Regional news paper every year. 
The tobacco control spots are also a part of the mass media campaign aired under the National Rural Health Mission.
The officials of Ministry of Health & Family Welfare also participate in the ''Swasthya Bharat '' programme. 
Over 10 adverts were aired using the exclusive channels used for airing the sessions in the Parliament of India during the budget session. which is among the most important sessions of the parliament.","WHO South-East Asia Region"
"74","Iran (Islamic Republic of)","- Implementation of national tobacco control campaigns have been strengthened  
- Lots of training -awareness raising materials have been developed
- All relevant levels of PHC have been trained about tobacco adverse health effects and necessary interventions","- Implementation of national tobacco control campaigns have been strengthened  
- Lots of training -awareness raising materials have been developed","Article 2 of the Act Article 160 of the Fourth Economic Social and Cultural Development Plan of I.R. Iran and Article 21 of the Bylaw provide a solid legislative 21 

basis and administrative instruments for the enforcement of the educational and promotional programmes for preventing and reducing tobacco consumption. 
Various ministries medical universities governmental organizations and NGOs have conducted extensive education communication training and public awareness activities. A considerable amount of advocacy materials related to tobacco use have been developed. A wide range of media including radio television print and web sites have also been used to educate the public about tobacco control. 
The Health Council within the Islamic Republic of Iran Broadcasting is an observer in the HQ and it plays a significant role in promoting implementation of Article 12 of the Convention. The HQ has developed 52 series of tobacco control animations which are disseminated throughout the country and broadcast by different media channels. The Centre for Health Promotion and Education of the Ministry of Health and Medical Education has also equipped the its web site with a wide range of specialized electronic activities and services with regard to tobacco control such as e-learning courses educational materials online health games photo contests downloadable movies books teasers and posters. Every year and during the celebration of World No Tobacco Day I.R. Iran organizes No Tobacco Week with intensified public awareness-raising of tobacco control. 
Ministry of Education has conducted similar activities targeting teachers and schoolchildren. Tobacco control is taught in the schools as part of their curriculum. 
Through the extensive primary health care network the HQ conducted a community-based awareness campaign on the adverse health effects of tobacco. The HQ has conducted training workshops for health workers and tobacco control focal points at the provincial level. In addition I.R. Iran has integrated tobacco control as a pilot project in the community-based intervention to achieve a more effective result in terms of public awareness and access. 
The Ministry of Health and Medical Education has also implemented various programmes on tobacco control addressing health workers and health professionals such as the inclusion of tobacco control in the curriculum of a dental university and training courses on smoking cessation for health professionals and tobacco control provincial focal points. 
While considerable work has been undertaken in education training and public awareness there is a need for the Ministry of Health and Medical Education to focus on evidence-based research in promoting and strengthening public awareness of tobacco control issues. This would require rigorous pretesting monitoring and evaluation to enhance effectiveness of current efforts.","WHO Eastern Mediterranean Region"
"75","Iraq","Answer not provided","Answer not provided","Ensure that the anti-smoking law in Iraq a number of basic principles that aims to education communication and public awareness as follows: 
1. Included curriculum and educational programs and educational materials showing the damage of smoking and the threat to smokers and non-smokers. 
2. Establish educational programs and awareness programs rotating in educational institutions and places of worship and cultural and health institutions and in various media about the damage smoking as part of a national plan annually. 
3. Printing and distribution of posters smoking prevention and warning of damaging in public places where smoking is banned. 
4. Organize awareness programs for farmers to grow crops useful to society instead of tobacco cultivation. 
 As well as the focus is on the side of the media and awareness through the establishment of seminars and festivals as well as lecturing education in the field of anti-smoking cooperation and coordination with civil society organizations and targeting all segments of society especially a class of children and adolescents through the expansion of the implementation of the “smoke-free schools” project which is currently applied in a number of middle schools in all governorates of Iraq as it aims to change the attitudes and behaviors of students towards the refusal of smoking and to protect them from falling into the clutches of this serious pest.","WHO Eastern Mediterranean Region"
"76","Ireland","2014
Funding for the HSE QUIT Campaign increased from €800,000 in 2013, to €1.5 million in 2014. The increased funding, matched with the strong messages of the campaign, has led to a significant increase in online activity and responses from smokers. 

2015
QUIT.ie Phase II completed, including extension of quit plan, introduction of community section, quit heroes app development. 11,000 quit plan sign-ups in 2015.

HSE Communications Department developed the Protection of Childrens Health (Tobacco Smoke in Mechanically Propelled Vehicles) information campaign		

 €1.65m invested in QUIT campaign in 2016 an increase from 2015. Visits to the site were up by 40%, quit plan sign up increased by 23%, calls to the quit team  up by 22%. QUITs fan base on facebook grew by 4% in 2016 and 7% of visitors from facebook signed up for a quit plan. A further 7% of visitors from twiter signed up for a quit plan.  Research showed that the media messaging was coming close to wear out towards the end of the year and the focus during mid-late 2016 was the development of a new strategic approach for 2017/2018. Planning for new campaign development took place late 2016.","2014
Funding for the HSE QUIT Campaign increased from €800,000 in 2013, to €1.5 million in 2014. The increased funding, matched with the strong messages of the campaign, has led to a significant increase in online activity and responses from smokers. 

2015
QUIT.ie Phase II completed, including extension of quit plan, introduction of community section, quit heroes app development. 11,000 quit plan sign-ups in 2015.

HSE Communications Department developed the Protection of Childrens Health (Tobacco Smoke in Mechanically Propelled Vehicles) information campaign","The HSE has invested significant organisational financial and human resources into an integrated social marketing campaign to tackle tobacco use and encourage smoking cessation in Ireland. The QUIT campaign was launched in June 2011 after 12 months of research planning testing and development. The Campaign''s primary focus is on smokers in the 25 to 39 year age group with a bias toward those from a C2DE background – however the campaign messages are relevant to all smokers from all demographics. Health professionals are also an important target for this campaign. Key Tasks completed to date include:
•	Development of campaign identity/brand 
•	Implementation of detailed advertising strategy and media plan for 2011/12/13 and 2014: TV Radio Online Outdoor PR local regional and national 
•	Implementation of a detailed public relations plan to support the campaign
•	Enhanced promotion of smoking cessation support services – National Smokers'' Quitline Website smoking cessation clinics. Improved quality and distribution of printed quit materials now available in HSE locations GP surgeries Pharmacies and Dental Surgeries nationwide
•	Development of a new social media online quit support page on Facebook (over 79 000 likes)
•	Use of HSE owned media e.g. use of campaign brand/messages on stationery emails internal staff information and billboards on various HSE owned sites due to be delivered in 2014.
•	Support of the development of HSE Tobacco Free Campuses 
•	Engagement and support sought and received from internal and external campaign stakeholders.
The most recent element of the campaign was launched on March 5th 2014 (ASH Wednesday) which featured a powerful unique and emotive message from Gerry Collins from Greystones in Co. Wicklow who was diagnosed with terminal lung cancer caused by smoking. Gerry and his family generously volunteered to be part of this new phase of our QUIT campaign in the hope that his story would inspire and encourage smokers to quit. Sadly Gerry died three days before the TV adds were due to air. Gerry''s QUIT campaign adverts were created on the shared understanding with Gerry and his family that they would continue to be used after Gerry had died and the Collins family decided that these adverts should be aired as planned in accordance with Gerry''s wishes. The media and press response to Gerry his family and their story has been unprecedented for any social marketing campaign mounted by the HSE in recent years.","WHO European Region"
"77","Israel","Report not provided","Report not provided","Report not provided","WHO European Region"
"78","Italy","In 2017 Ministry of Health promoted a communication campaign on  womens health (including no smoking) and on january 2018 launched a new communication campaign against smoking.","In 2015 Ministry of Health promoted a communication campaign which coniugate the risk of smoking with other negative health behaviours. (driving without helmet, using mobile phone while driving, )","In the last two years Ministry of Health promoted different communication campaigns targeted to young people with use of old and new media (social network websites “App” for smartphone). The most recent communication campaign to prevent smoking promoted by the Ministry was titled “Dislike smoking. Distinguish yourself!” This multi-media campaign used a positive supportive approach and recalls the new media characteristics. 
The main goals of the Campaign were:
preventing the very young from starting to smoke. 
reducing the number of smokers; 
protecting non-smokers; 
The Campaign was conducted in the period December 2013 February 2014 on different media (Television Radio Internet Newspapers and magazines). The evaluation process included 2 500 pre-post telephone interviews and it is still ongoing.
In May 2013 in occasion of the World No Tobacco Day an antismoking program of prevention called sFRECCIA CONTRO IL FUMO has been realized by the Ministry of Health together with the Italian National Institute of Health the Ferrovie dello Stato Italiane Group and the Veronesi Foundation. For one week on board of some trains (Frecce Trenitalia) leafleats and other material were distributed to raise awareness about smoking. Furthermore the staff of specialists from the Italian Smoking Cessation Services (SCSs) belonging to the National Health Service offered counseling to help travelers stop smoking.","WHO European Region"
"79","Jamaica","Since the last report a National Tobacco Control Communication plan was developed and implemented targeting youth, adults, workers, public and private sector. The medium used included mass media, sensitization and training, distribution of Information Education Communication materials and limited use of social media. 
Several other events have been undertaken including World No Tobacco Day competitions and other ongoing sensitization activities and initiatives in Schools, workplaces and communities. these have been undertaken in collaboration with civil society and other partners.","Since the last report a National Tobacco Control Communication plan was developed and implemented targeting youth, adults, workers, public and private sector. The medium used included mass media, sensitization and training, distribution of Information Education Communication materials and limited use of social media.","Since the last report a National Tobacco Communication plan was developed and implemented targeting youth adults workers public and private sector. The medium used included mass media sensitization and training distribution of Information Education Communication materials and limited use of social media.","WHO Region of the Americas"
"80","Japan","Starting the third national health promotion and disease prevention plan (2013~) and“Health Japan 21（2nd edition）”as a national health promotion policy 
Having training sessions for prefectures and city governments on education, communication, training and public awareness 
Updating the web-site on tobacco control","Starting the third national health promotion and disease prevention plan (2013~) and“Health Japan 21（2nd edition）”as a national health promotion policy
Having training sessions for prefectures and city governments on education, communication, training and public awareness
Updating the web-site on tobacco control","·Starting the third national health promotion and disease prevention plan (2013~) and“Health Japan 21(2nd edition)”as a national health promotion policy 
·Having training sessions for prefectures and city governments on education communication training and public awareness 
·Updating the web-site on tobacco control","WHO Western Pacific Region"
"81","Jordan","تقوم الوزارة بتنفيذ برامج توعوية وتثقيفية لصناع القرار والمشرفين في جميع المحافظات وتشمل رفع قدرات هؤلاء العاملين على التثقيف والتوعية والدور الرقابي ورفع قدرات الوصول الى المجمتعات المحلية وتوحيد الرسائل الصحية للتاثير على تغيير السلوك","تقوم الوزارة بتنفيذ برامج توعوية وتثقيفية لصناع القرار والمشرفين في جميع المحافظات وتشمل رفع قدرات هؤلاء العاملين على التثقيف والتوعية والدور الرقابي ورفع قدرات الوصول الى المجمتعات المحلية وتوحيد الرسائل الصحية للتاثير على تغيير السلوك","Several seminars and workshops for the various categories of doctors nurses preachers and preachers and counselors in schools and universities public and civil society associations were organized and focus on the decision-makers in all institutions.","WHO Eastern Mediterranean Region"
"82","Kazakhstan","Answer not provided","Report not provided","MoH works closely with non-governmental sector. NCPHLD in 2013 conducted information and education campaign about the dangers of nasvay has developed guidelines for tobacco control centers information and educational materials about the dangers of nicotine to accommodate POS tobacco.","WHO European Region"
"83","Kenya","Answer not provided","Answer not provided","The Ministry of health has benefited from free media coverage. However no planned media has been paid for to be undertaken so far. The Ministry is currently working on a mass media campaign including pictorial health warnings radio and TV ads","WHO African Region"
"84","Kiribati","Ongoing media campaigns are conducted in churches and during seminars and workshops held in the Outer Islands, sessions and presentations done in schools and the community at large
Still strongly going throught the year despite WNTD celebration yearly","Ongoing media campaigns are conducted in churches and during seminars and workshops held in the Outer Islands, sessions and presentations done in schools and the community at large
Still strongly going throught the year despite WNTD celebration yearly","Ongoing media campaigns are conducted in churches and during seminars and workshops held in the Outer Islands sessions and presentations done in schools and the community at large
Still strongly going through the year despite WNTD celebration yearly.","WHO Western Pacific Region"
"85","Kuwait","Celebrating the WNTD
Training course of health workers on treatment of Nicotin addiction
school educational programs
Awareness campaign on the new legislations","Celebrating the WNTD
Training course of health workers on treatment of Nicotin addiction
school educational programs
Awareness campaign on the new legislations","Answer not provided","WHO Eastern Mediterranean Region"
"86","Kyrgyzstan","Report not provided","увеличена количество целевых групп населения и образовательных семинаров особенно на местном уровне","Answer not provided","WHO European Region"
"87","Lao People's Democratic Republic","The article 12 implemented through campaign, workshop, training, meeting, newsletter, newspaper, radio, TV etc…","The article 12 implemented through campaign, workshop, training, meeting, newsletter, newspaper, radio, TV etc…","Though there was some training for mass media. There''s limited budget to support on publishing","WHO Western Pacific Region"
"88","Latvia","In 2014 the “Public Health Strategy 2014.-2020” was adopted, the policy development document aiming at improving the health of Latvian inhabitants by implementing targeted health policies in multiple fields including addiction prevention.  
Education Development Guidelines 2014-2020 (adopted on 22 May, 2014) and Action Plan for the implementation of these Guidelines on 2015-2017 (adopted on 20 June, 2015) include the development of competence-based general education content, covering issues like healthy lifestyle, and new learning materials on human safety for general education and vocation education and training, including issues like healthy nutrition, sport and the impact of addictions. 
According to the regulation No 468 of the Cabinet of Ministers (adopted on 12 August,2014) on State Basic Education Standard, basic education subject’s  standards and programmes’ examples, health education issues, including the impact of smoking are included in the content of basic education subjects’ standards  and programmes’ examples, for example, Social Sciences, Biology, etc. 
The main requirements state that 3rd grade’s graduates should know that smoking, alcohol and drugs are harmful for human health. They should also detect the environment that might be dangerous for their health, as well as understand that it is important to take care of their own health.
6th grade’s graduates should know that smoking (even passive), alcohol and drugs are harmful, as well as understand benefits of health- friendly environment and evaluate factors that may affect their health condition.
9th grade’s graduates should understand that addiction is a sickness that is harmful for human physical and psychic health, as well as should aware of normative acts in Latvia that regulate distribution of drugs.
According to the regulation No 281 of the Cabinet of Ministers (adopted on 21 May, 2013) on State General Secondary Education Standard, general secondary education subjects’ standards and programmes’ examples, health education issues, including the impact of smoking are included in the content of general secondary education subject’s standards and programmes’ examples, for example, Health Studies, Natural Sciences, Biology, etc. They are designed to deepen students’ knowledge about the impact and consequences of bad habits, including smoking, as well as normative regulation on these issues.
Issues on the impact of smoking are also included in teachers’ initial training programmes and professional development programmes.
The Ministry of Health in cooperation with the Centre for Disease Prevention and Control have established the National network of Healthy municipalities (involved 94% of municipalities) , as well as re-established the Network of health promoting schools (involved 10,4% of educational institutions)  in order to unite schools that focus on promoting healthy habits and establishing health-promoting environment. 
Since 2015 CDPC operates so called “smoking quit line” (before – run by Riga municipality). Since 2008 this number is shown on the combined health warning on the cigarette packages. Since 20 May 2016 this number is showen on every package of the tobacco product for smoking. Hence the received number of phone calls has increased.  Operating hours since February 2017 is 8AM till 7PM.","In 2014 the “Public Health Strategy 2014.-2020” was adopted, the policy development document aiming at improving the health of Latvian inhabitants by implementing targeted health policies in multiple fields including addiction prevention.  
Education Development Guidelines 2014-2020 (adopted on 22 May, 2014) and Action Plan for the implementation of these Guidelines on 2015-2017 (adopted on 20 June, 2015) include the development of competence-based general education content, covering issues like healthy lifestyle, and new learning materials on human safety for general education and vocation education and training, including issues like healthy nutrition, sport and the impact of addictions. 
According to the regulation No 468 of the Cabinet of Ministers (adopted on 12 August,2014) on State Basic Education Standard, basic education subject’s  standards and programmes’ examples, health education issues, including the impact of smoking are included in the content of basic education subjects’ standards  and programmes’ examples, for example, Social Sciences, Biology, etc. 
The main requirements state that 3rd grade’s graduates should know that smoking, alcohol and drugs are harmful for human health. They should also detect the environment that might be dangerous for their health, as well as understand that it is important to take care of their own health.
6th grade’s graduates should know that smoking (even passive), alcohol and drugs are harmful, as well as understand benefits of healthy- friendly environment and evaluate factors that may affect their health condition.
9th grade’s graduates should understand that addiction is a sickness that is harmful for human physical and psychic health, as well as should aware of normative acts in Latvia that regulate distribution of drugs.
According to the regulation No 281 of the Cabinet of Ministers (adopted on 21 May, 2013) on State General Secondary Education Standard, general secondary education subjects’ standards and programmes’ examples, health education issues, including the impact of smoking are included in the content of general secondary education subject’s standards and programmes’ examples, for example, Health Studies, Natural Sciences, Biology, etc. They are designed to deepen students’ knowledge about the impact and consequences of bad habits, including smoking, as well as normative regulation on these issues.
Issues on the impact of smoking are also included in teachers’ initial training programmes and professional development programmes.","Issues related to education and training of the population and specialists are conducted within the local governments. Municipality of the capital (RIGA) has elaborated and is providing multiple educational and training programs both for adults and youngsters as well for social workers and other specialists working with young people and parents in order to increase awareness on the use of tobacco providing basic coping skills and cessation seminars. However it should be noted that this municipality is one of the few that has been conducting on-going work during last two years. Few campaigns seminars and other types of activities were conducted in other municipalities as well where tobacco issues were one of activities in the complex of health promotion activities in general.","WHO European Region"
"89","Lebanon","Answer not provided","Answer not provided","The NTCP has held numerous events since the last report. including workshops for NGOs. media professionals. events for parliamentarians and policymakers. meeting with stakeholders and policymakers. as well as training workshops with NGOs and 24 trainings with municipalities throughout the country. The NTCP has also held three nationwide mass-media campaigns and continues to celebrate World No Tobacco Day and other events annually to highlight the harms from tobacco and necessity for effective tobacco control and implementation of law 174.","WHO Eastern Mediterranean Region"
