"","Party","2018","2016","2014","Region"
"44","Democratic People's Republic of Korea","Advocacy and advertisement on tobacco is prohibited according to the National Law on Tobacco Control.","Report not provided","Advocacy and advertisement on tobacco is prohibited according to the National Law on Tobacco Control.","WHO South-East Asia Region"
"45","Democratic Republic of the Congo","Larrêté 010/2007 interdit toute publicité, promotion ou parrainage.","Larrêté 010/2007 interdit toute publicité, promotion ou parrainage.","Report not provided","WHO African Region"
"46","Denmark","The Act prohibiting tobacco advertising, promotion and sponsorship was passed in 2001 and revised in 2008 and 2013.

The Consumer Ombudsman is the authority","The Act prohibiting tobacco advertising, promotion and sponsorship was passed in 2001 and revised in 2008 and 2013.","The Act prohibiting tobacco advertising promotion and sponsorship was passed in 2001 and revised in 2008 and 2013.","WHO European Region"
"47","Djibouti","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"48","Dominica","Report not provided","Please see documentation for formation of legislation to include article 13 (annex)","Report not provided","WHO Region of the Americas"
"49","Ecuador","Answer not provided","Expedición de la Ley Orgánica de Comunicación (25-06-2013) en el Registro Oficial Nº 22. El Art. 94 se refiere a la Protección de derechos en publicidad y propaganda.- “La publicidad y propaganda respetaran los derechos garantizados por la Constitución y los tratados internacionales. Se prohíbe la publicidad engañosa así como todo tipo de publicidad o propaganda de pornografía infantil, bebidas alcohólicas, cigarrillos y substancias estupefacientes y psicotrópicas…Los medios de comunicación no podrán publicitar productos cuyo uso regular o recurrente produzca afectaciones a la salud de las personas, el Ministerio de Salud Pública elaborará el listado de estos productos.”
El 20 de enero de 2014 mediante Decreto Ejecutivo Nº 214 se expide el Reglamento General a la Ley Orgánica de Comunicación.","Expedición de la Ley Orgánica de Comunicación (25-06-2013) en el Registro Oficial Nº 22. El Art. 94 se refiere a la Protección de derechos en publicidad y propaganda.- “La publicidad y propaganda respetaran los derechos garantizados por la Constitución y los tratados internacionales. Se prohíbe la publicidad engañosa así como todo tipo de publicidad o propaganda de pornografía infantil. bebidas alcohólicas. cigarrillos y substancias estupefacientes y psicotrópicas…Los medios de comunicación no podrán publicitar productos cuyo uso regular o recurrente produzca afectaciones a la salud de las personas. el Ministerio de Salud Pública elaborará el listado de estos productos.”
El 20 de enero de 2014 mediante Decreto Ejecutivo Nº 214 se expide el Reglamento General a la Ley Orgánica de Comunicación.","WHO Region of the Americas"
"50","Egypt","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"51","El Salvador","Reglamento de la Ley para el Control del Tabaco. Decreto Ejecutivo No. 63, de fecha 29 de mayo de 2015, publicado en el Diario Oficial No. 101, Tomo 407, de fecha 5 de junio de 2015.  Capítulo II. Lugares o puntos de venta. … d) Toda forma u objeto de publicidad que se exhiba en lugar o punto de venta, deberá cumplir con los requisitos establecidos en la Ley, en el Convenio Marco de la OMS para el Control de Tabaco (artículo 13, numeral 4, literal b) y el presente Reglamento, con relación a las imágenes, pictogramas y las advertencias sanitarias. Es decir, deberán contener las advertencias de daños y los respectivos pictogramas e imágenes en los tamaños del cincuenta por ciento de objeto que contenga la publicidad; así como también no se podrá hacer uso de signos figurativos, términos engañosos tales como ""light, ligero, bajo en alquitrán, suave"", entre otros, e incitación directa o indirecta al consumo de producto de tabaco y derivados evocando ambientes, personajes y situaciones, tales como ""eres libres, toma tu decisión, es tu derecho"", entre otros.","Reglamento de la Ley para el Control del Tabaco. Decreto Ejecutivo No. 63, de fecha 29 de mayo de 2015, publicado en el Diario Oficial No. 101, Tomo 407, de fecha 5 de junio de 2015.  Capítulo II. Lugares o puntos de venta. … d) Toda forma u objeto de publicidad que se exhiba en lugar o punto de venta, deberá cumplir con los requisitos establecidos en la Ley, en el Convenio Marco de la OMS para el Control de Tabaco (artículo 13, numeral 4, literal b) y el presente Reglamento, con relación a las imágenes, pictogramas y las advertencias sanitarias. Es decir, deberán contener las advertencias de daños y los respectivos pictogramas e imágenes en los tamaños del cincuenta por ciento de objeto que contenga la publicidad; así como también no se podrá hacer uso de signos figurativos, términos engañosos tales como ""light, ligero, bajo en alquitrán, suave"", entre otros, e incitación directa o indirecta al consumo de producto de tabaco y derivados evocando ambientes, personajes y situaciones, tales como ""eres libres, toma tu decisión, es tu derecho"", entre otros.","LEY PARA EL CONTROL DEL TABACO 2011
CAPÍTULO I
DE LA PUBLICIDAD
Prohibición de la Publicidad 
Art. 13.- SE PROHÍBE A LAS PERSONAS REGULADAS EN EL ARTÍCULO 4 DE LA PRESENTE LEY. TODO TIPO DE PUBLICIDAD DEL TABACO Y DE SUS PRODUCTOS. EXCEPTO EN EL INTERIOR DE LOS PUNTOS DE VENTA. (1)
CAPÍTULO II
DE LA PROMOCIÓN
Prohibiciones para la Promoción
Art. 14.- Se prohíbe la promoción del tabaco y sus productos por medio de:
a. La distribución gratuita de cigarrillos o productos del tabaco.
b. La distribución de los productos del tabaco mediante concursos u otras medidas promocionales.
c. La venta o distribución gratuita de objetos promocionales.
d. La realización de actividades o eventos que promuevan el consumo.
e. Los sorteos y certámenes que ofrezcan premios. regalos u otros beneficios que promuevan el consumo del tabaco.
f. Cualquier otra actividad que se realice en ese sentido.
LA PROMOCIÓN DEL TABACO Y SUS PRODUCTOS SERÁ PERMITIDA ÚNICAMENTE A TRAVÉS DE
LA ENTREGA PERSONAL Y CONTACTO DIRECTO Y EN EVENTOS EXCLUSIVOS CON FUMADORES ADULTOS.","WHO Region of the Americas"
"52","Equatorial Guinea","NO EXISTE UNA LEY","NO EXISTE UNA LEY","Report not provided","WHO African Region"
"53","Estonia","There is a total ban on advertising the tobacco products.","There is a total ban on advertising the tobacco products.","Answer not provided","WHO European Region"
"54","Ethiopia","Report not provided","Report not provided","Report not provided","WHO African Region"
"55","European Union","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"56","Fiji","Report not provided","Report not provided","We have managed to regulate this into the Tobacco Control Decree 2010 and have changed all sponsored product names by removing them eg. Benson & Hedges Cup Rugby Tournament has changed to Digicel Cup","WHO Western Pacific Region"
"57","Finland","Answer not provided","Answer not provided","Tobacco sponsoring is now expressively prohibited in the Tobacco Act. Under Section 8 of the Tobacco Act which entered into force on 1 October 2010 tobacco sponsoring is prohibited. Tobacco sponsoring means any form of public or private support to an event activity or individual with the aim or direct or indirect effect to promote the sales of a tobacco product.
Under Section 8 a of the Tobacco Act which entered into force on 1 January 2012 displaying tobacco products and their trademarks in retail sale facilities for tobacco tobacco products substitute tobacco tobacco imitations and smoking accessories is forbidden.","WHO European Region"
"58","France","Pas d’évolution en matière de publicité et promotion.","Answer not provided","Il ny a pas eu de changement de législation dans ce domaine","WHO European Region"
"59","Gabon","Les décrets dapplication relative à linterdiction de la publicité et au parrainage a été promulgué","-Progrès en rapport avec lélaboration des textes dapplication de la loi 006/2013
- A la radio et la télévision la publicité des produits du tabac est interdite.","Le seul progrès c’est la promulgation de la loi antitabac.","WHO African Region"
"60","Gambia","The draft National Tobacco control Bill (current at cabinet level) addresses most of the gaps above","The draft National Tobacco control Bill (current at cabinet level) addresses most of the gaps above","ADDRESSED IN THE NEW TOBACCO POLICY","WHO African Region"
"61","Georgia","The comprehensive ban on tobacco advertisement, sponsorship and promotion is considered in the newly adopted Advertisement Law of Georgia. Is includes ban on all forms of tobacco advertisement, sponsorship and promotion except tobacco product display ban at points of sales. The law enters into force from September 1, 2018","The comprehensive ban on tobacco advertisement, sponsorship and promotion is still not in place. According to current legislation tobacco advertisement is banned only on TV and radio.  Tobacco sponsorship is banned according to the national law on advertisement but the definition of the sponsorship include the element of advertisement in it which does not fully address the comprehensive ban requirement. Amendments project to the existing legislation include all provisions in line with the WHO FCTC implementation guidelines but it is not passed in the Parliament yet.","comprehensive ban on advertisement promotion and sponsorship of tobacco products is still not in place but according to the amendments to the legislation from as soon as law will be passed to the parliament complete ban will be implemented.","WHO European Region"
"62","Germany","During the past two years no modifications have been made to German tobacco law.","During the past two years no modifications have been made to German tobacco law. Due to a constitutional review, Germany is considering going beyond the existing measures on tobacco advertising, which have been taken in order to comply with Art. 13 of the Framework Convention onTobacco Control.","Answer not provided","WHO European Region"
"63","Ghana","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"64","Greece","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"65","Grenada","Nil","Answer not provided","Answer not provided","WHO Region of the Americas"
"66","Guatemala","No se han dado avances en el período más reciente.","No se han dado avances en el período más reciente.","Vigencia de Acuerdo Gubernativo 338-2013. Reglamento de Normas Sanitarias para la Autorización y Vigilancia de la Publicidad de Productos derivados del Tabaco (7 de septiembre de 2013) que establece exigencias más estrictas en materia de publicidad","WHO Region of the Americas"
"67","Guinea","Report not provided","Answer not provided","Report not provided","WHO African Region"
"68","Guinea-Bissau","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"69","Guyana","The current Standard for Tobacco Advertisement and Sponsorhip was updated, reviewed and the first draft has been submitted for review.","Report not provided","Report not provided","WHO Region of the Americas"
"70","Honduras","El IHADFA en los últimos dos años ha continuado su labor de vigilancia permanente de aplicación de lo dispuesto en el Artículo 13 del CMCT de la OMS en lo referente al cumplimiento de la industria de tabaco en la publicidad, promoción y patrocinio del tabaco a nivel nacional.","El IHADFA en los últimos dos años ha continuado su labor de vigilancia permanente de aplicación de lo dispuesto en el Artículo 13 del CMCT de la OMS en lo referente al cumplimiento de la industria de tabaco en la publicidad, promoción y patrocinio del tabaco a nivel nacional.","El Instituto Hondureño para la Prevención del Alcoholismo. Drogadicción y Farmacodependencia IHADFA en cumplimiento del Artículo 12 del CMCT y de acuerdo a lo estipulado en la Ley Especial para el Control del Tabaco ha dado seguimiento a lo estipulado sobre la prohibición de publicidad. promoción y patrocinio del tabaco a nivel nacional.","WHO Region of the Americas"
"71","Hungary","Report not provided","Answer not provided","According to Law No 49 of 2008 (Section 19) the advertising of tobacco products is prohibited. The prohibition also applies to any indirect advertising of tobacco products. Indirect advertising of tobacco products shall. in particular. mean:
a) when. although it does not specify a tobacco product. it is aimed at advertising a tobacco product by using any other marking or trademark that can be related to the tobacco product in question;
b) when it presents a tobacco product under the name. marking or trademark of another product;
c) when it presents another product under the name. marking or trademark of a tobacco product.
The advertising of a product whose name. marking or trademark is the same as that of a tobacco product shall not be deemed as the advertising of a tobacco product. provided that the name. marking or trademark of such product is clearly distinguishable from that of the tobacco product. According to Section 20 the Sponsorship of tobacco products shall be prohibited a) in connection with events or activities involving or taking place in several Member States of the European Economic Area or otherwise having cross-border effects; b) in connection with sporting and cultural events. or events or activities relating to health care; c) in connection with events and activities organized by political parties.(2) Tobacco companies shall publish the amount of their spending on advertisements and sponsorship during the current year on or before 31 March of the following year on their website and in at least two national daily newspapers. 
As the result of the Act CXXXIV of 2012 on „Reducing Smoking Prevalence among Young People and Retail of Tobacco Products”. on the outer walls of the tobacco store it is prohibited to display any picture or visualization relating to tobacco products or smoking.","WHO European Region"
"72","Iceland","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"73","India","Report not provided","Vide circular dated 30th May, 2014, Central Board of Secondary Education (CBSE) has advised all the schools under its affiliation not to allow its student to participate in events sponsored by any firms or by subsidiary of a firm that promotes the use of tobacco in any form and further directed school students not to accept any prize or scholarship instituted by tobacco industry.

Ministry of Health & family Welfare organised a meeting with the Ministry of Information and Broadcasting on the issue of surrogate advertisements under the Cable Television Networks (Regulation) Act, 1995 (CTNA). 
Ministry of Health & Family Welfare has also been in talks with the Ministry of corporate affairs  on the issue of violation of Article 13 by the Corporates under the New Companies Act of 2013 (India) which mandates all companies to spend 2% of their profits for CSR activities.","Implementation of Rules at Points of Sale (POS) : Hon''ble Supreme Court vide order dated 22.07.2013 set aside the stay granted by Hon''ble High Court of Bombay on the Rules related to regulation of advertisement of tobacco products at Points of Sale (POS) and issued directions to the Central and State Government to rigorously implement COTPA. 2003 and the 2004 Rules therein with its amendments. The Hon''ble Supreme Court''s order removed the impediments to an effective implementation of the Rules related to regulation of advertisement at Points of Sale. 
Secretary (Health & Family Welfare) sent an advisory to the Chief Secretaries and Director General of Police in  States and Union Territories to implement the 2003 Act and the Rules framed in 2004 and its subsequent amendments.
Regulation of tobacco products or their use in Films & TV Programmes: The Cigarettes and other Tobacco Products (Prohibition of Advertisement and Regulation of Trade and Commerce. Production. Supply and Distribution) (Second Amendment) Rules. 2011 notified vide GSR no. 786(E) dated 27-10-11 and subsequently amended vide GSR no. 708(E) dated 21-9-2012.came into effect from 2nd October. 2012 and has provisions to regulate the use of Cigarettes and other tobacco products in films and TV programmes. As per the Rules every film  or TV programme which depict tobacco product or their use shall provide 100 seconds of free airtime for two spots of ''30 second'' duration and general disclaimer of ''20 second'' duration in the beginning and middle of the films /TV Programmes . 
A sensitisation workshop was organised for members of films fraternity and production houses on the need to regulate the depiction of tobacco products in films and TV Programmes. Key personalities and big production houses participated in this workshop.","WHO South-East Asia Region"
"74","Iran (Islamic Republic of)","Adding flavor to tobacco has been considered as a symbol of advertisement in the national guidelines 
in response to the Tobacco industries complaints the national supreme council of justice has been confirmed the national guidelines and rejected their claims","Answer not provided","The Act (Articles 3 10 and 15) and the Bylaw (Articles 2 to 6 and 10) comprehensively ban all tobacco advertising promotion and sponsorship including both direct and indirect tobacco advertising promotion and sponsorship. The provisions of the Bylaw (Articles 2–6) specify the banning of various forms of indirect advertisements including the use of trade names and trademarks sales in a manner that promotes publicity grants of any aid 23 

assistance and support financial or other forms of incentives and promotional items. Article 10 of the Bylaw has prohibited sales of tobacco through the Internet and automatic vending machines which also have the effect of banning indirect advertisements. 
Article 10 of the Act imposes fines for violations of the law. In addition to that punishment the courts are obliged to order the confiscation of the products that are the objects of the advertisements. The Act further requests the Cabinet to revise the minimum and maximum levels of fines every three years on the basis of the official inflation rate. 
The HQ coordinates with the Ministry of Industry Mine and Trade the I. R. Iran Broadcasting (I.R.I.B) and the Department of Law Enforcement (Police) etc. in implementing this obligation. The I.R.I.B plays a key role and has established the Health Council to supervise the implementation of the comprehensive ban on tobacco advertising in all types of media generated from I.R. Iran''s territory. The I.R.I.B has also successfully banned the indirect advertising of tobacco via electronic media such as radio movies and television shows. The I.R.I.B has operated a routine monitoring mechanism to cut depictions of tobacco use the media under its authority. 
It was reported in the joint needs assessment meetings that compliance with the comprehensive ban on tobacco advertising promotion and sponsorship has been very satisfactory.","WHO Eastern Mediterranean Region"
"75","Iraq","Answer not provided","Answer not provided","The law against smoking prevents advertising and promotion of tobacco products directly or indirectly. It has been coordinated with the relevant authorities for the purpose of removing all the publicity that promote tobacco products from the squares and the streets and roofs of commercial buildings as well as shops and not allowed to renew the licenses of those who violate the law.","WHO Eastern Mediterranean Region"
"76","Ireland","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"77","Israel","Report not provided","Report not provided","Report not provided","WHO European Region"
"78","Italy","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"79","Jamaica","Under Jamaicas Radio Diffusion and Redistribution Act, there is a prohibition on Tobacco advertising, and promotion on television, radio and in cinemas. There has been an increase in advertising and promotion through other medium. There is also an increase in sponsorship over the last two years. The Ministry of Health continues to sensitize other ministries, departments and agencies. This Article will also be addressed comprehensively under the comprehensive tobacco control legislation.","Under Jamaicas Radio Diffusion and Redistribution Act, there is a prohibition on Tobacco advertising, and promotion on television, radio and in cinemas. Otherwise there has been voluntary restriction of TAPS by the tobacco industry for print media targeting children. There are no restrictions on sponsorship.","There is a restriction on Tobacco advertising and promotion on television radio and in cinemas. Otherwise there has been voluntary restriction of TAPS by the tobacco industry for print media targeting children. There are no restrictions on sponsorship.","WHO Region of the Americas"
"80","Japan","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"81","Jordan","تقوم وزارة الصحة والحكومة الاردنية بمنع الترويج والدعاية على شبكة الانترنت وخاصة على المواقع الالكترونية الاردنية والاعلان على شبكة التواصل الاجتماعي ومتابعة جميع الصحف والمجلات ومنع دخول المنتجات الا ضمن المواصفة الاردنية ومنع الدعاية والترويج والرعاية ضمن الامكانيات المتوفرة","تقوم وزارة الصحة والحكومة الاردنية بمنع الترويج والدعاية على شبكة الانترنت وخاصة على المواقع الالكترونية الاردنية ومتابعة جميع الصحف والمجلات ومنع دخول المنتجات الا ضمن المواصفة الاردنية ومنع الدعاية والترويج والرعاية ضمن الامكانيات المتوفرة","Fines applied to violators were increased in the areas of advertising and promotion of tobacco products within the scope of the Public Health Act No. 47 of 2008 and request the World Health Organization and the Arab League to hold conventions to control this issue without access to the result of this.","WHO Eastern Mediterranean Region"
"82","Kazakhstan","Answer not provided","Report not provided","Since January 2008 the Law ''On Advertising'' has introduced a ban on tobacco advertising in one line without specifying locations. Since then no innovations regarding the ban on tobacco advertising was not introduced. Sponsorship still permitted.","WHO European Region"
"83","Kenya","Answer not provided","Answer not provided","The Law comprehensively bans domestic and cross-border direct and indirect tobacco advertising promotion and sponsorship","WHO African Region"
"84","Kiribati","Prohibit under the Tobacco Control Act 2013","Prohibit under the Tobacco Control Act 2013","Prohibited under the Tobacco Act 2013. Complete ban of tobacco advertising promotion and sponsorship was implemented.","WHO Western Pacific Region"
"85","Kuwait","discussion at the GCC level and the EMRo level","discussion at the GCC level and the EMRo level","Answer not provided","WHO Eastern Mediterranean Region"
"86","Kyrgyzstan","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"87","Lao People's Democratic Republic","The Prime Minister decree 2010 bans all form of advertising, promotion and sponsorship except points of sale and CSR.
 Minister of Health regulation bans tobacco advertising at points of sale and CSR, but pack display is allowed.","The Prime Minister decree 2010 bans all form of advertising, promotion and sponsorship except points of sale and CSR.
 Minister of Health regulation bans tobacco advertising at points of sale and CSR, but pack display is allowed.","Art. 13 has been implemented accordance with the TC Law however the difficulties is with the POS advertising which is still an exception in the TC Law.","WHO Western Pacific Region"
"88","Latvia","Answer not provided","The term ""tobacco advertising"" had been amended in 2014 to include names (slogans), shapes, images, colors, lights and sound effects] used in shops while displaying tobacco products is also regarded as advertising. A draft law has been prepared to transpose the provisions of the TPD regarding advertising and sponsorship related to electronic cigarettes and e-liquids. No new initiatives.","Answer not provided","WHO European Region"
"89","Lebanon","Answer not provided","Answer not provided","Law 174 banned all forms of tobacco advertising. promotion and sponsorship. It states the following:
All kinds of advertisements and promotional elements for tobacco products. tobacco brands. logos or trademarks are totally prohibited unless they respect the conditions and terms stipulated in the present law and in its implementation decrees. 
It is also prohibited to produce. import. promote. sell or display all kinds of products that represent or imply to. in any way. tobacco products. such as and not solely. food items. candies. sweets and toys. especially those intended for the use by minors. 
All manufacturers. importers. wholesalers. retailers or distributors are prohibited to give for free. to the buyer of any tobacco product or its derivatives. any gift bearing the logo. any distinguishing mark. any trademark or even the right to participate in a draw or any other competition. 
It is prohibited to publish or broadcast. for free or in exchange for something. by any written or audiovisual media outlet. or by any other electronic or informational means and all media related mechanisms and means. any publicity or advertisement. program or article that can be considered as an advertisement or publicity of any tobacco products. 
It is prohibited to post advertising on the roads through ads on billboards or on the roofs of buildings and shop fronts. and generally by any means visible for pedestrians in public places. It is totally prohibited to provide sponsorship for any kind of cultural. sport or commercial events.","WHO Eastern Mediterranean Region"
"90","Lesotho","Report not provided","Report not provided","Answer not provided","WHO African Region"
"91","Liberia","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"92","Libya","هناك تقييد تام لعدم الإعلان  والترويج في اطار الدولة عدا نقاط البيع","هناك تقييد تام لعدم الإعلان  والترويج في اطار الدولة عدا نقاط البيع","There is not full compliance with the advertising rules except in any POS.","WHO Eastern Mediterranean Region"
"93","Lithuania","The amendment of the Law on Tobacco Control was adoped in 2016.
Article 17. Prohibition of the Advertising of Tobacco Products
1. The advertising of tobacco products (hereinafter - advertising), with the exception of cases
referred to in paragraph 2 of the Article herein, as well as hidden advertising of tobacco products shall
be prohibited in the Republic of Lithuania.
2. The ban on advertising shall not apply to the following:
1) The information referred to in paragraph 3 of the Article herein, displayed in retail outlets
where tobacco products are sold to the consumer;
2) Publications that are intended exclusively for the specialists (professionals) of the tobacco
industry, as well as publications published and distributed in the states which are not party to the
European Economic Area Agreement, and where these publications are not intended for the market of
the European Community;
3) The registered names and trademarks of the legal entities or branches of foreign legal
entities manufacturing tobacco products (where the name of the tobacco product, the name of the
manufacturer or tobacco products or the trademark is an integral part of the registered name of these
legal entities or branches of foreign legal entities), where these names and trademarks are presented on
the signboards placed on the buildings of the registered offices or branches of these legal entities or
branches of foreign legal entities. Only the registered names of the legal entities or branches of foreign
legal entities engaged in the manufacturing or sale of tobacco products may be displayed on the
vehicles operated by these legal entities or branches of foreign legal entities.

3. Only the following information may be displayed on tobacco display equipment at retail
outlets:
1) The name and the registered address of the manufacturer and/or the seller;
2) The names of tobacco products sold;
3) The words “For sale” or “Sold here”;
4) The prices of tobacco products.
4. Information (warnings) regarding the harmful effects of tobacco consumption on health and
the prohibition on the sale of tobacco products to persons under 18 years of age shall be displayed at
retail outlets in the manner prescribed by the institution authorized by the Government of the Republic
of Lithuania.
5. The information referred to in paragraph 3 of the Article herein may be displayed only in
conjunction with tobacco products for sale. It may not be displayed in leaflets, flyers or by other
promotional measures designed to be taken away by the customers; in addition, the display of
imitations of tobacco products or their single packets and images at retail outlets shall be prohibited.
No other visual or graphic information on tobacco products, which is not expressly set out in
paragraphs 3 and 4 of the Article herein shall be displayed a retail outlets.

Article 17-1. Prohibition of Advertising of Electronic Cigarettes, Refillable Cartridges of
Electronic Cigarettes and Smokable Herbal Products
1. The advertising of electronic cigarettes, refillable cartridges of electronic cigarettes and
herbal smokable products, as well as hidden advertising of electronic cigarettes, refillable cartridges of
electronic cigarettes and herbal smokable products shall be prohibited in the Republic of Lithuania.
2. Commercial communications providing information society services for the purposes of
advertising electronic cigarettes, refillable cartridges of electronic cigarettes and/or smokable herbal
products shall be prohibited in the press and other print publications with the exception of publications
intended solely for the specialists in sales of electronic cigarettes, refillable cartridges of electronic
cigarettes and/or smokable herbal products and publications which are printed and published in
foreign countries, where these publications are not designed principally for the European Union
market.
3. Commercial communications by radio pertaining to a direct or indirect advertisement of
electronic cigarettes, refillable cartridges of electronic cigarettes and/or smokable herbal products shall
be prohibited.
4. Any kind of public or private sponsorship of radio programs which directly or indirectly
promotes the use of electronic cigarettes, refillable cartridges of electronic cigarettes and/or smokable
herbal products shall be prohibited.
5. Any type of public or private sponsorship of events, activities or individual persons directly
or indirectly promoting the use of electronic cigarettes, refillable cartridges of electronic cigarettes
and/or smokable herbal products, and associated with several States party to the European Economic
Area Agreement or taking place in several States party to the European Economic Area Agreement, or
having cross-border effects shall be prohibited.
6. Commercial audiovisual communication regarding electronic cigarettes, refillable cartridges
of electronic cigarettes and herbal smokable products, subject to the Republic of Lithuania Law on
Public Information, shall be prohibited.

Article 18. Other Prohibitions Related to Tobacco Products
1. The following shall be prohibited in the Republic of Lithuania:
1) The application of fixed discounts for tobacco products to the owners of such coupons,
printed from the media outlets or distributed otherwise, or the likening of such coupons to other means
of partial payment;
2) Distribution of tobacco products and/or their new samples free of charge;
3) Granting the buyer the right, immediately or within a certain period following the
conclusion of a purchase-sale agreement, to receive a gift or a supplement to the tobacco products;
4) Influencing the buyers by persistently offering to purchase tobacco products by indicating
an alleged reduction in price on price lists, price labels, the inside display cabinets, and by other means
or measures which are in contradiction to good morals and public order;
5) Selling of tobacco products as part of a set of other goods sold, as well as any other goods
as a mandatory accessory to the tobacco products for sale;
6) Giving out tobacco products as lottery, competition, sports competition or game prizes, or
in conjunction with them;
7) Organizing games or competitions and lotteries, which promote the acquisition and/or the
use of tobacco products;
8) Manufacturing and/or sale of toys, foodstuff and other goods the designs of which mimics
tobacco products or their single packets; 
9) Selling other goods (non-tobacco products and associated products), branded with the
trademarks of tobacco products; 
10) Using persons under 18 years of age for promotional activities associated with the
acquisition and/or use of tobacco products and associated products.
2. Legal entities or branches of foreign legal entities manufacturing tobacco products or whose
principal activity is the sale of tobacco products shall, in the Republic of Lithuania, be prohibited from
sponsoring events intended for persons under 18 years of age, television and radio programs, as well
as activities and events involving several states or which are conducted in several states, or by any
other means which may have an impact outside the territory of the Republic of Lithuania.","Answer not provided","Answer not provided","WHO European Region"
"94","Luxembourg","La publicité en faveur des produits du tabac continue a être fortement réglementée par larticle 3 de notre loi du 13 juin 2017:
1) La publicité en faveur du tabac, de ses produits, de ses ingrédients, des cigarettes électroniques et des flacons de recharge, ainsi que toute distribution gratuite d’un produit du tabac ou d’une cigarette électronique ou d’un flacon de recharge sont interdites.
Cette interdiction englobe l’utilisation de l’emblème de la marque ou du nom de la marque du
tabac ou de la cigarette électronique ou du flacon de recharge ainsi que l’utilisation
de toute autre représentation ou mention susceptible de s’y référer sur des objets usuels autres que
ceux qui sont directement liés à l’usage du tabac ou de la cigarette électronique.
(2) Ne sont pas à considérer comme publicité au sens du paragraphe qui précède:
– les panneaux ou enseignes apposés aux fins de les signaler sur les bâtiments des établissements dans lesquels les produits visés par la présente loi sont fabriqués ou entreposés, du moment qu’ils ne contiennent pas d’autre indication que le nom du fabricant ou distributeur, le nom de la marque produite ou distribuée ou une représentation graphique ou photographique de la marque ou de son emballage ou de son emblème;
- la simple indication, sur un véhicule servant ordinairement au commerce du tabac, ou de ses
produits ou des cigarettes électroniques et des flacons de recharge, de la dénomination du produit,
de sa composition, du nom et de l’adresse du fabricant et, le cas échéant, du distributeur, ainsi que
la représentation graphique ou photographique du produit, de son emballage et de l’emblème de la
marque.
(3) Les dispositions du paragraphe 1er ne s’appliquent pas:
- aux publications et services de communication en ligne édités par les organisations professionnelles
de producteurs, fabricants et distributeurs des produits du tabac, des cigarettes électroniques et des
flacons de recharge réservés à leurs adhérents, ni aux publications professionnelles spécialisées, ni
aux services de communication en ligne édités a titre professionnel qui ne sont accessibles qu’aux
professionnels de la production, de la fabrication et de la distribution des produits du tabac et des
cigarettes électroniques et des flacons de recharge.
– aux publications imprimées et éditées et aux services de communication en ligne mis à disposition du public par des personnes établies dans un pays n’appartenant pas à l’Union européenne, lorsque ces publications et services de communication en ligne ne sont pas principalement destinés au marché communautaire.
(4) Les dispositions du paragraphe 1er ne s’appliquent pas à la publicité faite à l’intérieur des débits de
tabac. Dans les commerces offrant en vente également des produits ne relevant pas de la présente loi,
la présente dérogation ne vaut que dans les surfaces réservées à la vente des produits du tabac ainsi que des cigarettes électroniques et des flacons de recharge et, dans les commerces ne comportant aucune subdivision en surfaces de vente, à proximité immédiate des étalages exposant des produits
du tabac, des cigarettes électroniques ou des flacons de recharge.
La publicité autorisée en vertu de l’alinéa qui précède ne peut être effectuée qu’au moyen d’affiches et de panneaux réclames. Elle ne peut s’adresser spécialement à un public de mineurs, ni faire usage d’arguments axés sur la santé, ni comporter un texte, une dénomination ou un signe figuratif laissant croire qu’un produit particulier est moins nocif qu’un autre, ni contenir une représentation d’une personne connue du grand public.
(5) Toute opération de parrainage en faveur du tabac ou de produits du tabac ou de cigarettes
électroniques ou de flacons de recharge est interdite.","Nouveau projet d eloi transposant la directive 2014/40/UE","Surveillance accrue de la communication en ligne émanant de producteurs et /ou de revendeurs de produits de tabac.","WHO European Region"
"95","Madagascar","Answer not provided","Answer not provided","Collaboration avec le centre de ressource de l’OMS Sur la collecte des données sur l’interdiction de la Publicité promotion et parrainages des produits du tabac à Madagascar Notification des industries du tabac sur l’affichage des prix du tabac sur le point de vente.","WHO African Region"
"96","Malaysia","Answer not provided","Answer not provided","A new requirement has been inserted into the CTPR 2004 in 2013 that the sales of tobacco product by promotion. This requirement clearly prohibits any person to promote the sale of any tobacco product directly or indirectly by any way such as contract agreement understanding or undertaking.","WHO Western Pacific Region"
