"","Party","2018","2016","2014","Region"
"145","Singapore","Over the counter at pharmacies for Nicotine Replacement Products. Doctor’s prescription for bupropion and varenicline","Over the counter at pharmacies for Nicotine Replacement Products. Doctor’s prescription for bupropion and varenicline","OTC for Nicotine Replacement Products. Doctor''s prescription for bupropion and varenicline","WHO Western Pacific Region"
"146","Slovakia","Report not provided","In pharmacy","Answer not provided","WHO European Region"
"147","Slovenia","In Pharmacies/apothecaries products with substances buproprion and varenicline are available upon prescription with payment. NRT is available upon payment without prescription.","In Pharmacies/apothecaries products with substances buproprion and varenicline are available upon prescription with payment. NRT is available upon payment without prescription.","In Pharmacies/apothecaries.","WHO European Region"
"148","Solomon Islands","Can be purchased at private pharmacy outlets","Report not provided","Answer not provided","WHO Western Pacific Region"
"149","South Africa","NRT is available on prescription with payment – not offered free at public health facilities. NRT can be purchased over the counter from pharmacies and bupropion and varenicline are available on prescription","NRT is available on prescription with payment – not offered free at public health facilities. NRT can be purchased over the counter from pharmacies and bupropion and varenicline are available on prescription","NRT is available on prescription with payment – not offered free at public health facilities. NRT can be purchased over the counter from pharmacies and bupropion and varenicline are available on prescription","WHO African Region"
"150","Spain","Solamente en farmacias","Solamente en farmacias","Solamente en farmacias","WHO European Region"
"151","Sri Lanka","Answer not provided","Answer not provided","Report not provided","WHO South-East Asia Region"
"152","Sudan","Answer not provided","Report not provided","Report not provided","WHO Eastern Mediterranean Region"
"153","Suriname","Nicotine Replacement Therapy products can be purchased at the pharmacy with and without prescription depending on the health insurance.","Nicotine Replacement Therapy products can be purchased at the pharmacy without prescription.","NRT products can be purchased at the pharmacy without prescription","WHO Region of the Americas"
"154","Swaziland","Report not provided","In pharmacies.","Report not provided","WHO African Region"
"155","Sweden","Pharmacias, supermarkets or equivalent","Pharmacias, supermarkets or equivalent","Pharmacies. supermarkets or equivalent","WHO European Region"
"156","Syrian Arab Republic","Answer not provided","Answer not provided","Report not provided","WHO Eastern Mediterranean Region"
"157","Tajikistan","Report not provided","Report not provided","Answer not provided","WHO European Region"
"158","Thailand","Physician prescription and OTC.","Answer not provided","Prescribed medications by medical doctors at public health facilities.","WHO South-East Asia Region"
"159","The former Yugoslav Republic of Macedonia","In the pharmacies","In the pharmacies","Answer not provided","WHO European Region"
"160","Timor-Leste","N/A","Report not provided","Report not provided","WHO South-East Asia Region"
"161","Togo","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"162","Tonga","Report not provided","The Tobacco Enforcement and Cessation Unit is responsible for purchasing of the products. The products also available at the private clinics and pharmacies.","Answer not provided","WHO Western Pacific Region"
"163","Trinidad and Tobago","Answer not provided","Answer not provided","Pharmacies","WHO Region of the Americas"
"164","Tunisia","Dans les structures sanitaires publiques , le produit est fourni gratuitement par létat aux fumeurs , dans les cabinets privés, le fumeur lachète","Dans les structures sanitaires publiques , le produit est fourni gratuitement par létat aux fumeurs , dans les cabinets privés, le fumeur lachète","Dans les structures sanitaires publiques . le produit est fourni gratuitement par l''état aux fumeurs . dans les cabinets privés. le fumeur l''achète","WHO Eastern Mediterranean Region"
"165","Turkey","In the pharmacies through out-of-pocket expenditure","In the pharmacies through out-of-pocket expenditure","In the pharmacies through out-of-pocket expenditure","WHO European Region"
"166","Turkmenistan","В государственных и частных аптеках  страны","Государственные и частные аптеки","In public and private pharmacies","WHO European Region"
"167","Tuvalu","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"168","Uganda","Report not provided","Answer not provided","Answer not provided","WHO African Region"
"169","Ukraine","NRT, tabex (cytesene) and champix (varenicline) are registered and available for sale in pharmacies","NRT, tabex (cytesene) and champix (varenicline) are registered and available for sale in pharmacies","Answer not provided","WHO European Region"
"170","United Arab Emirates","Answer not provided","Answer not provided","Only nicotine substitutes","WHO Eastern Mediterranean Region"
"171","United Kingdom of Great Britain and Northern Ireland","Report not provided","In the United Kingdom, nicotine replacement therapy (NRT) is available as a General Sales List medicine (i.e., it can be purchased in pharmacies and any other shop without a prescription, as long as certain conditions are met)"". Some forms of  NRT (patches and gum) are also available free of charge from GPs and local stop smoking services.","Report not provided","WHO European Region"
"172","United Republic of Tanzania","Answer not provided","Answer not provided","They can be purchased in Private Pharmacies","WHO African Region"
"173","Uruguay","En farmacias.","En farmacias.","En los centros sanitarios o en las farmacias.","WHO Region of the Americas"
"174","Uzbekistan","Report not provided","Answer not provided","These drugs are sold in the prescribed manner in the pharmacy network. a licensed the right to engage in pharmaceutical activities and the sale of these products to the public.","WHO European Region"
"175","Vanuatu","Report not provided","In 2014 we answered yes to question 3.2.8.10, but only for private pharmacies, not EDL.","All private pharmacists provide the pharmaceutical products for tobacco dependence. But there is less people use them.","WHO Western Pacific Region"
"176","Venezuela","Report not provided","Report not provided","Se pueden adquirir en las farmacias y en las Unidades de Cesación tabáquica. pertenencientes al Sistema Público Nacional de Salud.","WHO Region of the Americas"
"177","Viet Nam","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"178","Yemen","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"179","Zambia","Pharmacies","Pharmacies","Report not provided","WHO African Region"
"180","Zimbabwe","Hospital and Private Pharmacies","Hospital and Private Pharmacies","Report not provided","WHO African Region"
"181","Party","2018","2016","2014","Region"
