"","Party","2018","2016","2014","Region"
"44","Democratic People's Republic of Korea","Tobacco Control Law, DPR Korea designates monitoring and control agencies who regulates and monitors the compliance of the tobacco law including the smoking in smoke-free areas and implementation of punishment to individuals or agencies violating the law if any.","Report not provided","According to the demands of Law on Tobacco Control. legal agencies including Legal Affairs Committee and public security agencies are conducting the legal control activities for the behaviors conflicting with law while every agency. enterprise and unit are enhancing the education and controlling to obey the law on tobacco control. In particular. social organizations including Youth League. Farming Workers'' Union and Women''s Union are taking the regular activities for education and controlling on stop smoking.","WHO South-East Asia Region"
"45","Democratic Republic of the Congo","Answer not provided","La PNLCT, la Police, le Parquet, les Responsables administratifs des services et Entreprises.","Report not provided","WHO African Region"
"46","Denmark","Enforcement of the ban is secured by the Danish Working Environment Authority under the law of Working Environment, The Danish Maritime Authority and the Minister for Transport and Energy","Enforcement of the ban is secured by the Danish Working Environment Authority under the law of Working Environment, The Danish Maritime Authority and the Minister for Transport and Energy","Enforcement of the ban is secured by the Danish Working Environment Authority under the law of Working Environment The Danish Maritime Authority and the Minister for Transport and Energy","WHO European Region"
"47","Djibouti","Les administrations sont tenues responsables, en loccurence les directions des ressources humaines et celles de la sécurité des lieux de travail.","Les administrations sont tenues responsables, en loccurence les directions des ressources humaines et celles de la sécurité des lieux de travail.","Answer not provided","WHO Eastern Mediterranean Region"
"48","Dominica","Report not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"49","Ecuador","Además de los monitoreos realizados por la Agencia de Regulación, Control y Vigilancia Sanitaria (ARCSA) para verificar el cumplimiento del artículo 21, existe un correo electrónico (denuncias.tabaco@controlsanitario.gob.ec) donde se puede denunciar los casos en donde no se cumpla con el artículo 21, así como otros establecidos en la LORCT. En este sentido, el ARCSA es la institución encargada de realizar el monitoreo y la respuesta a las denuncias.
Asimismo, en el Reglamento del Comité Interinstitucional de Lucha Antitabáquica aprobado mediante Acuerdo Ministerial 00002486 de 28 de noviembre del 2012 entre sus objetivos consta “…   c) Impulsar la participación comunitaria en la creación de espacios libres de humo de tabaco, g) Aportar en procesos educativos para la declaración de espacios libres de humo (instituciones, edificios, etc.)
Por último, cualquier establecimiento podrá declararse 100% libre de humo de manera voluntaria, en cuyo caso se realizará una certificación desde el Ministerio de Salud Pública.","Además de los monitoreos realizados por la Agencia de Regulación, Control y Vigilancia Sanitaria (ARCSA) para verificar el cumplimiento del artículo 21, existe un correo electrónico (denuncias.tabaco@controlsanitario.gob.ec) donde se puede denunciar los casos en donde no se cumpla con el artículo 21, así como otros establecidos en la Ley LORCT. En este sentido, el ARCSA es la institución encargada de realizar el monitoreo y la respuesta a las denuncias.
Asimismo, en el Reglamento del Comité Interinstitucional de Lucha Antitabáquica aprobado mediante Acuerdo Ministerial 00002486 de 28 de noviembre del 2012 entre sus objetivos consta “…   c) Impulsar la participación comunitaria en la creación de espacios libres de humo de tabaco, g) Aportar en procesos educativos para la declaración de espacios libres de humo (instituciones, edificios, etc.)","La Ley Orgánica para la Regulación y Control del Tabaco en su Art. 11 dispone la creación del Programa contra el tabaquismo. “La Autoridad Sanitaria Nacional. en el marco de la política pública en salud. definirá e implementará el Programa para el control del tabaco y la desestimulación de su consumo. observando la prioridad de niños. niñas y adolescentes.” 
En el Estatuto del Ministerio de Salud Pública aprobado el 13 de noviembre del 2013. la Dirección Nacional de Promoción de la Salud es la instancia encargada de ejecutar el Proyecto de Prevención y Control del Tabaquismo; una de las estrategias constituye el monitoreo y control de la aplicación de la LORCT. con énfasis en los espacios 100% libres de humo. monitoreo que es coordinado con las Coordinaciones Zonales. los Comisarios de Salud de las provincias. Intendencia de Policía y Policía Nacional.
En el Reglamento del Comité Interinstitucional de Lucha Antitabáquica aprobado mediante Acuerdo Ministerial 00002486 de 28 de noviembre del 2012 entre sus objetivos consta “… c) Impulsar la participación comunitaria en la creación de espacios libres de humo de tabaco. g) Aportar en procesos educativos para la declaración de espacios libres de humo (instituciones. edificios. etc.)","WHO Region of the Americas"
"50","Egypt","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"51","El Salvador","Está operando la Unidad de Alcohol y Tabaco en el Ministerio de Salud con apoyo financiero del Fondo Solidario para la Salud. Esta Unidad adscrita a las Direcciones Regionales de Salud tiene la función de hacer cumplir la Ley para el Control del Tabaco, el Reglamento y el Convenio Marco para el Control del Tabaco de la OMS. La función sustantiva de la Unidad es la Protección de la Salud a través de la vigilancia, el control y la fiscalización de espacios libres de humo de tabaco.","Está operando la Unidad de Alcohol y Tabaco en el Ministerio de Salud con apoyo financiero del Fondo Solidario para la Salud. Esta Unidad adscrita a las Direcciones Regionales de Salud tiene la función de hacer cumplir la Ley para el Control del Tabaco, el Reglamento y el Convenio Marco para el Control del Tabaco de la OMS. La función sustantiva de la Unidad es la Protección de la Salud a través de la vigilancia, el control y la fiscalización de espacios libres de humo de tabaco.","La Unidad de Alcohol y Tabaco conformada por personal del MINSAL y del FOSALUD (inspectores sanitarios y abogados). La UDAT depende jerárquicamente de la Unidad de Medio Ambiente. la que depende de la Dirección de Regulación. que a su vez depende del Viceministerio de Políticas de Salud del MINSAL. Por su parte. en la Unidad Jurídica del FOSALUD existe una persona que enlaza con la Dirección de Regulación. la UDAT y las Direcciones Regionales de Salud para impulsar el plan operativo del personal responsable de cumplir las disposiciones enumeradas en el numeral 3.1.1.5 de este mismo formulario.","WHO Region of the Americas"
"52","Equatorial Guinea","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"53","Estonia","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"54","Ethiopia","Report not provided","Report not provided","Report not provided","WHO African Region"
"55","European Union","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"56","Fiji","Report not provided","Report not provided","The tobacco control enforcement unit officers are responsible for enforcing compliance and addressing public complaints/reports.","WHO Western Pacific Region"
"57","Finland","Under Section 8 of the Tobacco Act (549/2016), local authorities shall supervise the compliance with prohibitions and restrictions on smoking within their territory. If any activities contrary to provisions are observed during an inspection or otherwise, the local authority must prohibit the activities contrary to the provisions. The local authority may give notice of the matter to the prosecutor. The local authority may also reinforce the prohibition by a conditional fine or by the threat that any action not taken within the time limit laid down will be carried out at the defaulter’s expense.

Under Section 32 of the Tobacco Act, a person who continues to smoke on indoor or outdoor premises where smoking is prohibited under the provisions of section 12 despite an objection from the proprietor of the means of public transport, indoor or outdoor premises in question, or their representative, or the organiser of a public event or a person acting as a steward, or the supervisory authority shall be sentenced to a fine for a smoking violation.

Under Section 33 of the Tobacco Act, the proprietor of a means of public transport or of indoor or outdoor premises or his or her representative, or the organiser of a public event that deliberately or through gross carelessness 
1) allows smoking contrary to section 12 on indoor or outdoor premises where it is prohibited; 
2) fails, contrary to the provisions of section 12, paragraph 2, section 13 or 13 b, to undertake the action required by the prohibition or regulations issued by the local authority under section 17 in an individual case in order to prevent tobacco smoke from spreading into indoor premises where tobacco smoking is prohibited; or 
3) allows use of the smoking area for another purpose than that referred to in section 13 b, 
shall, unless the failure can be considered insignificant or a more severe punishment is prescribed for the action elsewhere in the law, be sentenced to a fine for failing to take protective measures required by the Tobacco Act.","Under Section 17 of the Tobacco Act, local authorities must supervise the compliance with prohibitions and restrictions on smoking within their territory. If any activities contrary to provisions are observed during an inspection or otherwise, the local authority must prohibit the activities contrary to the provisions. The local authority may give notice of the matter to the prosecutor. The local authority may also reinforce the prohibition by a conditional fine or by the threat that any action not taken within the time limit laid down will be carried out at the defaulter’s expense.

Under Section 32 of the Tobacco Act, a person who continues to smoke on indoor or outdoor premises where smoking is prohibited under the provisions of section 12 despite an objection from the proprietor of the means of public transport, indoor or outdoor premises in question, or their representative, or the organiser of a public event or a person acting as a steward, or the supervisory authority shall be sentenced to a fine for a smoking violation.

Under Section 33 of the Tobacco Act, the proprietor of a means of public transport or of indoor or outdoor premises or his or her representative, or the organiser of a public event that deliberately or through gross carelessness 
1) allows smoking contrary to section 12 on indoor or outdoor premises where it is prohibited; 
2) fails, contrary to the provisions of section 12, paragraph 2, section 13 or 13 b, to undertake the action required by the prohibition or regulations issued by the local authority under section 17 in an individual case in order to prevent tobacco smoke from spreading into indoor premises where tobacco smoking is prohibited; or 
3) allows use of the smoking area for another purpose than that referred to in section 13 b, 
shall, unless the failure can be considered insignificant or a more severe punishment is prescribed for the action elsewhere in the law, be sentenced to a fine for failing to take protective measures required by the Tobacco Act.","Under Section 17 of the Tobacco Act local authorities must supervise the compliance with prohibitions and restrictions on smoking within their territory. If any activities contrary to provisions are observed during an inspection or otherwise the local authority must prohibit the activities contrary to the provisions. The local authority may give notice of the matter to the prosecutor. The local authority may also reinforce the prohibition by a conditional fine or by the threat that any action not taken within the time limit laid down will be carried out at the defaulter''s expense.
Under Section 32 of the Tobacco Act a person who continues to smoke on indoor or outdoor premises where smoking is prohibited under the provisions of section 12 despite an objection from the proprietor of the means of public transport indoor or outdoor premises in question or their representative or the organiser of a public event or a person acting as a steward or the supervisory authority shall be sentenced to a fine for a smoking violation.
Under Section 33 of the Tobacco Act the proprietor of a means of public transport or of indoor or outdoor premises or his or her representative or the organiser of a public event that deliberately or through gross carelessness 
1) allows smoking contrary to section 12 on indoor or outdoor premises where it is prohibited; 
2) fails contrary to the provisions of section 12 paragraph 2 section 13 or 13 b to undertake the action required by the prohibition or regulations issued by the local authority under section 17 in an individual case in order to prevent tobacco smoke from spreading into indoor premises where tobacco smoking is prohibited; or 
3) allows use of the smoking area for another purpose than that referred to in section 13 b 
shall unless the failure can be considered insignificant or a more severe punishment is prescribed for the action elsewhere in the law be sentenced to a fine for failing to take protective measures required by the Tobacco Act.","WHO European Region"
"58","France","Le fait de fumer hors dun emplacement mis à la disposition des fumeurs, est puni de lamende prévue pour les contraventions de la 3e classe (68€ si le contrevenant paie au moment où il est contrôlé, pouvant aller jusqu’à 450€). Réserver aux fumeurs des emplacements non conformes aux dispositions de la section I du chapitre Ier du présent titre ; ne pas respecter les normes de ventilation des espaces fumeurs et ne pas mettre en place la signalisation obligatoire est puni d’une amende de 5e classe (1500€-3000€).
Le code de la santé publique défini les agents et corps de contrôle chargés de constater et sanctionner les infractions.","Answer not provided","La circulaire du 3 août 2011 (mentionnée au 3.1.1.6) précise les modalités de contrôle de linterdiction de fumer. Elle rappelle que ce sont en premier lieu les officiers et agents de police judiciaire qui sont compétents pour contrôler linterdiction de fumer en vertu du pouvoir de police générale que leur confère le code de procédure pénale. Les personnels mentionnés à larticle L. 3512-4 du CSP peuvent également être mobilisés dans le cadre exclusif de leur compétence respective à savoir : 
- pour le ministère de la santé : les médecins inspecteurs de santé publique ingénieurs du génie sanitaire inspecteurs de laction sanitaire et sociale ingénieurs d’études sanitaires et techniciens sanitaires ainsi que les ingénieurs et techniciens territoriaux et les inspecteurs de salubrité de la ville de Paris ;
- les inspecteurs du travail et sous leur autorité les contrôleurs du travail des
ministères chargés du travail de lagriculture et des transports;
- des agents tels que les inspecteurs de la santé publique vétérinaire ingénieurs du génie rural des eaux et des forêts ayant la qualité de fonctionnaire ingénieurs de lagriculture et de lenvironnement techniciens supérieurs des services du ministère de lagriculture contrôleurs sanitaires des services du ministère de lagriculture fonctionnaires et les agents non titulaires de lEtat compétents en matière sanitaire vétérinaires contrôleurs sanitaires et préposés sanitaires contractuels de lEtat (pour les missions définies dans leur contrat) sous tutelle du ministère chargé de lagriculture.","WHO European Region"
"59","Gabon","une commission nationale est prévue pour lapplication de cette mesure","Outre les mesures édictées dans la loi 006/2013 et les textes dapplication en cours de signature, il existe des règlements intérieurs des établissements scolaires et les établissements sanitaires visant à protéger la santé des populations cibles contre la fumée de tabac.","Voir articles 20 et 21 alinéa 2 chapitre 4 de la loi","WHO African Region"
"60","Gambia","The law enforcement authorities of the country and the Public Health officers are to implement this act.","The law enforcement authorities of the country and the Public Health officers are to implement this act.","Answer not provided","WHO African Region"
"61","Georgia","responsible agency on monitoring and response of smoking ban in public places (hospitality sector) is Police Department under the Ministry of Internal Affairs. The main responsibility for the compliance to the law falls on the owners/managers of the business, in case the individuals do not obey to the smoking ban law, the owner/manager is entitled to call the Patrol police. Financial sanctions for the violations of law have increased and the process has simplified. The routine monitoring is planned to reveal the violations, for which relevant structures of the ministry of Internal Affairs are being trained. Other ministries are responsible on monitoring and response on violations of the facilities under their field: e.g. Ministry of Finance, Revenue Service for retailers, Ministry of Health for Health facilities, Ministry of Education for educational facilities etc.","Answer not provided","Administrative organ responsible for implementing finacial sanctions against violators is defined but the system is extremely complicated. Policeman is not eligible to make a decision about fining a violator imediately. Any decision about fining is made through the the court. Tobacco Control National Committee which was established in 2013 also elaborated amendments to the Administrative Offense Code which considers simplification of procedure of imposing sanctions on violators and increase of fines.","WHO European Region"
"62","Germany","Law enforcement lies within the responsibility of the local level, there are fines defined within the law.","Law enforcement lies within the responsibility of the local level, there are fines defined within the law.","Law enforcement lies within the responsibility of the local level there are fines defined within the law.","WHO European Region"
"63","Ghana","Food and Drug Authority (FDA) is the Regulatory Authority to enforce the ban","Food and Drug Authority (FDA) is the Regulatory Authority to enforce the ban","According to the law the penalty is a fine of not more than 750 penalty units or term of imprisonment of not more than 3 years. 1 penalty unit is equivalent to GH¢12.00 (total of GHC 9 000) or to both. Continuing offence to a further fine of ten penalty units for each day during which the offence continues. The aadministrative penalties is GH¢25 000.00 Exchange rate US$1:GhC2.27","WHO African Region"
"64","Greece","Report not provided","Answer not provided","Penalties for violations are described in national law No. 3868/2010","WHO European Region"
"65","Grenada","Answer not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"66","Guatemala","Vigilancia y sanción a través de dependencia(s) del Ministerio de Salud.","Vigilancia y sanción a través de dependencia(s) del Ministerio de Salud.","Reglamento de la Ley establece obligaciones específicas de los administrados y acciones a cargo del Ministerio de Salud Pública y Asistencia Social","WHO Region of the Americas"
"67","Guinea","Report not provided","Answer not provided","Report not provided","WHO African Region"
"68","Guinea-Bissau","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"69","Guyana","Answer not provided","Report not provided","Report not provided","WHO Region of the Americas"
"70","Honduras","El Instituto Hondureño para la Prevención del Alcoholismo, Drogadicción y Farmacodependencia (IHADFA) es la institución responsable del cumplimiento de lo establecido en el Artículo 26 de la Ley Especial para el Control del Tabaco y su reglamentación sobre dichas medidas en referencia a nivel nacional con el apoyo de otras organizaciones o instituciones del Estado, y de la Sociedad Civil como la Alianza Hondureña Antitabaco y la Organización Panamericana de la Salud de la OMS.","El Instituto Hondureño para la Prevención del Alcoholismo, Drogadicción y Farmacodependencia (IHADFA) es la institución responsable del cumplimiento de lo establecido en el Artículo 26 de la Ley Especial para el Control del Tabaco y su reglamentación sobre dichas medidas en referencia a nivel nacional con el apoyo de otras organizaciones o instituciones del Estado, y de la Sociedad Civil como la Alianza Hondureña Antitabaco y la Organización Panamericana de la Salud de la OMS.","Se estableció el sistema de derecho a la denuncia que tienen los ciudadanos (as) al incumplimiento de lo establecido del Artículo 26 de la Ley Especial para el Control del Tabaco LECT y su Reglamentación. referente a la prohibición de consumo de tabaco en lugares abiertos y cerrados ya sea públicos o privados; para lo cual se hace uso de la respectiva denuncia por escrito en buzones ubicados en las instituciones públicas y la empresa privada.","WHO Region of the Americas"
"71","Hungary","Report not provided","Yes the Article 12 of the Decree 39/2013 (II.14.) on the production, the entry into service and the controlling of tobacco products, the joint warnings and the detailed rules of the application of health-care fine includes the rules related to the health-care fine.

 The government body responsible for health monitors the observing of smoking restrictions and in case of their breach, it imposes health-care fine on the infringing natural or legal person, additionally on the institution without legal personality. The amount of the fine did not change, it means:
a) in case of breach of smoking-related prohibitions or restrictions: minimum HUF 20,000, maximum HUF 50,000;

b) the non-execution or inproper execution of the obligation of setting up smoking areas, as well as the failure to adhere to the obligation to oversee smoking-related prohibitions and restrictions:

ba) minimum HUF 100,000, maximum HUF 250,000 in case of the person responsible for the observation of these rules;

bb) minimum HUF 1,000,000, maximum HUF 2,500,000 in case of institutions, organisations, operators or business organisations.

The Office of the Chief Medical Officer constantly examines the observation of the smoking-related prohibitions and restrictions, in case of breach of the smoking prohibition, it is possible to make a report","Compliance with the provisions on smoking bans is controlled by the health authority which shall impose a health protection fine in the case of violations of those provisions. on the infringing natural or legal person or organisation without legal personality.
The amount of the health care penalty 
a) in the event of any breach of the prohibitions or restrictions with regard to smoking is between 20 000 and 50 000 forints; 
b) in the event of failure to fulfil or to properly fulfil the obligation regarding designation of smoking areas and prohibitions on smoking. or any infringement of the supervisory obligation with regard to the enforcement of prohibitions and restrictions concerning smoking and the distribution of tobacco products: 
ba) is between 100 000 and 250 000 forints if imposed upon the person held liable to fulfill these obligation. or 
bb) between 1 000 000 and 2 500 000 forints if imposed upon an institution. organization. operator or business association.
If someone experiences a breach of the smoking bans. he/she can make complaint at the health authority.","WHO European Region"
"72","Iceland","The Administration of Occupational Safety and Health, local government health committees, the Icelandic Maritime Administration and the Civil Aviation Administration monitor, as applicable, compliance with the provisions of these regulations, in accord with legislation applying to those bodies. 
 Should a member of staff of an institution or company believe that the provisions of these regulations are being violated, he/she may make a complaint to the Administration of Occupational Safety and Health, the Icelandic Maritime Administration or the Civil Aviation Administration, in accord with legislation applying to those bodies.
Should a customer or client of an institution or company believe that the provisions of these Regulations are being violated, he/she may direct a complaint to the health committee in the relevant monitoring region, in accord with legislation applying to local government health committees. 
Violations of these regulations are subject to the Tobacco Control Act no. 2002 and, as applicable, to the provisions of the Working Environment, Health and Safety in the Workplace Act and the Hygiene and Pollution Control Act.","The Administration of Occupational Safety and Health, local government health committees, the Icelandic Maritime Administration and the Civil Aviation Administration monitor, as applicable, compliance with the provisions of these regulations, in accord with legislation applying to those bodies. 
 Should a member of staff of an institution or company believe that the provisions of these regulations are being violated, he/she may make a complaint to the Administration of Occupational Safety and Health, the Icelandic Maritime Administration or the Civil Aviation Administration, in accord with legislation applying to those bodies.
Should a customer or client of an institution or company believe that the provisions of these Regulations are being violated, he/she may direct a complaint to the health committee in the relevant monitoring region, in accord with legislation applying to local government health committees. 
Violations of these regulations are subject to the Tobacco Control Act no. 2002 and, as applicable, to the provisions of the Working Environment, Health and Safety in the Workplace Act and the Hygiene and Pollution Control Act.","The Administration of Occupational Safety and Health local government health committees the Icelandic Maritime Administration and the Civil Aviation Administration monitor as applicable compliance with the provisions of these regulations in accord with legislation applying to those bodies. 
 Should a member of staff of an institution or company believe that the provisions of these regulations are being violated he/she may make a complaint to the Administration of Occupational Safety and Health the Icelandic Maritime Administration or the Civil Aviation Administration in accord with legislation applying to those bodies.
Should a customer or client of an institution or company believe that the provisions of these Regulations are being violated he/she may direct a complaint to the health committee in the relevant monitoring region in accord with legislation applying to local government health committees. 
Violations of these regulations are subject to the Tobacco Control Act no. 2002 and as applicable to the provisions of the Working Environment Health and Safety in the Workplace Act and the Hygiene and Pollution Control Act.","WHO European Region"
"73","India","Report not provided","National level toll free reporting helpline (1800110456) established for reporting violations. 
Law enforcers manual (2013) has been developed and disseminated by Ministry of Health & Family Welfare  to facilitate the state governments in implementation of the smokefree Rules. 
Efforts have been made to mainstream compliance to anti-tobacco law (COTPA) in the monthly crime review meetings at District level and in the licenses issued to eateries and restaurants.
State Governments have been encouraged to organise trainings to streamline the capacity building of the staff. Ministry, in colaboration with WHO is developing the Structured training Modules for NTCP staff","A set of 21 designated categories of authorized officers have been notified to ensure enforcement of smokefree Rules in public places.  The manager or in-charge of the affairs of the public place has to display the name and contact details of the person who has been designated to keep the public place smokefree and violations pertaining to that public places may be reported to him. It is the onus of the  Manager / administrator of the Public Place to keep the area under his jurisdiction smokefree. failing to which he is liable to be fined and he has to ensure that
No person  smokes in the public place(under his jurisdiction/ implied)
A  60 x 30 cm board containing the warning “No Smoking Area – Smoking Here is an Offence is displayed prominently at the entrance of the public place. in case there are more than one entrance at each such entrance and conspicuous place(s) inside. In case if there are more than one floor. at each floor including the staircase and entrance to the lift/s at each floor.
Prominently display the name of the person(s) to whom a complaint may be made by a person(s) who observes any person violating the provision of these Rules. 
If the owner. proprietor. manager. supervisor or the authorized officer of a public place fails to act on report of such violation. the owner. proprietor. manager. supervisor or the authorized officer shall be liable to pay fine equivalent to the number of individual offences
No ashtrays. matches. lighters or other things designed to facilitate smoking are provided in the public place.
Smoking area or space shall not be established at the entrance or exit of the hotel. restaurant and the airport and shall be distinctively marked as “Smoking Area” in English and one Indian language. as applicable.
A smoking area or space shall be used only for the purpose of smoking and no other service(s) shall be allowed.  
Law enforcers manual (2013) have been developed and dessiminated by Ministry of Health & Family Welfare to facilitate the state governments in implementation of the smokefree Rules. 
Efforts have been made to mainstream compliance to COTPA in the monthly crime review meetings at District level and in the licenses issued to eateries and restaurants.
National level toll free reporting helpline (1800110456) established for reporting violations. 
State Governments have been encouraged to organise training programmes for law enforcers.","WHO South-East Asia Region"
"74","Iran (Islamic Republic of)","Due to lack of administrative infrastructure needed on how to deal with individual offenses in public places (except government buildings), in accordance with Article 8 of the executive bylaw of the national tobacco control law, the responsibility to implement the smoking ban in public places and other places mentioned in the law, is settled on managers or employers of these places. Accordingly, officers, employers and public authorities are required to install the warning signs banning the consumption of tobacco products in public places in the proper sight of these places and doing necessary actions to implement restricting regulations and protect their clients against exposure to second hand tobacco smoke.
Definition of public places covered by the regulations is given in item 8 of Article 1 of the executive bylaw of the national tobacco control law. It is worth noting the criteria of the provisions of this Convention, had stipulated in amended Article 13 of the eatable, drinkable, cosmetics and healthy substances’ Act in 2000, years before entering into force the treaty. Under these regulations, all operators must abide by the requirements of banning smoking in public places by employees, workers and their clients. Fortunately, there is environmental health inspection system in the countrys health network which synergies effective implementation of these regulations as well as other provisions which are related to control tobacco products’ distribution and supply system.
Supervising the accurate enforcement of national regulations, environmental health inspectors in the Ministry of health by close collaboration with the police and the judicial system followed any violations in this regard. Since part of the foodstuff centers like supermarkets and grocery stores have been determined as tobacco sales agents based on the HQ’S decision (Appendix II) , environmental health inspectors in addition to their duties on monitoring and observance of regulations relating to the sale and distribution of foodstuffs also do the necessary monitoring on supply of tobacco products in these places. Smoking ban by operators and workers during the work covered by these regulations, banning the sale and supply of cigarettes in workshops, factories, premises, facilities and locations subject to this bylaw, except premises, facilities and sites that are licensed, prohibition against selling cigarettes to people younger than 18 years, banning smoking in any public areas of workshops and factories, requirement to install warning signs in appropriate locations and at sight by the operators, managers or employers subject to this bylaw, including locations mentioned in these regulations are relevant regulations which environmental health inspectors always supervise and monitor them during their work time.","Due to lack of administrative infrastructure needed on how to deal with individual offenses in public places (except government buildings), in accordance with Article 8 of the executive bylaw of the national tobacco control law, the responsibility to implement the smoking ban in public places and other places mentioned in the law, is settled on managers or employers of these places. Accordingly, officers, employers and public authorities are required to install the warning signs banning the consumption of tobacco products in public places in the proper sight of these places and doing necessary actions to implement restricting regulations and protect their clients against exposure to second hand tobacco smoke.
Definition of public places covered by the regulations is given in item 8 of Article 1 of the executive bylaw of the national tobacco control law. It is worth noting the criteria of the provisions of this Convention, had stipulated in amended Article 13 of the eatable, drinkable, cosmetics and healthy substances’ Act in 2000, years before entering into force the treaty. Under these regulations, all operators must abide by the requirements of banning smoking in public places by employees, workers and their clients. Fortunately, there is environmental health inspection system in the countrys health network which synergies effective implementation of these regulations as well as other provisions which are related to control tobacco products’ distribution and supply system.
Supervising the accurate enforcement of national regulations, environmental health inspectors in the Ministry of health by close collaboration with the police and the judicial system followed any violations in this regard. Since part of the foodstuff centers like supermarkets and grocery stores have been determined as tobacco sales agents based on the HQ’S decision (Appendix II) , environmental health inspectors in addition to their duties on monitoring and observance of regulations relating to the sale and distribution of foodstuffs also do the necessary monitoring on supply of tobacco products in these places. Smoking ban by operators and workers during the work covered by these regulations, banning the sale and supply of cigarettes in workshops, factories, premises, facilities and locations subject to this bylaw, except premises, facilities and sites that are licensed, prohibition against selling cigarettes to people younger than 18 years, banning smoking in any public areas of workshops and factories, requirement to install warning signs in appropriate locations and at sight by the operators, managers or employers subject to this bylaw, including locations mentioned in these regulations are relevant regulations which environmental health inspectors always supervise and monitor them during their work time.","Due to lack of administrative infrastructure needed on how to deal with individual offenses in public places (except government buildings) in accordance with Article 8 of the executive bylaw of the national tobacco control law the responsibility to implement the smoking ban in public places and other places mentioned in the law is settled on managers or employers of these places. Accordingly officers employers and public authorities are required to install the warning signs banning the consumption of tobacco products in public places in the proper sight of these places and doing necessary actions to implement restricting regulations and protect their clients against exposure to second hand tobacco smoke. 
Definition of public places covered by the regulations is given in item 8 of Article 1 of the executive bylaw of the national tobacco control law. It is worth noting the criteria of the provisions of this Convention had stipulated in amended Article 13 of the eatable drinkable cosmetics and healthy substances'' Act in 2000 years before entering into force the treaty. Under these regulations all operators must abide by the requirements of banning smoking in public places by employees workers and their clients. Fortunately there is environmental health inspection system in the country''s health network which synergies effective implementation of these regulations as well as other provisions which are related to control tobacco products'' distribution and supply system. 	
Supervising the accurate enforcement of national regulations environmental health inspectors in the Ministry of health by close collaboration with the police and the judicial system followed any violations in this regard. Since part of the foodstuff centers like supermarkets and grocery stores have been determined as tobacco sales agents based on the HQ''S decision (Appendix II) environmental health inspectors in addition to their duties on monitoring and observance of regulations relating to the sale and distribution of foodstuffs also do the necessary monitoring on supply of tobacco products in these places. Smoking ban by operators and workers during the work covered by these regulations banning the sale and supply of cigarettes in workshops factories premises facilities and locations subject to this bylaw except premises facilities and sites that are licensed prohibition against selling cigarettes to people younger than 18 years banning smoking in any public areas of workshops and factories requirement to install warning signs in appropriate locations and at sight by the operators managers or employers subject to this bylaw including locations mentioned in these regulations are relevant regulations which environmental health inspectors always supervise and monitor them during their work time.","WHO Eastern Mediterranean Region"
"75","Iraq","Answer not provided","According to the tobacco control act and its regulations.","The Iraqi ministries to assume its responsibilities regarding the prevention of smoking in institutions.","WHO Eastern Mediterranean Region"
"76","Ireland","Enforcement of the smoke free law is the responsibility of the Environmental Health Service of the Health Service Executive (HSE) and the Health and Safety Authority (HSA).","Enforcement of the smoke free law is the responsibility of the Environmental Health Service of the Health Service Executive (HSE) and the Health and Safety Authority (HSA).","Enforcement of the smoke free law is the responsibility of the Environmental Health Service of the Health Service Executive ( HSE) and the Health and Safety Authority (HSA).","WHO European Region"
"77","Israel","Report not provided","Report not provided","Report not provided","WHO European Region"
"78","Italy","The Health and Safety Unit of the Italian Police performed every years thousands of controls to verify the respect of the ban and to fine the violations.","The Health and Safety Unit of the Italian Police performed every years thousands of controls to verify the respect of the ban and to fine the violations.","Every year a special body of Police activate around 4-5 000 controls in different places (restaurant hospitals discos train station arcades etc) to verify the respect of the ban.","WHO European Region"
"79","Jamaica","The Ministry of Health is the lead agency for the coordination of the implementation of the Regulation. The regulation is enforced by Police Constables, Standards Officers, Customs Officer and Medical Officer of Health.","The Ministry of Health is the lead agency for the coordination of the implementation of the Regulation. The regulation is enforced by a member of the Jamaica Constabulary Force, Standards Officers, Customs Officer and Medical Officer of Health.","The Ministry of Health is the lead agency for the coordination of the implementation of the Regulation. The regulation is enforced by a member of the Jamaica Constabulary Force Customs Officer and Medical Officer of Health.","WHO Region of the Americas"
"80","Japan","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
