"","Party","2018","2016","2014","Region"
"121","Panama","En cuanto a las Directrices del Artículo 13 podemos indicar que: 
•	Se prevé alguna excepción a una prohibición completa a quienes intervienen en el comercio del tabaco.
La legislación panameña no establece ninguna excepción a la prohibición de publicidad, promoción y patrocinio de productos de tabaco, incluido lo transfronterizo.

Ley 13 de 2008 en su artículo 14 establece que “se prohíbe totalmente cualquier forma de publicidad, promoción y patrocinio del tabaco y de sus productos, así sea a través de medios indirectos o subliminales, dirigida a menores o mayores de edad. Igualmente se prohíbe toda forma de publicidad, promoción y patrocinio transfronterizo del tabaco y sus productos, que penetren en el territorio nacional.”

Por su parte el Decreto Ejecutivo 230 de 2008, establece en su articulado: 
o	Artículo 18. La prohibición total indicada en el artículo 14 de la Ley 13 de 2008, solo permite la colocación de los productos de tabaco y sus derivados en los dispensadores y anaqueles de los puntos de venta, que contendrán las advertencias sanitarias adicionales con sus respectivos pictogramas. No se podrá participar de manera alguna en el mercadeo, la publicidad, promoción o el patrocinio del tabaco. Esto también incluye aquella que se introduce en el interior de los cartones y/o cajetillas de todos los productos de tabaco y la que es remitida a los consumidores vía correo, internet y utilizando cualquier otra forma de comunicación disponible en el mercado nacional e internacional.

Queda prohibida la entrega o distribución de muestras, sean o no gratuitas, de cualquier producto del tabaco y sus derivados.

Artículo 19. No se podrá promocionar los productos derivados del tabaco a través de obsequios, souvenirs, actividades conexas u otras que inciten a que las personas consuman productos de tabaco.

A su vez el Decreto Ejecutivo 611 de 2010 que modifica el artículo 18 del Decreto 230 de 2008 e indica que:
Artículo 1. Modificar el artículo 18 del Decreto Ejecutivo 230 de 6 de mayo de 2008, el cual quedará así:
Artículo 18. La prohibición total indicada en el artículo 14 de la Ley 13 de 2008, no permite la exhibición de los productos de tabaco y sus derivados en los dispensadores, anaqueles y cualquier otra estantería ubicada en los puntos de venta. No se podrá participar de manera alguna en el mercadeo, la publicidad, promoción o el patrocinio del tabaco. Esto también incluye aquella que se introduce en el interior de los cartones y/o cajetillas de todos los productos de tabaco y la que es remitida a los consumidores vía correo, internet y utilizando cualquier otra forma de comunicación disponible en el mercado nacional e internacional.
Sólo se permitirá la colocación de un letrero que contenga una lista textual de productos y sus respectivos precios, sin elementos promocionales.  El letrero tendrá fondo blanco, con un tamaño máximo de 8.5 por 11 pulgadas, los textos estarán escritos en letra arial 14”, negra, mayúscula cerrada, resaltada en negritas. Los letreros serán colocados en las áreas específicas del establecimiento donde se realice el despacho de los productos y su contenido será validado por la Dirección General de Salud Pública del Ministerio de Salud y por la Autoridad de Protección al Consumidor y Defensa de la Competencia.
Queda prohibida la entrega o distribución de muestras, sean o no gratuitas, de cualquier producto del tabaco y sus derivados.
Artículo 2. El presente Decreto Ejecutivo empezará a regir a los sesenta (60) días a partir de su promulgación.
Dado en la ciudad de Panamá, a los tres días del mes de junio del año dos mil diez (2010)

COMUNÌQUESE Y CÙMPLASE.

•	Se exige que se revelen a las autoridades gubernamentales sobre los gastos efectuados por la industria del tabaco en actividades de publicidad, promoción y patrocinio aún no prohibidas.
No se permite ningún tipo de publicidad, promoción y patrocinio de productos de tabaco por tanto no se solicita está información.

El Decreto 230 en su artículo 28 establece que no es permitido a los minoristas colocar productos del tabaco en ningún lugar que sea directamente accesible al cliente.

•	Pormenores de la prohibición de la publicidad, la promoción y el patrocinio transfronterizos originados en su territorio o que penetran en él, incluidos los medios de comunicación abarcados. 
La normativa es la misma anteriormente enunciada.
Continuamos sin poder resolver de manera efectiva las dificultades tecnológicas para la vigilancia y control efectivo de la prohibición de la publicidad, la promoción y el patrocinio transfronterizos. 

•	Pormenores de la ejecución de las disposiciones sobre publicidad, promoción y patrocinio del tabaco (por ejemplo, sanciones, estrategias e infraestructuras de ejecución) 

Los mecanismos de vigilancia y control son los mismos descritos en acápites anteriores. 

Sanciones: La legislación nacional establece 5 categorías de sanciones a saber:
Amonestación escrita, sanciones pecuniarias que van desde 10 hasta 100 mil dólares, decomisos, cierres temporales, cierres permanentes. Su aplicación se da de conformidad con la falta, la reincidencia y el perjuicio a la salud pública.
Son las mismas que se aplican a otras violaciones en el marco de la aplicación de medidas de salud pública.

Infracciones: 
Ley 13. Artículo 26 establece las infracciones en atención a lo previsto en esta Ley y sobre el tema de publicidad, promoción y patrocinio indica las siguientes:

5. Entregar o distribuir muestras, gratuitas o no gratuitas, de cualquier producto del tabaco.
7. Comercializar productos del tabaco utilizando el nombre, la marca, el símbolo o cualquier otro signo distintivo de cualquier otro bien o servicio en condiciones distintas de las permitidas en esta Ley.
9. Publicitar, promocionar y patrocinar los productos del tabaco en todo medio de comunicación.

Adicionalmente, el artículo 27 indica que “la cuantía de las sanciones que se impongan se graduará teniendo en cuenta el riesgo generado para la salud, la capacidad económica del infractor, la repercusión social de la infracción, el beneficio que haya reportado al infractor la conducta sancionada, si el afectado es un menor de edad y la reincidencia del infractor; en tanto que el artículo 28 de la misma Ley dice que “cuando la infracción se trate de publicidad serán considerados responsables la empresa publicitaria y el beneficiario de la publicidad solidariamente, entendiendo por este último el titular de la marca o producto anunciado, así como el titular del establecimiento o espacio en el que se emite el anuncio.

Infraestructura de la observancia: La legislación nacional otorga la competencia de vigilancia y control de estas disposiciones al Ministerio de Salud, que administrativamente se organiza por niveles administrativos: local, regional y nacional y así mismo la severidad de las sanciones a aplicar. Se cuenta con la figura del Juez Ejecutor que vela por que quienes no paguen las multas lo hagan.

La vigilancia establece un proceso de inspección de los establecimientos para verificar el cumplimiento de la ley, el cual puede darse en tres sentidos: inspecciones programadas, operativos especiales e inspecciones por denuncias, las cuales son hechas a la línea caliente del Estado -311, vía correo electrónico o directamente en las instalaciones de salud. Se utiliza el sistema ya establecido para la vigilancia de la salud pública. Con los fondos de tabaco que accede el MINSA a partir de la recaudación del impuesto selectivo al consumo se aportan vehículos, motocicletas, computadoras, cámaras fotográficas y otros recursos para potenciar la capacidad operativa del sistema regular de inspecciones. También se pagan turnos nocturnos para hacer inspecciones fuera del horario regular de trabajo del MINSA. El Ministerio de Salud está facultado por Ley (Código Sanitario) para ingresar en cualquier establecimiento a fin de realizar inspecciones sanitarias.

Los inspectores de saneamiento ambiental y de protección de alimentos son capacitados con base a los programas de capacitación de las Unidades Docentes Regionales y Nacional relacionados con el control de tabaco, a fin de mantener una actualización de los mismos en los aspectos que deben ser vigilados y controlados. También se realiza eventos específicos de capacitación para estas categorías del personal de salud con la finalidad de incrementar sus competencias para el abordaje integral de este tema.

•	En la legislación de su país se contempla la participación de la sociedad civil en la vigilancia y la ejecución de las medidas previstas en el artículo 13. 
El Artículo 29 establece que las infracciones a la presente Ley podrán ser denunciadas ante las autoridades competentes, por cualquier persona, y serán sancionadas por el Ministerio de Salud, conforme a lo preceptuado en el Código Sanitario. Esta disposición atiende a todo el marco regulatorio de control de tabaco y permite colegir que la Sociedad Civil está incluida aunque no sea explícito.","En cuanto a las Directrices del Artículo 13 podemos indicar que: 
•	Se prevé alguna excepción a una prohibición completa a quienes intervienen en el comercio del tabaco.
La legislación panameña no establece ninguna excepción a la prohibición de publicidad, promoción y patrocinio de productos de tabaco, incluido lo transfronterizo.

Ley 13 de 2008 en su artículo 14 establece que “se prohíbe totalmente cualquier forma de publicidad, promoción y patrocinio del tabaco y de sus productos, así sea a través de medios indirectos o subliminales, dirigida a menores o mayores de edad. Igualmente se prohíbe toda forma de publicidad, promoción y patrocinio transfronterizo del tabaco y sus productos, que penetren en el territorio nacional.”

Por su parte el Decreto Ejecutivo 230 de 2008, establece en su articulado: 
o	Artículo 18. La prohibición total indicada en el artículo 14 de la Ley 13 de 2008, solo permite la colocación de los productos de tabaco y sus derivados en los dispensadores y anaqueles de los puntos de venta, que contendrán las advertencias sanitarias adicionales con sus respectivos pictogramas. No se podrá participar de manera alguna en el mercadeo, la publicidad, promoción o el patrocinio del tabaco. Esto también incluye aquella que se introduce en el interior de los cartones y/o cajetillas de todos los productos de tabaco y la que es remitida a los consumidores vía correo, internet y utilizando cualquier otra forma de comunicación disponible en el mercado nacional e internacional.

Queda prohibida la entrega o distribución de muestras, sean o no gratuitas, de cualquier producto del tabaco y sus derivados.

Artículo 19. No se podrá promocionar los productos derivados del tabaco a través de obsequios, souvenirs, actividades conexas u otras que inciten a que las personas consuman productos de tabaco.

A su vez el Decreto Ejecutivo 611 de 2010 que modifica el artículo 18 del Decreto 230 de 2008 e indica que:
Artículo 1. Modificar el artículo 18 del Decreto Ejecutivo 230 de 6 de mayo de 2008, el cual quedará así:
Artículo 18. La prohibición total indicada en el artículo 14 de la Ley 13 de 2008, no permite la exhibición de los productos de tabaco y sus derivados en los dispensadores, anaqueles y cualquier otra estantería ubicada en los puntos de venta. No se podrá participar de manera alguna en el mercadeo, la publicidad, promoción o el patrocinio del tabaco. Esto también incluye aquella que se introduce en el interior de los cartones y/o cajetillas de todos los productos de tabaco y la que es remitida a los consumidores vía correo, internet y utilizando cualquier otra forma de comunicación disponible en el mercado nacional e internacional.
Sólo se permitirá la colocación de un letrero que contenga una lista textual de productos y sus respectivos precios, sin elementos promocionales.  El letrero tendrá fondo blanco, con un tamaño máximo de 8.5 por 11 pulgadas, los textos estarán escritos en letra arial 14”, negra, mayúscula cerrada, resaltada en negritas. Los letreros serán colocados en las áreas específicas del establecimiento donde se realice el despacho de los productos y su contenido será validado por la Dirección General de Salud Pública del Ministerio de Salud y por la Autoridad de Protección al Consumidor y Defensa de la Competencia.
Queda prohibida la entrega o distribución de muestras, sean o no gratuitas, de cualquier producto del tabaco y sus derivados.
Artículo 2. El presente Decreto Ejecutivo empezará a regir a los sesenta (60) días a partir de su promulgación.
Dado en la ciudad de Panamá, a los tres días del mes de junio del año dos mil diez (2010)

COMUNÌQUESE Y CÙMPLASE.

•	Se exige que se revelen a las autoridades gubernamentales sobre los gastos efectuados por la industria del tabaco en actividades de publicidad, promoción y patrocinio aún no prohibidas.
No se permite ningún tipo de publicidad, promoción y patrocinio de productos de tabaco por tanto no se solicita está información.

El Decreto 230 en su artículo 28 establece que no es permitido a los minoristas colocar productos del tabaco en ningún lugar que sea directamente accesible al cliente.

•	Pormenores de la prohibición de la publicidad, la promoción y el patrocinio transfronterizos originados en su territorio o que penetran en él, incluidos los medios de comunicación abarcados. 
La normativa es la misma anteriormente enunciada.
Continuamos sin poder resolver de manera efectiva las dificultades tecnológicas para la vigilancia y control efectivo de la prohibición de la publicidad, la promoción y el patrocinio transfronterizos. Se ha identificado que la mayor exposición de la población a este tipo de publicidad se está dando en las películas de televisión, cable y cine; así como por internet. Panamá no es productor de películas, ni de cine. 

•	Pormenores de la ejecución de las disposiciones sobre publicidad, promoción y patrocinio del tabaco (por ejemplo, sanciones, estrategias e infraestructuras de ejecución) 

Los mecanismos de vigilancia y control son los mismos descritos en acápites anteriores. 

Sanciones: La legislación nacional establece 5 categorías de sanciones a saber:
Amonestación escrita, sanciones pecuniarias que van desde 10 hasta 100 mil dólares, decomisos, cierres temporales, cierres permanentes. Su aplicación se da de conformidad con la falta, la reincidencia y el perjuicio a la salud pública.
Son las mismas que se aplican a otras violaciones en el marco de la aplicación de medidas de salud pública.

Infracciones: 
Ley 13. Artículo 26 establece las infracciones en atención a lo previsto en esta Ley y sobre el tema de publicidad, promoción y patrocinio indica las siguientes:

5. Entregar o distribuir muestras, gratuitas o no gratuitas, de cualquier producto del tabaco.
7. Comercializar productos del tabaco utilizando el nombre, la marca, el símbolo o cualquier otro signo distintivo de cualquier otro bien o servicio en condiciones distintas de las permitidas en esta Ley.
9. Publicitar, promocionar y patrocinar los productos del tabaco en todo medio de comunicación.

Adicionalmente, el artículo 27 indica que “la cuantía de las sanciones que se impongan se graduará teniendo en cuenta el riesgo generado para la salud, la capacidad económica del infractor, la repercusión social de la infracción, el beneficio que haya reportado al infractor la conducta sancionada, si el afectado es un menor de edad y la reincidencia del infractor; en tanto que el artículo 28 de la misma Ley dice que “cuando la infracción se trate de publicidad serán considerados responsables la empresa publicitaria y el beneficiario de la publicidad solidariamente, entendiendo por este último el titular de la marca o producto anunciado, así como el titular del establecimiento o espacio en el que se emite el anuncio.

Infraestructura de la observancia: La legislación nacional otorga la competencia de vigilancia y control de estas disposiciones al Ministerio de Salud, que administrativamente se organiza por niveles de administrativos: local, regional y nacional y así mismo la severidad de las sanciones a aplicar. Se cuenta con la figura del Juez Ejecutor que vela por que quienes no paguen las multas lo hagan.

La vigilancia establece un proceso de inspección de los establecimientos para verificar el cumplimiento de la ley, el cual puede darse en tres sentidos: inspecciones programadas, operativos especiales e inspecciones por denuncias, las cuales son hechas a la línea caliente del Estado -311, vía correo electrónico o directamente en las instalaciones de salud. Se utiliza el sistema ya establecido para la vigilancia de la salud pública. Con los fondos de tabaco que accede el MINSA a partir de la recaudación del impuesto selectivo al consumo se aportan vehículos, motocicletas, computadoras, cámaras fotográficas y otros recursos para potenciar la capacidad operativa del sistema regular de inspecciones. También se pagan turnos nocturnos para hacer inspecciones fuera del horario regular de trabajo del MINSA. El Ministerio de Salud está facultado por Ley (Código Sanitario) para ingresar en cualquier establecimiento a fin de realizar inspecciones sanitarias.

Los inspectores de salud de saneamiento ambiental y de protección de alimentos son capacitados con base a los programas de capacitación de las Unidades Docentes Regionales y Nacional relacionados con el control de tabaco, a fin de mantener una actualización de los mismos en los aspectos que deben ser vigilados y controlados. También se realiza eventos específicos de capacitación para estas categorías del personal de salud con la finalidad de incrementar sus competencias para e abordaje integral de este tema.

•	En la legislación de su país se contempla la participación de la sociedad civil en la vigilancia y la ejecución de las medidas previstas en el artículo 13. 
El Artículo 29 establece que las infracciones a la presente Ley podrán ser denunciadas ante las autoridades competentes, por cualquier persona, y serán sancionadas por el Ministerio de Salud, conforme a lo preceptuado en el Código Sanitario. Esta disposición atiende a todo el marco regulatorio de control de tabaco y permite colegir que la Sociedad Civil está incluida aunque no sea explícito.","Indicator not used","WHO Region of the Americas"
"122","Papua New Guinea","Answer not provided","Answer not provided","Indicator not used","WHO Western Pacific Region"
"123","Paraguay","Ninguna.","Ninguna.","Indicator not used","WHO Region of the Americas"
"124","Peru","La Comisión de Fiscalización de la Competencia Desleal, del Instituto Nacional de Defensa de la Competencia y Propiedad Intelectual – INDECOPI, vela por el cumplimiento de la Ley de Represión de la Competencia Desleal y de las Leyes que, en general, prohíben y sancionan las prácticas contra la buena fe comercial, incluyendo las normas de la publicidad, así como de aquellas que complementen o sustituyan a las anteriores.

Cabe resaltar que corresponde exclusivamente al Congreso de la República, la función legislativa, la misma que comprende el debate  y la aprobación de reformas de Constitución, de leyes, y resoluciones legislativas, asi como su interpretación, modificación y/o derogación, de acuerdo con los procedimientos establecidos  por la Constitución Políticas del Perú y el Reglamento del Congreso de la República del Perú.","Answer not provided","Indicator not used","WHO Region of the Americas"
"125","Philippines","Answer not provided","The Food and Drug Administration (FDA) was sued by the Philip Morris Fortune Tobacco Corporation Inc. (PMFTCI) for disallowing its permit application to conduct a sales promotion event. Supreme Court ruling decided in favour of Philip Morris stating that it is Inter-Agency Committee on Tobacco (IAC-T) and not the DOH who has primary jurisdiction to regulate sales promotion activities.","Indicator not used","WHO Western Pacific Region"
"126","Poland","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"127","Portugal","Under the Portuguese tobacco law the direct and indirect advertising is prohibited, including the points of sale advertising. Brand stretching is only permitted for brands already in the market before the 1st  of January 2008.","Under the Portuguese tobacco law the direct and indirect advertising is prohibited, including the points of sale advertising. Brand stretching is only permitted for brands already in the market before the 1st  of January 2008.","Indicator not used","WHO European Region"
"128","Qatar","Answer not provided","Answer not provided","Indicator not used","WHO Eastern Mediterranean Region"
"129","Republic of Korea","Answer not provided","Answer not provided","Indicator not used","WHO Western Pacific Region"
"130","Republic of Moldova","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"131","Romania","Report not provided","Report not provided","Indicator not used","WHO European Region"
"132","Russian Federation","Report not provided","Answer not provided","Indicator not used","WHO European Region"
"133","Rwanda","Report not provided","Report not provided","Indicator not used","WHO African Region"
"134","Saint Kitts and Nevis","Report not provided","Answer not provided","Indicator not used","WHO Region of the Americas"
"135","Saint Lucia","Answer not provided","Answer not provided","Indicator not used","WHO Region of the Americas"
"136","Saint Vincent and the Grenadines","Report not provided","Report not provided","Indicator not used","WHO Region of the Americas"
"137","Samoa","Answer not provided","Answer not provided","Indicator not used","WHO Western Pacific Region"
"138","San Marino","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"139","Sao Tome and Principe","Answer not provided","Report not provided","Indicator not used","WHO African Region"
"140","Saudi Arabia","كما جاء في C2714","Answer not provided","Indicator not used","WHO Eastern Mediterranean Region"
"141","Senegal","Answer not provided","Answer not provided","Indicator not used","WHO African Region"
"142","Serbia","Market Inspection Sector of the Ministry of Trade, Tourism and Telecommunications as competent authority carries out inspections based on the above-mentioned Law and undertake the restrictive measures aimed to provide implementation of the prohibition of advertising of  tobacco and tobacco products in accordance of the Guidelines for implementation of Article 13 of the WHO FCTC.","Competent authority which is Market Inspection, Sector of the Ministry of Trade, Tourism and Telecommunications carried out inspection of the implementation of both laws and penalize all infringement of the laws.","Indicator not used","WHO European Region"
"143","Seychelles","Answer not provided","Answer not provided","Indicator not used","WHO African Region"
"144","Sierra Leone","Answer not provided","Answer not provided","Indicator not used","WHO African Region"
"145","Singapore","Nil.","Nil.","Indicator not used","WHO Western Pacific Region"
"146","Slovakia","Report not provided","Answer not provided","Indicator not used","WHO European Region"
"147","Slovenia","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"148","Solomon Islands","Answer not provided","Report not provided","Indicator not used","WHO Western Pacific Region"
"149","South Africa","South Africa banned tobacco advertising, promotion and sponsorship in 1999.","South Africa banned tobacco advertising, promotion and sponsorship in 1999.","Indicator not used","WHO African Region"
"150","Spain","Se han utilizado en la elaboración de informes internos y respuestas a consultas de entidades y de ciudadanos.","Se han utilizado en la elaboración de informes internos y respuestas a consultas de entidades y de ciudadanos.","Indicator not used","WHO European Region"
"151","Sri Lanka","Answer not provided","Answer not provided","Indicator not used","WHO South-East Asia Region"
"152","Sudan","Answer not provided","Report not provided","Indicator not used","WHO Eastern Mediterranean Region"
"153","Suriname","Answer not provided","Answer not provided","Indicator not used","WHO Region of the Americas"
"154","Swaziland","Report not provided","Answer not provided","Indicator not used","WHO African Region"
"155","Sweden","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"156","Syrian Arab Republic","Answer not provided","Answer not provided","Indicator not used","WHO Eastern Mediterranean Region"
"157","Tajikistan","Report not provided","Report not provided","Indicator not used","WHO European Region"
"158","Thailand","Answer not provided","Answer not provided","Indicator not used","WHO South-East Asia Region"
"159","The former Yugoslav Republic of Macedonia","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"160","Timor-Leste","Answer not provided","Report not provided","Indicator not used","WHO South-East Asia Region"
"161","Togo","Answer not provided","Answer not provided","Indicator not used","WHO African Region"
"162","Tonga","Report not provided","Answer not provided","Indicator not used","WHO Western Pacific Region"
"163","Trinidad and Tobago","Answer not provided","Answer not provided","Indicator not used","WHO Region of the Americas"
"164","Tunisia","Answer not provided","Answer not provided","Indicator not used","WHO Eastern Mediterranean Region"
"165","Turkey","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"166","Turkmenistan","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"167","Tuvalu","Report not provided","Report not provided","Indicator not used","WHO Western Pacific Region"
"168","Uganda","Report not provided","Answer not provided","Indicator not used","WHO African Region"
"169","Ukraine","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"170","United Arab Emirates","Answer not provided","Answer not provided","Indicator not used","WHO Eastern Mediterranean Region"
"171","United Kingdom of Great Britain and Northern Ireland","Report not provided","Answer not provided","Report not provided","WHO European Region"
"172","United Republic of Tanzania","Answer not provided","Answer not provided","Indicator not used","WHO African Region"
"173","Uruguay","Answer not provided","Answer not provided","Indicator not used","WHO Region of the Americas"
"174","Uzbekistan","Report not provided","Answer not provided","Indicator not used","WHO European Region"
"175","Vanuatu","Report not provided","Answer not provided","Indicator not used","WHO Western Pacific Region"
"176","Venezuela","Report not provided","Report not provided","Indicator not used","WHO Region of the Americas"
"177","Viet Nam","Answer not provided","Answer not provided","Indicator not used","WHO Western Pacific Region"
"178","Yemen","Answer not provided","Answer not provided","Indicator not used","WHO Eastern Mediterranean Region"
"179","Zambia","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"180","Zimbabwe","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"181","Party","2018","2016","2014","Region"
