"","Party","2018","2016","2014","Region"
"113","Nicaragua","Report not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"114","Niger","Report not provided","L’INGÉRENCE DE LINDUSTRIE DU TABAC","Report not provided","WHO African Region"
"115","Nigeria","Report not provided","No donor partners to support tobacco control activities","Tobacco industries interference in government","WHO African Region"
"116","Niue","Report not provided","Report not provided","Slow increase in the price of cigarettes some delays in the process of getting technical assistance lack of tobacco legislation and time delays in the draft bill going through the channels of authority to get it passed by parliament","WHO Western Pacific Region"
"117","Norway","Report not provided","Answer not provided","Political fatigue of tobacco control and the misconception that “the problem is solving itself”.","WHO European Region"
"118","Oman","Report not provided","أ- تغلغل شركات التبغ لدي بعض العاملين من الجهات الحكومية الأخري وفي قراراتهم
ب-  الإلتزام السياسي ضعيف من بعض الجهات الحكومية
ج-نقص في الموارد المالية لتنفيذ بنود الاتفاقية وفي توفير القوي العاملة في مكافحة التبغ","- Penetration of the tobacco companies into other government agencies and interference with their decisions 
- Weak political commitment from other government agencies.","WHO Eastern Mediterranean Region"
"119","Pakistan","Report not provided","i.	Tobacco industry tactics to influence tobacco control policy decisions and legislation development.
ii.	Lack of comprehensive national tobacco control policy and plan of action.
iii.	Lack of scientific evidences regarding health cost of tobacco use.","Government of Pakistan has made significant achievements in implementing the Convention. After the devolution of Ministry of Health (Defunct) to provinces the legislation process became long. Currently Ministry of National Health Services Regulations and Coordination is developing coordination mechanism to take legislative measures to make current laws in conform with FCTC provisions. Major constrainst for which assistance required is non availability of data/research especially on health cost of tobacco use.","WHO Eastern Mediterranean Region"
"120","Palau","Report not provided","Answer not provided","We have yet to establish a national coordinating mechanism. Technical assistance in this regard would be helpful (e.g. terms of reference explore different models learn what others are doing that has proven effective and successful","WHO Western Pacific Region"
"121","Panama","Report not provided","La limitación más relevante es la a interferencia de la industria, pues no deja de influenciar  en la toma de decisiones de algunos entes  gubernamentales y  permanente  tratan de utilizar a grupos de fachada o a actores de prestigio a nivel nacional o internacional para impedir los progresos del país en la implementación efectiva del CMCT.
 
También influyen patrones culturales y sociales principalmente por el exagerado incremento de residentes extranjeros en el país.","La interferencia de la industria es permanente que tratan de utilizar a grupos de fachada o a actores de prestigio a nivel nacional o internacional. También influyen patrones culturales y sociales.","WHO Region of the Americas"
"122","Papua New Guinea","Report not provided","Industry interference","Interference with TI.","WHO Western Pacific Region"
"123","Paraguay","Report not provided","La limitación siempre ha sido la falta de recurso humano calificado y financiero; que siempre son escasos para hacer frente al poderío de la IT.","Falta de apoyo político a la iniciativa del Ministerio de Salud.","WHO Region of the Americas"
"124","Peru","Report not provided","Answer not provided","- Las estadísticas de producción no especifican a qué producto de tabaco hace referencia. y sólo se tiene información hasta el 2012.
- No hay una entidad pública que tenga información de precios ni de mercado. por lo que se recurrió a otras fuentes.","WHO Region of the Americas"
"125","Philippines","Report not provided","The following contraints or barriers were encountered in the implementation of the FCTC: 
Tobacco industry interference in policy development 
Lack of political will from national and local leaders 
Change in political leadership
Competing priorities of the national and local leadership","Answer not provided","WHO Western Pacific Region"
"126","Poland","Report not provided","Tobacco industry lobbing for blocking or delaying the implementation of comprehensive tobacco control policies; lack of comprehensive monitoring system for tobacco control law compliance; weak sanctions for breaking the provisions of tobacco control law.","Tobacco industry is lobbying for blocking or delaying comprehensive tobacco control policies also at EU level during debate on Directive on manufacturing and sale of tobacco products (industry is well represented on meetings of health committees in Polish parliament and some government bodies cooperate with industry within the corporate social responsibility programs) lack of comprehensive monitoring system for tobacco control law compliance weak sanctions for breaking the provisions of tobacco control law.","WHO European Region"
"127","Portugal","Report not provided","The pressures from the economic sector related with tobacco industry.
Social awareness about smoking risks is still low.
Social acceptance of smoking.
Low investment in the pregraduate training of health professionals in smoking cessation and prevention.","Inter-sectoral co-operation with other sectors especially with the economic sector could be a barrier.","WHO European Region"
"128","Qatar","Report not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"129","Republic of Korea","Report not provided","-The National Assembly passed a bill that mandates the tobacco manufacturer to include graphic health warnings on cigarette packs in May 2015. However, the bill includes a provision stipulating that the images on cigarette packs must not be “excessively” repulsive, which likely to leaves room for argument between the responsible authorities and tobacco industries. Ministry of Health and Welfare has been conducting a research on effectiveness of the measure based on the evidence from other Parties, and best practices of other Parties in order to respond to any possible situation.

- In relation to banning tobacco advertisement and promotion, the Ministry of Health and Welfare conducts monitoring on tobacco industry’s marketing activities and raise public awareness on the status of tobacco promotion in retail stores in order to create public supports on this issue.","Legislative action (Introduction of pictorial warning tobacco advertising and sponsorship ban etc.) was insufficient. It was suspended because it needed more consultation in legislative process.","WHO Western Pacific Region"
"130","Republic of Moldova","Report not provided","- Insufficient involvement in tobacco control measures of some relevant ministries as of Economy and of Finance,
- Insufficient trained staff in Public health Service for Law on Tobacco Control fully enforcement","Answer not provided","WHO European Region"
"131","Romania","Report not provided","Report not provided","The lack of true knowledge about tobacco control issues of the decision makers & stakeholders. 
The public policy (except health) has not to be protected from the commercial interests of the tobacco industry.","WHO European Region"
"132","Russian Federation","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"133","Rwanda","Report not provided","Report not provided","Report not provided","WHO African Region"
"134","Saint Kitts and Nevis","Report not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"135","Saint Lucia","Report not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"136","Saint Vincent and the Grenadines","Report not provided","Report not provided","Report not provided","WHO Region of the Americas"
"137","Samoa","Report not provided","Lack of finance and technical support.","Report not provided","WHO Western Pacific Region"
"138","San Marino","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"139","Sao Tome and Principe","Report not provided","Report not provided","Lack of Training of Human Resources and financial resources.","WHO African Region"
"140","Saudi Arabia","Report not provided","-","Tugod restrictions","WHO Eastern Mediterranean Region"
"141","Senegal","Report not provided","Answer not provided","Aucun obstacle en dehors du manque de ressources.","WHO African Region"
"142","Serbia","Report not provided","1. Lack of awareness and knowledge of obligations that originated from the WHO FCTC which has been in force since 2006 in Serbia; 
2. Low priority of tobacco control in the Governmental policy, as economic crisis and transitions attract more attention;
3. Strong influence of tobacco industry through difference routes, such as various employers organizations, foreign chamber of commerce, etc;
4. Insufficient multisectorial coordination;
5. Scarce and scattered human resources in tobacco control;
6. Insufficient involvement of civil society organizations in different aspects of tobacco control.","- Lack of awareness and knowledge of importance of tobacco control within the Government and its institutions regarding the obligation to be met in implementation of the FCTC. 
- Tobacco control is not a high priority in the Governmental policy as due to economic crisis and transition other topics attract more attention.
- Weak intersectiorial coordination and cooperation.
- There is no sustainable national leadership in tobacco control.
 - Scarce and scattered human resources in tobacco control.
- NGOs not included in tobacco control sufficiently.
- Great interest and influence of tobacco industry.","WHO European Region"
"143","Seychelles","Report not provided","Answer not provided","Answer not provided","WHO African Region"
"144","Sierra Leone","Report not provided","Answer not provided","Answer not provided","WHO African Region"
"145","Singapore","Report not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"146","Slovakia","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"147","Slovenia","Report not provided","Tobacco industry interference by:
submitting “economic” analysis on impact of tax increase on revenue; 
Raising fear of illicit trade as a consequence of plain packaging
Aggressive communication via media
Threating with possible law suits as tobacco industry will not be able to use their brands on packaging
Prominent individuals warning against the strict tobacco-control law claiming that it represents 
Threat to public health 
Threat to security","There is no multisectoral activities; other ministries are not aware of FCTC and its obligations; the political support is unsatisfactory","WHO European Region"
"148","Solomon Islands","Report not provided","Report not provided","Mixed bag of political commitment lack of awareness of FCTC tobacco industry interference lack of funds","WHO Western Pacific Region"
"149","South Africa","Report not provided","Implementation of Article 5.3 and industry influence on  politicians and the media","Implementation of Article 5.3 and industry influence on politicians and the media","WHO African Region"
"150","Spain","Report not provided","Dificultad a la hora de trasladar las motivaciones de salud pública a otras entidades ministeriales y hacerlas primar frente a las consideraciones de estos Departamentos que cuentan con un mayor peso en las decisiones gubernamentales.","Answer not provided","WHO European Region"
"151","Sri Lanka","Report not provided","Lack of human resources to implementing relevant activities.","Report not provided","WHO South-East Asia Region"
"152","Sudan","Report not provided","Report not provided","Report not provided","WHO Eastern Mediterranean Region"
"153","Suriname","Report not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"154","Swaziland","Report not provided","Technical Assistance; Mentoring.","Report not provided","WHO African Region"
"155","Sweden","Report not provided","Conclusions from the assessment of previous strategy for alcohol, narcotic drugs, doping and tobacco (ANDT) policy 2011-2015 may be found in the revised strategy.

http://www.regeringen.se/rattsdokument/skrivelse/2016/02/skr.20151686/","Answer not provided","WHO European Region"
"156","Syrian Arab Republic","Report not provided","Answer not provided","Report not provided","WHO Eastern Mediterranean Region"
"157","Tajikistan","Report not provided","Report not provided","Answer not provided","WHO European Region"
"158","Thailand","Report not provided","Article 5.3: (1) Inconsistent campaign activities which supposed to be done continuously to educate the public and (2) even though ministerial notification in preventing the interference on tobacco control policy has been enacted, it covers only government officers. 
Article 6: an estimated 50% of tobacco consumed in Thailand is ""rolled-your own (RYO), which is taxed at a very low level as compared to manufactured cigarette. 
Article 8: Ineffective law enforcement. 
Article 13: the Tobacco Control Product Act, 1992 does not cover some tobacco advertising, especially CSR and live broadcasts and internet from aboard. So, the country are on the process of amendment the act to ensure comprehensive tobacco control legislation. 
Article 15: illicit tobacco product still found at street vendor and flea market. 
Article 14 : most current smokers do not visit  health care facilities for cessation service. 
Article 16: Ineffective law enforcement about the sell to minor because current smoker aged 15 - 17 years can purchase manufactured cigarette for themselves at store where cigarette are sold.","Article 5.3: (1) Inconsistent campaign activities which supposed to be done continuously to educate the public and (2) even though ministerial notification in preventing the interference on tobacco control policy has been enacted. it covers only government officers. 
Article 6: an estimated 50% of tobacco consumed in Thailand is ''rolled-your own (RYO). which is taxed at a very low level as compared to manufactured cigarette. 
Article 8: Ineffective law enforcement. 
Article 13: the Tobacco Control Product Act. 1992 does not cover some tobacco advertising. especially CSR and live broadcasts and internet from aboard. So. the country are on the process of amendment the act to ensure comprehensive tobacco control legislation. 
Article 15: illict tobacco product still found at street vendor and flea market. 
Article 14 : most current smokers do not visit health care facilities for cessation service. 
Article 16: Ineffective law enforcement about the sell to minor because current smoker aged 15 - 17 years can purchase manufactured cigarette for themselves at store where cigarette are sold.","WHO South-East Asia Region"
"159","The former Yugoslav Republic of Macedonia","Report not provided","No effective controls of the process of implementation of the law","Answer not provided","WHO European Region"
"160","Timor-Leste","Report not provided","Report not provided","Report not provided","WHO South-East Asia Region"
"161","Togo","Report not provided","Answer not provided","Lobbying fort des industries du tabac","WHO African Region"
"162","Tonga","Report not provided","> Influence from Tobacco Industries at high levels of Government and has sought to weaken legislation and influence amendments on smoke-free bans.","Lack of available local resources (researches/studies) on tobacco and health to provide reasonable answers to some of the issues on this questionnaire","WHO Western Pacific Region"
"163","Trinidad and Tobago","Report not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"164","Tunisia","Report not provided","- la loi 17/98 a été révisée selon les directives de la convention cadre. Néanmoins, nous sommes en attente de 
   lapprobation de cette nouvelle loi par le parlement
- le non respect de la loi dans les espaces où il est interdit de fumer","- Retard à l''officialisation de la révision de la loi pour devenir conforme à la convention
- le non respect de la loi dans les espaces où il est interdit de fumer.","WHO Eastern Mediterranean Region"
"165","Turkey","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"166","Turkmenistan","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"167","Tuvalu","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"168","Uganda","Report not provided","Limited expertise in terms of human resource in Tobacco Control, poor knowledge amongst other relevant sectors and Tobacco industry interference.","Limited expertise in terms of human resource in Tobacco Control poor knowledge amongst other relevant sectors and Tobacco industry interference.","WHO African Region"
"169","Ukraine","Report not provided","Tobacco industry lobbying","Answer not provided","WHO European Region"
"170","United Arab Emirates","Report not provided","لا توجد موازنه ماليه لدعم انشطة مكافحة التبغ","Answer not provided","WHO Eastern Mediterranean Region"
"171","United Kingdom of Great Britain and Northern Ireland","Report not provided","Answer not provided","Report not provided","WHO European Region"
"172","United Republic of Tanzania","Report not provided","Lack of information on Tobacco control for decision makers","Answer not provided","WHO African Region"
"173","Uruguay","Report not provided","Litigios por parte de la industria tabacalera.","Litigios por parte de la industria tabacalera a nivel nacional e internacional.","WHO Region of the Americas"
"174","Uzbekistan","Report not provided","Answer not provided","1. Representatives of relevant ministries and agencies still lack understanding of the importance of their role and cross-sectoral cooperation in the fight against tobacco. For example. the Ministry of Health initiative reasoned facts to raise excise taxes are not supported by the Ministry of Finance . It is assumed that in this matter the tobacco industry to play a role .
2 . Lack of evidence at the country level to substantiate the need for ratification by the Republic of Uzbekistan Protocol to eliminate illicit trade in tobacco products WHO . For example:
- Financial and economic consequences (benefits / costs) after the ratification of the Protocol .
- The impact / consequences on public health after the ratification of the Protocol .","WHO European Region"
"175","Vanuatu","Report not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"176","Venezuela","Report not provided","Report not provided","Answer not provided","WHO Region of the Americas"
"177","Viet Nam","Report not provided","Lack of capacity of tobacco control workforce at grass root levels 
Tobacco industry interference 
Lack of effective law enforcement","Answer not provided","WHO Western Pacific Region"
"178","Yemen","Report not provided","ضعف الالتزام الحكومي والسياسي والاجتماعي ومؤسسات المجتمع المدني والقطاع الخاص نحو مكافحة التبغ بشكل عام مؤدياً الى ضعف تنفيذ القوانين واللوائح الحالية الصادرة مُنذ سنوات والتعاون والتواصل مع الجهات ذات العلاقة والمؤسسات الحكومية المختلفة، إضافة الى ضعف البنية التحتية لبرنامج مكافحة التدخين وبالتالي ضعف القدرة على التعاون والتنسيق مع المنظمات المحلية والدولية العاملة في مجال مكافحة التبغ، ومن جانب آخر ضراوة اللوبي الداعم لشركات التبغ وذلك بتعطيل و/أو تأخير إصدار وتنفيذ القوانين واللوائح المختلفة لإجراءات مكافحة التبغ والاستمرار في الدعاية والإعلان غير المباشر وأحياناً المباشر منها","Weak commitment of social political and civil society institutions and the private sector towards tobacco control in general leading to poor implementation of current laws and regulations issued years ago cooperation and communication with the relevant authorities and various governmental institutions in addition to poor infrastructure for the anti-smoking program and therefore an impaired ability to cooperate and coordinate with organizations local and international organizations working in the field of tobacco control on the other hand the ferocity of the lobby in support of the tobacco companies.","WHO Eastern Mediterranean Region"
"179","Zambia","Report not provided","Current  legislation not meeting obligations of the WHO FCTC
Information on Tobacco and Tobacco Control laws adhoc 

1. Stalling of the Tobacco Products Control Bill 
2. International Tobacco Industry interference with pro-public health policies on tobacco control
3. Exploring and finding Alternatives to Tobacco Growing for Small Scale Farmers
4. Monitoring and surveillance system weak","Report not provided","WHO African Region"
"180","Zimbabwe","Report not provided","Political will needs strengthening
Tobacco control regulation needs to be reviewed","Report not provided","WHO African Region"
"181","Party","2018","2016","2014","Region"
