"","Party","2018","2016","2014","Region"
"129","Republic of Korea","*C276 
The Minister of Health and Welfare may order any person who puts an advertisement misleading the citizens about health awareness to take corrective measures, such as change of contents, or to prohibit the relevant advertisement (Art. 7 (1) of the National Health Promotion Act)

*C277
A manufacturer or an importer and distributor of tobacco under the Tobacco Business Act (hereinafter referred to as ""manufacturer or importer"") shall print and inscribe the following phrases on the front, rear, and sides of the packaging of tobacco and advertisements (Art. 9-2 (1) of the National Health Promotion Act)

*C278
Any manufacturers, import and sale business entities and wholesalers shall not conduct any act of offering money or goods to retailers or any similar act prescribed by Presidential Decree, in order to promote their tobacco sales (Art. 25-4 of the Tobacco Business Act)

*C2710
Advertisement on Tobacco may be placed only by the following means : displaying or posting advertising materials inside the retail shops, inserting and advertisement in printed media(limited up to ten times a year for each group of products and not more than two pages each time, and banning advertisement in printed media for women or juveniles), sponsoring events(excluding those intended for women or juveniles), placing an advertisement in an airplane and a passenger ship operating on an international line. (Art. 9-4 of the National Health Promotion Act)

* Broadcasting
- According to the Article 28(Soundness) of the Broadcasting Review Regulations, broadcasting companies should take prudence when describing or airing contents related to smoking. 
 - Especially, a scene describing smoking of children or adolescent is banned in under Article 45(Appearance). 
- In accordance with the Article 44(Acceptance level) of the Regulation, the Korea Communication Standards Commission warns the broadcasting companies not to air smoking scene during the Juvenile Protection Times(7~9 a.m., 1~10 p.m. in principle; 7 a.m.~10 p.m. on a national holiday or vacation)
 - Furthermore, Korean Broadcasting System(KBS), after its announcement that drama scenes containing tobacco consumption leads to the enticement of smoking among viewers, declared December 1st, 2002 as “KBS Drama No Smoking Day” and eliminated all scenes containing tobacco in dramas. SBS (Seoul Broadcasting System) participated on the same month, and MBC (Munhwa Broadcasting Corporation) joined on 2004, and these three major public networks have essentially eliminated smoking scene in TV drama since then.
 - However, emergence of cable/satellite TV channels where tobacco product and smoking scenes are presented without regulation poses challenges","*Regarding restriction on tobacco advertising and promotion on television,

 - According to the Article 28(Soundness) of the Broadcasting Review Regulations, broadcasting companies should take prudence when describing or airing contents related to smoking. 
- Especially, a scene describing smoking of children or adolescent is banned in under Article 45(Appearance). 
- In accordance with the Article 44(Acceptance level) of the Regulation, the Korea Communication Standards Commission warns the broadcasting companies not to air smoking scene during the Juvenile Protection Times(7~9 a.m., 1~10 p.m. in principle; 7 a.m.~10 p.m. on a national holiday or vacation)
- Furthermore, Korean Broadcasting System(KBS), after its announcement that drama scenes containing tobacco consumption leads to the enticement of smoking among viewers, declared December 1st, 2002 as “KBS Drama No Smoking Day” and eliminated all scenes containing tobacco in dramas. SBS (Seoul Broadcasting System) participated on the same month, and MBC (Munhwa Broadcasting Corporation) joined on 2004, and these three major public networks have essentially eliminated smoking scene in TV drama since then.
- Nowadays, all forms of tobacco scenes have disappeared in TV, unless unavoidable, as the viewers criticize the companies when showing smoking scenes.","In regards to the answer of 3.2.7.8 any sort of money and values offered by manufacturers and wholesalers to retailers for promoting tobacco sales is prohibited pursuant to Tobacco Business Act amended on January 21 2014. Providing money and values (Article 25(4) of Tobacco Business Act) and sales incentives free gifts gift vouchers or other goods (Article 10 of Enforcement Decree of the Tobacco Business Act) are banned.
In regards to the answer of 3.2.7.13 we responded “yes” in 3rd reporting period in 2012 but it reveals incorrect in this time. According to Article 9 of Enforcement Decree of Tobacco Business Act tobacco advertisement on foreign periodicals written in its language and sold domestically and in international airlines or ferries is still permitted. Therefore we change this answer from yes to no.","WHO Western Pacific Region"
"130","Republic of Moldova","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"131","Romania","Report not provided","Report not provided","Answer not provided","WHO European Region"
"132","Russian Federation","Report not provided","Реклама табака запрещена в России в 2013 г. 
В соответствии с Федеральным законом от 23.02.2013 N 15-ФЗ ""Об охране здоровья граждан от воздействия окружающего табачного дыма и последствий потребления табака"" с 1 июня 2014 года запрещается открытая выкладка сигарет на прилавок, демонстрация может осуществляться только по просьбе покупателя, предполагается продажа сигарет по прейскуранту, размещаемому в торговом зале. 
С 1 июня 2013 г. введен запрет стимулирования продажи табака, табачной продукции и (или) потребления табака, спонсорства табака. 
Запрещается стимулирование, в том числе:
– распространение табака, табачных изделий среди населения бесплатно, в том числе в виде подарков;
– применение скидок с цены табачных изделий любыми способами, в том числе посредством издания купонов и талонов;
– использование товарного знака, служащего для индивидуализации табачных изделий, на других видах товаров, не являющихся табачными изделиями, при производстве таких товаров, а также оптовая и розничная торговля товарами, которые не являются табачными изделиями, но на которых использован товарный знак, служащий для индивидуализации табачных изделий;
– использование и имитация табачного изделия при производстве других видов товаров, не являющихся табачными изделиями, при оптовой и розничной торговле такими товарами;
– демонстрация табачных изделий и процесса потребления табака во вновь созданных и предназначенных для детей аудиовизуальных произведениях, включая теле- и видеофильмы, в театрально-зрелищных представлениях, в радио-, теле-, видео- и кинохроникальных программах, а также публичное исполнение, сообщение в эфир, по кабелю и любое другое использование указанных произведений, представлений, программ, в которых осуществляется демонстрация табачных изделий и процесса потребления табака;
– организация и проведение мероприятий (в том числе лотерей, конкурсов, игр), условием участия в которых является приобретение табачных изделий;
– организация и проведение культурных, физкультурных, спортивных и других массовых мероприятий, целью, результатом или вероятным результатом которых является прямое или косвенное побуждение к приобретению табачных изделий и (или) потреблению табака (в том числе организация и проведение массовых мероприятий, в которых табачные изделия установлены в качестве призов);
– использование фирменных наименований, товарных знаков и знаков обслуживания, а также коммерческих обозначений, принадлежащих табачным организациям, при организации и осуществлении благотворительной деятельности.
Запрещается спонсорство табачных компаний и все формы рекламы табака.
Ограничения торговли табачной продукцией
С 1 июня 2013 г:
- установлен запрет продажи табачных изделий несовершеннолетним и несовершеннолетними;
- запрещается розничная торговля табачной продукцией на территориях и в помещениях образовательных учреждений, учреждений культуры, физической культуры и спорта, органов по делам молодежи, а также в помещениях и на территории учреждений, оказывающих медицинские, реабилитационные и санаторно-курортные услуги; на всех видах общественного транспорта городского и пригородного сообщения (в том числе на судах при перевозках пассажиров по внутригородским и пригородным маршрутам), в помещениях, занятых органами государственной власти, органами местного самоуправления, на расстоянии менее чем сто метров по прямой линии без учета искусственных и естественных преград от ближайшей точки, граничащей с территорией, предназначенной для оказания образовательных услуг;
- не допускаются розничная торговля сигаретами, содержащимися в количестве менее чем двадцать штук в пачке, розничная торговля сигаретами и папиросами поштучно, табачными изделиями без потребительской тары, табачными изделиями, упакованными в одну потребительскую тару с товарами, не являющимися табачными изделиями.

С 1 июня 2014 года: 
- возможна торговля табачными изделиями только в магазинах и павильонах. В случае отсутствия в населенном пункте магазинов и павильонов допускается торговля табачной продукцией в других торговых объектах или развозная торговля табачной продукцией;
- запрещается розничная продажа табачной продукции на территориях и в помещениях (за исключением магазинов беспошлинной торговли) железнодорожных вокзалов, автовокзалов, аэропортов, морских портов, речных портов, на станциях метрополитенов, предназначенных для оказания услуг по перевозкам пассажиров, в помещениях, предназначенных для предоставления жилищных услуг, гостиничных услуг, услуг по временному размещению и (или) обеспечению временного проживания, бытовых услуг;
- запрещается открытая выкладка сигарет на прилавок, демонстрация может осуществляться только по просьбе покупателя, предполагается продажа сигарет по прейскуранту, размещаемому в торговом зале.
Запрещается оптовая и розничная торговля насваем.

Согласно пункту 2 части 2 статьи 5 Федерального закона от 29.12.2010 № 436-ФЗ ""О защите детей от информации, причиняющей вред их здоровью и развитию"", виды информации, причиняющей вред здоровью и (или) развитию детей включают информацию:
«2) способную вызвать у детей желание употребить наркотические средства, психотропные и (или) одурманивающие вещества, табачные изделия, алкогольную и спиртосодержащую продукцию, пиво и напитки, изготавливаемые на его основе, принять участие в азартных играх, заниматься проституцией, бродяжничеством или попрошайничеством.
Согласно статье 13 Федерального закона № 436-ФЗ от 29.12.2010 ""информационная продукция, содержащая информацию, предусмотренную пунктами 1 - 5 части 2 статьи 5 настоящего Федерального закона, не подлежит распространению посредством теле- и радиовещания с 4 часов до 23 часов по местному времени, за исключением теле- и радиопрограмм, теле- и радиопередач, доступ к просмотру или прослушиванию которых осуществляется исключительно на платной основе с применением декодирующих технических устройств и с соблюдением требований частей 3 и 4 настоящей статьи"".","Answer not provided","WHO European Region"
"133","Rwanda","Report not provided","Report not provided","Answer not provided","WHO African Region"
"134","Saint Kitts and Nevis","Report not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"135","Saint Lucia","Answer not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"136","Saint Vincent and the Grenadines","Report not provided","Report not provided","Answer not provided","WHO Region of the Americas"
"137","Samoa","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"138","San Marino","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"139","Sao Tome and Principe","En lo que se refiere a la publicación, tenemos en la ley lo siguiente:

Artículo 8
Difusión a través de los canales publicitarios
1. Se prohíben todas las formas de publicidad del tabaco a través de canales publicitarios nacionales o con domicilio social en Santo Tomé y príncipe.
2. A efectos del presente acto, se entenderá por publicidad toda la divulgación destinada a dirigir la atención del público a un determinado bien o servicio de carácter comercial con el fin de promover su adquisición.
3.La disposición del apartado 1 no se aplicará a la información comercial circunscrita a las indicaciones de precio, marca y origen en los escaparates de los establecimientos que vendan tabaco u objeto de consumo directamente relacionados con su uso.","Report not provided","Answer not provided","WHO African Region"
"140","Saudi Arabia","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"141","Senegal","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"142","Serbia","Significant results have been achieved in preventing illegal trade of  tobacco and tobacco product. In addition to seized and destroyed illegal tobacco products, when Law violation has been observed, the Market Inspection Sector banns tobacco advertising on the spot.","A great success has been made in preventing advertising and trade of tobacco products via Internet and banning other forms of advertising of illegal trade of tobacco. In addition of ban advertising, Market Inspection seized and destroyed illegal tobacco products.","Draft version of the Law on Electronic Media has been prepared but not accepted yet. The Law is prepared in accordance with the European Union Directive on Audio/Visual Media Services (2010/13/EU) and enable effective prevention of advertising via electronic media.","WHO European Region"
"143","Seychelles","It has to be noted that, In Seychelles the  "" total ban on advertising, promotion and sponsorship""(TAPS)  is fully achieved. 

This is inline with the National Tobacco Control Act, Article 14  which reads ""a person shall not engage or participate in any form of direct or indirect domestic or cross-border tobacco sponsorship, advertisement and promotion"", As per the Attorney General Office, the above also  includes promotional discount.","Answer not provided","Answer not provided","WHO African Region"
"144","Sierra Leone","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"145","Singapore","Nil.","Nil.","Answer not provided","WHO Western Pacific Region"
"146","Slovakia","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"147","Slovenia","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"148","Solomon Islands","Answer not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"149","South Africa","Regulations on Display at Point of Sale have been strengthen and gazette on August 24 2012. Draft regulations on Graphic Health Warnings regulations relating to  the labelling, packaging and sale of tobacco products developed and awaiting approval of the Minister for public comment.","Regulations on Display at Point of Sale have been strengthen and finalised for gazetting. Draft regulations on Graphic Health Warnings regulations relating to  the labelling, packaging and sale of tobacco products developed and awaiting approval of the Minister for public comment.","Regulations on Display at Point of Sale have been strengthened and finalised for gazetting. Draft regulations on Graphic Health Warnings regulations relating to the labelling packaging and sale of tobacco products developed and awaiting approval of the Minister for public comment.","WHO African Region"
"150","Spain","En relación con las preguntas C271 y C272:
- Las prohibiciones de publicidad tanto directa como indirecta y del patrocinio son totales y no contemplan excepciones. No obstante, en cuanto a la promoción, el artículo 9 de la Ley 28/2005, permite exclusivamente:
a) Las publicaciones destinadas exclusivamente a los profesionales que intervienen en el comercio del tabaco.
b) Las presentaciones de productos del tabaco a profesionales del sector en el marco de la Ley 13/1998, de 4 de mayo, de ordenación del mercado de tabacos y normativa tributaria, así como la promoción de dichos productos en las expendedurías de tabaco y timbre del Estado, siempre que no tenga como destinatarios a los menores de edad ni suponga la distribución gratuita de tabaco o de bienes y servicios relacionados exclusivamente con productos del tabaco o con el hábito de fumar o que lleven aparejados nombres, marcas, símbolos o cualesquiera otros signos distintivos que sean utilizados para los productos del tabaco. En todo caso, el valor o precio de los bienes o servicios citados no podrá ser superior al cinco por ciento del precio de los productos del tabaco que se pretenda promocionar.
En ningún caso, dichas actividades podrán realizarse en los escaparates ni extenderse fuera de dichos establecimientos, ni dirigirse al exterior.
c) Las publicaciones que contengan publicidad de productos del tabaco, editadas o impresas en países que no forman parte de la Unión Europea, siempre que dichas publicaciones no estén destinadas principalmente al mercado comunitario, salvo que estén dirigidas principalmente a los menores de edad.
- También se prohíbe, fuera de la red de expendedurías de tabaco y timbre del Estado, la distribución gratuita o promocional de productos, bienes o servicios o cualquier otra actuación, cuyo objetivo o efecto directo o indirecto, principal o secundario, sea la promoción de un producto del tabaco.
- La venta de productos de tabaco en España sólo se permite en expendedurías de tabaco y timbre (estancos) y a través de máquinas expendedoras cuya ubicación está regulada y controlada.
- En el interior de los estancos se permite la exposición de los productos de tabaco, pero no deben ser visibles desde el exterior.
- A pesar de que no están prohibidas las contribuciones de las empresas tabacaleras a cualquier otra entidad para ""causas de interés social"" y/o cualesquiera otras actividades realizadas por la industria del tabaco al amparo de la ""responsabilidad social de la empresa"", dichas contribuciones y/o actividades no pueden ser usadas como promoción, dado que está prohibida la publicidad indirecta.","En relación con las preguntas C271 y C272:
- Las prohibiciones de publicidad tanto directa como indirecta y del patrocinio son totales y no contemplan excepciones. No obstante, en cuanto a la promoción, el artículo 9 de la Ley 28/2005, permite exclusivamente:
a) Las publicaciones destinadas exclusivamente a los profesionales que intervienen en el comercio del tabaco.
b) Las presentaciones de productos del tabaco a profesionales del sector en el marco de la Ley 13/1998, de 4 de mayo, de ordenación del mercado de tabacos y normativa tributaria, así como la promoción de dichos productos en las expendedurías de tabaco y timbre del Estado, siempre que no tenga como destinatarios a los menores de edad ni suponga la distribución gratuita de tabaco o de bienes y servicios relacionados exclusivamente con productos del tabaco o con el hábito de fumar o que lleven aparejados nombres, marcas, símbolos o cualesquiera otros signos distintivos que sean utilizados para los productos del tabaco. En todo caso, el valor o precio de los bienes o servicios citados no podrá ser superior al cinco por ciento del precio de los productos del tabaco que se pretenda promocionar.
En ningún caso, dichas actividades podrán realizarse en los escaparates ni extenderse fuera de dichos establecimientos, ni dirigirse al exterior.
c) Las publicaciones que contengan publicidad de productos del tabaco, editadas o impresas en países que no forman parte de la Unión Europea, siempre que dichas publicaciones no estén destinadas principalmente al mercado comunitario, salvo que estén dirigidas principalmente a los menores de edad.
- También se prohíbe, fuera de la red de expendedurías de tabaco y timbre del Estado, la distribución gratuita o promocional de productos, bienes o servicios o cualquier otra actuación, cuyo objetivo o efecto directo o indirecto, principal o secundario, sea la promoción de un producto del tabaco.
- La venta de productos de tabaco en España sólo se permite en expendedurías de tabaco y timbre (estancos) y a través de máquinas expendedoras cuya ubicación está regulada y controlada.
- En el interior de los estancos se permite la exposición de los productos de tabaco, pero no deben ser visibles desde el exterior.
- A pesar de que no están prohibidas las contribuciones de las empresas tabacaleras a cualquier otra entidad para ""causas de interés social"" y/o cualesquiera otras actividades realizadas por la industria del tabaco al amparo de la ""responsabilidad social de la empresa"", dichas contribuciones y/o actividades no pueden ser usadas como promoción, dado que está prohibida la publicidad indirecta.","En relación con la pregunta 3.2.7.2: 
- Las prohibiciones de publicidad tanto directa como indirecta y del patrocinio son totales y no contemplan excepciones. No obstante. en cuanto a la promoción el artículo 9 de la Ley 42/2010. modificación de la Ley 28/2005. permite exclusivamente:
a) Las publicaciones destinadas exclusivamente a los profesionales que intervienen en el comercio del tabaco.
b) Las presentaciones de productos del tabaco a profesionales del sector en el marco de la Ley 13/1998. de 4 de mayo. de ordenación del mercado de tabacos y normativa tributaria. así como la promoción de dichos productos en las expendedurías de tabaco y timbre del Estado. siempre que no tenga como destinatarios a los menores de edad ni suponga la distribución gratuita de tabaco o de bienes y servicios relacionados exclusivamente con productos del tabaco o con el hábito de fumar o que lleven aparejados nombres. marcas. símbolos o cualesquiera otros signos distintivos que sean utilizados para los productos del tabaco. En todo caso. el valor o precio de los bienes o servicios citados no podrá ser superior al cinco por ciento del precio de los productos del tabaco que se pretenda promocionar.
En ningún caso. dichas actividades podrán realizarse en los escaparates ni extenderse fuera de dichos establecimientos. ni dirigirse al exterior.
c) Las publicaciones que contengan publicidad de productos del tabaco. editadas o impresas en países que no forman parte de la Unión Europea. siempre que dichas publicaciones no estén destinadas principalmente al mercado comunitario. salvo que estén dirigidas principalmente a los menores de edad.
- También se prohíbe. fuera de la red de expendedurías de tabaco y timbre del Estado. la distribución gratuita o promocional de productos. bienes o servicios o cualquier otra actuación. cuyo objetivo o efecto directo o indirecto. principal o secundario. sea la promoción de un producto del tabaco.
- La venta de productos de tabaco en España sólo se permite en expendedurías de tabaco y timbre (estancos) y a través de máquinas expendedoras cuya ubicación está regulada y controlada.
- En el interior de los estancos se permite la exposición de los productos de tabaco. pero no deben ser visibles desde el exterior.
- A pesar de que no están prohibidas las contribuciones de las empresas tabacaleras a cualquier otra entidad para causas de interés social y/o cualesquiera otras actividades realizadas por la industria del tabaco al amparo de la responsabilidad social de la empresa. dichas contribuciones y/o actividades no pueden ser usadas como promoción. dado que está prohibida la publicidad indirecta.","WHO European Region"
"151","Sri Lanka","Answer not provided","Answer not provided","Answer not provided","WHO South-East Asia Region"
"152","Sudan","لايوجد","Report not provided","Answer not provided","WHO Eastern Mediterranean Region"
"153","Suriname","Answer not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"154","Swaziland","Report not provided","Answer not provided","Answer not provided","WHO African Region"
"155","Sweden","Answer not provided","Answer not provided","Regarding 3.2.7.1 and 3.2.7.2 (display and visibility of tobacco products at points of sales): In the step by step instructions a ''comprehensive ban'' is described as including all advertising and promotion including sponsorship. without exemption. These areas are covered by the Tobacco Act (1993:581) and connecting EU-legislation. There is however an ambiguity as to the definition of ''comprehensive'' vis-à-vis ''complete''. Sweden does not have a complete ban on advertising of tobacco products. Tobacco products are allowed to be displayed and made visible at points of sales. The points of sales exemption to the ban on advertising is conditioned upon; commercial messages that are intrusive. seeking or encouraging the consumption of tobacco are forbidden. 
Regarding 3.2.7.2 (the domestic Internet): If not covered by Swedish constitutional rights (The Fundamental Law on Freedom of Expression). marketing of tobacco products on the internet is prohibited. However. the use of commercial advertisements is never allowed.
Regarding 3.2.7.2 (brand stretching and/or brand sharing. product placement as a means of advertising or promotion): A business operator who either markets a product other than a tobacco product or a service to consumers may not use a trademark that is completely or partly used for a tobacco product or that in accordance with the applicable provisions on trademarks is registered or has been established by long usage for such product. if the marketing is effected in commercial advertisements in periodic publications or comparable publications to which The Freedom of the Press Act applies (tryckfrihetsförordningen). radio broadcasting. television programs or satellite television broadcasting subject to the Radio and Television Act (2010:696) or other transmissions or technical recordings to which the Fundamental Law on Freedom of Expression (yttrandefrihetsgrundlagen) applies.
If a business operator uses such a trademark as referred to above in connection with marketing to consumers in some other way than as referred to above. the business operator shall observe the moderation that is called for by the distinctive sign also being associated with the tobacco product. The provisions described above shall not be applied with regards to trademarks that only to a limited extent occur in marketing of tobacco products or with regards to trademarks that appear in a form that clearly differs from the appearance of the tobacco product''s distinctive sign or in other cases where it would be unreasonable. 
Regarding 3.2.7.2 (depiction of tobacco or tobacco use in entertainment media products): According to constitutional rights (the Freedom of the Press Act/ The Fundamental Law on Freedom of Expression) it is possible for a writer or movie director to write about or show a specific tobacco product in a book or a film. Nevertheless. it is forbidden. according to chapter 6 paragraph 2.1 in the Radio- and TV Act (2010:696) to mak","WHO European Region"
"156","Syrian Arab Republic","المرسوم التشريعي رقم 13 لعام 1996 بشان منع الاعلان عن التبغ والترويج له وهناك وضع جيد بالنسبة لمنع الاعلان عن التبغ والترويج له ورعايه وماتبقى هو تعزيز موضوع الاعلان العابر للحدود والاعلان عن التدخين عبر شاشات التلفاز والقنوات الفضائية","المرسوم التشريعي رقم 13 لعام 1996 بشان منع الاعلان عن التبغ والترويج له وهناك وضع جيد بالنسبة لمنع الاعلان عن التبغ والترويج له ورعايه وماتبقى هو تعزيز موضوع الاعلان العابر للحدود والاعلان عن التدخين عبر شاشات التلفاز والقنوات الفضائية","Answer not provided","WHO Eastern Mediterranean Region"
"157","Tajikistan","Report not provided","Report not provided","Answer not provided","WHO European Region"
"158","Thailand","Answer not provided","Answer not provided","Answer not provided","WHO South-East Asia Region"
"159","The former Yugoslav Republic of Macedonia","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"160","Timor-Leste","Answer not provided","Report not provided","Answer not provided","WHO South-East Asia Region"
"161","Togo","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"162","Tonga","Report not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"163","Trinidad and Tobago","Answer not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"164","Tunisia","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"165","Turkey","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"166","Turkmenistan","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"167","Tuvalu","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"168","Uganda","Report not provided","Answer not provided","Answer not provided","WHO African Region"
"169","Ukraine","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"170","United Arab Emirates","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"171","United Kingdom of Great Britain and Northern Ireland","Report not provided","Answer not provided","Report not provided","WHO European Region"
"172","United Republic of Tanzania","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"173","Uruguay","Answer not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"174","Uzbekistan","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"175","Vanuatu","Report not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"176","Venezuela","Report not provided","Report not provided","Answer not provided","WHO Region of the Americas"
"177","Viet Nam","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"178","Yemen","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"179","Zambia","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"180","Zimbabwe","No new policies developed since two years ago","Answer not provided","Report not provided","WHO African Region"
"181","Party","2018","2016","2014","Region"
