"","Party","2018","2016","2014","Region"
"146","Slovakia","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"147","Slovenia","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"148","Solomon Islands","Answer not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"149","South Africa","Still to await amendment of  the Tobacco Products Control Act, currently in process","Still to await amendment of  the Tobacco Products Control Act, currently in process","Answer not provided","WHO African Region"
"150","Spain","En relación con el apartado C2510, las fotografías e imágenes recogidos en el el nuevo RD 579/2017, proceden del catálogo de imágenes elaborado por la Comisión Europea  y el uso de las mismas debe ser autorizado por la Comisión Europea. 
- Se incluye una advertencia sanitaria general y una adicional combinada  (que conste de fotografías o ilustraciones junto con un texto). Además, es obligatorio incluir información relativa al abandono del tabaquismo.
El nuevo listado de advertencias de texto es el siguiente:
ANEXO I
Lista de advertencias de texto
(1) Fumar provoca 9 de cada 10 cánceres de pulmón
(2) Fumar provoca cáncer de boca y garganta
(3) Fumar daña los pulmones
(4) Fumar provoca infartos
(5) Fumar provoca embolias e invalidez
(6) Fumar obstruye las arterias
(7) Fumar aumenta el riesgo de ceguera
(8) Fumar daña los dientes y las encías
(9) Fumar puede matar al hijo que espera
La nueva biblioteca de imágenes pueden ser consultadas en el Anexo III del proyecto de Real Decreto
(10) Su humo es malo para sus hijos, familia y amigos
(11) Los hijos de fumadores tienen más probabilidades de empezar a fumar
(12) Deje de fumar: siga vivo para sus seres queridos
(13) Fumar reduce la fertilidad
(14) Fumar aumenta el riesgo de impotencia
La nueva biblioteca de imágenes puede ser consultada en el Anexo II del proyecto de Real Decreto","En relación con el apartado C2510, las fotografías e imágenes recogidos en el Real Decreto 639/2010, de 14 de mayo, proceden del catálogo de imágenes elaborado por la Comisión Europea  y el uso de las mismas debe ser autorizado por la Comisión Europea. 
- Se incluye una advertencia sanitaria general y una adicional combinada  (que conste de fotografías o ilustraciones junto con un texto), así como la leyenda de ""Prohibida su venta a menores de 18 años"" y el texto: ""Las autoridades sanitarias advierten"" delante de las advertencias general y combinada.
- Se prohibe la venta o entrega de cigarrillos que no vayan envasados y no tengan embalaje exterior (Real Decreto 639/2010), permitiéndose sólo la venta de unidades sueltas de cigarros y cigarritos que conserven la capa natural. El número mínimo de unidades de venta es 20. 
Respecto a las modificaciones a realizar proximamente cabe decir que el nuevo listado de advertencias de texto bajo el Proyecto de Real Decreto es el siguiente:
ANEXO II
Lista de advertencias de texto
(contempladas en los artículos 13 y 14)
(1) Fumar provoca 9 de cada 10 cánceres de pulmón
(2) Fumar provoca cáncer de boca y garganta
(3) Fumar daña los pulmones
(4) Fumar provoca infartos
(5) Fumar provoca embolias e invalidez
(6) Fumar obstruye las arterias
(7) Fumar aumenta el riesgo de ceguera
(8) Fumar daña los dientes y las encías
(9) Fumar puede matar al hijo que espera
La nueva biblioteca de imágenes pueden ser consultadas en el Anexo III del proyecto de Real Decreto
(10) Su humo es malo para sus hijos, familia y amigos
(11) Los hijos de fumadores tienen más probabilidades de empezar a fumar
(12) Deje de fumar: siga vivo para sus seres queridos
(13) Fumar reduce la fertilidad
(14) Fumar aumenta el riesgo de impotencia
La nueva biblioteca de imágenes puede ser consultada en el Anexo III del proyecto de Real Decreto","- En relación con el apartado 3.2.5.11. las fotografías e imágenes recogidos en el Real Decreto 639/2010. de 14 de mayo. proceden del catálogo de imágenes elaborado por la Comisión Europea y el uso de las mismas debe ser autorizado por la Comisión Europea. 
- Se incluye una advertencia sanitaria general y una adicional combinada (que conste de fotografías o ilustraciones junto con un texto). así como la leyenda de Prohibida su venta a menores de 18 años y el texto: Las autoridades sanitarias advierten delante de las advertencias general y combinada.
- Se prohibe la venta o entrega de cigarrillos que no vayan envasados y no tengan embalaje exterior (Real Decreto 639/2010). permitiéndose sólo la venta de unidades sueltas de cigarros y cigarritos que conserven la capa natural. El número mínimo de unidades de venta es 20.","WHO European Region"
"151","Sri Lanka","Answer not provided","Answer not provided","Answer not provided","WHO South-East Asia Region"
"152","Sudan","Answer not provided","Report not provided","Answer not provided","WHO Eastern Mediterranean Region"
"153","Suriname","Answer not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"154","Swaziland","Report not provided","Answer not provided","Answer not provided","WHO African Region"
"155","Sweden","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"156","Syrian Arab Republic","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"157","Tajikistan","Report not provided","Report not provided","Answer not provided","WHO European Region"
"158","Thailand","Answer not provided","Answer not provided","Answer not provided","WHO South-East Asia Region"
"159","The former Yugoslav Republic of Macedonia","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"160","Timor-Leste","Answer not provided","Report not provided","Answer not provided","WHO South-East Asia Region"
"161","Togo","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"162","Tonga","Report not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"163","Trinidad and Tobago","Answer not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"164","Tunisia","la premmière priorité de cette année est de procéder à la mise des avertissements sanitaires dessinés et changés tous les ans sur plus de 50% des deux surfaces des paquets de cigarettes","la premmière priorité de cette année est de procéder à la mise des avertissements sanitaires dessinés et changés tous les ans sur plus de 50% des deux surfaces des paquets de cigarettes","La première priorité de cette année est de procéder à la mise des avertissements sanitaires dessinés et changés tous les ans sur plus de 50% des deux surfaces des paquets de cigarettes.","WHO Eastern Mediterranean Region"
"165","Turkey","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"166","Turkmenistan",".",".","Answer not provided","WHO European Region"
"167","Tuvalu","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"168","Uganda","Report not provided","Answer not provided","Answer not provided","WHO African Region"
"169","Ukraine","The draft legislative act, which is in line with provisions of the EU Directive 2014/40 was submitted to the parliament in 2015, but it is still under consideration.","The draft legislative act, which is in line with provisions of the EU Directive 2014/40 was submitted to the parliament in 2015 and currently it is under consideration.","Answer not provided","WHO European Region"
"170","United Arab Emirates","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"171","United Kingdom of Great Britain and Northern Ireland","Report not provided","Answer not provided","Report not provided","WHO European Region"
"172","United Republic of Tanzania","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"173","Uruguay","En Uruguay se exige que cada marca de productos de tabaco tenga una única presentación, con lo cual se elimina la existencia de variantes dentro de una misma familia de marcas, con el objetivo de evitar que se pueda inducir a error a los consumidores  respecto al daño que pueden producir para la salud.","En Uruguay se exige que cada marca de productos de tabaco tenga una única presentación, con lo cual se elimina la existencia de variantes dentro de una misma familia de marcas, con el objetivo de evitar que se pueda inducir a error a los consumidores  respecto al daño que pueden producir para la salud.","Answer not provided","WHO Region of the Americas"
"174","Uzbekistan","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"175","Vanuatu","Report not provided","Answer not provided","This is now in progress to be amended under the Tobacco Regulation Order 89.","WHO Western Pacific Region"
"176","Venezuela","Report not provided","Report not provided","Answer not provided","WHO Region of the Americas"
"177","Viet Nam","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"178","Yemen","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"179","Zambia","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"180","Zimbabwe","All products of tobacco are are packaged and labelled appropriately.","All products of tobacco are are packaged and labelled appropriately.","Report not provided","WHO African Region"
"181","Party","2018","2016","2014","Region"
