"","Party","2018","2016","2014","Region"
"117","Norway","Concerning question 3.3.2.5, there is an exception for sweets that are not lifelike a tobacco product (e.g. a chocolate/gum cigarette is sold with age limit and display ban, whilst non-lifelike liquorice pipes are openly allowed).","Concerning question 3.3.2.5, sales of sweets, snacks, toys and other imitations of tobacco products to minors (below 18) is forbidden, as well as advertising and display of such products at points of sale.","Concerning question 3.3.2.5 sales of sweets snacks toys and other imitations of tobacco products to minors (below 18) is forbidden as well as advertising and display of such products at points of sale.","WHO European Region"
"118","Oman","لا يوجد","لا يوجد","Answer not provided","WHO Eastern Mediterranean Region"
"119","Pakistan","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"120","Palau","The Ministry of Health conducts regular random unannounced inspections of tobacco vendors to assess compliance with the law.  Merchant education material is distributed to vendors and certificates provided to merchants found in compliance with the law.","The Ministry of Health conducts regular random unannounced inspections of tobacco vendors to assess compliance with the law.  Merchant education material is distributed to vendors and certificates provided to merchants found in compliance with the law.","The Ministry of Health conducts regular random unannounced inspections of tobacco vendors to assess compliance with the law. Merchant education material is distributed to vendors and certificates provided to merchants found in compliance with the law.","WHO Western Pacific Region"
"121","Panama","Answer not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"122","Papua New Guinea","Monitoring is a challenge especially with sale to minors. Once the regulation is endorsed, will require technical assistance is monitoring of this article.","Answer not provided","Answer not provided","WHO Western Pacific Region"
"123","Paraguay","La Ley Nº 5538/15, establece en su Capitulo II y artículos 5,6,7: la venta, suministro de productos de tabaco asi como la prohibición de venta a menores y por menores.","La Ley Nº 5538/15, establece en su Capitulo II y artículos 5,6,7: la venta, suministro de productos de tabaco asi como la prohibición de venta a menores y por menores.","Answer not provided","WHO Region of the Americas"
"124","Peru","Answer not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"125","Philippines","The Department of Education (DepEd) has initiated the development of a Comprehensive Policy and Guidelines on Tobacco Control to address not only the problem of smoking in schools and Department premises but also address tobacco industry interference in DepEd implementation policies in the guise of Corporate Social Responsibility (CSR). The DepEd policy includes education and information on harmful effects of tobacco use and exposure to second hand smoke as well as tobacco industry interference tactics; and guidelines to access effective cessation intervention services. It also includes guidelines on the enforcement of absolute smoking bans, access restrictions to minors, ban on tobacco outdoor advertisements, promotion and sponsorship as well as school donations received through the CSR activities of tobacco companies.","The Department of Education (DepEd) has initiated the development of a Comprehensive Policy and Guidelines on Tobacco Control to address not only the problem of smoking in schools and Department premises but also address tobacco industry interference in DepEd implementation policies in the guise of Corporate Social Responsibility (CSR). The DepEd policy includes education and information on harmful effects of tobacco use and exposure to second hand smoke as well as tobacco industry interference tactics; and guidelines to access effective cessation intervention services. It also includes guidelines on the enforcement of absolute smoking bans, access restrictions to minors, ban on tobacco outdoor advertisements, promotion and sponsorship as well as school donations received through the CSR activities of tobacco companies.","Answer not provided","WHO Western Pacific Region"
"126","Poland","Another issue that has been settled in Poland, on the occasion of the implementation of the Directive 2014/40/UE, are the provisions prohibiting sales at a distance, including cross-border sales of tobacco products and electronic cigarettes. The adopted directive is consistent with the principle of prudence regarding the use of a toxic, poisonous substance – nicotine. Moreover, such a solution will introduce significant limitations in the availability of electronic cigarettes and liquids filling minors. With this in mind, all sorts of proposals involving the registration of those making mail-order sales and the introduction of devices that verify the age of the customer, do not deserve acceptance because of the illusory control and inefficiency in reducing the possibility to purchase by unauthorized persons.
Through the implementation of the provisions concerning the ban on distance selling, Poland was also in the group of fourteen European Union Member States which have decided to introduce this type of solution. Undoubtedly, this is an example of the proper clarification of Member States’ cooperation in the field of the protection of the health of young Europeans.","Answer not provided","Answer not provided","WHO European Region"
"127","Portugal","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"128","Qatar","according to the article 2 in our national tobacco control law no 20 it is stated that it is prohibited to import or to use any automatic machines for vending of cigarette","according to the article 2 in our national tobacco control law no 20 it is stated that it is prohibited to import or to use any automatic machines for vending of cigarette","Answer not provided","WHO Eastern Mediterranean Region"
"129","Republic of Korea","*C321
 - In accordance with Article 17(Cancellation, etc. of Designation as Retailer) of the Tobacco Business Act, when a retailer has sold tobacco to adolescents(minors), the city mayor, governor or head of Gu can order business suspension for up to a maximum of 1 year.
 - Tobacco retailer or tobacco seller through vending machine shall indicate the phrase ‘Ban on selling tobacco to minors’ in retail store or front of the machine under Paragraph 1 of Article 25(Indication of harmfulness to juveniles, etc.) of Enforcement Decree of the Juvenile Protection Act. According to Paragraph 2 of the same Article, it is stipulated that the warning phrase of ‘It is prohibited to sell cigarettes to minors under the age of 19’ should be posted on the back of the cigarette pack.

*C3211
 - Minors shall be prohibited from registering the business of importing and selling tobacco or the business of wholesaling tobacco under Article 14(Disqualification of the Registration of Tobacco Sales Business) of the Tobacco Business Act.
 - In accordance with Article 16(Designation of the Retailers) of the Tobacco Business Act, the person wishing to conduct tobacco retail sales business (refers to the business of selling directly to consumers) shall be designated as the retailer by the mayor or governor. However, minors do not apply.","*C321
 - In accordance with Article 17(Cancellation, etc. of Designation as Retailer) of the Tobacco Business Act, when a retailer has sold tobacco to adolescents(minors), the city mayor, governor or head of Gu can order business suspension for up to a maximum of 1 year.
 - Tobacco retailer or tobacco seller through vending machine shall indicate the phrase ‘Ban on selling tobacco to minors’ in retail store or front of the machine under Paragraph 1 of Article 25(Indication of harmfulness to juveniles, etc.) of Enforcement Decree of the Juvenile Protection Act. According to Paragraph 2 of the same Article, it is stipulated that the warning phrase of ‘It is prohibited to sell cigarettes to minors under the age of 19’ should be posted on the back of the cigarette pack.

*C3211
 - Minors shall be prohibited from registering the business of importing and selling tobacco or the business of wholesaling tobacco under Article 14(Disqualification of the Registration of Tobacco Sales Business) of the Tobacco Business Act.
 - In accordance with Article 16(Designation of the Retailers) of the Tobacco Business Act, the person wishing to conduct tobacco retail sales business (refers to the business of selling directly to consumers) shall be designated as the retailer by the mayor or governor. However, minors do not apply.","Answer not provided","WHO Western Pacific Region"
"130","Republic of Moldova","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"131","Romania","Report not provided","Report not provided","Answer not provided","WHO European Region"
"132","Russian Federation","Report not provided","В соответствии с пунктом 2 части 7 статьи 19 Федерального закона № 15-ФЗ «Об охране здоровья граждан от воздействия окружающего табачного дыма и последствий потребления табака» запрещается продажа табачной продукции на расстоянии менее чем сто метров по прямой линии без учета искусственных и естественных преград от ближайшей точки, граничащей с территорией, предназначенной для оказания образовательных услуг.
Международные исследования показали, что высокая плотность розничной сети по реализации табачной продукции способствует потреблению табака детьми и молодежью, делая сигареты более доступными и создавая среду, в которой купить и употребить табачные изделия не составляет труда, формируя атмосферу, при которой курение является социально приемлемым.  
Использование торговых автоматов для выдачи табачной продукции запрещено частью 3 статьи 19 Федерального закона от 23.02.2013 г. № 15-ФЗ.","Answer not provided","WHO European Region"
"133","Rwanda","Report not provided","Report not provided","Report not provided","WHO African Region"
"134","Saint Kitts and Nevis","Report not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"135","Saint Lucia","Answer not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"136","Saint Vincent and the Grenadines","Report not provided","Report not provided","Report not provided","WHO Region of the Americas"
"137","Samoa","Answer not provided","Answer not provided","Report not provided","WHO Western Pacific Region"
"138","San Marino","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"139","Sao Tome and Principe","La ley 3/2012 (Acceso a los menores) prevé lo siguiente:
Artículo 6
Prohibición de ventas y consumos de Bebidas Alcohólicas y de Tabacos

Queda prohibida la venta y el consumo de bebidas alcohólicas y de tabaco en los establecimientos mencionados en el artículo anterior cuando promuevan actividades destinadas a los jóvenes.

Artículo 7
Fijación de Placas

1. ..

2. En el interior de los recintos públicos en referencia, también en un lugar visible, deberá colocarse la placa en la que conste la prohibición de la venta de bebidas alcohólicas y de tabaco a menores de dieciséis años de edad.","Report not provided","Answer not provided","WHO African Region"
"140","Saudi Arabia","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"141","Senegal","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"142","Serbia","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"143","Seychelles","Virtually all above mentioned items are included in 2009 Seychelles Tobacco Control act,  but some regulations need to be issued for full implementation.","Virtually all above mentioned items are included in 2009 Seychelles Tobacco Control act,  but some regulations need to be issued for full implementation.","Answer not provided","WHO African Region"
"144","Sierra Leone","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"145","Singapore","Nil.","Nil.","Answer not provided","WHO Western Pacific Region"
"146","Slovakia","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"147","Slovenia","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"148","Solomon Islands","Answer not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"149","South Africa","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"150","Spain","Respecto a la pregunta C324, si bien no existe dentro de la normativa española un texto que obligue a impedir a los clientes el acceso directo a los productos de tabaco en venta, a efectos prácticos, dada la disposición de las expendedurías de tabaco como únicos puntos de venta directa al público, no existe acceso directo a los productos de tabaco por parte del cliente.
En relación con la pregunta C325, si bien no está prohibida la fabricación y venta de dulces, refrigerios, juguetes y otros objetos que tengan forma de productos de tabaco y puedan resultar atractivos para los menores, el artículo 3.2. de la Ley 28/2005 establece la prohibición de la venta o la entrega de dichos productos a los menores.
En relación con la pregunta C327, la regulación de la no accesibilidad de los menores a las máquinas expendedoras está desarrollada en la Resolución de 20 de septiembre de 2006, del Comisionado para el Mercado de Tabacos, referida a los mecanismos técnicos adecuados para garantizar que las máquinas expendedoras de tabaco en el mercado impidan el acceso a menores, tal como establece el artículo 4 de la Ley 28/2005, de 26 de diciembre, de medidas sanitarias frente al tabaquismo y reguladora de la venta, el suministro, el consumo y la publicidad de los productos del tabaco. La ubicación de las máquinas expendedoras de productos del tabaco está regulada también mediante el artículo 4 de la Ley 28/2005.","Respecto a la pregunta C324, si bien no existe dentro de la normativa española un texto que obligue a impedir a los clientes el acceso directo a los productos de tabaco en venta, a efectos prácticos, dada la disposición de las expendedurías de tabaco como únicos puntos de venta directa al público, no existe acceso directo a los productos de tabaco por parte del cliente.
En relación con la pregunta C325, si bien no está prohibida la fabricación y venta de dulces, refrigerios, juguetes y otros objetos que tengan forma de productos de tabaco y puedan resultar atractivos para los menores, el artículo 3.2. de la Ley 28/2005 establece la prohibición de la venta o la entrega de dichos productos a los menores.
En relación con la pregunta C327, la regulación de la no accesibilidad de los menores a las máquinas expendedoras está desarrollada en la Resolución de 20 de septiembre de 2006, del Comisionado para el Mercado de Tabacos, referida a los mecanismos técnicos adecuados para garantizar que las máquinas expendedoras de tabaco en el mercado impidan el acceso a menores, tal como establece el artículo 4 de la Ley 28/2005, de 26 de diciembre, de medidas sanitarias frente al tabaquismo y reguladora de la venta, el suministro, el consumo y la publicidad de los productos del tabaco. La ubicación de las máquinas expendedoras de productos del tabaco está regulada también mediante el artículo 4 de la Ley 28/2005.","Answer not provided","WHO European Region"
"151","Sri Lanka","Answer not provided","Answer not provided","Report not provided","WHO South-East Asia Region"
"152","Sudan","Answer not provided","Report not provided","Report not provided","WHO Eastern Mediterranean Region"
"153","Suriname","Answer not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"154","Swaziland","Report not provided","Answer not provided","Report not provided","WHO African Region"
"155","Sweden","An information sheet in English to shopkeepers about the method is attached. 

http://www.folkhalsomyndigheten.se/documents/publicerat-material/publikationer/informationsbrev-kontrollkop-naringsidkare-sprakversioner/Kontrollkop_engelska.pdf","An information sheet in English to shopkeepers about the method is attached. 

http://www.folkhalsomyndigheten.se/documents/publicerat-material/publikationer/informationsbrev-kontrollkop-naringsidkare-sprakversioner/Kontrollkop_engelska.pdf","Answer not provided","WHO European Region"
"156","Syrian Arab Republic","Answer not provided","Answer not provided","Report not provided","WHO Eastern Mediterranean Region"
"157","Tajikistan","Report not provided","Report not provided","Answer not provided","WHO European Region"
"158","Thailand","Answer not provided","Answer not provided","Answer not provided","WHO South-East Asia Region"
"159","The former Yugoslav Republic of Macedonia","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"160","Timor-Leste","The implementation has just started, because the decree law was recently approved and it is in the process of enforcement.","Report not provided","Report not provided","WHO South-East Asia Region"
"161","Togo","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"162","Tonga","Report not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"163","Trinidad and Tobago","Answer not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"164","Tunisia","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"165","Turkey","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"166","Turkmenistan","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"167","Tuvalu","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"168","Uganda","Report not provided","Answer not provided","Answer not provided","WHO African Region"
"169","Ukraine","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"170","United Arab Emirates","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"171","United Kingdom of Great Britain and Northern Ireland","Report not provided","Answer not provided","Report not provided","WHO European Region"
"172","United Republic of Tanzania","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"173","Uruguay","Answer not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"174","Uzbekistan","Report not provided","Answer not provided","The draft government document on prevention and control of NCDs for 2014-2020. questions included: 
- To prohibit the production and sale of attractive sweets. snacks. toys or any other form of tobacco products; 
- To prohibit any form of tobacco products; 
- By the requirement that in case of doubt. each seller of tobacco products. the buyer requested appropriate evidence that he had reached the legal age of majority.","WHO European Region"
"175","Vanuatu","Report not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"176","Venezuela","Report not provided","Report not provided","Answer not provided","WHO Region of the Americas"
"177","Viet Nam","Under the tobacco control law Kiddy pack is banned from 1 May 2016","Kiddy pack will be banned from 1 May 2016","Answer not provided","WHO Western Pacific Region"
"178","Yemen","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"179","Zambia","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"180","Zimbabwe","None","Answer not provided","Report not provided","WHO African Region"
"181","Party","2018","2016","2014","Region"
