"","Party","2018","2016","2014","Region"
"46","Denmark","Focal point for tobacco control: Danish Health Authority - the central health authority in Denmark

Tobacco control unit: Danish Safety Technology Authority","Danish Health Authority - the central health authority in Denmark","Danish Health and Medicines Authority - the central health authority in Denmark","WHO European Region"
"47","Djibouti","Le dispositif est régi par un decret. Il sagit dun comité intersectoriel composé de points focaux. Les membres du comité sont nommés par les Ministres des dépatements et sociétéq civiles  impliqués dans la lutte antitabac.
Le renouvellement se fait tous les deux ans et le président est élu.
Le secretariat est assuré par la Coordinatrice nationale (Ministère de la Santé).
Le rapport est envoyé aux Ministères;

Cependant aucun budget nest alloué.le Ministère de la santé ampute sur ses dépenses.","Le dispositif est régi par un decret. Il sagit dun comité intersectoriel composé de points focaux. Les membres du comité sont nommés par les Ministres des dépatements et sociétéq civiles  impliqués dans la lutte antitabac.
Le renouvellement se fait tous les deux ans et le président est élu.
Le secretariat est assuré par la Coordinatrice nationale (Ministère de la Santé).
Le rapport est envoyé aux Ministères;

Cependant aucun budget nest alloué.le Ministère de la santé ampute sur ses dépenses.","Décret","WHO Eastern Mediterranean Region"
"48","Dominica","Report not provided","The coordinating mechanism is in the process of being developed. This body will function as a subcommittee of the Dominica National Commission for NCDs","Report not provided","WHO Region of the Americas"
"49","Ecuador","La Ley Orgánica para la Regulación y Control de Tabaco (LORCT) establece:
Art.3.- es responsabilidad de la Autoridad Sanitaria Nacional, dentro del ámbito de su competencia, la formulación y ejecución de políticas y estrategias para el cabal cumplimiento de la LORCT.
Art.9.-Coordinación.-Para el cumplimiento de la presente Ley, la Autoridad Sanitaria Nacional coordinará con otras instituciones públicas, privadas y organizaciones de la sociedad civil acciones para el control y regulación del tabaco y sus efectos nocivos.
A partir del Decreto Ejecutivo 544, la Agencia Nacional de Regulación, Control y Vigilancia Sanitaria (ARCSA), entidad adscrita al Ministerio de Salud Pública (MSP), se convirtió en el organismo técnico encargado de la regulación, control técnico y vigilancia sanitaria de los productos de tabaco, entre otros, de conformidad con el artículo 1 y 2.
Además, el artículo 6 del Reglamento a LORCT establece:
“Artículo 6.- Para los efectos de lo establecido en la Disposición Transitoria Primera de la Ley, el Organismo de Coordinación Nacional para el Control del Tabaco, adscrito al Ministerio de Salud Pública, será el comité Interinstitucional de Lucha Antitabáquica (CILA) creado mediante Acuerdo Ministerial No 955, publicado en el Registro Oficial No. 146 de 10 de marzo de 1989.
Adicionalmente, en el Estatuto Orgánico Sustitutivo de Gestión Organizacional por Procesos del Ministerio de Salud Pública, se contempla dentro de las atribuciones y responsabilidades de la Dirección Nacional de Promoción de la Salud, lo siguiente:
- “Conducir y coordinar la formulación de insumos para los proyectos de ley, reglamentos y otros instrumentos legales sobre la promoción de la salud y acción sobre determinantes sociales;
- Conducir y coordinar la formulación de políticas públicas, así como la elaboración de estrategias, iniciativas, planes y proyectos por ciclos de vida, sobre promoción de la salud y acción sobre determinantes sociales, en base a los lineamientos estratégicos establecidos;
- Conducir, coordinar e implementar la comunicación dirigida al ciudadano, a su entorno familiar y social, así como lineamientos para la elaboración de materiales y publicaciones de información sanitaria en coordinación con la Dirección Nacional de Comunicación, Imagen y Prensa;
- Proponer mecanismos de coordinación intersectorial para la implementación de los espacios saludables”.

Dentro de esta Dirección, la Gestión Interna de Promoción de la Salud Mental, debe trabajar en los siguientes productos: 
- “Propuestas de políticas públicas, planes y proyectos para la promoción de la salud mental, incluyendo control de tabaco, alcohol y otras drogas, desde un enfoque de determinantes sociales;
- Insumos para los proyectos de normativas técnicas, protocolos y otros instrumentos legales para la promoción de la salud mental desde un enfoque de determinantes sociales; 
- Estrategias y planes de promoción de la salud mental, a ser incluidas en el modelo de atención;
- Lineamientos e insumos para el sistema de monitoreo y evaluación de aplicación de las políticas y ejecución de planes y proyectos de promoción de la salud mental;
- Reportes de ejecución y seguimiento de los proyectos específicos y aplicación de normas relacionados con la promoción de la salud mental, incluyendo control de tabaco, alcohol y otras drogas, desde un enfoque de determinantes sociales, y coordinación intersectorial para su implementación”.","La Ley Orgánica para la Regulación y Control de Tabaco (LORCT) establece:
Art.3.- es responsabilidad de la Autoridad Sanitaria Nacional, dentro del ámbito de su competencia, la formulación y ejecución de políticas y estrategias para el cabal cumplimiento de la LORCT.
Art.9.-Coordinación.-Para el cumplimiento de la presente Ley, la Autoridad Sanitaria Nacional coordinará con otras instituciones públicas, privadas y organizaciones de la sociedad civil acciones para el control y regulación del tabaco y sus efectos nocivos.
A partir del Decreto Ejecutivo 544, la Agencia Nacional de Regulación, Control y Vigilancia Sanitaria (ARCSA), entidad adscrita al Ministerio de Salud Pública (MSP), se convirtió en el organismo técnico encargado de la regulación, control técnico y vigilancia sanitaria de los productos de tabaco, entre otros, de conformidad con el artículo 1 y 2.
Además, el artículo 6 del Reglamento a LORCT establece:
“Artículo 6.- Para los efectos de lo establecido en la Disposición Transitoria Primera de la Ley, el Organismo de Coordinación Nacional para el Control del Tabaco, adscrito al Ministerio de Salud Pública, será el comité Interinstitucional de Lucha Antitabáquica (CILA) creado mediante Acuerdo Ministerial No 955, publicado en el Registro Oficial No. 146 de 10 de marzo de 1989.","La Primera Disposición Transitoria de la Ley Orgánica para la Regulación y Control del Tabaco – LORCT. señala que “el Presidente de la República. dentro del plazo de noventa (90) días. contados a partir de la vigencia de esta Ley. creará el organismo de coordinación nacional para el control del tabaco. adscrito a la Autoridad Sanitaria Nacional. Hasta la fecha de su conformación. el Comité Interinstitucional de Lucha Antitabáquica. CILA. creado mediante Acuerdo Ministerial Nº 955 de 10 de marzo de 1989. seguirá cumpliendo estas funciones.
El Artículo 6 del Reglamento a la LORCT (Decreto Ejecutivo febrero 2012) señala “Para los efectos de lo establecido en la Disposición Transitoria Primera de la Ley. el Organismo de Coordinación Nacional para el Control del Tabaco. adscrito al Ministerio de Salud Pública. será el Comité Interinstitucional de Lucha Antitabáquica (CILA) creado mediante Acuerdo Ministerial No. 955. publicado en el Registro Oficial No. 146 de 10 de marzo de 1989.
Con fecha 28 de noviembre de 2012. mediante Acuerdo Ministerial Nº 00002486 el Ministerio de Salud Pública expide el Reglamento de funcionamiento del Comité Interinstitucional de Lucha Antitabáquica (CILA). como Organismo de Coordinación Nacional para el Control del Tabaco","WHO Region of the Americas"
"50","Egypt","تم  تكوين وحده لمكافحه التبغ في وزاره الصحه المصريه  عام ٢٠٠٧ بعد التصديق علي الاتفاقيه الاطاريه لمكافحه التبغ و تعمل هذه الوحده علي تطبيق سياسات الاتفاقيه الاطاريه حيث قامت وزاره الصحه بالتعاون مع الجهاز المركزي للتعبئه و الاحصاء بعمل المسح العالمي لاستهلاك التبغ بين البالغين  ثم تطبيق الصورالتحذيريه المصوره و الخط الساخن للمساعدة علي الاقلاع بالتعاون مع وزاره الاتصالات و من اهم الانجازات  في الفتره السابقه زيادة الضرائب علي  منتجات التبغ بالتنسيق مع وزاره الماليه المصرية","تم  تكوين وحده لمكافحه التبغ في وزاره الصحه المصريه  عام ٢٠٠٧ بعد التصديق علي الاتفاقيه الاطاريه لمكافحه التبغ و تعمل هذه الوحده علي تطبيق سياسات الاتفاقيه الاطاريه حيث قامت وزاره الصحه بالتعاون مع الجهاز المركزي للتعبئه و الاحصاء بعمل المسح العالمي لاستهلاك التبغ بين البالغين  ثم تطبيق الصورالتحذيريه المصوره و الخط الساخن للمساعدة علي الاقلاع بالتعاون مع وزاره الاتصالات و من اهم الانجازات  في الفتره السابقه زيادة الضرائب علي  منتجات التبغ بالتنسيق مع وزاره الماليه المصرية","Ministry of Health and Population is implementing the MPOWER strategies through the Tobacco Control Department","WHO Eastern Mediterranean Region"
"51","El Salvador","Está operando la Unidad de Alcohol y Tabaco en el Ministerio de Salud con el apoyo financiero del Fondo Solidario para la Salud, adscrita a las 5 regiones sanitarias del país (Occidental, Central, Metropolitana, Paracentral y Oriental) ejerce la función de protección de la salud a través de la prevención, promoción y fiscalización,  por medio  de coordinaciones interinstitucionales orientadas a promover la reducción de la demanda del tabaco, la protección del no fumador, fortalecer la  supervisión y control de las normas que regulan la importación, promoción, publicidad, patrocinio, comercialización, consumo del tabaco y sus productos, la vigilancia y control sanitario en instituciones públicas y privadas, diligenciar con efectividad procesos sancionatorios por contravención del marco normativo de control del tabaco, promover la denuncia ciudadana, entre otros.","Está operando la Unidad de Alcohol y Tabaco en el Ministerio de Salud con el apoyo financiero del Fondo Solidario para la Salud, adscrita a las 5 regiones sanitarias del país (Occidental, Central, Metropolitana, Paracentral y Oriental) ejerce la función de protección de la salud a través de la prevención, promoción y fiscalización,  por medio  de coordinaciones interinstitucionales orientadas a promover la reducción de la demanda del tabaco, la protección del no fumador, fortalecer la  supervisión y control de las normas que regulan la importación, promoción, publicidad, patrocinio, comercialización, consumo del tabaco y sus productos, la vigilancia y control sanitario en instituciones públicas y privadas, diligenciar con efectividad procesos sancionatorios por contravención del marco normativo de control del tabaco, promover la denuncia ciudadana, entre otros.","Unidad de Alcohol y Tabaco en el Ministerio de Salud. para ocuparse de extender permisos y licencias de importación de productos de tabaco. alcohol y bebidas alcohólicas; emitir lineamientos para la comercialización y distribución de productos de tabaco. alcohol y bebidas alcohólicas; verificar que las cuotas de importación autorizadas en las licencias y permisos correspondan a los inventarios de productos y ventas reportadas; inspeccionar los puntos de venta y los establecimientos públicos y comerciales en donde se prohíbe el consumo de tabaco; aplicar los procedimientos administrativos sancionatorios a los infractores; conocer y resolver los casos denegados cuando existen recursos o medios de impugnación a la decisión interpuestos por personas naturales o jurídicas que importan. comercializan o distribuyen productos de tabaco. alcohol y bebidas alcohólicas. Capacitar y actualizar sobre las leyes y normativas vigentes relativas al tabaco y alcohol.","WHO Region of the Americas"
"52","Equatorial Guinea","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"53","Estonia","The focal point for tobacco control is the Ministry of Social Affairs.","The focal point for tobacco control is the Ministry of Social Affairs.","Focal point for tobacco control is Ministry of Social Affairs.","WHO European Region"
"54","Ethiopia","Report not provided","Report not provided","Report not provided","WHO African Region"
"55","European Union","The EU has a solid and comprehensive pack of measures to control tobacco. However, depending on the specific area, the EU has more or less competencies compared with the EU Member States; For example, the EU legislates in certain areas (notably on tobacco products and on tobacco advertising) and carries out actions to support, co-ordinate or supplement the actions of the EU Member States (notably on smoke free environments). 

The European Commission, within its Directorate General for Health and Food Safety, has a unit in charge of tobacco control matters for the EU.    

Since 2012, the European Anti-Fraud Office (OLAF) has attributed the investigative and policy-making functions to separate Directorates in order to avoid any perception of a potential conflict of interest. In 2014 a team fully devoted to the fight against illicit tobacco trade through policy analysis and development was set up in OLAFs Policy Directorate; there is also an investigation unit responsible for fraud investigations related to tobacco products.","The EU has a solid and comprehensive pack of measures to control tobacco. However, depending on the specific area, the EU has more or less competencies compared with the EU Member States; For example, the EU legislates in certain areas (notably on tobacco products and on tobacco advertising) and carries out actions to support, co-ordinate or supplement the actions of the EU Member States (notably on smoke free environments). 

The European Commission, within its Directorate General for Health and Food Safety, has a unit in charge of tobacco control matters for the EU.    

Since 2012, the European Anti-Fraud Office (OLAF) has attributed the investigative and policy-making functions to separate Directorates in order to avoid any perception of a potential conflict of interest. In 2014 a team fully devoted to the fight against illicit tobacco trade through policy analysis and development was set up in OLAFs Policy Directorate; there is also an investigation unit responsible for fraud investigations related to tobacco products.","The EU has a solid and comprehensive pack of measures to control tobacco. However depending on the specific area the EU has more or less competencies compared with the EU Member States; For example the EU legislates in certain areas (notably on tobacco products and on tobacco advertising) and carries out actions to support co-ordinate or supplement the actions of the EU Member States (notably on smoke free environments). 
The EU Commission within its Directorate General for Health and Consumers has a unit in charge of tobacco control matters at European level.","WHO European Region"
"56","Fiji","Report not provided","Report not provided","Tobacco control enforcement unit is 12 individuals spread across the division (northern western and central/eastern)","WHO Western Pacific Region"
"57","Finland","The Ministry of Social Affairs and Health has a leading role in tobacco control in Finland. Tobacco control is located under the unit that coordinates substance abuse and harm prevention policies. The Ministry is responsible for law-drafting, general strategic guidance as well as international cooperation in this field. 

The National Institute for Health and Welfare (THL) has a small tobacco control unit (2,6 persons). THL is responsible for monitoring, research and development of activities related to reducing tobacco use. The Finnish Institute of Occupational Health (TTL) is a specialist body in activities to reduce smoking at work environment. The Regional State Administrative Agencý is responsible for guiding municipalities to implement the Tobacco Act and the municipalities supervise locally prohibitions and restrictions of the Act. The regulations of the Tobacco Act are overseen by the National Supervisory Authority for Welfare and Health (Valvira). 

There is active coordination between these state authorities but no official coordinating structure. And there is a Tobacco-free Finland 2030 network, where 18 different organisations (mainly NGOs but also authorities) are working together to promote a non-tobacco, nicotine-free lifestyle.","The Ministry of Social Affairs and Health has a leading role in tobacco control in Finland. Tobacco control is located under the Department for Promotion of Welfare and Health in the Unit that coordinates substance abuse and harm prevention policies. The Ministry is responsible for law-drafting, general strategic guidance as well as international cooperation in this field. 

The National Institute for Health and Welfare (THL) and the Finnish Institute of Occupational Health(TTL) are the main specialist bodies in activities to reduce smoking. The former, in cooperation with Regional State Administrative Agencies, is responsible for the nation-wide and regional action to reduce smoking. It is also responsible for providing other State authorities and local authorities with material on the dangers and harms to health originating from smoking and issuing instructions and providing methods for reducing smoking. 

The regulations of the Tobacco Act are overseen by the National Supervisory Authority for Welfare and Health (Valvira). 

There is active coordination between these State authorities but no specific or sustainable coordinating structure (board/committee etc.).","The Ministry of Social Affairs and Health has a leading role in tobacco control in Finland. Tobacco control is located under the Department for Promotion of Welfare and Health in the Unit that coordinates substance abuse and harm prevention policies. The Ministry is responsible for law-drafting general strategic guidance as well as international cooperation in this field. 
http://www.stm.fi/en/welfare/substance_abuse
 The National Institute for Health and Welfare and the Finnish Institute of Occupational Health are the main specialist bodies in activities to reduce smoking. The former in cooperation with Regional State Administrative Agencies is responsible for the nation-wide and regional action to reduce smoking. It is also responsible for providing other State authorities and local authorities with material on the dangers and harms to health originating from smoking and issuing instructions and providing methods for reducing smoking. 
 http://www.thl.fi/en_US/web/en/home
 http://www.ttl.fi/internet/english 
The regulations of the Tobacco Act are overseen by the National Supervisory Authority for Welfare and Health. 
http://www.valvira.fi/en/supervision_guidance/tobacco
There is active coordination between these State authorities but no specific or sustainable coordinating structure (board/committee etc.).","WHO European Region"
"58","France","Le Programme national de réduction du tabagisme (PNRT 2014-2019), sous la responsabilité du ministère des solidarités et de la santé, s’appuie sur un comité de pilotage et un comité de coordination qui se réunissent régulièrement ainsi que sur deux groupes de travail (connaissances et PNRT-régions).","Dans le cadre du programme national de réduction du tabagisme 2014-2019 (PNRT) ont été mis en place un comité de pilotage et un comité de coordination du PNRT.

http://social-sante.gouv.fr/IMG/pdf/PNRT2014-2019.pdf","Le point focal tabac désigné pour lOMS est la direction générale de la santé du ministère en
charge de la santé","WHO European Region"
"59","Gabon","il existe un Programme national de lutte contre le tabac qui relève de la Direction Générale de la Santé sous la coordination du Secrétariat Général Adjoint 1 du Ministère de la Santé.","Le point focal (Programme national de lutte contre le tabac - PNLT ) est un service qui relève de la Direction Générale de la Santé (Ministère de la Santé).","Le Ministère de la Santé a créé un Programme National de Santé Mentale et de Lutte contre le Tabac l’Alcoolisme et les Drogues. C’est le Point focal de la Lutte antitabac qui comporte en son sein une unité de lutte antitabac.","WHO African Region"
"60","Gambia","There is a Multisectoral Working Group on Tobacco control which comprises of representatives from government ministries, NGOs and CBOs in the country. The focal point for Tobacco control is from the Ministry of Health and the Tobacco control unit is under the same ministry.","There is a Multisectoral Working Group on Tobacco control which comprises of representatives from government ministries, NGOs and CBOs in the country. The focal point for Tobacco control is from the Ministry of Health and the Tobacco control unit is under the same ministry.","The National Integrated Action Plan for Non Communicable Disease Prevention and Control in The Gambia 2012-2016 mentions the importance of reinforcing the enforcement of the Convention as a strategy for tackling NCDs. Priority actions by The Gambia to tackle NCDs include the adoption and implementation of legislation and regulation capacity building intersectoral collaboration and partnerships tackling major risk factors advocacy social mobilization and community empowerment and monitoring and evaluation. The NCD Policy aims to reduce the major risk factors to NCDs and specifically identifies tobacco as one such risk factor. The policy highlighted factors for increased tobacco use in The Gambia including lifestyle changes due to urbanization and globalization and the role of tobacco companies marketing strategies.","WHO African Region"
"61","Georgia","The National Tobacco Control Committee was established in 2013 and it is chaired by the Prime Minister of Georgia, it comprises of 10 different ministers and has a working group comprising of different ministries and society representatives and chaired by the minister of health, The National Center for Disease Control and Public Health serves as a secretariat of the Committee.  National Center for Disease Control and Public Health (NCDC) is the host institution of the Tobacco Control National Technical Focal Point. NCDC has a Tobacco Control Group which has been expanded within last two years, It comprised of 5 people fully dedicated to tobacco control.","The National Tobacco Control Committee was established in 2013 and it is chaired by the Prime Minister of Georgia, it comprises of 10 different ministers and has a working group comprising of different ministries and society representatives and chaired by the minister of health, The National Center for Disease Control and Public Health serves as a secretariat of the Committee.  National Center for Disease Control and Public Health (NCDC) is the host institution of the Tobacco Control National Focal Point and also Tobacco Control Unit exists under the NCDs department of the NCDC","In March 2013 National Committee of Tobacco Control was established. It is chaired by the Prime Minister 10 ministers are members of the Committee and National Center for Disease Control and Public Health which is also a tobacco focal point serves as its secretariat..","WHO European Region"
"62","Germany","The tobacco control unit is part of the Ministry of Health. Three People are working part-time on tobacco control within the unit ""Addiction and Drugs"" of the Federal Ministry of health. 
Campaings on Tobacco are run by the Federal Agency for Health Promotion. Several people are working on the campaign www.rauchfrei-info.de. 
The office of the National Drug Commissioner www.drogenbeauftragte.de is the focal point for the Council on Drugs and Addiction (""Drogen und Suchtrat""), which is the national coordinating mechanism on licit and illicit drugs. Part of its work is tobacco control. Several ministries (health, finance, justice, interior, economy, youth) are working within the council, but also NGOs.","The tobacco control unit is part of the Ministry of Health. Three People are working part-time on tobacco control within the unit ""Addiction and Drugs"" of the Federal Ministry of health. 
Campaings on Tobacco are run by the Federal Agency for Health Promotion. Several people are working on the campaign www.rauchfrei-info.de. 
The office of the National Drug Commissioner www.drogenbeauftragte.de is the focal point for the Council on Drugs and Addiction (""Drogen und Suchtrat""), which is the national coordinating mechanism on licit and illicit drugs. Part of its work is tobacco control. Several ministries (health, finance, justice, interior, economy, youth) are working within the council, but also NGOs.","The tobacco control unit is part of the Ministry of Health. Three People are working part-time on tobacco control within the unit ''Addiction and Drugs'' of the Federal Ministry of health. 
Campaings on Tobacco are run by the Federal Agency for Health Promotion. Several people are working on the campaign www.rauchfrei-info.de.
The office of the National Drug Commissioner www.drogenbeauftragte.de is the focal point for the Council on Drugs and Addiction (''Drogen und Suchtrat'') which is the national coordinating mechanism on licit and illicit drugs. Part of its work is tobacco control. Several ministries (health finance justice interior economy youth) are working within the council but also NGOs.","WHO European Region"
"63","Ghana","There is a Tobacco Control Inter-Agency Coordinating committee (TC-IACC) set up at the Ministry of Health and Chaired by The Minister of Health who delegates to the Chief Director. The Focal Point is the Secretary to the committee. The Committee includes Ministry of Finance (MOF) and Ghana Revenue Authority (GRA) Customs Division, Ministry of Justice, Attorney General (AG) Department, Ghana Education Service (GES), Ministry of Trade and Industry (MOTI), Food and Drug Authority (FDA), Civil Society Organizations (CSO), World Health Organization (WHO) country office, Ghana Health Service (GHS) Public Health and Family Health Divisions, Ministry of Interior (Ghana Police Service), Ghana Immigration Service, the Media, Teaching Hospitals (THs) and Health Training Institutions (HTI). Environmental Protection Agency (EPA), Ghana Tourism Authority, Local Government (LG)

There are five sub-committes: 
(1) Education, communication and training- GES, Media, Health, CSO
(2) Finance, taxation and logistics- MOF, MOTI, GRA, WHO, UNDP
(3) Implementation and reporting- MoH/GHS, THs, HTI, GRA, CSO, MOFA
(4) Legislation and enforcement- AG, FDA, MOTI, GPS, GSA, LG
(5) Research and Development- MoH/GHS, EPA, CSO, GES","There is a Tobacco Control Inter-Agency Coordinating committee (TC-IACC) set up at the Ministry of Health and Chaired by The Minister of Health who delegates to the Chief Director. The Focal Point is the Secretary to the committee. The Committee includes Ministry of Finance (MOF) and Ghana Revenue Authority (GRA) Customs Division, Ministry of Justice, Attorney General (AG) Department, Ghana Education Service (GES), Ministry of Trade and Industry (MOTI), Food and Drug Authority (FDA), Civil Society Organizations (CSO), World Health Organization (WHO) country office, Ghana Health Service (GHS) Public Health and Family Health Divisions, Ministry of Interior (Ghana Police Service), Ghana Immigration Service, the Media, Teaching Hospitals (THs) and Health Training Institutions (HTI). Environmental Protection Agency (EPA), Ghana Tourism Authority, Local Government (LG)

There are five sub-committes: 
(1) Education, communication and training- GES, Media, Health, CSO
(2) Finance, taxation and logistics- MOF, MOTI, GRA, WHO, UNDP
(3) Implementation and reporting- MoH/GHS, THs, HTI, GRA, CSO, MOFA
(4) Legislation and enforcement- AG, FDA, MOTI, GPS, GSA, LG
(5) Research and Development- MoH/GHS, EPA, CSO, GES","The Chief Director on behalf of the Hon Minister of Health Inaugurate the national Tobacco Control Inter Agency Coordinating Committee on TC IACC on 19th December 2013 with terms of reference defined. The committee shall meet quarterly to review progress of implementation of activities enforcement of regulation and resource mobilization and its efficient use.","WHO African Region"
"64","Greece","Report not provided","Between 2009-2015 there was a national steering committee for tobacco control, under the auspices of the Ministry of Health with members from academia, policy and civil science. In 2015 this committee ceased. The Chair of this committee was Prof Behrakis.

Since Feb 2016 a national coalition on tobacco control was created, in collaboration with the European Network For Smoking and Tobacco Prevention (ENSP). The Chair and main members remained the same as in the previous committee. 

Internally within the Ministry of Health there are two groups related to tobacco control, one in the section for international affairs which is related to the harmonisation of Greece with EU legislative activities (implementation of FCTC and TPD) and the other is the directorate of public health responsible for internal implementation.","A National Committee on Tobacco Control established in 2009. A Tobacco Control Unit established in the Ministry of Health. (Addictions'' Division. General Directorate of Public Health and Quality of Life) in 2011 (Law No 3918/2011).","WHO European Region"
"65","Grenada","Multisectoral National Tobacco Control Management Committee (Advisory Body) Ministry of Health and Social Security","Multisectoral National Tobacco Control Management Committee (Advisory Body) Ministry of Health and Social Security","Multisectoral National Tobacco Control Management Committee (Advisory Body) Ministry of Health &Social Security","WHO Region of the Americas"
"66","Guatemala","Answer not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"67","Guinea","Report not provided","Il existe une politique nationale de lutte antitabac non mise en œuvre faute dun plan stratégique
Les textes de mise en place du comité national de lutte antitabac sont élaboré
L,ensemble est coordonné par le service national de promotion de la santé","Report not provided","WHO African Region"
"68","Guinea-Bissau","We are waiting for the decree that authorizes the creation of the coordination mechanism for tobacco control.","We are waiting for the decree that authorizes the creation of the coordination mechanism for tobacco control.","Report not provided","WHO African Region"
"69","Guyana","The coordinator, chronic non communicable disease is the focal point for tobacco control","Report not provided","Report not provided","WHO Region of the Americas"
"70","Honduras","El Instituto Hondureño para la Prevención del Alcoholismo, Drogadicción y Farmacodependencia (IHADFA) es la institución responsable de la prevención del tabaquismo en Honduras, así como, de la aplicación, control y seguimiento del Convenio Marco para el Control del Tabaco de la OMS, y de la Ley Especial para el Control del Tabaco y su Reglamentación a nivel nacional de Honduras.","El Instituto Hondureño para la Prevención del Alcoholismo, Drogadicción y Farmacodependencia (IHADFA) es la institución responsable de la prevención del tabaquismo en Honduras, así como, de la aplicación, control y seguimiento del Convenio Marco para el Control del Tabaco de la OMS, y de la Ley Especial para el Control del Tabaco y su Reglamentación a nivel nacional de Honduras.","El Instituto Hondureño para la Prevención del Alcoholismo. Drogadicción y Farmacodependencia IHADFA. es la institución autónoma del Estado de Honduras  responsable de vigilar el cumplimiento de la Ley Especial para el Control del Tabaco LECT y su Reglamentación","WHO Region of the Americas"
"71","Hungary","Report not provided","The Tobacco Focal Point functions in one of The Ministry of Human Capacities’ relevant agencies. 

The Tobacco Focal Point’s main tasks: 
a) Design and coordination according to the 4th article’s 2nd paragraph: comprehensive multi-sectoral measures and the construction and support of coordinated answers;
b) comprehensive strategy and program planning tasks (5th article, 1st point);
c) comprehensive monitoring and evaluation tasks (5th article, 1st point) about tobacco politics’ contents and effects;
d) the coordination of national research projects (20th article, 1st point);
e) the surveillance of the collecting of social, economic and health indicators concerning and related to the tobacco consumption (20th article, 3rd paragraph, point a);
f) the development and the maintenance of an up-to-date database of the laws and regulations (and the information about the appliance of them) related to the tobacco consumption control. (20th article, 4th paragraph, point a);
g) the coordination of the participation in the international cooperation, mostly in the aforementioned fields;
h) Providing reports about the appliance of the Framework Convention for the Conference of the Parties (21st article, 1st paragraph);
i) contact with persons working in the field of tobacco control, including non-governmental organisations as well as institutions and authorities led by other departments;
j) Processing and evaluating the working documents and preparing the draft governmental negotiation position related to the Conference of the Parties of the Framework Convention.

The task of the National Koranyi Institute of TBC and Pulmonology 
The Országos Dohányzás Leszokás Támogatási Módszertani Közpon (functional since 2012) (www.leszokaspont.hu) is aimed to provide methodological help to the evidence-based cessation support, as well as to combine and manage professional activities related to the tobacco control, moreover to initiate the construction of relevant professional guidelines, additionally to make sure that information and personalised help can reach the widest circle possible through its individual and group based guidance,.

Pulmonologies’ work in tobacco control
Group counselling activities about quitting smoking have been achieved in 86 pulmonologies.
The 61 health-development agencies, which have been founded with the support of the European Union, must also do minimal intervention related to tobacco.
In the framework of the comprehensive health promotion in schools, the suppression of smoking through preventing habituation and supporting cessation is a major task.

National Public Health and Medical Officer Service
Constantly monitors the restrictions and prohibitions related to smoking.","The Tobacco Focal Point is established in the National Institute for Health Development. an institution of the Ministry of Human Resources (State Secretariat for Health). It works with 3 full time employees.","WHO European Region"
"72","Iceland","Issues of tobacco control is a collaboration between the Ministry of Welfare and the Directorate of Health. Focal point for tobacco control belongs formally to Ministry of Welfare.","Issues of tobacco control is a collaboration between the Ministry of Welfare and the Directorate of Health. Focal point for tobacco control belongs formally to Ministry of Welfare.","Issues of tobacco control is a collaboration between the Ministry of Welfare and the Directorate of Health. Focal point for tobacco control belongs formally to Ministry of Welfare.","WHO European Region"
"73","India","Report not provided","National Tobacco Control cell under National Tobacco Control Programme, Ministry of Health & Family Welfare, Govt. of India    
A national coordinating mechanism in the form of an Inter-ministerial task force has been formed at national level under chairpersonship of Cabinet Secretary and includes Secretaries from 12 Departments of Government of India. 
Further, as per tobacco control guidelines, each State and district have been directed to constitute similar State/Disitrct level coordination committees.

Every state government has also identified a nodal officer for tobacco control.  
Some of the state governments like Rajasthan and Bihar have requested other departments also to notify nodal officers for tobacco control in their department.","National Tobacco Control cell under National Tobacco Control Programme. Ministry of Health & Family Welfare. Govt. of India    
A national coordinating mechanism in form of the Inter-ministerial task force has been formed at national level under chairpersonship of Secretary (Health & Family Welfare) and includes representatives from 12 Departments of Government of India.  In addition  representatives from 7 State Governments & 2 from Civil Society Organizations are special invitees to the  task force 
Every state government has also identified a nodal officer for tobacco control.  
Some of the state governments like Rajasthan and Bihar have requested other department to notify nodal officers for tobacco control in their department.","WHO South-East Asia Region"
