"","Party","2018","2016","2014","Region"
"71","Hungary","Report not provided","European Health Interview Survey 2014, WHO BCA Tobacco Control in Hungary 2015","For point 3.4.3.6: The restriction of smoking bans and the introduction of pictorial warnings have attracted great international attention. We shared the text of the Act with other countries. especially members of the EU. 
Experts of the WHO and the ENSP (European Network for Smoking and Tobacco Prevention) have provided expertise during the preparation of the Act.","WHO European Region"
"72","Iceland","Report not provided","Answer not provided","Surveys on tobacco consumption are done 3-4 times a year.
Data dates back to 1985. 2013 March - Desember Household Surveys done by Capacent-Gallup.
Based on phone and internet based surveys.
http://www.landlaeknir.is/servlet/file/store93/item22223/4022967_Arsskyrsla_reykinga_100114.pdf
The report of the survey is provided in Annex 1 to this report
A survey on all tobacco use. Emphasized on smokeless tobacco use among men. Done by Capacent-Gallup 2012 for Directorate of Health 
The report of the survey is provided in Annex 2 to this report","WHO European Region"
"73","India","Report not provided","The 12th Five Year Plan for the National Tobacco Control Programme has been approved and funds have been factored in for conducting GATS and GYTS surveys. It has also been proposed to conduct GYTS with states level estimates on the lines of GATS.  

The process of GATS- 2 has been initiated and is proposed to be conducted during 2016-17.","The 12th Five Year Plan for the National Tobacco Control Programme has been approved and funds have been factored in for conducting GATS and GYTS surveys. It has also been proposed to conduct GYTS with states level estimates on the lines of GATS.","WHO South-East Asia Region"
"74","Iran (Islamic Republic of)","Report not provided","Answer not provided","I.R. Iran has conducted a number of surveys on tobacco consumption both among the youth and adult population. I.R. Iran conducted the Global Youth Tobacco Survey (GYTS) in 2003 and 2007 the Global Health Professional Survey (GHPS) in 2007 the Global School Personnel Survey (GSPS) in 2007 and the STEPs survey in 2004 2006 2007 2008 2009 2010 and 2011. The STEPs surveys were conducted with the Government''s own funds. 
According to the 2011 STEPs the prevalence of tobacco use among the adult population aged 18 to 64 years in 2011–2012 was 22.06% for males 1.26% for females and 11.79% in total; prevalence of water pipe (shisha) daily use was 4.7% for males and 2.3% for females Smokeless tobacco is not commonly used. The Statistical Center of Iran has similar data. 
Comparing the 2003 and 2007 GYTS among youth aged 13–15 years the overall prevalence of any tobacco use increased dramatically from 13.0% to 26.6% (among boys 33 

from 17.6% to 32.9% and girls from 8.9% to 19.5%). Smoking prevalence has increased from 2.0% in 2003 to 3.0% in 2007 (among boys from 3.2% to 5.1% and among girls 1.0% and 0.9% respectively) the prevalence of other tobacco use increased from 12.1% to 26.1% (among boys from 16.0% to 31.9% and girls from 8.7% to 19.5%). The main form of any other tobacco use in I.R. Iran is shisha. This alarming increase of Water Pipe among young people deserves immediate attention and effective intervention. In addition the 2007 GYTS showed relatively high levels of exposure to tobacco smoke with 44.8% of students are exposed to tobacco smoke in public places. 

The non-communicable disease program within the Ministry of Health and Medical Education runs two national registries: the myocardial infarction and the cancer registry where tobacco use is the main risk factor for these diseases. 
Statistical Centre of Iran (SCI) coordinates data collection and analysis in the country. The SCI conducts annual household surveys which include information on expenditure on tobacco consumption. The SCI is working with the HQ to estimate the annual consumption of tobacco products in order for the HQ to make an informed decision about the amount for tobacco production and importation. 
Universities and research institutions are actively involved in tobacco-related research. Isfahan Cardiovascular and Health Promotion Research Centre has published more than 25 articles in peer-reviewed journals on different areas of tobacco use in I.R. Iran including the methodology for evaluating implementation of the Convention in the country.","WHO Eastern Mediterranean Region"
"75","Iraq","Report not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"76","Ireland","Report not provided","The surveillance of tobacco use is now much more accurate with the Annual Healthy Ireland Survey .","Answer not provided","WHO European Region"
"77","Israel","Report not provided","Report not provided","Report not provided","WHO European Region"
"78","Italy","Report not provided","In the last two years we have participate in almost all the meeting of expert groups, or WHO Regional representants to share information and experiences or to buld up legislation or international programs.","In the last two years have been maintained the activities related to Research surveillance and exchange of information of the previous years. The second wave of the GYTS and the 4th wave of HBSC have been funded and organized. Different articles and reports (peer reviewed and non peer reviewed) have been published","WHO European Region"
"79","Jamaica","Report not provided","Answer not provided","Since submission of our last report we have conducted an opinion survey in 2013 after the Tobacco regulation was implemented to assess public support for the regulation.","WHO Region of the Americas"
"80","Japan","Report not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"81","Jordan","Report not provided","نتائج المسوحات العالمية للتدخين التي ا جريت في الاردن مثل المسح العالمي بين الشباب والكوادر الصحية ودراسة عوامل الخطورة بين البالغين وتعبئة تقرير الاتفاقية الاطارية وتقرير   GTCR","Results of surveys of the global smoking conducted in Jordan including the global survey of smoking among young people and health staff and the study of risk factors and training workshops in collaboration with the World Health Organization for the experiences of neighboring countries (Egyptian experience).","WHO Eastern Mediterranean Region"
"82","Kazakhstan","Report not provided","Report not provided","Signed a Memorandum of December 26 2013 on the contract between the National Foundation for the Centers for Disease Control and Prevention and PVC on RSE ''National Centre for problems of healthy lifestyle MZRK ''","WHO European Region"
"83","Kenya","Report not provided","Answer not provided","Answer not provided","WHO African Region"
"84","Kiribati","Report not provided","WHO STEPS survey is currently being implemented","WHO STEPS survey is currently being implemented.","WHO Western Pacific Region"
"85","Kuwait","Report not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"86","Kyrgyzstan","Report not provided","Answer not provided","New surveys among adults. 2012. 2014. GYTS. 2014","WHO European Region"
"87","Lao People's Democratic Republic","Report not provided","Research, surveillance and exchange of information are key source/lesson learnt for tobacco control programme for example, development of policies, advocacy, campaign including program on tobacco control.","There are limited networks for Tobacco Industry Surveillance; the existing networks are mainly in the central of the country. There is no sufficient fund for doing research periodically; the previous researches have done by the sponsorship of NGOs. There is no data base for exchange of information the exchange are from the regional level.","WHO Western Pacific Region"
"88","Latvia","Report not provided","During the past two years several surveys monitoring tobacco prevalence and tobacco use habits have been conducted, both among the adult population and adolescents.  In addition, a report on smoking prevalence and consequences is published annually, containing an overview of relevant data, policies, information on issues concerning tobacco control.","Research has been conducted in order to monitor indicators of tobacco use in population with information analysed and published within national and other publication sources. Data provided to both national and international organizations.","WHO European Region"
"89","Lebanon","Report not provided","The researcher at the National Tobacco Control Program at the Ministry of Public Health functions in a pro-bono capacity, due to lack of funding, but otherwise supports various of the above functions, to a limited extent.","The NTCP has conducted three national opinion surveys since the last report. evaluating tobacco consumption and association to other factors. The NTCP has also conducted Air Monitoring in partnership with The Union and Johns Hopkins School of Public Health. for 40 public locations and 10 governmental buildings. Results of these are being reviewed and will be publicly disseminated. The NTCP has also conducted salivary cotinine study at nightclubs and pubs. to assess exposure to second-hand smoke. with results currently being analysed by the laboratory involved.","WHO Eastern Mediterranean Region"
"90","Lesotho","Report not provided","Report not provided","Answer not provided","WHO African Region"
"91","Liberia","Report not provided","Answer not provided","Report not provided","WHO African Region"
"92","Libya","Report not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"93","Lithuania","Report not provided","Intersectoral cooperation in data collection and sharing","The latest prevalence survey is „Health Behaviour among Lithuanian Adult Population“ is done every 2 years by Lithuanian University of Health Sciences","WHO European Region"
"94","Luxembourg","Report not provided","Propositions faites dans le nouveau plan national de lutte contre le tabagisme 2016-2020 comprenant des mesures en matière de recherche, surveillance et échange dinformations","La totalité des lois et règlements concernant la lutte antitabac est disponible dans la base de
données LEGILUX","WHO European Region"
"95","Madagascar","Report not provided","une échange d’expérience avec les pays francophones ont été réalisés en 2013 sur la mise en œuvre de larticle 11 de la CCLAT de lOMS","Answer not provided","WHO African Region"
"96","Malaysia","Report not provided","Answer not provided","Information and experiences in tobacco control is shared with regional countries through the Southeast Asia Tobacco Control Alliance (SEATCA) the Association of Southeast Asian Nation (ASEAN) as well as with WHO.","WHO Western Pacific Region"
"97","Maldives","Report not provided","NONE","Answer not provided","WHO South-East Asia Region"
"98","Mali","Report not provided","En effet par rapport au sein du comité national il est prevu une sous commission à cet effet","Answer not provided","WHO African Region"
"99","Malta","Report not provided","The Directorate for Health Information and Research (DHIR) maintains the National Cancer Register with data on lung cancer available as well as the National Mortality Register with information on smoking related deaths. Data on smoking amongst pregnant women is collected as part of the National Obstetrics Information System. The DHIR has implemented two national health interview surveys where data on smoking has been collected and is also supporting the implementation of a regulation on an EU wide level mandate to the implementation of the European Health Interview Survey in each  member state every 5 years.","The Directorate for Health Information and Research (DHIR) maintains the National Cancer Register with data on lung cancer available as well as the National Mortality Register with information on smoking related daths. Data on smoking amongst pregnant women is collected as part of the National Obstetrics Information System. The DHIR has implemented two national health interview surveys where data on smoking has been collected and is also supporting the impelmentation of a regulation on an EU wide level mandate to the implementation of the European Health Interview Survey in each member state every 5 years.","WHO European Region"
"100","Marshall Islands","Report not provided","Answer not provided","There is a lack of national data on the burden of disease caused by tobacco and on direct costs attributable to tobacco use.","WHO Western Pacific Region"
"101","Mauritania","Report not provided","-","Answer not provided","WHO African Region"
"102","Mauritius","Report not provided","The National  NonCommunicable Diseases Survey was carried out in 2015 and a dissemination workshop was held in the context of the World No Tobacco Day 2014 in connection with the analysis of the impact of taxation on tobacco consumption in Mauritius.","Answer not provided","WHO African Region"
"103","Mexico","Report not provided","Se levantó el año pasado (2015) la Enceusta Global de Tabaquismo en Adultos, México 2015, con apoyo financiero de la Fundación Bloomberg y con la asistencia técnica de los CDC de los Estados Unidos y de la OPS.","Answer not provided","WHO Region of the Americas"
"104","Micronesia (Federated States of)","Report not provided","Tobacco Policy Assessment in planning for year 2016","Answer not provided","WHO Western Pacific Region"
"105","Mongolia","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"106","Montenegro","Report not provided","Since submission of the previous implementation report some research data became available based on surveys on the prevalence of smoking in certain population groups. 
- GYTS, 2003, 2008, 2014 year
- National Health Survey (LSMS), 2000, 2008, 2012
- ESPAD, 2004, 2008, 2014
- survey that was conducted among students of medical faculty in 2013
- some other studies conducted on smaller samples.
Although there is no established database that relates to existing laws and regulations on tobacco control in other countries, through electronic media and international cooperation has been monitored the progress in this area.","Since submission of the previous implementation report some research data became available based on surveys on the prevalence of smoking in certain population groups. 
- GYTS 2003 2008 2014 year
- National Health Survey (LSMS) 2000 2008 2012
- ESPAD 2004 2008 2012
- survey that was conducted among students of medical faculty in 2008
- some other studies conducted on smaller samples.
Although there is no established database that relates to existing laws and regulations on tobacco control in other countries through electronic media and international cooperation has been monitored the progress in this area.","WHO European Region"
"107","Myanmar","Report not provided","In Myanmar, the Department of Health had conducted the above mentioned researches on tobacco control. The Department of Medical Science and Departments of Research had also conducted many researches regarding the 
determinants of tobacco use and its consequences. But, the information sharing mechanism is still need to strengthen to get the concrete and comprehensive information regarding the tobacco control.  
Since the Department of Health under Ministry of Health is responsible as a national focal point of tobacco control, the information related to tobacco control have been exchanged continuously both national and international level, in the form of advocacy workshops or meetings among policy makers and all stakeholders, in the form of documents or research reports and poster presentation through the regional and international conferences. 

The diabetes control project conducted the WHO NCDs risk factors survey in December 2014 and the findings were disseminated at advocacy workshops. The tobacco control cell conducted a sentinel prevalence survey in August 2015 and the findings were disseminated at World No-Tobacco Day ceremony 2016.","In Myanmar the Department of Health had conducted the above mentioned researches on tobacco control. The Department of Medical Science and Departments of Research had also conducted many researches regarding the determinants of tobacco use and its consequences. But the information sharing mechanism is still need to strengthen to get the concrete and comprehensive information regarding the tobacco control. 
Since the Department of Health under Ministry of Health is responsible as a national focal point of tobacco control the information related to tobacco control have been exchanged continuously both national and international level in the form of advocacy workshops or meetings among policy makers and all stakeholders in the form of documents or research reports and poster presentation through the regional and international conferences.","WHO South-East Asia Region"
"108","Namibia","Report not provided","Report not provided","Report not provided","WHO African Region"
"109","Nauru","Report not provided","Answer not provided","Report not provided","WHO Western Pacific Region"
"110","Nepal","Report not provided","Report not provided","Answer not provided","WHO South-East Asia Region"
"111","Netherlands","Report not provided","The Peilstation;
The COR;
The HBSC all get conducted every 4 years.
The gezondheidsenquete gets conducted every year
The leefstijlmodule gets conducted every 2 years.","Answer not provided","WHO European Region"
"112","New Zealand","Report not provided","Answer not provided","mega=Our%20work&title=Tobacco%20control – provides comprehensive information on tobacco control including information about legislation enforcement and a wide range of publications tobacco returns and policy matters. Survey results are generally to be found on the main Ministry website – under “publications”.","WHO Western Pacific Region"
"113","Nicaragua","Report not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"114","Niger","Report not provided","Answer not provided","Report not provided","WHO African Region"
"115","Nigeria","Report not provided","Nigeria carried out Global Adult Tobacco Survey, Global Youth Tobacco Survey, and National Demographic Health Surveys. There is however no tobacco surveillance system in place to continuously track and monitor tobacco control use and control measures","Answer not provided","WHO African Region"
"116","Niue","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"117","Norway","Report not provided","Responisbility for monitoring of tobacco use was in 2014 transferred from the Directorate of Health to SIRUS (Norwegian Institute for Alcohol and Drug Research). 
Since January 2016, SIRUS is incorporated in the Norwegian Institute of Public Health.","Answer not provided","WHO European Region"
"118","Oman","Report not provided","جاري العمل في المسوحات التالية:

GYTS 2016
GATS 2016","The Ministry of planning to conduct a GATS survey.","WHO Eastern Mediterranean Region"
"119","Pakistan","Report not provided","Ministry of National Health Services, Regulations and Coordination, Pakistan in collaboration with WHO and CDC conducted first ever Global Adult Tobacco Survey. Moreover, this Ministry conducted Pakistan Demographic & Health Survey 2012-13.","1. Ministry of National Health Services Regulations and Coordination conducted Pakistan Demographic & Health Survey 2012-13.
2. Ministry of National Health Services Regulations and Coordination in collaboration with WHO is conducting Global Adult Tobacco Survey 2014.
3. More research & surveys are required through intergovernmental efforts.","WHO Eastern Mediterranean Region"
"120","Palau","Report not provided","Adult data was collected through the WHO STEPS during the last reporting period, and will be collected again this reporting period.  The CDCs Behavioral Risk Factor Surveillance System (BRFSS) was also administered during this last reporting period but results are not yet available.  Collection of youth data continued on a regular basis. 

Research on tobacco use by pregnant and breastfeeding women was conducted in 2014.","Adult data was collected during this reporting period (STEPs and BRFSS) which had been lacking since 2003. Collection of youth data continued on a regular basis.","WHO Western Pacific Region"
"121","Panama","Report not provided","Panamá como parte del sistema mundial de vigilancia ha realizado en el año 2013 la Encuesta Mundial de Tabaco en Adultos (EMTA), autofinanciada siendo el primer país del mundo en financiar la GATS. Se contó con el apoyo y asesoría técnica de CDC, OPS/OMS y CDC Foundation. Es la primera vez que en Panamá se cuenta con datos sobre consumo y prácticas de consumo en población adulta de todo el país, así como sobre la percepción de la población de 15 años y más en torno a las medidas de protección a la salud que emanan de la Ley 13 de 2008. Este estudio analiza tres ámbitos poblacionales que son la urbana, la rural  y la indígena.

En cuanto a la existencia de bases de datos sobre leyes y reglamentos relacionados con el control del tabaco, el país cuenta con dos bases de datos de carácter nacional, tipificadas por materia legislativa y clasificación del tipo de documento que la contiene, donde se incluye la categoría de tabaco. Dichas bases de datos son la de la Asamblea Nacional de Diputados (www.asambleanacional.gob.pa) y la de la Gaceta Oficial (www.gacetaoficial.gob.pa)

Sobre el tema de jurisprudencia la Corte Suprema de Justicia del país en su página www.organojudicial.gob.pa tiene una recopilación de todos los fallos emitidos, clasificados según materia tratada, entre los cuales se pueden localizar los fallos del año 2010 a favor de la legislación de control de tabaco, el fallo a la demanda de inconstitucional interpuesta al Decreto 611 de 2010 y el estatus  de las dos demandas impuestas por BAT y por PM con respecto a la prohibición de exhibición de productos de tabaco en puntos de venta. El fallo de una cuarta demanda relacionada con el diseño de una cajetilla de Kool, que fue emitido por la Sala III de la Corte Suprema de Justicia. 
Los fallos han sido adjuntados en acápites previos.
   
Se ha elaborado y validado una base de datos para la captura en sitio de los hallazgos que resulten como producto de las inspecciones efectuadas sobre las diversas temáticas que atañen a la Ley 13 de 2008. También se han adquirido medidores SidePack de partículas PM 2.5 a fin de que sirvan de soporte al proceso de vigilancia y control del cumplimiento de los ambientes libres de humo.
El estudio más reiente que se esta efectuando es sobre el cumplimiento de la  prohibición de la publicidad, promoción y patrocinio de productos de tabaco, para el que se han considerados las 10 películas de cine más taquilleras en los últimos 4 años, una muestra al azar de programas de televisión y cable por diversos géneros, internet, redes sociales, puntos de venta. También se ha levantado como parte de este estudio la validación de cajetillas de cigarrillos con empaquetado genérico en comparación con los empaquetados  actuales. Los resultados están en etapa de procesamiento.","Panamá como parte del sistema mundial de vigilancia ha realizado en el año 2013 la Encuesta Mundial de Tabaco en Adultos (EMTA). autofinanciada siendo el primer país del mundo en financiar la GATS. Se contó con el apoyo y asesoría técnica de CDC. OPS/OMS y CDC Foundation. Es la primera vez que en Panamá se cuenta con datos sobre consumo y prácticas de consumo en población adulta de todo el país. así como sobre la percepción de la población de 15 años y más en torno a las medidas de protección a la salud que emanan de la Ley 13 de 2008. Este estudio analiza tres ámbitos poblacionales que son la urbana. la rural y la indígena.
En estos momentos el informe de los resultados de la EMTA y de la EMTJ se encuentra en fase de traducción del español al inglés para su divulgación vía web y como documento duro. 
En cuanto a la existencia de base de datos sobre leyes y reglamentos relacionados con el control del tabaco. el país cuenta con dos bases de datos de carácter nacional. tipificadas por materia legislativa y clasificación del tipo de documento que la contiene. donde se incluye la categoría de tabaco. Dichas bases de datos son la de la Asamblea Nacional de Diputados (www.asambleanacional.gob.pa) y la de la Gaceta Oficial (www.gacetaoficial.gob.pa)
Sobre el tema de jurisprudencia la Corte Suprema de Justicia del país en su página www.organojudicial.gob.pa tiene una recopilación de todos los fallos emitidos. clasificados según materia tratada. entre los cuales se pueden localizar el fallo del año 2010 a favor de la legislación de control de tabaco y el estatus de las dos demandas impuestas por BAT y por PM con respecto a la prohibición de exhibición de productos de tabaco en puntos de venta. Una tercera demanda relacionada con el diseño de una cajetilla de Kool fue acumulada con las dos anteriores. aunque todas están pendiente de fallo por la Sala III de la Corte Suprema de Justicia. 
En el marco de fortalecer el sistema local de vigilancia estamos trabajando en la elaboración y validación para su puesta en uso de una base de datos que permita la captura en sitio de los hallazgo que resulten como producto de las inspecciones efectuadas sobre las diversas temáticas que atañen a la Ley 13 de 2008. También se han adquirido medidores SidePack de partículas PM 2.5 a fin de que sirvan de soporte al proceso de vigilancia y control del cumplimiento de los ambientes libres de humo.","WHO Region of the Americas"
"122","Papua New Guinea","Report not provided","These articles have not been implemented due to lack of resources","There is work going on with having a regulation to the current law.","WHO Western Pacific Region"
"123","Paraguay","Report not provided","Ninguna","Answer not provided","WHO Region of the Americas"
"124","Peru","Report not provided","Answer not provided","Documentos remitidos por la Organización Mundial de la Salud:
- Convenio Marco de la OMS para el Control de Tabaco - CMCT. 2003.
- Convenio Marco de la OMS para el Control de Tabaco: Directrices para la aplicación (Artículos 5.3. 8. 9.10. 11. 12. 13 y 14). 2013.
- Protocolo para la eliminación del comercio ilícito de productos de tabaco. 2013.
- Reglamento Interior de la Conferencia de las Partes. 2006.
- Informe sobre el control de tabaco para la Región de las Américas. 2011.
- Informe Mundial sobre los progresos realizados en la aplicación del Convenio Marco de la OMS para el Control del Tabaco. 2012. 
La Comisión de Lucha contra Delitos Aduaneros y la Piratería. (Ley N° 27595. Ley de Lucha contra los delitos aduaneros y la piratería) en coordinación con la Sociedad Nacional de Industrias viene realizando talleres de capacitación dirigidos al personal de las Instituciones miembros de los Comandos Regionales (Ministerio Público. SUNAT. INDECOPI y la Policía Fiscal a nivel nacional. con la finalidad de transferir competencias técnicas en aspectos que permitan una mayor eficiencia en la labor de identificación de productos falsificados y de contrabando correspondiente al sector Tabacalero. Se ha desarrollado en el año 2013 dicha actividad en 10 regiones (Moquegua. Tacna. Tumbes. Piura. La Libertad. Lambayeque. Ancash. Puno. Cusco y Loreto) a nivel nacional y se ha capacitado a 348 funcionarios a nivel nacional.","WHO Region of the Americas"
"125","Philippines","Report not provided","The Department of Health had finance from its own budget the conduct of the GATS and GYTS for 2015. Results, however are still being analyzed.","Answer not provided","WHO Western Pacific Region"
"126","Poland","Report not provided","Since 1990s, national surveys on smoking behaviours and attitudes, including relationship to tobacco control policies are conducted very often with the use of standardised questionnaires and methods, providing information on smoking for almost important target groups.","Since 1990s national surveys on smoking behaviours and attitudes including relationship to tobacco control policies are conducted very often and using standardized questionnaires and methods and provide information on smoking for almost all most important target groups. 
Moreover pursuant to the EU provisions (Regulation (EC) No 2095/2005) each year not late than 31 July Poland provides to the EU Commission information concerning an area of tobacco cultivations crops of tobacco prices number of farmers and other data.","WHO European Region"
"127","Portugal","Report not provided","Under the National Programme for Tobaco prevention and control : one focussed on the exposure of children to passive smoking and other on the aquisition of competencies and skills on smoking cessation, by the future health professionals at the end of their courses.","A Report on Smoking Prevention in numbers was published in November 2013. Available: http://www.dgs.pt/estatisticas-de-saude/estatisticas-de-saude/publicacoes/portugal-prevencao-e-controlo-do-tabagismo-em-numeros-2013.aspx","WHO European Region"
"128","Qatar","Report not provided","Answer not provided","Qatar implement all the provisions of the Gulf Cooperation Council and the World Health Organization with respect to tobacco control","WHO Eastern Mediterranean Region"
"129","Republic of Korea","Report not provided","* Research projects funded by the National Health Promotion Fund from 2014 to 2015
- A Research on the Development of Pictorial Warnings for Korean Cigarette Packs (Sogang University, Hyunjae Yoo, 2014)
-A Panel Study on the Time-series Comparison of Effective International Tobacco Control Policies  (National Cancer Centre, Honggwan Seo, 2015)
- A development and survey of analytical method for hazard substances in liquid phase of new type electronic cigarettes. (Gongju university, Hosang Shin, 2015)
-A Study on the Enforcement of Tobacco Control Policies and its Corresponding Changes on the Usage of Tobacco and its Regulation (National Evidence-based Healthcare Collaborating Agency, Sunggyu Lee, 2015)
-A Study on the Direction, Implementation and Capacity-building of Tobacco Control Policies in Regional Centres (National Tobacco Control Centre, Moonsung Ahn, 2015)
-A Study on the Production of Pictorial Warnings and Warning Phrases on Cigarette Packs (Phase 1) (National Tobacco Control Centre, Yoomi Oh, 2015)
-A Development of a Protocol Model on the Utilization of Traditional Oriental Medicine on the Treatment of Tobacco Dependence (Daejeon University, Sunjoo Park, 2015)
-A Study on the CSR (Corporate Social Responsibility) and the Effectiveness of Tobacco Advertising and Marketing (Seogang University, Hyunjae Yoo 2015)
-A Study on the Production of the Promotional Video on the Tobacco Industry (Korea Association on Smoking or Health, Honggwan Seo, 2015)
-A Study on the Effectiveness of Physical Activity Program in Association with Smoking Cessation Clinic (Myungji University, Janggeum Park, 2015)
-A Study and Analysis on the Socio-economic Impact on the Expansion of Non-smoking Areas and its Scientific Basis (Eulji University, Jinwon Noh, 2015)
-A Comparative Study on the Tobacco Reporting Framework of Online Newspapers of the Trilaterial States (Korea, China, Japan) and the US (Seogang University, Jongsuk lim, 2015)

* Research projects managed by related agencies funded by the National Health Promotion Fund from 2014 to 2015

-The Establishment of National Tobacco Control Policies and Long-term Anti-smoking Strategies (Seoul National University, Sungil Cho, 2015)
- Assessment of the impact of smoking ban policy in South Korea with measurement of exposure level to second-hand smoke at hospitality venues, computer game rooms, and billiard rooms. (Sooncheonhyang university, Seongryeol Kim, 2015)
- The training course of smoking cessation counsellor and tobacco control workforce. (Pukyong university, Yoonhee Kim, 2015)
-A Preliminary Study for the Development of Anti-smoking Health and Medical Treatment (Sangji University, Hyunjong Song, 2015)
-A Study on the Development and Management of Measurement Model of Performance of Smoking Cessation Services (Catholic University of Korea, Inyoung Choi, 2015)
-2015 Adult Tobacco Quick Survey (Gallup Korea, Youngil Park, 2015)
-Development of Tobacco Use Questionnaire and Research for Change in Smoking Behaviour (Seoul National University, Sungil Cho, 2015)
-Development of National Biomonitoring Program for Exposure to Tobacco Smoke (National Cancer Centre, 2015)
-Designing and Planning for Smoking Behaviour Panel Study (National Cancer Centre, 2015)","* Research projects funded from National Health Promotion Fund from 2011 to 2013
- Evidence-based Practice Guideline development for Health Promotion (Hangzhong univeristy Sunghee Park 2011)
-A study on the present condition analysis and policy planning for electronic cigarettes(Hanyang Women''s University Cho Jun-Ho 2011)
- Analytical research of toxic substances in liquid phase of electronic cigarettes (Kongju National University Jaeyoung Lee 2012)
- A Study on Coping Strategies of The side effects of Cigarette price increase (Korea Aerospace University Young-soo Lee 2012)
- Toxicity assessment of gas phase of electronic cigarettes based on the analytical result of liquid phase of electronic cigarettes (Kongju National University Ho-sang Shin 2012)
- Study of Developing The Korea''s National Health Promotion Model : Focused on the Tobacco Control (Yon-nyon Kim Korea University 2012)
- A Basic Study on the Development of Center for Tobacco Product Control in Korea(Korea National Cancer Center Min-kyung Lim 2012)
- Socioeconomic Status – Specific Correlates of Secondhand Smoking Among Adolescents and Improvement Plan (Kyunghee University Sunhee-Park 2013)
- Comparative Studies for Composite Index of Tobacco Control Policy (Korea Institute for Health and Social Affairs Young-ho Jeong 2013)
- Evaluation of Effects of National Smoke-Free Law by Measuring Indoor Secondhand Smoke (Seoul Medical Center Kyu-sang Kim 2013)

- Development of smoking cessation motivation program for high school students(Sahmyook University Sung Rae Shin 2011)
- Development of a Smoking Cessation Program for High School Students (Catholic University of Daegu Soon-woo Park 2011)
- Assessment of smoking cessation school program for adolescents (Hallym University Yu Jin Paek 2011)
- Assessment of smoking cessation clinic and development of manual of smoking cessation counselling for Koreans (Hallym University Yu Jin Paek 2012)
- Finding an effective strategy to implement the WHO FCTC 5.3 (Yonsei Unversity Sungkyu Lee 2012)
- Effectiveness assessment of smoking prevention programmes in schools and its measures for development(Catholic University of Daegu Soon-woo Park 2012)
- Assessment of Smoking Cessation Programme for Youth(Hallym University Young-Su Ju 2012)
- Assessment of smoking cessation clinic projects (Seoul National University Dong-Wook Shin 2013)
- Development of the Korean Antismoking Campaign Evaluation Index (Kyunghee University Jong-min Park 2013","WHO Western Pacific Region"
"130","Republic of Moldova","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"131","Romania","Report not provided","Report not provided","Answer not provided","WHO European Region"
"132","Russian Federation","Report not provided","Answer not provided","A resolution of the Government of the Russian Federation from 23.12.2013 # 1214 ''on approval of the regulations on the monitoring and evaluation of the effectiveness of the implementation of measures aimed at prevention of exposure to environmental tobacco smoke and reducing tobacco consumption''","WHO European Region"
"133","Rwanda","Report not provided","Report not provided","Report not provided","WHO African Region"
"134","Saint Kitts and Nevis","Report not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"135","Saint Lucia","Report not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"136","Saint Vincent and the Grenadines","Report not provided","Report not provided","Report not provided","WHO Region of the Americas"
"137","Samoa","Report not provided","Answer not provided","Report not provided","WHO Western Pacific Region"
"138","San Marino","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"139","Sao Tome and Principe","Report not provided","Report not provided","Answer not provided","WHO African Region"
"140","Saudi Arabia","Report not provided","- هناك قاعده محدثه تضم  القوانين واللوائح الخاصه بممكافحة التبغ  
- هناك برامج تدريبيه لجميع العاملين في خدمات الاقلاع عن التدخين
- برامج توعويه بالاشتراك مع الهيئات والمنظمات غير الحكومية","We have received a number of WHO publications related to tobacco control.","WHO Eastern Mediterranean Region"
"141","Senegal","Report not provided","Answer not provided","Aucun progrès si ce n’est la préparation de l’enquête GATS et la réactualisation du GYTS en 2013","WHO African Region"
"142","Serbia","Report not provided","Since the previous report several surveys were conducted:
1. National Health Survey in 2013, published in 2014:  data on smoking prevalence among adults 15 and+ years of age, as  well as exposure to SHS.
2. Global Youth Tobacco Survey 2013, published 2914; smokign prevalence among youth 13 -15 years of age, exposure to SHS
3. National Survey on life styles of citizens in Serbia 2014 - substance use and gambling; smoking prevalence among adults 18-64; prevalence of electronic cigarette use
4. National Survey on effects and attitude regarding the Law on Protection of the Citizens from Exposure to Tobacco Smoke (2014), adults 18 +, smoking prevalence, exposure to SHS, cessation, attitude and knowledge on tobacco and and the Law","Since the previous report a several surveys have been undertaken to estimate the prevalence of smoking and exposure to SHS in different population''s subgroups (adults youth 13-15 youth 15-16 and general population). Data on other indicators and determinants of smoking have been analysed as well. 
These data are the basis for Action Plan of Tobacco Control 2014-2105.","WHO European Region"
"143","Seychelles","Report not provided","Answer not provided","Answer not provided","WHO African Region"
"144","Sierra Leone","Report not provided","Answer not provided","Answer not provided","WHO African Region"
"145","Singapore","Report not provided","Nil.","Answer not provided","WHO Western Pacific Region"
