"","Party","2018","2016","2014","Region"
"45","Democratic Republic of the Congo","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"46","Denmark","9.8 percent of all men and 7.8 percent of all women state that they are exposed to tobacco a minimum of 30 minutes per day. 13.8 percent of males in the age group 16-24 years state that they are exposed to tobacco smoke at least 30 minutes per day. For women in the same age group the percentage is 13.7. 

Last survey was in 2015. So no new data since last questionnaire.","9.8 percent of all men and 7.8 percent of all women state that they are exposed to tobacco a minimum of 30 minutes per day. 13.8 percent of males in the age group 16-24 years state that they are exposed to tobacco smoke at least 30 minutes per day. For women in the same age group the percentage is 13.7.","9.8 percent of all men and 7.8 percent of all women state that they are exposed to tobacco a minimum of 30 minutes per day. 13.8 percent of males in the age group 16-24 years state that they are exposed to tobacco smoke at least 30 minutes per day. For women in the same age group the percentage is 13.7.","WHO European Region"
"47","Djibouti","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"48","Dominica","Report not provided","10.6% of males and 9.1% of females are Exposed at home
29.7% of males and 13.1% of females are exposed  in the workplace","Report not provided","WHO Region of the Americas"
"49","Ecuador","En la Encuesta Mundial sobre Tabaco en Jóvenes (2016), se encontró que 16,7% de estudiantes entre 13 y 15 años de edad estaban expuestos al humo de tabaco en el hogar, de los cuales 17,7% son hombres y 15,6% son mujeres. Adicionalmente se descubrió que 31,5% de estudiantes estaban expuestos al humo de tabaco en lugares públicos cerrados, de los cuales 28,8% son hombres y 34,3% son mujeres. Por último, se descubrió que el 32,4% de estudiantes estaban expuestos al humo de tabaco en cualquier lugar, de los cuales 30,3% son hombres y 34,5% son mujeres. 
En Guayaquil, 17,7% de estudiantes estaban expuestos al humo de tabaco en el hogar y 29,4% en espacios públicos cerrados. En Quito, 22,7% de estudiantes estaban expuestos al humo de tabaco en el hogar y 41,7% en espacios públicos cerrados.","En la ENSANUT 2011-2013, se obtuvieron estos datos sobre la exposición al humo de tabaco en el hogar:
- El 27,6% de la población entre 10 a 19 años declara que alguien fuma en su hogar.

Además, para añadir información a este punto, se sugiere tener en cuenta los datos de la Encuesta Mundial de tabaquismo en Jóvenes del 2007 en la población de Guayaquil:
- El 41.6% declara estar rodeado de otros que fuman en espacios fuera de su casa.
- El 28.35 declara vivir en casas donde otros fumadores fuman en su presencia.
- 36.1% declara tener uno o más padres que fuman 
- 12.3% declara tener amigos que fuman
En la población de Quito:
- El 28,9% declara vivir en casas donde otros fumadores fuman en su presencia
- El 52,5% declara estar rodeado de otros que fuman en espacios fuera de su casa
- El 52,4% declara tener uno o más padres que fuman
- El 13% declara tener amigos que fuman
En la población de Zamora:
- El 38,7% declara vivir en casas donde otros fumadores fuman en su presencia
- El 64,3% declara estar rodeado de otros que fuman en espacios fuera de su casa
- El 64,5% declara tener uno o más padres que fuman
- El 20,8% declara tener amigos que fuman","Answer not provided","WHO Region of the Americas"
"50","Egypt","restaurants 70% - health facilities 49%  - work places 61% - public transportation 80%","restaurants 70% - health facilities 49%  - work places 61% - public transportation 80%","61% at workplaces; 80% in public places; 49% in health care facilities","WHO Eastern Mediterranean Region"
"51","El Salvador","Exposición por sexo en el hogar 
Exposición por sexo en lugares públicos  abiertos
Exposición por sexo en lugares públicos cerrados
Exposición en establecimientos educativos","Exposición por sexo en el hogar 
Exposición por sexo en lugares públicos","8.3% de la población de 18 y más años estuvo expuesta al humo de segunda mano en espacios cerrados dentro del hogar en la semana previa a la realización de la entrevista","WHO Region of the Americas"
"52","Equatorial Guinea","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"53","Estonia","Distribution (%) of employed respondents by time spent in smoky rooms at workplace:

Males:                            
>5 hours a day          4.6                       
1–5 hours a day        5.9
5 hours a day          0.8                      
1–5 hours a day        1.7
5 hours a day          2.4                       
1–5 hours a day        3.4
5 hours a day          1.4                       
1–5 hours a day        3.0
5 hours a day          0.4                       
1–5 hours a day        1.9
5 hours a day          0.8                       
1–5 hours a day        2.4","Distribution (%) of employed respondents by time spent in smoky rooms at workplace:

Males:                            
>5 hours a day          7.9                       
1–5 hours a day        7.8
5 hours a day          1.6                       
1–5 hours a day        1.4
5 hours a day          4.2                       
1–5 hours a day        4.0
5 hours a day          2.2                       
1–5 hours a day        3.5
5 hours a day          1.0                       
1–5 hours a day        1.4
5 hours a day          1.5                       
1–5 hours a day        2.2","Distribution (%) of employed respondents by time spent in smoky rooms at workplace sex and age
Males
>5 hours a day 8 4
1–5 hours a day 7 7
5 hours a day 0 8
1–5 hours a day 2 1
5 hours a day 4 1
1–5 hours a day 4 5
5 hours a day 2 4
1–5 hours a day 4 8
5 hours a day 0 8
1–5 hours a day 2 8
5 hours a day 1 5
1–5 hours a day 3 7","WHO European Region"
"54","Ethiopia","Report not provided","Report not provided","Report not provided","WHO African Region"
"55","European Union","Exposure to tobacco at work in 2014: 27% exposed (17% occasionally, 4 % for less than one hour a day, 3% for 1-5 hours a day, 3% for more than 5 hours a day).
Exposure to tobacco smoke in public places in 2017: 20% in bars and 19% in restaurants (percentage exposed during a visit within the last six months).","Exposure to tobacco at work : 27% exposed (17% occasionally, 4 % for less than one hour a day, 3% for 1-5 hours a day, 3% for more than 5 hours a day).

Exposure to tobacco smoke in public places: 25% in bars and 12% in restaurants (percentage exposed during a visit within the last six months).","Exposure to tobacco smoke in private settings: 38% of EU citizens allow smoking in the house 28% of car owners allow smoking in their car *
Exposure to tobacco smoke at work: 28% (17% occasionally 4 % for less than one hour a day 4% for 1-5 hours a day 3% for more than 5 hours a day) 
Exposure to tobacco smoke in public places: bars (28%) restaurants (14%) - exposed during a visit within the last six months","WHO European Region"
"56","Fiji","Report not provided","Report not provided","Among boys age 13-15 55.9% reported being in the presence of people who smoked at least one or more days during the past seven days; and among girls age 13-15 55.4%","WHO Western Pacific Region"
"57","Finland","Exposure to tobacco smoke at work, at home or other places (an hour a day or more): men 6,0 % and women 3,3 %.","Exposure to tobacco smoke at work (less than hour a day or more): men 8,2 % and women 3,4 %.

Exposure to tobacco smoke at home by partner, other adult and a person under 18
years (non-smokers and ex-smokers): men 2,1 % and women 3,9 %.","Exposure to tobacco smoke at work (less than hour a day or more): men 8.7 % and women 4.2 %.
Exposure to tobacco smoke at home by partner other adult and a person under 18 years (non-smokers and ex-smokers): men 0.2 % and women 3.5 %.","WHO European Region"
"58","France","Tabagisme au domicile : 
En 2014, au sein de la population de France métropolitaine, 28,2% des 15-75 ans déclaraient que quelqu’un fumait à l’intérieur de leur domicile, 8,2% de temps en temps et 20,0% régulièrement. La présence d’un fumeur à domicile était logiquement liée au statut tabagique : elle était de 15,7% chez les non-fumeurs et 52,2% chez les fumeurs. Les plus jeunes non-fumeurs étaient particulièrement nombreux à déclarer un tabagisme au domicile en 2014 (30,3% des 15-24 ans). En une décennie, la proportion de la population déclarant un tabagisme à domicile est passée de 32,8% en 2005 à 28,2% en 2014.         
Dans les lieux à usage collectif :
1) Les lieux de travail (intérieur des locaux) ne sont pas totalement non-fumeurs : 15% des actifs occupés déclaraient avoir été exposés à la fumée de tabac des autres au moins une fois au cours des 30 derniers jours.
2) Près des trois quarts des élèves et étudiants de plus de 15 ans déclaraient avoir été exposés à la fumée de tabac des autres « à l’école, au lycée, à l’université », sans précision sur le lieu exact (intérieur ou extérieur). Les expositions aux abords des établissements ont été probablement en partie comptabilisées ici ; ce résultat reste néanmoins préoccupant.
3) Parmi les 15-75 ans qui ont fréquenté ces lieux au cours des 30 derniers jours, 9% ont déclaré avoir été exposés à la fumée de tabac au moins une fois au restaurant, 30% dans les cafés, bars, pubs, et 40% dans les discothèques. Ces données pour les lieux de convivialité, à la hausse par rapport à celles relevées dans le cadre de l’enquête International Tobacco Control (ITC) de fin 2012, semblent suggérer un recul de l’application de la législation. Cette interprétation est cependant à prendre avec précaution, les questions n’étant pas identiques.","Parmi les 15-75 ans en 2014, exposition à la fumée de tabac au cours des 30 derniers jours parmi l’ensemble de la population :
-	A domicile : 28,2 %
-	Au lycée, à l’université, à l’école (parmi les étudiants) : 76,8 %
-	Au travail (parmi les travailleurs) : 15,5 %
-	Dans les cafés, bars ou pubs : 14,2 %
-	Dans les restaurants : 6,0 %
-	En discothèque : 3,8 %","Vu des gens fumer au cours du mois écoulé (ITC ; 12/2012)
Bars pubs cafés : 6.6%
Restaurants : 1.4%
Lieux de travail : 12.8%","WHO European Region"
"59","Gabon","lenquête GYTS a révélé que les jeunes ont été exposés dans la maison, dans les espaces publics clos, dans les taxis et dans les établissements scolaires","Voir section 3.2 (Annex 1, Rapport final GYTS 2014)","Answer not provided","WHO African Region"
"60","Gambia","AT Home: Male 61.6 and Female 44.8
At Workplace Male 47.0 and Female 19.4","AT Home: Male 61.6 and Female 44.8
At Workplace Male 47.0 and Female 19.4","At home boy 45.8%; girls 44.4% public places boy 61.6; girls 57.2","WHO African Region"
"61","Georgia","Exposed to tobacco second-hand smoke in home during the past 30 days (age 18-69): men 47.2%, women 39.1%, both sexes 43.0%
Exposed to tobacco second-hand smoke in the workplace during the past 30 days (age 18-69): men 23.7%, women 9.0%, both sexes 15.8%","Answer not provided","Answer not provided","WHO European Region"
"62","Germany","11.3 % of the non-smoking population (age 18+)  are  exposed to second hand tobacco smoke on a regular base. Rates were higher in males (14.7 %) than in females (8.3 %). Tobacco smoke exposure is highest in the age group 18-29 years. More men than women are exposed to tobacco smoke at the workplace.
43 % of the minor population (age up to 17) lives together with at least one parent that smokes, in 15 % both parents are smokers. 11 % of the parents declare that they smoke at home in the presence of their kids.","27,3 % of the non-smoking population (age 18+)  are at least once a week exposed to second hand tobacco smoke. Rates were higher in males (33,8 %) than in females (21,7 %). Tobacco smoke exposure is highest in the age group 18-29 years. More men than women are exposed to tobacco smoke at the workplace.
43 % of the minor population (age up to 17) lives together with at least one parent that smokes, in 15 % both parents are smokers. 12 % of the parents declare that they smoke at home in the presence of their kids.","58.5 % of men (age 18+) and 74.8 % of women (age 18+) are never exposed to tobacco smoke. 13.3 % of men and 8.7 % of women are exposed daily to tobacco smoke. Tobacco smoke exposure is highest in the age group 18-29 years. More men than women are exposed to tobacco smoke at the workplace.","WHO European Region"
"63","Ghana","23% of students reported exposure to tobacco smoke at home and 39% exposed in enclosed public area.

In 2000 41.4% of students were exposed to smoke in public places, reducing to 31.6% in 2006, 32.3% in 2009","Students reported reduction in exposure between 2000 and 2009. In 2000 22.2% students lived in homes where others smoked in their presence, reducing to 15.9% in 2006 and rising to 19.1% in 2009.

In 2000 41.4% of students were exposed to smoke in public places, reducing to 31.6% in 2006 and 32.3% in 2009","Students reported reduction in exposure between 2000 and 2009. In 2000 22.2% students lived in homes where others smoked in their presence reducing to 15.9% in 2006 and rising to 19.1% in 2009.
 In 2000 41.4% of students were exposed to smoke in public places reducing to 31.6% in 2006 and 32.3% in 2009","WHO African Region"
"64","Greece","Report not provided","Non Exposed to tobacco smoke:
Male: at home (72.8%), in the workplace (79.6%), in public areas (34%)
Female: at home (71.4%), in the workplace (92.3%), in public areas (54.2%)","Exposure in the workplace: 52.3% -  at home : 65.7% - on restaurants: 72.2%","WHO European Region"
"65","Grenada","At home overall 18.2% of respondents of the GYTS (17% male and 18.6% female)","At home 27.3% of respondents of the GYTS (27.3% male and 29.7% female)","At home 27.3% (24.9% male and 29.7% female)","WHO Region of the Americas"
"66","Guatemala","De acuerdo con la Encuesta GYTS 2015, se tienen los siguientes datos sobre la exposición al humo de segunda mano para jóvenes de 13-15 años:

En el hogar, 21.6% de jóvenes (20.9% hombres, 22.3% mujeres), lo que muestra una disminución moderada, pero sostenida, con respecto a datos de 2008 y 2006: Exposición de 23.1% y 25.8% respectivamente. 

En lugares públicos cerrados, 38.6% de jóvenes (37.5% hombres, 39.9% mujeres), lo que muestra una disminución moderada, pero sostenida, con respecto a datos de 2008 y 2006: Exposición de 40.8% y 46.6% respectivamente.","23.1% de jóvenes expuestos al humo de tabaco en el hogar","Aproximadamente 23.1 % de jóvenes expuestos al humo del tabaco en el hogar","WHO Region of the Americas"
"67","Guinea","Report not provided","Lexposition à la fumée secondaire est modérée: plus dun tiers des étudiants vit dans un foyer où d’autres personnes fument; 1 élève sur 3 sont exposés à la fumée secondaire dans les lieux publics; près dun quart des élèves ont au moins un parent qui fume.","Report not provided","WHO African Region"
"68","Guinea-Bissau","31% are living in the households where people smoke
35.3% are exposed to tobacco outside their homes","31% are living in the households where people smoke
35.3% are exposed to tobacco outside their homes","Report not provided","WHO African Region"
"69","Guyana","Answer not provided","Report not provided","Report not provided","WHO Region of the Americas"
"70","Honduras","EXPOSICIÓN AMBIENTAL A HUMO DE TABACO EN TEGUCIGALPA.

Autores:  Ana Navas Acien. Claudia Deyanira Gómez Mass.  Victoria Durón H.  Enio Alvarenga Chinchilla. / Con el apoyo de la OPS y del IHADFA llevaron a cabo dicho estudio en el año 2005 siendo los principales hallazgos los siguientes:

Los niveles encontrados para el conjunto de la ciudad pueden clasificarse como bajos-moderados. Sin embargo, se detectó exposición a humo de tabaco en lugares en los que está prohibido fumar como el aeropuerto o la oficina gubernamental y el nivel de exposición llega a alto o muy alto en los restaurantes y bares. La detección de nicotina en el ambiente indica que existe exposición a los productos tóxicos y carcinógenos que se encuentran en el humo del tabaco. A pesar de haber utilizado un muestreo de conveniencia, se intentó abarcar lugares muy diversos de toda la ciudad, así como niveles socioeconómicos muy diferentes, por lo que podemos pensar que estos resultados reflejan la situación de exposición a humo de tabaco en Tegucigalpa y evaluar la situación de humo ambiental de tabaco para el conjunto de la ciudad. A continuación se presenta la discusión para cada tipo de institución:  

En promedio en el hospital, los niveles, son en general prácticamente nulos, e inferiores a los encontrados en hospitales similares de otros países, como por ejemplo en el caso de Uruguay (12) donde se evidenció exposición a humo de tabaco en todos los lugares monitorizados en el hospital objeto de estudio9. Sin embargo, se detectó nicotina en algunas salas, fundamentalmente de personal médico. Es por lo tanto prioritario fortalecer programas de ambientes libres de humo que involucren a los profesionales sanitarios. Es importante que los profesionales de la salud tomen la iniciativa con el fin de poder conseguir un hospital 100% libre de humo en un futuro muy próximo. En este sentido es muy positivo el hecho de que el 80% de las personas encuestadas en el hospital estarían de acuerdo en convertir el hospital en un lugar libre de humo. En los colegios, los niveles encontrados son prácticamente nulos, y en general, pueden considerarse libres de humo. Los niveles de exposición a humo de tabaco en la oficina de gobierno son moderados. En la misma está prohibido fumar, sin embargo, es prioritario hacer un esfuerzo con el fin de reducir la presencia de humo en lugares como los baños, los pasillos y escaleras y poder conseguir, para el caso, en un futuro próximo la municipalidad sea un lugar completamente libre de humo. 

Los edificios de gobierno, deben servir de ejemplo para otros centros de trabajo. 4. En el aeropuerto se encontraron niveles moderados-altos de nicotina, incluidas las salas en las que está prohibido fumar. Esto puede indicar que no se respetan las normas o que la separación entre salas de fumadores y de no fumadores no es adecuada y no protege a los no fumadores de los riesgos derivados del tabaquismo pasivo. 5. La exposición a humo de tabaco en restaurantes y bares es alta o muy alta. Los niveles encontrados son muy similares a los referidos en estudios realizados en otros países de América Latina. Los niveles de exposición en restaurantes y bares suponen especialmente un riesgo para las personas que ahí trabajan y que están expuestas de forma crónica al humo de tabaco. Los niveles recogidos en las zonas de no fumadores adyacentes a zonas de fumadores demuestran la ineficacia de esta medida si no existe separación total de las zonas. Sin embargo, los niveles encontrados en un restaurante en el que está prohibido fumar en todo el espacio indican que es posible reducir el nivel de exposición a humo de tabaco en los restaurantes hasta niveles prácticamente nulos y proteger a los clientes y trabajadores de los riesgos del tabaquismo pasivo.","EXPOSICIÓN AMBIENTAL A HUMO DE TABACO EN TEGUCIGALPA.

Autores:  Ana Navas Acien. Claudia Deyanira Gómez Mass.  Victoria Durón H.  Enio Alvarenga Chinchilla. / Con el apoyo de la OPS y del IHADFA llevaron a cabo dicho estudio en el año 2005 siendo los principales hallazgos los siguientes:

Los niveles encontrados para el conjunto de la ciudad pueden clasificarse como bajos-moderados. Sin embargo, se detectó exposición a humo de tabaco en lugares en los que está prohibido fumar como el aeropuerto o la oficina gubernamental y el nivel de exposición llega a alto o muy alto en los restaurantes y bares. La detección de nicotina en el ambiente indica que existe exposición a los productos tóxicos y carcinógenos que se encuentran en el humo del tabaco. A pesar de haber utilizado un muestreo de conveniencia, se intentó abarcar lugares muy diversos de toda la ciudad, así como niveles socioeconómicos muy diferentes, por lo que podemos pensar que estos resultados reflejan la situación de exposición a humo de tabaco en Tegucigalpa y evaluar la situación de humo ambiental de tabaco para el conjunto de la ciudad. A continuación se presenta la discusión para cada tipo de institución:  

En promedio en el hospital, los niveles, son en general prácticamente nulos, e inferiores a los encontrados en hospitales similares de otros países, como por ejemplo en el caso de Uruguay (12) donde se evidenció exposición a humo de tabaco en todos los lugares monitorizados en el hospital objeto de estudio9. Sin embargo, se detectó nicotina en algunas salas, fundamentalmente de personal médico. Es por lo tanto prioritario fortalecer programas de ambientes libres de humo que involucren a los profesionales sanitarios. Es importante que los profesionales de la salud tomen la iniciativa con el fin de poder conseguir un hospital 100% libre de humo en un futuro muy próximo. En este sentido es muy positivo el hecho de que el 80% de las personas encuestadas en el hospital estarían de acuerdo en convertir el hospital en un lugar libre de humo. En los colegios, los niveles encontrados son prácticamente nulos, y en general, pueden considerarse libres de humo. Los niveles de exposición a humo de tabaco en la oficina de gobierno son moderados. En la misma está prohibido fumar, sin embargo, es prioritario hacer un esfuerzo con el fin de reducir la presencia de humo en lugares como los baños, los pasillos y escaleras y poder conseguir, para el caso, en un futuro próximo la municipalidad sea un lugar completamente libre de humo. 

Los edificios de gobierno, deben servir de ejemplo para otros centros de trabajo. 4. En el aeropuerto se encontraron niveles moderados-altos de nicotina, incluidas las salas en las que está prohibido fumar. Esto puede indicar que no se respetan las normas o que la separación entre salas de fumadores y de no fumadores no es adecuada y no protege a los no fumadores de los riesgos derivados del tabaquismo pasivo. 5. La exposición a humo de tabaco en restaurantes y bares es alta o muy alta. Los niveles encontrados son muy similares a los referidos en estudios realizados en otros países de América Latina. Los niveles de exposición en restaurantes y bares suponen especialmente un riesgo para las personas que ahí trabajan y que están expuestas de forma crónica al humo de tabaco. Los niveles recogidos en las zonas de no fumadores adyacentes a zonas de fumadores demuestran la ineficacia de esta medida si no existe separación total de las zonas. Sin embargo, los niveles encontrados en un restaurante en el que está prohibido fumar en todo el espacio indican que es posible reducir el nivel de exposición a humo de tabaco en los restaurantes hasta niveles prácticamente nulos y proteger a los clientes y trabajadores de los riesgos del tabaquismo pasivo.","Answer not provided","WHO Region of the Americas"
"71","Hungary","Report not provided","84.5% of the population (82.3% for males and 86.4% for females) is never exposed to passive tobacco smoking in their home; 80.3% (76.1% and 84.1%) is never exposed to passive tobacco smoking in other places.","In 2013. 63% of smokers and 92% of non-smokers were never exposed to tobacco smoke at their home. In 2012. this rate was 33% among smokers and 88% among non-smokers.
Rate of non-smokers exposed to tobacco smoke in enclosed air space:
health care provider: 6.5%
public education institution: 3.75%
public institution: 5.8%
restaurant: 5.52%
disco. music hall: 7.61%
pub: 8.62%
public transportation (train): 4.42%
public area (waiting room): 8.33%
workplace: 6.64%
Compare to 2012. the expose to tobacco smoke among non-smokers decreased in public education institution. public institution. restaurants. pubs. discos and workplaces. on trains and in waiting rooms however it increased in the area of health care provider.
 Rate of non-smokers exposed to tobacco smoke at open air space:
play ground: 20%
public transport area: 35.96%
public transport waiting area: 28.53%
passageway: 43.16%
Compare to 2012. the expose to tobacco smoke among non-smokers decreased in public transport area and public transport waiting area. however it increased in playground and passageways.
The exposition of passive smoking was declined due to the 2012 amendments of Act XLII of 1999 on the Protection of Non-Smokers and Certain Regulations on the Consumption and Distribution of Tobacco Products.","WHO European Region"
"72","Iceland","The study refers to exposure to tobacco smoke at home of 3 year old children. 
Environmental Tobacco Smoke in Icelandic Homes: Infant Exposure and Parental Attitudes and Behavior 
Development within Iceland between 1995 and 2006
The full report of this survey is given in Annex 3.","The study refers to exposure to tobacco smoke at home of 3 year old children. 
Environmental Tobacco Smoke in Icelandic Homes: Infant Exposure and Parental Attitudes and Behavior 
Development within Iceland between 1995 and 2006
The full report of this survey is given in Annex 3.","The study refers to exposure to tobacco smoke at home of 3 year old children. 
Environmental Tobacco Smoke in Icelandic Homes: Infant Exposure and Parental Attitudes and Behaviour 
Development within Iceland between 1995 and 2006
The full report of this survey is given in Annex 4.","WHO European Region"
"73","India","Report not provided","52% of adults exposed to SHS at Home  (Male 52.5% , Female – 52.5%)
30% of adults exposed to SHS at Workplace   (Male 32.2% , Female – 19.4 %)
18% of adults exposed to SHS at Public Transport (Male 22% , Female – 12.6 %)","52% of adults exposed to SHS at Home (Male 52.5%. Female – 52.5%); 30% of adults exposed to SHS at Workplace   (Male 32.2% . Female – 19.4 %); 18% of adults exposed to SHS at Public Transport (Male 22% . Female – 12.6 %","WHO South-East Asia Region"
"74","Iran (Islamic Republic of)","24.2% of students were exposed to tobacco smoke at
home.
38.4% of students were exposed to tobacco smoke inside
enclosed public places.

18-100 years old: 
Male: 36.37 Female: 28.18 
At work: 14.5
At home: : 26.28","13-15 years old: 
35.4% live in homes where others smoke in their presence. 
44.8% are around others who smoke in places outside their home.

15-64 years old: 
At home: Male: 21.14 Female: 27.48 Total: 24.27
At work: Male: 27.19 Female: 13.42 Total: 20.39","13- 15 years olds: 35.4% live in homes where others smoke in their presence; 44.8% are around others who smoke in places outside their home 
15- 64 years olds: At home: Male: 21.14% Female: 27.48% Total: 24.27%; At work: Male: 27.19% Female: 13.42% Total: 20.39%","WHO Eastern Mediterranean Region"
"75","Iraq","SECONDHAND SMOKE
	56.1% of adults (18 years old and above) were exposed to tobacco smoke at the workplace.
	52.8% of adults (18 years old and above) were exposed to tobacco smoke at home.","Answer not provided","We have been conducting a survey in collaboration with the World Health Organization and John Hopkins in 2010 to measure the air quality and the proportion of passive smoking in a number of enclosed public places in Baghdad including hospitals government departments schools and educational institutions restaurants cafes and public transport.","WHO Eastern Mediterranean Region"
"76","Ireland","	Overall, 16% are exposed to second–hand smoke on a daily basis
	34% of smokers are exposed to second-hand smoke daily, and 10% of non-smokers exposed daily
	Exposure to second-hand smoke among non-smokers is highest among those aged 15 to 24, 19% of whom are exposed to it on a daily basis.
	Also, 18% of non-smokers living in the most deprived areas are exposed to second-hand smoke daily","Adults: 5% of adults exposed to tobacco smoke in bars, 4% of adults exposed to tobacco smoke in restaurants and 13% of adults exposed to tobacco smoke in the workplace. Source Eurobarometer 429. Fieldwork 2014, published 2015.

Children : Overall 17% of children (10-17 years) are exposed to tobacco smoke in the home and 19% are exposed to tobacco smoke in cars. Source HBSC 2014.","The Public Health (Tobacco) Act 2002 as amended prohibits smoking in most indoor workplaces which therefore includes public transport.
In the Slán Survey 2007 respondents were asked if there were rules about smoking in their household. Over half (59%) reported that smoking was not allowed anywhere inside their home. An additional 23% stated that smoking was only allowed in their home in some places or at some times.","WHO European Region"
"77","Israel","Report not provided","Report not provided","Report not provided","WHO European Region"
"78","Italy","according to GYTS 2014 youth (13-15 years)  are expose to passive smoking in their home: 49.9% overall, 45.4% boys and 54.5% girls.
according to PASSI Surveillance
the smoking ban in workplaces is respected in 93% of cases in 2016 (91,4% in 2014)
the smoking ban in  public places is respected in 91.1% of cases in 2016 (89.7% in 2014)
homes where smoking is not allowed are 81.8% in 2016 (78% in 2014)","according to GYTS 2014 youth (13-15 years)  are expose to passive smoking in their home: 49.9% overall, 45.4% boys and 54.5% girls.
according to PASSI Surveillance
the smoking ban in workplaces is respected in 91,4% of cases 
the smoking ban in  public places is respected in 89.7% of cases
the home where smoking is not allowed are 78%","We observed the compliance of the smoking ban of 89.5% in public places and 91.3% in work places. Exposure to tobacco smoke at home is 24% while in presence of minors (under 15 years old) is 16%","WHO European Region"
"79","Jamaica","69.5% (69.9% boys and 69.4% girls) of students, aged 13-15 years old reported people smoking in their presence one one or more days during the past seven days","40.5% of students age 13 -15 years old live in homes where others smoke in their presence   and 66.5% are around others who smoke in places outside their home.","40.5% of students age 13 -15 years old live in homes where others smoke in their presence  and 66.5% are around others who smoke in places outside their home","WHO Region of the Americas"
"80","Japan","Prevalence of non-smokers who are exposed to secondhand smoke was 14.5% at home, 31.3% at workplace, 39.9% at bar, café or restaurant, 24.8% on the road, 10.1% on public transport.
Prevalence of both smokers and non-smokers who are exposed to secondhand smoke was 18.7% at home, 41.2% at workplace, 43.3% at bar, café or restaurant, 16.9% on the road, 10.4% on public transport.","Prevalence of non-smokers who are exposed to secondhand smoke was 16.4% at home, 33.1% at workplace, 49.8% at bar, café or restaurant, 33.1% on the road, 12.0% on public transport.
Prevalence of both smokers and non-smokers who are exposed to secondhand smoke was 20.6% at home, 42.4% at workplace, 50.9% at bar, café or restaurant, 33.5% on the road, 12.2% on public transport.","Prevalence of persons who exposed by involuntary smoke was 16.8% at home 35.7% at workplace 45.1% at bar café or restaurant.","WHO Western Pacific Region"
"81","Jordan","دراسة المسح العالمي لانتشار التبغ بين الشباب 2014
Current tobacco smokers, Overall 23.2 ) Boys 32.8 Girls 13.4)
Current cigarette smokers, Overall 11.4  ) Boys 17.3 Girls 5.4)
Frequent cigarette smokers, Overall 1.8  ) Boys 3.3 Girls 0.3)
Current tobacco users, Overall 24.0 ) Boys 33.9 Girls 13.8)
Ever tobacco users, Overall 45.0 (Boys 54.9 Girls 34.8)
Exposed to tobacco smoke at home, Overall 60.0 (Boys 57.3 Girls 62.9)
Exposed to tobacco smoke inside any enclosed public place, Overall, 62.4(Boys 63.0 Girls 61.7)
Exposed to tobacco smoke at any outdoor public place, Overall 56.2(Boys 58.8 Girls 53.3)","دراسة المسح العالمي لانتشار التبغ بين الشباب 2014
Current tobacco smokers, Overall 23.2 ) Boys 32.8 Girls 13.4)
Current cigarette smokers, Overall 11.4  ) Boys 17.3 Girls 5.4)
Frequent cigarette smokers, Overall 1.8  ) Boys 3.3 Girls 0.3)
Current tobacco users, Overall 24.0 ) Boys 33.9 Girls 13.8)
Ever tobacco users, Overall 45.0 (Boys 54.9 Girls 34.8)
Exposed to tobacco smoke at home, Overall 60.0 (Boys 57.3 Girls 62.9)
Exposed to tobacco smoke inside any enclosed public place, Overall, 62.4(Boys 63.0 Girls 61.7)
Exposed to tobacco smoke at any outdoor public place, Overall 56.2(Boys 58.8 Girls 53.3)","53.6% rate of tobacco exposure in homes; 50.5% rate of exposure to tobacco smoke in public places","WHO Eastern Mediterranean Region"
"82","Kazakhstan","Answer not provided","Report not provided","The proportion of respondents exposed to secondhand smoke at home or at work during the last 30 days at the time the survey was 65.0% (73.2% - 56.7% of men and - women)","WHO European Region"
