"","Party","2018","2016","2014","Region"
"142","Serbia","In 2016, there were 959 tobacco growers (794 male and 165 female tobacco growers) and in 2017 there were 983 tobacco growers (815 male and 168 female tobacco growers) in the Republic of Serbia.","In 2014, there were 1,695 tobacco growers (1,452 male and 243 female tobacco growers) and in 2015 there were 1,235 tobacco growers (1,032 male and 203 female tobacco growers) in the Republic of Serbia.","In 2011 there were 2 358 tobacco growers in 2012 - 1 765 and in 2013 there were 1 498 male and 283 female tobacco growers a total of 1 781 tobacco growers.","WHO European Region"
"143","Seychelles","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"144","Sierra Leone","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"145","Singapore","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"146","Slovakia","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"147","Slovenia","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"148","Solomon Islands","The tobacco growing referred to above is not mass production to supply the tobacco industry but just growing tobacco in small household scale, for personal use and some for lower scale public sale","Report not provided","The tobacco growing referred to above is not mass production to supply the tobacco industry but just growing tobacco in small household scale for personal use and some for lower scale public sale","WHO Western Pacific Region"
"149","South Africa","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"150","Spain","Según los últimos datos de entregas, de 2016, en ese año cultivaron tabaco 1.542 productores.

Por otra parte, en 2015, el cultivo de tabaco generó, en 2015, 3.380 puestos de trabajo: 2.146 por efecto directo, 712 por efecto indirecto y 521 por efecto inducido.

No se cuenta con datos desglosados por sexo.","1.894","No se dispone de datos desglosados por sexo.
Nº de productores de tabaco:
En la tabla siguiente se refleja el número de productores de tabaco (titulares de explotaciones que producen tabaco) de 2005 a 2013 (en 2006 entró en vigor la actual regulación comunitaria del sector):

2005
2006
2007
2008
2009
2010
2011
2012
2013

nº productores
 5.240 
 3.397 
 3.341 
 2.547 
 2.503 
 2.273 
 2.191 
 2.115 
 1.986 

Fuente: Fondo español de Garantía Agraria (FEGA)-Ministerio de Agricultura. Alimentación y Medio Ambiente (MAGRAMA). 
En el descenso en el número de tabaqueros. ha tenido que ver la reforma de la regulación europea del sector. en 2006. que ha supuesto desvincular. de la producción. las ayudas al tabaco. Es decir. actualmente las ayudas se cobran. independientemente de lo que cultives. por referencia histórica y no por kilogramo producido y entregado a la industria (exceptuando la ayuda a la calidad. con un montante muy reducido). 
Este esquema de ayudas. ha supuesto un desincentivo al cultivo de tabaco: desde 2005. la producción y superficie se han rebajado un 17.05% y un 20.58%. respectivamente. El número de cultivadores de tabaco han bajado en un 62.1% (la mayor reducción en el número de activos que en superficie y producción. se explica por un incremento en las mejoras tecnológicas del cultivo).
Fuente: FEGA-MAGRAMA. 
Puestos de trabajo que genera el sector del tabaco crudo:
En cuanto a los puestos de trabajo que genera este sector. además de los cultivadores. cabe decir que en Extremadura. comunidad autónoma que concentra más del 94% de la producción:
El empleo directo del cultivo de tabaco genera 6.331 puestos de trabajo. incluyendo los cultivadores. los asalariados por labores agrícolas (UTAs. Unidades de trabajo agrario: trabajo efectuado por una persona dedicada a tiempo completo. durante un año. a la actividad agraria). las agrupaciones de productores de tabaco y las empresas de primera transformación.
El empleo indirecto. en esa región. genera 155 puestos de trabajo entre producción y distribución de semillas. distribución y almacenamiento de fertilizantes y fitosanitarios. mantenimiento y reparación de maquinaria. distribución de energía. sistemas de riego. seguros agrarios. servicios financieros. asesoría y otros. 
Fuente: “Estudio sobre el empleo e importancia social del cultivo del tabaco en Extremadura” elaborado por FOREM Extremadura. referido a datos de 2010 y 2011 y publicado el 25 de octubre de 2011.","WHO European Region"
"151","Sri Lanka","Answer not provided","Answer not provided","Report not provided","WHO South-East Asia Region"
"152","Sudan","لاتوجد معلومات عن عدد العمال وعن المساحات المزروعة","Report not provided","Report not provided","WHO Eastern Mediterranean Region"
"153","Suriname","Answer not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"154","Swaziland","Report not provided","Answer not provided","Report not provided","WHO African Region"
"155","Sweden","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"156","Syrian Arab Republic","Answer not provided","Answer not provided","Report not provided","WHO Eastern Mediterranean Region"
"157","Tajikistan","Report not provided","Report not provided","Answer not provided","WHO European Region"
"158","Thailand","The number of tobacco farmers is 31,275 persons in 2016/2017 crop year","The number of tobacco farmers is 48,000 persons in 2014","The number of tobacco farmers is 20.000 persons in 2013which decreases from the previous year (64.150 persons in 2011). Data by gender is not available.","WHO South-East Asia Region"
"159","The former Yugoslav Republic of Macedonia","Around 80 000","Answer not provided","Answer from the Ministry of Agriculture Forestry and water economy:
Republic of Macedonia is ranked on the 30th place for the amount of tobacco produced in the world and on the 15th place in the realized value of export of tobacco in the world.Upon considering industrial crops tobacco prevails among them as a very significant labor-intensive crop in areas with difficult conditions for agricultural production. Out of the total planted area under industrial crops in 2012 73.77 % were planted with tobacco. Most tobacco is grown in Pelagonia and Southeast parts of Macedonia (Radovis and Strumica).The primary production of oriental type small leaf aromatic tobaccos have great economic and social importance for the Republic of Macedonia as a country which is traditional manufacturer of this type of tobacco. From the oriental types of tobacco the varieties grown in the republic of Macedonia are the following: Prilep Yaka Basmak and significantly small quantities of Dzebel. In some years semi-oriental type Otlja is produced. In the period before the year 2004 we had successful growing of broad-leaf tobacco types Virginia and Burley especially the tobacco type Virginia. Our state has abandoned the credentials in tobacco production except the controls established in the Law on of tobacco and tobacco products. For these reasons we believe that Macedonia will remain for the next 7 years almost an exclusive manufacturer of oriental types of tobacco. This conclusion arises out of the fact that there is a lack of state regulation on the quantity and type structure of the produced tobacco by tobacco harvest.
At this point the oriental tobacco is a major export product. Because of its high quality the Macedonian oriental tobacco is greatly valued in the international market and along with the tobacco products it represents an important export product of the country. Today over 99% of the total tobacco production is oriented towards the requirements of multinational companies which through their registered companies for purchase of raw tobacco are ensuring placement of fermented tobacco on foreign markets. At the present time almost all tobacco production is in the hands of individual producers - farmers.The tobacco production in the Republic of Macedonia for the period of the last 3 years (according to data from the State Statistical Office) is presented in Table 1.
Table 1. - Production of tobacco in the last three years ( 2010-2013)
Year
Space in hectares
Production


Planted
Harvested
Total tons
Kg/ha

2010 
20300
20300
30280
1492

2011 
19693
19679
26537
1348

2012
19656
16390
27333
1392

Average
19883
18790
28050
1411

Source: State Statistical Office
In 2012 individual farmers achieved an average yield of tobacco of 1392 kg / ha compared with 2011 when the average yield of tobacco was lower - 348 kg / ha.In order to objectively presented the dynamics of production and purchase of tobacco the d","WHO European Region"
"160","Timor-Leste","Answer not provided","Report not provided","Report not provided","WHO South-East Asia Region"
"161","Togo","Answer not provided","Answer not provided","Le tabac est juste cultivé pour les cérémonies et une consommation locale et donc non formalisé","WHO African Region"
"162","Tonga","Report not provided","Data not avaialable","Answer not provided","WHO Western Pacific Region"
"163","Trinidad and Tobago","Answer not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"164","Tunisia","70000","70000","70000","WHO Eastern Mediterranean Region"
"165","Turkey","The number of producers in 2016 is 64,464. Tobacco farming in Turkey is conducted in the form of traditional/family agriculture production. Therefore, when the number of employees is accepted as 3 persons on average, the total number of employees working for tobacco growing is approximately 193.392. About 78% of this number is male and 225 is female.","Number of tobacco growers is 73.047 as of 2014. Since tobacco growing is carried out mainly as a family agriculture as 1 grower is accompanied with 2 others, the total number of growers is approximately 219.222 out of which 82% is men and 18% is women","80.000 women + 320.000 men ; Total: 400.000 person","WHO European Region"
"166","Turkmenistan","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"167","Tuvalu","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"168","Uganda","Report not provided","60,000.","60 000","WHO African Region"
"169","Ukraine","Tobacco growing is close to disappear","Tobacco growing is close to disappear","Tobacco growing is close to disappear","WHO European Region"
"170","United Arab Emirates","لا توجد بيانات","لا توجد بيانات","There is no data.","WHO Eastern Mediterranean Region"
"171","United Kingdom of Great Britain and Northern Ireland","Report not provided","Answer not provided","Report not provided","WHO European Region"
"172","United Republic of Tanzania","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"173","Uruguay","El cultivo es escaso. Ocupa menos de 100 familias en el norte del país, en los departamentos de Artigas y Rivera.
En total, existen 122 hectáreas cultivadas con tabaco.","El cultivo es escaso. Ocupa menos de 100 familias en el norte del país, en los departamentos de Artigas y Rivera.
En total, existen 122 hectáreas cultivadas con tabaco.","El cultivo es escaso. Ocupa a unas cuantas familiar en el norte del país. Desconocemos el número exacto de personas dedicadas al cultivo.","WHO Region of the Americas"
"174","Uzbekistan","Report not provided","Общее число занятых в табаководстве в 2015 г. составил 8 697 человек, из них 3 479 - мужчины, 5 218 - женщины.","The total number of people employed in tobacco production in 2013 was 17.148 people. . Of them men - 6859 people. . Women - 10 289 people. ( This figure in 2010 was 1.8 times higher.","WHO European Region"
"175","Vanuatu","Report not provided","Not available.","Not available","WHO Western Pacific Region"
"176","Venezuela","Report not provided","Report not provided","Answer not provided","WHO Region of the Americas"
"177","Viet Nam","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"178","Yemen","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"179","Zambia","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"180","Zimbabwe","117 000","106 000","Report not provided","WHO African Region"
"181","Party","2018","2016","2014","Region"
