"","Party","2018","2016","2014","Region"
"72","Iceland","Gender breakdown: 102 men and 97 women.
Reference is in annex 4 to this report.","Gender breakdown: 102 men and 97 women.
Reference is in annex 4 to this report.","Gender breakdown: 102 men and 97 women.
Reference is in annex 5 to this report.","WHO European Region"
"73","India","Report not provided","9% of deaths due to non-communicable diseases are attributable to tobacco, with 58% of  such deaths due to trachea, bronchus, lung cancers caused due to tobacco use. In addition, 25% of deaths caused by respiratory diseases and 28% of deaths caused by Chronic Obstructive Pulmonary Disease (COPD) are attributable to tobacco.","9% of deaths due to non-communicable diseases are attributable to tobacco. with 58% of  such deaths due to trachea. bronchus. lung cancers caused due to tobacco use. In addition. 25% of deaths caused by respiratory diseases and 28% of deaths caused by Chronic Obstructive Pulmonary Disease (COPD) are attributable to tobacco.","WHO South-East Asia Region"
"74","Iran (Islamic Republic of)","Total deaths attributed to tobacco estimates as 11790
WHO estimated death rates (per 100,000 in age group over 30 years old) and proportion attributable to tobacco, 2004:
Communicable diseases= 46
Tuberculosis=5
Lower respiratory infections=16
All malignant neoplasms=165
Trachea, bronchus, lung cancers=13
All other malignant neoplasms=152
All Cardiovascular diseases=643
Ischaemic heart disease=331
Cerebrovascular disease=158
Other cardiovascular diseases=155
Respiratory diseases=61
Chronic obstructive pulmonary disease=24
Other respiratory diseases=37
The population of over 30 years old at the time of this survay was 24532000 individuals","Total deaths attributed to tobacco estimates as 11790
WHO estimated death rates (per 100,000 in age group over 30 years old) and proportion attributable to tobacco, 2004:
Communicable diseases= 46
Tuberculosis=5
Lower respiratory infections=16
All malignant neoplasms=165
Trachea, bronchus, lung cancers=13
All other malignant neoplasms=152
All Cardiovascular diseases=643
Ischaemic heart disease=331
Cerebrovascular disease=158
Other cardiovascular diseases=155
Respiratory diseases=61
Chronic obstructive pulmonary disease=24
Other respiratory diseases=37
The population of over 30 years old at the time of this survay was 24532000 individuals","Total deaths attributed to tobacco estimates as 11790
 WHO estimated death rates (per 100 000 in age group over 30 years old) and proportion attributable to tobacco 2004:
Communicable diseases= 46
Tuberculosis=5
Lower respiratory infections=16
All malignant neoplasms=165
Trachea bronchus lung cancers=13
All other malignant neoplasms=152
All Cardiovascular diseases=643
Ischaemic heart disease=331
Cerebrovascular disease=158
Other cardiovascular diseases=155
Respiratory diseases=61
Chronic obstructive pulmonary disease=24
Other respiratory diseases=37
The population of over 30 years old at the time of this survay was 24532000 individuals","WHO Eastern Mediterranean Region"
"75","Iraq","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"76","Ireland","Of the 5.962: 2,867 are caused by cancer, 1,495 by cardiovascular diseases, 1,530 due to respiratory diseases and 70 other. 
Of the total 3,644 (61%) occur in men and 2,318(39%) occur in women.","Of the 5.962: 2,867 are caused by cancer, 1495 by cardiovascular diseases, 1,530 due to respiratory diseases and 70 other. 
Of the total 3,644 (61%) occur in men and 2,318(39%) occur in women.","Cancers 2 280
 Circulatory diseases 1 538
 Respiratory diseases 1 292
 Digestive diseases  62","WHO European Region"
"77","Israel","Report not provided","Report not provided","Report not provided","WHO European Region"
"78","Italy","The smoking attributable deaths are due to lung cancer (25,987 deaths), other malignant neoplasms (10,121 deaths), cardiovascular diseases (19,615 deaths) and non-neoplastic respiratory diseases (19,612 deaths).","The smoking attributable deaths are due to lung cancer (25,987 deaths), other malignant neoplasms (10,121 deaths), cardiovascular diseases (19,615 deaths) and non-neoplastic respiratory diseases (19,612 deaths).","We estimated that 71 445 deaths (52 707 men and 18 738 women 12.5% of total mortality) were caused by smoking in 2010.
The smoking attributable deaths are due to lung cancer (25 987 deaths) other malignant neoplasms (10 121 deaths) cardiovascular diseases (19 615 deaths) and non-neoplastic respiratory diseases (19 612 deaths).","WHO European Region"
"79","Jamaica","Cardiovascular disease 38 per 100,000; all malignant neoplasms 39 per 100,000; trachea, bronchus, lung cancer 22 per 100,000; respiratory disease 67 per 100,000. Total deaths attributable to tobacco use  in Jamaica is estimated   to be 155 per 100,000 population (We have no new data).","Cardiovascular disease 38 per 100,000; all malignant neoplasms 39 per 100,000; trachea, bronchus, lung cancer 22 per 100,000; respiratory disease 67 per 100,000   . Total deaths attributable to tobacco use  in Jamaica is estimated   to be 155 per 100,000 population.","Cardiovascular disease 38 per 100 000; all malignant neoplasms 39 per 100 000; trachea bronchus lung cancer 22 per 100 000; respiratory disease 67 per 100 000","WHO Region of the Americas"
"80","Japan","Cancer 77.4 thousands deaths
Cardiovascular diseases 33.4 thousands deaths
Respiratory diseases 18.1 thousands deaths","Camcer 77.4 thousands deaths
Cardiovascular diseases 33.4 thousands deaths
Respiratory diseases 18.1 thousands deaths","·Cancer 77.4 thousands deaths 
·Cardiovascular diseases 33.4 thousands deaths 
·Respiratory disease 18.1 thousands deaths","WHO Western Pacific Region"
"81","Jordan","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"82","Kazakhstan","Answer not provided","Report not provided","In 2012 malignant diseases accounted for 484.4 per 100 thousand population. Mortality from cancer was 103.98 per 100 thousand population. The incidence of SBR was 2454.0 per 100 thousand population including disease with high blood pressure - 100 1173.3 thousand CHD -507.4 100 thousand acute myocardial infarction - 57.9 per 100 thousand cerebrovascular disease - 193.3 per 100 thousand population. Mortality from BSK - 256.76 per 100 thousand including CHD - 87.22 per 100 thousand from a stroke - 51 53 100 thousand incidence respiratory diseases accounted for 22936.3 100 thousand deaths - 57 30 100 thousans.","WHO European Region"
"83","Kenya","Answer not provided","Answer not provided","50% of in-patient mortality","WHO African Region"
"84","Kiribati","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"85","Kuwait","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"86","Kyrgyzstan","Report not provided","Нет данных за 2014-2015 годы","Answer not provided","WHO European Region"
"87","Lao People's Democratic Republic",NA,NA,"Answer not provided","WHO Western Pacific Region"
"88","Latvia","Answer not provided","Answer not provided","(all deaths except of those who are younger than 7 days (% M- men W- women. 


Probably
Yes
Unkown
No
Did 
not 
smoke
All


YEAR
M
W
M
W
M
W
M
W
M
W
M
W

2008
8.0
1.2
12.1
1.7
49.1
39.7
19.1
24.0
11.7
33.4
100.0
100.0

2009
8.6
1.4
13.1
1.7
44.6
26.6
16.5
14.2
17.3
56.1
100.0
100.0

2010
10.1
1.8
13.8
2.0
34.0
12.3
8.4
3.2
33.7
80.7
100.0
100.0

2011
10.0
1.9
14.9
2.3
30.3
11.0
6.8
2.2
38.0
82.7
100.0
100.0

2012
10.4
1.7
14.7
2.3
34.2
15.6
9.7
6.4
31.0
74.1
100.0
100.0

Total number of deaths in 2012 were 29 037 (13 807 males 15 230 females.","WHO European Region"
"89","Lebanon","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"90","Lesotho","Report not provided","Report not provided","Answer not provided","WHO African Region"
"91","Liberia","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"92","Libya","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"93","Lithuania","According to survey ""Burden of smoking in Lithuania: attributable mortality and years of potential life lost"" (https://academic.oup.com/eurpub/article/27/4/736/3100255) results:
In 2013, 13.9% of total mortality or 5771 deaths in Lithuania were attributable to smoking (5181 men and 590 women). The two leading causes of SADs were ischaemic heart disease and lung cancer  that accounted for 67.8% of the smoking attributable mortality. In the same year, smoking accounted for 39 279 years of potential life lost (34 663 years for men and 4615 years for women).

Mortality due to smoking-related malignant neoplasms (data of the Institute of Hygiene) are available (page 5, table 13): 
https://osp.stat.gov.lt/documents/10180/4898330/Annex.pdf

Accoring to the data of the Institute of Hygiene, total number of tobacco use-attributable deaths is approx. 6000.","Answer not provided","Answer not provided","WHO European Region"
"94","Luxembourg","Answer not provided","Answer not provided","1034 décès en 2012
Classification ICD-10 ; Année 2012 : 
C.00-C14 : 21 (tumeurs malignes de la lèvre cavité buccale et pharynx)
C.32-C34 : 242 (tumeurs malignes du larynx des trachées et du poumon)
C.15 : 29 (tumeurs malignes de l’œsophage)
I20- I25 : 315 (Cardiopathies ischémiques)
I60-I69 : 273 (maladies cérébrovasculaires)
340-347 : 154 (maladies chroniques des voies respiratoires inférieures)","WHO European Region"
"95","Madagascar","Answer not provided","Answer not provided","Si cette information est disponible veuillez fournir toute information additionnelle sur la mortalité attribuable à l’usage du tabac (par exemple cancer du poumon maladies cardiovasculaires) sur votre territoire.","WHO African Region"
"96","Malaysia","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"97","Maldives","27% pf deaths are directly attributable to tobacco use, according to WHO estimates done in 2004","27% pf deaths are directly attributable to tobacco use, according to WHO estimates done in 2004","NO specific data on tobacco attributed mortality is available. However it is important to note that heart diseases are in the top of the mortality table in Maldives. According to MoH heart diseases and respiratory conditions contribute to almost half of the mortality in the country.","WHO South-East Asia Region"
"98","Mali","Non disponible","Non disponible","Si cette information est disponible veuillez fournir toute information additionnelle sur la mortalité attribuable à l’usage du tabac (par exemple cancer du poumon maladies cardiovasculaires) sur votre territoire.","WHO African Region"
"99","Malta","No","Cancer of Trachea/Bronchus/Lung ; Chronic Bronchitis/Emphysema; Ischemic Heart Disease – SDR (ESP) per 100,000 available for 2012 .","Cancer of Trachea/Bronchus/Lung ; Chronic Bronchitis/Emphysema; Ischemic Heart Disease – SDR (ESP) per 100 000 available for 2012","WHO European Region"
"100","Marshall Islands","Number of deaths attributable to tobacco was 5 in 2007 (this was 2.0% of total deaths). 4 lung cancer deaths in 2011 and 4 in 2012.","Number of deaths attributable to tobacco was 5 in 2007 (this was 2.0% of total deaths). 4 lung cancer deaths in 2011 and 4 in 2012.","For tobacco related deaths close inspection of the death records shows that over the same three year period there were at least 16 7 and 5 registered deaths caused by conditions linked to tobacco. This translates into tobacco related death rates of 5.9 2.4 and 2.0% over the period. Current death records use data categories for each mortality case such as “main cause of death ” “due to or as a consequence of” and “immediate cause of death.” However it remains difficult totally different causes of death due to coding and classification inconsistencies. This will be a major area of focus for future profiles. 
As reported by the RMI Cancer Comprehensiveness Program (CCP) cancer remains a top five cause of death in the RMI. Current cancer related deaths by type are illustrated in the table below for 2005 and 2006. Over the five year period there were 34 lung cancer deaths (11 in 2005 6 in 2006 4 in 2007 5 in 2008 and 8 in 2009).","WHO Western Pacific Region"
"101","Mauritania","Answer not provided","Answer not provided","Si cette information est disponible veuillez fournir toute information additionnelle sur la mortalité attribuable à l’usage du tabac (par exemple cancer du poumon maladies cardiovasculaires) sur votre territoire.","WHO African Region"
"102","Mauritius",NA,"Answer not provided","64% of deaths due to cancer of the trachea bronchus and lung is attributed to tobacco","WHO African Region"
"103","Mexico","El impacto de la adicción al tabaco en la mortalidad varía según la patología que se considere. El 13% de las muertes cardiovasculares y el 9% de las producidas por Accidentes Cerebrovasculares (ACV) son atribuibles al tabaquismo (fracción atribuible). Estos porcentajes son mucho más elevados en patologías respiratorias como es el caso del EPOC donde el tabaquismo es responsable del 69% de las muertes y en cáncer de pulmón donde su asociación fue del 72%. El tabaco es responsable también del 13% de las neumonías y del 20% de las muertes por otros cánceres.","El impacto de la adicción al tabaco en la mortalidad varía según la patología que se considere. El 13% de las muertes cardiovasculares y el 9% de las producidas por Accidentes Cerebrovasculares (ACV) son atribuibles al tabaquismo (fracción atribuible). Estos porcentajes son mucho más elevados en patologías respiratorias como es el caso del EPOC donde el tabaquismo es responsable del 69% de las muertes y en cáncer de pulmón donde su asociación fue del 72%. El tabaco es responsable también del 13% de las neumonías y del 20% de las muertes por otros cánceres.","27181","WHO Region of the Americas"
"104","Micronesia (Federated States of)","The number provided is the NCD deaths","The number provided is the NCD deaths","Chronic Obstructive Pulmonary disease (COPD)- 13; Bronchitis -2; Pneumonia- 3; Cervical CA- 5; Larynx CA- 1; Oesophagus CA- 1; Mouth CA- 2; Bacterial disease – 1. Total 28","WHO Western Pacific Region"
"105","Mongolia","Morbidity: 1007,6 per 10000 for cardiovascular diseases and 1647.4 per 10000 for respiratory diseases in 2016. Mortality: 17.5 per 10000 for cardiovascular diseases and 13,4 per 10000 for cancer in 2016","Report not provided","Morbidity: 817 per 10000 for cardiovascular diseases and 1099.4 per 10000 for respiratory diseases in 2013. Mortality: 20.91 per 10000 for cardiovascular diseases and 12.60 per 10000 for cancer in 2013","WHO Western Pacific Region"
"106","Montenegro","The leading causes of morbidity and mortality of the population in Montenegro are  heart diseases and malignant disease, but there are still no studies confirming the impact of smoking on trends in mortality and morbidity.

One of the main causes of death is Ca of lungs, which is (according to the history of patients with Ca lungs) associated with smoking in 80% of cases.","The leading causes of morbidity and mortality of the population in Montenegro are  heart diseases and malignant disease, but there are still no studies confirming the impact of smoking on trends in mortality and morbidity.","Answer not provided","WHO European Region"
"107","Myanmar","Answer not provided","Answer not provided","Answer not provided","WHO South-East Asia Region"
"108","Namibia","Report not provided","Report not provided","Report not provided","WHO African Region"
"109","Nauru","Report not provided","Answer not provided","Report not provided","WHO Western Pacific Region"
"110","Nepal","All Cancers – 11%
CVD – 25%
Respiratory Diseases – 5%
Diabetes – 2%
Other NCDs – 8%","Report not provided","All Cancers – 11%
CVD – 25%
Respiratory Diseases – 5%
Diabetes – 2%
Other NCDs – 8%","WHO South-East Asia Region"
"111","Netherlands","19244 is 13,1% of all deaths (20 years and olders)

Lung cancer: 8692 (83%) / COPD 5371 (77%) / CHZ 1319 (15%) / Esophageal cancer 939 (52%) / strokes 722 (9%) / heart failure 630 (7%) / pancreatic cancer 421 (16%) / bladder cancer 330 (28%) / oral cavity cancer 195 (58%) / kidney cancer 171 (17%) / larynx
cancer 170 (84%) / gastric cancer 123 (10%) / diabetes 160 (6%)","Lung cancer: 9000 deaths
Heart and vascular diseases: 3000 deaths","See Annex.","WHO European Region"
"112","New Zealand","This is the average number of tobacco-related deaths in 2010. The breakdown is as follows:

Vascular (1737 deaths), respiratory (1285), all cancer (1872; of which lung cancer attributed 1347 deaths), all other (521)","This is the average number of tobacco - related deaths / year  2005-2009.  The breakdown 2005-2009 is as follows:

CVD (938 deaths), COPD (1126 deaths)  Lung cancer (1264 deaths), Upper aerodigestive cancer (176 deaths) Other cancer (351) Other medical (540)","4395 deaths per year – this is the average number of tobacco-related deaths per year between 2005 and 2009. 
This information is provided as a separate attachment.","WHO Western Pacific Region"
"113","Nicaragua","Answer not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"114","Niger","Report not provided","Answer not provided","Report not provided","WHO African Region"
"115","Nigeria","Answer not provided","Answer not provided","2.0% Male deaths estimates","WHO African Region"
"116","Niue","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"117","Norway","Of the 6262 Deaths attributable to tobacco, 272 were attributable to secondhand smoking.","Of the 6232 Deaths attributable to tobacco, 96 was attributable to passiv smoking.","1523 (30%) lung cancer
915 (18%) ischemic heart disease
1218 (24%) COPD","WHO European Region"
"118","Oman","معدل حدوث سرطان الرئة بين الذكور : 8.0 / 100.000
معدل حدوث سرطان الرئة بين الأناث : 2.4 /100.000","معدل حدوث سرطان الرئة بين الذكور : 4.8/ 100.000
معدل حدوث سرطان الرئة بين الأناث : 3.2 /100.000","The incidence of lung cancer among males: 10/100.000 
The incidence of lung cancer among females: 3.5/100.000","WHO Eastern Mediterranean Region"
"119","Pakistan","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"120","Palau","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"121","Panama","Desde el 2000 el Ministerio de Salud de Panamá viene levantando una serie de mortalidad para la aplicación de la fracción atribuible estándar tomada como referencia documental de investigaciones consolidadas en el Informe del Cirujano General ya que Panamá no cuenta con una estimación nacional que permita manejar una cifra estimada de fracción atribuible para el país. En este marco se han analizado hasta el 2015, la mortalidad por cáncer (incluida todas los sitos anatómicos, además de las patologías listadas a continuación: Enfermedad hipertensiva,  Enfermedad cerebro vascular, Enfermedades isquémicas del corazón, Enfermedades Crónicas del Sistema Respiratorio, Ulcera gástrica y duodenal, Diabetes y Aterosclerosis 
 
Detalles de los hallazgos encontrados en el archivo de power point: Mortalidad Asociada a Tabaco 2000 – 2015. Se adjunta a este informe. 

Años 2000 a 2015. Estadísticas Vitales. Instituto Nacional de Estadística y Censo. Contraloría General de la República. Estimaciones Dirección Nacional de Planificación de Salud. Ministerio de Salud. 2016

Revisar información contenida en los siguientes documentos:
Politis M, Higuera G, Chang LR, Gomez B, Bares J, Motta J. Trend Analysis
of Cancer Mortality and Incidence in Panama, Using Joinpoint Regression
Analysis. *Medicine. *2015;94(24):e970.

Link del sitio del articulo:
http://journals.lww.com/md-journal/Abstract/2015/06030/Trend_Analysis_of_Cancer_Mortality_and_Incidence.20.aspx

JOINPOINT
http://www.gorgas.gob.pa/SIGCANCER/documentos/JOINPOINT.pdf

Adicionalmente, se toma como referencia la información de mortalidad trabajada por el Institute Health Metrics and Evaluation. GBD - Datos se adjuntan en PDF con información específica de mortalidad asociada al tabaco para Panamá hasta el año 2016. http://www.healthdata.org/data-visualization/gbd-compare - http://www.gorgas.gob.pa/SIGCANCER/documentos/","Desde el 2000 el Ministerio de Salud de Panamá viene levantando una serie de mortalidad para la aplicación de la fracción atribuible estándar tomada como referencia documental de investigaciones consolidadas en el Informe del Cirujano General ya que Panamá no cuenta con una estimación nacional que permita manejar una cifra estimada de fracción atribuible para el país. En este marco se han analizado hasta el 2014, la mortalidad por cáncer (incluida todas los sitos anatómicos, además de las patologías listadas a continuación: Enfermedad hipertensiva,  Enfermedad cerebro vascular, Enfermedades isquémicas del corazón, Enfermedades Crónicas del Sistema Respiratorio, Ulcera gástrica y duodenal, Diabetes y
Aterosclerosis 
 
Detalles de los hallazgos encontrados en el archivo de power point: Mortalidad Asociada a Tabaco 2000 – 2014. Se adjunta a este informe. 

Años 2000 a 2014. Estadísticas Vitales. Instituto Nacional de Estadística y Censo. Contraloría General de la República. Estimaciones Dirección Nacional de Planificación de Salud. Ministerio de Salud. 2015

Revisar información contenida en los siguientes documentos:
Politis M, Higuera G, Chang LR, Gomez B, Bares J, Motta J. Trend Analysis
of Cancer Mortality and Incidence in Panama, Using Joinpoint Regression
Analysis. *Medicine. *2015;94(24):e970.

Link del sitio del articulo:
http://journals.lww.com/md-journal/Abstract/2015/06030/Trend_Analysis_of_Cancer_Mortality_and_Incidence.20.aspx

JOINPOINT
http://www.gorgas.gob.pa/SIGCANCER/documentos/JOINPOINT.pdf","Un promedio estimado para el periodo 2000 a 2012 indica que la mortalidad proporcional promedio es de 1931 personas.
Desde el 2000 el Ministerio de Salud de Panamá viene levantando una serie de mortalidad para la aplicación de la fracción atribuible estándar tomada como referencia documental de investigaciones consolidadas en el Informe del Cirujano General ya que Panamá no cuenta con una estimación nacional que permita manejar una cifra estimada de fracción atribuible para el país. En este marco se han analizado hasta el 2012. la mortalidad por cáncer (incluida todas los sitos anatómicos. además de las patologías listadas a continuación.

Detalles de los hallazgos encontrados en el archivo de power point: Mortalidad Asociada a Tabaco 2000 – 2012. Se adjunta a este informe.","WHO Region of the Americas"
"122","Papua New Guinea","no data.","no data.","Answer not provided","WHO Western Pacific Region"
"123","Paraguay","Estos datos incluyen todas las muertes atribuibles al consumo de tabaco:  EPOC, Enfermedades cardiacas, ACV, cancer de pulomon y otros canceres, tabaquismo pasivo y neumonia.","Los casos de cáncer de pulmón y de laringe constituyen casi la mitad de las muertes atribuibles al consumo de tabaco.","Los casos de cáncer de pulmón y de laringe constituyen casi la mitad de las muertes atribuibles al consumo de tabaco.","WHO Region of the Americas"
"124","Peru","Patologías asociadas al tabaquismo	       Muertes totales	Muertes atribuibles(% del total 
                                                                                                              de eventos atribuibles)

Infarto del miocardio	                                        6150	                        1214 (7,3)
Síndrome coronario agudo No IAM	                  673                          	  112 (0,7)
Muerte cardiovascular de causa no isquémica	4956	                         695 (4,2)
Accidente cerebrovascular	                                6792	                       1122 (6,7)
Cáncer de pulmón	                                                2791	                       2277 (13,6)
Neumonía	                                                      14934	                       2742 (16,4)
Enfermedad pulmonar obstructiva crónica	        2074	                       3936 (23,5)

Tipos de cáncer		

Cáncer de boca y faringe	                                 306	                                 193 (1,2)
Cáncer de esófago	                                                 404	                                 274 (1,6)
Cáncer de estomago	                                       5535	                               1161 (6,9)
Cáncer de páncreas	                                       1255                          	 299 (1,8)
Cáncer de riñón	                                                 570	                                 167 (1,0)
Cáncer de laringe	                                                 214	                                 172 (1,0)
Leucemia	                                                         827	                                 136 (0,8)
Cáncer de vejiga	                                                 357                            	 148 (0,9)
Cáncer de cuello de útero	                               1539                         	 149 (0,9)
Tabaquismo pasivo y otras causas	                       1923	                               1923 (11,5)

Total por patologías asociadas al tabaquismo      54301	                        16719 (12%)","Answer not provided","Se estima en 3.600 muertes al año por cáncer de pulmón a nivel nacional","WHO Region of the Americas"
"125","Philippines","Answer not provided","Answer not provided","About (10) ten Filipinos per hour died.
Filipinos believe that smoking can cause lung cancer (95.6%) heart attack (81.3) stroke (75.5%) and 94% believe smoking causes serious illness.","WHO Western Pacific Region"
"126","Poland","Lung cancer: 11,400 premature and 19,600 all smoking-attributable deaths; all cancers:  17,000 premature and 28,800 all deaths; cardiovascular diseases: 12,200 premature and 21,800 all deaths; respiratory diseases: 2,200 premature and 6,700 all deaths; other diseases: 6,800 premature and 9,700 all deaths.","Lung cancer: 11,400 premature and 19,600 all smoking-attributable deaths; all cancers:  17,000 premature and 28,800 all deaths; cardiovascular diseases: 12,200 premature and 21,800 all deaths; respiratory diseases: 2,200 premature and 6,700 all deaths; other diseases: 6,800 premature and 9,700 all deaths.","Lung cancer - 11 400 premature and 19 600 all smoking-attributable deaths; all cancers - 17 000 premature and 28 800 all deaths; vascular - 12 200 premature and 21 800 all deaths; respiratory - 2 200 premature and 6 700 all deaths; other diseases - 6 800 premature and 9 700 all deaths","WHO European Region"
"127","Portugal","Estimates
5545 deaths by neoplasms (19,5% of total deaths by neoplasms)
3109 deaths by chronic respiratory  diseases (46,4% of total deaths by chronic respiratory diseases)
2165 deaths by cerebro and cardiovascular diseases (5,7% of total deaths by cerebro and cardiovascular diseases)
805 deaths by lower respiratory infections (12,0% of total deaths by lower respiratory infections)
227 deaths by diabetes (2,4% of total deaths by diabetes)","5460 deaths by neoplasms (21% of total deaths by neoplasms)
3835 deaths by respiratory  diseases (30% of total deaths by respiratory diseases)
2520 deaths by cerebro and cardiovascular diseases (8% of total deaths by cerebro and cardiovascular diseases)","Mortality rate attributable to tobacco : 155/ 100000 inhabitants; Males: 288/100000; females: 37/100000 inhabitants ( WHO estimates for 2004). One in every ten deaths (adults = 30 years old); (WHO estimates for 2004 17% of total male deaths; 3% of female deaths (adults = 30 years old); WHO estimates for 2004; WHO Global Report Tobacco attributable mortality 2012","WHO European Region"
"128","Qatar","Answer not provided","Answer not provided","Lung cancer: 30 / CVD: 40","WHO Eastern Mediterranean Region"
"129","Republic of Korea","*B32
- Tobacco related mortality in 2012 was 58,155(male 49,704; female 8,451).

*B33
-Male: 41.1% of all cancer deaths, 73% of lung cancer deaths, 72.5 % of laryngeal cancer deaths were attributed to tobacco use.
-Female: 5.1% of all cancer deaths, 19.8% of lung cancer deaths, 34.2% of laryngeal cancer deaths were attributed to tobacco use.
-If 30-year-old man lives until 90 years old, the life expectancy of Non-smoker is 54.05 years; former smoker is 52.23 years; and current smoker is 47.61 years.","*B32
- Tobacco related mortality in 2012 was 58,155(male 49,704; female 8,451).

*B33
-Male: 41.1% of all cancer deaths, 73% of lung cancer deaths, 72.5 % of laryngeal cancer deaths were attributed to tobacco use.
-Female: 5.1% of all cancer deaths, 19.8% of lung cancer deaths, 34.2% of laryngeal cancer deaths were attributed to tobacco use.
-If 30-year-old man lives until 90 years old, the life expectancy of Non-smoker is 54.05 years; former smoker is 52.23 years; and current smoker is 47.61 years.","*Male: 41.1% of all cancers 73% of lung cancer 72.5 % of laryngeal cancer death are attributed to tobacco use.
*Female: 5.1% of all cancers 19.8% of lung cancer 34.2% of laryngeal cancer death are originated from tobacco use.
*If 30-year-old man lives until 90 years old the life expectancy of Non-smoker is 54.05 years; former smoker is 52.23 years; and current smoker is 47.61 years.
* Tobacco related mortality in 2012 is 58 155(male 49 704; female 8 451","WHO Western Pacific Region"
"130","Republic of Moldova","In the Republic of Moldova, tobacco is the second risk factor that contributes to the total burden of diseases in men and the seventh in women. According to Health for All Database for 2015 published by WHO Europe, SDR for selected smoking-related causes, per 100 000 was 640 cases in 2015","In the Republic of Moldova, tobacco is the second risk factor that contributes to the total burden of diseases in men and the seventh in women. According to Health for All Database for 2015 published by WHO Europe, SDR for selected smoking-related causes, per 100 000 was 640 cases in 2015","Answer not provided","WHO European Region"
"131","Romania","Report not provided","Report not provided","Answer not provided","WHO European Region"
"132","Russian Federation","Report not provided","According to our estimates, in 2012 in Russia smoking caused about 265,000 deaths among men
and 45,000 deaths among women, or 310,000 in total. In earlier research (Maslennikova and
Oganov 2011), similar losses in 2009 were estimated as about 280,000 in total. Diseases caused
by smoking are responsible for 24 percent of all male mortality and 5 percent of all female
mortality. In middle age (from 30 to 59 years), the input of smoking in overall mortality is quite
impressive: 31 percent for men and 16 percent for women.
In Russia cardiovascular diseases were the cause of more than 58 percent of all tobacco-related
mortality. In the earlier research on Russian data (Maslennikova and Oganov 2011), this
indicator was estimated in 2009 as 63 percent.","63% of the deaths from tobacco are death from diseases of the circulatory system","WHO European Region"
"133","Rwanda","Report not provided","Report not provided","Report not provided","WHO African Region"
"134","Saint Kitts and Nevis","Report not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"135","Saint Lucia","While there is no information pertaining solely to tobacco mortality tobacco is identified as one on the leading risk factors for mortality relating to NCDs, an estimated 81% of mortality was due to NCDs.  The leading causes of death are Cardiovascular Disease, Cancer, Chronic Obstructive Pulmonary Disease and Diabetes.","Answer not provided","Report not provided","WHO Region of the Americas"
"136","Saint Vincent and the Grenadines","Report not provided","Report not provided","Report not provided","WHO Region of the Americas"
"137","Samoa","Answer not provided","Answer not provided","Report not provided","WHO Western Pacific Region"
"138","San Marino","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"139","Sao Tome and Principe","Answer not provided","Report not provided","Answer not provided","WHO African Region"
"140","Saudi Arabia","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"141","Senegal","la majorité de la population âgée de 15 ans et plus estime que le tabagisme peut provoquer :
- une maladie grave 93,9%; 
 - e cancer du poumon 92,7%;
- le cancer de l’estomac;75,1%;
ou une crise cardiaque 71,3%.","Answer not provided","Si cette information est disponible veuillez fournir toute information additionnelle sur la mortalité attribuable à l’usage du tabac (par exemple cancer du poumon maladies cardiovasculaires) sur votre territoire.","WHO African Region"
"142","Serbia","The number of smoking attributable mortality for adult population older than 35 in Serbia for 2016 presents the unpublished data from ongoing Study on economic and social impact of tobacco use in Serbia, supported by the WHO Office for Europe and performed by the Institute of Public Health of Serbia.","Unpublished data for total population in Serbia for 2014 revealed that SMR adjusted for world population for cardiovascular diseases was 251.4 and for lung cancer in men 55.6 and in women 18.0.","According to the above mentioned study total number of lung cancer was 4 101; coronary heart disease 2 082; stroke 1 816; and COPD 1 390.","WHO European Region"
"143","Seychelles","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"144","Sierra Leone","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"145","Singapore","Lung cancer = 909, Cardiovascular diseases (i.e. IHD, Stroke) = 489, COPD = 239, Others = 412","Lung cancer = 909, Cardiovascular diseases (i.e. IHD, Stroke) = 489, COPD = 239, Others = 412","Lung cancer = 909 Cardiovascular diseases (i.e. IHD Stroke) = 489 COPD = 239 Others = 412","WHO Western Pacific Region"
"146","Slovakia","Report not provided","Answer not provided","Answer not provided","WHO European Region"
