"","Party","2018","2016","2014","Region"
"41","Croatia","Free phone line was implemented by Ministry of Health for smoking cessation information.","Free phone line was implemented by Ministry of Health for smoking cessation information.","With the establishment of the Tobacco Control Section in April 2013 as a Section of the Mental Health and Addiction Prevention Unit within the Department of Health Promotion of the Croatian Institute of Public Health the opportunity for developing network of counselling services within public health sector has been created as well as professional training plans regarding smoking cessation. Already some regional counselling services for smoking cessation support have been established and two day training for public health professionals organized.","WHO European Region"
"42","Cyprus","Report not provided","The referrals to the smoking cessation program have remained stable since 2013. The accessibility to the program has improved in the last year through transferring the smoking cessation program under the supervision of the Mental Health Services. We have additionally created a four-digit telephone number which provides prompt access to the program which will soon go operational. Furthermore, in the last two years we have initiated a pilot smoking cessation program in the military which involved the training of professional soldiers in smoking cessation protocols. 
The clinical approach used by our programs consists of nicotine replacement therapy and behavioural approaches. The rate of success at the moment is 47%.","There is an increase of 30% of smokers demanding cessation during 2013. The ministry of health has trained 30 new professionals in order to be able to cover the increase in demand. Accessibility to the cessation centres is very simple and with immediate response. The clinical approach consists of nicotine replacement therapy and behavioural approaches. The rate of success at the moment is 40%. 
Please also note that for point 3.2.8.13 these pharmaceutical products are legally available but they are not used for the treatment of tobacco dependence at the moment.","WHO European Region"
"43","Czech Republic","There is a legally binding obligation for health professionals to conduct a brief intervention consisting of the timely diagnosis of abuse among persons who use tobacco products which is incorporated in revised version in the above-mentioned new Act No. 65 /2017 Coll. The brief intervention is mostly offered by physicians and increasingly also by nurses. There are specialised courses in place on prevention of harmful use of addictive substances and treatment of addictions is obligatory for all physicians of all branches as a part of specialization trainings (as was aforementioned). The Society for Treatment of Tobacco Dependence (www.SLZT.CZ) provides continuing education in treatment of tobacco dependence for physicians (CME credits of the Czech medical Chamber, one-day courses), nurses (CME credits of the Czech Association of Nurses, one-day course) and pharmacists (CME credits of the Pharmacist’s Chamber, 2-day course). It provides also education and regular update for nurses and physicians of Centres for Tobacco-Dependent, including regular conferences at least twice a year. There is a collaboration of nurses from the General University Hospital in Prague and the Society for Treatment of Tobacco Dependence with International Society of Nurses in Cancer Care (www.isncc.org) which is focused on educating nurses in brief interventions. Most of health professions undergo occasional trainings in treatment of tobacco dependence, but it is not systematic. Trainings include treatment of pregnant, psychiatric, adolescent and other disadvantaged smokers, as well.

Tobacco Guidelines for treatment of tobacco dependence (from 2015) are used. (Available on-line: http://www.vnitrnilekarstvi.eu/vnitrni-lekarstvi-clanek/doporuceni-pro-lecbu-zavislosti-na-tabaku-52291). New guidelines for psychiatric care, including a chapter about tobacco dependence treatment for psychiatric patients, are ready to be published in 2018.
Intensive treatment is offered within the Centres for Tobacco-Dependent, based in hospitals mostly at pneumology, cardiology, internal clinics - currently 41 Centres across the country (see http://www.slzt.cz/centra-lecby). They are under supervision of the Society for Treatment of Tobacco Dependence.
Treatment is also provided by some physicians, pneumologists and other medical specialists. It is not systematic. Treatment can be provided also by addictologists (a official branch of health professionals in the Czech Republic who focus on prevention and treatment of addictive diseases). Addictology services should supplement the existing network of Centres for Tobacco-Dependent in future and could focus on less motivated smokers, etc.
In terms of coverage of treatment by public funding, there are two treatment codes covered by the health insurance companies (60 minutes intervention, 30 minutes follow-up visit). From January 2017, these treatment codes for ambulant patients can be contracted by insurance companies also in some other types of health care facilities (not only in Centres for Treatment of Tobacco Dependence). Legislation adopted in 2013 allows to cover treatment provided by addictologists by health insurance. These agreements also include work with users of tobacco. The treatment service is free of charge apart from the medication for patients. Generally, the pharmacotherapy is not reimbursed by health insurance companies - only some of them financially support pharmacotherapy for their clients treated in the specialized Centres for Tobacco-Dependent and addictologic centres or in certified pharmacies.

Treatment of tobacco dependence is provided also in the Army of the Czech Republic (ACR), in particular on the basis of the Conception of primary prevention of risk behavior at personnel of the Ministry of Defence for the period of 2015 – 2019. It, inter alia, provides for preventive intervention as regards tobacco use.

Czech Pharmacists Chamber continued to organise program “Smoking Cessation in Pharmacies” in 2016 a 2017.

Phone number of the “Quit line” was changed in 2016 (the new number is 800 350 000) and from 2017,  the quitline is called “National”. The telephone number is provided by the Office of the Government of the Czech Republic (National Monitoring Centre for Drugs and Addiction), but operated by the NGO “Czech Coalition against Tobacco”.
It is available between 10 – 18 hours (more hours per day than in 2016) during working days. It is operated by the NGO “Czech Coalition against Tobacco” with financial support from the Office of the Government of the Czech Republic and of Ministry of Health (as regards promotion of the number).

National Public Health Institute:
In 2016 and 2017, projects ""Short Interventions in Practice I"" and ""Short Intervention in Practice II"" were implemented. The projects are implemented as a two-stage intervention with the education of health professionals / students at the first level who subsequently educate patients / clients of health care facilities. This is the ""training of trainers"" principle. Short intervention is aimed at reducing tobacco consumption as part of the portfolio of risk factors along with alcohol, nutrition and others.
The regional NIPH workplace in Jihlava is run by the Counseling Center for Smoking Cessation for the Vysocina Region.

Department of Addictology, First Faculty of Medicine, Charles University and General University Hospital in Prague:  
Besides introducing tobacco cessation interventions into in-patient treatment programme, several studies were conducted in 2016 – 2017 on various populations. 
1)	Users of tobacco in GPs practice – evaluation of the impact of a “tobacco ban legislation” that was introduced in mid 2017. A pre-post assessment was conducted with ~140 patients. Results are to be published in specialty journals.
2)	Use of tobacco in the therapeutic communities – the study aimed at the assessment of views of the tobacco problem by treatment staff, mapping of what interventions they use in a day-to-day practice, etc. Results are to be published in specialty journals.
3)	A feasibility study of an eHealth intervention that is based on tobacco relapse management was conducted in 2016 and 2017 with very promising results. A wider implementation is expected in 2018-2019. Results will be published in a specialty journal.
4)	An update of an early detection and intervention aimed at Children and Adolescents as Patients in General Practice was conducted – declaring the importance of tobacco problem.

Several hospitals are active in the Health Promoting Hospitals/Smokefree Hospitals Program. 
As of 1 July 2017, a national network of non-smoking hospitals of the Czech Republic (official English translation: The National GNTH Network of the Czech Republic) was established at the Ministry of Health, which is now the main and official platform for the non-smoking hospital program in the Czech Republic.

This program associates healthcare facilities with the intent of combating smoking as the most important cause of mortality and morbidity in the population. Worldwide, the Global Network for Tobacco-Free Healthcare Services, which today consists of 24 sub-networks from 16 countries, covers the initiative.
The National GNTH Network of the Czech Republic has currently 5 members and Czech HPH (Health Promoting Hospitals) Network, which is focused on healthy lifestyle and also tobacco control in hospitals, consists of 11 members.

Further campaigns/projects:
There have not been any national specially designed programmes for specific social groups in the past two years. Campaigns/projects were rather generally focused. There were some local events, mainly related to the World No Tobacco Day, organised by several NGOs every year. There was also a campaign ”Last stub out” (Poslední típnutí) organised by the Ministry of Health aiming on new legislation in the area, smoking prevention and promotion of cessation (more details to be found in answer C268).
On the national website www.koureni-zabiji.cz is available, inter alia, map of help (with an overview of services for treatment of tobacco dependence, etc).","There is a legally binding obligation for health professionals to conduct a brief intervention consisting of the timely diagnosis of abuse among persons who use tobacco products which is incorporated in the above mentioned Act No. 379/2005 Coll. The brief intervention is mostly offered by physicians and increasingly also by nurses. There are specialised courses in place on prevention of harmful use of addictive substances and treatment of addictions is obligatory for all physicians of all branches as a part of specialization trainings (as mentioned already above). The Society for Treatment of Tobacco Dependence (www.SLZT.CZ) provides continuing education in treatment of tobacco dependence for physicians (CME credits of the Czech medical Chamber, one-day courses), nurses (CME credits of the Czech Association of Nurses, one-day course) and pharmacists (CME credits of the Pharmacist’s Chamber, 2-day course). It provides also education and regular update for nurses and physicians of Centres for Tobacco-Dependent, including regular conferences at least twice a year. There is a collaboration of nurses from the General University Hospital in Prague and the Society for Treatment of Tobacco Dependence with International Society of Nurses in Cancer Care (www.isncc.org) which is focused on educating nurses in brief interventions. Most of health professions undergo occasional trainings in treatment of tobacco dependence, but it is not systematic. Trainings include treatment of pregnant, psychiatric, adolescent and other disadvantaged smokers, as well.

In 2015 New Tobacco dependence treatment guidelines Tobacco Guidelines for treatment of tobacco dependence were published in journal of Czech Society of Internal Medicine and Slovak Society of Internal Medicine “Vnitřní  lékařství”. (Available on-line: http://www.vnitrnilekarstvi.eu/vnitrni-lekarstvi-clanek/doporuceni-pro-lecbu-zavislosti-na-tabaku-52291). 
Intensive treatment is offered in the frame of the Centres for Tobacco-Dependent, based in hospitals mostly at pneumology, cardiology, internal clinics - currently 41 Centres across the country (see http://www.slzt.cz/centra-lecby). They are under supervision of the Society for Treatment of Tobacco Dependence.
In terms of coverage of treatment by public funding, there are two treatment codes covered by the health insurance companies (60 minutes intervention, 30 minutes follow-up visit). The treatment service is free of charge apart from medication for patients. The pharmacotherapy is not reimbursed generally by health insurance companies - only some of them financially support  pharmacotherapy for their clients treated in the specialized Centres for Tobacco-Dependent . .
Treatment is also provided by some physicians, pneumologists and other medical specialists. It is not systematic. Treatment can be provided also by addictologists (a new official branch of health professionals in the Czech Republic who focus on prevention and treatment of addictive diseases).
 A legislation adopted in 2013 allows to cover a treatment provided by addictologists from health insurance system. In 2015 contracts for the first 7 addictologist outpatient services were negotiated with VZP (Health Insurance Company). These agreements also include the work with users of tobacco. Addictologist services should supplement the existing network of Centres for Tobacco-Dependent in future and could focus on less motivated smokers etc. 
Treatment of tobacco dependence is provided also in the Army of the Czech Republic (ACR). In November 2014 Minister of Defence approved Conception of primary prevention of risk behaviour  at personnel of Ministry of Defence for  the period of 2015 – 2019. Among tasks of conception are also preventive intervention as regards tobacco use.
Czech Pharmacist´s Chamber continued to organise program “Smoking Cessation in Pharmacies”in 2014-2015.

A “Quit line” (number 844 600 500) is available for a reduced charge between 11 – 16 hours during working days. However, it is provided by the NGO “Czech Coalition against Tobacco” without any systematic support by the state. Consultants work on volunteer basis.
Project of quit line was prepared also by the Department of Addictology of the First Faculty of Medicine Charles University in Prague General University Hospital in Prague.

Campaigns/projects:
There have not been any national specially designed programmes for specific social groups in the past two years. Campaigns/projects were rather generally focused. There were some local events, mainly related to World No Tobacco Day, organised by several NGOs every year. 
The Department of Addictology of the First Faculty of Medicine Charles University in Prague General University Hospital in Prague stabilised screening and intervention program for pregnant women – users of tobacco.

Several hospitals are active in Health Promoting Hospitals/Smokefree Hospitals Program.","There is a legally binding obligation for health professionals to conduct a brief intervention consisting of the timely diagnosis of abuse among persons who use tobacco products which is incorporated in the above mentioned Act No. 379/2005 Coll. The brief intervention is mostly offered by physicians and increasingly also by nurses. There are specialised courses in place on prevention of harmful use of addictive substances and treatment of addictions is obligatory for all physicians of all branches as a part of specialization trainings (as mentioned already in 3.2.6.8.). The Society for Treatment of Tobacco Dependence (www.SLZT.CZ) provides continuing education in treatment of tobacco dependence for physicians (CME credits of the Czech medical Chamber 2-day courses) nurses (CME credits of the Czech Association of Nurses one-day course) and pharmacists (CME credits of the Pharmacist''s Chamber 2-day course). It provides also education and regular update for nurses and physicians of Centres for Tobacco-Dependent including regular conferences at least twice a year. There is a collaboration of nurses from the General University Hospital in Prague and the Society for Treatment of Tobacco Dependence with International Society of Nurses in Cancer Care (www.isncc.org) which is focused on educating nurses in brief interventions. Most of health professions undergo occasional trainings in treatment of tobacco dependence but it is not systematic. Trainings include treatment of pregnant psychiatric adolescent and other disadvantaged smokers as well.
Guidelines for treatment of tobacco dependence were published for physicians/general practitioners (2005 2006) pharmacists (2010) and nurses (2010). (Available on-line: www.slzt.cz). 
Intensive treatment is offered in the frame of the Centres for Tobacco-Dependent based in hospitals mostly at pneumology cardiology internal clinics - currently 37 Centres across the country (see http://www.slzt.cz/centra-lecby). They are under supervision of the Society for Treatment of Tobacco Dependence.
In terms of coverage of treatment by public funding there are two treatment codes covered by the health insurance companies (60 minutes intervention 30 minutes follow-up visit). The treatment service is free of charge (only 30 CZK/each visit is to be paid as a regular medical office fee) apart from medication for patients. The pharmacotherapy is not reimbursed by health insurance companies only one of them gave support to pharmacotherapy for their clients by up to 4 000 CZK (= about 2 months treatment) in 2014. 
Treatment is also provided by some physicians pneumologists and other medical specialists. It is not systematic. Treatment can be provided also by addictologists (a new official branch of health professionals in the Czech Republic who focus on prevention and treatment of addictive diseases). A new legislation adopted in 2013 allows to cover a treatment provided by addictologists from health insurance s","WHO European Region"
"44","Democratic People's Republic of Korea","Health facilities provide the free services like consultation, diagnosis and treatment at the state expense and, when individuals want, no-tobacco centres and pharmacies sell the nicotine-depending drugs at low price.","Report not provided","Health facilities provide the free services like consultation. diagnosis and treatment at the state expense and. when individuals want. no-tobacco centres and pharmacies sell the nicotine-depending drugs at cheap price.","WHO South-East Asia Region"
"45","Democratic Republic of the Congo","Aucun progrès. LONG britanique Global Bridge avait, en novembre 2011, financé un atelier de renforcement de capacités en matière de traitement de la dépendance et du sevrage tabagique. Un projet de 2 ans a été élaboré avec budget à installer pour 2 ans à lHôpital Général de Référence de Kintambo où 2 Centres de Santé avait été retenus à tite expérimental. mais il ny a pas eu de suite à ce jour.","Aucun progrès. LONG britanique Global Bridge avait, en novembre 2011, financé un atelier de renforcement de capacités en matière de traitement de la dépendance et du sevrage tabagique. Un projet de 2 ans a été élaboré avec budget à installer pour 2 ans à lHôpital Général de Référence de Kintambo où 2 Centres de Santé avait été retenus à tite expérimental. mais il ny a pas eu de suite à ce jour.","Report not provided","WHO African Region"
"46","Denmark","Counselling sessions concerning smoking cessation are offered in the majority of municipalities at no costs for the smokers. Some municipalities cover some expenses to smoking cessation medications at their own costs. General practitioners (GP´s) are more involved in giving brief advice to smokers than seen before.
 
In 2013 the Government ensured funds for 2014-2017 (42 million DKK) to help heavy smokers to quite smoking which also include the covering of parts of the cost of pharmaceutical products to smokers, where relevant, together with counselling sessions concerning smoking cessation. A number of municipalities is running time limited programmes through these funds. 

In 2011, the Government and the majority of the political parties of the Parliament have earmarked new funds for 2012-2015 (16 million DKK) to prevention measures aimed at preventing youth smoking and to the launch of a national strategy to combat smoking among young people.","Counselling sessions concerning smoking cessation are offered in the majority of municipalities at no costs for the smokers. Some municipalities cover some expenses to smoking cessation medications at their own costs. General practitioners (GP´s) are more involved in giving brief advice to smokers than seen before.
 
In 2013 the Government ensured funds for 2014-2017 (42 million DKK) to help heavy smokers to quite smoking which also include the covering of parts of the cost of pharmaceutical products to smokers, where relevant, together with counselling sessions concerning smoking cessation. A number of municipalities is running time limited programmes through these funds. 

In 2011, the Government and the majority of the political parties of the Parliament have earmarked new funds for 2012-2015 (16 million DKK) to prevention measures aimed at preventing youth smoking and to the launch of a national strategy to combat smoking among young people.","Counselling sessions concerning smoking cessation are offered in every municipality at no costs for the smokers. Some municipalities cover some expenses to smoking cessation medications at their own costs. General practitioners (GP´s) are more involved in giving brief advice to smokers than seen before.
In 2011 the Government and the majority of the political parties of the Parliament have earmarked new funds for 2012-2015 (16 million DKK) to prevention measures aimed at preventing youth smoking and to the launch of a national strategy to combat smoking among young people. 
In 2013 the Government ensured funds for 2014-2017 (42 million DKK) to help heavy smokers to quit smoking which also include the covering of cost of pharmaceutical products to smokers where relevant together with counselling sessions concerning smoking cessation.","WHO European Region"
"47","Djibouti","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"48","Dominica","Report not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"49","Ecuador","En enero de 2018, el Ministerio de Salud Pública, la Organización Panamericana de la Salud (OPS/OMS Ecuador) y la Sociedad Respiratoria Europea (SRE), realizaron un taller de entrenamiento a entrenadores en intervenciones en tabaco en Ecuador. Esto se realizó gracias a que la OMS y la SRE establecieron una nueva estrategia en el 2016 de colaboración conjunta a nivel global para apoyar a los países en sus esfuerzos por entrenar a profesionales de atención primaria en salud en temas relacionados a cesación del consumo de tabaco en pacientes con enfermedades respiratorias. Ecuador fue seleccionado como país prioritario para implementar este proyecto. El proyecto se desarrolló con el modelo de capacitación en cascada a entrenadores y técnicos en atención primaria de salud (TAPS) dentro de la estrategia Médico del Barrio para identificar a nivel local a personas que fuman y que tienen problemas respiratorios, a fin de incidir en ellas con un proceso de cesación del consumo de tabaco. El proyecto incluyó un taller de dos días con expertos de OPS/OMS y de la SRE capacitando a 40 médicos, y entrenamiento a alrededor de 100 TAPS sobre intervenciones cortas de cesación de consumo de tabaco.","Se incluye al Tabaco en la Ley de Prevención integral del fenómeno socio económico de las drogas y de regulación y control de uso de sustancias catalogadas sujetas a fiscalización.","Se elaboró la Guía de Abordaje del Tabaquismo en Atención Primaria de Salud. la misma que fue entregada a cada una de las Áreas de Salud del Ministerio de Salud Pública.
Capacitación a todo el personal del Primer Nivel de Atención del Área 8 de la ciudad de Quito y del Área 7 de la ciudad de Guayaquil con la finalidad de que realicen la detección precoz del consumo de tabaco y brinden asesoramiento y tratamiento breve a las personas que asisten al Primer Nivel de Atención.
Como parte del Proyecto Bilateral entre Uruguay y Ecuador se realizó la visita de dos especialistas (psicólogo y psiquiatra) a los Servicios de tratamiento del Ministerio de Salud de Uruguay y como producto de esta visita se elaboró el “Plan de Acción de Tratamiento del Tabaquismo” que será ejecutado a partir de los años 2014 y 2015. La falta de acceso a medicamentos gratuitos es una barrera.
Está previsto para el año 2014 la implementación del “Programa de Tratamiento ambulatorio en usos y consumo de tabaco. alcohol y otras drogas a nivel nacional en el Primer Nivel de Atención”.","WHO Region of the Americas"
"50","Egypt","اصدار و نشر الدليل الارشادي المصري للمساعده علي علاج الاعتماديه علي التبغ","اصدار و نشر الدليل الارشادي المصري للمساعده علي علاج الاعتماديه علي التبغ","Answer not provided","WHO Eastern Mediterranean Region"
"51","El Salvador","El Fondo Solidario para la Salud ha ampliado la cobertura de los Centros de Prevención y Tratamiento de las Adicciones (CPTA) de 4 a 5 establecimientos de salud. Estos ofrecen servicios de detección, tratamiento y rehabilitación a personas afectas por el consumo del tabaco.","El Fondo Solidario para la Salud ha ampliado la cobertura de los Centros de Prevención y Tratamiento de las Adicciones (CPTA) de 4 a 5 establecimientos de salud. Estos ofrecen servicios de detección, tratamiento y rehabilitación a personas afectas por el consumo del tabaco.","FOSALUD mantiene cuatro (4) centros de prevención y tratamiento para la cesación del tabaco desde 2007. donde ofrece los servicios a las personas que manifiesten su deseo de cesar el consumo de tabaco. Los centros no están buscando activamente a los y las tabaquistas en centros escolares. instituciones públicas. o privadas.","WHO Region of the Americas"
"52","Equatorial Guinea","LA CAMPAÑA NACIONAL SIN TABACO","LA CAMPAÑA NACIONAL SIN TABACO","Report not provided","WHO African Region"
"53","Estonia","No changes from previous report.","No changes from previous report.","No changes from previous report","WHO European Region"
"54","Ethiopia","Report not provided","Report not provided","Report not provided","WHO African Region"
"55","European Union","Measures concerning tobacco dependence and cessation are a primary responsibility of the EU Member States.

While the EU provides the regulatory framework for the authorisation of medicinal products, the Member States decide about their accessibility e.g. the need for prescription, reimbursement status.
 
However, the EU supports Member States in their implementation of Article 14 of the FCTC. The Council Recommendation on smoke-free environments 2009/C 296/02 of 30 November 2009 calls on Member States to take effective measures to promote cessation of tobacco use and adequate treatment for tobacco dependence as outlined in Article 14 of the FCTC. 

The EU Health Programme provided funding to projects related to cessation of tobacco use. Cessation was also one of the three themes of the EU media campaign ""HELP - for a life without tobacco"" targeted at young people. Cessation is also the theme of the latest media campaign - ""Ex-smokers are unstoppable"", see http://www.exsmokers.eu/ . The Commission also funded the TOB-G project that aims to develop guidelines that will contain strategies and recommendations designed to assist health professionals in delivering and supporting effective treatment of dependence on tobacco. 

In addition, information on cessation services are to be included in the graphic health warnings required on tobacco packages under Directive 2014/40/EU.","Measures concerning tobacco dependence and cessation are a primary responsibility of the EU Member States.

While the EU provides the regulatory framework for the authorisation of medicinal products, the Member States decide about their accessibility e.g. the need for prescription, reimbursement status.
 
However, the EU supports Member States in their implementation of Article 14 of the FCTC. The Council Recommendation on smoke-free environments 2009/C 296/02 of 30 November 2009 calls on Member States to take effective measures to promote cessation of tobacco use and adequate treatment for tobacco dependence as outlined in Article 14 of the FCTC. 

The EU Health Programme provides funding to projects related to cessation of tobacco use. Cessation was also one of the three themes of the EU media campaign ""HELP - for a life without tobacco"" targeted at young people. Cessation is also the theme of the latest media campaign - ""Ex-smokers are unstoppable"", see http://www.exsmokers.eu/ . The Commission also funds the TOB-G project that aims to develop guidelines that will contain strategies and recommendations designed to assist health professionals in delivering and supporting effective treatment of dependence on tobacco. 

In addition, information on cessation services are to be included in the graphic health warnings required on tobacco packages under Directive 2014/40/EU.","Answer not provided","WHO European Region"
"56","Fiji","Report not provided","Report not provided","We have however incorporated this into our NCD Strategic Plan 2015-2019","WHO Western Pacific Region"
"57","Finland","-  Lobbying and discussion about smoking cessation in the strucure of Finnish health care reform 
- ""Current care guidelines for nicotine dependence and smoking cessation"" have been under updating process in 2017.  Current Care is a Finnish unit producing evidence-based treatment guidelines for the Finnish Medical Society Duodecim. These guidelines are drawn up in support of health care professionals and for the benefit of patients.
- A tobacco cessation phone line and an Internet portal called Stumppi (www.stumppi.fi) by the Organisation for Respiratory Health
- Finnish Lung Health Association (Filha): cessation peer support groups among unemployed, cessation support in the Defence Forces of Finland, national-wide trainings of health professionals, more details below: 

FILHA PROJECTS:
Influencing the development of the health care system regarding tobacco cessation support as part of the national health sector reform have been a priority for Finnish Lung Health Association (Filha) during 2016-2017. Filha has conducted nation-wide trainings of health professionals in tobacco dependence treatment best practices ever since the national Current Care guideline first was introduced in 2002.  During 2017 special emphasis has been put on developing tobacco cessation for mental health and substance abuse patients in a government funded project including 11/21 hospital districts in Finland. The work is executed by training health professionals, improving e.g. medical record documentation and referral practices as well as including peer support elements in the cessation support provided by health professionals. An internet-based tobacco cessation course for health professionals dealing with mental health and substance abuse patients has also been developed by Filha during 2017.

Filha started a project to develop cessation practices and tobacco dependence treatment for pregnant women in 2017. The work has started in maternal health care units in three municipalities in Finland and will result in a national recommendation and practical tool kit by the end of 2019.

Filha has developed a peer support-based tobacco cessation counselling model including group and individual face-to-face as well as internet-based counseling. The model has during 2016-2017 been developed especially taking into consideration population groups that on average use a lot of tobacco products such as mental health patients, unemployed, certain immigrant groups and vocational school students. 

Filha continues to work in collaboration with the Defense Forces of Finland influencing attitudes and practices regarding tobacco control by increasing general knowledge about tobacco related issues as well as cessation support. During 2016-2017 a guideline for tobacco-free Defence Forces was produced and nation-wide implementation of the guideline conducted. Through these actions a decrease in tobacco consumption for military conscripts and personnel of the Defense Forces is expected.","- Current care -cessation guidelines (2012) should be used by health care professionals. Current Care is a Finnish unit producing evidence-based treatment guidelines for the Finnish Medical Society Duodecim. These guidelines are drawn up in support of health care professionals and for the benefit of patients.
- Finnish Lung Health Association (Filha): cessation peer support groups among unemployed, cessation support in the Defence Forces of Finland, national-wide trainings of health professionals  
- Annual Quit and Win competition for adults  (by North Karelia Centre for Public Health)
- A tobacco cessation phone line and an Internet portal called Stumppi (www.stumppi.fi) by the Organisation for Respiratory Health","Current Care -cessation guideline (summary): 
http://www.kaypahoito.fi/web/kh/suositukset/naytaartikkeli/.../ccs00026
Current Care is a Finnish unit producing evidence-based treatment guidelines for the Finnish Medical Society Duodecim. These guidelines are drawn up in support of health care professionals and for the benefit of patients.
Finnish Lung Health Association: cessation peer support groups amongunemployed cessation support in the Defence Forces of Finland nation-wide trainings of health professionals (lately more focus on tailored trainings for mental health maternal and child health surgeons = tobacco free surgery
Quit an Win competition annually","WHO European Region"
"58","France","Depuis novembre 2016, le dispositif ad hoc de prise en charge à travers le forfait d’aide au sevrage permet de rembourser à hauteur de 150 euros par an pour tous les assurés les prescriptions de TSN. Entre 2016, 49 000 personnes de plus que en 2015 ont eu recours au forfait d’aide au sevrage, soit une augmentation de 29%.  La varénicline bénéficie d’un remboursement de la sécurité sociale à hauteur de 75%, avec la possibilité de prise en charge du reste par la mutuelle du patient.","Triplemenrt du forfait sevrage pour les 20-30 ans, les personnes souffrant dun cancer et les bénéficiaires de la complémentaire couverture maladie universelle.","RAS pour 2012 et 2013","WHO European Region"
"59","Gabon","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"60","Gambia","The Tobacco clinical cessation guidelines was developed and launched recently in April 2016. This was followed by the training of policy makers and next is the step down training of health care providers.","The Tobacco clinical cessation guidelines was developed and launched recently in April 2016. This was followed by the training of policy makers and next is the step down training of health care providers.","Answer not provided","WHO African Region"
"61","Georgia","The comprehensive tobacco dependency treatment clinical guideline and protocol are updated. NCDC is conducting regular training of the PHC doctors and nurses on delivering brief cessation interventions. smoking status is mandatory in medical records. The National Cessation Strategy has been developed and is in the process of approval The NRTs and other cessation medications are not provided by any reimbursement schemes and have very limited physical and financial accessibility.","within the national health promotion program, we are conducting trainings of PHC doctors in providing brief counseling intervention on tobacco cessation nationwide. This effort is continuous and integration of this service in the healthcare system is envisaged in the tobacco cessation national strategy and guideline which are in the process of development.","Currently quit line is financed from the state budget. As for the pharmaceutical products for treatment of the dependency Varenicline is available for sale in the pharmacies.
Draft version of guidelines exists and currently they are in the process of finalization and approval.","WHO European Region"
"62","Germany","In May 2015 the national quitline and the BZgA online cessation program had to be printed on every cigarette pack in combination with the combined health warnings  which led to a quadruplication of inbound calls and an increase of online registrationsnted by a new module (online-mentors)","In 2014 the national quitline became toll-free which led onincreasing number of inbound calls! The online services were supplemented by a new module (online-mentors)","Answer not provided","WHO European Region"
"63","Ghana","Ghana produced a Tobacco Cessation Guidelines with WHO AFRO in August 2016. The Guidelines provides for the health workers, the structures and the medicines to be used for treating tobacco dependence and cessation.","Ghana has come out with Cessation Guidelines to be inaugurated with WHO AFRO in August 2016. The Guidelines provides for the health workers, the structures and the medicines to be used for treating tobacco dependence and cessation.","In-service training on Cessation was organised for 40 health professional (Physicians Psychiatrists Pharmacists and Mental Health Nurses) from Regional Hospitals Mental Health Hospitals and Regional Health Directorates in 2013. The training was funded and facilitated by WHO Afro.
Currently Cessation Manual is under preparation and reached about 80% completion. 
Cessation Clubs formation establishment of Quit Hotlines and procurement of nicotine replacement medicines are planned","WHO African Region"
"64","Greece","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"65","Grenada",NA,"Answer not provided","Answer not provided","WHO Region of the Americas"
"66","Guatemala","Ninguno.","Ninguno.","En agosto 2012 se publicó la Guía Clínica para la Cesación","WHO Region of the Americas"
"67","Guinea","Report not provided","Le sevrage tabagique, la réduction de la demande en rapport a la dépendance et le sevrage tabagique ainsi que le traitement de la dépendance ne sont pas pris en compte dans nos activités","Report not provided","WHO African Region"
"68","Guinea-Bissau","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"69","Guyana","The Tobacco Cessation programme is currently under review.","Report not provided","Report not provided","WHO Region of the Americas"
"70","Honduras","En Honduras para la aplicación del Artículo 14 del CMCT de la OMS sobre las medidas de reducción de la demanda relativa a la dependencia y al abandono del tabaco, se cuenta con el Centro de Atención Integral del IHADFA donde se brinda tratamiento ambulatorio a pacientes que consumen productos derivados de tabaco, incluyendo a sus familiares.","En Honduras para la aplicación del Artículo 14 del CMCT de la OMS sobre las medidas de reducción de la demanda relativa a la dependencia y al abandono del tabaco, se cuenta con el Centro de Atención Integral del IHADFA donde se brinda tratamiento ambulatorio a pacientes que consumen productos derivados de tabaco, incluyendo a sus familiares.","La Ley Especial para el Control del Tabaco y su Reglamentación LECT y su Reglamentación establece que el sistema de salud desarrolle clínicas de cesación para el tratamiento del consumo de tabaco y proporcionar los medicamentos para tal efecto.","WHO Region of the Americas"
