"","Party","2018","2016","2014","Region"
"138","San Marino","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"139","Sao Tome and Principe","Answer not provided","Report not provided","Indicator not used","WHO African Region"
"140","Saudi Arabia","يكفل نظام مكافحة التدخين الصادر بالقرار السامي رقم (م\56) وتاريخ 28\7\1436 حماية السياسات المطبقة في مجال الصحة العمومية من المصالح التجارية وأي مصالح راسخة أخرى لدوائر صناعة التبغ","Answer not provided","Indicator not used","WHO Eastern Mediterranean Region"
"141","Senegal","Le Sénégal, signataire de la CCLAT , a bien utilisé les directives de l’article 5.3  dans l’élaboration de la loi anti-tabac.","Le Sénégal, signataire de la CCLAT , a bien utilisé les directives de l’article 5.3  dans l’élaboration de la loi anti-tabac.","Indicator not used","WHO African Region"
"142","Serbia","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"143","Seychelles","Answer not provided","Answer not provided","Indicator not used","WHO African Region"
"144","Sierra Leone","Answer not provided","Answer not provided","Indicator not used","WHO African Region"
"145","Singapore","Answer not provided","Answer not provided","Indicator not used","WHO Western Pacific Region"
"146","Slovakia","Report not provided","Answer not provided","Indicator not used","WHO European Region"
"147","Slovenia","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"148","Solomon Islands","Answer not provided","Report not provided","Indicator not used","WHO Western Pacific Region"
"149","South Africa","Answer not provided","Formal Interdepartmental  meeting on  Article 5.3 was conducted at strategic level.","Indicator not used","WHO African Region"
"150","Spain","La legislación española dirige las actividades políticas y administrativas de forma que los intereses de los sectores no interfieran en las decisiones tomadas. En casos en los que el concurso de los sectores económicos sea necesario, se establece mediante acuerdos firmados o convenios que son documentos públicos, en virtud de la trasparencia. En consecuencia, las actividades se ajustan a la directriz, y a su vez se tiene en cuenta la directriz a la hora de marcar las pautas de actuación. También se han utilizado en la elaboración de informes internos.","La legislación española dirige las actividades políticas y administrativas de forma que los intereses de los sectores no interfieran en las decisiones tomadas. En casos en los que el concurso de los sectores económicos sea necesario, se establece mediante acuerdos firmados o convenios que son documentos públicos, en virtud de la trasparencia. En consecuencia, las actividades se ajustan a la directriz, y a su vez se tiene en cuenta la directriz a la hora de marcar las pautas de actuación. También se han utilizado en la elaboración de informes internos.","Indicator not used","WHO European Region"
"151","Sri Lanka","Answer not provided","Answer not provided","Indicator not used","WHO South-East Asia Region"
"152","Sudan","Answer not provided","Report not provided","Indicator not used","WHO Eastern Mediterranean Region"
"153","Suriname","Answer not provided","Answer not provided","Indicator not used","WHO Region of the Americas"
"154","Swaziland","Report not provided","Answer not provided","Indicator not used","WHO African Region"
"155","Sweden","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"156","Syrian Arab Republic","Answer not provided","Answer not provided","Indicator not used","WHO Eastern Mediterranean Region"
"157","Tajikistan","Report not provided","Report not provided","Indicator not used","WHO European Region"
"158","Thailand","According to principle 1  Deliberation of Article 5.3 at National Committee on Tobacco Control meeting: prepare implementation plan to be submitted to Cabinet for further directives. Working closely with many organizations to Raise awareness about tobacco industry interference with tobacco control policies
According to principle 2(accountable and transparent) the Bureau of Tobacco Control, which is the National focal point, under Department of Disease Control, MOPH has Regulation for  officials in interacting with the TI  (No dialogue with the TI in policy development on tobacco control.,No meeting between TI representative and the Minister or officials of the Ministry of Public Health, except for implementation of Tobacco Control Law)
According to principle 3  There is clear policy on exclusion of TI-affiliated organizations  involvement in all tobacco control processes
According to principle 4  No policy on the disclosure and management of conflicts of interest  but  adopt and implement a code of conduct for public officials by Promulgation the Regulation of Department of Disease Control  on Interacting with Tobacco  Entrepreneurs and Related Persons B.E.2555 [2012] ,however  there are no guidelines for other government officials
According to principle 5 No law to require disclosure of TI activities to government or public
According to principle 6  Prohibit government organizations from accept donation from TI and Ban CSR publicity; Ban announcement or make publicity of sponsorship or other activities by tobacco company, including using company name, logo in electronic media.
According to principle 7 Tobacco industry is entitled to receive tax privilege in the duty free-zone similar to other industries. 
According to principle 8  TTM is treated in the same way as  other tobacco industries. 
All TC policy apply to both TTCs and TTM
Those run TTM is not involved in TC policy development
No TTM in MOH-FCTC meeting","According to principle 1  Deliberation of Article 5.3 at National Committee on Tobacco Control meeting: prepare implementation plan to be submitted to Cabinet for further directives. Working closely with many organizations to Raise awareness about tobacco industry interference with tobacco control policies
According to principle 2(accountable and transparent) the Bureau of Tobacco Control, which is the National focal point, under Department of Disease Control, MOPH has Regulation for  officials in interacting with the TI  (No dialogue with the TI in policy development on tobacco control.,No meeting between TI representative and the Minister or officials of the Ministry of Public Health, except for implementation of Tobacco Control Law)
According to principle 3  There is clear policy on exclusion of TI-affiliated organizations  involvement in all tobacco control processes
According to principle 4  No policy on the disclosure and management of conflicts of interest  but  adopt and implement a code of conduct for public officials by Promulgation the Regulation of Department of Disease Control  on Interacting with Tobacco  Entrepreneurs and Related Persons B.E.2555 [2012] ,however  there are no guidelines for other government officials
According to principle 5 No law to require disclosure of TI activities to government or public
According to principle 6  Prohibit government organizations from accept donation from TI and Ban CSR publicity; Ban announcement or make publicity of sponsorship or other activities by tobacco company, including using company name, logo in electronic media.
According to principle 7 Tobacco industry is entitled to receive tax privilege in the duty free-zone similar to other industries. 
According to principle 8  TTM is treated in the same way as  other tobacco industries. 
All TC policy apply to both TTCs and TTM
Those run TTM is not involved in TC policy development
No TTM in MOH-FCTC meeting","Indicator not used","WHO South-East Asia Region"
"159","The former Yugoslav Republic of Macedonia","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"160","Timor-Leste","Answer not provided","Report not provided","Indicator not used","WHO South-East Asia Region"
"161","Togo","En Octobre 2005, le Togo a adopté et mise en œuvre du Plan Stratégique 2005 - 2013 de Lutte contre le Tabac 
Adoption de la loi antitabac en décembre 2010 conforme à lesprit de la CCLAT.","En Octobre 2005, le Togo a adopté et mise en œuvre du Plan Stratégique 2005 - 2013 de Lutte contre le Tabac 
Adoption de la loi antitabac en décembre 2010 conforme à lesprit de la CCLAT.","Indicator not used","WHO African Region"
"162","Tonga","Report not provided","Answer not provided","Indicator not used","WHO Western Pacific Region"
"163","Trinidad and Tobago","Answer not provided","Answer not provided","Indicator not used","WHO Region of the Americas"
"164","Tunisia","Answer not provided","Answer not provided","Indicator not used","WHO Eastern Mediterranean Region"
"165","Turkey","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"166","Turkmenistan","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"167","Tuvalu","Report not provided","Report not provided","Indicator not used","WHO Western Pacific Region"
"168","Uganda","Report not provided","Answer not provided","Indicator not used","WHO African Region"
"169","Ukraine","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"170","United Arab Emirates","Answer not provided","Answer not provided","Indicator not used","WHO Eastern Mediterranean Region"
"171","United Kingdom of Great Britain and Northern Ireland","Report not provided","The guidelines for implementation of Article 5.3 of the WHO FCTC were considered and incorporated into ""Healthy Lives Healthy People: A Tobacco Control Plan for England"".  The guidelines were also used to develop cross Government training and guidance for overseas officials as well as The Trading Standards Institute (‘TSI’) and local authority trading standards departments (‘TSDs’).","Report not provided","WHO European Region"
"172","United Republic of Tanzania","Answer not provided","Answer not provided","Indicator not used","WHO African Region"
"173","Uruguay","Answer not provided","Answer not provided","Indicator not used","WHO Region of the Americas"
"174","Uzbekistan","Report not provided","Answer not provided","Indicator not used","WHO European Region"
"175","Vanuatu","Report not provided","Answer not provided","Indicator not used","WHO Western Pacific Region"
"176","Venezuela","Report not provided","Report not provided","Indicator not used","WHO Region of the Americas"
"177","Viet Nam","Answer not provided","Answer not provided","Indicator not used","WHO Western Pacific Region"
"178","Yemen","Answer not provided","Answer not provided","Indicator not used","WHO Eastern Mediterranean Region"
"179","Zambia","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"180","Zimbabwe","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"181","Party","2018","2016","2014","Region"
