"","Party","2018","2016","2014","Region"
"167","Tuvalu","Report not provided","Report not provided","Indicator not used","WHO Western Pacific Region"
"168","Uganda","Report not provided","Answer not provided","Indicator not used","WHO African Region"
"169","Ukraine","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"170","United Arab Emirates","Answer not provided","Answer not provided","Indicator not used","WHO Eastern Mediterranean Region"
"171","United Kingdom of Great Britain and Northern Ireland","Report not provided","Answer not provided","Report not provided","WHO European Region"
"172","United Republic of Tanzania","Answer not provided","Answer not provided","Indicator not used","WHO African Region"
"173","Uruguay","Answer not provided","Answer not provided","Indicator not used","WHO Region of the Americas"
"174","Uzbekistan","Report not provided","Answer not provided","Indicator not used","WHO European Region"
"175","Vanuatu","Report not provided","Answer not provided","Indicator not used","WHO Western Pacific Region"
"176","Venezuela","Report not provided","Report not provided","Indicator not used","WHO Region of the Americas"
"177","Viet Nam","Answer not provided","Answer not provided","Indicator not used","WHO Western Pacific Region"
"178","Yemen","Answer not provided","Answer not provided","Indicator not used","WHO Eastern Mediterranean Region"
"179","Zambia","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"180","Zimbabwe","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"181","Party","2018","2016","2014","Region"
