"","Party","2018","2016","2014","Region"
"55","European Union","In addition to the safeguards provided by the collegiate character of the decision-making process in the Commission (see in this regard the Commissions internal Rules of Procedure and the Rules giving effect to them), the ethical and integrity rules (notably Staff Regulations, Code of Conduct for the Members of the European Commission and Code of Good Administrative Behaviour), as well as the rules on access to documents and on transparency regarding relations with interest representatives, constitute a framework which is consistent with the WHO Framework Convention on Tobacco Control (FCTC), and ensures that the FCTC is respected including its provision on protecting public health policies from commercial and other vested interests of the tobacco industry.  
 The Staff Regulations for officials of the European Union contain legally binding ethical standards and ensure that the principles of independence, impartiality, objectivity and loyalty are applied in the European Public Service. Notably the principle of independence guarantees that conduct and decision-making are determined by the need to serve the common good and the public interest, and never by any other interests.
 As regards transparency, Regulation 1049/2001 on public access to documents is an important element, flanked by the other aspects of the Commissions transparency policy, such as the Transparency Register, and the proactive publication of information on meetings held by Commissioners, members of their cabinets and Directors-General with stakeholders. As of 1 December 2014, Commissioners, their Cabinet members and Directors General publish information on the meetings they hold with lobbyists. Moreover, they meet only with interest representatives whose organisations feature on the Transparency Register. As concerns other staff members, the Commission recommends to all staff to check the credentials of a given interest representative to make sure they are registered in the Transparency Register and, if they are not, encourage them to register. The Commission constantly promotes this ""good practice"" as part of its training and awareness-raising actions on relations with interest groups. Furthermore, the European Commission has endorsed the ""Practical recommendations for public officials’ interaction with interest representatives"" issued by the European Ombudsman in May 2017 and has disseminated them internally.","The ethical and integrity rules (notably Staff Regulations, Code of Conduct for Commissioners and Code of Good Administrative Behaviour), as well as the rules on access to documents and on transparency regarding relations with interest representatives, constitute a framework which is consistent with the WHO Framework Convention on Tobacco Control (FCTC), and ensures that the FCTC is respected including its provision on protecting public health policies from commercial and other vested interests of the tobacco industry.  

The Staff Regulations for officials of the European Union contain legally binding ethical standards and ensure that the principles of independence, impartiality, objectivity and loyalty are applied in the European Public Service. Notably the principle of independence guarantees that conduct and decision-making are determined by the need to serve the common good and the public interest, and never by any other interests.

A Practical Guide for staff on ethics and conduct, recently revised, contains recommendations regarding contacts with interest groups in general and sets out when a record of a meeting should be ensured (p. 12). 

As regards transparency, Regulation 1049/2001 on public access to documents is an important element, flanked by the other aspects of the Commissions transparency policy, such as the Transparency Register, and the proactive publication of information on meetings held by Commissioners, members of their cabinets and Directors-General with stakeholders. As of 1 December 2014, Commissioners, their Cabinet members and Directors General publish information on the meetings they hold with lobbyists. Moreover, they meet only with interest representatives whose organisations feature on the Transparency Register. As concerns other staff members, the Commission recommends to all staff to check the credentials of a given interest representative to make sure they are registered in the Transparency Register and if, they are not, encourage them to register. The Commission constantly promotes this ""good practice"" as part of its training and awareness-raising actions on relations with interest groups.","The Staff Regulations for officials of the European Union contain legally binding ethical standards and ensure that the principles of independence impartiality objectivity and loyalty are applied in the European Public Service. Notably the principle of independence guarantees that conduct and decision-making are determined by the need to serve the common good and the public interest and never by any other interests.","WHO European Region"
"56","Fiji","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"57","Finland","Finnish public health policies are quite well protected from the tobacco industry. There is no tobacco industry in Finland. The interaction with the reprsentatives of industry is limited mainly to open requests for comment. However there is no extensive public repository on industrys activities.

NGOs like ASH Finland report that they actively disseminate information and raise discussion on the industrys activities, interests and methods. In addition, many NGOs have adopted the policy not to interact with the tobacco companies, their affiliates or any other companies which work with tobacco industry, such as advertising companies.","Finnish public health policies are well protected from the tobacco industry. The interaction with the industry is limited mainly to open requests for comment. However there is no extensive public repository on industrys activities. Several reports on the tobacco industry activities have been published.

Many non-governmental organizations report that they actively disseminate information and raise discussion on the industrys activities, interests and methods. For example Finlands ASH disseminates information and reveals the tactics of the tobacco industry and encourages public discussion on the tobacco industry´s methods to ensure their profits.In addition,Finland´s ASH and many other NGOs  have adopted the policy not to interact with the tobacco companies, their affiliates or any other companies which work with tobacco industry, such as advertising agencis.","Finnish public health policies are well protected from the tobacco industry. The interaction with the industry is limited mainly to open requests for comment. However there is no extensive public repository on industry''s activities. Several reports on the tobacco industry activities have been published.
Many non-governmental organizations report that they actively disseminate information and raise discussion on the industry''s activities interests and methods. For example Finland''s ASH disseminates information and reveals the tactics of the tobacco industry and encourages public discussion on the tobacco industry´s methods to ensure their profits.In addition Finland´s ASH and many other NGOshave adopted the policy not to interact with the tobacco companies their affiliates or any other companies which work with tobacco industry such as advertising agencis.","WHO European Region"
"58","France","L’article 26 de la loi du 26 janvier 2016 de modernisation de notre système de santé a posé un principe de transparence des relations d’influence de l’industrie du tabac. En application de cet article a été pris le décret n°2017-279 du 2 mars 2017 relatif à la transparence des dépenses liées aux activités d’influence ou de représentation d’intérêts des fabricants, importateurs, distributeurs de produits du tabac et de leurs représentants. 
Ces relations sont déclarées chaque année au ministère de la santé. Les déclarations sont consultables sur le site du ministère de la santé et restent accessibles pendant cinq ans, à compter de leur mise en ligne : http://solidarites-sante.gouv.fr/prevention-en-sante/addictions/article/transparence-des-relations-d-influence-de-l-industrie-du-tabac 
 
Conformément à l’article R. 3512-1-1 du code de la santé publique, les activités d’influence et de représentations d’intérêt sont définies comme étant les activités ayant pour objet d’influer sur la décision publique, notamment sur le contenu d’une loi ou d’un acte réglementaire en entrant en communication avec les personnes mentionnées au 3° du II de l’article L. 3512-7 du code de la santé publique.
Sont considérées comme des dépenses liées à des activités d’influence ou de représentation d’intérêts :
-  Les rémunérations de personnels employés en totalité ou en partie pour exercer des activités d’influence ou de représentation d’intérêts ;
-  Les achats de prestations auprès de sociétés de conseil en activités d’influence ou de représentation d’intérêts ;
-  Les avantages en nature ou en espèces, dont la valeur dépasse 10 €, procurés à  des membres du Gouvernement ;    des membres des cabinets ministériels ou à des collaborateurs du Président de la République ;    des collaborateurs du Président de l’Assemblée nationale ou du Président du Sénat ; des parlementaires ;    des personnes chargées d’une mission de service public que leur mission ou la nature de leur fonction appelle à prendre ou à préparer les décisions et les avis des autorités publiques relatifs aux produits du tabac ;    des experts, personnes physiques ou morales, chargés, par convention avec une personne publique, d’une mission de conseil pour le compte d’une personne publique qui a pour mission de prendre ou de préparer les décisions et les avis des autorités publiques relatifs aux produits du tabac.","La loi de santé du 26 janvier 2016 prévoit dans son article 26 que : ""Les fabricants, les importateurs et les distributeurs de produits du tabac ainsi que les entreprises, les organisations professionnelles ou les associations les représentants adressent chaque année au ministre chargé de la santé un rapport détaillant lensemble des dépenses liées à des activités dinfluence ou de représentation dintérêts. ""
Une partie de ces informations seront rendues publiques par le biais dun site Internet dédié.","Answer not provided","WHO European Region"
"59","Gabon","Le texte dapplication concernant larticle 5.3 fait partie des textes dapplication de la loi sur la lutte antitabac 006/2013 promulgués en 2017 par le Gouvernement.","Le texte dapplication concernant larticle 5.3 fait partie des textes soumis à la signature du Gouvernement.","Pour le point 3.1.2.1 Le Gabon dispose d’un code de conduite destiné aux agents de la fonction publique. En plus le chapitre 7 de la Loi interdit l’ingérence de l’industrie du tabac dans les politiques nationales de lutte antitabac dans son article 32 ; il interdit également tout partenariat direct ou indirect avec l’industrie du tabac et toute subvention publique ou mesure incitative en faveur de la culture de la production ou de la transformation du tabac ou des produits du tabac. L’article 33 stipule que tout rapport avec l’industrie du tabac doit être transparent. L’article 34 interdit tout partenariat et accord avec l’industrie du tabac et avec ceux qui s’attachent à promouvoir ses intérêts. Une fois promulguée la Loi constituera une base juridique solide pour l’application de l’article 5 3 de la CCLAT et des directives le concernant. ; Pour le point 3.1.2.2 la loi prévoit au chapitre 11 article 46 ainsi qu’au chapitre 6 article 31 de renforcer laction dinformation déducation et de communication sur les effets nocifs liés à la consommation du tabac et sur les avantages du sevrage tabagique grâce à la Commission Nationale de Lutte contre le tabagisme.
Le rapport des la mission de la CCLAT a relevé que Le Gabon a mené diverses activités d’éducation de communication et de sensibilisation aux méfaits de la consommation de tabac et de l’exposition à la fumée du tabac auprès du grand public et de groupes ciblés tels que les jeunes les professionnels des médias les éducateurs et les décideurs.","WHO African Region"
"60","Gambia","Answer not provided","Answer not provided","IT BEEN ADDRESS IN THE NEW TOBACCO CONTROL POLICY","WHO African Region"
"61","Georgia","Newly adopted tobacco control law has a provision on protecting health policies with respect of tobacco control from commercial and other vested interests of the tobacco industry. It entails provision of Governmental Normative Act on regulating civil servants and other state employees relation with the tobacco industry. The respective Normative Act is being developed and is under the process of approval by the Government of Georgia.","Answer not provided","Answer not provided","WHO European Region"
"62","Germany","There is information on tobacco control policy on the website of the Federal Ministry of Health. Further information, i.e. on tobacco products (database) can be found on the website of the Federal Ministry of Food and Agriculture.","There is information on tobacco control policy on the website of the Federal Ministry of Health. Further information, i.e. on tobacco products (database) can be found on the website of the Federal Ministry of Food and Agriculture, which had also published all statements submitted by stakeholders during the process of discussing the new draft of the tobacco directive in 2013.","There is information on tobacco control policy on the website of the Federal Ministry of Health. Further information i.e. on tobacco products (database) can be found on the website of the Federal Ministry of Food and Agriculture which had also published all statements submitted by stakeholders during the process of discussing the new draft of the tobacco directive in 2013.","WHO European Region"
"63","Ghana","Ministry of Health has carried out sensitization activities for Customs and Immigration Officers and all points of entry e.g. Elubo, Takoradi, Aflao, KIA and Tema to create awareness about Tobacco Industry tactics and interference and how to prevent them. In all about 2,000 officers were sensitized. (See picture of Officers at Aflao border)","Ministry of Health has carried out sensitization activities for Customs and Immigration Officers and all points of entry e.g. Elubo, Takoradi, Aflao, KIA and Tema to create awareness about Tobacco Industry tactics and interference and how to prevent them. In all about 2,000 officers were sensitized. (See picture of Officers at Aflao border)","The 2013 World No Tobacco day was commemorated in Techiman given the high prevalence of smoking in the Brong-Ahafo region. The key Note address was delivered by the Hon Deputy Minister of Health Dr Alfred Tia Sugri and also attended by the Deputy Brong-Ahafo Regional Minister. A total of about 600 people were in attendance and was followed by several TV and radio talks and discussions. Schools (102) Markets (12) Transport terminals (12) and Religious organizations (15) were also sensitized 
The Food and Drug Authority carried out Media sensitization programmes on Fourteen (14) TV and Twenty three (23) Radio Stations in Accra to create awareness on the provisions of the Tobacco Control Measures as specified by the Public Health Act. FDA also made 2 000 copies of ''The Smoker''s Body'' on A2 poster and 100 copies of ''The Smoker''s Body''on 2ft x 3ft banner on flexy and distributed to all FDA regional offices Ministry of Health Media houses Schools Markets Transport terminals and Religious organizations.","WHO African Region"
"64","Greece","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"65","Grenada","Answer not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"66","Guatemala","La información pública se asegura a través de la aplicación de la Ley correspondiente: Ley de Acceso a la Información Pública, Decreto 57-2008 del Congreso de la República","La información pública se asegura a través de la aplicación de la Ley correspondiente: Ley de Acceso a la Información Pública, Decreto 57-2008 del Congreso de la República","Answer not provided","WHO Region of the Americas"
"67","Guinea","Report not provided","Voir C116","Report not provided","WHO African Region"
"68","Guinea-Bissau","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"69","Guyana","The Integrated Prevention and Control of Non Communicable Diseases: Strategic Plan 2013- 2020 guides Tobacco Control activity and schedules. 

Through the Health Communication and Health Promotion Department, there is a some Communication Strategy that addresses Tobacco Education in all target groups and utilizes a medium that is suitable for each target group and the regions in which they live. The materials and information can be uplifted from the Ministry of Public Health.  

As mandated by the Health Facilities Licensing Act and the Ministerial Decree from the Ministry of Education, all Health Facilities and Education Facilities must be 100% smoke free. 

The Ministry of Public Health also has a Smoke Free Environments Program. At the moment it is a voluntary program and participants enter into it by choice. A declaration that is certified by the Minister of Public Health is presented to them along with Smoke Free Environments Signs. Assistance is also available for developing enforcement  and penalty strategies that are suitable. 
  
The Ministry of Public Health is in the process of reviewing the terms of reference for a Cessation Strategy to assist current smokers who are interested in quitting. This activity is being facilitated by the Chronic Diseases Unit, Pan American Health Organization and Guyana Chest Society (This is an NGO that works with the Ministry of Health in Tobacco Control activities through collaboration with the National Tuberculosis Clinic).","Report not provided","Report not provided","WHO Region of the Americas"
"70","Honduras","La ratificación en Honduras del Convenio Marco para el Control del Tabaco de la OMS y la Ley Especial para el Control del Tabaco y su Reglamentación contienen los articulados relativos a  la protección de las políticas de salud pública relativas al control del tabaco contra los intereses comerciales y otros intereses creados de la industria tabacalera y a la facilitación del acceso del público, conforme a lo prescrito en el artículo 12(c), a una amplia variedad de información sobre las actividades de  la industria tabacalera que revista interés para el objetivo del Convenio, disponible como fuente de información pública lo cual garantiza que en Honduras se cumpla con dichas disposiciones jurídicas.","La ratificación en Honduras del Convenio Marco para el Control del Tabaco de la OMS y la Ley Especial para el Control del Tabaco y su Reglamentación contienen los articulados relativos a  la protección de las políticas de salud pública relativas al control del tabaco contra los intereses comerciales y otros intereses creados de la industria tabacalera y a la facilitación del acceso del público, conforme a lo prescrito en el artículo 12(c), a una amplia variedad de información sobre las actividades de  la industria tabacalera que revista interés para el objetivo del Convenio, disponible como fuente de información pública lo cual garantiza que en Honduras se cumpla con dichas disposiciones jurídicas.","No se permite la injerencia de la industria tabacalera en el patrocinio de actividades de promoción a la salud y de otra índole establecida en las políticas públicas del sector salud. así como. de lo señalado en la Ley Especial para el Control del Tabaco y su Reglamentación","WHO Region of the Americas"
"71","Hungary","Report not provided","No further steps have been made in the implementation of Article 5.3.","Answer not provided","WHO European Region"
"72","Iceland","Comprehensive tobacco control law that include display ban on tobacco trademarks and ban on any form of media coverage of individual products for other purposes than to warn of their harmful effects.
http://eng.velferdarraduneyti.is/acts-of-Parliament/nr/19484 (act 7)","Comprehensive tobacco control law that include display ban on tobacco trademarks and ban on any form of media coverage of individual products for other purposes than to warn of their harmful effects.
http://eng.velferdarraduneyti.is/acts-of-Parliament/nr/19484 (act 7)","Comprehensive tobacco control law that include display ban on tobacco trademarks and ban on any form of media coverage of individual products for other purposes than to warn of their harmful effects.
http://eng.velferdarraduneyti.is/acts-of-Parliament/nr/19484 (act 7)","WHO European Region"
"73","India","Report not provided","In view of the huge human and economic loss to the country on account of tobacco use, a comprehensive legislation was adopted by Ministry of Health & Family Welfare in 2003 which  prohibits advertising/promotion and regulates production, supply and distribution of cigarettes and other tobacco products. Further, the enabling Rules and regulations have been notified under the framework of the tobacco control legislation thus insulating them from any commercial and other vested interests of the tobacco industry","In view of the huge loss caused by tobacco use to the public health exchequer. a comprehensive legislation was adopted by Ministry of Health & Family Welfare in 2003 which  prohibit advertising and regulate production. supply and distribution of cigarettes and tobacco products. Further the enabling Rules and regulations have been notified under the framework of the tobacco control legislation thus insulating them from any commercial and other vested interest of the tobacco industry.","WHO South-East Asia Region"
"74","Iran (Islamic Republic of)","Generally, public access is available through the internet and mass medias about the activities of tobacco industries, but even the government has not a wide access to their activities.","Generally, public access in available through the internet and mass medias about the activities of tobacco industries, but even the government has not a wide access to their activities.","Article 18 of the Bylaw prohibits any subsidy for the cultivation growth and harvest of tobacco Article 3 in the Act prohibits any form of sponsorship. I.R Iran has a code of conduct for public officials. It bans any financial relations between Government officials and the private sector. The code could be further utilized to implement Article 5.3 of the Convention and its guidelines.","WHO Eastern Mediterranean Region"
"75","Iraq","As a part of educational program aimed to aware people about tobacco hazards, we concentrated on the false and misleading means of tobacco production companies and the harmful chemicals of these industries.","The tobacco control act and its instructions modified the standard specification of tobacco product to provide the maximum protection to the public and requiring  tobacco companies to reduce the damage to the lowest possible level in their products.","Ensuring that the anti-smoking law in Iraq especially the development of standard specifications tobacco products obliges manufacturers dealers and importers in respect of rates of nicotine and tar as well as the graphic health warnings on tobacco products.","WHO Eastern Mediterranean Region"
"76","Ireland","One of the  recommendations in Tobacco Free Ireland is to: Take steps to ensure that all government officials, employees of state agencies and members of any government branch (executive, legislative and judiciary) responsible for setting and implementing tobacco control policies and protecting those policies against tobacco industry interests are aware of their obligations under article 5.3 of the WHO FCTC and are aware of the Guidelines developed to assist in meeting these obligations - p.34","A key recommendation in Tobacco Free Ireland is to : Take steps to ensure that all government officials, employees of state agencies and members of any government branch (executive,legislative and judiciary) responsible for setting and implementing tobacco control policies and protecting those policies against tobacco industry interests are aware of their obligations under article 5.3 of the WHO FCTC and are aware of the Guidelines developed to assist in meeting these obligations - p.34","A key recommendation in ''Tobacco Free Ireland'' is to: Take steps to ensure that all government officials employees of state agencies and members of any government branch (executive legislative and judiciary) responsible for setting and implementing tobacco control policies and for protecting those policies against tobacco industry interests are aware of their obligations under Article 5.3 of the WHO FCTC and are aware of the Guidelines developed to assist in meeting these obligations. –p34","WHO European Region"
"77","Israel","Report not provided","Report not provided","Report not provided","WHO European Region"
"78","Italy","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"79","Jamaica","The Ministry of Health has taken steps to ensure that the Tobacco Industry does not influence public health policies . We continue to sensitize Government Officials in relation to tobacco industry interference through workshops and presentations regarding the activities of the industry, which are sometimes masked as corporate social responsibility.","The Ministry of Health has taken steps to ensure that Tobacco Industry does not participate in public health policies related to Tobacco Control. Government Officials were sensitized in relation to tobacco industry interference through workshops and presentations regarding the activities of the industry masked as corporate social responsibility. They were also sensitized in relation to Jamaicas obligations under Article 5.3 of the FCTC.","The Ministry of Health has ensured that Tobacco Industry does not participate in public health policies related to Tobacco Control. Government Officials were sensitized to and given copies of Article 5.3 for the FCTC.","WHO Region of the Americas"
"80","Japan","With reference to C121, commercial and other vested interests of the tobacco industry have been appropriately regulated in Japan by Articles 197.1-197.4, Article 198 of the Penal Code, Articles 21-22.9 of the Political Funds Control Act.","With reference to C121, commercial and other vested interests of the tobacco industry have been appropriately regulated in Japan by Articles 197.1-197.4, Article 198 of the Penal Code, Articles 21-22.9 of the Political Funds Control Act.","With reference to 3.1.2.1 commercial and other vested interests of the tobacco industry have been appropriately regulated in Japan by Articles 197.1-197.4 Article 198 of the Penal Code Articles 21-22.9 of the Political Funds Control Act.","WHO Western Pacific Region"
"81","Jordan","تم وضع دلائل ارشادية للاردن  بالتعاون مع منظمة الصحة العالمية للمادة 5.3 وتم تعميها  على الجهات المعنية ويتم متابعتها من قبل وزارة الصحة 
وقد تم التعميم على كافة الوزارات والمؤسسات بمنع التعامل مع شركات التبغ وعدم قبول الهبات والرعاية الخاصة والتدريب ،ويمنع الرعاية والترويج والاعلان","تم وضع دلائل ارشادية للاردن  بالتعاون مع منظمة الصحة العالمية للمادة 5.3 وتم تعميها  على الجهات المعنية ويتم متابعتها من قبل وزارة الصحة","Requesting tobacco companies to eliminate (due to circumvent the subject of publicity and promotion through websites) conducting tours of the press inside the factories and the emphasis on not accepting any support or sign agreements care for the various activities and to inform all parties to the Public Health Law and instructions.","WHO Eastern Mediterranean Region"
"82","Kazakhstan","Answer not provided","Report not provided","Information about the WHO FCTC is on the Ministry of Health and public NCPHLD antismoking organizations and also distributed in thematic press releases.","WHO European Region"
"83","Kenya","The Ministry of Health would have an inventory of the reports from Tobacco Industry and this would be accessible to the public upon request. Maybe in the recommendations we could in future establish a repository that can be readily available for access to the public.","The Ministry of Health would have an inventory of the reports from Tobacco Industry and this would be accessible to the public upon request. Maybe in the recommendations we could in future establish a repository that can be readily available for access to the public.","The Tobacco Control Act requires that the members of the Tobacco Control Board should not have any affiliation with the tobacco industry; the Act also requires the industry to provide information to the Board including information on tobacco products and their emissions sales and advertising data information on product composition ingredients hazardous properties and brand elements","WHO African Region"
"84","Kiribati","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"85","Kuwait","Answer not provided","The awareness activities are continous all year with collaboration between different sectors includin MOE and MOI","Answer not provided","WHO Eastern Mediterranean Region"
"86","Kyrgyzstan","Report not provided","Статья 4. Национального  Закона КР по борьбе против табака включает:
Основными принципами  государственной политики в сфере защиты здоровья граждан от вредного воздействия табака являются:
 - политическая  приверженность делу разработки и определения государственной политики и государственной стратегии в области охраны  здоровья граждан от вредного воздействия табака, выбора приоритета жизни и здоровья граждан по отношению к производству табака и его реализации;

Согласно статье 5 Государство гарантирует:
 - обеспечение доступа ко всем видам медико-санитарной помощи в
организациях здравоохранения лицам, занятым в табачной отрасли, в
соответствии с законодательством об охране здоровья граждан; 
 - создание условий для повышения уровня информированности граждан
Кыргызской Республики о последствиях потребления табака для здоровья и
воздействия табачного дыма на окружающих. 

Статья 15 Национального Закона КР, в целях защиты здоровья граждан от вредного воздействия  табака  и регулирования потребления табачных изделий запрещает:
- организовывать культурно-массовые мероприятия, публичные акции и конкурсы в целях увеличения объема продаж табачных изделий;
- спонсорство  культурно-спортивных,  оздоровительных  мероприятий как местными, так и иностранными табачными компаниями;
- проведение  местными  и  иностранными табачными фирмами или совместными предприятиями культурно-спортивных,  оздоровительных мероприятий, каких-либо конкурсов, дискотек…
- все виды прямой и косвенной рекламы табака и табачных изделий на территории Кыргызской Республики (вступила в силу с 1 апреля 2009 года);


Запущена новая версия  информационного сайта для населения: www.help.kg","Answer not provided","WHO European Region"
"87","Lao People's Democratic Republic","Answer not provided","Answer not provided","There are two articles in the TC Law stated to protect government officials and public health policies from Tobacco Industry Interference","WHO Western Pacific Region"
"88","Latvia","In 2016  the Procedure against lobbying was approved in the Ministry of Health.","Answer not provided","Comment in 3.1.2.6.","WHO European Region"
"89","Lebanon","A focal point was created in 2014 at the Ministry of Finance, to serve as an information source and firewall between the state-owner tobacco monopoly and the Ministry of Public Health and other tobacco control advocates","A focal point was created in 2014 at the Ministry of Finance, to serve as an information source and firewall between the state-owner tobacco monopoly and the Ministry of Public Health and other tobacco control advocates","The NTCP has confronted the tobacco industry on several occasions where it sought to influence members of parliament in voting against law 174. Although the industry did seem to have an influence in postponing the approval of the law. it nevertheless was approved by the Parliament in 2011.
We have also hosted a WHO workshop in 2013 regarding article 5.3. and trained national stakeholders against tobacco industry interference.","WHO Eastern Mediterranean Region"
"90","Lesotho","Report not provided","Report not provided","Answer not provided","WHO African Region"
"91","Liberia","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"92","Libya","تم انشاء موقع خاص لبرنامج مكافحة التدخين على شبكة المعلومات  الدولية   www.tcpl.ly   تم خلاله اتاحة جميع الوثائق كل المعلومات  المتعلقة بالموضوع","تم انشاء موقع خاص لبرنامج مكافحة التدخين على شبكة المعلومات  الدولية   www.tcpl.ly   تم خلاله اتاحة جميع الوثائق كل المعلومات  المتعلقة بالموضوع","Answer not provided","WHO Eastern Mediterranean Region"
"93","Lithuania","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"94","Luxembourg","http://www.sante.public.lu/fr/prevention/tabac/","Answer not provided","Pour suivre et évaluer le plan national TABAC un groupe national dexperts a été constitué qui se réunit en cas de besoin sous la présidence du Ministère de la Santé; campagnes annuelles brochures et outils par la Fondation Cancer et par la Division de la Médecine préventive Direction de la Santé.","WHO European Region"
"95","Madagascar","information auprès du public sur limportance de la protection de la santé publique","appui technique et financier par lUNION sur larticle  5.3","Trois ateliers nationaux pour les Départements Ministériels Journalistes et ONG sur l’ingérence de l’Industrie du Tabac a été tenu à Madagascar par l’appui de l’UNION INTERNATIONAL CONTRE LA TUBERCULOSE ET LES MALADIES RESPIRATOIRES et L’OMS pays","WHO African Region"
"96","Malaysia","","Answer not provided","Answer not provided","WHO Western Pacific Region"
"97","Maldives","Answer not provided","Answer not provided","Although this is made aware to policy makers the industry tries to infiltrate the mechanism to influence policies to the benefit of the industry. Though not fully robust and fools proof a limited mechanism is instilled to understand and recognise such instances through workshops and other information sessions to focused groups.","WHO South-East Asia Region"
"98","Mali","Chaque année des caravanes de sensibilisation à travers les grandes villes sur les méfait du tabac. Des spots passent à travers les médias","Chaque année des caravanes de sensibilisation à travers les grandes villes sur les méfait du tabac. Des spots passent à travers les médias","Il y a eu la relecture du décret dapplication des textes mais aussi lindustrie du tabac a été refusé dans le comité national de lutte contre le tabac .","WHO African Region"
"99","Malta","Administrative policies and work ethics prohibit any conflict.","Administrative policies and work ethics prohibit any conflict.","Administrative policies and work ethics prohibit any conflict.","WHO European Region"
"100","Marshall Islands","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"101","Mauritania","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"102","Mauritius","The setting up of the Tobacco Control Unit at the level of the Ministry is a clear indication of the management initiatives to adopt and  implement public health policies in line with the WHO FCTC whereby the vested interest of the Tobacco Industry is never allowed to Interfere in the management and control of tobacco initiatives in general.","Answer not provided","The Public Health (Restrictions on Tobacco Products) Regulations 2008 ban direct and indirect advertising promotion and sponsorship. The Tobacco Industry is not allowed to carry out activities under CSR.","WHO African Region"
"103","Mexico","En México existe una ley de transparencia y acceso a la información pública que promueve y regula las bases para impulsar la transparencia y una ley federal de responsabilidades administrativas de los servidores públicos que establecen desde hace años la normatividad  para garantizar el adecuado ejercicio de los servidores públicos.","Answer not provided","En abril de 2010. el entonces Secretariado Técnico del Consejo Nacional contra las Adicciones (ST-CONADIC) y el Sistema Nacional para el Desarrollo Integral de la Familia (DIF). organizaron de manera conjunta tres Foros Regionales y un Foro Académico “Hacia la construcción de un modelo integral para la prevención y atención a las adicciones”. En el mes de enero de 2011. la Comisión Nacional contra las Adiciones convocó a representantes de 54 instituciones a participar en el Taller Interinstitucional de Actualización del Programa contra el Tabaquismo. Los principales actores de este esfuerzo fortalecido seguirán siendo los representantes de los sectores público. social y privado; los tres órdenes de gobierno y las tres esferas del desarrollo integral: la familia. la escuela y la comunidad. así como los profesionales y voluntarios que participan en este campo.","WHO Region of the Americas"
"104","Micronesia (Federated States of)","Protecting of public health policies are included in the code of conduct for the government employees and leaders working of the government especially the health employees. There is an attempt to post information on tobacco industry activities in the health webpage for general public use.","Protecting of public health policies are included in the code of conduct for the government employees and leaders working of the government especially the health employees. The is an attempt to post information on tobacco industry activities in the health webpage for general public use.","A Resolution on Article 5.3 was submitted to the Secretary of Health and Social Affairs for review before the President of the Nation send to the FSM Congress for action.","WHO Western Pacific Region"
"105","Mongolia","State Policy on Tobacco control reflected in the law on Tobacco control.","Report not provided","State policy on Tobacco control reflected in the law on Tobacco control.","WHO Western Pacific Region"
"106","Montenegro","We provided that tobacco industry can not finance any activity related to the protection of public health (activities of promotion, prevention, treatment and rehabilitation). Additionally, it is forbidden any covert promotion of tobacco industry sponsorship and public events by the manufacturer or retailer of tobacco products. The Law prohibits the sale of any products which imitate tobacco products or containing names (logos) of tobacco products or tobacco companies.","We provided that tobacco industry can not finance any activity related to the protection of public health (activities of promotion, prevention, treatment and rehabilitation). Additionally, it is forbidden any covert promotion of tobacco industry sponsorship and public events by the manufacturer or retailer of tobacco products. The Law prohibits the sale of any products which imitate tobacco products or containing names (logos) of tobacco products or tobacco companies.","We provided that tobacco industry can not finance any activity related to the protection of public health (activities of promotion prevention treatment and rehabilitation). Additionally it is forbidden any covert promotion of tobacco industry sponsorship and public events by the manufacturer or retailer of tobacco products. The Law prohibits the sale of any products which imitate tobacco products or containing names (logos) of tobacco products or tobacco companies.","WHO European Region"
"107","Myanmar","The Tobacco Control Cell under Public Health Division of Department of Public Health organized a National Workshop on Countering Tobacco Industry Interference with the objective of raising awareness of governmental and non-governmental organizations.  
The information regarding the tobacco industry activities is not much available yet in Myanmar.","The Tobacco Control Cell under Public Health Division of Department of Health organized a National Workshop on Countering Tobacco Industry Interference with the objective of raising awareness of governmental and non-governmental organizations. In collaboration with various partners, the Tobacco Control Cell is developing the guidelines and regulations on the protection of public health policies from commercial and other vested interests of the tobacco industry, based on the guidelines of Article 5.3 and discussions and recommendations from the above 
workshop.  
The information regarding the tobacco industry activities is not much available yet in Myanmar.","The Tobacco Control Cell under Public Health Division of Department of Health organized a National Workshop on Countering Tobacco Industry Interference with the objective of raising awareness of governmental and non-governmental organizations. In collaboration with various partners the Tobacco Control Cell is developing the guidelines and regulations on the protection of public health policies from commercial and other vested interests of the tobacco industry based on the guidelines of Article 5.3 and discussions and recommendations from the above workshop. 
The information regarding the tobacco industry activities is not much available yet in Myanmar.","WHO South-East Asia Region"
"108","Namibia","Report not provided","Report not provided","Report not provided","WHO African Region"
"109","Nauru","Report not provided","Answer not provided","Report not provided","WHO Western Pacific Region"
