"","Party","2018","2016","2014","Region"
"129","Republic of Korea","*C282
-In addition to the National Smoking Cessation Clinic which can be utilized in-person (refer to section C2811), to support smokers, and under the auspice of the Ministry of Health and Welfare, the quit-line under the National Cancer Centre has been implemented since 2006. 
-The Internet is already being utilized to disseminate information on smoking cessation since 2002 in the form of a guide (http://nosmokeguide.or.kr/).


*C288
-In regards to C288, there is no separate restriction for smoking cessation counselling, so general medical practitioners including practitioners who complete public health are also able to provide counselling.
-In addition, only those in possession of a nursing license are able to conduct the services of a midwife in Korea, thus it’d be ambiguous and inefficient to distinguish the two in terms of licensing.

*C289
-(Medicine, Pharmacology) To include curriculum on the diagnosis of smokers, circumstances and ingredients of medication
-(Dentistry) To include curriculum on the relationship between smoking and plaque, cavity and carcinoma of the oral cavity
-(Nursing) To include curriculum on community-based nursing interventions for the treatment of smoking
-(Health Sciences) To include content on smoking-related diagnosis and examination on medical records","*C282
-In addition to the National Smoking Cessation Clinic which can be utilized in-person (refer to section C2811), to support smokers, and under the auspice of the Ministry of Health and Welfare, the quit-line under the National Cancer Centre has been implemented since 2006. 
-The Internet is already being utilized to disseminate information on smoking cessation since 2002 in the form of a guide (http://nosmokeguide.or.kr/).


*C288
-In regards to C288, there is no separate restriction for smoking cessation counselling, so general medical practitioners including practitioners who complete public health are also able to provide counselling.
-In addition, only those in possession of a nursing license are able to conduct the services of a midwife in Korea, thus it’d be ambiguous and inefficient to distinguish the two in terms of licensing.

*C289
-(Medicine, Pharmacology) To include curriculum on the diagnosis of smokers, circumstances and ingredients of medication
-(Dentistry) To include curriculum on the relationship between smoking and plaque, cavity and carcinoma of the oral cavity
-(Nursing) To include curriculum on community-based nursing interventions for the treatment of smoking
-(Health Sciences) To include content on smoking-related diagnosis and examination on medical records","In regards to 3.2.8.7 although we responded “yes” in the 3rd reporting period in 2012 it reveals incorrect answer. At the 3rd reporting period we regarded the smoking cessation clinic at health community centre as specialized centre. However this response is overlapped with primary health care.

In regards to 3.2.8.8 there is no separate restriction for smoking cessation counselling so other medical professionals are also able to provide counselling. In addition only the person who owned a nurse license is able to be a midwivf in Korea. 

In regards to 3.2.8.9 answer medical and pharmacy schools'' curriculum include diagnosis and inspection on smoking and drugs. In the case of dental schools the relations among smoking tartar cavity and oral cancer are addressed. Nursing school teaches intervention on smoking cessation treatment in social nursing. Lastly in the curriculum of public health school smoking is included in pathology reporting and diagnosis.


To support the smokers the smoking cessation clinic at health community centre which mentioned on 3.2.8.11. Furthermore a quitline and website have operated by National Cancer Centre. A quitline(1544-9030) has implemented since 2006 and provided 1 year counselling to smokers via telephone. Through online it has offered useful information about smoking cessation and smoking prevention (http://www.nosmokeguide.or.kr/).","WHO Western Pacific Region"
"130","Republic of Moldova","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"131","Romania","Report not provided","Report not provided","Answer not provided","WHO European Region"
"132","Russian Federation","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"133","Rwanda","Report not provided","Report not provided","Report not provided","WHO African Region"
"134","Saint Kitts and Nevis","Report not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"135","Saint Lucia","Answer not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"136","Saint Vincent and the Grenadines","Report not provided","Report not provided","Report not provided","WHO Region of the Americas"
"137","Samoa","Answer not provided","Answer not provided","Report not provided","WHO Western Pacific Region"
"138","San Marino","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"139","Sao Tome and Principe","De forma muy genérica sólo tenemos lo siguiente, careciendo de aplicación práctica:
Artículo 20
Consultas de cesación tabáquica
1. Deben crearse consultas especializadas de apoyo a los fumadores que deseen dejar de fumar para los funcionarios y los usuarios en todos los centros de salud integrados en el Servicio Nacional de Salud y en los servicios hospitalarios públicos, en particular en los servicios de cardiología, neumología , psiquiatría, en los servicios de oncología, servicios de obstetricia, hospitales psiquiátricos y centros de atención a alcohólicos y toxicómanos.
2. Cuando la dimensión de los servicios y de la población afectada no justifique la creación de una consulta especializada, deben establecerse protocolos con otras consultas especializadas para garantizar el acceso adecuado de los fumadores que necesiten este tipo de apoyo para dejar de fumar.","Report not provided","Answer not provided","WHO African Region"
"140","Saudi Arabia","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"141","Senegal","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"142","Serbia","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"143","Seychelles","A unit on NCD in ministry of health provides advice and NRT  to smokers willing to quit .","A unit on NCD in ministry of health provides advice and NRT when available to smokers willing to quit . Provision of NRT has not been sustained under the Ministry of Health budget and currently advocating for the same.","Answer not provided","WHO African Region"
"144","Sierra Leone","Answer not provided","Answer not provided","No health professionals have been formally trained and mobilized to provide cessation counselling and brief cessation.
There is no national quit line for tobacco cessation.","WHO African Region"
"145","Singapore","Nil.","Nil.","Answer not provided","WHO Western Pacific Region"
"146","Slovakia","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"147","Slovenia","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"148","Solomon Islands","Answer not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"149","South Africa","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"150","Spain","-	Algunas de las respuestas facilitadas en el apartado C283 han sido con información recogida en el borrador del Plan Vasco de Salud 2013-2020. En el canal de comunicación por internet de la administración vasca con la ciudadanía (Irekia), se presenta el plan por el consejero de Salud del Gobierno Vasco, aprobado en el último consejo de gobierno en diciembre de 2013:
http://www.irekia.euskadi.net/es/news/17484-plan-salud-2013-2020-del-gobierno-vasco-contempla-146-acciones-especificas-para-mejorar-los-resultados-eficiencia-las-politicas-publicas-terminos-equidad-bienestar-salud 

-	Salvo algunas experiencias concretas con determinadas poblaciones de riesgo,  los tratamientos para dejar de fumar no se financian. Cabe mencionar que recientemente, la Comunidad Foral de Navarra ha aprobado el ""DECRETO FORAL 111/2017, de 13 de diciembre, por el que se establecen las condiciones de acceso a la prestación farmacológica de ayuda a dejar de fumar"" para la población general.

-	Respecto a la pregunta C287, aclarar que la respuesta dada de cobertura parcial se refiere al Sistema Nacional de Salud y no comprende al sistema de asistencia sanitaria privado.","-	Algunas de las respuestas facilitadas en el apartado C283 han sido con información recogida en el borrador del Plan Vasco de Salud 2013-2020. En el canal de comunicación por internet de la administración vasca con la ciudadanía (Irekia), se presenta el plan por el consejero de Salud del Gobierno Vasco, aprobado en el último consejo de gobierno en diciembre de 2013:
http://www.irekia.euskadi.net/es/news/17484-plan-salud-2013-2020-del-gobierno-vasco-contempla-146-acciones-especificas-para-mejorar-los-resultados-eficiencia-las-politicas-publicas-terminos-equidad-bienestar-salud 

-	Salvo algunas experiencias concretas, los tratamientos de deshabituación no se financian.

-	Respecto a la pregunta C287, aclarar que la respuesta dada de cobertura parcial se refiere al Sistema Nacional de Salud y no comprende al sistema de asistencia sanitaria privado.","Answer not provided","WHO European Region"
"151","Sri Lanka","Answer not provided","Answer not provided","Report not provided","WHO South-East Asia Region"
"152","Sudan","Answer not provided","Report not provided","Report not provided","WHO Eastern Mediterranean Region"
"153","Suriname","Answer not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"154","Swaziland","Report not provided","Answer not provided","Report not provided","WHO African Region"
"155","Sweden","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"156","Syrian Arab Republic","سيتم ايلاء هذا الموضوع اهتماما اكبر في الفترة المقبلة","سيتم ايلاء هذا الموضوع اهتماما اكبر في الفترة المقبلة","Report not provided","WHO Eastern Mediterranean Region"
"157","Tajikistan","Report not provided","Report not provided","Answer not provided","WHO European Region"
"158","Thailand","Answer not provided","Answer not provided","Answer not provided","WHO South-East Asia Region"
"159","The former Yugoslav Republic of Macedonia","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"160","Timor-Leste","Answer not provided","Report not provided","Report not provided","WHO South-East Asia Region"
"161","Togo","Answer not provided","Answer not provided","Il ny a pas encore de structure de prise en charge du sevrage au Togo","WHO African Region"
"162","Tonga","Report not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"163","Trinidad and Tobago","Answer not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"164","Tunisia","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"165","Turkey","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"166","Turkmenistan","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"167","Tuvalu","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"168","Uganda","Report not provided","Answer not provided","Answer not provided","WHO African Region"
"169","Ukraine","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"170","United Arab Emirates","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"171","United Kingdom of Great Britain and Northern Ireland","Report not provided","Answer not provided","Report not provided","WHO European Region"
"172","United Republic of Tanzania","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"173","Uruguay","Answer not provided","Answer not provided","Guía Nacional para el Abordaje del Tabaquismo. disponible en http://www.urucan.org.uy","WHO Region of the Americas"
"174","Uzbekistan","Report not provided","Answer not provided","To Section 3.2.8.12. 14.2 (d): The Republic of Uzbekistan registered 3 drugs for the treatment of tobacco dependence: Tabeks (Bulgaria). varenicline (USA). Nikvitin (UK).","WHO European Region"
"175","Vanuatu","Report not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"176","Venezuela","Report not provided","Report not provided","Answer not provided","WHO Region of the Americas"
"177","Viet Nam","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"178","Yemen","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"179","Zambia","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"180","Zimbabwe","None","Answer not provided","Report not provided","WHO African Region"
"181","Party","2018","2016","2014","Region"
