"","Party","2018","2016","2014","Region"
"70","Honduras","Honduras está obligada a dar cumplimiento a las disposiciones relativas a protección de las políticas de salud pública relativas al control del tabaco contra los intereses comerciales y otros intereses creados de la industria tabacalera y a la facilitación del acceso del público, conforme a lo prescrito en el artículo 12(c), a una amplia variedad de información sobre las actividades de  la industria tabacalera que revista interés para el objetivo del Convenio, disponible como fuente de información pública, para lo cual el Instituto Hondureño para la Prevención del Alcoholismo, Drogadicción y Farmacodependencia (IHADFA) y otras organizaciones e instituciones del Estado y la Sociedad Civil están en constante observación del cumplimiento, control y seguimiento de las referidas disposiciones jurídicas, para lo cual Honduras ha dado avances significativos al respecto,
Y adicionalmente en Honduras se cuenta con el Instituto de Acceso a la Información Pública donde se atienden denuncias a nivel nacional como un sistema de vigilancia del cumplimiento de estas estipulaciones legales y su estricto cumplimiento, adicionalmente al interior del IHADFA se cuenta con una oficina de transparencia donde se monitorea diariamente el ingreso de cualquier denuncia a nivel nacional y dar el seguimiento respectivo ante las organismos contralores del Estado, y de igual manera la Sociedad Civil como la Alianza Hondureña Antitabaco monitorea día a día el cumplimiento dichas disposiciones ya referidas.","Honduras está obligada a dar cumplimiento a las disposiciones relativas a protección de las políticas de salud pública relativas al control del tabaco contra los intereses comerciales y otros intereses creados de la industria tabacalera y a la facilitación del acceso del público, conforme a lo prescrito en el artículo 12(c), a una amplia variedad de información sobre las actividades de  la industria tabacalera que revista interés para el objetivo del Convenio, disponible como fuente de información pública, para lo cual el Instituto Hondureño para la Prevención del Alcoholismo, Drogadicción y Farmacodependencia (IHADFA) y otras organizaciones e instituciones del Estado y la Sociedad Civil están en constante observación del cumplimiento, control y seguimiento de las referidas disposiciones jurídicas, para lo cual Honduras ha dado avances significativos al respecto,
Y adicionalmente en Honduras se cuenta con el Instituto de Acceso a la Información Pública donde se atienden denuncias a nivel nacional como un sistema de vigilancia del cumplimiento de estas estipulaciones legales y su estricto cumplimiento, adicionalmente al interior del IHADFA se cuenta con una oficina de transparencia donde se monitorea diariamente el ingreso de cualquier denuncia a nivel nacional y dar el seguimiento respectivo ante las organismos contralores del Estado, y de igual manera la Sociedad Civil como la Alianza Hondureña Antitabaco monitorea día a día el cumplimiento dichas disposiciones ya referidas.","La principal es la no injerencia de la industria tabacalera en el patrocinio de actividades de promoción a la salud y de otra índole establecida en las políticas públicas del sector salud. así como. de lo señalado en la Ley Especial para el Control del Tabaco y su Reglamentación","WHO Region of the Americas"
"71","Hungary","Report not provided","In the beginning of the 21st century, smoking causes the most deaths related to behaviour. Hungary, realizing that the suppression of smoking is one of the most effective public health intervention fields, did and will do everything in its power to prevent smoking and lower the number of smokers.
In order to achieve this, Hungary has taken actions against the commercial and other financial interests of the tobacco industry when creating legislations in force and laws that might brough into force in the future.
Hungary will make use of the option that the aforementioned 2014/40/EU directive provides:
regulation of electronic cigarettes, the introduction of a single, neutral packaging system of tobacco products, the banning of menthol capsules, the use of combined health-warnings on all tobacco products, the regulation of additives in tobacco products.

The State Secretaritat for Health ofthe Ministry of Human Capacities is not related to the representatives of the tobacco industry.

The website of the Tobacco Focal Point provides information on the practices of the tobacco industry.","Answer not provided","WHO European Region"
"72","Iceland","Ministry of Welfare has taken a positive step forward in tobacco control by working on a official public policy in tobacco control.
The policy has not been published yet.","Ministry of Welfare has taken a positive step forward in tobacco control by working on a official public policy in tobacco control.
The policy has not been published yet.","Ministry of Welfare has taken a positive step forward in tobacco control issues by starting work on making official public policy in tobacco control.The policy could be introduced and presented later this year.","WHO European Region"
"73","India","Report not provided","An Inter-Ministerial Task Force has been constituted to look into the inter-ministerial issues related to tobacco control and FCTC. in order to facilitate implementation of Article 5.3 of WHO-FCTC a draft Code of Conduct for Public Officials has been prepared and circulated to different Ministries for their comments. The comments and concerns have been received from different Ministries","A multi-sectoral mechanism has been established and Inter-Ministerial Task Force has been constituted to look into the inter-ministerial issues related to tobacco control and FCTC. in order to faciliate the implementation of 
Article 5.3 of WHO-FCTC a draft ''Code of Conduct for Public Officials'' has been prepared and circulated to different Ministries for their comments. The comments and concerns have been receivd from different Ministries","WHO South-East Asia Region"
"74","Iran (Islamic Republic of)","-To enforce the national guidelines on comprehensive ban on TAPS, granting the Supreme court vote on Banning adding flavor substances in tobacco products In opposition to the complaint of the tobacco industry","With regards to protecting public health from invested commercial benefits of tobacco industries, the MOH has been given the strong position against their involvement in making decision about implementation of plain packaging policy, but about the taxation, the indirect role of tobacco industries in opposing against raising taxation still exist.","Iran Tobacco Company was previously a state monopoly involved policy-making and development of legislation. The Act in its Article 18 requires the Ministry of Health and Medical Education to prepare the Bylaw with the Iranian Tobacco Company. Several months ago I.R. Iran privatized the Company which should now prevent the involvement of the tobacco industry in tobacco control policy-making.","WHO Eastern Mediterranean Region"
"75","Iraq","we were forcely prevent a comprehensive campaign of tobacco advertising conducted by sumer company (domestic factory for cigarette manufacturers) in 2016.","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"76","Ireland","The Minister for Health has, over the years and as recently as November, 2017  written to all Government Ministers and all Heads of Government Departments outlining our commitments under Article 5.3.  The Guidelines developed in relation to Article 5.3 were also circulated.  In addition Government officials are reminded on a regular basis of Ireland’s obligations under Article 5.3 when engaging in tobacco related matters","The Minister for Health had previously written to all Government Ministers and all Government Departments outlining our commitments under Article 5.3.  The Guidelines developed in relation to Article 5.3 were also circulated.  Government officials are reminded on a regular basis of Irelands obligations under Article 5.3 when engaging in tobacco related matters","The Minister for Health has written to all Government Ministers and all Government Departments about the FCTC and our commitments under Article 5.3 explaining that Ireland having ratified the treaty has obligations under Article 5.3 of the FCTC. These obligations not only relate to the Department of Health but to all Government Departments and agencies which have interactions with the tobacco industry in whatever context.
Non-binding guidelines were developed to assist parties in meeting their obligations under Article 5.3 of the FCTC. A copy of the guidelines were enclosed for their information. 
The Minister of Health went on to request that the guidelines be circulated to all relevant officials in the various Departments as a reminder to them of their obligations under the WHO FCTC in the context of any interactions with representatives of the tobacco industry.","WHO European Region"
"77","Israel","Report not provided","Report not provided","Report not provided","WHO European Region"
"78","Italy","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"79","Jamaica","The Ministry of Health has taken steps to ensure that Tobacco Industry does not influence public health policies. We continue to sensitize Government Officials in relation to tobacco industry interference through workshops and presentations regarding the activities of the industry. We intend to have ongoing sensitization sessions.  Article 5.3 will be addressed in the comprehensive tobacco control legislation - This is documented in the Draft Model Discussion Bill which was reviewed and discussed with stakeholders; and which will be used as the policy to inform the comprehensive legislation.","The Ministry of Health has taken steps to ensure that Tobacco Industry does not participate in public health policies related to Tobacco Control. In 2015, a National workshop was held in collaboration with PAHO/WHO for Government Officials and an action plan was developed. Thereafter, there were several  sensitization meetings and workshops held with staff of several government agencies.  Government Officials were sensitized in relation to tobacco industry interference through workshops and presentations regarding the activities of the industry masked as corporate social responsibility. They were also sensitized in relation to Jamaicas obligations under Article 5.3 of the FCTC. Additional workshops of this nature are planned so as to sensitize the government sector on this Article in particular.

Persons who have been in breach of Article 5.3 were informed and this information shared with public by Civil Society Groups.  The Ministry of Health also successfully removed a Tobacco company official from the Board of the Bureau of Standards Jamaica, where decisions on labeling of products are made.","All Government agencies have been sensitize and provided with a copy of Article 5.3. Persons who have been in breach of Article 5.3 were informed and this information shared with public by Civil Society Groups. The Ministry of Health also successfully removed a Tobacco company official from the Board of the Bureau of Standards Jamaica where decisions on labelling of products are made.","WHO Region of the Americas"
"80","Japan","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"81","Jordan","تم  وضع  الدلائل  الارشادية للمادة 5.3 واعتمادها ويتم منع دعم النشاطات الرياضية ومنع البرامج الموجهة مع جميع  الاطراف","تم  وضع  الدلائل  الارشادية للمادة 5.3 واعتمادها ويتم منع دعم النشاطات الرياضية ومنع البرامج الموجهة مع جميع  الاطراف","Answer not provided","WHO Eastern Mediterranean Region"
"82","Kazakhstan","","Report not provided","Answer not provided","WHO European Region"
"83","Kenya","Development of regulations governing the interaction of public officers with tobacco industry and its affiliates, requiring nominees to the Tobacco Control Board to declare any conflict of interest prior to being inaugurated as members.","Development of regulations governing the interaction of public officers with tobacco industry and its affiliates, requiring nominees to the Tobacco Control Board to declare any conflict of interest prior to being inaugurated as members.","Creation of awareness among government Ministries on the provision of art 5.3; requiring members of the Tobacco Control Board to declare any affiliation direct or indirect with the tobacco industry. If a person declares that they have affiliations then they are not allowed to sit on the Board. Should He/she be a government official he /she is requested to appoint an alterative; requiring that Tobacco Industry is not invited to tobacco control policy meetings; demanding that the tobacco industry leaves the meeting should they be in attendance; requiring that tobacco industry should not be seen as a stakeholder in tobacco control.","WHO African Region"
"84","Kiribati","The draft implementation on the regulation is being aligned with Tobacco Control Act.Training of enforcement officers will be carried out in April in 2016.","The draft implementation on the regulation is being aligned with Tobacco Control Act.Training of enforcement officers will be carried out in April in 2016.","Answer not provided","WHO Western Pacific Region"
"85","Kuwait","The amendment requested for the new 42/2014 Law to include prevention of the sponsorship of the tobacco indusrty to any activity","The amendment requested for the new 42/2014 Law to include prevention of the sponsorship of the tobacco indusrty to any activity","Answer not provided","WHO Eastern Mediterranean Region"
"86","Kyrgyzstan","Report not provided","За 2011-2014 годы ставки АН были увеличены 4 раза, что привело к 5 кратному увеличению дохода Государства в 2014 году, с 1 июля 2014 года единственный производитель сигарет ОАО ""Реемстма Кыргызстан"" был закрыт.  
По предварительным данным Национального статистического комитета КР в 2015 году  импорт сигарет снизился  от 7 265,2 млн. штук  в 2014 году до 4 268 млн. штук сигарет (сигар). 
С 1 июня 2015 года был переход на специфическое налогообложение, при этом ставки АН на сигареты (и сигар) увеличены более чем в 2 раза по сравнению с 2014 годом","Answer not provided","WHO European Region"
"87","Lao People's Democratic Republic","Advocacy meetings conducted for policy makers and technical staff from related ministries","Advocacy meetings conducted for policy makers and technical staff from related ministries","Advocated policy makers and government officers on Art.5.3 in integrated with other TC meeting and workshops. However the key message can be accessed only to technical officials while TI lobby the hi-ranking","WHO Western Pacific Region"
"88","Latvia","In 2016  the Procedure against lobbying was approved in the Ministry of Health.","Answer not provided","Answer not provided","WHO European Region"
"89","Lebanon","A focal point was created in 2014 at the Ministry of Finance, to serve as an information source and firewall between the state-owner tobacco monopoly and the Ministry of Public Health and other tobacco control advocates","A focal point was created in 2014 at the Ministry of Finance, to serve as an information source and firewall between the state-owner tobacco monopoly and the Ministry of Public Health and other tobacco control advocates","The NTCP has developed a proposal to the Ministry of Finance. and assigned focal points to it. in order to provide a firewall measure for access to data from the state-owned tobacco industry. This has been endorsed by the minister of public health and currently being reviewed.","WHO Eastern Mediterranean Region"
"90","Lesotho","Report not provided","Report not provided","Answer not provided","WHO African Region"
"91","Liberia","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"92","Libya","تعيش الدولة حالة من عدم الإستقرار السياسي  و الأمني أثر سلباً على هذه الأنشطة","تعيش الدولة حالة من عدم الإستقرار السياسي  و الأمني أثر سلباً على هذه الأنشطة","Answer not provided","WHO Eastern Mediterranean Region"
"93","Lithuania","The amendment of the Law on Tobacco Control was adopted 08/12/2016 introducing:
- among other principles of state tobacco control policy the principle protection of tobacco policy making and implementation from the commercial and other vested interests of the tobacco industry;
- ban for tobacco manufacturers and vendors to support any events, activities, individuals and mass media in any form and by any means;
- ban for the promotion of purchase and / or use of tobacco products  in any form and by any means.","Answer not provided","Answer not provided","WHO European Region"
"94","Luxembourg","Transposition de  la directive européenne 2014/40/UE en droit national. Signature et ratification par le Luxembourg du protocol FCTC de lOMS.","Answer not provided","Answer not provided","WHO European Region"
"95","Madagascar","Answer not provided","les journalistes , les point focaux Ministériels et ONG sont informés sur sur l’interférence des Industries dans la Politique de lutte antitabac à Madagascar","Des lettres officielles ont été lancées aux différents départements Ministériels pour recenser leurs interactions ou les autres formes de relation avec l’industrie du tabac.","WHO African Region"
"96","Malaysia","Malaysia in the process of developing and implementing 5.3 (Code of Conduct) among  Ministry of Health’s staff.","Answer not provided","Code of Conduct on the Prevention of Tobacco Industry Interference in Health Policymaking has been developed together with SEATCA and now in a process to get legal approval from MOH Legal Advisor. 
MOH is also in a process to develop a guideline to restrict the meeting or appointment between government agencies and Tobacco Industry.","WHO Western Pacific Region"
"97","Maldives","No Updates since last report.","No Updates since last report.","Progress is slow and many significant regulations are hard to pass through the government red tape for proper implementation of the activities.","WHO South-East Asia Region"
"98","Mali","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"99","Malta","nil","Increase  in tax measures.","Answer not provided","WHO European Region"
"100","Marshall Islands","Answer not provided","Answer not provided","1.	There is no law or policy that explicitly requires public officials to comply with the requirements of Article 5.3 and its guidelines.
2.	There is no regulation to ban those activities described as “socially responsible” by the tobacco industry and importers.
3.	There is a lack of awareness of Article 5.3 of the Convention and its guidelines among public officials.","WHO Western Pacific Region"
"101","Mauritania","Un Projet de loi antitabac conforme aux disposition de la CCLAT est au parlement depuis 2013, mais il nest pas encore été discuté ni programmé pour discussion,. Nous esperons quil le soit dans la session prochaine du mois de Mai 2017.","Un Projet de loi antitabac conforme aux disposition de la CCLAT est au parlement depuis 2013, mais il nest pas encore été discuté ni programmé pour discussion,. Nous esperons quil le soit dans la session prochaine du mois de Mai 2016.","Answer not provided","WHO African Region"
"102","Mauritius","Tobacco industry has never been able to interfere in whatsoever way in the day to day running of the Tobacco Control Unit and with policy makers to market their vested interests towards decision makers.","Answer not provided","The Tobacco legislations which came in force in 2009 make provision for a comprehensive ban on advertising promotion and sponsorship. Direct and indirect advertising are banned. The tobacco legislations strictly prohibit the tobacco industry in participation in any activity under the CSR.","WHO African Region"
"103","Mexico","Actualmente se cuenta con una versión preliminar de Lineamientos para Compatibilizar en los Estados Unidos Mexicanos la Instrumentación del Artículo 5.3 del Convenio Marco de la Organización Mundial de la Salud para el Control del Tabaco, misma que se encuentra en revisión de las áreas jurídicas pertenecientes a las dependencia del gobierno federal involucradas en el control del tabaco.","Answer not provided","Answer not provided","WHO Region of the Americas"
"104","Micronesia (Federated States of)","Same as last submission","Same as last submission","We are yet to receive the support from the FSM Congress.","WHO Western Pacific Region"
"105","Mongolia","The State Policy on Tobacco Control shall be intimate part of the State Policy on Public Health and shall be guided by the principles set out below:

•	prevent the initiation of the minors and reduce the consumption of tobacco products by sustainable financing of tobacco control and health promoting activities through tax increases reaching to the level indicated in the Convention
             Framework on Tobacco Control;

•	protect the public health policies from negative influences of tobacco industry withing the legal framework;

•	support for participation of private and non-governmental organizations without any affiliation with tobacco industry in developing and implementation of policy and programs on tobacco control;

•	increase the accessibility of scientific and comprehensive information, education and communication activities on health hazards, economic and environmental consequences of tobacco consumption and passive smoking and affordability of treatment of nicotine addiction;

•	require the tobacco industry and those “legal entities” working to further its interests to operating and acting in the manner that is accountable and transparent;

•	it is not recommended to give rewards, tax discounts and other fringe benefits to the tobacco industry;

•	treat tobacco industry equally regardless of form of ownership in the implementation of Tobacco Control Law;

•	tobacco industry and those working to further its interests shall not be involved directly or indirectly in drafting, endorsing and implementing tobacco control legislation or policy;

•	all branches of government and the public shall be provided with information about strategies and tactics used by the tobacco industry including setting and implementation of the government‘s public health related policies and need to be protected from vested interests of the tobacco industry and its advertisement, promotion and sponsorship activities.","Report not provided","The State Policy on Tobacco Control shall be intimate part of the State Policy on Public Health and shall be guided by the principles set out below:

prevent the initiation of the minors and reduce the consumption of tobacco products by sustainable financing of tobacco control and health promoting activities through tax increases reaching to the level indicated in the Convention
  Framework on Tobacco Control;

protect the public health policies from negative influences of tobacco industry within the legal framework;

support for participation of private and non-governmental organizations without any affiliation with tobacco industry in developing and implementation of policy and programs on tobacco control;

increase the accessibility of scientific and comprehensive information education and communication activities on health hazards economic and environmental consequences of tobacco consumption and passive smoking and affordability of treatment of nicotine addiction;

require the tobacco industry and those “legal entities” working to further its interests to operating and acting in the manner that is accountable and transparent;

it is not recommended to give rewards tax discounts and other fringe benefits to the tobacco industry;

treat tobacco industry equally regardless of form of ownership in the implementation of Tobacco Control Law;

tobacco industry and those working to further its interests shall not be involved directly or indirectly in drafting endorsing and implementing tobacco control legislation or policy;

all branches of government and the public shall be provided with information about strategies and tactics used by the tobacco industry including setting and implementation of the government''s public health related policies and need to be
  protected from vested interests of the tobacco industry and its advertisement   promotion and sponsorship activities.","WHO Western Pacific Region"
"106","Montenegro","In Montenegro, there is no significant promotion of tobacco products by the tobacco industry, and we managed through a variety of activities to completely prevent any visibility of tobacco products. Montenegro does not have a developed tobacco industry, which facilitates these processes.","In Montenegro, there is no significant promotion of tobacco products by the tobacco industry, and we managed through a variety of activities to completely prevent any visibility of tobacco products. Montenegro does not have a developed tobacco industry, which facilitates these processes.","In Montenegro there is no significant promotion of tobacco products by the tobacco industry and we managed through a variety of activities to completely prevent any visibility of tobacco products.","WHO European Region"
"107","Myanmar","In collaboration with Peoples Health Foundation, the awareness raising workshop on Article 5.3 was organized for the parliamentarians. A manual for civil servants was also drafted.","Since the information regarding the tobacco industry activities is not much available yet in Myanmar, the above mentioned National workshop was held and made the awareness raising of the related Ministries and Non-governmental organizations on tobacco industry tactics.  
Moreover, the regular monitoring mechanism was established in July, 2013 regarding the TAPS. The State and Regional Health Departments have to report to the tobacco control cell monthly. The tobacco control cell has also collected the information and submitted to the Union Government’s office through Ministry of Health. The information is then distributed to all State and Regional Governments for self action taking and making public awareness. 
The National guidelines and regulations regarding Article 5.3 is still developing by the tobacco control cell.","Since the information regarding the tobacco industry activities is not much available yet in Myanmar the above mentioned National workshop was held and made the awareness raising of the related Ministries and Non-governmental organizations on tobacco industry tactics. 
Moreover the regular monitoring mechanism was established in July 2013 regarding the TAPS. The State and Regional Health Departments have to report to the tobacco control cell monthly. The tobacco control cell has also collected the information and submitted to the Union Government''s office through Ministry of Health. The information is then distributed to all State and Regional Governments for self action taking and making public awareness.
The National guidelines and regulations regarding Article 5.3 is still developing by the tobacco control cell.","WHO South-East Asia Region"
"108","Namibia","Report not provided","Report not provided","Report not provided","WHO African Region"
"109","Nauru","Report not provided","Answer not provided","Report not provided","WHO Western Pacific Region"
"110","Nepal","Directives for controlling Tobacco Industry Interference is developed and is in approval pipeline.","Report not provided","Directives for controlling Tobacco Industry Interference is developed and is yet to get approved","WHO South-East Asia Region"
"111","Netherlands","- The government set up a document that explains how it interprets article 5.3. 
- All governments (from municipalities to ministries) have been informed about article 5.3 and how the government interprets this article. 
- A website and protocol about article 5.3 have been developed (see link above)","- The government set up a document that explains how it interprets article 5.3. 
- All governments (from municipalities to ministries) have been informed about article 5.3 and how the government interprets this article. 
- A website and protocol about article 5.3 have been developed (see link above)","In the past two years there has been a lot of media attention for this article which has further raised awareness about the article among the different ministries involved.","WHO European Region"
"112","New Zealand","No changes since the last report.","No changes since the last report.","Answer not provided","WHO Western Pacific Region"
"113","Nicaragua","Answer not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"114","Niger","Report not provided","Answer not provided","Report not provided","WHO African Region"
"115","Nigeria","National Tobacco Control Act came into force on 26th May, 2015;
Regulations regarding the National Tobacco Control Act 2015 drafted;
Organized workshop on WHO FCTC Article 5.3 for Law Enforcement Agencies,and the media in June 2017;
Honorable Minister of Health announced during the 2017 WNTD immediate implementation of prohibition of interference of tobacco industry in public health and related issues in line with the law.","Organized workshop on WHO FCTC Article 5.3 for Government officials, Civil Society Organizations and the media in July 2014;
National Tobacco Control Act came into force on 26th May, 2015;
Regulations regarding the National Tobacco Control Act 2015 drafted;
National Tobacco Control Committee to be inaugurated 19th April 2016","The relevant law is been debated in the parliament","WHO African Region"
"116","Niue","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"117","Norway","Answer not provided","A proposal for a new provision in the Tobacco Control Act implementing Article 5.3 has been on public consultation.","Answer not provided","WHO European Region"
"118","Oman","تم ايجاد استمارة تعارض مصالح لاعضاء اللجنة الوطنية لمكافحة التبغ والتنبه على دوائر الوزارة بعدم شراء ادوية من وكلاء شركات التبغ وكذلك التنبيه على جميع الوحدات الحكومية المعنية بعدم قبول معونات وهبات من شركات التبغ.","تم ايجاد استمارة تعارض مصالح لاعضاء اللجنة الوطنية لمكافحة التبغ والتنبه على دوائر الوزارة بعدم شراء ادوية من وكلاء شركات التبغ وكذلك التنبيه على جميع الوحدات الحكومية المعنية بعدم قبول معونات وهبات من شركات التبغ.","See 3.1.2.3.","WHO Eastern Mediterranean Region"
"119","Pakistan","To protect tobacco control policies from vested interests of tobacco industry, SOPs for interacting with tobacco industry in line with FCTC Article 5.3 guidelines has been developed. Technical assistance has been provided to Health, Finance and relevant ministries / departments at federal and provincial level to protect tobacco control policies from tobacco industry influence and get the tobacco control policies implemented.","To protect tobacco control policies from vested interests of tobacco industry, SOPs for interacting with tobacco industry in line with FCTC Article 5.3 guidelines has been developed. Technical assistance has been provided to Health, Finance and relevant ministries / departments at federal and provincial level to protect tobacco control policies from tobacco industry influence and get the tobacco control policies implemented.","Any meeting with the Tobacco Industry is minuted according to the FCTC guidelines.","WHO Eastern Mediterranean Region"
"120","Palau","There has been significant activity to advance our efforts on this provision.  The tobacco control working group (TCWG) of the Coordinating Mechanism completed the Pacific Tobacco Industry Interference Index that was subsequently submitted to WHO for a brief analysis and scoring.  In addition, the report included recommendations for steps to implement the Article 5.3 Guidelines.  The TCWG  has also submitted comments/suggested edits to the national government’s Bureau of Public Service System (BPSS) for the revision of their rules and regulations to include elements of Article 5.3.  The TCWG is also finalizing a code of behavior for members and organizations of the NCD Coordinating Mechanism (CM) per Executive Order 379 (duties of the CM).  At least two presentations on Article 5.3 have been delivered to members of the CM.  Plans are also underway to design a campaign to raise awareness of the harm caused by tobacco use and role of tobacco industry interference to mislead the public.","There has been significant activity to advance our efforts on this provision.  The tobacco control working group (TCWG) of the Coordinating Mechanism completed the Pacific Tobacco Industry Interference Index that was subsequently submitted to WHO for a brief analysis and scoring.  In addition, the report included recommendations for steps to implement the Article 5.3 Guidelines.  The TCWG  has also submitted comments/suggested edits to the national government’s Bureau of Public Service System (BPSS) for the revision of their rules and regulations to include elements of Article 5.3.  The TCWG is also finalizing a code of behavior for members and organizations of the NCD Coordinating Mechanism (CM) per Executive Order 379 (duties of the CM).  At least two presentations on Article 5.3 have been delivered to members of the CM.  Plans are also underway to design a campaign to raise awareness of the harm caused by tobacco use and role of tobacco industry interference to mislead the public.","Palau observed World No Tobacco Day in 2012 using the theme of tobacco industry interference. All activities were designed to raise public awareness of industry interference (e.g. ads aired on local television newspaper articles walk/run radio call in shows etc.). Partners also developed short videos that were aired on local TV designed to raise awareness of different aspects of tobacco industry interference.","WHO Western Pacific Region"
"121","Panama","1. Divulgación al público
2. Capacitación Nacional e Internacional de abogados del MINSA
3. Congresos Nacionales e Internacionales y/o jornadas de capacitación para el fortalecimiento de las capacidades del equipo de salud.
4. Integración en foros para el debate del tema.	
5. Reuniones de coordinación con otros entes del Ejecutivo, Asamblea, Poder Judicial, instituciones académicas, ONG¨s, Representante de Google en Panamá
6. Reuniones con la IT en el seno de la Comisión a fin de establecer la obligatoriedad del cumplimiento de las medidas.
7. Inspecciones para la investigación de las denuncias.
8. Aplicación de las sanciones tipificadas en la legislación nacional 
9. Conferencias de Prensa
10. Entrevistas en los distintos medios de comunicación y redes sociales
11. Modificación de la normativa legal de la Comisión Nacional de Control de Tabaco, Sistemas Electrónicos o no de Nicotina y del  Consejo Nacional para la Salud sin Tabaco
12. Publicación de boletines
13. Realización de estudios e investigaciones 
14. Publicaciones de artículos en revistas indexadas. http://www.gorgas.gob.pa/SitioWebTabaco/Publicaciones.htm","1. Divulgación al público
2. Capacitación Nacional e Internacional de abogados del MINSA
3. Congresos Nacionales e Internacionales y/o jornadas de capacitación al para el fortalecimiento de las capacidades del equipo de salud.
4. Integración en foros para el debate del tema.	
5. Reuniones de coordinación con otros entes del Ejecutivo, Asamblea, Poder Judicial , Autoridad de Servicios Públicos y ONG¨s
6. Reuniones con la IT en el seno de la Comisión a fin de establecer la obligatoriedad del cumplimiento de las medidas
7. Inspecciones para la investigación de las denuncias.
8. Aplicación de las sanciones tipificadas en la legislación nacional 
9. Conferencias de Prensa
10. Entrevistas en los distintos medios de comunicación y redes sociales
11. Modificación de la normativa legal del Consejo Nacional para la Salud sin Tabaco
12. Publicación de boletines
13. Realización de estudios e investigaciones 
14. Capacitación a medios de comunicación","Inclusión de una nueva función de la Comisión Nacional para el Estudio del Tabaquismo en Panamá. Ver detalles en el punto 3.1.1.5. Se adjunta resolución. 
Notificaciones a mediante notas que dan sostenibilidad a las medidas implementadas
Debates en medios de comunicación
Reuniones de coordinación con otros entes del Ejecutivo. Asamblea o Poder Judicial
Reuniones con la IT en el seno de la Comisión a fin de establecer la obligatoriedad del cumplimiento de las medidas
Inspecciones para la investigación de las denuncias
Aplicación de las sanciones tipificadas en la legislación nacional","WHO Region of the Americas"
"122","Papua New Guinea","The revised Tobacco Control Policy 2015 have captured Policy Strategies on Article 5.3. However, the Act is not consistent as it did not cover the area of Article 5.3. It was taken out from the original draft.","From observation there seem to be a lot interference with the Industries. That also cause delay in the Tobacco Control bill.

The revised Policy has captured Article 5.3 and is yet to fully implemented.","Working towards protecting Public Health Policies from commercial interests by reviewing our current Tobacco Legislation and Policy – there will be a specific provision with reference to Article 5.3. Bloomberg project was introduced. Did not progress much.","WHO Western Pacific Region"
"123","Paraguay","No hubo progresos en estos puntos en los últimos 2 años.","Hasta la fecha no hemos tenido informes acerca de la injerencia de la IT en las actividades desarrolladas por el Ministerio de Salud.","Hasta la fecha los representantes de la industria tabacalera ya no son recibidos en el gabinete del Ministerio de Salud como ocurría hasta mediados del 2010. Si bien no ha sido una política Ministerial. ni de Gobierno esta conducta adoptada por ciertos funcionarios. Hemos reforzado la aplicación del artículo 5.3 con las actuales autoridades.","WHO Region of the Americas"
"124","Peru","Con fecha 25 de enero 2018 (Oficio 00759-2018-PP-MINSA, informe sobre el resultado del proceso a la definición de “Espacio Público” la Comisión Nacional Permanente de lucha Antitabaquica (COLAT) se reconoce a la Procuraduría  Pública del MINSA por el logro obtenido en el proceso judicial interpuesto por la UNITED DISCO S.A.C., contra el Ministerio de Salud, la Municipalidad Distrital de Miraflores y el INDECOPI, sobre la nulidad de la Resolución Administrativa, cuya pretensión fue que se declare barrera burocrática la definición de “espacios públicos cerrados” prevista en el artículo 3° dela Ordenanza N°349-MM; en dicho proceso se obtuvo  un pronunciamiento favorable.

El Ministerio de Justicia, junto con la COLAT , han realizado dos Foros con los Procuradores que defienden al Estado contra  los litigios de la industria tabacalera, en ellos se ha puntualizado aspectos relevantes del CMCT","No existe","A nivel nacional se ha disminuido el consumo de tabaco en la población escolar. según lo reportado el último estudio nacional de prevención del consumo de drogas en población escolar realizado por la Comisión Nacional para el desarrollo y vida sin Drogas – DEVIDA.","WHO Region of the Americas"
