"","Party","2018","2016","2014","Region"
"143","Seychelles","Report not provided","Report In preperation: Global Youth Tobacco Survey 2015 in children aged 13-15 years. Viswanathan B, Bovet. P, Gedeon J.

Next GYTS/GSHS will be planned between-2018-2020.","Report in preparation: “National NCD survey 2013-2014 Seychelles Bovet P Viswanathan B Gedeon J et al”. Description: Population based survey of 1240 men and women aged 25-64 from an age stratified random sample from total population of Seychelles completed in March 2014. Questions on tobacco from STEPS. Estimates for population 25-64 adjusted for Ahmad population distribution","WHO African Region"
"144","Sierra Leone","Report not provided","Answer not provided","Answer not provided","WHO African Region"
"145","Singapore","Report not provided","The Student Health Survey will be conducted in 2016 and the results will be available in 2017.","The next National Health Surveillance Survey was conducted in 2013 and the results will be made available in Q3 2014.","WHO Western Pacific Region"
"146","Slovakia","Report not provided","Global Adult Tobacco Survey","Answer not provided","WHO European Region"
"147","Slovenia","Report not provided","Answer not provided","European Health Interview Survey-EHIS CINDI health monitor HBSC ESPAD GYTS Public opinion surveys.","WHO European Region"
"148","Solomon Islands","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"149","South Africa","Report not provided","The country may look at repeating the Youth Risk Behaviour Survey (YRBS); The South African Demographic and Health Survey (SADHS) and possibly also the Global Youth Tobacco Survey (GYTS) and SANHANES. The analysis of death certificates for mortality related to smoking will also continue.","The country may look at repeating the Youth Risk Behaviour Survey (YRBS); The South African Demographic and Health Survey (SADHS) and possibly also the Global Youth Tobacco Survey (GYTS) and SANHANES. The analysis of death certificates for mortality related to smoking will also continue.","WHO African Region"
"150","Spain","Report not provided","-	Encuesta Nacional de Salud: se efectúa cada cinco años
-	Encuesta Europea de Salud de España 2014: se efectúa cada cinco años
-	Encuesta Domiciliaria sobre Alcohol y Drogas en España (EDADES) ( 2015/16, 2017/18))
-	Encuesta ESTUDES (Encuesta Estatal sobre Uso de Drogas en Enseñanzas Secundarias): se efectúa anualmente.
-	Estudio de comportamientos de los escolares relacionados con la salud (HBSC) de España: se efectúa cada cuatro años 
-	Euskadi y Drogas: se efectúa cada dos años (2014, 2016)
-	Estudio de factores de riesgo en estudiantes de secundaria (FRESC): se efectúa cada cuatro años (2016).
-	Sistema de Vigilancia de Factores de Riesgo Asociados a Enfermedades no Transmisibles en Población Juvenil (SIVFRENT-J): se efectúa anualmente.
-	Sistema de Vigilancia de Factores de Riesgo asociados a Enfermedades No Transmisibles dirigido a población Adulta (SIVFRENT-A): se efectúa anualmente.
-	Encuesta sobre consumo de drogas en jóvenes de La Rioja: se efectúa cada dos años.

Asimismo, las comunidades autónomas realizan sus propias encuestas de salud periódicamente, la mayoría incluyen tabaco (http://www.msssi.gob.es/estadEstudios/estadisticas/encuestaNacional/encuestasCCAA.htm) y se realizan estudios a partir de encuestas ad hoc.","Answer not provided","WHO European Region"
"151","Sri Lanka","Report not provided","Answer not provided","Report not provided","WHO South-East Asia Region"
"152","Sudan","Report not provided","Report not provided","Report not provided","WHO Eastern Mediterranean Region"
"153","Suriname","Report not provided","Answer not provided","National Household Drug Prevalence Survey","WHO Region of the Americas"
"154","Swaziland","Report not provided","Answer not provided","Report not provided","WHO African Region"
"155","Sweden","Report not provided","The Public Health survey “Health on equal terms” annual survey since 2004. 
CAN (The Swedish Council for Information on Alcohol and Other Drugs) annual survey. Will be repeated.","The Public Health survey “Health on equal terms” annual survey since 2004. 
CAN (The Swedish Council for Information on Alcohol and Other Drugs) annual survey. Will be repeated.","WHO European Region"
"156","Syrian Arab Republic","Report not provided","Answer not provided","Report not provided","WHO Eastern Mediterranean Region"
"157","Tajikistan","Report not provided","Report not provided","Answer not provided","WHO European Region"
"158","Thailand","Report not provided","Answer not provided","1) The cigarette Smoking and Alcohol Drinking Behavior Survey in 2014 
2) The Health and Welfare Survey (HWS) in 2015. The survey will contain the core question of smoking behaviour. 
3) The national health exam survey in 2015/ 2016. The survey will conduct by National Health Examination Survey Office (NHESO). HSRI. MoPH. 

4) The Behavioral Risk Factor Surveillance System (BRFSS). The survey was conducted by Bureau of noncommunicable disease. DDC. MoPH in 2010 and plan to repeat but not decided yet.","WHO South-East Asia Region"
"159","The former Yugoslav Republic of Macedonia","Report not provided","Yes, to repeat GYTS","In 2014 it is planned to repeat HBSC survey for the behaviour of youth to health.","WHO European Region"
"160","Timor-Leste","Report not provided","Report not provided","Report not provided","WHO South-East Asia Region"
"161","Togo","Report not provided","OUI STEPS CETTE ANNÉE 2016","le STEPS pour 2014","WHO African Region"
"162","Tonga","Report not provided","The Ministry of Health is planning to do a follow up STEPS Gaps Survey and GSHS by the end of 2016, and the government is going to carry out the next national Census in November 2016.","Both to be repeated in 5 years times","WHO Western Pacific Region"
"163","Trinidad and Tobago","Report not provided","Both STEPS and GYTS are planned to be repeated late 2016 or 2017.","Yes - 5 years","WHO Region of the Americas"
"164","Tunisia","Report not provided","Answer not provided","OUI enquêtes nationales tous les 5 ans","WHO Eastern Mediterranean Region"
"165","Turkey","Report not provided","Yes","Answer not provided","WHO European Region"
"166","Turkmenistan","Report not provided","Answer not provided","Planned GYTS - a study on the prevalence of tobacco smoking using the WHO methodology in September 2014.","WHO European Region"
"167","Tuvalu","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"168","Uganda","Report not provided","GATS and GYTS surveys","GATS and GYTS surveys","WHO African Region"
"169","Ukraine","Report not provided","Annual household surveys will be continued by the National Statistics Service.","Annual household surveys will be continued by the National Statistics Service.","WHO European Region"
"170","United Arab Emirates","Report not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"171","United Kingdom of Great Britain and Northern Ireland","Report not provided","Yes. The surveys are repeated on a regular basis.","Report not provided","WHO European Region"
"172","United Republic of Tanzania","Report not provided","We plan to conduct GATS and another wave of GYTS.","Answer not provided","WHO African Region"
"173","Uruguay","Report not provided","- Actualmente se está realizando el trabajo de campo de la 2da. edición de la Encuesta Mundial de Tabaquismo en Adultos (GATS).

- A partir de 2017 se incluirán 3 preguntas de la encuesta GATS todos los años, en la Encuesta Continua de Hogares que realiza el Instituto Nacional de Estadística.","Answer not provided","WHO Region of the Americas"
"174","Uzbekistan","Report not provided","Министерство здравоохранения планирует при содействии ВОЗ проведение до 2020 года повторного исследования по изучению факторов риска НИЗ с использованием методологии STEPS ВОЗ.","1. With assistance from WHO / CDC for the period September- December 2013 conducted a study on the prevalence of tobacco use among adolescents aged 13-15 years (GYTC). Currently. work has begun on the preparation of the report . which is scheduled for completion by June 2014
2 . With the assistance of the WHO project ''Health -3 ''. implemented with the participation of the World Bank carried out to examine the prevalence of NCD risk factors using WHO STEPS methodology . In the period January- April 2014 in the republic . field data collection work . Completion of the statistical processing . data analysis and preparation of the report is scheduled for August 2014","WHO European Region"
"175","Vanuatu","Report not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"176","Venezuela","Report not provided","Report not provided","si","WHO Region of the Americas"
"177","Viet Nam","Report not provided","Answer not provided","GATS 2014","WHO Western Pacific Region"
"178","Yemen","Report not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"179","Zambia","Report not provided","Answer not provided","Report not provided","WHO African Region"
"180","Zimbabwe","Report not provided","Yes, Global Youth Tobacco Survey done every 4 years.","Report not provided","WHO African Region"
"181","Party","2018","2016","2014","Region"
