"","Party","2018","2016","2014","Region"
"132","Russian Federation","Report not provided","В настоящий момент Евразийской экономической комиссией подготовлен проект Соглашения «О принципах ведения налоговой политики в области акцизов на табачную продукцию государств-членов Евразийского экономического союза». Согласно проекту указанного Соглашения, предусматривается установление ставок акцизов на сигареты в 2017 г. - 25 евро на 1000 штук, в 2018 г. - 27 евро на 1000 штук, в 2019 г. - 30 евро на 1000 штук, в 2020 г. - 32 евро на 1000 штук, в 2021 г. - 35 евро на 1000 штук.","Currently actively being discussed the harmonization of excise duties in the framework of the Customs Union of Russia Belarus and Kazakhstan (Eurasian Economic Community). The Russian Health Ministry does not see any form of harmonisation of excise duties on alcohol and tobacco products except for establishing uniform minimum rates of excise duties on such products.
According to information of Ministry of Health of Russia Belarus and Kazakhstan (Ministry of health) supported the proposal of the Ministry of Health of Russia and advocated for the establishment of common minimum levels of excise duties for such products at a level not lower than the minimum among the countries in the WHO European region and their regular promotion.","WHO European Region"
"133","Rwanda","Report not provided","Report not provided","Report not provided","WHO African Region"
"134","Saint Kitts and Nevis","Report not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"135","Saint Lucia","Answer not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"136","Saint Vincent and the Grenadines","Report not provided","Report not provided","Report not provided","WHO Region of the Americas"
"137","Samoa","Answer not provided","Answer not provided","Report not provided","WHO Western Pacific Region"
"138","San Marino","Answer not provided","Answer not provided","There are no international airports harbours or railway stations with duty free shops in San Marino","WHO European Region"
"139","Sao Tome and Principe","Answer not provided","Report not provided","Fees and surcharges on imports are applied to all importers whether domestic or foreign nationals","WHO African Region"
"140","Saudi Arabia","Answer not provided","Answer not provided","No airports in the Kingdom allowed to sell tobacco products duty-free.","WHO Eastern Mediterranean Region"
"141","Senegal","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"142","Serbia","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"143","Seychelles","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"144","Sierra Leone","Answer not provided","Answer not provided","Recent developments concerning tobacco taxation resulted in the complete abandonment of any excise tax on tobacco products and reduced the overall total tax and tariff incidence on cigarette consumer prices. Sierra Leone is not compliant with the requirements of Article 6.2 (a) of the Convention in spite of the fact that increased tobacco taxation is one of the most effective demand side measures which can bring down tobacco consumption particularly among the poor and the youth.","WHO African Region"
"145","Singapore","Nil.","Nil.","Answer not provided","WHO Western Pacific Region"
"146","Slovakia","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"147","Slovenia","Answer not provided","Answer not provided","Tobacco excise products are exempted of paying excise duty if they are sold in tax-free shops and carried away in the personal luggage of travellers to a third territory or to a third country taking a flight or sea-crossing. 
 More detailed description of prohibiting or restricting imports by international travellers of tax- and duty-free tobacco products:
Travellers enter the EU from a non-EU country can import tobacco goods which have no commercial character in their personal luggage free of customs duties VAT and excise duties within the following limits: 200 cigarettes or 100 cigarillos or 50 cigars or 250 grams of tobacco or a proportional assortment of these different tobacco products.
Natural persons enter Slovenia from other EU countries can bring in Slovenia also tobacco goods which were already released for consumption in other Member State and which have no commercial character free of excise duties within the following limits: 800 cigarettes 400 cigarillos 200 cigars 1kilogram of tobacco.","WHO European Region"
"148","Solomon Islands","Answer not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"149","South Africa","SARS’ focus is to control the legal market, ensuring correct declarations by manufacturers and traders and also to eradicate the illicit market. 
Initiatives by SARS:
- Tighter supervision of warehouses, where officials closely monitor the packing and unpacking of cigarettes   
   containers. 
- Performance of integrated audits on cigarette manufactures where a client is assessed across all tax types (VAT,
  EXCISE, PAYE, IT etc.). 
- Modernisation interventions aimed at reducing cross-border cigarette smuggling,
- Focus on strengthening risk management and enhancing risk engine
- Implemented cargo scanners to Increase the non-intrusive inspection capability
- Deployed jet skis to patrol the Orange River bordering Namibia
- Start-to-end electronic excise system, allowing for electronic submission of excise accounts. 
- Further training of Detector Dogs","SARS’ focus is to control the legal market, ensuring correct declarations by manufacturers and traders and also to eradicate the illicit market. 
Initiatives by SARS:
- Tighter supervision of warehouses, where officials closely monitor the packing and unpacking of cigarettes   
   containers. 
- Performance of integrated audits on cigarette manufactures where a client is assessed across all tax types (VAT,
  EXCISE, PAYE, IT etc.). 
- Modernisation interventions aimed at reducing cross-border cigarette smuggling,
- Focus on strengthening risk management and enhancing risk engine
- Implemented cargo scanners to Increase the non-intrusive inspection capability
- Deployed jet skis to patrol the Orange River bordering Namibia
- Start-to-end electronic excise system, allowing for electronic submission of excise accounts. 
- Further training of Detector Dogs","SARS'' focus is to control the legal market ensuring correct declarations by manufacturers and traders and also to eradicate the illicit market. 
Initiatives by SARS
•	Tighter supervision of warehouses where officials closely monitor the packing and unpacking of cigarettes containers. 
•	 Performance of integrated audits on cigarette manufactures where a client is assessed across all tax types (VAT EXCISE PAYE IT etc.). 
•	Modernisation interventions aimed at reducing cross-border cigarette smuggling 
-	Focus on strengthening risk management and enhancing risk engine
-	Implemented cargo scanners to Increase the non-intrusive inspection capability
-	 deployed jet skis to patrol the Orange River bordering Namibia
-	Start-to-end electronic excise system allowing for electronic submission of excise accounts. 
•	Further training of Detector Dogs","WHO African Region"
"150","Spain","Respecto a los puntos C212 y C213: Existen limitaciones en cuanto a las ventas unitarias de labores del tabaco, máximo de 200 cigarrillos o de 50 cigarros. Además, los productos y precios de las tiendas libres de impuestos deben ser autorizados por el Ministerio de Hacienda.","Respecto a los puntos C212 y C213: Existen limitaciones en cuanto a las ventas unitarias de labores del tabaco, mínimo de 200 cigarrillos o de 5 cigarros. Además, los productos y precios de las tiendas libres de impuestos deben ser autorizados por el Ministerio de Hacienda.","Answer not provided","WHO European Region"
"151","Sri Lanka","The government does not have a systematic method to formulate the level of taxation and pricing.","The government does not have a systematic method to formulate the level of taxation and pricing.","Report not provided","WHO South-East Asia Region"
"152","Sudan","تم التواصل مع وزارة المالية وتنويرهم بالاتفاقية الاطارية لمكافحة التبغ في مارس 2018/ ومن جهتهم ابدو التعاون ويسيعقد اجتماع تخصصي اخر الزوجة نحكو زيادة ضرائب التبغ ومنتجاته كما هو في القبانون","Report not provided","Report not provided","WHO Eastern Mediterranean Region"
"153","Suriname","Answer not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"154","Swaziland","Report not provided","Answer not provided","Report not provided","WHO African Region"
"155","Sweden","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"156","Syrian Arab Republic","ستكون هذه المواضيع موضع اهتمام اللجنة الوطنية لمكافحة التخين في الفترة المقبلة","ستكون هذه المواضيع موضع اهتمام اللجنة الوطنية لمكافحة التخين في الفترة المقبلة","Report not provided","WHO Eastern Mediterranean Region"
"157","Tajikistan","Report not provided","Report not provided","Excise tax on cigarettes has not been revised since 2010 despite of that the new Tax Law were introduced in 2013. The Ministry of Health and Social Protection sent an official letter to Ministry of Finance to increase the tax and use the funds for health preventive measures.","WHO European Region"
"158","Thailand","Answer not provided","Answer not provided","Answer not provided","WHO South-East Asia Region"
"159","The former Yugoslav Republic of Macedonia","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"160","Timor-Leste","Answer not provided","Report not provided","Report not provided","WHO South-East Asia Region"
"161","Togo","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"162","Tonga","Report not provided","Answer not provided","There was also an increase in excise tax in 2013 for imported products from $210 to $250 per 1000 cigarettes and from $200 to $238 for 1000 locally produced products.","WHO Western Pacific Region"
"163","Trinidad and Tobago","Answer not provided","Answer not provided","It is to be noted that revenue generated in relation to 6.2 (a) do not contribute to any tobacco control related activities.","WHO Region of the Americas"
"164","Tunisia","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"165","Turkey","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"166","Turkmenistan","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"167","Tuvalu","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"168","Uganda","Report not provided","Answer not provided","Answer not provided","WHO African Region"
"169","Ukraine","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"170","United Arab Emirates","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"171","United Kingdom of Great Britain and Northern Ireland","Report not provided","Answer not provided","Report not provided","WHO European Region"
"172","United Republic of Tanzania","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"173","Uruguay","Answer not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"174","Uzbekistan","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"175","Vanuatu","Report not provided","Answer not provided","The customs department should report how much the increase percentage of tobacco taxes each year.It is to be documented.","WHO Western Pacific Region"
"176","Venezuela","Report not provided","Report not provided","Answer not provided","WHO Region of the Americas"
"177","Viet Nam","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"178","Yemen","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"179","Zambia","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"180","Zimbabwe","None","Answer not provided","Report not provided","WHO African Region"
"181","Party","2018","2016","2014","Region"
