"","Party","2018","2016","2014","Region"
"78","Italy","Italy has not signed the Protocol to Eliminate Illicit Trade in Tobacco Products yet","Italy has not signed the Protocol to Eliminate Illicit Trade in Tobacco Products yet","Italian Legislation is coordinated to the EU legislation and it achieves most of art.15 provisions. 
Italy has not signed the Protocol to Eliminate Illicit Trade in Tobacco Products yet","WHO European Region"
"79","Jamaica","Answer not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"80","Japan","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"81","Jordan","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"82","Kazakhstan","Ввиду низкой стоимости сигарет, практически отсутствует мотивация к контрабанде табачных изделий в/из Казахстана.","Report not provided","Due to the low cost of cigarettes virtually no motivation to tobacco smuggling to / from Kazakhstan.","WHO European Region"
"83","Kenya","-	Excise Duty Act, 2015
-	Legal Notice 110 of 18th June, 2013 (Excisable Goods Management System Regulations)
- EPZ Act, 
- EACCMA","Answer not provided","Answer not provided","WHO African Region"
"84","Kiribati","Not available","Not available","Answer not provided","WHO Western Pacific Region"
"85","Kuwait","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"86","Kyrgyzstan","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"87","Lao People's Democratic Republic","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"88","Latvia","Answer not provided","Additionally the State Revenue Service of Latvia proceeds with tobacco products and tobacco manufacturing equipment under the jurisdiction of the state according to the Cabinet Regulation No.1354 of 26 November 2013 “Order of public accounting, valuation, realization, granting of the property under the jurisdiction of the state and the offsetting of the revenue to the state budget occurred from the realization of the property under the jurisdiction of the state.” Article 35 of the mentioned order stipulates the tobacco products manufacturing equipment to be irretrievably destroyed or utilized by recycling its metal parts into scrap metal. Article 38.2 of the mentioned order also obliges tobacco products to be burnt in the fireboxes for the powdered waste or in the furnaces for solid fuel and which are equipped with fuel gas’ solid particles perception system.","Answer not provided","WHO European Region"
"89","Lebanon","This falls under the authority of the national tobacco monopoly, which is itself under the authority of the Ministry of Finance.","This falls under the authority of the national tobacco monopoly, which is itself under the authority of the Ministry of Finance.","Answer not provided","WHO Eastern Mediterranean Region"
"90","Lesotho","Report not provided","Report not provided","Answer not provided","WHO African Region"
"91","Liberia","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"92","Libya","ليبيا وقعت على البروتوكول الخاص  بالإتجار الغير مشروع بمنتجات التبغ 

No progress up to date regarding ratification of Protocol due to political instability.","ليبيا وقعت على البروتوكول الخاص  بالإتجار الغير مشروع بمنتجات التبغ 

No progress up to date regarding ratification of Protocol due to political instability.","Answer not provided","WHO Eastern Mediterranean Region"
"93","Lithuania","Since 2016 the administrative liability to purchasers in regards to excised goods (including tobacco products) was introduced (before it was only for sellers).","Answer not provided","Answer not provided","WHO European Region"
"94","Luxembourg","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"95","Madagascar","3.3.1.4 15(2b) la filière tabac est réglémentée dès la culture jusquà transformation. LOFMATA assure le suivi dès la culture jusquà la collecte des feuilles. La DGI garantira à son tour le suivi dès la fabrication jusquà la mise en vente.
3.3.1.8 15.4(b) confiscation des produits et liquidation des taxes
3.3.1.13 15.7 A Madagascar seul les fabricants qui ont droit à importer les cigarettes (03.01.06 de CGI) et limité à 5% de la production prévisionnelle totale. En outre, il faut lautorisation dachat de ladministration fiscale avant tout achat effectif","Answer not provided","Answer not provided","WHO African Region"
"96","Malaysia","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"97","Maldives","NONE","NONE","More political and decision making level awareness is needed to successfully design and formulate these programmes","WHO South-East Asia Region"
"98","Mali","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"99","Malta","3.3.1.2. Excise stamps on packets x 20 cigarettes as per Excise Act 382. Requiring marking of all unit packets of cigarettes and packages of tobacco products 
3.3.1.6. Data is entered in electronic data bases 
3.3.1.7. Information is forwarded to World Customs Organisation (WCO) and European Anti-Fraud Office (OLAF) 
3.3.1.8 Excise Act Chapter 382 
3.3.1.9 Counterfeit products are destroyed in Customs presence 
3.3.1.10 Products are controlled by relevant Customs documents and under Customs supervision. 
3.3.1.11 As per Excise Act Chapter 382 
3.3.1.12 Customs takes part in meetings, workshops and operations with OLAF and WCO. Customs keeps active cooperation with The Police and  Armed Forces of Malta (AFM). 
3.3.1.13. Excise Act Chapter 382","3.3.1.2. Excise stamps on packets x 20 cigarettes as per Excise Act 382. Requiring marking of all unit packets of cigarettes and packages of tobacco products 
3.3.1.6. Data is entered in electronic data bases 
3.3.1.7. Information is forwarded to World Customs Organisation (WCO) and European Anti-Fraud Office (OLAF) 
3.3.1.8 Excise Act Chapter 382 
3.3.1.9 Counterfeit products are destroyed in Customs presence 
3.3.1.10 Products are controlled by relevant Customs documents and under Customs supervision. 
3.3.1.11 As per Excise Act Chapter 382 
3.3.1.12 Customs takes part in meetings, workshops and operations with OLAF and WCO. Customs keeps active cooperation with The Police and  Armed Forces of Malta (AFM). 
3.3.1.13. Excise Act Chapter 382","3.3.1.2. Excise stamps on packets x 20 cigarettes as per Excise Act 382. 
Requiring marking of all unit packets of cigarettes.
and packages of tobacco products
3.3.1.6. Data is entered in electronic data bases 
3.3.1.7. Information is forwarded to World Customs Organisation (WCO) and European Anti-Fraud Office (OLAF) 
3.3.1.8 Excise Act Chapter 382 
3.3.1.9 Counterfeit products are destroyed in Customs presence 
3.3.1.10 Products are controlled by relevant Customs documents and under 
Customs supervision. 
3.3.1.11 As per Excise Act Chapter 382 
3.3.1.12 Customs takes part in meetings workshops and operations with 
OLAF and WCO. Customs keeps active cooperation with The Police and 
Armed Forces of Malta (AFM). 
3.3.1.13. Excise Act Chapter 382","WHO European Region"
"100","Marshall Islands","ONLY LICENSING COVERED IN TOBACCO CONTROL ACT","ONLY LICENSING COVERED IN TOBACCO CONTROL ACT","Answer not provided","WHO Western Pacific Region"
"101","Mauritania","-","-","Answer not provided","WHO African Region"
"102","Mauritius","NONE","Answer not provided","Answer not provided","WHO African Region"
"103","Mexico","Se han firmado acuerdos de colaboración con dos portales de internet (Mercado Libre y Segunda Mano);  no obstante, con el portal Viva Anuncios (eBay México) también se está colaborando aunque aún no se ha formalizado la firma del convenio de colaboración

Con base en los acuerdos de colaboración, al detectarse publicidad o anuncios clasificados de productos del tabaco en dichas páginas, se envía una “ATENTA INVITACIÓN” electrónica al portal para que en máximo 24 horas se suspendan los anuncios que infringen la legislación sanitaria. 

Además, con los medios de comunicación masiva (Televisión y Radio) también se tiene el mecanismo similar para poder suspender en 24 hrs. la publicidad de productos de Tabaco que se pudiera difundir en las emisoras.

Durante el monitoreo de la publicidad que se realiza en COFEPRIS, se hace un barrido de los portales mencionados con la intención de detectar mensajes de productos de tabaco que infrinjan la legislación sanitaria, en caso de detectarlos se realiza el listado para posteriormente enviarse por correo electrónico a los enlaces de cada portal web y los anuncios sean dados de baja durante las próximas 24 horas.","Se han firmado acuerdos de colaboración con dos portales de internet (Mercado Libre y Segunda Mano);  no obstante, con el portal Viva Anuncios (eBay México) también se está colaborando aunque aún no se ha formalizado la firma del convenio de colaboración

Con base en los acuerdos de colaboración, al detectarse publicidad o anuncios clasificados de productos del tabaco en dichas páginas, se envía una “ATENTA INVITACIÓN” electrónica al portal para que en máximo 24 horas se suspendan los anuncios que infringen la legislación sanitaria. 

Además, con los medios de comunicación masiva (Televisión y Radio) también se tiene el mecanismo similar para poder suspender en 24 hrs. la publicidad de productos de Tabaco que se pudiera difundir en las emisoras.

Durante el monitoreo de la publicidad que se realiza en COFEPRIS, se hace un barrido de los portales mencionados con la intención de detectar mensajes de productos de tabaco que infrinjan la legislación sanitaria, en caso de detectarlos se realiza el listado para posteriormente enviarse por correo electrónico a los enlaces de cada portal web y los anuncios sean dados de baja durante las próximas 24 horas.","Answer not provided","WHO Region of the Americas"
"104","Micronesia (Federated States of)",NA,NA,"Answer not provided","WHO Western Pacific Region"
"105","Mongolia","Answer not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"106","Montenegro","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"107","Myanmar","Answer not provided","Answer not provided","Answer not provided","WHO South-East Asia Region"
"108","Namibia","Report not provided","Report not provided","Report not provided","WHO African Region"
"109","Nauru","Report not provided","C3113: licensing for import application asks importer to note if they are importing tobacco, but there is no specific or separate licensing for import of tobacco 

C319: no law or policy, but the practice with confiscated tobacco if convicted, the products are destroyed","Report not provided","WHO Western Pacific Region"
"110","Nepal","Answer not provided","Report not provided","Answer not provided","WHO South-East Asia Region"
"111","Netherlands","3.3.1.2: However, we do have tax stamps for tax purposes. These are not based on the FCTC.
3.3.1.7: This activity occurs via the European/Dutch customs and excise legislation. This is not based on the FCTC.
3.3.1.9: This activity occurs via the European/Dutch customs and excise legislation. This is not based on the FCTC.
3.3.1.10: This activity occurs via the European/Dutch customs and excise legislation. This is not based on the FCTC.","Answer not provided","Answer not provided","WHO European Region"
"112","New Zealand","Answer not provided","Answer not provided","The Maori language health warning and the New Zealand 0800 Quitline telephone number (both required under the Smoke-free Environments Regulations 2007) and the manufacturer''s batch number all assist authorities to determine that the tobacco in question was destined for or otherwise legally for sale in New Zealand.","WHO Western Pacific Region"
"113","Nicaragua","Answer not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"114","Niger","Report not provided","Answer not provided","Report not provided","WHO African Region"
"115","Nigeria","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"116","Niue","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"117","Norway","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"118","Oman","لا توجد","لا توجد","Answer not provided","WHO Eastern Mediterranean Region"
"119","Pakistan","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"120","Palau","New and comprehensive customs legislation has been drafter with assistance from Oceania Customs Organization (OCO) and is undergoing review by the administration.","New and comprehensive customs legislation has been drafter with assistance from Oceania Customs Organization (OCO) and is undergoing review by the administration.","New and comprehensive customs legislation has been drafted with assistance from Oceania Customs Organization (OCO) and is currently undergoing review by the administration.","WHO Western Pacific Region"
"121","Panama","Estudios de Mercado de productos de tabaco y SEAN http://www.gorgas.gob.pa/SitioWebTabaco/Publicaciones.htm","Ver presentación sobre Abogacía para la Implementación del Protocolo para la Eliminación del Comercio Ilícito de Productos de Tabaco: Experiencia de Panamá. http://www.gorgas.gob.pa/SitioWebTabaco/Documentos.htm","Answer not provided","WHO Region of the Americas"
"122","Papua New Guinea","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"123","Paraguay","Ninguno","Ninguno","Answer not provided","WHO Region of the Americas"
"124","Peru","Answer not provided","Answer not provided","El Ministerio de la Producción. en su rol de Secretaría Técnica y preside la Comisión de Lucha contra Delitos Aduaneros y la Piratería. tiene entre sus funciones planificar y coordinar las acciones y recomendaciones destinadas a contrarrestar los delitos aduaneros y contra la propiedad intelectual. asimismo formula mediadas y modificaciones normativas para perfeccionar la legislación que regula y sanciona estos ilícitos y evalúa el impacto de los delitos aduaneros y contra la propiedad intelectual","WHO Region of the Americas"
"125","Philippines","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"126","Poland","In November 2017 provisions of the Act of 27 October 2017 amending the act on excise duty and act on the organization of some agricultural markets (Journal of Laws pos. 2214) entered into law. Pursuant to these provisions an entry in the register of producers of the raw tobacco, conducted by the National Centre of Rural Support, is a condition of leading the activity in the cultivation of the tobacco plant, the production or sales of the raw tobacco by the farming producer. Provisions are aimed i.a. at eliminating the inflow of the raw tobacco from the national production to illegal manufacturing companies of tobacco products. Due to this provisions the cultivation of the tobacco plant and the production and sale of the raw tobacco have to be provided with monitoring and the supervision. Producers of the raw tobacco, who are registered, will have a duty of sharing specific information about their crops and the sale of the raw tobacco. The act is also regulating matters concerning penalties for the non-observance of the mentioned provisions.","Answer not provided","Answer not provided","WHO European Region"
"127","Portugal","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"128","Qatar","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"129","Republic of Korea","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"130","Republic of Moldova","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"131","Romania","Report not provided","Report not provided","Answer not provided","WHO European Region"
"132","Russian Federation","Report not provided","Статья 199 Уголовного кодекса Российской Федерации. Уклонение от уплаты налогов и (или) сборов с организации. 1. Уклонение от уплаты налогов и (или) сборов с организации путем непредставления налоговой декларации или иных документов, представление которых в соответствии с законодательством РФ о налогах и сборах является обязательным, либо путем включения в налоговую декларацию или такие документы заведомо ложных сведений, совершенное в крупном размере, -


наказывается штрафом в размере от ста тысяч до трехсот тысяч рублей или в размере заработной платы или иного дохода осужденного за период от одного года до двух лет, либо арестом на срок от четырех до шести месяцев, либо лишением свободы на срок до двух лет с лишением права занимать определенные должности или заниматься определенной деятельностью на срок до трех лет или без такового.
2. То же деяние, совершенное:
а) группой лиц по предварительному сговору;
б) в особо крупном размере, -
наказывается штрафом в размере от двухсот тысяч до пятисот тысяч рублей или в размере заработной платы или иного дохода осужденного за период от одного года до трех лет либо лишением свободы на срок до шести лет с лишением права занимать определенные должности или заниматься определенной деятельностью на срок до трех лет или без такового.
Примечание. Крупным размером в настоящей статье, а также в статье 199.1 настоящего Кодекса признается сумма налогов и (или) сборов, составляющая за период в пределах трех финансовых лет подряд более пятисот тысяч рублей, при условии, что доля неуплаченных налогов и (или) сборов превышает 10 процентов подлежащих уплате сумм налогов и (или) сборов, либо превышающая один миллион пятьсот тысяч рублей, а особо крупным размером - сумма, составляющая за период в пределах трех финансовых лет подряд более двух миллионов пятисот тысяч рублей, при условии, что доля неуплаченных налогов и (или) сборов превышает 20 процентов подлежащих уплате сумм налогов и (или) сборов, либо превышающая семь миллионов пятьсот тысяч рублей.

В соответствии с частью 2 статьи 14.10 КоАП РФ производство в целях сбыта либо реализация товара, содержащего незаконное воспроизведение чужого товарного знака, знака обслуживания, наименования места происхождения товара или сходных с ними обозначений для однородных товаров, за исключением случаев, предусмотренных частью 2 статьи 14.33 настоящего Кодекса, если указанные действия не содержат уголовно наказуемого деяния, влечет наложение административного штрафа влечет наложение административного штрафа на граждан в размере двукратного размера стоимости товара, явившегося предметом административного правонарушения, но не менее десяти тысяч рублей с конфискацией предметов, содержащих незаконное воспроизведение товарного знака, знака обслуживания, наименования места происхождения товара, а также материалов и оборудования, используемых для их производства, и иных орудий совершения административного правонарушения; на должностных лиц - в размере трехкратного размера стоимости товара, явившегося предметом административного правонарушения, но не менее пятидесяти тысяч рублей с конфискацией предметов, содержащих незаконное воспроизведение товарного знака, знака обслуживания, наименования места происхождения товара, а также материалов и оборудования, используемых для их производства, и иных орудий совершения административного правонарушения; на юридических лиц - в размере пятикратного размера стоимости товара, явившегося предметом административного правонарушения, но не менее ста тысяч рублей с конфискацией предметов, содержащих незаконное воспроизведение товарного знака, знака обслуживания, наименования места происхождения товара, а также материалов и оборудования, используемых для их производства, и иных орудий совершения административного правонарушения.
На основании пункта 8 Постановления Правительства Российской Федерации от 29 мая 2003 г. N 311 О порядке учета, оценки и распоряжения имуществом, обращенным в собственность государства, при заключении соответствующей экспертизы о нарушении исключительных прав в результате нахождения конфискованного имущества в обороте осуществляются уничтожение указанного имущества.","Answer not provided","WHO European Region"
"133","Rwanda","Report not provided","Report not provided","Report not provided","WHO African Region"
"134","Saint Kitts and Nevis","Report not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"135","Saint Lucia","Answer not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"136","Saint Vincent and the Grenadines","Report not provided","Report not provided","Report not provided","WHO Region of the Americas"
"137","Samoa","Answer not provided","Answer not provided","Report not provided","WHO Western Pacific Region"
"138","San Marino","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"139","Sao Tome and Principe","Answer not provided","Report not provided","Answer not provided","WHO African Region"
"140","Saudi Arabia","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"141","Senegal","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"142","Serbia","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"143","Seychelles","All the above mentioned items are explicitly included in the 2009 Seychelles Tobacco Control Act but some of these measures will need further regulations, which have not yet been developed.","All the above mentioned items are explicitly included in the 2009 Seychelles Tobacco Control Act but some of these measures will need further regulations, which have not yet been developed.","Answer not provided","WHO African Region"
"144","Sierra Leone","Need support to facilitate and implement the process","Need support to facilitate and implement the process","Illicit trade in tobacco products is a widespread phenomenon in Sierra Leone. No proper quantitative assessment of the size of the illicit market as a proportion of the total cigarette market has been performed yet in Sierra Leone and it is not clear from which countries the illicit products originate.","WHO African Region"
"145","Singapore","Nil.","Nil.","Answer not provided","WHO Western Pacific Region"
"146","Slovakia","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"147","Slovenia","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"148","Solomon Islands","We currently have customs officers also as part of the tobacco control taskforce who are also attending workshops on the illicit trade of tobacco products.","Report not provided","Answer not provided","WHO Western Pacific Region"
"149","South Africa","SARS Annual report shows that between 2016 and 2017, SARS conducted 36 investigative audits with 83% success rate within the tobacco industry and 57 cigarette manufacturing audits with 51% success rate.","Answer not provided","Answer not provided","WHO African Region"
"150","Spain","La regulación de esta sección se efectúa mediante la Ley 13/1998 de 4 de Mayo, de Ordenación del Mercado de Tabacos y Normativa Tributaria y el Real Decreto 1199/1999, de 9 de julio, por el que se desarrolla la Ley 13/1998, de 4 de mayo, de Ordenación del mercado de tabacos y  normativa tributaria, y se regula el estatuto concesional de la red de expendedurías de tabaco y timbre.
En relación con la pregunta C316, en España sí existe la obligación de seguimiento del comercio transfronterizo de productos de tabaco, incluido el comercio ilícito, y de acopio de datos sobre el particular, dentro de la Unión Europea","La regulación de esta sección se efectúa mediante la Ley 13/1998 de 4 de Mayo, de Ordenación del Mercado de Tabacos y Normativa Tributaria y el Real Decreto 1199/1999, de 9 de julio, por el que se desarrolla la Ley 13/1998, de 4 de mayo, de Ordenación del mercado de tabacos y  normativa tributaria, y se regula el estatuto concesional de la red de expendedurías de tabaco y timbre. Dicho Real Decreto fue modificado por la Resolución del Comisionado para el Mercado de Tabacos del 20/09/2006, el Real Decreto 1/2007, el Real Decreto 36/2010 y el Real Decreto 1676/2011, además de la legislación relativa a Vigilancia Aduanera, de la Agencia Española Tributaria.
En relación con la pregunta C316, en España sí existe la obligación de seguimiento del comercio transfronterizo de productos de tabaco, incluido el comercio ilícito, y de acopio de datos sobre el particular, dentro de la Unión Europea","Answer not provided","WHO European Region"
"151","Sri Lanka","Answer not provided","Answer not provided","Report not provided","WHO South-East Asia Region"
"152","Sudan","Answer not provided","Report not provided","Report not provided","WHO Eastern Mediterranean Region"
"153","Suriname","1 slove is like 1 carton (containing 10 packages with 20 cigarettes in 1 pack)","1 slove is like 1 carton (containing 10 packages with 20 cigarettes in 1 pack)","Answer not provided","WHO Region of the Americas"
"154","Swaziland","Report not provided","Answer not provided","Report not provided","WHO African Region"
"155","Sweden","Regarding C315 the legal requirement are in place as describes in C311. However with regards to a specific form for the unique identifier this is awaiting implementation of article 15 of Dir. 2014/40/EU. Therefore the answer has been changed to “no”. 

Within Sweden, from 2014, EMCS (Excise Movement and Control System) is applicable as a control system. EMCS is an electronic system that must be used by authorized operators when products are moved under duty, which is meant to ease the administrative management of the company and to enable an effective fiscal control of the delivery of alcohol, tobacco and certain energy products across the EU.

http://www.skatteverket.se/foretagorganisationer/skatter/punktskatter/tobaksskatt/nyheter2015/nyheter1april2014.4.77dbcb041438070e03962cf.html","Regarding C315 the legal requirement are in place as describes in C311. However with regards to a specific form for the unique identifier this is awaiting implementation of article 15 of Dir. 2014/40/EU. Therefore the answer has been changed to “no”. 

Within Sweden, from 2014, EMCS (Excise Movement and Control System) is applicable as a control system. EMCS is an electronic system that must be used by authorized operators when products are moved under duty, which is meant to ease the administrative management of the company and to enable an effective fiscal control of the delivery of alcohol, tobacco and certain energy products across the EU.

http://www.skatteverket.se/foretagorganisationer/skatter/punktskatter/tobaksskatt/nyheter2015/nyheter1april2014.4.77dbcb041438070e03962cf.html","Answer not provided","WHO European Region"
"156","Syrian Arab Republic","Answer not provided","Answer not provided","Report not provided","WHO Eastern Mediterranean Region"
"157","Tajikistan","Report not provided","Report not provided","Answer not provided","WHO European Region"
"158","Thailand","Answer not provided","Answer not provided","Answer not provided","WHO South-East Asia Region"
"159","The former Yugoslav Republic of Macedonia","Answer not provided","Answer not provided","Although the answer on the question 3.3.1.12 (Article 15.6) is marked “no” we would like to emphasize that the Republic of Macedonia has signed the Protocol to eliminate elicit trade of tobacco products.","WHO European Region"
"160","Timor-Leste","In the new national decree law, there is an article related to the National Council for tobacco Control. This will enforce or setup by the relveant institution.","Report not provided","Report not provided","WHO South-East Asia Region"
"161","Togo","les produits du tabac en transit sont suivi par un dispositif électronique","les produits du tabac en transit sont suivi par un dispositif électronique","Answer not provided","WHO African Region"
"162","Tonga","Report not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"163","Trinidad and Tobago","Answer not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"164","Tunisia","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"165","Turkey","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"166","Turkmenistan","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"167","Tuvalu","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"168","Uganda","Report not provided","Answer not provided","Answer not provided","WHO African Region"
"169","Ukraine","Answer not provided","Answer not provided","Cigarette smuggling out of Ukraine remains high although it decreased by half in 2008–2012 (from about 40 billion pieces to 20 billion pieces) because of the increase in excise tax rates in Ukraine.","WHO European Region"
"170","United Arab Emirates","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"171","United Kingdom of Great Britain and Northern Ireland","Report not provided","Since the launch of the previous Tackling Tobacco Smuggling strategy in 2011 we have had a significant impact on reducing the illicit trade.

Since 2011, HMRC has; 

•	seized over 6.4 billion smuggled cigarettes 
•	seized over 1,621 tonnes of HRT; and
•	issued over 3,300 assessments and 3,000 penalties to the value of £49 million.","Report not provided","WHO European Region"
"172","United Republic of Tanzania","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"173","Uruguay","Answer not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"174","Uzbekistan","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"175","Vanuatu","Report not provided","Answer not provided","The country is yet to work on this part.","WHO Western Pacific Region"
"176","Venezuela","Report not provided","Report not provided","Answer not provided","WHO Region of the Americas"
"177","Viet Nam","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"178","Yemen","تم التوقيع على بروتوكول الاتجار غير المشروع بمنتجات التبغ ويجري المصادقة عليه خلال العام الجاري بإذن الله","تم التوقيع على بروتوكول الاتجار غير المشروع بمنتجات التبغ ويجري المصادقة عليه خلال العام الجاري بإذن الله","Answer not provided","WHO Eastern Mediterranean Region"
"179","Zambia","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"180","Zimbabwe","None","Answer not provided","Report not provided","WHO African Region"
"181","Party","2018","2016","2014","Region"
