"","Party","2018","2016","2014","Region"
"109","Nauru","Report not provided","Answer not provided","Report not provided","WHO Western Pacific Region"
"110","Nepal","Directives on Tobacco Industry Interference, TAPS, Smoking Ban on Public Places & Guideline for Tobacco Control Inspectors have been developed.  
All above documents/guidelines require revision in line with the current restructuring of the country in federal structure.","Report not provided","Directives on Tobacco Industry Interference TAPS Smoking Ban on Public Places & Guideline for Tobacco Control Inspectors are developed.","WHO South-East Asia Region"
"111","Netherlands","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"112","New Zealand","Answer not provided","Answer not provided","A Bill to introduce ''plain packaging'' of tobacco products is currently before Parliament – it has been referred to the Health Committee for its consideration and report back to Parliament by 11 August 2014.","WHO Western Pacific Region"
"113","Nicaragua","Answer not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"114","Niger","Report not provided","Answer not provided","Report not provided","WHO African Region"
"115","Nigeria","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"116","Niue","Report not provided","Report not provided","A lawyer from the Child of the South Pacific undertook legal training at McCabe Centre for Law and Cancer in Melbourne in February 2014","WHO Western Pacific Region"
"117","Norway","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"118","Oman","لا يوجد","لا يوجد","Answer not provided","WHO Eastern Mediterranean Region"
"119","Pakistan","In some cases, national regulations delegate powers to provinces. For example, SRO 1068(1)/2006 delegated its powers under the Prohibition of Smoking and Protection of Non Smokers Health Ordinance to provincial authorities.","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"120","Palau","One of the duties of the Coordinating Mechanism (CM) per Executive Order 379 is to develop an explicit code of behavior/conduct for the CM members with respect to industry interference.  This is still in development and a draft is being finalized and to be shared on the next CM meeting.","One of the duties of the Coordinating Mechanism (CM) per Executive Order 379 is to develop an explicit code of behavior/conduct for the CM members with respect to industry interference.  This is in development and a draft will be considered in the next meeting of the CM in April 2016.","With reference to Q 5.1 the 2011 FCTC needs assessment identifies a gap that such a FCTC implementation plan does not exist. There will be an effort in 2014 to establish a multisectoral coordinating mechanism and to develop a plan to implement the Convention. Other planning activity is currently ongoing in 2014 including an update of the National NCD plan and the Ministry of Health Public Health plan. These plans will be submitted to the FCS when they are completed. The draft NCD plan includes FCTC implementation as an objective.","WHO Western Pacific Region"
"121","Panama","Answer not provided","Se adjunta Resolución  745 de 16 de agosto de 2012","Se adjunta Resolución 745 de 16 de agosto de 2012","WHO Region of the Americas"
"122","Papua New Guinea","The Tobacco Control Act 2016 was passed in the Parliament in November 2016. The regulation to the Act is now in draft and is almost completed. Full enforcement of Tobacco Control program should come into force once the regulation is endorsed the National Executive Council. Health Promotion Trust Fund is also included in this Act.","Tobacco Control Bill is now with First Legislative Council.","The tobacco control unit is within the NCD unit. We working towards having a unit of its own that will also become the coordination point for the enforcement.","WHO Western Pacific Region"
"123","Paraguay","Ninguna.","Ninguna.","Las razones de la medida adoptada. anteriormente citada. sería una estrategia gubernamental de centralización administrativa.","WHO Region of the Americas"
"124","Peru","Answer not provided","Answer not provided","La Comisión Nacional para el Desarrollo y Vida Sin Droga. a través de un convenio suscrito con los gobiernos regionales del país. viene implementando en las instituciones educativas un programa de prevención del consumo de drogas en población escolar. el mismo que contempla acciones de la prevención y reducción del consumo de tabaco.","WHO Region of the Americas"
"125","Philippines","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"126","Poland","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"127","Portugal","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"128","Qatar","Answer not provided","Answer not provided","The work on the Health Survey was conducted in collaboration with various institutions. including the World Health Organization.","WHO Eastern Mediterranean Region"
"129","Republic of Korea","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"130","Republic of Moldova","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"131","Romania","Report not provided","Report not provided","Answer not provided","WHO European Region"
"132","Russian Federation","Report not provided","Мероприятия, направленные на развитие системы медицинской профилактики и формирование здорового образа жизни граждан Российской Федерации, осуществляются в рамках государственной программы Российской Федерации ""Развитие здравоохранения"" и соответствующих региональных программ субъектов Российской Федерации.","Answer not provided","WHO European Region"
"133","Rwanda","Report not provided","Report not provided","Report not provided","WHO African Region"
"134","Saint Kitts and Nevis","Report not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"135","Saint Lucia","A national action plan for tobacco control is in progress which emphasizes the MPOWER strategy. The MOW of this strategy are being implemented while the legislation and policy work continues in order to address the PER of the strategy.","Answer not provided","Report not provided","WHO Region of the Americas"
"136","Saint Vincent and the Grenadines","Report not provided","Report not provided","Report not provided","WHO Region of the Americas"
"137","Samoa","Answer not provided","Answer not provided","Report not provided","WHO Western Pacific Region"
"138","San Marino","The recently adopted Health Plan (Piano Sanitario e Socio sanitario 2015-2017 ) can be considered a comprehensive multisectoral national tobacco control strategy and plan in accordance with the Convention
 http://www.consigliograndeegenerale.sm/on-line/home/lavori-consiliari/consultazione-archivi/scheda17017889.html?tornalista=1&ricerca=http://localhost:8180/on-line/CercaAriadne?acm_ttl=1%26acm_lang=it_IT%26acm_session=8247D0F171199D85F3D75EDD0B095AC1.tomcat2lb%26paginazione=120%26orderBy=index_lucene%2Cdata_presentazione_ordered%26data_presentazione_gg=%26title=sanitario%26pagina=1%26data_presentazione_mm=%26data_presentazione_aa=%26presentatori=%26path=%2Fhome%2Ftomcat%2Findicizzazione%2Findexarchivio%26maxresults=120%26order=asc%2Cdesc%26description=-%23doppiapici%3BPermuta-Assegnazione%23doppiapici%3B+AND+-%23doppiapici%3BProvvedimenti+in+materia+di+cittadinanza%23doppiapici%3B","The recently adopted Health Plan (Piano Sanitario e Socio sanitario 2015-2017 ) can be considered a comprehensive multisectoral national tobacco control strategy and plan in accordance with the Convention
 http://www.consigliograndeegenerale.sm/on-line/home/lavori-consiliari/consultazione-archivi/scheda17017889.html?tornalista=1&ricerca=http://localhost:8180/on-line/CercaAriadne?acm_ttl=1%26acm_lang=it_IT%26acm_session=8247D0F171199D85F3D75EDD0B095AC1.tomcat2lb%26paginazione=120%26orderBy=index_lucene%2Cdata_presentazione_ordered%26data_presentazione_gg=%26title=sanitario%26pagina=1%26data_presentazione_mm=%26data_presentazione_aa=%26presentatori=%26path=%2Fhome%2Ftomcat%2Findicizzazione%2Findexarchivio%26maxresults=120%26order=asc%2Cdesc%26description=-%23doppiapici%3BPermuta-Assegnazione%23doppiapici%3B+AND+-%23doppiapici%3BProvvedimenti+in+materia+di+cittadinanza%23doppiapici%3B","Answer not provided","WHO European Region"
"139","Sao Tome and Principe","como forma de combate de consumo de tabaco, foi aprovadas lei que regulam o uso e comsumo de tabaco.","Report not provided","Answer not provided","WHO African Region"
"140","Saudi Arabia","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"141","Senegal","Tout cela pour réduire et prévenir la consommation du tabac sur toute létendue du territoire national avec la mise en place de Comités régionaux de Lutte contre le Tabac (CRLT) au niveau des régions, des Comités départementaux de Lutte contre le Tabac ( CDLT) et la formation de leurs membres pour la connaissance et  lapplication effective de la loi et et le respect de linterdiction de fumer dans les deux tiers des départements.","Answer not provided","Answer not provided","WHO African Region"
"142","Serbia","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"143","Seychelles","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"144","Sierra Leone","Answer not provided","Answer not provided","There is an existing tobacco policy but poorly funded","WHO African Region"
"145","Singapore","MOH launched  a public consultation on the 6th Feb 2018 for 6 weeks on the proposal to introduce standardised packaging of tobacco products in Singapore to:

-Set out the Government’s rationale and proposal for the SP Proposal;

- Set out the Government’s evaluation of the feedback and views received on

standardised packaging and enlargement of graphic health warnings, including those

received during the 2015/2016 public consultation; and

- Gather the views of interested individuals, businesses and organisations","MOH/HPB/HSA launched  a public consultation on potential tobacco control measures on 29 Dec 2015 for a period of 12 weeks, to seek public feedback on the following measures:

- reducing the appeal of tobacco products through standardized packaging;
- enhancing graphic health warnings;
- restricting the sale of flavoured tobacco products; and
- increasing the minimum legal age for the purchase, possession and use of tobacco products in Singapore from 18 to 21 years old.","Answer not provided","WHO Western Pacific Region"
"146","Slovakia","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"147","Slovenia","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"148","Solomon Islands","We are also working on establishing advisory boards as well and this will be reflected in the amendments of the Tobacco Control Act 2010 as well as Tobacco Control Regulations 2013 upon the approval of the Parliament.","Report not provided","Answer not provided","WHO Western Pacific Region"
"149","South Africa","A national meeting was held in Oct 2013 with key government departments and  draft guidelines on Article 5.3 were developed for discussion and comment.","Answer not provided","Answer not provided","WHO African Region"
"150","Spain","Answer not provided","Answer not provided","Estrategia de Promoción de la Salud y Prevención de la enfermedad en el Sistema Nacional de Salud. La estrategia incluye la prevención del tabaquismo como determinante de salud en las políticas de estilos de vida saludables","WHO European Region"
"151","Sri Lanka","Answer not provided","Answer not provided","Report not provided","WHO South-East Asia Region"
"152","Sudan","لاتوجد.","Report not provided","Report not provided","WHO Eastern Mediterranean Region"
"153","Suriname","The National Anti-Drug Council (NAR) was established in 1998 under the Ministry of Health, as the national authority which coordinates national anti-drug policies.The NAR is responsible for coordinating the implementation of the National Drugs Masterplan. 

The Council has a legal basis and an Executive Office (UBN), established in May 2006 under the Ministry of Health, which carries out its mandates.

The Bureau Alcohol and Drugs (BAD), a department of the Psychiatric Centrum Suriname, is responsible for  the prevention of alcohol and drugs abuse","The National Anti-Drug Council (NAR) was established in 1998 under the Ministry of Health, as the national authority which coordinates national anti-drug policies.The NAR is responsible for coordinating the implementation of the National Drugs Masterplan. 

The Council has a legal basis and an Executive Office (UBN), established in May 2006 under the Ministry of Health, which carries out its mandates.

The Bureau Alcohol and Drugs (BAD), a department of the Psychiatric Centrum Suriname, is responsible for  the prevention of alcohol and drugs abuse","See attachment for the Tobacco Law (State Gazette 2013 no 39
The main components of the Tobacco Law are:
Establishment of an executive bureau for Tobacco Control (Art. 5.2 WHO FCTC)
An intersectoral bureau will be established by the Ministry of Health
Smoking ban in public spaces (Art. 8 WHO FCTC)
Smoking ban in all enclosed public places and workplaces and public transportation.
Health warnings on tobacco packages (Art. 11 WHO FCTC)
Pictorial health warnings must cover 50% of principal surfaces outlining the dangers of tobacco
Ban on advertising promotion and sponsorship (Art 13 WHO FCTC)
Total ban on advertising promotion and sponsorship of tobacco products including product placement brand stretching and brand sharing corporate social responsibility and product display at point of sale
Elimination of illicit trade on tobacco products (Art. 15 WHO FCTC).
Prohibiting the sale of tobacco and tobacco products to and by minors and other sales restrictions (Art. 16 WHO FCTC)
Including ban on tobacco sale on health and educational facilities and in any place meant for minors ban on tobacco vending machines ban on products resembling tobacco products ban on selling packages of less than 20 cigarettes or individual sticks and ban on electronic cigarettes
Enforcement measures including strict penalties for non-compliance (Art .13 15 16 WHO FCTC)
Punishments vary from fines (to individuals or institutions) to imprisonment for not adhering to Tobacco law or rules established by or under this law. Enforcing agents comprise environmental inspectors trade inspectors customs labor inspectors and the police force and also district commissioners school principals managers of workplaces shop owners and bus drivers in their area of responsibility to ensure that their staff or customers are following the law. Citizens can complain about lack of compliance with the law.","WHO Region of the Americas"
"154","Swaziland","Report not provided","Answer not provided","Report not provided","WHO African Region"
"155","Sweden","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"156","Syrian Arab Republic","Answer not provided","Answer not provided","Report not provided","WHO Eastern Mediterranean Region"
"157","Tajikistan","Report not provided","Report not provided","The legislation on Tobacco control is place but it is not effective and executed properly. Further strengthening of it is needed. Despite of adoption of Tobacco Control Law in 2010 one can observe that it is not executed in a full range and a focal point to control and monitor this Law has not been appointed. For example cigarettes could be easily found in all supermarkets and sold by sticks same as at the street vendors. Public places don''t have free of smocking areas for examples restaurants do not have non-smoking areas and in some hotels no-smoking rooms are not available. Based on this Law a draft National Action Plan on Tobacco Control was developed in 2011 but it was not approved yet.","WHO European Region"
"158","Thailand","Answer not provided","Answer not provided","Answer not provided","WHO South-East Asia Region"
"159","The former Yugoslav Republic of Macedonia","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"160","Timor-Leste","Answer not provided","Report not provided","Report not provided","WHO South-East Asia Region"
"161","Togo","Answer not provided","Answer not provided","Les arrêtés de ces décrets on été publiés au journal officiel en août 2013","WHO African Region"
"162","Tonga","Report not provided","The Tobacco Control Unit is under the leadership of the Chief Medical Officer of the Public Health Division of the Ministry of Health, and the management of the Head of the NCD-Health Promotion Unit of the Public Health Division. It has 4 full time working staff with 1 as a senior tobacco control officer responsible for planning, development and coordinating the implementation of the Units annual work plan, 1 as an authorized enforcement officer responsible for the enforcement of the Tobacco Control Act, and two are cessation officers that responsible for conducting quit counseling and provide cessation services for smokers who want to quit. Two of these officers were recruited under contract funded by DFAT, but they are now absorbed into the Ministry of Health as established staff and government civil servants.","Revising membership of the National NCD Committee (Governance Body) and the Tobacco Control SC (advisory body) is also part of the restructure mentioned above.","WHO Western Pacific Region"
"163","Trinidad and Tobago","Answer not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"164","Tunisia","Programme 2014: en particulier la révision de la loi dans le sens de:
- Avertissements sanitaires dessinés sur >50% des 2 surfaces des paquets
-Interdiction de la vente aux enfants de moins de 18 ans et de la vente au détail.","Programme 2014: en particulier la révision de la loi dans le sens de:
- Avertissements sanitaires dessinés sur >50% des 2 surfaces des paquets
-Interdiction de la vente aux enfants de moins de 18 ans et de la vente au détail.","Programme 2014: en particulier la révision de la loi dans le sens de:
- Avertissements sanitaires dessinés sur >50% des 2 surfaces des paquets
-Interdiction de la vente aux enfants de moins de 18 ans et de la vente au détail.","WHO Eastern Mediterranean Region"
"165","Turkey","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"166","Turkmenistan","В настоящее время прорабатывается механизм финансирования межведомственного координационного комитета страны по борьбе с табаком за счет поступления налогов от продажи табачных изделий","Answer not provided","Answer not provided","WHO European Region"
"167","Tuvalu","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"168","Uganda","Report not provided","Answer not provided","Answer not provided","WHO African Region"
"169","Ukraine","In 2017 tobacco control unit in the Ukrainian Institute for Strategic Studies of the Ministry of Health was closed.","Answer not provided","It was planned to include tobacco control strategies into the national health program which was drafted but not adopted","WHO European Region"
"170","United Arab Emirates","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"171","United Kingdom of Great Britain and Northern Ireland","Report not provided","Healthy Lives, Healthy People: A Tobacco Control Plan for England - https://www.gov.uk/government/publications/the-tobacco-control-plan-for-england 

A Tobacco Control Strategy for Scotland - http://www.gov.scot/resource/0041/00417331.pdf

Tobacco Control: Northern Ireland - http://www.publichealthagency.org/sites/default/files/Tobacco%20Control%20Northern%20Ireland%202015.pdf

Stops smoking Wales -  http://www.stopsmokingwales.com/sitesplus/documents/1006/Eng%20Smoking%20Report%

standardised packaging legislation - http://www.legislation.gov.uk/ukdsi/2015/9780111129876
20LowRes.pdf","Report not provided","WHO European Region"
"172","United Republic of Tanzania","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"173","Uruguay","Answer not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"174","Uzbekistan","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"175","Vanuatu","Report not provided","Answer not provided","MOH should receive a small percentage of tobacco taxes collected from the Ministry of Finance to effectively enforce its law and other relevant activities to control tobacco issues in Vanuatu. But it is not visible in regard to finace Dept policy.","WHO Western Pacific Region"
"176","Venezuela","Report not provided","Report not provided","Answer not provided","WHO Region of the Americas"
"177","Viet Nam","website: vinacosh.gov.vn","website: vinacosh.gov.vn","Vinacosh.gov.vn","WHO Western Pacific Region"
"178","Yemen","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"179","Zambia","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"180","Zimbabwe","None","Answer not provided","Report not provided","WHO African Region"
"181","Party","2018","2016","2014","Region"
