"","Party","2018","2016","2014","Region"
"59","Gabon","Answer not provided","Answer not provided","La loi prévoit uniquement que le fabricant ou l’importateur puisse communiquer au public les informations au niveau du paquet de cigarette sur la teneur en nicotine et en goudron ainsi que sur les émissions des produits du tabac. Par contre rien n’est dit sur les informations à fournir aux autorités gouvernementales. Il est prévu d’ajouter ces dispositions dans les textes d’application qui vont être rédigés.","WHO African Region"
"60","Gambia","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"61","Georgia","Newly prepared Order of the Minister requires tobacco industry to provide information about emissions and contents of the tobacco products.","currently there is no provision in place to ensure information disclosure about tobacco products. Amendments project to current legislation include such provisions but it is not passed in the parliament yet.","Currently there is no provision in place to ensure information disclosure about tobacco product. Amendment project to current legislation include such provisions but it is not passed in the parliament yet.","WHO European Region"
"62","Germany","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"63","Ghana","Answer not provided","Answer not provided","At customs importers are required to disclose quantity cost and content of tobacco products being brought into the country. It is upon inspection and approval of FDA that the product is allowed into the country.","WHO African Region"
"64","Greece","Report not provided","Implementation of TPD article 5,6,7","Answer not provided","WHO European Region"
"65","Grenada",NA,"Answer not provided","Answer not provided","WHO Region of the Americas"
"66","Guatemala","Ninguno","Ninguno","Answer not provided","WHO Region of the Americas"
"67","Guinea","Report not provided","Answer not provided","Report not provided","WHO African Region"
"68","Guinea-Bissau","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"69","Guyana","The  Tobacco Control Act was successful passed in July 2017","Report not provided","Report not provided","WHO Region of the Americas"
"70","Honduras","La ratificación del CMCT de la OMS, la Ley Especial para el Control del Tabaco y su Reglamentación establecen las disposiciones del Artículo 10 del CMCT de la OMS referente a la divulgación de la información sobre los productos derivados de tabaco para lo cual se ha cumplido con dichas obligaciones jurídicas en Honduras.","La ratificación del CMCT de la OMS, la Ley Especial para el Control del Tabaco y su Reglamentación establecen las disposiciones del Artículo 10 del CMCT de la OMS referente a la divulgación de la información sobre los productos derivados de tabaco para lo cual se ha cumplido con dichas obligaciones jurídicas en Honduras.","Con la entrada en vigencia de la Ley Especial para el Control del Tabaco LECT y su Reglamentación las empresas que producen o importan productos de tabaco han impreso los contenidos en las cajetillas de cigarrillos de 10 unidades y de 20 unidades imprimiendo que dicho producto es para  comercialización en el territorio de Honduras.","WHO Region of the Americas"
"71","Hungary","Report not provided","A new legislation of the relevant field has been adopted:   Directive 2014/40/EU of the European Parliament and of the Council of 3 April 2014 on the approximation of the laws, regulations and administrative provisions of the Member States concerning the manufacture, presentation and sale of tobacco and related products and repealing Directive 2001/37/EC Text with EEA relevance. Transposition of the directive is in process at national level.","Answer not provided","WHO European Region"
"72","Iceland","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"73","India","Report not provided","Section 11 of the Tobacco Control Act of India (COTPA-2003) mandates setting up of tobacco product testing labs. The process of setting up of the  testing labs and apex lab has been finalised. The process of procurement of equipments has been initiated. In 1st Phase, the Minsitry of Health & Family Welfare will be setting up three labs (regional - 2 and Apex -1)","Section 11 of the Tobacco Control Act of India (COTPA-2003) mandate setting up of tobacco product testing labs. The process of setting of the 4 Regional Testing Labs and 1 Apex Lab has been finalised. The process of procurement of equipments is underway","WHO South-East Asia Region"
"74","Iran (Islamic Republic of)","Through the national campaign, randomly, many of Waterpipe dispensaries have been included in sampling test of thier tobacco used for Waterpipe and results of the tests publicly broadcast-ed via mass media.","Through the national campaign, randomly, many of Waterpipe dispensaries have been included in sampling test of thier tobacco used for Waterpipe and results of the tests publicly broadcast-ed via mass media.","According to the national tobacco control headquarters'' resulution tobacco companies are obliged to report about the content and emission of tobacco products to the MOH. Regarding the public disclusure the tar and nicotine content of tobacco products (any brands of manufactured cigarettes) is mentioned on the tobacco packages.","WHO Eastern Mediterranean Region"
"75","Iraq","Answer not provided","Answer not provided","The anti-smoking law in Iraq No. (19) of 2012 regulates the contents of tobacco products and packaging and labeling of tobacco products all in accordance with the requirements of the WHO FCTC.","WHO Eastern Mediterranean Region"
"76","Ireland","In compliance with E.U. law.","In compliance with E.U. law.","In compliance with E.U. law","WHO European Region"
"77","Israel","Report not provided","Report not provided","Report not provided","WHO European Region"
"78","Italy","The Legislative decree n.6/2016 adopted the European Directive 40/2014/UE which regulate tobacco products and e-cigarettes disclosures. Commission Implementing Decision (EU) 2015/2186 of 25 November 2015 establishing a format for the submission and making available of information on tobacco products. European Commission established a portal called EU-CEG which gathered all the notification of tobacco products (and ecigs). Italy realized a website to disclose available information to the general public.","The Legislative decree n.6/2016 adopted the European Directive 40/2014/UE which regulate tobacco products and e-cigarettes disclosures.","Manufacturers and importers transmit the list of all ingredients used by brand. The format includes a Common Table 1 for the delivery of the full report on ingredients contained in each of the brands marketed in Italy (including the information covered by trade secret) and a Table 2 for the delivery of information on the summary of toxicological data available for each ingredient. 
The major companies have disclosed the information but some manufacturers are still failing. The Ministry of Health is setting up a dedicated database and the construction of a dedicated website to make available the information to the citizens.","WHO European Region"
"79","Jamaica","The Public Health (Tobacco Control) Regulation 2013 which was enacted on July 15, 2013 and amended in 2014 makes provision for Article 10. 
This will be addressed comprehensively in the impending comprehensive tobacco control legislation, that is, the FCTC (Implementation) Bill.","The Public Health (Tobacco Control) Regulation 2013 which was enacted on July 15, 2013 and amended in 2014 makes provision for Article 10.","The Public Health (Tobacco Control) Regulation 2013 was enacted on July 15 2013","WHO Region of the Americas"
"80","Japan","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"81","Jordan","يتم مراقبة المصانع من قبل مؤسسة الموصفات والمقاييس واخذ عينات دورية عشوائية لفحصها لدى الاقسام المختصه في الجمعية العلمية الملكية","يتم مراقبة المصانع من قبل مؤسسة الموصفات والمقاييس واخذ عينات دورية عشوائية لفحصها لدى الاقسام المختصه في الجمعية العلمية الملكية","Tobacco companies have been required to disclose the contents of tobacco flavors and additives within the audit committee and the current standards work is underway to disclose to the public.","WHO Eastern Mediterranean Region"
"82","Kazakhstan","Answer not provided","Report not provided","22.11.2011 approved by Resolution of the Government of the Republic of Kazakhstan ? 1368 ''On approval of rules for reporting by manufacturers and importers of tobacco and tobacco products'' which obliges to disclose the composition and emissions of tobacco products.","WHO European Region"
"83","Kenya","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"84","Kiribati","All importers of tobacco are required to submit annual reports (this is closely monitored by the Tobacco Control Point) regarding the composition and contents of tobacco products","All importers of tobacco are required to submit annual reports (this is closely monitored by the Tobacco Control Point) regarding the composition and contents of tobacco products","All importers of tobacco are required to submit annual reports (this is closely monitored by the Tobacco Focal Point) regarding the composition and content of tobacco products","WHO Western Pacific Region"
"85","Kuwait","The Tobacco laboratory in the MOH is responsile in such examinations and testing but it is limited to cigarettes not including the shisha products in the examination","The Tobacco laboratory in the MOH is responsile in such examinations and testing but it is limited to cigarettes not including the shisha products in the examination","Answer not provided","WHO Eastern Mediterranean Region"
"86","Kyrgyzstan","Report not provided","Основание:  технический регламент Таможенного союза   на табачную продукцию, принятой Решением Евразийской экономической комиссией 12 ноября 2014 года №107","Answer not provided","WHO European Region"
"87","Lao People's Democratic Republic","The Health Minister Regulation was issued on 23 May 2016 required tobacco industries to report on the tobacco products disclosure.","The regulation was issued on 23 May 2016 required tobacco industries to report on the tobacco products disclosure. This information will be reported in the next report.","Answer not provided","WHO Western Pacific Region"
"88","Latvia","The draft law has been prepared to transpose the provisions of the TPD.","The draft law has been prepared to transpose the provisions of the TPD.","No changes in the procedure regulating tobacco product disclosures have been introduced past two years.","WHO European Region"
"89","Lebanon","Answer not provided","Answer not provided","Law 174 states that tobacco product manufacturers or importers are required to inform the Lebanese Regie/Ministry of Finance for about the use of quantitative and qualitative statements on tobacco products concerning constituents and emissions such as tar. nicotine and carbon monoxide yields.","WHO Eastern Mediterranean Region"
"90","Lesotho","Report not provided","Report not provided","Answer not provided","WHO African Region"
"91","Liberia","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"92","Libya","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"93","Lithuania","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"94","Luxembourg","Implémentation du portail EU-CEG de la Commission Européenne, pour les déclarations de la compostion de produits du tabac et cigarettes électronique.
Actuellement étude de la faisabilité, pour afficher les déclarations des ingrédients des produits du tabac et cigarette électronqie de la part des fabricanrs dans un portail de communication au public.","Answer not provided","Answer not provided","WHO European Region"
"95","Madagascar","des sensibilisations auprès des publics sont faites par les masses médias et les ONG afin de leur informer sur les constituants toxiques des produits du tabac","des sensibilisations auprès des publics sont faites par les masses médias et les ONG afin de leur informer sur les constituants toxiques des produits du tabac","Answer not provided","WHO African Region"
"96","Malaysia","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"97","Maldives","No progress. The regulation developed to cover Article 9, remains unpublished pending government approval","No progress. The regulation developed to cover Article 9, remains unpublished pending government approval","The provisions of Article 10 are not implemented. Regulations relating to this have been in the process for over 2 years. However due to industry influence it has not been ratified still. Maldives is seeing more and more resistant to the steps that need to be taken against tobacco in the past few years.","WHO South-East Asia Region"
"98","Mali","Answer not provided","Answer not provided","Articles 11 à 13 de la régulation sur l’application de la Loi 2010.","WHO African Region"
"99","Malta","Legislation implemented.","Legislation implemented.","Legislation implemented.","WHO European Region"
"100","Marshall Islands","SEE PREVIOUS COMMENTS","SEE PREVIOUS COMMENTS","The regulations have not been developed and therefore the Act has not been implemented.
There are no regulations that accompany the legislation to specify the scope of harmful constituents and emissions that are to be disclosed.","WHO Western Pacific Region"
"101","Mauritania","-Tout est bien prévu dans le projet de loi qui attend encore ladoption par le parlement","-","Answer not provided","WHO African Region"
"102","Mauritius","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"103","Mexico","Existe una normatividad que señala la obligación de las tabacaleras de informar sobre los contenidos de sus productos de tabaco y publicar en el empaquetado lo relativo a nicotina, monóxido de carbono y alquitrán, sin embargo no existen reglamentaciones sobre las concentraciones máximas que deben tener dichos productos.","Existe una normatividad que señala la obligación de las tabacaleras de informar sobre los contenidos de sus productos de tabaco y publicar en el empaquetado lo relativo a nicotina, monóxido de carbono y alquitrán, sin embargo no existen reglamentaciones sobre las concentraciones máximas que deben tener dichos productos.","- Emisión y publicación de la Ley General para el Control del Tabaco. publicada en el Diario Oficial de la Federación el 30 de mayo de 2008. Dichas disposiciones normativas que efectivamente impulsan la lucha contra el consumo y exposición al humo del tabaco. reuniendo en un sólo cuerpo normativo la serie de acciones legislativas sugeridas por el CMCT y la evidencia científica que lo apoya. En este sentido. dicha normatividad representa una mayor responsabilidad del gobierno para la aplicación de las medidas interinstitucionales para el control del tabaco. situación prevista en la Ley Orgánica de la Administración Pública Federal. 
- Emisión y publicación del Reglamento de la Ley General para el Control del Tabaco. publicado en el Diario Oficial de la Federación el 31 de mayo de 2009.Instrumento normativo de carácter técnico que tiene por objetivo lograr la aplicación y ejecución de la Ley General para el Control del Tabaco. regulando aspectos técnicos y específicos que permitan proteger la salud de la población evitando su exposición al humo del tabaco. prevenir el inicio del hábito del tabaquismo. promover y apoyar el abandono y lograr una reducción del consumo de productos de tabaco en cualquiera de sus formas","WHO Region of the Americas"
"104","Micronesia (Federated States of)",NA,NA,"Answer not provided","WHO Western Pacific Region"
"105","Mongolia","The legal entity producing tobacco shall be responsible for the following provisions on tobacco control:
The name, address, business activities, and other related information of the tobacco industry and its share holders owning more than 20 percent shall be made available and transparent to the public at their web sites;

 Any standards set by the authorized organization regarding tobacco boxes, pack and packages shall be fulfilled within one year from the day of endorsement.

It shall be prohibited to provide financial, material aids and contributions to social, health, welfare and environmental organizations by the tobacco industry or through another
organizations under the name of “Social responsibility”.","Report not provided","The legal entity producing tobacco shall be responsible for the following provisions on tobacco control:

The name address business activities and other related information of the tobacco industry and its shareholders owning more than 20 percent shall be made available and transparent to the public at their web sites;

 Any standards set by the authorized organization regarding tobacco boxes pack and packages shall be fulfilled within one year from the day of endorsement.

It shall be prohibited to provide financial material aids and contributions to social health welfare and environmental organizations by the tobacco industry or through another
organization under the name of “Social responsibility”.","WHO Western Pacific Region"
"106","Montenegro","All manufacturers and importers of tobacco products are required to submit to the subjects (the Institute of Public Health) by the Government information on the contents and emissions of tobacco products. However, due to the impossibility of adequate controls, for the reasons stated  in the same part, can not be done in connection with the evaluation of the above information","All manufacturers and importers of tobacco products are required to submit to the subjects (the Institute of Public Health) by the Government information on the contents and emissions of tobacco products. However, due to the impossibility of adequate controls, for the reasons stated  in the same part, can not be done in connection with the evaluation of the above information","All manufacturers and importers of tobacco products as specified in section 3.2.3.5. are required to submit to the subjects (the Institute of Public Health) by the Government information on the contents and emissions of tobacco products. However due to the impossibility of adequate controls for the reasons stated in the same part can not be done in connection with the evaluation of the above information.","WHO European Region"
"107","Myanmar","“The Control of smoking and consumption of tobacco product law” doesn’t include the obligation regarding the disclosure of contents and emissions of the tobacco products to government authorities or public by the manufacturers or importers. There is also no other regulation yet requiring the disclosure of contents and emissions of the tobacco products.","“The Control of smoking and consumption of tobacco product law” doesn’t include the obligation regarding the disclosure of contents and emissions of the tobacco products to government authorities or public by the manufacturers or importers. There is also no other regulation yet requiring the disclosure of contents and emissions of the tobacco products.","“The Control of smoking and consumption of tobacco product law” doesn''t include the obligation regarding the disclosure of contents and emissions of the tobacco products to government authorities or public by the manufacturers or importers. There is also no other regulation yet requiring the disclosure of contents and emissions of the tobacco products.","WHO South-East Asia Region"
"108","Namibia","Report not provided","Report not provided","Report not provided","WHO African Region"
"109","Nauru","Report not provided","Answer not provided","Report not provided","WHO Western Pacific Region"
"110","Nepal","Answer not provided","Report not provided","Answer not provided","WHO South-East Asia Region"
"111","Netherlands","From May 20th 2016 the industry has to submit information about contents and emissions of tobacco products in the EU Common Entry Gate System. Besides this, the industry has to submit health risks reports and market research.","The industry is obliged to submit ingredients list every year in EMTOC. 
From May 20th 2016 the industry will submit the information in the EU Common Entry Gate (and no longer EMTOC). Besides the ingredients, the industry has to submit health risks reports and market research.","In December 2012 the National Institute for Public Health launched www.tabakinfo.nl a comprehensive website with a databank and information on tobacco products and its ingredients. As part of a European project the National Institute for Public Health and the Environment researched certain additives which has led to the so called PITOC which are also published and used on the website. The website is currently being evaluated.
 A database with information on additives in tobacco products aimed at youngsters will be launched shortly: www.watziterintabak.nl","WHO European Region"
"112","New Zealand","No changes since the 2016 report.","No change since the 2014 report","Answer not provided","WHO Western Pacific Region"
"113","Nicaragua","Answer not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"114","Niger","Report not provided","Answer not provided","Report not provided","WHO African Region"
"115","Nigeria","The Nigerian Industrial Standard for tobacco and tobacco products has provision that
requires every manufacturer, distributor or importer operating in Nigeria to submit to
Standards Organisation of Nigeria (SON) within the month of December of each year
under reference, in print or in electronic form, the following information in addition to
requirements in Appendix A;
-General product information
-Cigarette design features
-Tobacco chemistry.
-Smoke chemistry (See details in clauses 4, 5 and Appendix A of the Standard)","The Nigerian Industrial Standard for tobacco and tobacco products has provision that
requires every manufacturer, distributor or importer operating in Nigeria to submit to
Standards Organisation of Nigeria (SON) within the month of December of each year
under reference, in print or in electronic form, the following information in addition to
requirements in Appendix A;
-General product information
-Cigarette design features
-Tobacco chemistry.
-Smoke chemistry (See details in clauses 4, 5 and Appendix A of the Standard)","The Nigerian Industrial Standard for tobacco and tobacco products has provision that requires every manufacturer distributor or importer operating in Nigeria to submit to Standards Organization of Nigeria (SON) within the month of December of each year under reference in print or in electronic form the following information in addition to requirements in Appendix A;
-General product information
-Cigarette design features
-Tobacco chemistry.
-Smoke chemistry (See details in clauses 4 5 and Appendix A of the Standard","WHO African Region"
"116","Niue","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"117","Norway","There is an ongoing process implementing the EU Tobacco Products Directive 2014/40/EU that will contribute to the regulation of tobacco product disclosures. Entry into force in Norway expected January 2019.","There is an ongoing process implementing the EU Tobacco Products Directive 2014/40/EU that will contribute to the regulation of tobacco product disclosures. Entry into force 2016/17.","Answer not provided","WHO European Region"
"118","Oman","لا يوجد","لا يوجد","Answer not provided","WHO Eastern Mediterranean Region"
"119","Pakistan","Finance Act 2005 prescribes that no cigarettes factory shall clear cigarettes unless they conform to the health standards prescribed by the federal government. This provision has not been operationalized in view of the absence of internationally accredited laboratory system capable of accurately testing and reporting tobacco products in Pakistan. GoP is actively following international developments on the matter. 

We are also looking forward to the evolution of the proposed global database regarding tobacco product contents and emission disclosure. We are considering the option of earmarking special funds to set up internationally accredited laboratory in Pakistan to test the contents and emissions, as has been done by some countries in the Region","Finance Act 2005 prescribes that no cigarettes factory shall clear cigarettes unless they conform to the health standards prescribed by the federal government. This provision has not been operationalized in view of the absence of internationally accredited laboratory system capable of accurately testing and reporting tobacco products in Pakistan. GoP is actively following international developments on the matter. 

We are also looking forward to the evolution of the proposed global database regarding tobacco product contents and emission disclosure. We are considering the option of earmarking special funds to set up internationally accredited laboratory in Pakistan to test the contents and emissions, as has been done by some countries in the Region","Finance Act 2005 prescribes that no cigarettes factory shall clear cigarettes unless they conform to the health standards prescribed by the federal government. This provision has not been operationalized in view of the absence of internationally accredited laboratory system capable of accurately testing and reporting tobacco products in Pakistan. GoP is actively following international developments on the matter. 
We are also looking forward to the evolution of the proposed global database regarding tobacco product contents and emission disclosure. We are considering the option of earmarking special funds to set up internationally accredited laboratory in Pakistan to test the contents and emissions as has been done by some countries in the Region.","WHO Eastern Mediterranean Region"
"120","Palau","little progress to report at this time","little progress to report at this time","Answer not provided","WHO Western Pacific Region"
"121","Panama","Revisar  los detalles del punto C 237","Revisar  los detalles del punto C 237","En la actualidad está normada la colocación en el empaquetado de algunos de los contenidos y emisiones de los productos de tabaco. En el caso de los cigarrillos cada año. la IT debe presentar un informe sobre los contenidos y emisiones de sus productos . sin embargo no existen mecanismos de verificación.","WHO Region of the Americas"
"122","Papua New Guinea","The current law requires this information. Implementation will commence after the regulation is being endorsed.","Efforts are put in now to regulate this","Still working on the legislation and the enforcement unit on tobacco control.","WHO Western Pacific Region"
"123","Paraguay","La  Ley Nº 5538/15 en su Capitulo VIII Articulo 23, inciso f) los fabricantes deberán proveer a la autoridad sanitaria y al publico acerca de los ingredientes utilizados en los productos elaborados con tabaco.","La nueva Ley Nº 5538/15 en su Capitulo VIII Articulo 23, inciso f) los fabricantes deberán proveer a la autoridad sanitaria y al publico acerca de los ingredientes utilizados en los productos elaborados con tabaco.","El Art. 7 de la resolución 237. establece la obligatoriedad de la declaración jurada de la
composición físico química del producto de tabaco.","WHO Region of the Americas"
"124","Peru","","Answer not provided","Answer not provided","WHO Region of the Americas"
"125","Philippines","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"126","Poland","Poland has adopted Article 5 of the Directive 2014/40/EU. Pursuant to Article 8a of the Polish Act implementing TPD the manufacturer or importer of tobacco products shall submit to the Inspector of Chemical Substances one-off information, indicating the brand and type, referring to:
1)	a list of all ingredients, and quantities thereof, used in the manufacture of the a tobacco product, in descending order of the weight of each ingredient included in a given tobacco product;
2)	the levels of emissions referred to in Article 10(1), and the levels of other emissions laid down in the provisions, referred to in Article 10(10);
3)	other emissions by tobacco products and their levels, if they are available.
The manufacturer or importer of tobacco products shall immediately inform the Inspector of changes in the composition of the tobacco product which impact the information specified above. For new or modified tobacco products, the one-off information shall be submitted to the Inspector 6 months prior to the date of placing on the market of those products.
Moreover the list of ingredients shall be supplemented by the following:
1)	a statement setting out the reasons for the inclusion of such ingredients in the tobacco products, together with information as to whether the ingredients have been registered pursuant to Regulation (EC) No 1907/2006, as well as their classification pursuant to Regulation (EC) No 1272/2008 of the European Parliament and of the Council of 16 December 2008 on classification, labelling and packaging of substances and mixtures, amending and repealing Directives 67/548/EEC and 1999/45/EC, and amending Regulation (EC) 1907/2006 (OJ L 353, 31.12.2008, p. 1, as amended);
2)	the relevant toxicological data regarding the ingredients in burnt or unburnt form, as appropriate, referring in particular to their effects on the health of consumers and taking into account, in particular, any addictive effects;
3)	a technical document setting out a general description of the additives used and their properties - for cigarettes and roll-your-own tobacco.
Furthermore Poland  has implemented enhanced reporting obligations in regards to the priority additives (Article 6 of TPD).  
A priority list of additives contained in cigarettes and roll-your-own tobacco is laid down in the Commission Implementing Decision (EU) 2016/787 of 18 May 2016 laying down a priority list of additives contained in cigarettes and roll-your-own tobacco subject to enhanced reporting obligations (OJ L 131, 20.5.2016, p. 88).
Pursuant to Article 8aa implementing the Article 6 of TPD the manufacturer and importer of cigarettes and roll-your-own tobacco containing an additive which appears on the list shall carry out a comprehensive study which shall examine whether the additive:
1)	contributes to the toxicity or addictiveness of the products concerned, and whether this has the effect of increasing the toxicity or addictiveness of any of the products concerned to a significant or measurable degree;
2)	results in a characterising flavour;
3)	facilitates inhalation or nicotine uptake;
4)	leads to the formation of substances that have CMR properties, with the quantities thereof provided, and whether this has the effect of increasing the CMR properties in any of the products concerned to a significant or measurable degree.
3The studies shall take into account the intended use of the products concerned and examine in particular the emissions resulting from the combustion process involving the additive concerned and the interaction of that additive with other ingredients contained in the products concerned.","Answer not provided","year=2013&act=1","WHO European Region"
"127","Portugal","No progresso to report.

Portugal applies the Directive 2014/40 of 3th April of the Parliament and the European Council, transposed by the law 109/2015 of 26th of August. This Directive follows the FCTC recommendations for the implementation of article 9 and 10, namely the ban on characterising flavours in cigarettes and RYO. However, these prohibition do not include additives which are essential for manufacture of tobacco products. Certain additives like vitamins, stimulants,  additives with colouring properties for emissions, that facilitate smoke inhalation, or have carcinogenic, mutagenic or reprotoxic  (CMR) properties in unburnt form, are prohibited in all tobacco products. Flavours in components of the tobacco products like filters, papers, packages, capsules, are prohibited in cigarettes and RYO.  Menthol flavour will be authorized until the end of 2020. The producers and tobacco importers have the obligation to disclose all tobacco ingredients to the General Directorate of Health. This entity has the obligation to disclosure the non confidential ingredients information to the public. 
A legal act to regulate the market entry of novel tobacco products is being discussed, but not yet published","The new tobacco law - Law 109/2015 - transposed the European Union Tobacco Products Directive (directive 2014/40 of 3th april, from the Parliament and the Council). According to this Directive new dispositions will be introduced in 1st January 2016: There are more notification of ingredients obligations, not only addictives, as in the past, but all tobacco ingredients including the tobacco leaf. must be notified in a european union common format. all the information without trade secret must be public in the oficial website of the General Directorate of Health.

Portugal applies the Directive 2014/40 of 3th April of the Parliament and the European Council, transposed by the law 109/2015 of 26th of August. This Directive follows the FCTC recommendations for the implementation of article 9 and 10, namely the ban on characterising flavours in cigarettes and RYO. However, these prohibition do not include additives which are essential for manufacture of tobacco products. Certain additives like vitamins, stimulants,  additives with colouring properties for emissions, that facilitate smoke inhalation, or have carcinogenic, mutagenic or reprotoxic  (CMR) properties in unburnt form, are prohibited in all tobacco products. Flavours in components of the tobacco products like filters, papers, packages, capsules, are prohibited in cigarettes and RYO.  Menthol flavour will be authorized until the end of 2020. The producers and tobacco importers have the obligation to disclose all tobacco ingredients to the General Directorate of Health. This entity has the obligation to disclosure the non confidential ingredients information to the public.","Answer not provided","WHO European Region"
"128","Qatar","department of specifications in the ministry of environment they lead in this area implementing the regulations of tobacco products disclosure ,yet LAW NO. 10 OF 2016 ON THE CONTROL OF TOBACCO AND ITS DERIVATIVES states Article 6 : Subject to the provisions of the approved standard specifications, the date of expiry and the cautionary statements and images, as determined by the designated department in the Ministry, must be conspicuously affixed on each unit of tobacco or derivatives or cigarette package, in accordance with the regulations of the decision promulgated by the Minister.","department of specifications in the ministry of environment they lead in this area implementing the regulations of tobacco products disclosure","Article (4) of the Tobacco Control Act requires that “Every importer of tobacco.  tobacco products or cigarettes of all kinds. notify the ministry in writing at least one week prior to the arrival of the consignment to the country. to be tested when they arrive. and make sure they meet the approved standard specifications. Are not allowed to enter any shipment of tobacco products or cigarettes of all kinds into the country only after obtaining written permission from the ministry supporting that the shipment has met the approved standard specifications.”
Article (5) of the Tobacco Control Act requires that “the amount of tar and nicotine allowed in cigarettes per decision of the Council of Ministers upon the recommendation of the Minister. shall not to exceed: 10 mg tar. 0.6 mg nicotine.","WHO Eastern Mediterranean Region"
"129","Republic of Korea","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"130","Republic of Moldova","Law 278 includes general provisions on contents of tobacco products and reporting. Developed a sanitary regulation on reporting, which describes procedure of reporting to Ministry of health by tobacco industry","Law 278 includes general provisions on contents of tobacco products and reporting. Developed a sanitary regulation on reporting, which describes procedure of reporting to Ministry of health by tobacco industry","Paragraph (3) Article 12. Information on tobacco products and ingredients used in their manufacture of Law 278 of 14.12.2007 on tobacco and tobacco products provides that:
(3) In order to inform the consumer the Ministry of Health shall disseminate the following data:
 a) the content of harmful substances maximum allowable specified in art. 10 and allowable content of toxic substances;
 b) the results of testing of tobacco products in circulation in the Republic of Moldova;
 c) other data and information with the exception of confidential information relating to specific recipes and product formulations specified by the manufacturer as a trade secret.
 (4) Information on the content of harmful substances and ingredients toxicological data and the results of further tests carried out at the request of the Ministry of Health are not considered confidential and may be made public.
The new draft Law on Tobacco Control adopted by the Government on 17.12.14 and is in Parliament for adoption in the context of proposed changes to the law in force in the area included:
Article 132. Textual warnings on smoking damage
(1) general warning and informational message is printed on the sides of the unit packet . The warnings should be set at least the width of 20 mm and a height of at least 43 mm and covering at least 50 % of the surface area that is printed .
Article 133 . The combined warnings on tobacco harm
(2) The combined warnings on tobacco harm must:
a) be composed of textual warning on smoking damage referred to in paragraph ( 4) and a corresponding picture specified in the electronic library of source documents ;
b ) include information on smoking cessation such as telephone number e -mail and / or website designed to inform consumers about the programs available to support people who want to quit smoking ;
 c) cover 75 % of the external surface of the front and rear of the unit packet and the outer packaging ;
 d) to exhibit the same warning on the harm of smoking and textual corresponding colored picture on both sides of the unit packet and on any outside packaging ;
Article 135 . Library of source documents
 (1) The Ministry of Health shall establish and maintain an electronic library of source documents accessible to the public containing combined warnings on tobacco damage under this law .
 (2) The Ministry of Health provides source documents in electronic format upon request.","WHO European Region"
"131","Romania","Report not provided","Report not provided","There is a standard common format for reporting using the recommendations of the European Commission.","WHO European Region"
