"","Party","2018","2016","2014","Region"
"150","Spain","Report not provided","En España, se pueden distinguir medidas de protección del medio ambiente en los siguientes ámbitos:
*	Dentro del primer pilar de la política agraria comunitaria (PAC): 
En el marco de los pagos directos, la última reforma de la PAC da una mayor importancia a la sostenibilidad medioambiental de la agricultura dentro del primer pilar de la PAC, en la UE. 
Así, esta nueva PAC dentro de los pagos directos, ha introducido un nuevo pago denominado “Pago para prácticas agrícolas beneficiosas para el clima y el medio ambiente” (conocida comúnmente como “greening” o “pago verde”). Este pago es obligatorio para los agricultores y cuenta con una dotación presupuestaria de un 30% del sobre nacional de cada Estado miembro, de la UE, dentro de los pagos directos. Se concede un pago anual por cada hectárea admisible, siempre que se respeten determinadas prácticas medioambientales, dependiendo de la estructura de la explotación. Así, los agricultores con derecho a un pago en virtud del “régimen de pago básico” deben respetar dichas prácticas en todas las hectáreas de su explotación.
Se consideran prácticas beneficiosas para el clima y el medio ambiente: la diversificación de cultivos, el mantenimiento de los pastos permanentes existentes y contar con superficies de interés ecológico en la explotación (barbecho, superficies dedicadas a cultivos fijadores de nitrógeno, superficies forestadas y superficies dedicadas a agrosilvicultura). Estas prácticas de “greening” buscan mejorara el comportamiento ambiental y de cara al cambio climático de las explotaciones.
Al tratarse el tabaco de un cultivo en tierra arable, le afecta el cumplimiento de la diversificación de cultivos y de las superficies de interés ecológico, que el agricultor deberá respectar en función de la estructura de su explotación. En concreto, estas dos prácticas van dirigidas directamente a la mejora del suelo y a la biodiversidad, con efectos también en lo que tiene que ver con la mitigación del cambio climático.
*	Dentro del segundo pilar de la PAC: 
En Extremadura (principal región productora de tabaco en España, con el 95,38% de la producción total), en el marco de su PDR, existe una medida agroambiental que favorece la producción integrada de tabaco, haciendo este cultivo más sostenible desde el punto de vista medioambiental.
Por otro lado, se hace control de la implantación de las regulaciones sobre salud laboral y sobre protección al medio ambiente en el entorno laboral.","Answer not provided","WHO European Region"
"151","Sri Lanka","Report not provided","- National level discussions were taken for a comprehensive work. 
- Key areas were identified to address this issue","Report not provided","WHO South-East Asia Region"
"152","Sudan","Report not provided","Report not provided","Report not provided","WHO Eastern Mediterranean Region"
"153","Suriname","Report not provided","With regards to protection of the environment and the health of persons, Suriname did not take any measures since tobacco cultivation and manufacturing is not an issue in Suriname.","Answer not provided","WHO Region of the Americas"
"154","Swaziland","Report not provided","No information available.","Report not provided","WHO African Region"
"155","Sweden","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"156","Syrian Arab Republic","Report not provided","يتم تطبيق بعض الاجراءات عملاً بقانون التأمينات الاجتماعية (السلامةوالصحة المهنية ) وقانون البيئة وسيتم تعزيز العمل بالموضوع حسب المبادئ التوجيهية الخاصة بالمادة 18 من اتفاقية منظمة الصحة العالمية","Report not provided","WHO Eastern Mediterranean Region"
"157","Tajikistan","Report not provided","Report not provided","Answer not provided","WHO European Region"
"158","Thailand","Report not provided","Thailand Tobacco Monopoly (TTM), a state enterprise operating under supervision of the Excise Department, Ministry of Finance adopted good argicultural practice (GAP) for cultivation and production of tobacco by aiming at reducing chemical residues to not exceed standard level as well as prohibits to use pesticides. Nevertheless, the practice are adopted to grow the three types of tobacco plants by the supervision of TTM, i.e., Virginia, Burley, and Turkish.","Thailand Tobacco Monopoly (TTM). a state enterprise operating under supervision of the Excise Department. Ministry of Finance adopted good argicultural practice (GAP) for cultivation and production of tobacco by aiming at reducing chemical residues to not exceed standard level as well as prohibits to use pesticides. Nevertheless. the practice are adopted to grow the three types of tobacco plants by the supervision of TTM. i.e.. Virginia. Burley. and Turkish.","WHO South-East Asia Region"
"159","The former Yugoslav Republic of Macedonia","Report not provided","Answer not provided","National programme for public health adopted annually provides for funds for health check-ups of the individual farmers (incl. tobacco growers). This measure is based on the Strategy on occupational health.","WHO European Region"
"160","Timor-Leste","Report not provided","Report not provided","Report not provided","WHO South-East Asia Region"
"161","Togo","Report not provided","Answer not provided","Answer not provided","WHO African Region"
"162","Tonga","Report not provided","Remains the same as in the last Report.","Answer not provided","WHO Western Pacific Region"
"163","Trinidad and Tobago","Report not provided","Continued vigilance of the manufacturer regarding compliance to environmental issues.","Answer not provided","WHO Region of the Americas"
"164","Tunisia","Report not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"165","Turkey","Report not provided","Answer not provided","In the selected areas where problems with the environment and agriculture have been determined or there is such a possibility Environmentally Based Agricultural Land Protection Project has been performed countrywide.","WHO European Region"
"166","Turkmenistan","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"167","Tuvalu","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"168","Uganda","Report not provided","Answer not provided","Answer not provided","WHO African Region"
"169","Ukraine","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"170","United Arab Emirates","Report not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"171","United Kingdom of Great Britain and Northern Ireland","Report not provided","Answer not provided","Report not provided","WHO European Region"
"172","United Republic of Tanzania","Report not provided","Answer not provided","Answer not provided","WHO African Region"
"173","Uruguay","Report not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"174","Uzbekistan","Report not provided","За последние два года прогресс отсутствует","Answer not provided","WHO European Region"
"175","Vanuatu","Report not provided","Answer not provided","No tobacco cultivation and manufucturing in the country.","WHO Western Pacific Region"
"176","Venezuela","Report not provided","Report not provided","Answer not provided","WHO Region of the Americas"
"177","Viet Nam","Report not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"178","Yemen","Report not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"179","Zambia","Report not provided","Answer not provided","Report not provided","WHO African Region"
"180","Zimbabwe","Report not provided","Answer not provided","Report not provided","WHO African Region"
"181","Party","2018","2016","2014","Region"
