"","Party","2018","2016","2014","Region"
"73","India","Report not provided","The Rules related to testing of tobacco products for its contents  and  emissions are yet to be notified","The labs are yet to be functional as the Rules related to testing of tobacco products for its contents  and  emissions have not been notified.","WHO South-East Asia Region"
"74","Iran (Islamic Republic of)","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"75","Iraq","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"76","Ireland","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"77","Israel","Report not provided","Report not provided","Report not provided","WHO European Region"
"78","Italy","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"79","Jamaica","In our efforts to undertake the development of comprehensive tobacco control legislation, regard is had to the Guidelines for the implementation of Article 9 to ensure that  matters related to this article are adequately addressed.","In our efforts to undertake the development of comprehensive tobacco control legislation, regard is had to the Guidelines for the implementation of Article 9 to ensure that  matters related to this article are adequately addressed.","Answer not provided","WHO Region of the Americas"
"80","Japan","Ministry of Health, Labour and Welfare sets Technical Committee for Health Risk Assessment of Tobacco.","Ministry of Health, Labour and Welfare sets Technical Committee for Health Risk Assessment of Tobacco.","Answer not provided","WHO Western Pacific Region"
"81","Jordan","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"82","Kazakhstan","Answer not provided","Report not provided","Answer not provided","WHO European Region"
"83","Kenya","Answer not provided","Answer not provided","It is important to draft public/civil servants code of conduct under article 5.3 to help Parties develop domestic code of conduct","WHO African Region"
"84","Kiribati","Not available","Not available","Answer not provided","WHO Western Pacific Region"
"85","Kuwait","The GSO 246 will be updated soon","The GSO 246 will be updated soon","Answer not provided","WHO Eastern Mediterranean Region"
"86","Kyrgyzstan","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"87","Lao People's Democratic Republic","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"88","Latvia","Answer not provided","The new tobacco control law has been prepared to transpose EU Tobacco products directive 2014/40/EU, which includes also regulation regarding contents and emissions of tobacco products. The law has not been approved yet.","Answer not provided","WHO European Region"
"89","Lebanon","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"90","Lesotho","Report not provided","Report not provided","Answer not provided","WHO African Region"
"91","Liberia","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"92","Libya","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"93","Lithuania","As regards Article 10, Drug, Tobacco and Alcohol Department has prepared guidelines: http://ntakd.lrv.lt/uploads/ntakd/documents/files/El%20cig%20tvarka%203-1.pdf","Answer not provided","Answer not provided","WHO European Region"
"94","Luxembourg","Answer not provided","Le conseil de gouvernement a déjà approuvé le projet de loi et nous espérons que la nouvelle loi sera adoptée d’ici la fin de l’année.","Answer not provided","WHO European Region"
"95","Madagascar","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"96","Malaysia","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"97","Maldives","NONE","NONE","Answer not provided","WHO South-East Asia Region"
"98","Mali","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"99","Malta","nil","Answer not provided","Answer not provided","WHO European Region"
"100","Marshall Islands","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"101","Mauritania","-","-","Answer not provided","WHO African Region"
"102","Mauritius",NA,"Answer not provided","Answer not provided","WHO African Region"
"103","Mexico","Answer not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"104","Micronesia (Federated States of)",NA,NA,"Answer not provided","WHO Western Pacific Region"
"105","Mongolia","","Report not provided","Answer not provided","WHO Western Pacific Region"
"106","Montenegro","There are problems in implementation of the Law  .","There are problems in implementation of the Law  .","There are problems in implementation of the Law","WHO European Region"
"107","Myanmar","Answer not provided","Answer not provided","Answer not provided","WHO South-East Asia Region"
"108","Namibia","Report not provided","Report not provided","Report not provided","WHO African Region"
"109","Nauru","Report not provided","Answer not provided","Report not provided","WHO Western Pacific Region"
"110","Nepal","Answer not provided","Report not provided","Answer not provided","WHO South-East Asia Region"
"111","Netherlands","The Netherlands also regulate the content of electronic cigarettes / e-liquids with nicotine. And will regulate this for electronic cigarettes / e-liquids without nicotine

The Netherlands asked the European Commission to take action to improve the European Tobacco Products Directive with respect to the measurements of TNCO contents of cigarettes. The ISO method that is currently used underestimates the quantity of harmful substances to which smokers are exposed. There is a better method; the Canadian Intense (CI) method for example provides a more suitable alternative, closer to human smoking behavior and not susceptible to changes in filter ventilation, as the ventilation holes in the filter are taped and inhalation is deeper and more frequent.","The Netherlands will also regulate the content of ESN/ENDS.","As stated in the EU TPD we will be regulating ingredients of tobacco products in the near future.","WHO European Region"
"112","New Zealand","The current legislation preceded the development of the Guidelines referred to above.","The current legislation preceded the development of the Guidelines","Answer not provided","WHO Western Pacific Region"
"113","Nicaragua","Answer not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"114","Niger","Report not provided","Answer not provided","Report not provided","WHO African Region"
"115","Nigeria","The Honorable Minister of Health announced during the 2017 World No Tobacco Day immediate implementation of compliance with specified standards for content as set out by the Standards Organisation of Nigeria.","Answer not provided","Answer not provided","WHO African Region"
"116","Niue","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"117","Norway","Answer not provided","Answer not provided","The maximum limit of tar nicotine and CO is regulated in accordance with EU directive 2001/37/EU.","WHO European Region"
"118","Oman","لا توجد","لا توجد","Answer not provided","WHO Eastern Mediterranean Region"
"119","Pakistan","Detailed guidelines are not available yet.","Detailed guidelines are not available yet.","Answer not provided","WHO Eastern Mediterranean Region"
"120","Palau","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"121","Panama","Answer not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"122","Papua New Guinea","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"123","Paraguay","La Dirección Nacional de Vigilancia Sanitaria, en referencia al Articulo 9 del CMCT-OMS, a la fecha no cuenta con un laboratorio oficial que pueda realizar el análisis y la medición del contenido y las emisiones de productos de tabaco, debido a la complejidad del proceso. La Dirección solicita a las empresas comercializadoras de productos de tabaco, como requisito para la obtención de inscripción de sus productos presenten la declaración jurada de la composición físico-química de los mismos. La Dirección Nacional de Vigilancia Sanitaria, hasta la promulgación de la Ley Nº 5538/15, se ha encargado de la regulación de los productos de tabaco a través de la Resolución Ministerial S.G Nº 237/10, en su Articulo 7,  se establece los requisitos para la inscripción de productos de tabaco.","La Dirección Nacional de Vigilancia Sanitaria, en referencia al Articulo 9 del CMCT-OMS, a la fecha no cuenta con un laboratorio oficial que pueda realizar el análisis y la medición del contenido y las emisiones de productos de tabaco, debido a la complejidad del proceso. La Dirección solicita a las empresas comercializadoras de productos de tabaco, como requisito para la obtención de inscripción de sus productos presenten la declaración jurada de la composición físico-química de los mismos. La Dirección Nacional de Vigilancia Sanitaria, hasta la promulgación de la Ley Nº 5538/15, se ha encargado de la regulación de los productos de tabaco a través de la Resolución Ministerial S.G Nº 237/10, en su Articulo 7,  se establece los requisitos para la inscripción de productos de tabaco.","Answer not provided","WHO Region of the Americas"
"124","Peru","Answer not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"125","Philippines","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"126","Poland","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"127","Portugal","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"128","Qatar","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"129","Republic of Korea","* Review of Regulation on the Article 12 of Enforcement Decree of the Tobacco Business Act (Presidential Decree) mentions that in every three years the validity of labelling standard of tobacco product’s contents should be reviewed pursuant to Article 9(2) and required improvement measures should be made. (inserted on December 30, 2013)

*Indication of tobacco products constituents(Article 25-2 of Tobacco Business Act) 
-Article 25-2, indication of tobacco products constituents newly inserted on January 21, 2014. This provision states labelling of the emission contents in one cigarette and testing and measuring its emission is required.

*Research on analyzing constituents and emissions of tobacco products based on global standard is currently being conducted by Ministry of Food and Drug Safety (previous Korea Food and Drug Administration). The budget of KRW 8,100 million will be offered for 6 years until 2018.","* Review of Regulation on the Article 12 of Enforcement Decree of the Tobacco Business Act (Presidential Decree) mentions that in every three years the validity of labelling standard of tobacco product’s contents should be reviewed pursuant to Article 9(2) and required improvement measures should be made. (inserted on December 30, 2013)

*Indication of tobacco products constituents(Article 25-2 of Tobacco Business Act) 
-Article 25-2, indication of tobacco products constituents newly inserted on January 21, 2014. This provision states labelling of the emission contents in one cigarette and testing and measuring its emission is required.

*Research on analyzing constituents and emissions of tobacco products based on global standard is currently being conducted by Ministry of Food and Drug Safety (previous Korea Food and Drug Administration). The budget of KRW 8,100 million will be offered for 6 years until 2018.","The researches to develop the international standard based analytical techniques of domestic manufactured and sold tobacco products and its emissions and to disclose to public have being carried out by Ministry of Food and Drug Safety (previous Korea Food and Drug Administration). The budget of KRW 8100 million will be offered for 5 years until 2018.
- Article 25(2) indication of tobacco products constituents newly inserted on January 21 2014. This provision states labelling of the emission contents in one cigarette and testing and measuring its emission is required.","WHO Western Pacific Region"
"130","Republic of Moldova","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"131","Romania","Report not provided","Report not provided","Answer not provided","WHO European Region"
"132","Russian Federation","Report not provided","Федеральный закон Российской Федерации от 22 декабря 2008 г. N 268-ФЗ ""Технический регламент на табачную продукцию"" устанавливает, следующие требования: 
Статья 6. Требования к содержанию смолы, никотина и 
       монооксида  углерода в дыме сигарет
1. Содержание смолы и никотина в миллиграммах на одну сигарету (мг/сиг) в дыме одной сигареты (с фильтром и без фильтра) не может превышать 10 мг/сиг и 1,0 мг/сиг соответственно. 
2. Содержание монооксида углерода (СО) в миллиграммах на одну сигарету (мг/сиг) в дыме одной сигареты с фильтром не может превышать 10 мг/сиг.
Установлен запрет на оптовую и розничную торговлю насваем и снюсом, указанные виды табачной продукции в гражданском обороте запрещены.","Answer not provided","WHO European Region"
"133","Rwanda","Report not provided","Report not provided","Report not provided","WHO African Region"
"134","Saint Kitts and Nevis","Report not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"135","Saint Lucia","Answer not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"136","Saint Vincent and the Grenadines","Report not provided","Report not provided","Report not provided","WHO Region of the Americas"
"137","Samoa","Answer not provided","Answer not provided","Report not provided","WHO Western Pacific Region"
"138","San Marino","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"139","Sao Tome and Principe","Answer not provided","Report not provided","Answer not provided","WHO African Region"
"140","Saudi Arabia","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"141","Senegal","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"142","Serbia","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"143","Seychelles","The Seychelles Tobacco Control act allows for such tests but regulations have not been yet developed.","The Seychelles Tobacco Control act allows for such tests but regulations have not been yet developed.","Answer not provided","WHO African Region"
"144","Sierra Leone","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"145","Singapore","Nil.","Nil.","Answer not provided","WHO Western Pacific Region"
"146","Slovakia","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"147","Slovenia","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"148","Solomon Islands","Answer not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"149","South Africa","Despite the regulations on the disclosure on the amount of tar and nicotine, South Africa is not testing their amounts as little amounts are also harmful.","Answer not provided","Answer not provided","WHO African Region"
"150","Spain","El artículo 4 del RD 579/2017 especifica que: 
1. Los cigarrillos comercializados o fabricados en España, no podrán tener niveles de emisión superiores a: 
a) 10 miligramos de alquitrán por cigarrillo, 
b) 1 miligramo de nicotina por cigarrillo, 
c) 10 miligramos de monóxido de carbono por cigarrillo.","El artículo 3 del Real Decreto 1079/2002 especifica que: 
1. A partir del 1 de enero de 2004, los cigarrillos despachados a libre práctica, comercializados o fabricados en España, no podrán tener contenidos superiores a: 
a) 10 miligramos de alquitrán por cigarrillo, 
b) 1 miligramo de nicotina por cigarrillo, 
c) 10 miligramos de monóxido de carbono por cigarrillo. 
2. Para los cigarrillos producidos en España, pero exportados fuera de la Comunidad Europea, los límites en los contenidos previstos en este artículo se aplicarán a partir del 1 de enero de 2007. 
En relación con la supervisión se llevan a cabo dos tipos de controles, según el Real Decreto 1079/2002:
-	A nivel documental, revisión de los contenidos declarados en la notificación anual de ingredientes para todos los productos, por tipos y marcas (artículo 6.1)
-	Control de mercado, mediante de ensayos de laboratorio en laboratorio de verificación independiente, por muestreo con normas ISO para nicotina, alquitrán y monóxido de carbono (4.1 4.3)
Los incumplimientos se consideran infracciones con sanción (artículo 8)","El artículo 3 del Real Decreto 1079/2002 especifica que: 
1. A partir del 1 de enero de 2004. los cigarrillos despachados a libre práctica. comercializados o fabricados en España. no podrán tener contenidos superiores a: 
a) 10 miligramos de alquitrán por cigarrillo. 
b) 1 miligramo de nicotina por cigarrillo. 
c) 10 miligramos de monóxido de carbono por cigarrillo. 
2. Para los cigarrillos producidos en España. pero exportados fuera de la Comunidad Europea. los límites en los contenidos previstos en este artículo se aplicarán a partir del 1 de enero de 2007. 
En relación con la supervisión se llevan a cabo dos tipos de controles. según el Real Decreto 1079/2002:
A nivel documental. revisión de los contenidos declarados en la notificación anual de ingredientes para todos los productos. por tipos y marcas (artículo 6.1)
Control de mercado. mediante de ensayos de laboratorio en laboratorio de verificación independiente. por muestreo con normas ISO para nicotina. alquitrán y monóxido de carbono (4.1 4.3)
Los incumplimientos se consideran infracciones con sanción (artículo 8)","WHO European Region"
"151","Sri Lanka","Answer not provided","Answer not provided","Report not provided","WHO South-East Asia Region"
"152","Sudan","لا توجد مواصفات ورقابة علي صانعي التمباك  فهو منتج محلي وهو أكثر استعمالا وخطورة","Report not provided","Report not provided","WHO Eastern Mediterranean Region"
"153","Suriname","Answer not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"154","Swaziland","Report not provided","Answer not provided","Report not provided","WHO African Region"
"155","Sweden","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"156","Syrian Arab Republic","تم العمل وفق المرسوم التشريعي رقم 62 لعام 2009 لدعم الاتفاقية","تم العمل وفق المرسوم التشريعي رقم 62 لعام 2009 لدعم الاتفاقية","Report not provided","WHO Eastern Mediterranean Region"
"157","Tajikistan","Report not provided","Report not provided","Answer not provided","WHO European Region"
"158","Thailand","Answer not provided","Answer not provided","Answer not provided","WHO South-East Asia Region"
"159","The former Yugoslav Republic of Macedonia","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"160","Timor-Leste","Answer not provided","Report not provided","Report not provided","WHO South-East Asia Region"
"161","Togo","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"162","Tonga","Report not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"163","Trinidad and Tobago","Answer not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"164","Tunisia","Cette composante constitue en effet une priorité pour nous actuellement
3.2.3.1et 3.2.3.2: Acquisition de la dernière technique en chromatographie couplée à la masse pour pouvoir suivre de près les ingrédients de  sauce     et de doser les produits émis (HCN, phénols, benzopyrène, COV)
3.2.3.3 et 3.2.3.4: La RNTA applique la reglementation de la composition et des émissions des produits du tabac avec vérification quotidiens (fumage) des taux de CO, nicotine, goudron et la RNTA exige à ses fournisseurs de cigarettes etrangères des informations sur les caractéristiques de leurs produits pour pouvoir les contrôler
La RNTA va exiger à ses fournisseurs des ingrédients de sauces et arômes des informations périodiquement (selon les mises à jour) pour avoir les moyens efficaces et adaptés à chaque type de produit lors des contrôles
La RNTA va aussi exiger deux une liste de ces produits avec leurs fiches CMR","Cette composante constitue en effet une priorité pour nous actuellement
3.2.3.1et 3.2.3.2: Acquisition de la dernière technique en chromatographie couplée à la masse pour pouvoir suivre de près les ingrédients de  sauce     et de doser les produits émis (HCN, phénols, benzopyrène, COV)
3.2.3.3 et 3.2.3.4: La RNTA applique la reglementation de la composition et des émissions des produits du tabac avec vérification quotidiens (fumage) des taux de CO, nicotine, goudron et la RNTA exige à ses fournisseurs de cigarettes etrangères des informations sur les caractéristiques de leurs produits pour pouvoir les contrôler
La RNTA va exiger à ses fournisseurs des ingrédients de sauces et arômes des informations périodiquement (selon les mises à jour) pour avoir les moyens efficaces et adaptés à chaque type de produit lors des contrôles
La RNTA va aussi exiger deux une liste de ces produits avec leurs fiches CMR","Cette composante constitue en effet une priorité pour nous actuellement
3.2.3.1et 3.2.3.2: Acquisition de la dernière technique en chromatographie couplée à la masse pour pouvoir suivre de près les ingrédients de sauce et de doser les produits émis (HCN. phénols. benzopyrène. COV)
3.2.3.3 et 3.2.3.4: La RNTA applique la reglementation de la composition et des émissions des produits du tabac avec vérification quotidiens (fumage) des taux de CO. nicotine. goudron et la RNTA exige à ses fournisseurs de cigarettes etrangères des informations sur les caractéristiques de leurs produits pour pouvoir les contrôler
La RNTA va exiger à ses fournisseurs des ingrédients de sauces et arômes des informations périodiquement (selon les mises à jour) pour avoir les moyens efficaces et adaptés à chaque type de produit lors des contrôles
La RNTA va aussi exiger d''eux une liste de ces produits avec leurs fiches CMR.","WHO Eastern Mediterranean Region"
"165","Turkey","Answer not provided","Menthol was advised to be banned or regulated since it increases the attractiveness of tobacco products by partial guidelines of FCTC art. 9&10.  This was taken into consideration and menthol use was banned in cigarette and roll your own tobacco  
It was recommended by guidelines to ask information about filter ventilation degree, total ventilation degree and pressure drop among design characteristics. Methods to measure these design characteristics were determined by guidelines","At 3.1.2.2 of “Guidelines for implementation of Articles 9 and 10 of the WHO FCTC” named “tobacco products” it is said that “Parties should prohibit ingredients in tobacco products that may create the impression that they have a health benefit. Parties should prohibit ingredients associated with energy and vitality such as stimulant compounds in tobacco products.” Turkey followed these recommendations and prohibited additives that give health impression and energy.","WHO European Region"
"166","Turkmenistan","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"167","Tuvalu","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"168","Uganda","Report not provided","Answer not provided","Answer not provided","WHO African Region"
"169","Ukraine","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"170","United Arab Emirates","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"171","United Kingdom of Great Britain and Northern Ireland","Report not provided","Answer not provided","Report not provided","WHO European Region"
"172","United Republic of Tanzania","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"173","Uruguay","Se prohibe el amoníaco. La ley 18256 autoriza al Ministerio de Salud Pública a adoptar las directrices que, sobre el análisis y medición de contenidos y emisiones, recomiende la Conferencia de las Partes, así como reglamentar esos contenidos y emisiones en concordancia con dichas recomendaciones.","Se prohibe el amoníaco. La ley 18256 autoriza al Ministerio de Salud Pública a adoptar las directrices que, sobre el análisis y medición de contenidos y emisiones, recomiende la Conferencia de las Partes, así como reglamentar esos contenidos y emisiones en concordancia con dichas recomendaciones.","Se prohíbe el amoníaco. La ley 18256 autoriza al Ministerio de Salud Pública a adoptar las directrices que. sobre el análisis y medición del contenido y emisiones. recomiende la Conferencia de las Partes. así como reglamentar esos contenidos y emisiones en concordancia con dichas recomendaciones.","WHO Region of the Americas"
"174","Uzbekistan","Report not provided","За последние два года не имеется прогресс в осуществлении Статьи 9 и 10.","Answer not provided","WHO European Region"
"175","Vanuatu","Report not provided","Answer not provided","The government and the international parties must work together with the importers and the manufacturers to enforce this section.","WHO Western Pacific Region"
"176","Venezuela","Report not provided","Report not provided","Answer not provided","WHO Region of the Americas"
"177","Viet Nam","Circular No 23/2015/TT- BYT dated on 20 August 2015 regulating the national technical standards of cigarette products 

Circular 49/2015- TT- BYT dated on 11 December 2015 regulating the announcement of technical regulations compliance for cigarette products","Circular No 23/2015/TT- BYT dated on 20 August 2015 regulating the national technical standards of cigarette products 

Circular 49/2015- TT- BYT dated on 11 December 2015 regulating the announcement of technical regulations compliance for cigarette products","Answer not provided","WHO Western Pacific Region"
"178","Yemen","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"179","Zambia","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"180","Zimbabwe","None","Answer not provided","Report not provided","WHO African Region"
"181","Party","2018","2016","2014","Region"
