"","Party","2018","2016","2014","Region"
"39","Costa Rica","Report not provided","1-Tabaquismo en la mujer Costarricense  Luis Rosero-Bixby Mark W. Oberle
Articulo. Revista de Ciencias Sociales ISSN 2215-2601
Año recabaron datos: 1984 -1985
Investigación representativa: ámbito subnacional
Link: http://www.revistacienciassociales.ucr.ac.cr/tabaquismo-en-la-mujer-costarricense-1984-85/

2-Tabaquismo: actitudes de los médicos de Costa Rica y oportunidades de intervención D. W. Grossman, J. J. Knox,1 C. Nash y J. G. Jiménez
Articulo. Revista de Ciencias Sociales ISSN 2215-2601
Año recabaron datos: 1999
Investigación representativa: ámbito subnacional
Link: http://www.who.int/iris/handle/10665/57504
Link: http://apps.who.int/iris/handle/10665/57504?locale=es

3-Consumo de drogas en la juventud costarricense. Análisis de diez años de investigación. Julio Bejarano. Federico Ugalde, Sandra Fonseca
Articulo. Revista Acta  psiquiátrica y   psicológica de América Latina .ISNN 0001-6896
Año recabaron datos: 2004
Investigación representativa: ámbito nacional
Link: http://www.iafa.go.cr/images/descargables/conocimiento/Consumo-Drogas-en-la-Juventud-Costarricense-Acta-Psiquiatrica-Ultimo.pdf

4-El consumo de tabaco en jóvenes costarricenses escolarizados 
Julio Bejarano
Articulo. Revista Acta  psiquiátrica y   psicológica de América Latina Números 36-37 / años 23-24 ISNN 0001-6896
Año recabaron datos: 2004-2005
Investigación representativa: ámbito nacional
Link: http://www.iafa.go.cr/images/descargables/conocimiento/El-consumo-de-tabaco-en-jovenes-costarricenses-escolarizados.pdf

5-Distribución geográfica del consumo de drogas en Costa Rica 2006. San José, CR. : IAFA, 2010 
Documento ISBN: 978-9968-705-83-7 (digital)
Año recabaron datos: 2006
Investigación representativa: ámbito nacional
Link: http://www.iafa.go.cr/images/descargables/conocimiento/distribucion-geogra-consumo-drogas-cr-2006.pdf

6-Consumo de Drogas en Costa Rica: resultados de la encuesta nacional 2006. San José, CR. : IAFA,2009
Documento ISBN: 978-9968-705-77-6 (Impreso)---ISBN:  978-9968-705-76-9 (Digital)
Año recabaron datos: 2006
Investigación representativa: ámbito nacional
Link: http://www.iafa.go.cr/images/descargables/conocimiento/15.ENCUESTA-NACIONAL-SOBRE-EL-CONSUMO-DE-DROGAS-en-Costa-Rica2006.pdf

7-Consumo de drogas en hombres y mujeres costarricenses (Tabaco) Análisis de una década en personas de 25 a 59 años de la población genera
Articulo Revista costarricense de Salud Pública ISNN 1409-1429
Año recabaron datos: 2006
Investigación representativa: ámbito nacional
Link: http://www.iafa.go.cr/images/descargables/conocimiento/El-consumo-de-drogas-en-hombres-y-mujeres-costarricenses.pdf

8-La juventud y las drogas: encuesta nacional sobre percepciones y consumo en población de educación secundaria. Costa Rica 2006. San José, CR.: IAFA, 2007
Documento ISBN: 978-9968-705-73-8 (IMPRESO)
Año recabaron datos: 2006
Investigación representativa: ámbito nacional
Link http://www.iafa.go.cr/images/descargables/conocimiento/19.-La-juventud-y-la drogas.Encuesta-nacional-sobre-percepciones-y-consumo-en-poblacion-de-educacion-secundaria-2006.pdf

9-Tabaquismo en estudiantes universitarios de profesiones de la salud: resultados en Costa Rica, encuesta mundial (GHPS) Costa Rica 2006. San José, CR.IAFA, 2007
Documento  ISBN: 978-9968-705-74-5
Año recabaron datos: 2006
Investigación representativa: ámbito  subnacional
Link : http://www.iafa.go.cr/images/descargables/conocimiento/24.-Tabaquismo-en-estudiantes-universitarios-Profesiones-de-la-Salud-Costa-Rica.-Enc-mundial-2006.pdf

10-Juventud Escolarizada y Drogas. Encuesta Nacional sobre consumo de drogas en población de educación secundaria CR 2009
Documento  ISBN: 978-9968-705- 84-4
Año recabaron datos: 2009
Investigación representativa: ámbito  nacional
Link : http://www.iafa.go.cr/images/descargables/conocimiento/juventuscolarizadaydrogas-2009.pd Link: http://www.iafa.go.cr/images/descargables/conocimiento/juventuscolarizadaydrogas-2009.pdf

11-Estudio de Tabaquismo en CR . CID Gallup 
Presentación PDF RENATA
Año recabaron datos: 2009
Investigación representativa: ámbito  Subnacional

12-Impacto  en la recaudación tributaria del impuesto específico planteado en el Proyecto de “Ley sobre El Control del Tabaco y sus Efectos Nocivos para la Saludos Francisco Gamboa Soto Consultor
Documento PDF  
Año recabaron datos: 2010
Investigación representativa: ámbito  Subnacional

13-Consumo de drogas en Costa Rica. Encuesta Nacional 2010. Consumo de Tabaco Instituto sobre Alcoholismo y Farmacodependencia. Área Desarrollo Institucional. Proceso Investigación
Documento    ISBN: 978-9968-705- 87-5 
Año recabaron datos: 2010
Investigación representativa: ámbito  nacional
Link: http://www.iafa.go.cr/images/descargables/conocimiento/47.-Fasciculo-1.-Consumo-de-Tabaco-Final.pdf

14- Vigilancia de los Factores de Riesgo Cardiovascular CCSS.R Roy Wong McClure y otros
Documento PDF  
Año recabaron datos: 2011
Investigación representativa: ámbito  nacional


15- Tabaquismo en CR implicaciones del fumado activo y pasivo en la población general.
 Marjorie Moreno Salas –Julio Bejarano
 Articulo Revista Ciencias Sociales 133-134: 167-177 / 2011 (lll-lV). ISSN: 0482-5276 
Año recabaron datos: 2011
Investigación representativa: ámbito  subnacional
Link: http://www.iafa.go.cr/images/descargables/conocimiento/60.-Tabaquismo-en-Costa-Rica--Imp--Fumado-Activo-y-Pasivo.pdf

16- El éxito de la industria tabacalera en Costa Rica: Importancia del Artículo 5.3 del Convenio Marco para el Control del Tabaco. Eric Crosbie1 Ernesto M. Sebrié2 Stanton A. Glantz1  “Tobacco Industry success in Costa Rica: The Importance of the FCTC Article 5.3” Salud Pública de México 2012; vol. 54, no. 2, March-April 2012”
Articulo Revista Tobacco Control Policy Making: International, Center for Tobacco Control Research and Education, UC San Francisco 
Año recabaron datos: 2012
Investigación representativa: ámbito  nacional
Link: http://www.rednacionalantitabaco.com/wp-content/uploads/2012/06/El-%C3%A9xito-de-la-industria-tabacalera-en-Costa-Rica.pdf
Permalink: http://escholarship.org/uc/item/5sk6n6qv

17- Aspectos legales de la regulación del fumado en CR: una nueva perspectiva en torno a la ley 9028: Ley General de Control de Tabaco y sus efectos nocivos en la Salud (Ley Antitabaco) CATALINA CHAVES SALOMÓN
Documento    Tesis PDF
Año recabaron datos: 2012
Investigación representativa: ámbito  nacional
Link http://docplayer.es/12702211-Universidad-de-costa-rica-facultad-de-derecho.html
Link:http://iij.ucr.ac.cr/sites/default/files/documentos/t12aspectos_legales_de_la_regulacion_del_fumado_en_costa_rica.pdf

18-Economía del tabaco M. Cecilia Monge Bonilla, MPH ISSN 0001-6002/2012/54/1/8-14 
Articulo Revista Acta Medica Costarricense ISSN 0001-6012 
Año recabaron datos: 2012
Investigación representativa: ámbito  subnacional
Link: http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0001-60022012000100003

19- Encuesta Nacional sobre  onsumo de drogas en población de educación secundaria. Instituto sobre Alcoholismo y Farmacodependencia. Área Desarrollo Institucional. Proceso de Investigación
Documento  ISBN: 978-9968-705- 93 -6  
Año recabaron datos: 2012
Investigación representativa: ámbito  nacional
Link: http://www.iafa.go.cr/images/descargables/conocimiento/encuesta-nacional-sobre-consumodrogas-en-la-juventud-escolarizada-2012-costa-rica-iafa.pdf

20- IV Encuesta Nacional sobre tabaquismo en jóvenes (GYTS) Costa Rica, 2013 Instituto sobre Alcoholismo y Farmacodependencia. Área Desarrollo Institucional. Proceso de Investigación
Documento ISBN: 978-9930-510- 01-8  
Año recabaron datos: 2013
Investigación representativa: ámbito  nacional
PDF

21-Hoja resumen IV Encuesta Nacional sobre tabaquismo en jóvenes (GYTS) Costa Rica, 2013 Instituto sobre Alcoholismo y Farmacodependencia. Área Desarrollo Institucional. Proceso de Investigación
Documento hoja resumen 
Año recabaron datos: 2013
Investigación representativa: ámbito  nacional
PDF

22- Susceptibilidad congnitiva hacia el fumado en estudiantes costarricenses, perspectiva tras 6 años de ratificación del Convenio Marco para el Control del Tabaco en CR. Julio Bejarano IAFA
Artículo Revista Humanitas, 2015. 12 (12): pp9-20, ISSN 1659-1852
Año recabaron datos: 2013
Investigación representativa: ámbito  nacional
PDF

23- Análisis geográfico provincial de las drogas en Costa Rica, 2011-2013. Instituto sobre Alcoholismo y Farmacodependencia. Área Desarrollo Institucional. Proceso de Investigación
Documento  ISBN: 978-9930-510-00 -1 -6  
Año recabaron datos: 2014
Investigación representativa: ámbito  subnacional
Link: http://www.iafa.go.cr/images/descargables/conocimiento/analisis-geografico-provincialdrogas-2011-2013.pdf

24-Estudio Cualitativo en nivel nacional para la comprensión del contexto cultural  del acceso al tabaco Ministerio de Salud, Etnia local
Documento   www.ministeriodesalud.tabaco.etnialocal.com
Año recabaron datos: 2014
Investigación representativa: ámbito sub nacional
Link: http://www.ministeriodesalud.tabaco.etnialocal.com/WEB/PlataformaWEB.html

25- Hoja Resumen GATS ENCUESTA MUNDIAL DE TABAQUISMO EN ADULTOS CR  2015 Ministerio de Salud,CDC, OPS
Documento  Hoja Resumen
Año recabaron datos: 2015
Investigación representativa: ámbito  nacional
PDF


26-Acercamiento a la situación actual del problema de las drogas en Costa Rica Análisis de los grandes problemas predominantes de Salud Pública en Costa Rica Giselle Amador Muñoz, Julio Bejarano Orozco, Duglas Mata Pernidi. Escuela Salud Publica Universidad de Costa Rica
Articulo 
Año recabaron datos: 
Investigación representativa:
Link: http://www.iafa.go.cr/images/descargables/conocimiento/31.-Acercamiento-a-la-situacion-de-las-droga-en-Costa-Rica.pdf

27- El Cáncer del pulmón Situación epidemiológica  TABAQUISMO Y SALUD PÚBLICA Proyecto fortalecimiento de la atención integral del cáncer en la Red 
Articulo Boletín # 12
Link www.ccss.sa.cr/cancer
Link http://www.ccss.sa.cr/cancer?v=36

28- LEY 9028 Lucha contra el Tabaco Proyecto fortalecimiento de la atención integral del cáncer en la Red 
Boletín # 13
Link www.ccss.sa.cr/cancer
Link http://www.ccss.sa.cr/cancer?v=36

29- Revista Bienestar sin fumar Caja Costarricense de Seguro Social Departamento de Comunicacion
Documento  Revista #28 junio 2010  
Año recabaron datos: 2010
Link: http://foros.ccss.sa.cr/bienestar?v=28","EL IAFA realiza encuestas periódicas. El Ministerio de Salud lo tiene como parte de los indicadores para el Analisis de Situación de salud","WHO Region of the Americas"
"40","Côte d'Ivoire","Report not provided","Answer not provided","Answer not provided","WHO African Region"
"41","Croatia","Report not provided","In the last reporting cycle:
Global Adult Tobacco Survey (GATS) 2014/2015
Health Behaviour in School Aged Children (HBSC) 2014
Global Youth Tobacco Survey (GYTS) 2015/2016","Health Behaviour in School-aged Children (HBSC) study Year 2002 2006 2010
Substance Abuse among the General Population in the Republic Of Croatia Year 2011; conducted by Institute of Social Sciences “Ivo Pilar” and Government of the Republic of Croatia – Office for Combating Drug Abuse 

The European School Survey Project on Alcohol and Other Drugs (ESPAD) year 1995 1999 2003 2007 2011 

Global Youth Tobacco Survey (GYTS) year 2011 

Global Health Professions Student Survey (GHPSS) Croatia –Medical Students (3rd Year Students Only) year 2005

Croatian Health Survey 2003","WHO European Region"
"42","Cyprus","Report not provided","There are no recent surveys in the last years. 
Future plans consist of formulating proposals for collecting further statistics on the phenomenon of smoking in Cyprus.","Answer not provided","WHO European Region"
"43","Czech Republic","Report not provided","Yearly cross-sectional adult population (15+) survey Tobacco use in the Czech Republic (since 1998 - last survey in 2015);
 Global Youth Tobacco Survey (GYTS) 2002, 2007, 2011; 
Global Health Professions Students Survey (GHPSS) 2007, 2011;
Cross-national survey of school students: Health Behaviour in School-aged Children (HBSC): 1994, 1998, 2002, 2006, 2010, 2014; 
European Health Information Survey (EHIS)  in the Czech Republic in 1993, 1996, 1999, 2002, 2008 carried out by the Institute of Health Information and Statistics of the Czech Republic. The latest wave of  EHIS was performed in the Czech Republic between June 2014 and January 2015. In total, 6,737 interviews were performed with individuals aged 15+. The survey was administered by the Institute of Health Information and Statistics of the Czech Republic in cooperation with the Czech Statistical Office; 
National Survey on Substance Use in the Czech Republic in 2012 
(Special study targeted on licit and illicit substance use in the Czech Republic among general population aged 15-64, N=2134, carried out by Czech NMC  in collaboration with SCandC research agency in September-November 2012). 
General Population Survey on Substance Use and Attitudes Towards Substance Use in the Czech Republic in 2008 (Special study targeted on licit and illicit substance use in the Czech Republic among general population aged 15-64, N=4200, carried out by Czech NMC in collaboration with Centre of Addictology of the 1st Faculty of Medicine, Charles University in Prague, and INRES-SONES research agency in October 2008);  
The European School Survey Project on Alcohol and Other Drugs (ESPAD) since 1995. The last data collection wave performed in 2015 (N=2738 valid questionnaires for international part of the study).
Etc.","Yearly cross-sectional adult population (15+) survey Tobacco use in the Czech Republic (since 1998 - last survey in 2013);
 Global Youth Tobacco Survey (GYTS) 2002 2007 2011; 
Global Health Professions Students Survey (GHPSS) 2007 2011
Cross-national survey of school students: Health Behaviour in School-aged Children (HBSC): 1994 1998 2002 2006 2010
European Health Information Survey (EHIS) in the Czech Republic in 1993 1996 1999 2002 2008 carried out by the Institute of Health Information and Statistics of the Czech Republic. In 2008 the survey was carried out on the sample of 1955 respondents aged 15+.
National Survey on Substance Use in the Czech Republic in 2012 (Special study targeted on licit and illicit substance use in the Czech Republic among general population aged 15-64 N=2134 carried out by Czech NMC in collaboration with SCandC research agency in September-November 2012). 
General Population Survey on Substance Use and Attitudes Towards Substance Use in the Czech Republic in 2008 (Special study targeted on licit and illicit substance use in the Czech Republic among general population aged 15-64 N=4200 carried out by Czech NMC in collaboration with Centre of Addictology of the 1st Faculty of Medicine Charles University in Prague and INRES-SONES research agency in October 2008). 
Etc.","WHO European Region"
"44","Democratic People's Republic of Korea","Report not provided","Report not provided","Data from 2013 Survey: 
% of smokers who tried stop smoking: 31.7%
% of smokers who received counselling services for stop
smoking: 72%
% of smokers who read health warnings: 74%
% of smokers who advised to receive counselling services for stop
smoking by doctors: 82.3%
Since October 2012 the Government required that the front and rear areas of the tobacco package should be covered by health warnings.","WHO South-East Asia Region"
"45","Democratic Republic of the Congo","Report not provided","Answer not provided","Report not provided","WHO African Region"
"46","Denmark","Report not provided","2015, Computer Assisted Web Interveiwing, surveillance of tobacco habits / esposure to tobacco smoke. Yearly surveillance in december,  age 15+. (Monitorering af danskernes rygevaner. TNS Gallup for Sundhedsstyrelsen, Kræftens Bekæmpelse, Hjerteforeningen, Danmarks Lungeforening)

2013; The National Health Profile 2013. Suveillance of health and lifestile habits on national, regional and municipallity level including basic indicators of smoking habits. Surveillance every fourth year. age 16+","The Danish Health and Medicines Authority in cooperation with the following private NGOs The Danish Cancer Society The Danish Lung Association and Danish Heart Association conduct a survey each year on the development of the Danish''s smoking habits. The surveys have been conducted every year since 1994. In 2010 and 2013 a National Health Profile survey was conducted in every municipality and pooled to a big national survey with more than 160.000 participants. This will be repeated every fourth year - and the next will be in 2017.","WHO European Region"
"47","Djibouti","Report not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"48","Dominica","Report not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"49","Ecuador","Report not provided","- I Encuesta Mundial de Tabaco en Jóvenes - EMTJ, 2001 (Quito, Guayaquil y Zamora)
- II Encuesta Mundial de Tabaco en Jóvenes EMTJ, 2007 (Quito, Guayaquil y Zamora)    
- Tercera Encuesta Nacional sobre consumo de drogas en estudiantes de enseñanza media, 2008. CONSEP
- Encuesta sobre consumo de cigarrillos en adultos, Ministerio Coordinador de Política Económica, 2010.
- Cuarta Encuesta nacional sobre uso de drogas en estudiantes de 12  a 17 años, 2012. CONSEP   
- Freire et al. “Encuesta Nacional de Salud y Nutrición 2011-2013”. Ministerio de Salud Pública. Instituto Nacional de Estadísticas y Censos.
- Encuesta de percepción de la III ronda de advertencias sanitarias para envases de productos de tabaco (MSP, 2015)","I Encuesta Mundial de Tabaco en Jóvenes - EMTJ. 2001
 II Encuesta Mundial de Tabaco en Jóvenes EMTJ. 2007 
Tercera Encuesta Nacional sobre consumo de drogas en estudiantes de enseñanza media. 2008. CONSEP
Encuesta sobre consumo de cigarrillos en adultos. Ministerio Coordinador de Política Económica. 2010.
Cuarta Encuesta nacional sobre uso de drogas en estudiantes de 12 a 17 años. 2012. CONSEP 
Encuesta Nacional de Salud y Nutrición. Resumen Ejecutivo ENSANUT- Ecu 2011- 2013","WHO Region of the Americas"
"50","Egypt","Report not provided","GATS 2010-GYTS 2009-GYTS 2011- GYTTS 2014","GATS-GYTS-Stepwise","WHO Eastern Mediterranean Region"
"51","El Salvador","Report not provided","ENCUESTA NACIONAL DE ALCOHOL Y TABACO (ENAT, 2014)","Encuesta mundial de tabaquismo en adolescentes de 13 a15 años (EMT-GYTS) El  Salvador. 2009''. MINSAL
Encuesta  mundial  sobre tabaco (GHPSS)  a  estudiantes  de  universidades publicas  y privadas  de  profesionales  de  salud. El  Salvador  2011'' MINSAL-FOSALUD","WHO Region of the Americas"
"52","Equatorial Guinea","Report not provided","Answer not provided","Report not provided","WHO African Region"
"53","Estonia","Report not provided","1.Tobacco market and consumption in Estonia, yearbook 2015
2.Health Behavior among Estonian Adult Population, 2014
3.Health Behaviour in School-aged Children 2013/2014","“Health Behavior among Estonian Adult Population” includes social economic and health indicators related to tobacco consumption exposure to tobacco smoke and 	patterns of tobacco consumption","WHO European Region"
"54","Ethiopia","Report not provided","Report not provided","Report not provided","WHO African Region"
"55","European Union","Report not provided","Special Eurobarometer  272 on Attitudes of Europeans Towards Tobacco. Report. Published in 2007:  http://ec.europa.eu/public_opinion/archives/ebs/ebs_272c_en.pdf

Special Eurobarometer 332 on Tobacco. Published in 2010: http://ec.europa.eu/public_opinion/archives/ebs/ebs_332_en.pdf

Eurobarometer qualitative study - Tobacco packaging health warning labels. Published  in 2012: http://ec.europa.eu/health/tobacco/docs/eurobaro_tobaccowarninglabels_ql_5818_en.pdf 

Special Eurobarometer 385 on Attitudes of Europeans Towards Tobacco . Published in 2012: http://ec.europa.eu/health/tobacco/docs/eurobaro_attitudes_towards_tobacco_2012_en.pdf    

Special Eurobarometer 429 on Attitudes of Europeans Towards Tobacco and Electronic Cigarettes. Published in 2015: http://ec.europa.eu/public_opinion/archives/ebs/ebs_429_en.pdf","Eurobarometer - October-November 2006; report published in 2007
Eurobarometer - October 2009; report published in 2010: http://ec.europa.eu/public_opinion/archives/ebs/ebs_332_en.pdf
Eurobarometer qualitative study - Tobacco packaging health warning labels - published March 2012:
http://ec.europa.eu/health/tobacco/docs/eurobaro_tobaccowarninglabels_ql_5818_en.pdf 
Eurobarometer 385 report published in May 2012:
http://ec.europa.eu/health/tobacco/docs/eurobaro_attitudes_towards_tobacco_2012_en.pdf","WHO European Region"
"56","Fiji","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"57","Finland","Report not provided","- Health Behaviour and Health among the Finnish Adult population (AVTK)
- The Adolescent Health and Lifestyle Survey, every second year since 1978, the latest one in 2015
- School Health Promotion Study, annually","Health Behauviour and Health among the Finnish Adult population (AVTK) annually
FINRISK -survey
School health surveys","WHO European Region"
"58","France","Report not provided","Baromètre santé (population générale)  : 2005, 2010, 2015
Escapad (17 ans) : 2005, 2008, 2011, 2014
International tobacco control : 2006, 2008, 2011","Idem questionnaire précédent","WHO European Region"
"59","Gabon","Report not provided","Answer not provided","Answer not provided","WHO African Region"
"60","Gambia","Report not provided","WHO STEPWISE 2010","Answer not provided","WHO African Region"
"61","Georgia","Report not provided","WHO Global Youth Tobacco Survey, 2014; WHO STEPSwise Survey on Risk Factors of Non-communicalbe Diseases, 2011; Health Risk Factors Survey in Migrant Population, 2012; National Survey to Assess Tobacco Use and Reactions to Tobacco Control Policies among Individuals of Georgia, 2014; Survey to Assess Tobacco Use and Clinic-based Practices related to Smoking among Healthcare Providers and Medical Trainees in Tbilisi, Georgia, 2014; Survey to Assess Tobacco Use and Attitude towards Tobacco Use among Female Smokers in Tbilisi, Georgia, 2014;","The Alcohol and other Drug Use in Georgian Students 2008; WHO Global Youth Tobacco Survey (GYTS) 2008; WHO STEPwise Survey; Health Risk factors Survey in Migrant Population 2012","WHO European Region"
"62","Germany","Report not provided","GEDA 2010 and 2012 
BZgA youth Survey 2011, 2012,2014,2015 (not get published)
 www.bzga.de 
ITC Survey by DKFZ 2007, 2009, 2012 
ESA by IFT, 2012,2015 (not get published)","GEDA 2010 and 2012
BZgA youth Survey 2011 2012 www.bzga.de 
ITC Survey by DKFZ 2007 2009 2012","WHO European Region"
"63","Ghana","Report not provided","1. Tobacco smoke exposure (Agbenyeke Wills)
2. Adult (male and Female) smoking prevalence and smokeless tobacco use and by Ethnic background (DHS 2014)
3. GYTS 2009
4. GTCR V 2015
5. Youth Tobacco use prevalence (Global School-based Students survey, 2012)","GYTS 2000 2006 2009
DHS 1993 1998 2003 2008","WHO African Region"
"64","Greece","Report not provided","1) Hellenic Statistical Authority 2009, 2014
2) Hellas Health (2006, 2009, 2012, 2014, 2016
3) Eurobarometer on tobacco (2009, 2012, 2014)","National Health Survey 2009
The Greek Tobacco Epidemic (study). Harvard School of Public Health 2011
GYTS 2005
GATS 2013
GYTS 2013","WHO European Region"
"65","Grenada","Report not provided","Answer not provided","GYTS (2000 2004 2009) GSPS (2009) GHPSS (2010)","WHO Region of the Americas"
"66","Guatemala","Report not provided","Global Adult Tobacco Survey 2003. 
Global Youth Tobacco Survey 2008.","Answer not provided","WHO Region of the Americas"
"67","Guinea","Report not provided","Answer not provided","Report not provided","WHO African Region"
"68","Guinea-Bissau","Report not provided","Answer not provided","Report not provided","WHO African Region"
"69","Guyana","Report not provided","Report not provided","Report not provided","WHO Region of the Americas"
"70","Honduras","Report not provided","Prevalencia del consumo de alcohol, tabaco y otras drogas. 2015. IHADFA.","Answer not provided","WHO Region of the Americas"
"71","Hungary","Report not provided","European Health Interview Survey 2014","Answer not provided","WHO European Region"
"72","Iceland","Report not provided","Surveys on tobacco consumption are done 3-4 times a year. (Data dates back to 1985)

A survey on all tobacco use. Emphasized on smokeless tobacco use among men. Done by Capacent-Gallup 2015 for  Directorate of Health 

The report of the survey is provided in Annex 1 to this report

ESPAD 2015","Long-term research conducted by the Icelandic heart association
Survey on Health and Wellbeing of Icelanders in the year 2007 and a follow-up in 2009. Survey on Health and Wellbeing of Icelanders was repeated 2012 by Directorate of Health. 2007 and 2009 surveys were conducted by the Public Health Institute of Iceland (On 1 May 2011 the Public Health Institute of Iceland was incorporated into the Directorate of Health in accordance with new legislation.","WHO European Region"
"73","India","Report not provided","National Family Health Survey 2005-06 –
National Family Health Survey 20015-16  question on tobacco control indicators taken from TAGS- TQS
Global Adult Tobacco Survey (2009-10) next round is underway 2016 - 17
Global Youth Tobacco Survey, 2009    next round is due","National Family Health Survey 2005-06 – next round is under way and its has question on tobacco control indicators taken from TAGS- TQS
Global Adult Tobacco Survey (2009-10) next round is due
Global Youth Tobacco Survey. 2009    next round is due","WHO South-East Asia Region"
"74","Iran (Islamic Republic of)","Report not provided","STEPS, since 2005
GYTS, 2007","STEPS since 2005","WHO Eastern Mediterranean Region"
"75","Iraq","Report not provided","NCD risk factors survey 2006, GYTS 2008, GYTS 2014, were conducted by WHO supports","Answer not provided","WHO Eastern Mediterranean Region"
"76","Ireland","Report not provided","Adults:
Survey of Lifestyle, attitudes and nutrition in Ireland, 1998, 2002, 2007.
Healthy Ireland Survey, 2015
National Tracker survey 2002-2015

Chilkdren
Health Behaviour in School-aged Children: 1998, 2002, 2006, 2010, 2014
European School Survey Project on Alcohol and Other Drugs (ESPAD), 1995, 1999, 2003, 2007, 2011, 2015","Slán 07 - http://www.dohc.ie/publications/slan07_report.html
Health Behaviour in School Aged Children (HBSC) 2010 - http://www.dohc.ie/publications/hbsc_report.html
European School Project in Alcohol and Drugs (ESPAD) –http://www.drugsandalcohol.ie/17644/
Tobacco Free Ireland (TFI)- http://www.dohc.ie/publications/TobaccoFreeIreland.html
Health Inequalities – Institute of Public Health-http://www.publichealth.ie/document/iph-report/tobacco-free-future-all-island-report-tobacco-inequalities-and-childhood-2013
National Office of Tobacco Control – quarterly reports - http://www.hse.ie/eng/about/Who/TobaccoControl/Research
Effects of the Irish smoking ban on respiratory health of bar workers and air quality in Dublin pubs.-Goodman P1 Agnew M McCaffrey M Paul G Clancy L.-http://www.ncbi.nlm.nih.gov/pubmed","WHO European Region"
"77","Israel","Report not provided","Report not provided","Report not provided","WHO European Region"
"78","Italy","Report not provided","National Institute of Statistics (ISTAT): Social Survey on Aspects of daily life - http://www.istat.it/it/archivio/4630 
Italian’s Surveillance System named PASSI (Progressi della Aziende Sanitarie per la Salute in Italia) an Italian version of the Behavioural Risk Factors Surveillance System: year 2008-2014       http://www.epicentro.iss.it/passi/dati/fumo.asp       
Survey “Smoke in Italy” (Il fumo in Italia) survey realized yearly by the Observatory on Smoke, Alcol and Drugs (OFAD) of the National Institute of Health http://www.iss.it/fumo/index.php?lang=1&anno=2014&tipo=18 
The Ministry of Health produce every years a report on the monitoring activity of Health and Safety Unit of the Italian Police who carried out more than 5,000 random controls throughout Italy, in many different types of venues where the smoking ban is in effect (metro and train stations, hospitals, doctors’ offices, museums and libraries, airports, post offices, betting parlours, discos, malls, arcades, restaurants, pubs, and pizzerias).
Global Youth Tobacco Survey","lang=1&anno=2014&tipo=18 
The Ministry of Health produce every years a report on the monitoring activity of Health and Safety Unit of the Italian Police who carried out around 4 000 random controls throughout Italy in many different types of venues where the smoking ban is in effect (metro and train stations hospitals doctors'' offices museums and libraries airports post offices betting parlours discos malls arcades restaurants pubs and pizzerias","WHO European Region"
"79","Jamaica","Report not provided","Jamaica Health and Lifestyle Survey 2000 and 2007/8; Global Youth Tobacco Survey 2001, 2006, 2010","Jamaica Health and Lifestyle Survey 2000 and 2007/8; Global Youth Tobacco Survey 2001 2006 2010","WHO Region of the Americas"
"80","Japan","Report not provided","The National Health and Nutrition Survey in Japan, 2003-2014
See (http://www.mhlw.go.jp/bunya/kenkou/kenkou_eiyou_chousa.html)","The National Health and Nutrition Survey in Japan 2010 
see (http://www.mhlw.go.jp/stf/houdou/2r98520000020qbb-att/2r98520000021c0o.pdf) 
National Health and Nutrition in Japan 2009 
see (http://www.mhlw.go.jp/bunya/kenkou/eiyou/dl/h21-houkoku-01.pdf) 
National Health and Nutrition in Japan 2008 
See (http://www.mhlw.go.jp/bunya/kenkou/eiyou/dl/h20-houkoku-kekka.pdf) 
National Health and Nutrition in Japan 2007 
See (http://www.mhlw.go.jp/bunya/kenkou/eiyou09/dl/01-kekka.pdf) 
National Health and Nutrition in Japan 2006 
See (http://www.mhlw.go.jp/bunya/kenkou/eiyou08/dl/01-kekka.pdf) 
National Health and Nutrition in Japan 2005 
See (http://www.mhlw.go.jp/bunya/kenkou/eiyou07/dl/01-kekka.pdf) 
National Health and Nutrition in Japan 2004 
See (http://www.mhlw.go.jp/bunya/kenkou/eiyou06/pdf/01-kekka.pdf) 
National Health and Nutrition in Japan 2003 
See (http://www.mhlw.go.jp/bunya/kenkou/eiyou-chosa2-01/pdf/02.pdf)","WHO Western Pacific Region"
"81","Jordan","Report not provided","المسح العالمي للتدخين بين الشباب ( 1999,2003,2006,2009,2014)
المسح العالمي بين طلاب الجامعات 2007
دراسة عوامل الخطورة 2007 
Smoking_2010 in Jordanدراسة الاحصاءات العامة","Smoking in Jordan 2010 / Department of Statistics","WHO Eastern Mediterranean Region"
"82","Kazakhstan","Report not provided","Report not provided","In 2012 NCPHLD study on determinants of consumption of tobacco products including smokeless tobacco products.","WHO European Region"
"83","Kenya","Report not provided","GYTS- 2001, 2007, 2013
GATS- 2014
STEPS Survey- 2015
KDHS - 2003, 2008/9, 2015","Ongoing Kenya Demographic Health Survey GATS 2014 GYTS 2013","WHO African Region"
"84","Kiribati","Report not provided","Answer not provided","Global School-Based Student Health Survey (GSHS) 2011 
NCD STEPS Survey 2004-2006","WHO Western Pacific Region"
