"","Party","2018","2016","2014","Region"
"39","Costa Rica","Esta medida ha sido muy beneficiosa para la población porque se protege su salud y el medio ambiente su alcance se refleja en la disminución de la prevalencia de fumado: sin embargo es necesario iniciar la lucha para que no se fume en las casas destinadas a la habitación familiar con el fin de proteger a las generaciones presente y futuras. Es importante anotar que según la encuesta GATS solo el 49% de los encuestados estuvieron expuestos al humo de tabaco en los hogares.

Por otra parte en el l reglamento se establecen otras disposiciones que son importantes mencionar: 

Artículo 6 : De la información a las personas con discapacidad visual.
Artículo 7: Del derecho de las personas y deberes de propietarios, gerentes, administradores, representantes y demás personas con poder de decisión, de los espacios o lugares públicos y privados, cien por ciento (100%) libres de la exposición al humo de tabaco y sus derivados.
Artículo 8: Obligaciones de las personas propietarias, representantes legales, gerentes, administradoras y jerarcas institucionales de los lugares públicos y privados, cien por ciento (100%) libres de la exposición al humo de tabaco y sus derivados.
Artículo 9: De los avisos y la señalización en los lugares y espacios públicos y privados cien por ciento (100%) libres de la exposición al humo de tabaco y sus derivado.
En el artículo 36 de la Ley se establecen las sanciones por el incumpliendo al artículo 5: Sitios prohibidos para fumar :            
 a) Con multa del diez por ciento (10%) de un salario base, a las personas físicas que fumen en los sitios prohibidos. 
b) Con multa del quince por ciento (15%) de un salario base, a las personas responsables y jerarcas que incumplan el deber de colocar, en los sitios prohibidos para fumar, los avisos con la frase Prohibido fumar, ambiente libre de humo de tabaco” y con el símbolo internacional de prohibido fumar, así como cualquier otro aviso que establezca el reglamento de esta ley.         
 c) Con multa del cincuenta por ciento (50%) de un salario base a quien incurra en alguna de las siguientes conductas: 
i.- A quien ocupe el cargo de administrador, director, curador, fiduciario, apoderado y demás personas físicas con facultades de decisión, en cualquier empresa o institución pública o privada, cuando se compruebe que han permitido el fumado en sitios prohibidos.

Actualmente, el Ministerio de Salud tiene proyectado a iniciar en marzo con el proyecto de inspectores ambientales de la Universidad Nacional de Costa Rica, el cual consiste en la contratación de gestores ambientales graduados de este centro de estudios para que se repartan en las direcciones regionales del Ministerio y puedan hacer inspecciones en los distintos sitios prohibidos para fumar; regulando, a su vez, el empaquetado y las ventas ilegales de productos de tabaco,","Esta medida ha sido muy beneficiosa para la población porque se protege su salud y el medio ambiente su alcance se refleja en la disminución de la prevalencia de fumado: sin embargo es necesario iniciar la lucha para que no se fume en las casas destinadas a la habitación familiar con el fin de proteger a las generaciones presente y futuras. Es importante anotar que según la encuesta GATS solo el 49% de los encuestados estuvieron expuestos al humo de tabaco en los hogares.
Por otra parte en el l reglamento se establecen otras disposiciones que son importantes mencionar: 
Artículo 6 : De la información a las personas con discapacidad visual.
Artículo 7: Del derecho de las personas y deberes de propietarios, gerentes, administradores, representantes y demás perso¬nas con poder de decisión, de los espacios o lugares públicos y privados, cien por ciento (100%) libres de la exposición al humo de tabaco y sus derivados.
Artículo 8: Obligaciones de las personas propietarias, representantes legales, gerentes, administradoras y jerarcas institucionales de los lugares públicos y privados, cien por ciento (100%) libres de la exposición al humo de tabaco y sus derivados.
Artículo 9: De los avisos y la señalización en los lugares y espacios públicos y privados cien por ciento (100%) libres de la exposición al humo de tabaco y sus derivado.
En el artículo 36 de la Ley se establecen las sanciones por el incumpliendo al artículo 5: Sitios prohibidos para fumar :            
 a) Con multa del diez por ciento (10%) de un salario base, a las personas físicas que fumen en los sitios prohibidos. 
b) Con multa del quince por ciento (15%) de un salario base, a las personas responsables y jerarcas que incumplan el deber de colocar, en los sitios prohibidos para fumar, los avisos con la frase Prohibido fumar, ambiente libre de humo de tabaco” y con el símbolo internacional de prohibido fumar, así como cualquier otro aviso que establezca el reglamento de esta ley.         
 c) Con multa del cincuenta por ciento (50%) de un salario base a quien incurra en alguna de las siguientes conductas: 
i.- A quien ocupe el cargo de administrador, director, curador, fiduciario, apoderado y demás personas físicas con facultades de decisión, en cualquier empresa o institución pública o privada, cuando se compruebe que han permitido el fumado en sitios prohibidos.","Promulgación de la Ley 9028 y sus reglamentos","WHO Region of the Americas"
"40","Côte d'Ivoire","Le décret visant la protection contre lexposition à la fume du tabac prend en compte tous les lieux publics clos ou semi clos.Il est globalement respecté.","Hausse du taux dapplication  de la mesure dans les lieux publics et les transports en commun (enquêtes comparatives dans le district dAbidjan)","Prise du décret n° 2012-980 portant interdiction de fumer dans les lieux publics et les transports en commun qui à la différence de l’ancien décret de 1979 était limité et inadapté.","WHO African Region"
"41","Croatia","The only progress is that we had banned to smoke tobacco and related products or herbal products, and the same restriction we had made to use nicotine-containing or non-nicotine-containing electronic cigarettes and waterpipes in all indoor public places.","Answer not provided","Answer not provided","WHO European Region"
"42","Cyprus","Report not provided","Pending the new legislation on tobacco control there will be further protection for exposure to tobacco smoke.","Since the entry into force in 2010 legislation has been enforced. Further measures are proposed in the new legislation for improving the protection for exposure to tobacco smoke.","WHO European Region"
"43","Czech Republic","The process of revision of the smoke-free environments act (Act No. 379/2005 Coll.) was finished and on 31st May 2017 new act No. 65/2017 Coll. came into effect. One of the objectives of the act is to strengthen public health protection (e.g. a total ban of smoking in restaurants with exception of use of water pipes) and enforcement of the relevant provisions, improvement of legal clarity of some of the provisions, etc.  For details please see C223.","The process of revision of the smoke-free environments act (above mentioned act No. 379/2005 Coll.) is under way. This revision aims to strengthen public health protection (e.g. a total ban of smoking in restaurants and bars is proposed) and enforcement, improve legal clarity of some provisions etc. Draft Act on the protection of health against the harmful effects of addictive substances, which will replace the Act No. 379/2005 Coll., was adopted by the Government in June 2015 /Resolution No. 417/. Since that time the draft bill has been in process of negotiations in the Parliament of the Czech Republic (currently before the third reading in the Chamber of Deputies)","The process of revision of the smoke-free environments act (above mentioned act No. 379/2005 Coll.) started in 2013. This revision aims to strengthen public health protection (e.g. a total ban of smoking in restaurants is proposed) and enforcement improve legal clarity of some provisions etc. The draft bill which will replace act No. 379/2005 Coll. has been already under external consultation legislation procedure (2013). Due to recent political changes in the Czech Republic (2nd half of 2013) the deadline for submission of the draft bill to the Government is postponed by the end of the year 2014.","WHO European Region"
"44","Democratic People's Republic of Korea","The Tobacco Control Law updated in 2016 expanded tno-smoking areas. It is extended museums, exhibition halls, libraries, stadiums, swiming pools, barbershops and beauty shops, bathrooms, restaurants, zoos and botanical gardens.","Report not provided","The number of hospitals and schools which completely bans the smoking is increasing as well as the desire to stop smoking among the health/educational workers and their success rate. In addition. government buildings. socio-cultural agencies and public catering units enhance the activities to stop smoking.","WHO South-East Asia Region"
"45","Democratic Republic of the Congo","Answer not provided","1) Campagne ""espaces non fumeurs"" lancée le 16/52015;
2) Campagne dinstallation des espaces non fumeurs effectuée dans 4 villes du pays en décembre 2015.","Report not provided","WHO African Region"
"46","Denmark","Answer not provided","Answer not provided","In May 2007 the Danish Parliament adopted the Smoke-free Environments Act. The purpose of the Act is to promote smoke-free environments with the aim of preventing harmful health effects from passive smoking and involuntary exposure to tobacco smoke. In June 2012 the Danish Parliament adopted a revision of the Smoke-free Environments Acts implementing more stringent rules for smoke-free environments in particular as regard the protection of children and young people and to further limit the possible exceptions to the general smoking ban at workplaces.","WHO European Region"
"47","Djibouti","des réunions avec les parents deleves pour promouvoir lautodiscipline dans les vehicules privés.","des réunions avec les parents deleves pour promouvoir lautodiscipline dans les vehicules privés.","Answer not provided","WHO Eastern Mediterranean Region"
"48","Dominica","Report not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"49","Ecuador","ara dar cumplimiento a lo dispuesto en el Artículo 11 de la LORCT, desde año 2015, la Agencia de Regulación, Control y Vigilancia Sanitaria (ARCSA), realiza monitoreos constantes y aleatorios de los espacios que deben cumplir con  el mandato de ser libres de humo de tabaco. El resultado de estos monitoreos se envían de manera semestral al Ministerio de Salud Pública.
Adicionalmente, desde el año 2017, se ha implementado lineamientos adicionales para que cualquier institución pública o privada, pueda declararse como establecimiento 100% libre de humo (independientemente de lo reglamentado por la ley). Para esto, los establecimientos deben cumplir ciertos requisitos que el Ministerio de Salud Pública monitoreará para que puedan ser reconocidos como establecimientos 100% libres de humos. Los reportes de los establecimientos reconocidos se envían de manera semestral desde las diferentes coordinaciones zonales de salud a nivel nacional hacia el nivel central. Posteriormente se realizan seguimientos para corroborar que las instituciones sigan cumpliendo los lineamientos.","El Ministerio de Salud hasta el año 2014 se encargaba de los monitoreos con los comisarios de salud, para controlar el cumplimiento de lo dispuesto en la LORCT.
Se elaboraban actas de monitoreo para llevar un registro de los establecimientos visitados y con evidencias se reportaban los casos que debían sancionarse. 
En el año 2015 paso a ser la Agencia de Regulación, Control y Vigilancia Sanitaria, la instancia competente para el monitoreo del cumplimiento de la LORCT; teniendo de esta forma más recursos para realiza una adecuada ejecución de los monitoreos.","El Equipo Técnico de Tabaco de la Dirección de Promoción de la Salud del Ministerio de Salud Pública en coordinación con las Coordinaciones Zonales de Salud. Comisarios de Salud. Intendencia de Policía. Policía Nacional. Comisarios Municipales desde el año 2012 monitorean y controlan la aplicación de la Ley especialmente en lo relacionado a los espacios libres de humo. para lo cual se realizan operativos conjuntos durante las noches visitando: restaurantes. discotecas. bares. hoteles. karaokes. Cada comisario de Salud debe elaborar su cronograma de monitoreo y control a nivel provincial y reportar periódicamente al nivel central. 
Varios Municipios han emitido Ordenanzas Municipales declarando a los Municipios o ciudades libres de humo de tabaco. en algunos casos han avanzado más de lo previsto en la Ley al declarar a los estadios deportivos abiertos como espacios libres de humo de tabaco.
Los dueños o administradores de los establecimientos declarados como espacios libres de humo están en la obligación de colocar en lugares y tamaño claramente visibles anuncios escritos lo siguiente: “EDIFICIO”/ “LOCAL” / “ESTABLECIMIENTO” / o el nombre específico del local/ “100% LIBRE DE HUMO DE TABACO”
En el año 2013 el Ministerio de Salud Pública reforzó los avisos “prohibido fumar” (de acuerdo a la Ley) con la publicación y distribución en todo el país de 250.000 carteles para establecimientos y 150.000 adhesivos para vehículos públicos. haciendo referencia al artículo respectivo de la ley.","WHO Region of the Americas"
"50","Egypt","اللائحة التنفيذية للقانون ١٥٤ لسنه ٢٠٠٧ تحتاج الي تعديل لتسهيل اليه التطبيق و تحديد كيفية جمع الغرامات","اللائحة التنفيذية للقانون ١٥٤ لسنه ٢٠٠٧ تحتاج الي تعديل لتسهيل اليه التطبيق و تحديد كيفية جمع الغرامات","Low implementation level due to political instability","WHO Eastern Mediterranean Region"
"51","El Salvador","Mediante Decreto Ejecutivo No. 63, de fecha 29 de mayo de 2015, publicado en el Diario Oficial No. 101, Tomo 407, de fecha 5 de junio de 2015, se emitió el  Reglamento de la Ley para el Control del Tabaco. En el Capítulo 1. Espacios libres de humo establece la Protección del no fumador. Art. 19.· Los propietarios o responsables de los espacios públicos y privados libres de humo establecidos en el artículo 6 de la Ley para el Control del Tabaco, deben buscar prioritariamente la protección del no fumador, fijando en lugares visibles letreros, avisos o símbolos que expresan la prohibición de fumar o mantener encendido tabaco. Fuera de los espacios reservados para fumadores, no deben existir ceniceros de ningún tipo. En el Art. 23, De los sitios prohibidos para fumar. Establece que en atención a lo establecido en la Ley para el Control del Tabaco y los artículos 1, literal “f” y  5, numeral 2, literal b del Convenio Marco de la OMS para el Control del Tabaco, respecto de los lugares libres de humo; queda prohibido fumar o mantener encendidos productos de tabaco y sus derivados que expidan humo, gases o vapores, en cualquiera de sus formas o en dispositivos, incluido el cigarrillo electrónico y la pipa, en los siguientes lugares: (a) en los centros de trabajo, se incluye áreas de acceso, zonas de tránsito, vehículos automotores y parqueos, de acuerdo al artículo 8, numeral 2 del CMCT; (b) Áreas donde se desarrollan eventos, espectáculos, actividades de concentración masiva de personas, sean éstos de índole política, deportiva, recreativa, religiosa, cultural, científica, comercial, entre otros; (c) Medios de transporte terrestre, marítimo y aéreo con origen y destino en territorio nacional; (d) Áreas o establecimientos donde se elaboren, transformen, preparen, degusten o vendan alimentos; (e) Terminales de autobuses, paradas de autobús, así como cualquier medio de transporte de personas; (f) Centros comerciales, casinos, clubes nocturnos, discotecas, bares, restaurantes y cafeterias; (g) Secretarias de Estado y dependencias, instituciones autónomas y entidades de servicio público no gubernamentales; (h) Centro educativos públicos y privados en todos sus niveles.","Mediante Decreto Ejecutivo No. 63, de fecha 29 de mayo de 2015, publicado en el Diario Oficial No. 101, Tomo 407, de fecha 5 de junio de 2015, se emitió el  Reglamento de la Ley para el Control del Tabaco. En el Capítulo 1. Espacios libres de humo establece la Protección del no fumador. Art. 19.· Los propietarios o responsables de los espacios públicos y privados libres de humo establecidos en el artículo 6 de la Ley para el Control del Tabaco, deben buscar prioritariamente la protección del no fumador, fijando en lugares visibles letreros, avisos o símbolos que expresan la prohibición de fumar o mantener encendido tabaco. Fuera de los espacios reservados para fumadores, no deben existir ceniceros de ningún tipo. En el Art. 23, De los sitios prohibidos para fumar. Establece que en atención a lo establecido en la Ley para el Control del Tabaco y los artículos 1, literal “f” y  5, numeral 2, literal b del Convenio Marco de la OMS para el Control del Tabaco, respecto de los lugares libres de humo; queda prohibido fumar o mantener encendidos productos de tabaco y sus derivados que expidan humo, gases o vapores, en cualquiera de sus formas o en dispositivos, incluido el cigarrillo electrónico y la pipa, en los siguientes lugares: (a) en los centros de trabajo, se incluye áreas de acceso, zonas de tránsito, vehículos automotores y parqueos, de acuerdo al artículo 8, numeral 2 del CMCT; (b) Áreas donde se desarrollan eventos, espectáculos, actividades de concentración masiva de personas, sean éstos de índole política, deportiva, recreativa, religiosa, cultural, científica, comercial, entre otros; (c) Medios de transporte terrestre, marítimo y aéreo con origen y destino en territorio nacional; (d) Áreas o establecimientos donde se elaboren, transformen, preparen, degusten o vendan alimentos; (e) Terminales de autobuses, paradas de autobús, así como cualquier medio de transporte de personas; (f) Centros comerciales, casinos, clubes nocturnos, discotecas, bares, restaurantes y cafeterias; (g) Secretarias de Estado y dependencias, instituciones autónomas y entidades de servicio público no gubernamentales; (h) Centro educativos públicos y privados en todos sus niveles.","El Capítulo I (Prohibiciones al consumo y protección al no fumador) en el art. 6 la ley nacional establece que las personas que no fuman deber ser protegidas del humo de tabaco en cualquier lugar público y privado.  En estos lugares la ley obliga a visualizar señales de prohibición y también se realiza inspecciones periódicas a estos establecimientos para vigilar que se cumpla el artículo de la ley","WHO Region of the Americas"
"52","Equatorial Guinea","SON MEDIDAS PARCIALES","SON MEDIDAS PARCIALES","Report not provided","WHO African Region"
"53","Estonia","Answer not provided","Smoking has been banned in public beaches. The governmental proposal was approved which contains the ban of indoor smoking areas since 2017.","No changes in legislation since 2005","WHO European Region"
"54","Ethiopia","Report not provided","Report not provided","Report not provided","WHO African Region"
"55","European Union","Answer not provided","Answer not provided","In December 2008 the European Commission launched the first stage consultation of the social partners at EU level on the direction of a possible EU initiative on the protection of workers health from risks related to exposure to environmental tobacco smoke at the workplace. 
http://ec.europa.eu/social/BlobServlet?docId=1933&langId=en
Based on the proposal from the European Commission the Council of the European Union has adopted on 30 November 2009 a Recommendation on smoke-free environments. 
http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32009H1205(01):EN:NOT
The European Commission in its Communication to the European Parliament the Council the European Social and Economic Committee and the Committee of the Regions on Regulatory Fitness and Performance (COM(2013) 685 final) states that it has decided not to table proposals in the area of occupational safety and health as regards environmental tobacco smoke.","WHO European Region"
"56","Fiji","Report not provided","Report not provided","Progress made is that we have continuously adding no smoking zones as prescribed under Section 20 of the Tobacco Control Decree 2010 with which the power is vested upon the Minister for Health","WHO Western Pacific Region"
"57","Finland","Under section 74: Smoking is also prohibited in private vechiles with anyone under the age of 15 present in the vechile. The prohibition does not apply to living areas inside vechiles.

Under section 79: Imposition of smoking bans in housing corporations:
A housing corporation may submit an application requesting the municipality to impose a ban that forbids smoking on the balconies of individual apartments in a building belonging to the housing corporation, in the outdoor areas to which the apartments have access, and inside apartments.","""Roadmap to a Tobacco-Free Finland - Action Plan on Tobacco"" (Ministry of Social Affairs and Health, 2014) aims to expand smokefree environments to prevent citizens from exposing to tobacco smoke. The Action Plan recommends to ban smoking in: private balconies, private cars when children are present, beaches, playing parks etc.","Amendments into Section 12 of the Tobacco Act entered into force 1 October 2010. Smoking is now prohibited: 1) on the indoor premises of family day care homes when family day care is provided there; 2) on the indoor premises and outdoor areas of institutions providing care for persons under the age of eighteen in virtue of the Child Welfare Act or the Mental Health Act; 3) on the joint and public indoor premises of apartment house companies or residential real estates of other housing communities; and 4) in shelters and spectators'' halls at public events arranged outdoors and on other premises intended for following the event where the participants stay on places assigned for them.
Smoking bans for educational institutions have been specified. Under Section 12 of the Tobacco Act smoking is now prohibited on the indoor premises of educational institutions providing basic vocational or upper secondary education and in their student dormitories as well as in the outdoor areas in their use.
Under Section 13 of the Tobacco Act smoking may be allowed in at most one out of ten rooms for accommodation of customers in hotels and corresponding establishments. Irrespective of the number of rooms smoking can however be allowed in three rooms for accommodation. In that case it has to be seen to it that employees are not exposed to tobacco smoke when working in these rooms.","WHO European Region"
"58","France","En  2016 a été introduit dans le code de la santé publique l’article Article L3512-9 , qui  précise qu’il est interdit à tous les occupants dun véhicule de fumer en présence dun enfant de moins de dix-huit ans.","Interdiction de fumer dans les aires de jeux pour enfants

Interdiction de fumer dans un véhicule privé en présence dun mineur (moins de 18 ans)","Answer not provided","WHO European Region"
"59","Gabon","Answer not provided","Voir Loi antitabac articles 19 à 21","La loi venait juste d’être promulguée les textes d’application n’ont pas encore été élaborés","WHO African Region"
"60","Gambia","The ban on public smoking protects non smokers from exposure to tobacco smoke","The ban on public smoking protects non smokers from exposure to tobacco smoke","IT IS IN THE NEW TOBACCOPOLICY THAT NO ONE SHOULD SMOKE IN PUBLIC PLACES","WHO African Region"
"61","Georgia","The progress is made in developing improved amendments to laws in line with the guidelines to implement WHO FCTC article 8 which were approve in May 2017. Important preparation works are taking place to meet the enforcement date on May 1, 2018. This includes improving enforcement infrastructure as well as national communication campaign targeting businesses and public.","Georgia did not achieve any significant improvement in the implementation of the article 8 during past two years. The progress is made in developing improved amendments to laws in line with the guidelines to implement WHO FCTC article 8 but the approval of the laws are pending.","Currently comprehensive smoking ban works only in aircrafts and inner city buses. As described above in all other facilities there is different levels of enforcement but challenges are faced everywhere. Amendments to the existing legislation have been elaborated in order to improve enforcement and expand the ban but these amendments are not passed by the Parliament yet.","WHO European Region"
"62","Germany","Answer not provided","New law on Länder (state) level with a complete smoking ban in Nordrhine Westfalia (approximately 18 million inhabitants, commencement May 1th 2013)","New law on Länder (state) level with a complete smoking ban in Nordrhine Westfalia (approximately 18 million inhabitants commencement May 1th 2013","WHO European Region"
"63","Ghana","FDA undertakes inspection of Hospitality facilities and guide those who want to set up DSAs. Where this is not yet set up, FDA enforces complete ban.","FDA undertakes inspection of Hospitality facilities and guide those who want to set up DSAs. Where this is not yet set up, FDA enforces complete ban.","To conduct surveillance visits to tobacco product points of sale FDA has conducted 38 scheduled and unscheduled visits to tobacco products points of sale to verify compliance with points of sale specifications and compliance with tobacco labeling requirement","WHO African Region"
"64","Greece","Report not provided","Answer not provided","The only exceptions are casinos and night clubs more than 300 square meters which have to pay a fee on an annual basis in order to have smoking areas.","WHO European Region"
"65","Grenada","Very little progress have been made","Very little progress have been made","Answer not provided","WHO Region of the Americas"
"66","Guatemala","Se ha incrementado considerablemente la vigilancia del cumplimiento, la sanción y la comunicación social de la Ley.
Se ha ampliado el horizonte de acciones hacia la socialización y educación sanitaria, previo a la vigilancia.
Se han mejorado y estandarizado los instrumentos aplicados para la vigilancia.
Se trabaja en la publicación de un Manual para facilitar la aplicación por parte de personal de salud.","Se ha incrementado considerablemente la vigilancia del cumplimiento, la sanción y la comunicación social de la Ley.","Actualización de los mecanismos de vigilancia. difusión de la regulación","WHO Region of the Americas"
"67","Guinea","Report not provided","Answer not provided","Report not provided","WHO African Region"
"68","Guinea-Bissau","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"69","Guyana","Whilst the legislation has been passed, steps are now being taken to achieve implementation.","Report not provided","Report not provided","WHO Region of the Americas"
"70","Honduras","Ha aumentado el cumplimiento de las disposiciones a favor de la protección contra la exposición al humo de tabaco, la población ha adquirido un mayor nivel de concienciación de cumplir con dichas disposiciones a nivel nacional. Se ha trabajado con el eslogan que ahora en Honduras no fumar es ley, y dicho mensaje a llegado a toda la población hondureña incluso en los lugares turísticos de nuestro territorio hondureño.","Ha aumentado el cumplimiento de las disposiciones a favor de la protección contra la exposición al humo de tabaco, la población ha adquirido un mayor nivel de concienciación de cumplir con dichas disposiciones a nivel nacional. Se ha trabajado con el eslogan que ahora en Honduras no fumar es ley, y dicho mensaje a llegado a toda la población hondureña incluso en los lugares turísticos de nuestro territorio hondureño.","Ahora los ciudadanos(as) pueden degustar en los restaurantes de su elección. así como. de las visitas a los centros comerciales de su preferencia. hacer uso de los medios de transporte de acuerdo a su necesidad. o simplemente apreciar de las más finas exposiciones en las galerías de arte a nivel nacional. ir al cine. ir al teatro. ir a gimnasios. o estudiar en cualquier centro educativo. o laborar en instituciones del Estado o de la Empresa Privada. en fin muchas disfrutar de muchas otras actividades personales o en familia y nadie le privará de respirar un aire libre de humo de tabaco en cualquier presentación ya sea cigarrillo. puro. líquido o electrónico etc.","WHO Region of the Americas"
"71","Hungary","Report not provided","In Hungary it is a milestone, that the Parliament decided the modification of the Act XLII of 1999 on the certain rules of the protection of non-smokers and of the consumption and marketing of tobacco products by extremely high – 84 % - qualified majority on 26 April 2011 whereby it has been forbidden since 1 January 2012 to smoke in enclosed public places and public spaces. According to the surveys and the monitorings it can be stated that the legislative amendment is highly appreciated (85%) in the society and people comply with it properly.
By modifying the law, Hungary has joined those countries, which had implemented one of the most modern anti-smoking legislation of Europe. Based on it, they meet the criteria of the health policy, technical requirements and recommendations of the EU and the WHO.
After the amendment of national property law, the average concentration of the indoor air pollution, which is mainly attributable to the tobacco smoke, has been reduced by 90% in the entertainment and dining areas. According to the results of the European population health survey done in 2014 it can be stated that there has been a further significant improvement in relation with the exposure to passive smoking compared to the 2009 data.
Smoke-free Hungary Case Study (2014)

The Smoking Focal Point (NOEFI) has prepared a case study (Smoke-free Hungary) on the impact assessment of the amendment of legislation on the protection of non-smokers with the support of WHO.
The case study is aimed to present the actions effectively enhancing the reducement of smoking which were introduced in the past years. The introduction of these measures is unique among the FCTC Parties of WHO and the Member States of the EU.

http://www.euro.who.int/en/countries/france/publications3/tobacco-control-in-practice/article-8-protection-from-exposure-to-tobacco-smoke-the-story-of-hungary","The Hungarian Parliament adopted Act XLI. of 2011 on the amendment of Act XLII of 1999 on the Protection of Non-Smokers and Certain Regulations on the Consumption and Distribution of Tobacco Products on 26th April 2011. Most of the amendments had come into force on 1st January 2012.
The text of the Act is available at this link:
http://www.fokuszpont.dohanyzasvisszaszoritasa.hu/sites/default/files/Act_XLII_of_1999_on_the_protection_of_non_smokers_01.08.2013.pdf","WHO European Region"
"72","Iceland","Enforcement of the ban on smoking in public places (bars and restaurants) from 2007 has not had many problems. However the legislation allows for an exemption of smoking of staff in restaurants: in restaurants designated smoking area can be set up (not for customers)
This exclude Iceland to have a complete ban in bars and restaurants by definition of a complete ban.","Enforcement of the ban on smoking in public places (bars and restaurants) from 2007 has not had many problems. However the legislation allows for an exemption of smoking of staff in restaurants: in restaurants designated smoking area can be set up (not for customers)
This exclude Iceland to have a complete ban in bars and restaurants by definition of a complete ban.","Enforcement of the ban on smoking in public places (bars and restaurants) from 2007 has not had many problems. However the legislation allows for an exemption of smoking of staff in restaurants: in restaurants designated smoking area can be set up (not for customers)
This exclude Iceland to have a complete ban in bars and restaurants by definition of a complete ban.","WHO European Region"
"73","India","Report not provided","Regular communications are sent to the states to implement the smokefree Rules. Public advertisement is published on 2nd October in all the leading national and regional dailies each year. 
States are encouraged to organize training programmes for law enforcers and for advocacy.  
States conduct  raids and impose fines for the violations related to ban on smoking in public places. There are also examples of cities, states, districts, villages going smokefree, all over the country and their numbers are increasing.","Regular communication has been sent to the states to implement the smokefree Rules. Half page public advertisement is published on 2nd October in all the leading national and regional dailies each year. 
States are being encouraged to organize training programmes for law enforcers and advocacy programmes. 
The orders of the various courts across the states for implementation of the smokefree rules has been shared with all the states to initiate action for strengthening the implementation of the smokefree rules.
Various states are conducting  raids and challans by the dedicated staff for the violations related to ban on smoking in public places. There are also examples of cities. states. districts. villages going smokefree. all over the country and their number is increasing 
Ministry of Health & Family Welfare launched a focussed campaing for tobacco free ''North East'' which is the region having highest prevalence of tobacco use in India.
As a part of the Rules to regulate depiction of tobacco products and their use in films and TV programmes the two spots dedicated to smokefree Rules and harm effects of second hand smoke  are now being used in the films and TV programmes .
To strengthen the enforcement of the Rules Ministry of Health & Family Welfare has sent an advisory to the states to make violations under COTPA  a part of the monthly crime review meetings at district level and in the licenses issued to eateries and restaurants.","WHO South-East Asia Region"
"74","Iran (Islamic Republic of)","Considering ban in issuing license for Waterpipe supplying in Feb 2015, the territory of 32 from 62University of Medical Sciences at country level have been completely removed from WaterPipe dispensaries.","Considering ban in issuing license for Waterpipe supplying in Feb 2015, the territory of 26 from 58 University of Medical Sciences at country level have been completely removed from WaterPipe dispensaries.","Following to removal of traditional teashops from the definition of public places in item 8 of the Article 1 of the national tobacco control bylaw with the support of NGOs and Ministry of Health the government amendment to the Bylaw of the act has been rejected and turned it back to origin in 2013. Currently teashops considered as public places and all tobacco control provisions should take into consideration and enforcement thereof.","WHO Eastern Mediterranean Region"
"75","Iraq","Answer not provided","There is a complete ban of smoking in the public places according to the tobacco control act and its regulations.","Significant progress has been made ??over the past two years due to the issuance of the anti-smoking law in Iraq.","WHO Eastern Mediterranean Region"
"76","Ireland","Legislation to ban smoking in private cars where children are present  : The Protection of Childrens Health ( Tobacco Smoke in Mechanically Propelled Vehicles) Act came into force on 1st January 2016.","Legislation to ban smoking in private cars where children are present  : The Protection of Childrens Health ( Tobacco Smoke in Mechanically Propelled Vehicles) Act came into force on 1st January 2016.","3.2.2.6 on private vehicles: legislation to ban smoking in private cars where children are present is being developed at the moment.","WHO European Region"
"77","Israel","Report not provided","Report not provided","Report not provided","WHO European Region"
