"","Party","2018","2016","2014","Region"
"89","Lebanon","Answer not provided","Answer not provided","The prices for tobacco products has in general increased by about 15-20%","WHO Eastern Mediterranean Region"
"90","Lesotho","Report not provided","Report not provided","Answer not provided","WHO African Region"
"91","Liberia","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"92","Libya","الاسعار في تزايد نظرا لانخفاض قيمة العملة المحلية","الاسعار في تزايد نظرا لانخفاض قيمة العملة المحلية","Stable or increase slightly","WHO Eastern Mediterranean Region"
"93","Lithuania","There is increasing trend in price of tobacco products in last several years.","Answer not provided","Over past 2 years the prices of tobacco products have been increasing. The change of the costs categories oh the most popular cigarettes: the price of the most popular cigarettes (LTL/20 units) 2009 6.10 LTL 2010-7.60 LTL 2011 7.90 LTL 2013 8.90 LTL","WHO European Region"
"94","Luxembourg","Vers la hausse.","Answer not provided","Augmentation annuelle","WHO European Region"
"95","Madagascar","Answer not provided","une hausse légère des prix détaillants des produits du tabac dans les marchés","Prix des produits du tabac augmente chaque année","WHO African Region"
"96","Malaysia","No change in the price of tobacco products for the past two years",NA,"In the past 3 years prices of cigarettes have increased by approximately 14%: 
Premium brands from RM 10.50 in Jun 2013 to RM 12.00 in October 2013 
Value for money brands from RM 9.00 in Jun 2013 to RM 10.50 in October 2013 
Cheap brands remained at RM 7.00 
Note: 
The Malaysian Government introduced a floor price (Minimum Cigarette Price) in the 2009 amendment of Control of Tobacco Product Regulation.","WHO Western Pacific Region"
"97","Maldives","No Change. The last increase in tax to 38.88% and 33.33% respectively for Cigarettes and other tobacco products, caused an increase of the retail price of cigarettes from MVR 2.5 per stick to MVR 3.00 per stick at some outlets and for few months. As the wholesale price increased only by a negligible margin, retailers son reverted back to old pricing to compete with the retailers who maintained the old price.","No Change. The last increase in tax to 38.88% and 33.33% respectively for Cigarettes and other tobacco products, caused an increase of the retail price of cigarettes from MVR 2.5 per stick to MVR 3.00 per stick at some outlets and for few months. As the wholesale price increased only by a negligible margin, retailers son reverted back to old pricing to compete with the retailers who maintained the old price.","Tobacco seems to be sold at very high profit. Hence the prices do not change in relation to inflation or added taxes. There hasn''t been a significant change in the price of products for the last 2 years.","WHO South-East Asia Region"
"98","Mali","On constat une légère hausse des prix par rapport à 2012","On constat une léger hausse des prix par rapport à 2012","Les prix sont stationnaires.","WHO African Region"
"99","Malta","Retail Prices of cigarettes have increased in 2016 and also in 2017.","Retail Prices of cigarettes have increased in 2014 and also in 2015.","Retail Prices of cigarettes have increased during 2011 2012 and 2013. For example: Rothmans KS from €210 in 2011 to €220 in 2012 and €235 in 2013.","WHO European Region"
"100","Marshall Islands","Answer not provided","Answer not provided","RMI has minimal taxes on tobacco products and they have not been raised in line with cost-of-living increases; there are indications that this minimal level was even decreased for a period. Import excise is currently US$ 1 per pack of 20 cigarettes or 151% of import cost for cigars. For other tobacco products such as tinned leaf tobacco excise is US$ 2.75 per 34.2 gram unit. There has been no price increases for tobacco for some years. Retail prices for the major three brands range from US$ 2 to US$ 5 and Peter Jackson from US$ 1.75 to US$ 2.50. Copenhagen chewing tobacco sells for US$ 5 to US$ 7 per tin","WHO Western Pacific Region"
"101","Mauritania","Cest pour la première fois depuis 2000 que  les prix du tabac ont  vu un changement important malgré lintroduction de nouvelles taxes chaque année.

Nous ne savons pas encore, est ce que cette augmentation est suite à laugmentation de la taxe ou suite à une rupture du produit sur le marché car, il marrait quun bateau avec une quantité importante des cigarette  attend au port pour caster.

Les jours à venir vont montrer la vérité.","Depuis 2000 les prix du tabac nont pas vu un changement important malgré l introduction de nouvelles taxes chaque année","Il n’y a pas eu un grand changement sur les prix du tabac depuis plusieurs années malgré l’introduction de taxe supplémentaires de 10 % en 2010 puis de 30% en 2013.","WHO African Region"
"102","Mauritius","The prices of tobacco products have been constantly on the rise each and every year and same for the past two (2) years.","In 2014, the prices of tobacco products were increased by 5% while in year 2015, there was no increase in the prices of tobacco products.","An increase of 25% of excise duty on cigarettes in December 2011 National Budget followed by a further 15% increase in excise duty in December 2012.","WHO African Region"
"103","Mexico","Answer not provided","Answer not provided","La marca más popular entre los fumadores activos fue Marlboro (50.5%). seguida de Marlboro Blanco. Camel. Benson & Hedges. Montana y Delicados (10.9%. 8.7%. 7.2%. 6.1% y 4.1%. respectivamente). Marlboro fue más popular entre los adolescentes que entre los adultos. Por el contrario. las marcas Benson & Hedges y Delicados fueron relativamente populares sólo entre los adultos.","WHO Region of the Americas"
"104","Micronesia (Federated States of)","Prices of tobacco should increased by .005 from 2015 to 2017","Prices of tobacco should increased by .005 from 2015 to 2017","Starting in 2007 2009 and 2011 and increase of $.005 on all cigarettes imported to FSM. The retail price for Doral at some vendors increased the costs by .015.","WHO Western Pacific Region"
"105","Mongolia","Not significant changes.","Report not provided","All of the goods price has been increased in the past 2 years.","WHO Western Pacific Region"
"106","Montenegro","In period 2015-2017., the retail price  of cigarettes have raisen accordingly by increasing excise rates of cigarettes on average by about 25-35%.","The retail price of cigarettes in the past two years increased by 20% because of increase in excise rates on cigarettes by introducing excise calendar.","The retail price of cigarettes both domestic and imported in last two years have risen accordingly by increasing excise rates on cigarettes on average by about 20-30%.","WHO European Region"
"107","Myanmar","1 USD = 1330 MMK (March 2018)","1 USD = 1100 MMK (10 April 2016)","The prices of both smoking and smokeless tobacco products became slightly increased.","WHO South-East Asia Region"
"108","Namibia","Report not provided","Report not provided","Report not provided","WHO African Region"
"109","Nauru","Report not provided","Answer not provided","Report not provided","WHO Western Pacific Region"
"110","Nepal","Price is in an increasing trend.","Report not provided","Price is in an increasing trend.","WHO South-East Asia Region"
"111","Netherlands","Answer not provided","Prices increased","Prices have gone up in the last two years:
Excise tax on cigarettes
Date Retail price most popular price range per 1000/Percentage retail price/Excise rate per 1000
01-04-2012 € 251.74 7.57% € 138.23
01-04-2013 € 264.62 2.36% € 169.86
01-04-2014 € 291.91 0.95% € 173.97.
http://download.belastingdienst.nl/douane/docs/tarievenlijst_accijns_acc0552z67fol.pdf","WHO European Region"
"112","New Zealand","The price of tobacco products has increased significantly.","The price of tobacco products has increased significantly","The price of tobacco products has increased significantly in the past two years. The tobacco excise has increased by 21% over this period. Tax increases have generally been passed on to consumers though recently there has been some variation from brand to brand according to tobacco company pricing decisions. Companies have absorbed some of the tax increase for some brands.","WHO Western Pacific Region"
"113","Nicaragua","Los productos de tabaco presentan una tendencia de incremento de precios constante en los últimos dos años a una tasa del 16%","Los productos de tabaco presentan una tendencia de incremento de precios constante en los últimos dos años a una tasa del 16%","Report not provided","WHO Region of the Americas"
"114","Niger","Report not provided","Answer not provided","Report not provided","WHO African Region"
"115","Nigeria","Prices have remained essentially stable","Fairly stable","Rising with a flux influenced by smuggling","WHO African Region"
"116","Niue","Report not provided","Report not provided","According to retailers price increase tend to decrease sales and demand of that particular brand if another brand is cheaper smokers go for that brand.","WHO Western Pacific Region"
"117","Norway","From 2016 (last report) to 2018, the price of cigarettes, roll-your own and snus increased with 5–10%.","From 2014 (last report) to 2016, the price of cigarettes, roll-your own and snus increased with 3–12%.","From 2012 (last report) to 2014 the price of cigarettes roll-your own and snus increased with 9–12%.","WHO European Region"
"118","Oman","غير معروف","غير معروف","Prices rose so as the increase the selling price of tobacco companies have not benefited the government including the lack of a tax increase since 1999 and the prices are stable since 1999.","WHO Eastern Mediterranean Region"
"119","Pakistan","Prices decreased since last 1 year. The above quoted prices are Final consumer prices.","There is significant increase in the cigarette prices since last 2 years.","Answer not provided","WHO Eastern Mediterranean Region"
"120","Palau","Legislation  RPPLs 9-7 and 9-15  increased the taxation of cigarettes and all other tobacco products. Average price for the popular cigarette brands is now $6.95 per pack (of 20 units) and average of $23.50 per Redman 3 oz. packet.","Legislation  RPPLs 9-7 and 9-15  increased the taxation of cigarettes and all other tobacco products. Average price for the popular cigarette brands is now $6.95 per pack (of 20 units) and average of $23.50 per Redman 3 oz. packet.","The price of smokeless tobacco rose significantly in July 2013 when legislation changed the tax of these products to the same rate as cigarettes – all products taxed by weight. Prices increased in January 2014 on all tobacco products with the addition of another $1.50/pack tax. Previous tax increase had been in 2003 – thus the real price of tobacco products had been going down. Since January 2014 the prices have risen on all products.","WHO Western Pacific Region"
"121","Panama","Con respecto al informe anterior, la tendencia de los precios es al alza, tanto para los cigarrillos legales como para los ilegales y tienden a converger, situación que se aprecia porque la banda de precios tiende a estrecharse. 

Encuestas de 2014 y 2017 y tendencia creciente.  Para el 2017 los precios promedio de las marcas baratas, es decir menores a USD 3.00 en cajetilla de 20 unidades, oscilaron entre los USD 1.00 a USD 2.50.  En el caso de las marcas con precios iguales o mayores a 3.00, los mismos oscilaron entre USD 3.00 y USD 6.50.  La tendencia de los precios sigue al alza.

Fuente: Estudios de Mercado precitados. http://www.gorgas.gob.pa/SitioWebTabaco/Documentos.htm","Masticable Picadora Wolf  12 onzas. $ 6.90 
Tiparillos: cajas de 5 unidades. $. 6.25 o $ 1.25 por unidad
Pasta para Narguile: 5 onzas $.15.00

Con respecto al informe anterior, la tendencia de los precios es al alza, tanto para los cigarrillos legales como para los ilegales y tienden a converger, situación que aprecia porque la banda de precios tiende a estrecharse. 

En el 2012, cuando se trata del precio de los cigarrillos legales más caros fue de USD. 5.00 y en tanto que los cigarrillos más baratos oscilaban entre USD. 1 y 1.50 y eran marcas ilegales. Para el 2015, los cigarrillos legales más caros oscilaron entre USD. 5.00 y USD 7.00; en tanto que los cigarrillos ilegales oscilaban entre USD. 4.88 y USD 5.50 los más caros y los más baratos  entre  USD 1.58 y 2.25.

Fuente: Estudios de Mercado precitados. http://www.gorgas.gob.pa/SitioWebTabaco/Documentos.htm","Con respecto al informe anterior. la tendencia de los precios se mantiene estable toda vez que no se han aplicado nuevos incrementos a los impuestos (selectivo al consumo e IVA).","WHO Region of the Americas"
"122","Papua New Guinea","The tobacco prices has increase 2 years ago but stabilised now despite Government increasing the excise tax by 2.5%","The tobacco prices has increase 2 years ago but stabilised now despite Government increasing the excise tax by 2.5%","There is an annual increase of 5% tax. There was an increase of 15% in 2012.","WHO Western Pacific Region"
"123","Paraguay","Se observó un ligero aumento en los productos nacionales.","Se ha mantenido el aumento sufrido años atrás, del 30% y 50%.","Se ha mantenido el aumento de entre 30% y 50 % con respecto al último informe.","WHO Region of the Americas"
"124","Peru","La moneda peruana es el Sol (S/.). El tipo de cambio promedio interbancario del mes de enero de 2018 es S/. 3,227 Fuente: Banco Central de Reserva del Perú.","Answer not provided","En el año 2012. la cajetilla de 20 unidades de la marca más vendida en Perú (Hamilton) costaba S/. 5.00. en la actualidad cuesta S/. 5.50. lo que significa un incremento de 10% en el precio de los cigarrillos en dicho periodo.","WHO Region of the Americas"
"125","Philippines","Answer not provided","Available data from the Sworn Statements submitted consisted only of the manufacturer’s cost/price and did not include the mark-ups, which are used to determine the retail price. Likewise, there was no survey conducted on the retail price of tobacco products. The survey could have been used as a basis to determine the trend in the prices of tobacco products.

Note regarding the source of data: The Sworn Statements/ Statement of Removals and Excise Tax Collection report from the Bureau of Internal Revenue Official Register of Books which was used to answer the questions under B8 (Taxation of Tobacco Products) and B9 (price of Tobacco Products) cannot be attached to this report.","Answer not provided","WHO Western Pacific Region"
"126","Poland","The last increase of excise duty on cigarettes and smoking tobacco took place at the beginning of 2014. Since then, the excise duty  rates for above products remain unchanged. At the same time, the retail selling prices of tobacco products are successively increasing in comparison to the last report.","The last increase of excise duty on cigarettes and smoking tobacco took place  at the beginning of 2014. Since then, the excise duty  rates for above products remain unchanged. At the same time,  the retail selling prices of tobacco products are successively increasing in comparison to the last report. These price increases are expected to lead to reduction of tobacco consumption.","Annual increases of the excise duties on tobacco products as well as the structure of excise duty based on the increases of the specific duty with the ad valorem excise duty left at a fixed level lead to increases of retail prices in all price segments of tobacco products. The price increases are higher than the scale of inflation.","WHO European Region"
"127","Portugal","Prices registered a very small incresase.","Prices registered a very small incresase.","There has been a moderate rise in prices in all tobacco products reflecting the trend in taxation levels (e.g. Cigarettes Most Popular Prices Class increased 0 10 € in each of the past two years)","WHO European Region"
"128","Qatar","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"129","Republic of Korea","British America Tobacco(BAT) launched 4 variants of Rothmans with the price of KRW 4,100 (Jan. 2016)

Japan Tobacco International(JTI) increased the price of Mevius Option Ice from KRW 4,000 to 4,500 (May 2016)

BAT launched the limited edition of Dunhil Remix with the price of KRW 4,000(Jul. 2017)","Japan Tobacco International in Korea increased the price of Mevius and Camel, to KRW 4,500 and 4,000 respectively, in January 2015.
Korean Tobacco & Ginseng increased the price of Esse to KRW 4,500 in January 2015.
Philip Morris increased the price of Marlboro and other products to KRW 4,700 in January 2015; then readjusted the price to KRW 4,500 in May 2015.
Japan Tobacco International in Korea launched Camel Evolution in August 2015 with the price of KRW 4,000.
British American Tobacco in Korea launched new Rothmans in October 2015 with the price of KRW 4,100.","Philip Morris in Korea released new Marlboro in March 2013 and sells it for KRW 2 700. 
British American Tobacco in Korea released new Dunhill in October 2013 and sells it for KRW 2 700. (?USD 2.5","WHO Western Pacific Region"
"130","Republic of Moldova","Prices of tobacco products in the past two years increase by 80%, introduced from 2017 minimum price for cigarette pack","Prices of tobacco products in the past two years increase by 10,5% which is almost the same level as inflation rate","Answer not provided","WHO European Region"
"131","Romania","Report not provided","Report not provided","The trend in the prices of tobacco products is in increasing since 2004 as the excise level increased according to the Tobacco Products Taxation Directive","WHO European Region"
"132","Russian Federation","Report not provided","Все наиболее популярные марки транснациональных табачных компаний производятся в России и потому не могут называться импортными","Rising cigarette prices due to higher excise taxes","WHO European Region"
"133","Rwanda","Report not provided","Report not provided","Report not provided","WHO African Region"
"134","Saint Kitts and Nevis","Report not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"135","Saint Lucia","Prices have increased.","Answer not provided","Report not provided","WHO Region of the Americas"
"136","Saint Vincent and the Grenadines","Report not provided","Report not provided","Report not provided","WHO Region of the Americas"
"137","Samoa","Trend in the prices of tobacco products driven by various factors according to submissions from the tobacco company (BATS) such as: increase in implementation costs (new health warning and labelling requirements as stipulated in Tobacco Control Regulations); increase in technical and administrative fees as a result of new system upgrades; increase in market recharges; capital expenditure (renovation, maintenance).","Trend in the prices of tobacco products driven by various factors according to submissions from the tobacco company (BATS) such as: increase in implementation costs (new health warning and labelling requirements as stipulated in Tobacco Control Regulations); increase in technical and administrative fees as a result of new system upgrades; increase in market recharges; capital expenditure (renovation, maintenance).","Report not provided","WHO Western Pacific Region"
"138","San Marino","No tobacco manufactoring in San Marino.

On trends, please see reponses to B84.","No tobacco manufactoring in San Marino.

On trends, please see reponses to B84.","Answer not provided","WHO European Region"
"139","Sao Tome and Principe","sin datos","Report not provided","With higher taxes and surcharges on imports in 2009 has been an increase in the consumer price","WHO African Region"
"140","Saudi Arabia","Answer not provided","من الملاحظ ان اسعار جميع المنتجات المستورده للمملكة ترتفع ال ان اسعار بيعالسجائر شبه ثابته على مدى الاعوام السابقه","Increase in the price of a pack of cigarettes from seven to nine SR.","WHO Eastern Mediterranean Region"
"141","Senegal","Prix stable","Answer not provided","En 2011 il y a eu une baisse du prix de la marque Marlboro consécutive à un déclassement volontaire du produit par le fabricant qui l’a fait basculer dans la catégorie économique en manipulant le prix ex usine. Le gouvernement a réagi en ramenant par une note administrative la marque Marlboro dans la catégorie prémium","WHO African Region"
"142","Serbia","The trend in prices of tobacco products is growing in the weighted average retail selling price category:
2016/2015 = 9.77%
2017/2016 = 8.58%","The price of tobacco products, expressed in the weighted average retail selling price category, increased in 2014 compared to 2013 for 14%, while there was a slight decrease in 2015 compared to 2014 of - 0.39%:
2014/2013 = 14%
2015/2014 = -0,39%","The price of tobacco products has been increasing in the weighted average retail selling price category in the following way:
2011 vs. 2010 - 15%
2012 vs. 2011 - 19%
2013 vs. 2012 - 30%","WHO European Region"
"143","Seychelles","The price of  locally produced cigartees for a packet of 10 sticks has increased from SR 52.50 to SR.58.50 in 2017 due to increase in 10% excise tax

The price of  imported cigartees for a packet of 20 sticks has increased from SR 126 to SR.149 in 2017 due to increase in excise tax","The price of  locally produced cigartees for a packet of 10 sticks has increased from SR 37.50 to SR.52.50 in 2015 due to increase in excise tax

The price of  imported cigartees for a packet of 20 sticks has increased from SR 93 to SR.126 in 2015 due to increase in excise tax","The price of imported cigarettes have increased from SR 80.00 to SR.93.00 in 2013 while the price of the locally produced remain the same in Seychelles","WHO African Region"
"144","Sierra Leone","Cost change is not significant","cost did not change","Answer not provided","WHO African Region"
"145","Singapore","On 19 Feb 2018, tax on cigarettes and other manufactured tobacco was raised by 10% to $427/KG","On 21 Feb 2014, tax on cigarettes and other manufactured tobacco was raised by 10% to $388/KG","On 21 Feb 2014 tax on cigarettes and other manufactured tobacco was raised by 10% to $388/KG.","WHO Western Pacific Region"
"146","Slovakia","Report not provided","The price of the most popular price category of cigarettes has been increasing in the past three years.","The price of the most popular price category of cigarettes has been increasing in the past three years.","WHO European Region"
"147","Slovenia","Increase of retail prices for all smoking tobacco product.","Increase of retail prices for all smoking tobacco product.","Increase of retail prices for all smoking tobacco product.","WHO European Region"
"148","Solomon Islands","This importer is the only one importer licensee in country and he is running duty free sales from his duty free shop at the only International airport in the country. It is interesting to note from his records that he is not even importing cigarettes as the cigarettes sold from his shop are all locally produced from the Solomon Islands Tobacco Company (SITCO) the British American Tobacco branch here in country. His set up is new and he has been here for the past two years now.
The shop is selling a sleeve of 10 packets and he is selling packets of 25 cigarette initially until September when SITCO introduced their packet of 20s which is what most people are buying from the duty free shop now.","Report not provided","There was a price hike done by the tobacco manufacturers in isolation of a tax increase in late 2012. The government increased the excise tax in May of 2013 by 20%.","WHO Western Pacific Region"
"149","South Africa","Between 2014 and 2017 the nominal price of Peter Stuyvesant increased by 21%, of Rothmans by 30% and of Dunhill by 22%. Between 2014 and 2017 the real price of Peter Stuyvesant increased by 3%, of Rothmans by 11% and of Dunhill by 4%","Premium brands have become somewhat more expensive, but not by significantly more than the inflation rate. There has been a proliferation of brands at the bottom end, and prices there seem stable. In the past year BAT dropped price of Rothmans from about R29 to R21.90 to fight the bottom feeders. In late 2013 BAT also dropped the price of Peter Stuyvesant to fight the bottom feeders. There is a bit of a price war taking place. The price of cigarettes, on aggregate, has not increased much at all, and has probably decreased in real terms.","Premium brands have become somewhat more expensive but not by significantly more than the inflation rate. There has been a proliferation of brands at the bottom end and prices there seem stable. In the past year BAT dropped price of Rothmans from about R29 to R21.90 to fight the bottom feeders. In late 2013 BAT also dropped the price of Peter Stuyvesant to fight the bottom feeders. There is a bit of a price war taking place. The price of cigarettes on aggregate has not increased much at all and has probably decreased in real terms.","WHO African Region"
"150","Spain","Durante los años 2016 y 2017 se ha mantenido la tendencia de aumento de precios en los productos del tabaco. Así, el precio medio en el segmento de cigarrillos ha subido un 14,72% en la categoría premium y un 34,24% en la categoría media en 2017.","Desde 2013 a 2015 ha habido una subida de precios del 5,58 %, que respecto a cigarrillos supone un 3,26 %","La tendencia ha sido un traslado de los incrementos impositivo a los precios. con lo cual se ha generado un crecimiento de los mismos. encareciéndose especialmente la picadura","WHO European Region"
"151","Sri Lanka","The price has increased.
The imported brands now produced in Sri Lanka.","Answer not provided","Report not provided","WHO South-East Asia Region"
"152","Sudan","الأسعار غير عالية رغما عن التضخم الاقتصادي فهي في متناول اليد المدخنين ومستخدمي التبغ","Report not provided","Report not provided","WHO Eastern Mediterranean Region"
"153","Suriname","Prices of tobacco products increased in the past years since the taxes increased and
the exchange rate of the US $ also increased from $1 = SRD 5.28 to $1 =SRD7.80
Compared to 2016 these packages are approximately 2 times more expensive now.","Prices of tobacco products increased in the past years since the taxes increased and
the exchange rate of the US $ also increased  from  US $ = 3.35 SR $ in 2012 to as high as  US $ = 5.28 SR $ 
(05 april 2016)
Compared to 2012 these packages are 3x more expensive now, higher in price.
Compared to 2014 these packages are 2x more expensive now, higher in price","Prices of tobacco products increased in the past 2 years since the currency increased from 3.35 to 3.50","WHO Region of the Americas"
"154","Swaziland","Report not provided","Answer not provided","Report not provided","WHO African Region"
"155","Sweden","Answer not provided","Answer not provided","Year 2012 a package of Marlboro. 19 pack. cost SEK 48 and 2013 SEK 55.","WHO European Region"
"156","Syrian Arab Republic","هذه الأسعار تميل إلى الازدياد بالمقارنة مع العامين السابقين","هذه الاحصائيات لعام 2010  وكان سعر الدولار = 55 ليرة سورية ولقد طرأ تغير على سعر صرف الدولار اصبح  اليوم  10 شباط لعام 2016 = 398 ليرة سورية","Report not provided","WHO Eastern Mediterranean Region"
"157","Tajikistan","Report not provided","Report not provided","Answer not provided","WHO European Region"
"158","Thailand","There was an increase in prices in year 2016 from tax increasing.
And from tax system reformation in 2017, some brands have lower prices.","Answer not provided","1.Cigarette taxation gradually increased from 79% (2006) to 85% (2011) and finally to 87% of ex-factory price (August 22. 2012 to present) 
2. Shredded tobacco taxation increased from 0.01% (2011) to 10 % of price (August 22. 2012 to present)","WHO South-East Asia Region"
"159","The former Yugoslav Republic of Macedonia","Answer not provided","Answer not provided","Trend in prices have increased for 5 9%","WHO European Region"
"160","Timor-Leste","The trend of the price of tobacco is still same.","Report not provided","Report not provided","WHO South-East Asia Region"
"161","Togo","Inchangés","Inchangés","Prix stable.","WHO African Region"
"162","Tonga","Report not provided","Please note that this is the most recent data available from the responsible organization, Ministry of Labour and Commerce (MLC), which derived from a survey conducted to retail shops in the Nukualofa (capital) premises only in 2016. According to the Director of the MLC for Consumers Right, they do not keep a track of the prices of tobacco as this product is not on the regulated list under the Competent Authority.

However, the trend according to the data available, there is an increase in the prices of domestic products for Halo and Palataisi by 0.50cents over the past 2 years where as Tongan tobacco remains the same. For imported products, there is an increase in the price of Winfield from $9.50 in 2014 to $11 in  2016 whereas prices for Pall Mall decreased from $9.50 in 2014 to $9.00 in 2016. Long Beach remains the same.","The weighted average prices of tobacco have all increased by an average of 12%. This is the result of the increase of excise tax rate from $200 to $238 for local products and from $210 to $250 for imported products.","WHO Western Pacific Region"
"163","Trinidad and Tobago","Major brands have held stable prices; the cheaper brands have fallen slightly due to competition in the low-brand market.","Major brands have held stable prices; the cheaper brands have fallen slightly due to competition in the low-brand market.","Answer not provided","WHO Region of the Americas"
"164","Tunisia","En moyenne. augmentation annelle de 0.300 DT / paquet  depuis 2013","En moyenne. augmentation annelle de 0.300 DT / paquet  depuis 2013","En moyenne. augmentation de 0.300 DT / paquet 2 fois par an depuis 2013.","WHO Eastern Mediterranean Region"
"165","Turkey","There is an increasing trend in the price of tobacco products","There is an increasing trend in the price of tobacco products","There is an increasing trend in the price of tobacco products","WHO European Region"
"166","Turkmenistan","В течение 2017 года цены на сигареты возросли на 25%. Сигареты продаются только через государственную торговую сеть.","Цены на табачные изделия повышены на 5-10%","Sharp rise in tobacco prices in early 2012 - about 3 times or 200%","WHO European Region"
"167","Tuvalu","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"168","Uganda","Report not provided","The prices of these products have not changed in the last 2 years.","The prices of these products have not changed in the last 2 years","WHO African Region"
"169","Ukraine","In 2016 prices of tobacco products increased by 23%, while inflation was 12%.
In 2017 prices of tobacco products increased by 36%, while inflation was 14%","In 2014 prices of tobacco products increased by 26%, while inflation was 25%.
In 2015 prices of tobacco products increased by 18%, while inflation was 43%.: in October-Decemebr 2015 tobacco producers greatly decreased prices trying to stop decline of tobacco market in Ukarine","In 2012-2013 real (inflation-adjusted) price of tobacco products increased by 24%","WHO European Region"
"170","United Arab Emirates","ارتفع سعر بيع التجزئه للسجائر بنسبة 100% بعد فرض الضريبة الإنتقائية علي منتجات التبغ","ارتفع سعر بيع التجزئه للسجائر بقيمة درهمين فقط","The retail price of cigarettes has increased by two dirhams only.","WHO Eastern Mediterranean Region"
"171","United Kingdom of Great Britain and Northern Ireland","Report not provided","As a result of the government announcements that the duty will increase by 2% above inflation this has caused retail prices to increase.","Report not provided","WHO European Region"
"172","United Republic of Tanzania","Prices are static.","Prices are static.","Increases","WHO African Region"
"173","Uruguay","Answer not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"174","Uzbekistan","Report not provided","По оценкам, в 2014 году по сравнению с 2013 годом номинальная розничная цена сигарет с фильтром были повышены на 6% (в среднем с 1,37$ США до 1,46$ США), которое предположительно можно связать с повышением ставки акцизного налога на 30%. В 2015 году номинальная розничная цена сигарет с фильтром сохранилась почти на том же уровне в среднем 1,45$ США, т.к. ставка акцизного налога была незначительно увеличена на 10%.

На 2014 год ставка акцизного налога на сигареты без фильтра не была увеличена. Несмотря н это, в 2014 году номинальная розничная цена сигарет без фильтра была увеличена на 30% (в 2013 г. - 0,32$ США, в 2014 г. - 0,42$ США). 
В 2015 году было отмечено повышение номинальной розничной цены сигарет без фильтра в среднем до 0,55$ США, что объясняется повышением ставки акцизных налогов на 28%. 
Таким образом, что повышение цены табачных изделий не всегда связано с повышением ставки акцизных налогов.","Analysis of the data shows that retail prices are increasing in parallel the manufacturer''s price . While in Uzbekistan. the share of excise duty in the average retail price in the years 2006-2013 ranged from 11.9-16.5 % which is probably due to the fluctuations in the relevant excise real load . Win excise in the average wholesale price of cigarettes with filter in 2010-2011 was 16.5-18.6 % and in 2012-2013 . decreased by 16.0-14.1 %. respectively. Thus. the rise in prices in 2012-2013 contributed to not only increase excise rates as pricing tobacco industry .","WHO European Region"
"175","Vanuatu","Report not provided","No change since 2014.","Price of tobacco brands varies among shops in Vanuatu. Most of tobacco products were imported. There is not a local tobacco industry","WHO Western Pacific Region"
"176","Venezuela","Report not provided","Report not provided","Aumentó","WHO Region of the Americas"
"177","Viet Nam","There is a trend of unchanged nominal price","There is a trend of unchanged nominal price","The price of cigarettes increase on par with inflation rate (about 7% per year)","WHO Western Pacific Region"
"178","Yemen","يوجد ارتفاع بسيط في جميع منتجات التبغ المحلي والمستورد نتيجة لموجة الغلاء العامة  بسبب ارتفاع سعر العملة والاضطراب السياسي والاقتصادي","يوجد ارتفاع بسيط في جميع منتجات التبغ المحلي والمستورد نتيجة لموجة الغلاء العامة  بسبب ارتفاع سعر العملة والاضطراب السياسي والاقتصادي","There is an increase in cigarette prices due to higher overall prices as well as the addition of a specific tax of 6 YER per pack containing 20 cigarettes in 2013.","WHO Eastern Mediterranean Region"
"179","Zambia","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"180","Zimbabwe","The prices of tobacco products vary depending on where one is purchasing from. the average prices is as indicated above. The prices have not changed for the past two years","The prices of tobacco products vary depending on where one is purchasing from. the average prices is as indicated above. The prices have not changed for the past two years","Report not provided","WHO African Region"
"181","Party","2018","2016","2014","Region"
