"","Party","2018","2016","2014","Region"
"50","Egypt","زيادة نسبة الضرائب علي منتجات التبغ  علي مدي عاميين متتالين ٢٠١٤ و ٢٠١٥ بالتعاون مع رزاره المالية المصرية و منظمة الصحة العالمية بغرض خفض استهلاك التبغ لتعزيز الصحة العامة","زيادة نسبة الضرائب علي منتجات التبغ  علي مدي عاميين متتالين ٢٠١٤ و ٢٠١٥ بالتعاون مع رزاره المالية المصرية و منظمة الصحة العالمية بغرض خفض استهلاك التبغ لتعزيز الصحة العامة","Raising taxes on tobacco products 2012 and 2014 to reduce consumption in coordination with ministry of finance.","WHO Eastern Mediterranean Region"
"51","El Salvador","Se pagan impuestos por la importación de productos de tabaco, es decir, Impuesto al Valor Agregado por el valor monetario de la cantidad importada más el Impuesto Específico y Ad Valoren. Aplica también a los viajeros procedentes del exterior.","Se pagan impuestos por la importación de productos de tabaco, es decir, Impuesto al Valor Agregado por el valor monetario de la cantidad importada más el Impuesto Específico y Ad Valoren. Aplica también a los viajeros procedentes del exterior.","Los viajeros internacionales deben pagar impuestos por la importación de productos de tabaco. esto es el IVA por el valor monetario de la cantidad importada más el impuesto específico y ad valorem.","WHO Region of the Americas"
"52","Equatorial Guinea","NO DISPONEMOS DE UNA LEY","NO DISPONEMOS DE UNA LEY","Report not provided","WHO African Region"
"53","Estonia","In 2016 and 2017 there was a 8% excise raise of cigarettes.","In 2014 there was a 6% excise raise of cigarettes.","The rates of taxation for tobacco products was raised 10% in 2012 and 6% in 2013.","WHO European Region"
"54","Ethiopia","Report not provided","Report not provided","Report not provided","WHO African Region"
"55","European Union","Please note that this reply only concerns action at EU level and that Member States are responsible for reflecting FCTC commitments in their national rates and legislation.
According to Directive 2011/64/EU, the overall minimum excise duty for cigarettes has been increased on 1 January 2014. The 9 Member States granted a transitional period have to comply with these minima from 1 January 2018. For fine cut tobacco, the overall minimum excise duty increased on 1 January 2018. An additional gradual increase of the rates for fine cut tobacco is foreseen for 1 January 2020. 
The Commission decided to not propose a revision for Directive 2011/64/EU in 2017. The reasons for this are outlined in the Report COM(2018) 17.
Moreover, the Commission decided to start the evaluation for the minimum rates. The evaluation roadmap for excise duties on tobacco provides more information on the ongoing evaluation and was published on 6 February 2018. The purpose of this evaluation is to analyse the effect of the minimum rates and structures of excise duty applied on manufactured tobacco. The evaluation will assess to which extend the current rates and structures helped and supported in (1) ensuring the proper functioning of the internal market (including competition), (2) providing a high level of health protection, (3) fighting against tax fraud, tax evasion and illegal cross border shopping. By also looking at heated tobacco products and e-cigarettes, the evaluation has the purpose to fill the information gaps in order to determine the correct harmonized approach for taxation of those products.","Please note that this reply only concerns action at EU level and that Member States are responsible for reflecting FCTC commitments in their national rates and legislation.

According to Directive 2011/64/EU, the overall minimum excise duty for cigarettes has been increased on 1 January 2014. The 9 Member States granted a transitional period will have to comply with these minima 31 December 2017 at latest. In the meanwhile, 4 Member States comply already with these minima. For fine cut tobacco, the overall minimum excise duty increased on 1 January 2015. Additional gradual increases of the rates for fine cut tobacco are foreseen for 1 January 2018 and 2020. 

The Commission finalized the evaluation of Directive 2011/64/EU in December 2015 with submission of report COM (2015)621 (http://eur-lex.europa.eu/legal-content/EN/TXT/?uri=COM:2015:0621:FIN). The Commission currently prepares an impact assessment on the possible revision of this Directive. Objectives are to reduce administrative burden and costs and obtaining a higher level of compliance and security in imposing excise duties on tobacco products.","The EU participates in the inter-sessional drafting group for completing the guidelines on price and tax measures to reduce the demand for tobacco products which was set up according to decision FCTC/COP 5 (7). 
The EU has started the process for a possible revision of Council Directive 2011/64/EU (tobacco taxation directive) by running a study on the measuring and reducing of administrative costs and obtaining a higher level of compliance and security in imposing excise duties on tobacco products.","WHO European Region"
"56","Fiji","Report not provided","Report not provided","Duty free limitations are now 200 sticks (1 carton/sleeve","WHO Western Pacific Region"
"57","Finland","Tobacco tax has been increased in 2016 and 2017 by on average 24%. In the years 2018-2019 tax rates will be increased 4 times every 6 months altogether by on average 21 %. The first tax increase of this series of tax increases has taken place in January 2018.","Tobacco tax has been increased in 2014, 2015 and 2016. In 2014 the tax rates were increased by on average 10 % and in 2015 on average 9 %. In the years 2016-2017 tax rates will be increased 4 times every 6 months altogether by on average 24 %. The first tax increase of this series of tax increases has taken place in January 2016.","Tobacco taxes have been increased from the beginning of the year2014.The tax of cigarettes cigars cigarillos and fine cut tobacco have been increasedabout 10% . It has been estimated that prices of cigarettes will increase about 7.7%and fine cut tobacco about 8.5%.","WHO European Region"
"58","France","En 2017, le gouvernement a décidé d’augmenter de manière inédite la fiscalité du tabac, afin de faire parvenir le prix du paquet de cigarettes de référence à 10 euros d’ici 2020. 
Une première augmentation  du minimum de perception a eu lieu le 6 novembre 2017, avec comme conséquence une augmentation moyenne des prix de 35 centimes d’euros. 
La loi de financement de la sécurité sociale pour 2018, adoptée fin 2017, introduit les augmentations de fiscalité de 2018 à 2020, qui devraient induire des augmentations des prix : d’un euro en mars 2018, puis de cinquante centimes d’euro en avril 2019 en novembre 2019 et en avril 2020, et de 40 centimes en novembre 2020.
Ainsi au 1er mars, le prix du paquet de 20 cigarettes augmente, en moyenne, de presque 1 euro (94 centimes). Les prix homologués des paquets de 20 cigarettes s’établissent entre 7,50 euros et 9,10 euros. Le prix moyen du paquet de 20 cigarettes des références homologuées est d’environ 7,90 € (contre 7 € depuis novembre 2017). Concernant les conditionnements standards de tabac à rouler, les prix homologués des blagues de 30 grammes sont en hausse de 2 euros en moyenne et s’établissent entre 9,50 euros et 11,10 euros. Le prix moyen des références homologuées de 30 grammes est d’environ 10,50 € (contre 8,60 € depuis novembre 2017).
Une circulaire du 5 septembre 2014 abaisse de dix à quatre cartouches le seuil au-delà duquel toute personne contrôlée par les services douaniers sera sommée de justifier de leur détention pour sa consommation personnelle.  La circulaire abaisse également les seuils applicables pour les autres produits du tabac, qui sont désormais fixés à :     200 cigares ;     400 cigarillos ;     1 kg de tabac à fumer.
Si le caractère commercial de la détention est établi, la personne contrôlée s’expose au paiement des taxes françaises (par exemple 840 € pour 20 cartouches), en plus de celles déjà payées dans le pays d’achat, mais aussi à des sanctions comprenant notamment une amende pouvant aller jusqu’à 750 €, une pénalité qui peut représenter cinq fois le montant des droits fraudés, la confiscation des produits, voire une peine d’emprisonnement pour les cas les plus graves.
Les importations depuis l’extérieur de l’Union européenne restent soumises à la même limite qu’auparavant, c’est-à-dire l’interdiction d’importer plus d’une cartouche de cigarettes.","Une circulaire publiée le 5 septembre 2014 abaisse de dix à quatre cartouches le seuil au-delà duquel toute personne contrôlée par les services douaniers sera sommée de justifier de leur détention pour sa consommation personnelle. 
La circulaire abaisse également les seuils applicables pour les autres produits du tabac, qui sont désormais fixés à :     200 cigares ;     400 cigarillos ;     1 kg de tabac à fumer.
Si le caractère commercial de la détention est établi, la personne contrôlée s’expose au paiement des taxes françaises (par exemple 840 € pour 20 cartouches), en plus de celles déjà payées dans le pays d’achat, mais aussi à des sanctions comprenant notamment une amende pouvant aller jusqu’à 750 €, une pénalité qui peut représenter cinq fois le montant des droits fraudés, la confiscation des produits, voire une peine d’emprisonnement pour les cas les plus graves.
Les importations depuis l’extérieur de l’Union européenne restent soumises à la même limite qu’auparavant, c’est-à-dire l’interdiction d’importer plus d’une cartouche de cigarettes.","2012 : +32 centimes d’euros pour le prix moyen de la marque la plus vendue ; +70 centimes d’euros pour le paquet de tabac à rouler
2013 : + 40 centimes sur le prix moyen du paquet de la marque la plus vendue et + 89 centimes d’euros pour le paquet de tabac à rouler","WHO European Region"
"59","Gabon","RAS","Rien a changé depuis notre dernier rapport","Pour 3.2.1.1 le Gouvernement gabonais a indiqué reconnaître l’importance des mesures financières et fiscales pour réduire la consommation de tabac. Le taux de taxation sur les produits du tabac est plus élevé que pour tout autre produit. Le chapitre 9 de la loi stipule que les produits du tabac ne peuvent bénéficier d’aucune franchise fiscale et qu’ils sont fortement taxés conformément aux dispositions fixées dans la Loi de Finances. 
Pour 3.2.1.2 et 3.2.1.3 selon les dispositions du chapitre 9 articles 37 et 38 les voyageurs internationaux peuvent importer et/ou acheter en franchise de droits et de taxes des produits du tabac. 
Actuellement les voyageurs internationaux peuvent importer et/ou acheter en franchise de droits et de taxes 125 cigares 400 cigarettes et 500 g de tabac brut. Cela a été aussi relevé dans le rapport d’évaluation de la Mission du Secrétariat de la Convention en juillet 2013.","WHO African Region"
"60","Gambia","The Gambia from 2013-2016 has increased excise tax on tobacco by 46% on average and have changed the base of the excise tax from kilograms to number of sticks.","The Gambia from 2013-2016 has increased excise tax on tobacco by 46% on average and have changed the base of the excise tax from kilograms to number of sticks.","Answer not provided","WHO African Region"
"61","Georgia","Answer not provided","Since 2014 there is gradual increase of tax on tobacco products and ministry of finance also introduced so called combination of specific and ad valorem excise tax system for the filtered and non-filtered cigarettes.  from July 2016 it is planned to re-introduce an import duty (12%) on tobacco products.","According to the decision of Ministry of Finance excise tax on tobacco products was increased by 25% on filter and 33% on non-filter tipped cigarettes in September 2013 but there is still difference between excise tax of imported and domestic cigarettes. National Tobacco Control Action Plan has a provision on annual increase of tobacco taxes. National AP also has a provision addressing question 3.2.1.2 but it is not implemented yet because Parliament has not passed the Amendment Projects to relevant laws yet.","WHO European Region"
"62","Germany","Gradual tobacco tax increases on annual basis as described in above points 2.8.4 and 2.9.3: on 1st January 2012, 1st January 2013, 1st January 2014 and 1st January 2015. Consequently, the tobacco manufacturers adjusted the retail selling prices (price increases).","Gradual tobacco tax increases on annual basis as described in above points 2.8.4 and 2.9.3: on 1st January 2012, 1st January 2013, 1st January 2014 and 1st January 2015. Consequently, the tobacco manufacturers adjusted the retail selling prices (price increases).","Tobacco tax increases which results in price increases","WHO European Region"
"63","Ghana","Ghana does not restrict duty-free sales of tobacco products. However Ghana restricts imports of duty-free tobacco by international travelers and also limits the quantity of tobacco products that can be carried into the country duty-free","Ghana does not restrict duty-free sales of tobacco products. However Ghana restricts imports of duty-free tobacco by international travelers and also limits the quantity of tobacco products that can be carried into the country duty-free","Ghana has the highest Ad Valorem taxation rate within the West African subregion at 150%. Discussions are ongoing to see how Specific taxation could be introduced to avoid undervaluing.","WHO African Region"
"64","Greece","Report not provided","During the past two years the taxation for tobacco products in Greece remained stable. We envisage that within next time period tobacco products will increase in price due to the negotiations between the Greek government and the IMF.","In question 3.2.1.2. more specifically sales of tax- and duty-free tobacco products are prohibited to travellers within the EU.
In November 2012 there has been a significant tax increase for all tobacco products. More specifically. the minimum excise on cigarettes increased by 9% the specific excise quadrupled (as a consequence the ad valorem decreased) and excise on smoking tobaccos became purely specific.","WHO European Region"
"65","Grenada","Tobacco products carry a very high Excise tax rate which had a 95%  Excise Tax rate from 2010.Subsequently, there was a legislative change in 2014, but was effected in 2015.Please see the attached:Excise Tax Order No.2 of 2014.","Tobacco products carry a very high Excise tax rate which had a 95%  Excise Tax rate from 2010.Subsequently, there was a legislative change in 2014, but was effected in 2015.Please see the attached:Excise Tax Order No.2 of 2014.","Answer not provided","WHO Region of the Americas"
"66","Guatemala","Ningún cambio en la política tributaria; sin embargo, aunque la estructura se ha mantenido, la presión tributaria correspondiente se ha modificado: el reemplazado por completo del producto de producción nacional por el importado (se ha mantenido así desde 2012), en conjunto con los esfuerzos por mejorar la recaudación y controlar el comercio ilícito han influido, aunque sea de forma indirecta, en la reducción de la demanda en un aproximado del 6% con relación al reporte previo.","Ningún cambio en la política tributaria; sin embargo, aunque la estructura se ha mantenido, la presión tributaria correspondiente se ha modificado, ya que se ha reemplazado por completo el producto de producción nacional por el importado.  Adicionalmente, se han hecho esfuerzos por mejorar recaudación, incluyendo el control del comercio ilícito.","Answer not provided","WHO Region of the Americas"
"67","Guinea","Report not provided","Ces textes nexistent pas","Report not provided","WHO African Region"
"68","Guinea-Bissau","Pas des données","Answer not provided","Report not provided","WHO African Region"
"69","Guyana","Guyana has managed to pass the Tobacco Control Act which is FCTC compliant in July 2017","Report not provided","Report not provided","WHO Region of the Americas"
"70","Honduras","La ratificación en Honduras del Convenio Marco para el Control del Tabaco de la OMS y la Ley Especial para el Control del Tabaco y su Reglamentación contienen los articulados relativos a  la
aplicación a los productos de tabaco de políticas tributarias y de políticas de precios para contribuir al logro de los objetivos de salud tendentes a reducir el consumo de tabaco y a la 
prohibición o restricción, de la venta de productos de tabaco libres de impuestos y libres de derechos de aduana a los viajeros internacionales lo cual garantiza que en Honduras se cumpla con dichas disposiciones jurídicas.","La ratificación en Honduras del Convenio Marco para el Control del Tabaco de la OMS y la Ley Especial para el Control del Tabaco y su Reglamentación contienen los articulados relativos a  la
aplicación a los productos de tabaco de políticas tributarias y de políticas de precios para contribuir al logro de los objetivos de salud tendentes a reducir el consumo de tabaco y a la 
prohibición o restricción, de la venta de productos de tabaco libres de impuestos y libres de derechos de aduana a los viajeros internacionales lo cual garantiza que en Honduras se cumpla con dichas disposiciones jurídicas.","Desde la entrada en vigencia de la Ley Especial para el Control del Tabaco y su Reglamentación desde el año 2011. ha impactado en la reducción de la demanda del consumo de tabaco. incluyendo el año 2014 con el incremento del impuesto al tabaco establecido por el Poder Ejecutivo y que al final impacta con el aumento a dichos productos","WHO Region of the Americas"
"71","Hungary","Report not provided","The specific and minimum excise duties were increased in 2015 (+25,6% and +12,36%) above inflation.
The former years emerging trends (2011: 3,8%, 2012: 4,1%) were very strong in 2013 (8,0%), but seemed to be managed in 2014. (slight increase to 8,8% ), and a remarkable decreasing was observed in 2015’s draft numbers.","As it concerns cigarettes:
 The tax in proportion of price has been increased with 2.7% (to 9.5%);
The quantitative tax has been increased with 33.7%. while the tax minimum with 43.8%.
As it concerns tobaccos:
The tax minimum has been increased with 71.2% in the past two years. namely in 2011-2012.
The level of taxes has been modified/ has been increased (highly above the level of inflation rate) five times in 2011-2012. 
The level of VAT has been increased once. from 25% to 27%.
In the past two years the illicit tobacco market has further decreased ( in 2010.: 5.5 %. 2011.: 3.8 %). later there has been a minor increase (2012.: 4.1%).","WHO European Region"
"72","Iceland","It has been on the agenda to form a dialogue and a formal structure between the Ministry of Finance and Ministry of Welfare for making a policy in taxation to reduce the demand for tobacco.","It has been on the agenda to form a dialogue and a formal structure between the Ministry of Finance and Ministry of Welfare for making a policy in taxation to reduce the demand for tobacco.","Tax on tobacco products has increased over the period but not by intention entirely to contribute to the health objectives aimed at reducing tobacco consumption.
Tax on old traditinal nose tobacco have been doubled since submission of last report. Consumption of old traditional nose tobacco have increased enormously in recent years especially among young men that use this tobacco as a oral tobacco with similar pattern as the swedish snus. This tax raise was partly taken as attempt to reduce a demand for this product.","WHO European Region"
"73","India","Report not provided","Government of India has been continuously increasing the central Excise Duty on manufacturing of all tobacco products. (except bidis). During the  year 2014-15 the tax on cigarettes (for different length segments and slabs) was increased in the range of 12% to 72 %. In the year 2015-16, the Central Excise Duty was increased in the range of 15% to 25% across different slabs. However, there was no increase in the excise duty on Bidi.

Ministry of Health & family Welfare is pursuing with the Ministry of Finance for development of a comprehensive tax policy on tobacco products. The Union Health Minister also wrote to the Union Finance Minister for introduction of Sin Tax on demerit goods like tobacco, alcohol and sugary drinks.","In the Budget for the year 2013-14 the Central Government increase the excise duty on cigarettes by 18%. Based upon the advisory sent by Health Ministry over 10 states increased the State Tax (Value added Tax) on tobacco products","WHO South-East Asia Region"
"74","Iran (Islamic Republic of)","Limited amount of cigarette is allowed (200 sticks cigarettes)","The allowed number of imported cigarettes by international travelers has been decreased from 400 to 200 stick (from 20 to 10 Packs), but for Cigars and Waterpipe tobacco there is no changes (50 Stick and 250 Grams respectively).","Answer not provided","WHO Eastern Mediterranean Region"
"75","Iraq","Answer not provided","The imposition of sales tax on tobacco products has increasd by 100%.","Customs duties on tobacco products entering Iraq were raised at a rate ranging between 15-50% depending on the type of product as of 1/2/2014.","WHO Eastern Mediterranean Region"
"76","Ireland","re Tax Policy
In October 2017 excise duty on a pack of 20 cigarettes was increased by 50c at the Most Popular Price category, with a pro-rata increase on other tobacco products. There was also an additional increase of 25c on a 30 gram pouch of Roll Your Own tobacco. This resulted in a 2017 end of year most popular price category of €11.50 per pack of 20 cigarettes, and a Weighted Average Price of €10.71.","re Tax Policy
Successive Ministers for Finance (Irish Finance Minister) have used tobacco taxation to both raise revenue and deter the consumption of tobacco products.  
Pricing Policies & Minimum Excise policies 
From 1986 to the end of 2010, the Minister for Health (Irish Health Minister) exercised the powers granted to that Minister under Section 2(1) of the Tobacco Products (Control of Advertising, Sponsorship and Sales Promotion) Act 1978 by effectively setting a minimum price for cigarettes through Regulations. Following legal action by the European Commission (Case C 221/08 Commission v Ireland), the Court of Justice of the European Union found that imposing minimum and maximum prices was contrary to then extant Tobacco Products Tax Directive. 
The revised Tobacco Products Tax Directive (now consolidated in Directive 2011/64/EU) enacted in 2010 provided for a Minimum Excise Duty (MED) rate, which was provided for in Irish legislation in the Finance Act 2012 and came into effect on 1 May 2012. The MED is a minimum level of duty which must be paid irrespective of the price at which cigarettes are sold. At present, the minimum level of duty takes effect at €7.75 per pack of 20 cigarettes. This policy tool can provide an effective floor beneath which cigarette prices cannot fall as cigarette manufacturers may be unwilling to sell cigarettes at a loss for long periods of time. 

re implementing Article 6 : The Tobacco Products Tax (Irish excise duty on tobacco products) was increased in both Budget 2015 (effective from October 2014) and Budget 2016 (effective from October 2015). The Minister for Finance (Irish Finance Minister) indicated that such increases were designed to achieve the key public health objective of reducing the consumption of tobacco products, and continuing to deter smoking initiation, partly among price-sensitive cohorts such as younger people. 
In Budget 2015, the specific rate of duty on cigarettes was raised from €241.83 per 1,000 to €255.69 per 1,000 while the ad valorem rate of duty on cigarettes was moved from 8.72% to 8.85%. This amounted to an increase of 40c in the price of a pack of 20 cigarettes in the most popular price category, from €9.60 to €10.00. As part of that Budget, the rate of duty on fine-cut tobacco (‘roll-your-own tobacco’) was increased from €252.22 to €273.18, which was a pro-rata increase to the increase on cigarettes with an additional 50% increase to move the ratio of duty on cigarettes and duty on fine-cut cigarettes towards unity, with a view to reducing the difference in price between these products. All other tobacco products were increased by a pro-rata amount relative to the increase in duty on cigarettes. 
In Budget 2016, the rate of excise duty on cigarettes was increased to €271.86 per 1,000, with the ad valorem rate of duty moving to 9.20%. This amounted to an increase in 50c in the price of a pack of 20 cigarettes in the most popular price category, bringing it from €10.00 to €10.50. All other tobacco products were increased by a pro-rata amount relative to the increase in duty on cigarettes.","Cigarette prices in Ireland are among the highest in the world. The tax on tobacco products has been increased in almost every year since 2007. In the period 2007 to 2014 a cumulative increase of €2 has been applied to a pack of 20 cigarettes in the most popular price category with pro-rata increases to other tobacco products.","WHO European Region"
"77","Israel","Report not provided","Report not provided","Report not provided","WHO European Region"
"78","Italy","In the past two years:
The base rate for calculating excise duty on cigarettes has been increased from 58.7 to 59.1%, 
the rate of the specific component of the excise has been increased from 10% to 10,5%, 
the minimum tax charge (Excise duty + VAT) has been increased from  € 170,54 to € 175,54 per 1000 cigarettes; 
The minimum excise duty on fine cut tobacco for cigarettes was increased from 115 € / kg to 120 € per kg .
The minimum excise duty on cigarillos was increased from 25 € / kg to 30 € per kg .","with the law n.188/2014 the ministry of finance modified some aspects of taxes on tobacco products in particular:
- raised the ad valorem excise on cigarettes and RYO from 58.5% to 58.7% of the TIRSP;
- raised the specifi excise on cigarettes from 7.5% to 10% (this is still the lower level amongs all UE countries);
- excise refers to Weighted Average Prices (WAP) of tobacco products instead of Most Popular Price Classe (MPPC)
- introduce a tax on the liquids for e-cigarettes with a discount of 50% respect to the equivalent cigarettes;
- introduce a tax on the novel tobacco products ""heat not burn with a discount of 50% respect to the equivalent cigarettes;
Otherwise this law allowed for a slight increase on tobacco products prices, this is not enough.","In the last two years the Italian Ministry of Finance (Agency of Customs and Monopoly - Directorate General of Excise):
introduced e minimum excise for cigarettes cigarillos and RYO
increased the ad valorem excise for RYO from 56% to 58.5%
introduced a mandatory system to recognize legal age to buy tobacco products at vending machines
Ministry of Health increased to 18 years old the legal age for buying tobacco products.","WHO European Region"
"79","Jamaica","Over the past two years there have been increases in special consumption tax per stick of  cigarettes as follows:  

2015 - J$12.00 per stick; 
2016 - J$14.00 per stick; 
2017 - J$17.00 per stick.","In the past two years there has been an increase in price and tax measures.  There was an increase in taxes in 2015 by 14.5%  ($10.50 to $12.00 per stick).","In the past two years there has been no increase in price and tax measures. However taxes are now over 50% of the retail price of the most popular brand.","WHO Region of the Americas"
"80","Japan","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"81","Jordan","زيادة الضرائب  على منتجات التبغ عام 2014  ’2016,2017,2018( الضريبة الخاصة على التبغ )","زيادة الضرائب  على منتجات التبغ عام 2014  ( الضريبة الخاصة على التبغ )","Increased the special tax on tobacco products (Regulation No. (26) for the year 2014 which led to increased prices of tobacco products. This has been done by the Department on Income and Sales Tax.","WHO Eastern Mediterranean Region"
"82","Kazakhstan","Answer not provided","Report not provided","According to the Code of RK '' On taxes and other obligatory payments to the budget from 10.12.2008 ? 99 -IV as amended by the Law of RK of 12.05.2013 ? 152 -V from 1 January 2014 it is planned increase in excise rates on tobacco products.","WHO European Region"
"83","Kenya","Answer not provided","Answer not provided","The Establishment of a working group to implement the tax and price measures.","WHO African Region"
"84","Kiribati","No previous report - NA","No previous report - NA","Answer not provided","WHO Western Pacific Region"
"85","Kuwait","1. GCC Ministerial resolution to increase the Custom fees
2. GCC Ministerial resolution to implement a new specific tax on tobacco products","1. GCC Ministerial resolution to increase the Custom fees
2. GCC Ministerial resolution to implement a new specific tax on tobacco products","Answer not provided","WHO Eastern Mediterranean Region"
"86","Kyrgyzstan","Report not provided","За 2011-2014 годы ставки АН были увеличены 4 раза, что привело к 5 кратному увеличению дохода Государства в 2014 году,
С 1 июня 2015 года был переход на специфическое налогообложение, при этом ставки АН на сигареты (и сигар) увеличены более чем в 2 раза по сравнению с 2014 годом.","In accordance with the Law of the Kyrgyz Republic dated July 30. 2013 ? 165 excise tax on filtered cigarettes compared to the year 2013 in 2014 increased by 2 times. in 2015 - 2.5 times in 2016 and 3.2-fold on unfiltered cigarettes by 1.5 times in 2014-2015. and 5 times in 2016. on cigars over 130 times on other tobacco more than 70 times higher (5 soms per 1 kg in 2012 to 368 soms per kg in 2014. with the 2016 transition to the specific tax","WHO European Region"
"87","Lao People's Democratic Republic","Because of the Tobacco License Agreement-ILA (2001-2026) between Lao government and Imperial Tobacco Limited the Ministry of Finance could not increase any tobacco tax as specified by Tax Law 2015.","Because of the Tobacco License Agreement-ILA (2001-2026) between Lao government and Imperial Tobacco Limited the Ministry of Finance could not increase any tobacco tax as specified by Tax Law 2012.","Ministry of Finance is planning to increase the specific tax from 500LAK to 1200LAK per pack; the proposal is in the process of submitting to the government conference.","WHO Western Pacific Region"
"88","Latvia","Excise duty rates for tobacco products were raised in 2016 and 2017. According to the amendments to the Law ""On Excise Tax"" adopted in 2017, the excise tax rates for tobacco products will be gradually increased by 1 January 2020. The increase of excise tax rates is also carried out in order to reduce the consumption of tobacco products in Latvia.","There is definite gradual raising the excise tax on tobacco products: for cigarettes- until 1 July 2018, for other tobacco product types- until 1 January 2018. A special permit (licence) shall be required for the following specific activities with tobacco products: activities of an approved warehouse-keeper, a registered consignee, a registered consignor, wholesale trade and retail trade. Monitoring movements of excise goods under suspension of excise duty via a computerized system is used.","Excise tax was not changed in the period from 2011 to 2014.","WHO European Region"
"89","Lebanon","None","None","Though the NTCP has developed a proposal to the Ministry of Finance and gathered stakeholders to support increased taxation. this has not yet been implemented.","WHO Eastern Mediterranean Region"
"90","Lesotho","Report not provided","Report not provided","Answer not provided","WHO African Region"
"91","Liberia","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"92","Libya","لقد حدث ارتفاع في اسعار منتجات التبغ  المورد بكافة أنواعه  بسبب  انخفاض  قيمة  العملة المحلية مقابل  العملات    الاجنبية","لقد حدث ارتفاع في اسعار منتجات التبغ  المورد بكافة أنواعه  بسبب  انخفاض  قيمة  العملة المحلية مقابل  العملات    الاجنبية","Answer not provided","WHO Eastern Mediterranean Region"
"93","Lithuania","Since 2016  there was a consistent increase in excise duties on tobacco products (2016-2018 excise duties were incresed 3 times). Excise duties, valid from 2018-03-01:
Cigarettes: specific element — EUR 59 and ad valorem rate — 25%, but the overall excise duty shall not be less than EUR 96 per 1000 cigarettes; 
Cigars and cigarillos: EUR 37 per kg of product; 
Smoking tobacco: EUR 60,24 per kg of product.","Answer not provided","The increase excise duty rates for tobacco products over the past two years.","WHO European Region"
"94","Luxembourg","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"95","Madagascar","Taux du DA: 150% en 2008,250% en 2010,325% en 2013,325% avec abattement de 5 % en 2014 pour les feuilles achetées localement et 325 % avec abattement de 2 % en 2015 pour les feuilles achetées localement","Answer not provided","Augmentation de 30% du taux de DA et la limitation de l’importation de cigarettes","WHO African Region"
"96","Malaysia","A study “The Relationship between tobacco taxation and demand determinants to    
           reduce cigarette consumption and smoking prevalence in Malaysia” was conducted 
           and the report was published in 2016. The report simulate that to achieve the end-
           game target of 5% prevalence rate in 2045, the tax rate should increase to 85.5%    
           with combination other three substantial non-price measures tobacco control 
           policies.","For this year, we are coming up with a study on tax structuring to strengthen the importance of reducing tobacco consumption.","Cigarette taxes increase from 48% (2011) to 53% (2013) of retail price","WHO Western Pacific Region"
"97","Maldives","-Effective April 2015, Specific Tax on Cigarettes increased from MVR 0.90 per stick to MVR 1.25 per stick (38.88%)
-Effective April 2015, Specific Tax on all other tobacco products (other than cigarettes) increased from 150% of CIF to 200% of CIF (33.33%)
-Maldives continues to levy Specific Tax (as above) as the only tax applicable on tobacco products.","-Effective April 2015, Specific Tax on Cigarettes increased from MVR 0.90 per stick to MVR 1.25 per stick (38.88%)
-Effective April 2015, Specific Tax on all other tobacco products (other than cigarettes) increased from 150% of CIF to 200% of CIF (33.33%)
-Maldives continues to levy Specific Tax (as above) as the only tax applicable on tobacco products.","Answer not provided","WHO South-East Asia Region"
"98","Mali","Il a été adopté en conseil des Ministres une augmentation du taux  des taxes sur le tabac de 25% à 35%","Il a été adopté en conseil des Ministres une augmentation du taux  des taxes sur le tabac de 25% à 35%","Answer not provided","WHO African Region"
"99","Malta","Excise Duty has increased each year for 2016 and 2017.","Increase in tax measures.","Increase in tax measures over the past two years.","WHO European Region"
"100","Marshall Islands","Recent bill last week amendment to import tax duty on tobacco by 300% - YET TO BE PASSED","Recent bill last week amendment to import tax duty on tobacco by 300% - YET TO BE PASSED","Currently the tobacco product taxation level in RMI is very low and has not been increased for many years.
Tax rates do not take into account changes in household incomes and have not kept up with inflation.","WHO Western Pacific Region"
"101","Mauritania","-","-","En 2012 il a eu une augmentation de 10% des taxe sur les valeurs importées et 30% des mêmes valeurs en 2013.","WHO African Region"
"102","Mauritius","In 2017, there was an increase in the price of tobacco products ad this exercise is an on-going  practice by all governments in place in order to discourage smokers from smoking.","In 2014, there was a 5% increase in the price of tobacco products","25% increase in excise duty in December 2011 and 15% increase in excise duty in December 2012 whereas in December 2010 there were no price increase.","WHO African Region"
