"","Party","2018","2016","2014","Region"
"41","Croatia","The most popular price category for cigarettes in 2016. was 21,00 HRK/package (2,80 €; 1€ =7,5053 HRK according to rate published in the Official Journal of the European Union - 2016/C 365/03 of 03/10/2016). The share of total excise duty in retail price (21, 00 HRK) was 63,90%. The share of total excise duty and VAT in retail price (21,00 HRK) was 83,90%. The most popular price category for cigarettes in 2017. was 27,00 HRK/package (3,60 €; 1€ =7,497 HRK according to rate published in the Official Journal of the European Union - 2017/C 331/04 of 02/10/2017). The share of total excise duty in retail price (27, 00 HRK) was 56,96%. The share of total excise duty and VAT in retail price (27,00 HRK) was 76,96%. According to Article 75 (7) of the Excise duty Act (OG 22/2013, 32/2013, 81/2013, 100/2015, 120/2015 and 115/2016) the weighted average retail selling price (WAP) shall be determined each year by 1 March at the latest and shall be calculated by reference to the total value of all cigarettes released for consumption during the previous calendar year, on the basis of a retail selling price including all taxes, divided by the total quantity of cigarettes released for consumption during that period. It was determined that WAP for 2016. was 1.143,97 HRK  (152,42 €)/1000 cigarettes (1€ =7,5053 HRK according to rate published in the Official Journal of the European Union - 2016/C 365/03 of 03/10/2016), excise yield 91,51 €/1000 cigarettes of the WAP and overall minimum excise duty (specific+ad valorem) 60,04% of the WAP. It was determined that WAP for 2017. was 1.196,64 HRK  (159,62 €)/1000 cigarettes (1€ =7,497 HRK according to rate published in the Official Journal of the European Union - 2017/C 331/04 of 02/10/2017), excise yield 95,62 €/1000 cigarettes of the WAP and overall minimum excise duty (specific+ad valorem) 59,91% of the WAP. Trends: In last report we provided trends in taxation of manufactured tobacco from 2010. till 2015. In 2016. Croatia increased the amount of excise duty rates charged on cigarettes, fine cut tobacco for the rolling of cigarettes and other smoking tobacco. In 2017. the amount of excise duty rates charged on cigarettes was increased. In the Republic of Croatia excise duty on heated tobacco products, e-liquids and novel tobacco products has been introduced as of 1 of January 2017. According to Excise Duties Act,
•	heated tobacco is a product that is made from manufactured tobacco which by heating delivers a vapour, without the occurrence of combustion process;
•	e-liquid is product intended for consumption in electronic cigarette, regardless of whether it contains nicotine or not (e-liquid);
•	novel tobacco products-products intended for steam inhalation, without combustion processes, which can be considered as substitutes for manufactured tobacco and which are not considered to be heated tobacco or e-liquids.
The excise duty for e-liquids is calculated as a specific excise duty prescribed for 1  milliliter and amounts 0,00 HRK. Excise duty for heated tobacco and novel tobacco products is calculated according to excise duty rate prescribed on other smoking tobacco and it amounts 600,00 HRK/1 kg (80,03 €; 1€ =7,497 HRK according to rate published in the Official Journal of the European Union - 2017/C 331/04 of 02/10/2017).
Cigarettes
According to the Regulation amending the regulation on the excise duty rates charged on cigarettes, fine cut tobacco for the rolling of cigarettes and other smoking tobacco (OG 126/2017) which entered into force on 19. December 2017.,  specific excise duty amounts  310,00 HRK (41,35 €; 1€ =7,497 HRK according to rate published in the Official Journal of the European Union - 2017/C 331/04 of 02/10/2017) per 1000 cigarettes and ad valorem 34 % of retail selling price. Minimum excise duty  amounts 696,00 HRK (92,84€) per 1000 cigarettes.
According to the Regulation on the excise duty rates charged on cigarettes, fine cut tobacco for the rolling of cigarettes and other smoking tobacco (OG 109/2016) which entered into force on 1. December 2016.,  specific excise duty amounts  275,00 HRK (36,64 €; 1€ =7,5053 HRK according to rate published in the Official Journal of the European Union - 2016/C 365/03 of 03/10/2016) per 1000 cigarettes and ad valorem 36 % of retail selling price. Minimum excise duty  amounts 671,00 HRK (89,40 €; 1€ =7,5053 HRK according to rate published in the Official Journal of the European Union - 2016/C 365/03 of 03/10/2016) per 1000 cigarettes.
Fine cut tobacco for the rolling of cigarettes
According to the Regulation on the excise duty rates charged on cigarettes, fine cut tobacco for the rolling of cigarettes and other smoking tobacco (OG 109/2016) which entered into force on 1. December 2016.,  specific excise duty amounts 600,00 HRK (79,94 €; 1€ =7,5053 HRK according to rate published in the Official Journal of the European Union - 2016/C 365/03 of 03/10/2016) per 1 kg.
Other smoking tobacco
According to the Regulation on the excise duty rates charged on cigarettes, fine cut tobacco for the rolling of cigarettes and other smoking tobacco (OG 109/2016) which entered into force on 1. December 2016.,  specific excise duty amounts 600,00 HRK (79,94 €; 1€ =7,5053 HRK according to rate published in the Official Journal of the European Union - 2016/C 365/03 of 03/10/2016) per 1 kg.
Cigars
According to the Excise Duty Act (OG 22/13,32/2013 and 81/2013) which entered into force on 1. July 2013., specific excise duty amounts  600,00 HRK  per 1000 pieces (78,78€; 1 € = 7,6158 HRK according to rate published in the Official Journal of the European Union  2013/C   286/01).

According to the Excise Duty Act (OG 83/09) which entered into force on 1. January 2010., specific excise duty amounted 1.100,00 HRK per 1000 pieces (150,65€; 1 € =7,3018 HRK according to rate published in the Official Journal of the European Union 2010/C 268/02 ) .
Cigarillos
According to the Excise Duty Act (OG 22/13,32/2013 and 81/2013) which entered into force on 1. July 2013, specific excise duty amounts 600,00 HRK per 1000 pieces (78,78€; 1 € = 7,6158 HRK according to rate published in the Official Journal of the European Union  2013/C   286/01).  
According to the Excise Duty Act (OG 83/09) which entered entered into force on 1. January 2010. , specific excise duty amounted 220,00 HRK per 1000 pieces (30,13€; 1 € =7,3018 HRK according to rate published in the Official Journal of the European Union 2010/C 268/02).","The most popular price category for cigarettes in 2015. was 21,00 HRK/package (2,75 €; 1€ =7,64 HRK according to rate published in the Official Journal of the European Union - C 324 of 02/10/2015). The share of total excise duty in retail price (21, 00 HRK) was 61,71%. The share of total excise duty and VAT in retail price (21, 00 HRK)  was 81,71%.
According to Article 75 (7) of the Excise duty Act (OG 22/2013, 32/2013, 81/2013, 100/2015 and 120/2015) the weighted average retail selling price (WAP) shall be determined each year by 1 March at the latest and shall be calculated by reference to the total value of all cigarettes released for consumption during the previous calendar year, on the basis of a retail selling price including all taxes, divided by the total quantity of cigarettes released for consumption during that period.

 It was determined that WAP for 2015. was 1144,64 HRK  (149,82 €)/1000 cigarettes (1€ =7,64 HRK according to rate published in the Official Journal of the European Union - C 324 of 02/10/2015), excise yield 87,04 €/1000 cigarettes of the WAP and overall minimum excise duty (specific+ad valorem) 58,09% of the WAP.
It was determined that WAP for 2014. was 1106,20 HRK  (144,74 €)/1000 cigarettes (1€ =7,6425 HRK according to rate published in the Official Journal of the European Union - C 344 of 02/10/2014), excise yield 81,03 €/1000 cigarettes of the WAP and overall minimum excise duty (specific+ad valorem) 55,98% of the WAP.
Trends:
In last report we provided trends in taxation of manufactured tobacco from 2010. till 2014. 
In 2015.  Croatia increased the amount of excise duty rates charged on cigarettes, fine cut tobacco for the rolling of cigarettes and other smoking tobacco.
Cigarettes
According to the Regulation on the excise duty rates charged on cigarettes, fine cut tobacco for the rolling of cigarettes and other smoking tobacco (OG 43/2015) which entered into force on 18. April 2015.,  specific excise duty amounts  230,00 HRK (30,10 €) per 1000 cigarettes and ad valorem 38 % of retail selling price. Minimum excise duty  amounts 648,00 HRK (84,82€) per 1000 cigarettes.

Fine cut tobacco for the rolling of cigarettes
According to the Regulation on the excise duty rates charged on cigarettes, fine cut tobacco for the rolling of cigarettes and other smoking tobacco (OG 43/2015) which entered into force on 18. April 2015.,  specific excise duty amounts 550,00 HRK (71,99 €) per 1 kg.
Other smoking tobacco
According to Regulation on the excise duty rates charged on cigarettes, fine cut tobacco for the rolling of cigarettes and other smoking tobacco (OG 43/2015) which entered into force on 18. April 2015. , specific excise duty amounts 500,00 HRK (65,45 €) per 1 kg.
Cigars
According to the Excise Duty Act (OG 22/13,32/2013 and 81/2013) which entered into force on 1. July 2013., specific excise duty amounts  600,00 HRK (78,53€)  per 1000 pieces.
According to the Excise Duty Act (OG 83/09) which entered into force on 1. January 2010., specific excise duty amounted 1.100,00 HRK (143,98€)  per 1000 pieces
Cigarillos
According to the Excise Duty Act (OG 22/13,32/2013 and 81/2013) which entered into force on 1. July 2013, specific excise duty amounts 600,00 HRK (78,53€)  per 1000 pieces
According to the Excise Duty Act (OG 83/09) which entered entered into force on 1. January 2010. , specific excise duty amounted 220,00 HRK (28,78€) per 1000 pieces.
1€ =7,64 HRK according to rate published in the Official Journal of the European Union - C 324 of 02/10/2015.","In relation to 2.8.1: 
The most popular price category in 2013. was 19 00 HRK (2 49 €; 1€ =7 6158 HRK according to rate published in the Official Journal of the European Union - C 286 of 02/10/2013) for package of cigarettes. The share of total excise duty in retail price (19 00 HRK) was 59 68%. The share of total excise duty and VAT in retail price (19 00 HRK) was 79 68%.
Trends:
Cigarettes
Excise Duty Act (OG 83/09) entered into force on 1. January 2010; specific excise duty 180 00 HRK (23 64€) per 1000 cigarettes and ad valorem 30 % of retail selling price
Regulation on the excise duty rates charged on cigarettes (OG 102/10) entered into force on 1. October 2010. ; specific excise duty 180 00 HRK (23 64€) per 1000 cigarettes and ad valorem 33 % of retail selling price
Regulation on the excise duty rates charged on cigarettes and fine cut tobacco (OG 131/12) entered into force on 29. November 2012; specific excise duty 180 00 HRK (23 64€) per 1000 cigarettes and ad valorem 36 % of retail selling price. Minimum excise duty - 486 00 HRK (63 81 €) per 1000 cigarettes
Regulation on the excise duty rates charged on cigarettes fine cut tobacco for the rolling of cigarettes and other smoking tobacco (OG 66/13) entered into force on 5. June 2013.; specific excise duty 197 00 HRK (25 87 €) per 1000 cigarettes and ad valorem 37 % of retail selling price. Minimum excise duty -567 00 HRK (74 45 €) per 1000 cigarettes
Regulation on the excise duty rates charged on cigarettes fine cut tobacco for the rolling of cigarettes and other smoking tobacco (OG 30/14) entered into force on 6. March 2014.; specific excise duty 210 00 HRK per 1000 cigarettes and ad valorem 37 % of retail selling price. Minimum excise duty -598 50 HRK per 1000 cigarettes
Cigars
Excise Duty Act (OG 83/09); 1.100 00 HRK (144 44€) per 1000 cigarettes
Regulation on the excise duty rates charged on cigarettes fine cut tobacco for the rolling of cigarettes and other smoking tobacco (OG 66/13) entered into force on 1. July 2013.; 600 00 HRK/1000 pieces (78 78 €/1000 pieces)
Cigarillos
Excise Duty Act (OG 83/09); 220 00 HRK (28 89 €) per 1000 cigarettes
Regulation on the excise duty rates charged on cigarettes fine cut tobacco for the rolling of cigarettes and other smoking tobacco (OG 66/13) entered into force on 1. July 2013.; 600 00 HRK/1000 pieces (78 78 €/1000 pieces)
Fine cut tobacco for the rolling of cigarettes
Excise Duty Act (OG 83/09); 136 00 HRK (17 86 €) per 1 kg - from 1.1.2011. 234 00 HRK (30 73 €) per 1 kg
Regulation on the excise duty rates charged on cigarettes and fine cut tobacco (OG 131/12); 325 00 HRK (42 67 €) per 1 kg 
Regulation on the excise duty rates charged on cigarettes fine cut tobacco for the rolling of cigarettes and other smoking tobacco (OG 66/13) entered into force on 5. June 2013.; 450 00 HRK (59 09 €) per 1 kg 
Regulation on the excise duty rates charged on cigarettes fine cut tobacco for the rolling of cigarettes and other smoking toba","WHO European Region"
"42","Cyprus","Report not provided","The taxation for tobacco products in the past two years (2014-2015) has not changed.","Increase in taxation specially for RYO tobacco.","WHO European Region"
"43","Czech Republic","Excise tax rates on all tobacco products were increased compared to previous period, in line with approved timetable which is incorporated into Act No. 353/2003 Coll. on Excise Duties. Latest increase in excise duty is effective as of 1st January 2018.","The excise duty rates on all tobacco products have been increased since the last report in 2014. In the case of cigarettes, the minimum excise duty rate has increased by 12 %, the excise duty rate on fine cut tobacco and other smoking tobacco by 19 % and the tax rate on cigars by 22 %. Moreover, a new tax on raw tobacco corresponding to the excise duty rate on fine cut tobacco was introduced in July 2015. In the coming years, excise tax will be gradually increased according to the legally binding timetable.","There has been rise in taxation for tobacco products due to the fulfilment of the obligations of the EU Directive 2011/64/EU on the structure and rates of excise duty applied to manufactured tobacco.","WHO European Region"
"44","Democratic People's Republic of Korea","Answer not provided","Report not provided","Answer not provided","WHO South-East Asia Region"
"45","Democratic Republic of the Congo","R/ A la hausse.","R/ A la hausse.","Report not provided","WHO African Region"
"46","Denmark","Increased revenue since 2014","Increased revenue since 2014","From 1 April 2012 the excise duty on cigarettes was increased from 0 6750 DKK per piece and 21 65 percent of the retail price to 1 1665 DKK per piece and 1 percent of the retail price. It was further increased as of 1 January 2014 to 1 1825 DKK per piece and 1 percent of the retail price. On the same dates the excise duty on fine cut smoking tobacco was increased from 668 50 to 772 50 DKK per kg in april 2012 and to 788 50 DKK per kg in 2014. At the same time the excise duty on rough cut smoking tobacco was increased from 618 50 DKK per kg to 722 50 DKK per kg in 2012 and to 738 50 in 2014.
From 1 January 2012 the excise duty on snuff and cartridge chewing was increased from 63 DKK per kg to 65 90 DKK per kg. It was further increased in 1 January 2013 to 68 76 DKK per kg.
From 1 January 2012 the excise duty on other smokeless tobacco products was increased from 229 DKK per kg to 239 53 DKK per kg. It was further increased in 1 January 2013 to 249 95 DKK per kg.","WHO European Region"
"47","Djibouti","depuis 2013 puis changement en 2016 :


  TIC                  23%      (Taxe Intérieure de consommation: valeur CAF+Frais Port)  : la TIC est passée de 26% à 23% 
   TVA                10%      ( valeur CAF+ frais de port+TIC ) : la TVA est passée de 7% en 20313 à 10% en 2016
  SURTAXE     70%      (valeur CAF+Frais Port+ TIC) depuis 2013","depuis 2013 puis changement en 2016 :


  TIC                  23%      (Taxe Intérieure de consommation: valeur CAF+Frais Port)  : la TIC est passée de 26% à 23% 
   TVA                10%      ( valeur CAF+ frais de port+TIC ) : la TVA est passée de 7% en 20313 à 10% en 2016
  SURTAXE     70%      (valeur CAF+Frais Port+ TIC) depuis 2013","Answer not provided","WHO Eastern Mediterranean Region"
"48","Dominica","Report not provided","Taxation on tobacco products have increased by 10% from the last report.

Please note that Ecuador has specific tax for cigaretts and ad valorem tax for other tobacco products. Therefore, the correct answer for B82, which refers to tobacco products in general, is ""combination of specific and ad valorem taxes"". Nonetheless, it is not a combination in each product since cigaretts have only specific tax and other tobacco product have only ad valorem tax.","Report not provided","WHO Region of the Americas"
"49","Ecuador","Actualmente la tarifa se modifica de manera anual mediante resolución expedida por el Servicio de Rentas Internas.
A partir del 01 de diciembre del 2011, el Estado Ecuatoriano gravó con una tarifa específica de USD 0,08 por cigarrillo. Desde mayo de 2016 hasta diciembre 2017 por normativa tributaria no hubo ajustes a estas tarifas, la tarifa aplicada en el año 2017 fue de USD. 0,16 por unidad.
En el caso de productos del tabaco y sucedáneos del tabaco estos se encuentran gravados con una tarifa del 150%.","En Ecuador la carga impositiva en relación al precio de venta al público vigente hasta diciembre de 2015 de la marca de cigarrillo más vendido (Líder) corresponde al  73,02% (el PVP fue $4,25USD por cajetilla de 20 unidades, del cual $2,65USD se pagó por impuesto a consumos especiales y $0,45 se pagó por impuesto al valor agregado, sumando un total de $3,10USD que se pagaron por impuestos).

A partir del 01 de diciembre del 2011, el Estado Ecuatoriano gravó con una tarifa específica de USD 0,08 por cigarrillo, tarifa que se modifica de manera semestral mediante resolución expedida por el Servicio de Rentas Internas, la tarifa actual es de USD 0,1396 por unidad, la tarifa hasta diciembre de 2015 fue de 0.1324 por unidad.

En el caso de productos del tabaco y sucedáneos del tabaco, éstos se encuentran gravados con una tarifa ad valorem del 150%.","Se incrementó el ICE con la nueva tarifa que se encuentra vigente a partir del 1 de enero del 2014 que es de USD 0.0862 dólares de los Estados Unidos de América. por unidad","WHO Region of the Americas"
"50","Egypt","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"51","El Salvador","Cuando los productos de tabaco provienen de la región de Centro América no se aplica el Impuesto de Derecho Arancelario. Es importante señalar que el 80% del cigarrillo importado proviene de la región, por lo cual no paga dichos Derechos arancelarios a la importación.","Answer not provided","Answer not provided","WHO Region of the Americas"
"52","Equatorial Guinea","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"53","Estonia","In 2015 the excise was not raised, 2016was raised 8% and 2017 8%","In 2014 there was a raise of 6 %. In 2015 the excise was not raised.","the rates of taxation for tobacco products was raised 10% in 2012 and 6% in 2013.","WHO European Region"
"54","Ethiopia","Report not provided","Report not provided","Report not provided","WHO African Region"
"55","European Union","Council Directive 2011/64/EU on the structure and rates of excise duty applied to manufactured tobacco (codification) was adopted on 21 June 2011. 
According to this Directive, EU Member States have to apply to cigarettes a specific excise duty per unit of the product and a proportional excise duty calculated on the basis of the weighted average retail selling price. Furthermore, Member States may choose between either an ad valorem duty, or a specific duty or a mixture of both on manufactured tobacco products other than cigarettes. 
This Directive
-	defines the various categories of manufactured tobacco (cigarettes, fine cut tobacco intended for the rolling of cigarettes, cigars and cigarillos, other smoking tobacco); 
-	lays down the general principles governing taxation of manufactured tobacco; 
-	provides for an overall minimum excise duty of 60% of the weighted average retail selling price of cigarettes; 
-	provides for a minimum amount of excise duty of 90 Euro per 1000 cigarettes irrespective of the weighted average retail selling price;
-	determines the minimum rates for fine-cut smoking tobacco intended for the rolling of cigarettes (see 2.8.2); 
-	determines the minimum rates for cigars and cigarillos (see 2.8.2);
-	determines the minimum rates for other smoking tobacco (see 2.8.2).
Please find details on the applicable legislation at:
http://eurlex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:176:0024:0036:EN:PDF","Council Directive 2011/64/EU on the structure and rates of excise duty applied to manufactured tobacco (codification) was adopted on 21 June 2011. 

According to this Directive, EU Member States have to apply to cigarettes a specific excise duty per unit of the product and a proportional excise duty calculated on the basis of the weighted average retail selling price. Furthermore, Member States may choose between either an ad valorem duty, or a specific duty or a mixture of both on manufactured tobacco products other than cigarettes. 

This Directive
-	defines the various categories of manufactured tobacco (cigarettes, fine cut tobacco intended for the rolling of cigarettes, cigars and cigarillos, other smoking tobacco); 
-	lays down the general principles governing taxation of manufactured tobacco; 
-	provides for an overall minimum excise duty of 60% of the weighted average retail selling price of cigarettes; 
-	provides for a minimum amount of excise duty of 90 Euro per 1000 cigarettes irrespective of the weighted average retail selling price;
-	determines the minimum rates for fine-cut smoking tobacco intended for the rolling of cigarettes (see 2.8.2); 
-	determines the minimum rates for cigars and cigarillos (see 2.8.2);
-	determines the minimum rates for other smoking tobacco (see 2.8.2).

Please find details on the applicable legislation at:
http://eurlex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:176:0024:0036:EN:PDF","Council Directive 2011/64/EU on the structure and rates of excise duty applied to manufactured tobacco (codification) was adopted on 21 June 2011. 
According to this Directive EU Member States have to apply to cigarettes a specific excise duty per unit of the product and a proportional excise duty calculated on the basis of the weighted average retail selling price. Furthermore Member States may choose between either an ad valorem duty or a specific duty or a mixture of both on manufactured tobacco products other than cigarettes. 
This Directive
defines the various categories of manufactured tobacco (cigarettes fine cut tobacco intended for the rolling of cigarettes cigars and cigarillos other smoking tobacco); 
lays down the general principles governing taxation of manufactured tobacco; 
provides for an overall minimum excise duty of 60% of the weighted average retail selling price of cigarettes; 
provides for a minimum amount of excise duty of 90 Euro per 1000 cigarettes irrespective of the weighted average retail selling price;
determines the minimum rates for fine-cut smoking tobacco intended for the rolling of cigarettes (see 2.8.2); 
determines the minimum rates for cigars and cigarillos (see 2.8.2);
determines the minimum rates for other smoking tobaccos (see 2.8.2).
Please find details on the applicable legislation at:
http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:176:0024:0036:EN:PDF","WHO European Region"
"56","Fiji","Report not provided","Report not provided","The trends has been the same since the tax implemented is 10% for 2 years","WHO Western Pacific Region"
"57","Finland","The tax rates were increased by on average 24% in 2016 and 2017. The increases came into force every 6 months, that is, tax rates were increased four times in 2016 and 2017. The tax rates in question B83 reflect the tax rates in force from 1.7.2017 to 31.12.2017. 

The tax rates will be further increased in 2018 and 2019 by altogether four times, totalling on average 21 %. The new tax rates for 2018 and 2019 are already implemented in the relevant tax law.","Tax rates on tobacco have been increased 2014 by on average 10% and in 2015 by on average 9 %. The tax rates will further be increased in 2016 and 2017 by altogether four times, totalling on average 24 %. The new tax rates for 2016 and 2016 are already implemented in the relevant tax law.","Tobacco taxes were increased from the beginning of year 2014. Tobacco fine cut smoking tobacco cigars and cigarillos and other smoking tobacco were all raised approximately 10 %.","WHO European Region"
"58","France","Avec un objectif de prix du paquet de 20 cigarettes à 10 euros en novembre 2020, le Gouvernement est pleinement mobilisé dès la fin 2017 pour  parvenir à ce que moins d’1 personne sur 5 entre 18 et 75 ans fume d’ici 2024, et que les jeunes de 18 ans soient moins de 5% à fumer en 2032 pour ainsi constituer la première « génération sans tabac ». 
Adopté dans le cadre de la Loi de financement de la sécurité sociale 2018, des augmentations de la fiscalité de tous les produits du tabac sont prévues jusqu’en 2020. Les références déclarées à la Direction général de douanes en février 2018, montrent que le prix du paquet de 20 cigarettes augmente, en moyenne, de presque 1 euro (94 centimes). Les prix homologués des paquets de 20 cigarettes s’établissent entre 7,50 euros et 9,10 euros. Le prix moyen du paquet de 20 cigarettes des références homologuées est d’environ 7,90 € (contre 7 € depuis novembre 2017). Concernant les conditionnements standards de tabac à rouler, les prix homologués des blagues de 30 grammes sont en hausse de 2 euros en moyenne et s’établissent entre 9,50 euros et 11,10 euros. Le prix moyen des références homologuées de 30 grammes est d’environ 10,50 € (contre 8,60 € depuis novembre 2017).","Hausse de la fiscalité en 2014 (tous produits) et 2015 (cigares uniquement)","2.8.1 : La fiscalité du tabac se compose de la TVA et du droit de consommation pour toutes les cigarettes. La remise brute allouée au débitant de tabac est de 8.74% du prix de vente au détail. Le droit de consommation est de 64.7% qui se décompose en une part proportionnelle au prix de vente au détail de 49.7 % et une part spécifique en euros pour 1000 cigarettes de 45.75 €. La TVA est de 20% (01/01/2014) mais calculée en dedans soit 16.6667 % du prix de vente au détail. Pour un paquet de 20 cigarettes à 7€ la charge fiscale pure est donc de près de 80% du prix de vente au détail. 
En 2013 des hausses de la fiscalité des droits de consommation du tabac ont été effectuées en janvier puis en juillet (accompagnées de hausse de prix de 20 centimes par paquet en juillet également). La Loi de Financement de la Sécurité Sociale pour 2013 a porté une simplification et une clarification de la fiscalité applicable aux tabacs (article 575 et 575 A du code général des impôts). Pour les cigarettes il existe un droit minimum pour le droit de consommation (minimum de perception) au-dessous duquel le droit daccise total devient constant.","WHO European Region"
"59","Gabon","La loi de finances 2018 introduit, par la modification de larticle 250 du Code général des impôts, des droits daccise sur le tabac comprenant un taux ad valorem de 25% et une taxe spécifique de 300 Fcfa par paquet produit ou importé.","Voir Ministère de léconomie","De 2011 à 2014 les tendances de l’imposition des produits du tabac sont constantes avec un taux de 30%.","WHO African Region"
"60","Gambia","Government has been increasing excise tax on tobacco products from 2013 to 2016.","Government has been increasing excise tax on tobacco products from 2013 to 2016.","The Gambia has several types of taxes for tobacco products. For cigarettes this includes import duty (20% Cost Insurance and Freight (CIF)) import sales tax (15% CIF plus duty) excise tax (165 dalasi per kilo) environment tax customs processing fees and 0.50% ECOWAS levy. For other tobacco products the excise tax is exempted; environment tax is increased to 75 dalasi per kg with the rest remaining the same as cigarettes resulting in lower taxation level of the other tobacco products. Over the recent years there is modest increase of tobacco taxation but the retail price has remained stable. Given the inflation rate is about 4.5% there is actually a real decrease to tobacco products which makes them more affordable and accessible. Increased tobacco taxation is one of the most effective demand side reduction measures particularly for the poor and the youth. The Gambia is in the process of introducing 15% ad valorem rate (VAT) tobacco tax next year but the excise taxation should also be considered. The Gambia Ministry of Finance and the Gambia Revenue Authority recognizes that price and tax measures are an effective and important means of reducing tobacco consumption and supports progressively higher taxation on tobacco products. The Ministry of Finance agreed in principle to implement such tax measures once they are proposed by the Gambia Revenue Authority.","WHO African Region"
"61","Georgia","Answer not provided","During past two years excise on tobacco products is increasing step by step. namely:
- from January 2015 excise tax on filtered cigarettes (20 sticks) increased by 0.15 GEL, on no-filtered cigarettes (20 sticks) by 0,05 GEL.
From July 2015 so called combined excise system was introduced (on filtered and non-filtered cigarettes) ad valorem component of combined excise system was 5% of the retail price. 
from January 1, 2016 specific excise increased:
- on filtered cigarettes (20 sticks) by 0.2 GEL
-on non-filtered cigarettes (20 sticks) by 0.05 GEL
- on cigars (1 stick) and cigarillos (20 sticks) - by 0.4 GEL
- on tobacco for pipe, chewing and smelling tobacco (1 kg) by 5 GEL
-on filtered and non-filtered cigarettes ad valorem  component increased from 5% to 10% of retail price. 
according to the article 199 of the Tax Code of Georgia, from July 1, 2016 tobacco products will not be free from import duty anymore.","Excise tax on filtered cigarettes was 0.6 GEL until September 2013. According to the decision of Ministyr of Finace excise tax on filtered cigarettes was increased by 0.15 GEL and became 0.75 GEL. Excise tax on non-filtered cigarettes was 0.15 GEL before September 2013 and it was icnreased by 0.5 GEL. There is still huge difference between excise rates of filtered and non-filtered cigarettes which is not in accordance to WHO FCTC guidelines on article 6.","WHO European Region"
"62","Germany","Grandual increase of tobacco duties on annual basis on 1st January 2012, 1st January 2013, 1st January 2014 and 1st January 2015","Grandual increase of tobacco duties on annual basis on 1st January 2012, 1st January 2013, 1st January 2014 and 1st January 2015","Increase of tobacco taxes 1st January 2012 1st January 2013 and1st January 2014","WHO European Region"
"63","Ghana","There was an increase of Ad valorem taxation from 150% in 2014 to 175% in 2016","Increase of Ad valorem taxation from 150% in 2014 to 175% in 2016","Currently the ad valorem rate applied is 150%.
Tobacco taxation income has increased very significantly over the last decade. In the last two years it has increased from 29 million (2010) to 52 million Ghana Cedis in 2012","WHO African Region"
"64","Greece","Report not provided","During the past two years the taxation for tobacco products in Greece remained stable.  It is expected to increase very soon with the new taxation law in Greece as a result of the negotiations between Greece and the IMF.","Question 2.8.1: The excise tax percentage on the Weighted Average Price (WAP) of cigarettes is 65.68% and the VAT percentage on this price is 18.7%. According to EU Directives the WAP serves as a reference price and not the MPPC of cigarettes.
Trend: During the past two years and especially in 2012 the level of taxes for tobacco products increased significantly.","WHO European Region"
"65","Grenada","Answer not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"66","Guatemala","No hay cambios recientes.
El valor reportado como base equivale a, no menos del 75% del precio sugerido al consumidor.
En cuanto a cigarros, puritos y picadura, el tabaco ""nacional"" incluye al producido en Centroamérica.","No hay cambios recientes","Se han reducido. como consecuencia de la interposición de un recurso legal por parte de la Industria","WHO Region of the Americas"
"67","Guinea","Report not provided","Limposition actuelle est juste la TVA qui est de 18 %","Report not provided","WHO African Region"
"68","Guinea-Bissau","Données disponibles seulement à partir de lannée 2017. Avant que les taxes ne soient exacerbées, il est maintenant prévisible de les réduire progressivement; en particulier LIQ_PCS.","Answer not provided","Report not provided","WHO African Region"
"69","Guyana","There is an increase in price of approximately USD 30 cents annually","Report not provided","Report not provided","WHO Region of the Americas"
"70","Honduras","El índice de Precios al Consumidor (IPC) a diciembre de 2013, de cuatro punto noventa y dos por ciento (4.92%).  La disposición forma parte de la Ley de Fortalecimiento de los Ingresos, Equidad Social y Racionalización del Gasto Público. Según los Artículos 24 y 25 de esa norma, el impuesto sobre el cigarrillo se debe calcular sobre cada millar o fracción de millar vendidos o importados y debía ser ajustado anualmente a partir de 2013. Se fijará con base en la tasa del IPC del año anterior, publicada por el Banco Central de Honduras (BCH), pero en ningún caso podrá exceder del 6%.","El índice de Precios al Consumidor (IPC) a diciembre de 2013, de cuatro punto noventa y dos por ciento (4.92%).  La disposición forma parte de la Ley de Fortalecimiento de los Ingresos, Equidad Social y Racionalización del Gasto Público. Según los Artículos 24 y 25 de esa norma, el impuesto sobre el cigarrillo se debe calcular sobre cada millar o fracción de millar vendidos o importados y debía ser ajustado anualmente a partir de 2013. Se fijará con base en la tasa del IPC del año anterior, publicada por el Banco Central de Honduras (BCH), pero en ningún caso podrá exceder del 6%.","Answer not provided","WHO Region of the Americas"
