"","Party","2018","2016","2014","Region"
"148","Solomon Islands","Report not provided","Report not provided","The Solomon Islands conducted the Tobacco Control Needs Assessment in collaboration with the convention secretariat in March of 2012 where gaps were identified and recommendations made. The Solomon Islands is committed to ensure that the gaps identified be nullified as we progress to implement the recommendations. See Needs Assessment document attached.)","WHO Western Pacific Region"
"149","South Africa","Report not provided","Need for more technical support for the drafting of regulations Article 9:  contents of tobacco products and  for the  amendment of the the Tobacco Products Control Act","Need for more technical support for the drafting of regulations Article 9: contents of tobacco products","WHO African Region"
"150","Spain","Report not provided","La situación de crisis no permite destinar recursos suficientes para la vigilancia y control de las medidas legislativas y por otra parte, ha limitado los recursos destinados a infraestructuras y programas.","Answer not provided","WHO European Region"
"151","Sri Lanka","Report not provided","Answer not provided","Report not provided","WHO South-East Asia Region"
"152","Sudan","Report not provided","Report not provided","Report not provided","WHO Eastern Mediterranean Region"
"153","Suriname","Report not provided","Answer not provided","Financial resources; Communication strategies and Monitoring system for the implementation of the Tobacco legislation","WHO Region of the Americas"
"154","Swaziland","Report not provided","Answer not provided","Report not provided","WHO African Region"
"155","Sweden","Report not provided","Conclusions from the assessment of previous strategy for alcohol, narcotic drugs, doping and tobacco (ANDT) policy 2011-2015 may be found in the revised strategy.

http://www.regeringen.se/rattsdokument/skrivelse/2016/02/skr.20151686/","Answer not provided","WHO European Region"
"156","Syrian Arab Republic","Report not provided","Answer not provided","Report not provided","WHO Eastern Mediterranean Region"
"157","Tajikistan","Report not provided","Report not provided","Answer not provided","WHO European Region"
"158","Thailand","Report not provided","1) The lack of manpower focus on tobacco control activities especially at local level. This is a main limitation on implementing the Convention effectively. 
2) Though there are several innovative means to reduce  secondhand smoke, the finding from the latest survey revealed that the exposure rate still high. The reason could be from less recognition on the impact of exposure to secondhand smoke on health, budget constraint to raise social awareness through regular mass media and various campaign activities. 
3) Most current smokers are not interested in quitting. Even cessation services available on the health care facilities, those did not visit in any health care facilities did not receive the cessation service.","1) The lack of manpower focus on tobacco control activities especially at local level. This is a main limitation on implementing the Convention effectively. 
2) Though there are several innovative means to reduce secondhand smoke. the finding from the latest survey revealed that the exposure rate still high. The reason could be from less recognition on the impact of exposure to secondhand smoke on health. budget constraint to raise social awareness through regular mass media and various campaign activities. 
3) Most current smokers are not interested in quitting. Even cessation services available on the health care facilities. those did not visit in any health care facilities did not receive the cessation service.","WHO South-East Asia Region"
"159","The former Yugoslav Republic of Macedonia","Report not provided","There are no sufficient organizational and financial resources","Answer not provided","WHO European Region"
"160","Timor-Leste","Report not provided","Report not provided","Report not provided","WHO South-East Asia Region"
"161","Togo","Report not provided","manque de ressources financières, humaines et matérielles pou la mise en œuvre de la CCLAT","manque de ressources financières humaines et matérielles pour la mise en œuvre de la CCLAT","WHO African Region"
"162","Tonga","Report not provided","","The Tobacco Enforcement Unit finds it difficult to carry out operational programs due to lack of resources particularly a full time vehicle for enforcement activities","WHO Western Pacific Region"
"163","Trinidad and Tobago","Report not provided","Answer not provided","Surveillance; Illicit Trade; Demand Reduction; and Research","WHO Region of the Americas"
"164","Tunisia","Report not provided","les fonds prévus pour la lutte antitabac ne sont pas évalués selon les besoins pour lapplication de la convention qui nécessite beaucoup de fonds pour le contrôle, les mises en garde, les analyses et tests démissions, le contrôle transfrontalier , mais les fonds disponibles ne tiennent en compte que les activités de sensibilisation et de formation et lacquisition dun appoint en substituts nicotiniques","Les fonds prévus pour la lutte antitabac ne sont pas évalués selon les besoins pour l''application de la convention qui necessite beaucoup de fonds pour le contrôle. les mises en garde. les analyses et tests d''émissions. le contrôle transfrontalier . mais les fonds disponibles ne tiennent en compte que les activités de sensibilisation et de formation et l''acquisition d''un appoint en substituts nicotiniques.","WHO Eastern Mediterranean Region"
"165","Turkey","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"166","Turkmenistan","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"167","Tuvalu","Report not provided","Report not provided","Need support for undertaking research on tobacco-specific consumption behaviours and determinants of consumption","WHO Western Pacific Region"
"168","Uganda","Report not provided","Available funding is about 10% of the required resources for implementation of the convention.","Available funding is about 10% of the required resources for implementation of the convention.","WHO African Region"
"169","Ukraine","Report not provided","The main gap is that national resources (funding from the government of Ukraine) for tobacco control are not provided.","Answer not provided","WHO European Region"
"170","United Arab Emirates","Report not provided","Answer not provided","There is no budget for supporting tobacco control activities.","WHO Eastern Mediterranean Region"
"171","United Kingdom of Great Britain and Northern Ireland","Report not provided","Answer not provided","Report not provided","WHO European Region"
"172","United Republic of Tanzania","Report not provided","Answer not provided","Answer not provided","WHO African Region"
"173","Uruguay","Report not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"174","Uzbekistan","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"175","Vanuatu","Report not provided","Need human resources dedicated for tobacco control which, if enforcement is also strengthened, can be an investment.","Government should employ full time person to coordinate the tobacco control program. Therefore it require more resource to be invested.","WHO Western Pacific Region"
"176","Venezuela","Report not provided","Report not provided","Answer not provided","WHO Region of the Americas"
"177","Viet Nam","Report not provided","Answer not provided","Viet Nam will need resource for policy development and implementation and conducting mass media campaigns","WHO Western Pacific Region"
"178","Yemen","Report not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"179","Zambia","Report not provided","Answer not provided","Report not provided","WHO African Region"
"180","Zimbabwe","Report not provided","Need more staff for Tobacco Control Unit.
Need specific budget  Tobacco Control Unit
Need Technical and Financial Support from WHO Afro Region","Report not provided","WHO African Region"
"181","Party","2018","2016","2014","Region"
