"","Party","2018","2016","2014","Region"
"142","Serbia","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"143","Seychelles","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"144","Sierra Leone","Although there is no national legislation relating to the measures required under Article 8 of the Convention and its implementation guidelines, some administrative and executive orders have been adopted and implemented in a few settings.
The Minister responsible for health and Sanitation, advised by the Health Education Division of the Ministry, has banned smoking on its premises. The Ministry has also successfully implemented smoke-free zones in three tertiary hospitals (Children’s Hospital, Connaught Hospital and Princess Christian Maternity Hospital), and through the involvement of respective student bodies, it has implemented smoke-free zones in two educational institutions: the Njala University and the Milton Margai College of Education and Technology.
The Attitudinal and Behavioural Change Secretariat of the Ministry of Information is working on creating smoke-free environments, particularly in the Yougi Building of the Government, which hosts several Government ministries. The code of conduct for employees of Statistics Sierra Leone forbids smoking within the premises of its offices.
Regarding children and young people, the Ministry of Education introduced a code of conduct for teachers stating that “no teacher can send a student to purchase cigarettes and teachers are not permitted to smoke on school grounds.”","Answer not provided","Answer not provided","WHO African Region"
"145","Singapore","Nil.","Nil.","Answer not provided","WHO Western Pacific Region"
"146","Slovakia","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"147","Slovenia","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"148","Solomon Islands","Answer not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"149","South Africa","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"150","Spain","Answer not provided","Answer not provided","Ante la necesidad de elevar el nivel de protección de la población frente a la exposición al humo ambiental del tabaco en los espacios cerrados de uso público o colectivo. el 2 de enero de 2011 entró en vigor la Ley 42/2010. de 30 de diciembre. por la que se modifica la Ley 28/2005. de 26 de diciembre. de medidas sanitarias frente al tabaquismo y reguladora de la venta. el suministro. el consumo y la publicidad de los productos del tabaco. 
Se planeó especialmente la protección de dos colectivos importantes: el de los menores. grupo especialmente sensible de población que está expuesto al humo del tabaco en los lugares públicos cerrados. y el de trabajadores del sector de la hostelería. que se encontraba claramente desprotegido con respecto al resto de los trabajadores. al estar expuestos al humo de tabaco ajeno en su lugar de trabajo. 
La modificación establece una serie de medidas complementarias a las determinadas por la Ley 28/2005. En primer lugar y como novedad se incluyen las siguientes definiciones en el artículo 2: 
- espacios de uso 	público: 	lugares accesibles al público en general o lugares de uso colectivo. con independencia de su titularidad pública o privada 
- espacio al aire libre en el ámbito de la hostelería: todo espacio no cubierto o todo espacio que estando cubierto esté rodeado lateralmente por un máximo de dos paredes. muros o paramentos 
Se prohíbe fumar en todos los espacios cerrados públicos y de uso colectivo. Bajo este epígrafe se incorporan a los anteriores espacios libres de humo. eliminando la posibilidad de mantener espacios para fumadores. los bares. restaurantes. salas de fiesta. discotecas. locales de ocio. de juego y recreativos. puertos. aeropuertos. estaciones de trenes y autobuses. 
Se modifica la redacción relativa a la prohibición de fumar en centros sanitarios y educativos de forma que se clarifica en ambos casos la prohibición de fumar en todo el recinto. incluidos los espacios al aire libre y espacios cubiertos. a excepción de los centros universitarios en los que no está prohibido fumar en los espacios al aire libre. 
Se regula la situación relativa a los hoteles. estableciendo la posibilidad de destinar hasta un 30% de las habitaciones para fumadores de manera permanente. siempre que estén señalizadas. separadas del resto. con ventilación independiente. se informe a los clientes por anticipado y no se permita a los trabajadores la entrada a las mimas en presencia de clientes. 
Se modifica la redacción del texto sobre establecimientos penitenciarios para clarificar que se permite habilitar zonas separadas. señalizadas y con dispositivos de ventilación independiente para que los internos fumen. además de al aire libre. 
Se modifica la redacción del texto sobre establecimientos psiquiátricos para clarificar que en los de media y larga estancia se permite habilitar zonas separadas. señalizadas y con dispositivos de ventilación independiente para que los pacientes fumen. además de a","WHO European Region"
"151","Sri Lanka","Answer not provided","Answer not provided","Report not provided","WHO South-East Asia Region"
"152","Sudan","لاتوجد","Report not provided","Report not provided","WHO Eastern Mediterranean Region"
"153","Suriname","Answer not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"154","Swaziland","Report not provided","Answer not provided","Report not provided","WHO African Region"
"155","Sweden","All indoor public places are smoke-free including restaurants and bars. Designated smoking rooms are however permitted, but only if they are situated so that nobody has to pass through them in order to reach other parts of the premises. No serving is allowed in the smoking rooms. Smoking rooms must have adequate ventilation to ensure that pollutants from the smoking do not spread to other parts of the premises. Some areas do not have legal support to be qualified as non-smoking areas, but due to successful policies these areas are perceived as non-smoking areas. There is a notion that the law is ""complete"", when it is more accurate to say that it has contributed to a national standard stating that certain areas should be smoke-free 

The Public Health Agency of Sweden has been commissioned to investigate and analyze the presence of passive smoking in public areas and particularly where children are present. The commission also involved providing proposals for measures to further reduce passive smoking in these areas. As indoor smoking is currently already regulated by the law, the commission entailed focusing on outdoor public places. A report on the findings and suggestions was published in 2014.  http://www.folkhalsomyndigheten.se/documents/om-myndigheten/uppdrag-styrdokument/avslutade/slutrapport-utredning-framtida-rokfria-miljoer.pdf","All indoor public places are smoke-free including restaurants and bars. Designated smoking rooms are however permitted, but only if they are situated so that nobody has to pass through them in order to reach other parts of the premises. No serving is allowed in the smoking rooms. Smoking rooms must have adequate ventilation to ensure that pollutants from the smoking do not spread to other parts of the premises. Some areas do not have legal support to be qualified as non-smoking areas, but due to successful policies these areas are perceived as non-smoking areas. There is a notion that the law is ""complete"", when it is more accurate to say that it has contributed to a national standard stating that certain areas should be smoke-free 

The Public Health Agency of Sweden has been commissioned to investigate and analyze the presence of passive smoking in public areas and particularly where children are present. The commission also involved providing proposals for measures to further reduce passive smoking in these areas. As indoor smoking is currently already regulated by the law, the commission entailed focusing on outdoor public places. A report on the findings and suggestions was published in 2014.  http://www.folkhalsomyndigheten.se/documents/om-myndigheten/uppdrag-styrdokument/avslutade/slutrapport-utredning-framtida-rokfria-miljoer.pdf","Answer not provided","WHO European Region"
"156","Syrian Arab Republic","Answer not provided","Answer not provided","Report not provided","WHO Eastern Mediterranean Region"
"157","Tajikistan","Report not provided","Report not provided","Answer not provided","WHO European Region"
"158","Thailand","Answer not provided","Answer not provided","Answer not provided","WHO South-East Asia Region"
"159","The former Yugoslav Republic of Macedonia","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"160","Timor-Leste","Answer not provided","Report not provided","Report not provided","WHO South-East Asia Region"
"161","Togo","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"162","Tonga","Report not provided","100% smoke free in any places where kava-tonga (local kava party) is served is also in the amended TCA 2014 - tobacco smoking is prevalent in such areas and gatherings.","Answer not provided","WHO Western Pacific Region"
"163","Trinidad and Tobago","Answer not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"164","Tunisia","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"165","Turkey","Smoking is banned in open public places like kindergarden where children mostly are, and open public places where sport activities are held.
Smoking is only allowed 5 mt away of the entrance of airports, coach stations, train stations, shopping malls, cinemas, theatres, health institutions entrance","Smoking is banned in open public places like kindergarden where children mostly are, and open public places where sport activities are held.
Smoking is only allowed 5 mt away of the entrance of airports, coach stations, train stations, shopping malls, cinemas, theatres, health institutions entrance","Answer not provided","WHO European Region"
"166","Turkmenistan","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"167","Tuvalu","Report not provided","Report not provided","Please note that “Trains” and “shopping mall” not applicable","WHO Western Pacific Region"
"168","Uganda","Report not provided","Answer not provided","Answer not provided","WHO African Region"
"169","Ukraine","Answer not provided","Answer not provided","There are large decline in tobacco smoke exposure in Ukraine in 2010-2013 (see above","WHO European Region"
"170","United Arab Emirates","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"171","United Kingdom of Great Britain and Northern Ireland","Report not provided","Smokefree private vehicles legislation can be found at - http://www.legislation.gov.uk/ukdsi/2015/9780111126004/contents","Report not provided","WHO European Region"
"172","United Republic of Tanzania","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"173","Uruguay","Answer not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"174","Uzbekistan","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"175","Vanuatu","Report not provided","Answer not provided","To re-enforce this section. each public places should provide a smoking free zone site.","WHO Western Pacific Region"
"176","Venezuela","Report not provided","Report not provided","Answer not provided","WHO Region of the Americas"
"177","Viet Nam","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"178","Yemen","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"179","Zambia","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"180","Zimbabwe","Protection from exposure is taking place although Law enforcers need to strengthen this activity.

Statutory Instrument used was developed in 2002 before the adoption of WHO FCTC, so therefore the guidelines will be utilized on the review of this document.","Protection from exposure is taking place although Law enforcers need to strengthen this activity.

Statutory Instrument used was developed in 2002 before the adoption of WHO FCTC, so therefore the guidelines will be utilized on the review of this document.","Report not provided","WHO African Region"
"181","Party","2018","2016","2014","Region"
