"","Party","2018","2016","2014","Region"
"38","Cook Islands","No change since the last report - Cook Islands did not signed in the illicit tobacco treaty.","No change since the last report - Cook Islands did not signed in the illicit tobacco treaty.","Cook Islands is a member of the World Customs Organization and of the Oceania Customs Organization and cooperates in the monitoring and reporting on illicit trade industry including tobacco products","WHO Western Pacific Region"
"39","Costa Rica","La Policía de Control Fiscal coordina con sus homólogos de Panamá las rutas complejas de los productos ilícitos, trabajando con controles con base en riesgo e inteligencia para detectar la producción y distribución “clandestinas” ilícitas y la producción no declarada de productores.","(“La Policía de Control Fiscal coordina con sus homólogos de Panamá las rutas complejas de los productos ilícitos, trabajando con controles con base en riesgo e inteligencia para detectar la producción y distribución “clandestinas” ilícitas y la producción no declarada de productores”).","El Ministerio de Salud coordina con el Ministerio de Hacienda la posibilidad de contar con un sistema de seguimiento a nivel nacional.","WHO Region of the Americas"
"40","Côte d'Ivoire","La ratification du  protocole pour éliminer le commerce illicite des produits du tabac en Mai  2016.","La loi de ratification du  protocole pour éliminer le commerce illicite des produits du tabac a été votée le 18 Décembre  2015 ensuite le décret portant ratification du protocole a été signé le 30 Décembre  2015","Toujours est-il que cet aspect est pris en compte par l’avant projet de loi nationale antitabac qui sera proposée aux députés dans les prochaines semaines","WHO African Region"
"41","Croatia","Draft of the Law on Ratification of the Protocol on the Elimination of illicit trade in tobacco products was suggested.","Draft of the Law on Ratification of the Protocol on the Elimination of illicit trade in tobacco products was suggested.","Answer not provided","WHO European Region"
"42","Cyprus","Report not provided","Please note that the practical tracking and tracing regime mentioned above applies for tobacco products produced in the Republic of Cyprus.
Please also note that the new EU Directive on Tobacco specially addresses matters of illicit trade.
Cyprus has also signed the Protocol to Eliminate Illicit Trade in Tobacco Products and is in the procedure to ratify it.","The new EU Directive on Tobacco specially addresses matters of illicit trade. Cyprus has also signed the Protocol on illicit trade.","WHO European Region"
"43","Czech Republic","Czech Republic has already started the process of accession to the FCTC Protocol which is foreseen to be accomplished in the year 2018.","There are ongoing preparatory works on ratification process of the Protocol to eliminate the illicit trade in tobacco products and implementation of the new EU Tobacco Products Directive including among others measures against illicit trade in line with the Protocol. Czech Republic will be ready to ratify the Protocol as soon as final position within the EU is agreed.","There is a good co-operation in field of tax administration. There are used procedures as e.g. exchange the exchange of information different databases and electronic system (ELO) or bilateral contacts. There are good results at national level related to fulfilment of agreements between tobacco industry and EU bodies.
There are ongoing preparatory works on ratification process of the Protocol to eliminate the illicit trade in tobacco products and implementation of the new EU Tobacco Products Directive including among others measures against illicit trade in line with the Protocol.","WHO European Region"
"44","Democratic People's Republic of Korea","Tobacco production, sale and import is highly regulated by the government. The Tobacco control law permits production, sale and import of tobacco only by the licensed institutions, enterprises and organizations in specified quantities only.","Report not provided","Tobacco trade is progressed according to the Implementation Rule of Law on Tobacco Control (adopted on 21 March 2011).","WHO South-East Asia Region"
"45","Democratic Republic of the Congo","A défaut de la loi, le PNLCT fonctionne sur base de larrêté ministériel 010/2007 et de la Directive n° du Directeur. Mais sans finances, il est difficile de parcourir un pays de 2.345.000 KM pour rechercher les infractions.","A défaut de la loi, le PNLCT fonctionne sur base de larrêté ministériel 010/2007 et de la Directive n° du Directeur. Mais sans finances, il est difficile de parcourir un pays de 2.345.000 KM pour rechercher les infractions.","Report not provided","WHO African Region"
"46","Denmark","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"47","Djibouti","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"48","Dominica","Report not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"49","Ecuador","A partir de la implementación del SIMAR se han incrementado los programas de control a los cigarrillos de producción nacional con la finalidad de verificar las cajetillas que no poseen el componente físico de seguridad CFS.          
Por otro lado, para cumplir con la obligación de que todos los paquetes y envases de productos de tabaco para uso al detalle y al por mayor que se vendan en el mercado interno lleven la declaración:  «Venta autorizada únicamente en (…)», o lleven cualquier otra indicación útil en la que figure el destino final, el Ministerio de Salud Pública estableció mediante Acuerdo Ministerial 0188 de 13 de marzo de 2018, la aprobación de la VII ronda de advertencias sanitarias para empaquetados y envases de productos de tabaco 2018-2019, la cual incluye en su manual de aplicación y en las imágenes la declaración “Producto de venta exclusiva para Ecuador”.","Sistema de Identificación, Marcación, Autentificación y Rastreo (SIMAR): En cumplimiento a las disposiciones relacionadas al control de la cadena suministro, estipuladas en el Protocolo, el Servicio de Rentas Internas resuelve crear y regular el SIMAR, mediante Resolución No. NAC-DGERCGC14-000749, publicada en Registro Oficial NO. 338. Tiene como finalidad la identificación, marcación y rastreo de bienes gravados con el Impuesto a los Consumos Especiales de producción nacional: cigarrillos, bebidas alcohólicas y cerveza.
Mesa de diálogo protocolo del comercio ilícito (Sesión del Pleno del CILA): Se realizó una mesa de diálogo para identificar las necesidades para trabajar en temas de control de tabaco y en concreto para la implementación del protocolo del comercio ilícito. En este aspecto, se obtuvo el apoyo y la experiencia de la Comisión interinstitucional para la implementación del protocolo en Uruguay, a cargo de la Dr. Ana Lorenzo, delegada del Ministerio de Salud de Uruguay.","El Ecuador firmó el Protocolo para la eliminación del comercio ilícito de productos de tabaco el 25 de septiembre de 2013.
El Servicio de Rentas Internas (SRI) ha iniciado el proceso para una licitación internacional. para contratar los servicios de una empresa que brinde el soporte técnico para el sistema de seguimiento y localización de los productos de tabaco (además de otros productos. bebidas alcohólicas y bebidas gaseosas). apegado a las definiciones del Protocolo. El Servicio Nacional de Aduanas ha contratado también los servicios con un sistema para identificación de productos importados (por lo pronto bebidas alcohólicas) que sin embargo no cumple con especificaciones del Protocolo del CMCT. Existe la posibilidad de que Aduanas y Rentas Internas coordinen para tener un sistema único en relación a productos de tabaco.","WHO Region of the Americas"
"50","Egypt","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"51","El Salvador","DECRETO Nº 771. Ley para el control de tabaco, 2011

Descripción del Producto
Art. 16.- El etiquetado de los envases primarios, secundarios y terciarios de los productos de tabaco que se comercialicen en el país, deberán indicar claramente en forma impresa: el nombre del producto, el nombre del fabricante, lugar de fabricación y el nombre del importador con su respectivo registro de importación, todo lo anterior en idioma castellano, a excepción de las marcas registradas.
Además, permanentemente, dichos envases deberán llevar impreso el precio sugerido de venta al consumidor, el cual deberá incluir el impuesto ad-valorem, el impuesto a la Transferencia de Bienes Muebles y a la Prestación de Servicios y el Impuesto Específico, establecidos en la Ley que los regula, sin que en ningún caso el impuesto ad-valorem se calcule sobre impuesto ad-valorem, u otros impuestos regulados por la ley.
Las autoridades de Seguridad Pública y el Ministerio de Hacienda, serán las responsables de la verificación del cumplimiento de las disposiciones establecidas en el presente artículo.
Etiquetado
Art. 17.- El etiquetado de los envases primarios, secundarios y terciarios de los productos de tabaco que se comercialicen en el país, deberán indicar claramente en forma impresa: “Producto autorizado para la venta en El Salvador”.

Traslado de Productos
Art. 18.- Las autoridades competentes adoptarán medidas para documentar, vigilar y controlar el traslado de los productos de tabaco que ingresen al territorio nacional en condición de tránsito hacia otro país.

Destrucción de Productos Decomisados
Art. 19.- Todo producto de tabaco, que sea decomisado por comercio ilícito o contrabando, será destruido o eliminado, por las autoridades competentes, sin responsabilidad para el Estado. Para esta destrucción se aplicarán métodos inocuos al medio ambiente.


Venta sin Autorización
Art. 26.- LA VENTA, FABRICACIÓN, IMPORTACIÓN, COMERCIALIZACIÓN Y DISTRIBUCIÓN DE PRODUCTOS DEL TABACO, SIN LA AUTORIZACIÓN DEL MINISTERIO DE SALUD, EN LOS TÉRMINOS ESTABLECIDOS EN LA PRESENTE LEY, SERÁ SANCIONADA CON UNA MULTA DE UNO A DIEZ SALARIOS MÍNIMOS Y EL DECOMISO DE LOS PRODUCTOS DE TABACO.
LO ESTABLECIDO EN EL INCISO ANTERIOR, OBLIGA A LAS AUTORIDADES CON EL AUXILIO DE LA POLICÍA NACIONAL CIVIL AL DECOMISO Y A DESTRUIR DE FORMA INMEDIATA LOS PRODUCTOS.
(1)

Reglamento de la Ley para el Control del Tabaco. Decreto Ejecutivo No. 63, de fecha 29 de mayo de 2015, publicado en el Diario Oficial No. 101, Tomo 407, de fecha 5 de junio de 2015 Capítulo IV. MEDIDAS PARA COMBATIR LA PRODUCCIÓN ILEGAL Y EL COMERCIO ILÍCITO
De la vigilancia
Art. 37.- El MINSAL vigilará que los productos de tabaco y derivados, así como la materia de importación, cumplan con la Ley y este Reglamento y demás disposiciones legales aplicables.
Coordinación interinstitucional
Art. 38.- El MINSAL, a través de las Regiones de Salud, en coordinación con las autoridades correspondientes de Seguridad Pública y Ministerio de Hacienda, está facultado para intervenir en puertos marítimos y aéreos, en las fronteras y, en general, en cualquier punto del territorio nacional, para los efectos de vigilancia y control sanitario.
Decomiso.
Art. 39.- Los inspectores de salud, orientados por el Asesor Jurídico de la Dirección Regional de Salud, que en el ejercicio de sus funciones y con el auxilio de la Policía Nacional Civil de la localidad, decomisen de manera preventiva en forma total o parcial productos de tabaco y derivados, deben levantar acta de lo suscitado y lo pondrá a disposición de la Dirección Regional de Salud de su jurisdicción en donde se dé el hecho, a más tardar en tres días hábiles.
Finalizado el proceso con la resolución administrativa, la autoridad que conoció del asunto ordenará la destrucción o devolución de los productos de tabaco y derivados, según corresponda.
Una vez resuelto el proceso administrativo a favor del presunto infractor y no se apersonare a retirar el producto decomisado, el MINSAL ordenará la destrucción de los bienes, para lo cual deberá levantarse el acta correspondiente. Cuando se proceda a la destrucción de estos bienes, los gastos correrán a cargo del propietario del producto y deberán tomarse las medidas adecuadas para evitar riesgos a la salud y al ambiente.","Reglamento de la Ley para el Control del Tabaco. Decreto Ejecutivo No. 63, de fecha 29 de mayo de 2015, publicado en el Diario Oficial No. 101, Tomo 407, de fecha 5 de junio de 2015Capítulo IV. Medidas para combatir la producción ilegal y el comercio ilícito. Coordinación interinstitucional. Art. 38.- El MINSAL, a través de las Regiones de Salud, en coordinación con las autoridades correspondientes de Seguridad Pública y Ministerio de Hacienda, está facultado para intervenir en puertos marítimos y aéreos, en las fronteras y, en general, en cualquier punto del territorio nacional, para los efectos de vigilancia y control sanitario.","El titulo V de la ley especial para el control del Tabaco (ley nacional) incluye los artículos 16 (descripción del producto); art. 17 (etiquetado); Art. 18 (traslado de productos de tabaco) y Art. 19 (destrucción de decomisos) los que indican que todos los productos de tabaco deben traer impreso  el nombre del fabricante. lugar de fabricación. nombre del importador. permiso sanitario. en envases primarios. secundarios y terciarios (''producto autorizado para venta en El Salvador''). Las autoridades competentes deben tomar medidas para documentar. vigilar y controlar el traslado de productos de tabaco en el territorio nacional y los productos que sean decomisados será destruidos sin responsabilidad para el Estado por métodos inocuos al ambiente.","WHO Region of the Americas"
"52","Equatorial Guinea","NO EXISTE UNA LEY","NO EXISTE UNA LEY","Report not provided","WHO African Region"
"53","Estonia","No changes from the last report.","No changes from the last report.","No changes from the last report","WHO European Region"
"54","Ethiopia","Report not provided","Report not provided","Report not provided","WHO African Region"
"55","European Union","The European Union produced a progress report in May 2017 on its comprehensive strategy on “Stepping up the fight against cigarette smuggling and other forms of illicit trade in tobacco products” 
https://ec.europa.eu/anti-fraud/sites/antifraud/files/tobacco_implementation_report_12052017_en.pdf
The EU Tobacco Products Directive 2014/40/EU introduced comprehensive rules on traceability and security features for tobacco products, to be applied to cigarettes and RYO from 20 May 2019 and to all other tobacco products from 20 May 2024. 
The provisions on traceability require all unit packets of tobacco products produced in, destined for or placed on the EU market to be marked with a unique identifier and their movements tracked and traced throughout the supply chain (from the manufacturer to the last level before the retail outlet). The provisions relating to security features require all unit packets of tobacco products placed on the EU market to carry a security feature to facilitate their authentication by consumers and authorities. 
The secondary legislation necessary to technically implement the systems of traceability and security features was adopted by the EU on 15 December 2017.
(See: https://ec.europa.eu/health/tobacco/tracking_tracing_system_en) 
The implementation of the traceability system will enable the EU to meet many of the requirements under Article 15 of the FCTC (and aims in particular to meet the requirements of Article 8 of the FCTC Protocol to Eliminate Illicit Trade in Tobacco Products).
The European Anti-Fraud Office (OLAF) and the Member States of the European Union hold open communication channels to discuss policy and investigative issues relating to illicit tobacco trade. 
OLAF also organises an Expert Group on Fighting the Illicit Tobacco Trade. The Group aims to share operational expertise in view of policy reflections. Membership of this Expert Group is limited to representatives of EU Member States.","The European Union has developed a comprehensive EU strategy on “Stepping up the fight against cigarette smuggling and other forms of illicit trade in tobacco products” https://ec.europa.eu/antifraud/sites/antifraud/files/docs/body/communication_en.pdf which contains the Action Plan on Cigarette Communication https://ec.europa.eu/anti-fraud/sites/antifraud/files/docs/body/action_plan_en.pdf.

The EU Tobacco Products Directive 2014/40/EU will also introduce comprehensive rules on traceability for tobacco products and applies for cigarettes and RYO from 20 May 2019 and for other tobacco products from 20 May 2024.","The EU Directive 2014/40/EU foresees in its Articles 15 and 16 two measures in order to respond to the issue of illicit trade: 
1. the Directive foresees that unit packets of tobacco products are marked with a unique identifier and that all economic operators involved in the trade of tobacco products from the manufacturer to the last economic operator before the first retail outlet shall record the entry of all unit packets into their possession as well as all intermediate movements and the final exit of the unit packets from their possession. 
2. all unit packets of tobacco products shall further carry a tamper proof security feature composed of visible and invisible elements. 
Cigarettes and roll-your-own tobacco products will be the first to be phased in to this system with other tobacco products following after.","WHO European Region"
"56","Fiji","Report not provided","Report not provided","We are the first country in the Pacific to have signed the Protocol last year and is working towards the process of ratification","WHO Western Pacific Region"
"57","Finland","The ratification of the WHO FCTC protocol to eliminate illicit trade in tobacco products has been prepared in 2017 and the protocol will be ratified in fall 2018.

The EU has enacted new stricter legislation regarding tobacco and tobacco products in the form of the new tobacco products directive (2014/40/EU).  Finland has implemented TPD regulation in by Tobacco Act. The new regulation will entry into force in 2019 or 2024. The new national legialation will also cover issues relating to tracking&tracing, markings and security features, record-keeping, licencing, penalties and remedies etc.","The EU has enacted new stricter legislation regarding tobacco and tobacco products in the form of the new tobacco products directive (2014/40/EU). One of the aims of this new directive is to implement the WHO FCTC protocol to eliminate illicit trade in tobacco products. Finland is in the process of implementing this EU directive into its national tobacco legislation. This new national legialation will also cover issues relating to tracking&tracing, markings and security features, record-keeping, licencing, penalties and remedies etc. Finland is also taking part in the EU level discussions on the technical features and options for a new EU level tracking & tracing system.","Finland signed 25.9.2013 FCTC Protocol to Eliminate Illicit trade in Tobacco Products.The protocol will be ratified. The need for changes in legislation and other measures (i.e. tracking and tracing system) will be considered. 
In addition revised EU Tobacco Products Directive include following articles: Traceability (art 15) and Security Feature (art 16). The directive will be implemented nationally in two years.
Since April 2010 the retail sale of tobacco products requires a licence in Finland. The tobacco products may be sold or otherwise assigned only on the basis of a license admitted by the municipality. In addition the wholesalers may sell tobacco products to other wholesalers or to retail outlets that have a licence. The licence can be cancelled permanently or for a limited period if the offences are repeated or intentional. The licence that has been permanently cancelled can be admitted again from the application at the earliest after a year from the cancelling of the licence.
Licensing in tobacco legislation (Sections 10 b - 10 d and 33 a): http://www.finlex.fi/fi/laki/ajantasa/1976/19760693 (in Finnish","WHO European Region"
"58","France","La directive 2014/40/UE a confié des compétences d’exécution à la Commission afin de préciser l’architecture du système de traçabilité et les solutions techniques retenues pour la mise en place des dispositifs de traçage à partir de la fabrication et jusqu’à la commercialisation au détail, et ce pour tous les produits de tabac, qu’ils soient fabriqués, exportés ou importés au sein de l’Union. 
Ces actes ont été adoptés et les obligations concernant la traçabilité devront entrer en vigueur dans les pays membres de l’Union Européenne le 20 mai 2019 pour les cigarettes et le tabac à rouler et à compter du 20 mai 2024 pour les autres produits du tabac.
L’application d’un marquage unique, sécurisé, imprimé ou apposé de façon inamovible et indélébile sur chaque conditionnement (du paquet unitaire à la palette de cartons) permettra d’identifier l’origine et la destination de chaque produit du tabac.","Answer not provided","Answer not provided","WHO European Region"
"59","Gabon","Le Gabon a ratifié le Protocole pour éliminer le commerce illicite des produits du tabac depuis octobre 2014 mais na pas encore élaboré les mesures de sa mise en oeuvre.","Le Gabon a ratifié le Protocole pour éliminer le commerce illicite des produits du tabac depuis octobre 2014.
Un atelier de sensibilisation a été organisé à lattention des agents des Ministères et ONG impliqués dans la lutte antitabac.","Le seul progrès c’est la promulgation de la loi antitabac et dont les textes d’application vont être rédigés sous peu ; Le Gabon a ratifié la Convention sur le commerce illicite des produits du tabac en 2013.","WHO African Region"
"60","Gambia","There is no documentation on illicit trade in tobacco in the Gambia. Most of the Gaps are dealt with in the draft National tobacco control bill.","There is no documentation on illicit trade in tobacco in the Gambia. Most of the Gaps are dealt with in the draft National tobacco control bill.","Answer not provided","WHO African Region"
"61","Georgia","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"62","Germany","The Protocol to Eliminate the Illicit Trade in Tobacco Products was signed by Germany on 1. October 2013 and ratified in 2017. The instrument of ratification was deposited on 31. October 2017, based on the ratification law of 17. July 2017. Amongst other factors, further measures depend on the common approach of the European Commission an the Member States of the European Union (discussions currently ongoing).
https://treaties.un.org/pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IX-4-a&chapter=9&lang=e","The Protocol to Eliminate the Illicit Trade in Tobacco Products was signed by Germany on 17 July 2013. Amongst other factors, further measures depend on the common approach of the European Commission an the Member States of the European Union (discussions currently ongoing).","The protocol on illicit trade was signed by Germany on 17 July 2013.","WHO European Region"
"63","Ghana","Answer not provided","Answer not provided","Ghana revenue Authority publishes seizures of illicit tobacco products as part of its report and the most common product seized is Royal bon London Kingsize and Rothmans Kingsize and 7000 and 110000 kg. There is no evidence of increasing seizures since 2004","WHO African Region"
"64","Greece","Report not provided","1) Increase in checks and in seizures of tobacco products
2) activities to implement the illicit trade protocol in Greece
3) Alignment with EU directives of track and tracing.","Answer not provided","WHO European Region"
"65","Grenada","Grenada Customs have enacted the New Customs Act in 2015:-Act 9 of 2015.
There are no specific reference to Tobacco Products except Smuggling in General: in Pages  6,140,195,196,197 and 202.","Grenada Customs have enacted the New Customs Act in 2015:-Act 9 of 2015.
There are no specific reference to Tobacco Products except Smuggling in General: in Pages  6,140,195,196,197 and 202.","Answer not provided","WHO Region of the Americas"
"66","Guatemala","Acciones más frecuentes de autoridades aduaneras, en conjunto con las autoridades sanitarias, para el combate al comercio ilícito de diversos productos, incluyendo los productos del tabaco.  Operación FOX es un ejemplo de los esfuerzos, sin embargo, incipientes, en el tema de cooperación interinstitucional.

 El consejo de la Comisión Interinstitucional contra el Contrabando y la Defraudación Aduanera (COINCON) es el órgano, liderado por la autoridad tributaria y aduanera, que está a cargo de la coordinación referida.","Acciones dispersas de autoridades aduaneras, a veces, en conjunto con las autoridades sanitarias, para el combate al comercio ilícito de los productos del tabaco.","Fortalecimiento de la Coordinación interinstitucional","WHO Region of the Americas"
"67","Guinea","Report not provided","Answer not provided","Report not provided","WHO African Region"
"68","Guinea-Bissau","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"69","Guyana","The Tobacco Control Act provides measures for implementation of Article 15 however the Guyana Revenue Authority has taken the full lead in the implementation of this Article by instituting markings and beefing up personnel to be able to detect cross border illicit trading. There are penalties involved for breach.","Report not provided","Report not provided","WHO Region of the Americas"
"70","Honduras","El IHADFA con el apoyo de organizaciones o instituciones del Estado han llevado a cabo diversos operativos de manera permanente en todo el territorio nacional, en cumplimiento de lo establecido en el Artículo 15 referente al comercio ilícito de productos de tabaco.","El IHADFA con el apoyo de organizaciones o instituciones del Estado han llevado a cabo diversos operativos de manera permanente en todo el territorio nacional, en cumplimiento de lo establecido en el Artículo 15 referente al comercio ilícito de productos de tabaco.","La Ley Especial para el Control del Tabaco y su Reglamentación establece que la Secretaría de Estado en el Despacho de Finanzas establecerá el plan de medidas para la vigilancia y control de contrabando y otras formas de tráfico ilegal y de contrabando de productos derivados de tabaco.","WHO Region of the Americas"
"71","Hungary","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"72","Iceland","No new laws or legislation under this article.","Answer not provided","We do not have any official data on illicit trade on tobacco products.","WHO European Region"
"73","India","Report not provided","An expert committee has been formed by Ministry of Finance with  Ministry of Health & Family Welfare as a member. This committee is looking into the possible amendments in the various domestic legislations and has been tasked to draw the road map for implementation of the Protocol to eliminate illicit trade in tobacco products.","An expert committee has been formed by Ministry of Finance with Ministry of Health & Family Welfare as a member. This committee will look into the possible amendments in the various domestic legislations and draw the road map for implementation of the Protocol to eliminate the illicit trade in tobacco products.","WHO South-East Asia Region"
"74","Iran (Islamic Republic of)","The licensing system has been implemented up to the retail sellers. So all tobacco suppliers must have a license to sell tobacco products. In the recent two years almost 33000 tobacco dispensaries at retail  level have got the license
All whole sellers has been given the license","The licensing system has been implemented up to the retail sellers. So all tobacco suppliers must have a license to sell tobacco products.","I.R. Iran has encountered smuggling of cigarettes and other tobacco products for some years. There is a well-established Headquarters on Fighting against Smuggling of Goods. The Act has specific clauses that establish responsibility for policy development and other legislative and administrative measures to ensure effective control of licit import and sales of tobacco products. Article 4 empowers the Government with the sole responsibility for making policies relevant to imports of tobacco products while Article 6 obligates printing of the phrase “Specifically for sale in I.R. Iran”. According to Article 7 of the Act the Ministry of Industry Mine and Trade is responsible for developing policies for the granting of permission to sell tobacco products. Article 11 of the Act also determines the fines to be applied for violation of provisions of the Act. In order to control smuggling Article 14 of the Act prohibits the sale carriage and possession of any smuggled tobacco products. Various clauses in the Bylaw further enact legal specifications to curb illicit trade; and procedures to deal with the confiscated goods.

 I.R. Iran has taken significant steps to combat illicit trade in tobacco products; these measures are in reference to the provisions of Article 15 of the Convention.

According to the Government due to current international sanctions against I.R. Iran access to sophisticated equipment for identifying smuggled goods like X-Ray systems is not achievable. This may affect implementation of Article 15 of the Convention and the 26 

I.R. Iran signed the Protocol to Eliminate Illicit Trade in Tobacco Products. The ratification of the Protocol in under the legal process.","WHO Eastern Mediterranean Region"
"75","Iraq","Iraq ratified the Protocol of Eliminate Illicit Trade on Tobacco Products in 2015.","Iraq ratified on the Protocol to Eliminate Illicit Trade on Tobacco Products in 2015.","The Council of State in the Ministry of Justice approved that the protocol to eliminate illicit trade in tobacco products will be signed at the United Nations.","WHO Eastern Mediterranean Region"
"76","Ireland","Articles 15 and 16 of the Tobacco Products Directive 2014/40/EU provide for traceability and security features systems to help combat illicit tobacco products within the Union in line with FCTC policy.  The Directive was transposed into Irish law by the European Union (Manufacture, Presentation and Sale of Tobacco and Related Products) Regulations 2016 and came into force on 20 May 2016.  
The EU Commission has adopted three draft Implementing Acts providing the specifications for the system and discussions on these drafts.  These Acts will be transposed into Irish law.  
The traceability and security features systems shall apply to cigarettes and roll-your-own tobacco from 20 May 2019 and to tobacco products other than cigarettes and roll-your-own tobacco from 20 May 2024.
 
In addition, in 2014 the Irish Government approved the drafting of legislation to introduce, inter alia, a licensing system for the retail sale of tobacco products.  The proposed licensing system will replace the current Tobacco Retail Register and will better regulate how tobacco products are sold and who sells such products.  Work on the proposed legislation is ongoing.","The Tobacco Products Directive (2014/40/EU) was adopted in 2014.  All Member States must transpose the Articles of the Directive into national legislation by 20 May 2016.  Articles 15 and 16 of the Directive provide for traceability and security features to help combat illicit tobacco products within the Union, in line with FCTC policy.

In addition, in 2014 the Irish Government approved the drafting of legislation to introduce, inter alia, a licensing system for the retail sale of tobacco products.  The proposed licensing system will replace the current Tobacco Retail Register and will better regulate how tobacco products are sold and who sells such products.  Work on the proposed legislation is ongoing.","Signing of the WHO Protocol on Illicit Trade in December 2013. 
Tackling the illicit trade in cigarette and tobacco products continues to be a high priority for the Revenue Commissioners. Revenue adopted a comprehensive 3 year (2011-2013) Strategy on Combating the Illicit Tobacco Trade which is published on www.revenue.ie. The Strategy includes a range of measures designed to complement each other in targeting the supply and demand sides of the market for illicit tobacco products. Key elements of this Strategy include 
- ongoing analysis of the nature and extent of the problem 
- developing and sharing intelligence on a national EU and international basis 
- ongoing review of operational policies 
- developing analytics and detection technologies and 
- ensuring optimum deployment of resources at points of importation and inland to intercept and seize contraband products and to detect and prosecute those involved.
A new multi-annual strategy for dealing with the problem is being drawn up and will be published shortly.","WHO European Region"
"77","Israel","Report not provided","Report not provided","Report not provided","WHO European Region"
"78","Italy","This year Italy, with the Legislative decree n.6/2016, adopted the European Directive 40/2014/UE which regulate, tracking and tracing of tobacco products. In 2016-2017 Italy participate to the production of secondary legislation realted to the TPD in order to implement a tracking and tracing system in the European Union.","This year Italy, with the Legislative decree n.6/2016, adopted the European Directive 40/2014/UE which regulate, tracking and tracing of tobacco products","Answer not provided","WHO European Region"
"79","Jamaica","There is has been an increased vigilance in identifying illicit trade in tobacco products.  This will however be treated with comprehensively under the impending comprehensive tobacco control legislation.","There is has been an increased vigilance in identifying illicit trade in tobacco products.","There is has been an increased vigilance in identifying illicit trade in tobacco products.","WHO Region of the Americas"
"80","Japan","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"81","Jordan","لم يتم لغاية تاريخه توقيع على بروتوكول الاتجار غير المشروع لمنتجات التبغ حيث يوجد لجنة في وزارة العدل لدراسة امكانية التوقيع على بروتوكول الاتجار غير المشروع وايجاد توصيات تناسب وضع الاردن ولكن يوجد لجنة حكومية لضبط واتلاف الكميات التي يتم مصادرتها  ضمن الاصول القانونية المعتمدة من الحكومة الاردنية","لم يتم لغاية تاريخه توقيع على بروتوكول الاتجار غير المشروع لمنتجات التبغ ولكن يوجد لجنة حكومية لضبط واتلاف الكميات التي يتم مصادرتها  ضمن الاصول القانونية المعتمدة من الحكومة الاردنية","Been assigned to the Permanent Representative of the Kingdom to the United Nations by the prime minister on the recommendation of the Ministry of Health to ratify the Convention on the illicit trade of tobacco products.","WHO Eastern Mediterranean Region"
"82","Kazakhstan","Answer not provided","Report not provided","Answer not provided","WHO European Region"
"83","Kenya","We have signed the Protocol and in the process of ratification the following have been put in place under the protocol.

- Licence, equivalent approval or control system- All manufacturers are licensed, all importers registered. All products registered. Noncompliance leads to revocation of licences. 
- Due diligence - implemented administratively, all tobacco traders are expected to undertake due diligence and are required to provide information on whom they trade with with their returns.
-Track and trace - Paper stamps implemented to enable public verification, mobile app verification by public and stakeholders (stamp checker), Production accounting to ensure proper accounting of production, exports and tax payment,	Track and trace to enable field verification by Field Officers, products for export market marked- ‘For Sale in *destination country*; Electronic Cargo Monitoring System (EGMS) used to track all exports and Transit Tobacco and Tobacco Products;	Geo-mapping of all Export and Transit routes under Electronic Cargo Tracking System (ECTS).
- Record Keepeing-	The licensee must maintain records in Prescribed forms (materials and production account); 	Receipt of leaf into the leaf store - materials account;offal account;- to account for all offal, shorts, stalks, winnowing, and other forms of tobacco refuse transferred to the offal store and which they intend to dispose of for non-dutiable use;
A stock book must be maintained in the prescribed form. It should be available to the officer for inspection at all times, 
and must not be removed from stock room; Use of Production Accounting technology to account for production ; All exports must be declared in the Customs System; All exports must have export markings on the Packages - for use  in country of final destination); 
- Security and preventive measures - Requirement for bond cancellation on exports ;	Requirement to do payments for exports made through banks only;
-  Sale by Internet, telecommunication or any other evolving technology - not implemented
- Free zones and international transit - Effective controls for importation into an Export Processing Zone ( EPZ), manufacturing, control and delivery from EPZ; 
- Duty free - All duty free businesses and premises are licensed and all products traded are under control of customs
- Unlawful conduct including criminal offences - Offences are clearly provided for and penalties provided for under statute law
- Liability of legal person  and   - Clearly provided for under the Statute law
- Prosecutions and sanctions - clearly provided under the statute law
- Seizure payment - Seizure, penalties and Interest are provided for in the Revenue Acts
- disposal or destruction -The destruction of tobacco and tobacco products is done under supervision of a Revenue officer and a destruction certificate issued. The method of destruction must be approved by National Environmental Management Authority (NEMA).","Answer not provided","Installation of real time tracking and tracing system tax stamps; signing of protocol to eliminate illicit trade in tobacco products","WHO African Region"
