"","Party","2018","2016","2014","Region"
"121","Panama","Se adjuntan los artículos referentes a contenidos y emisiones que se incluyeron en el proyecto de Ley que se encuentra en la Comisión de Salud de la Asamblea Nacional de Diputados.
""Articulo 10 Los fabricantes e importadores, distribuidores y comercializadores de productos del tabaco tendrán la obligación de entregar anualmente en la Dirección General de Salud Pública del Ministerio de Salud información regulada sobre el contenido y las emisiones de los productos de tabaco, de conformidad con lo dispuesto en el reglamento de esta Ley. En dicha información deberá detallarse la cantidad y tipo de cigarrillos vendidos, las ventas por tipo de  establecimiento comercial o industrial.
Artículo 11. Los fabricantes e importadores de productos de tabaco presentarán anualmente, ante la Dirección General de Salud Pública del Ministerio de Salud, copia de los resultados de las pruebas y análisis químicos de todos los productos de tabaco que se comercialicen en el territorio nacional. 

Los laboratorios u otras entidades competentes que presten servicios de análisis químicos, empleando los métodos analíticos requeridos, deberán estar acreditados, conforme a la norma ISO 17025 vigente, relativa a los requisitos generales para la competencia de los laboratorios de ensayo y de calibración, de la Organización Internacional de Normalización (ISO) o mediante la aplicación de cualquier otra norma vigente, nacional o internacional, aplicada por un organismo de acreditación reconocido.

En adición a la acreditación mencionada, el Ministerio de Salud deberá haber emitido autorización previa para su utilización para estos fines, para lo cual se verificará que cumplan con las normas técnicas nacionales y/o internacionales que regulan la materia. 

Para emitir la respectiva autorización, el Ministerio de Salud, requerirá que los laboratorios u otras entidades competentes emitan declaración de que no guardan relación o están bajo el control directo o indirecto de la industria del tabaco. Además, deberán presentar las evidencias que cuentan con una acreditación vigente emitida por un órgano de acreditación reconocido. Los costos serán cubiertos por el ente a acreditar.

De conformidad con lo establecido en el artículo 5.3 del Convenio Marco, el Ministerio de Salud no aprobará el uso de laboratorios relacionados, de manera directa o indirecta, con la industria tabacalera, sea que los mismos se ubiquen en el territorio nacional o fuera de este. 

Articulo 12. El Ministerio de Salud establecerá mecanismos efectivos para garantizar la reserva de la información que presente la industria tabacalera, de conformidad a lo dispuesto en la presente Ley, que tan solo podrá ser utilizada por el Ministerio de Salud y la Autoridad Nacional de Aduanas en el desarrollo de sus tareas de vigilancia y control del tabaquismo. La reserva se preservará durante el proceso de recopilación de la información que, según los fabricantes y los importadores de tabaco sea de carácter privilegiada. El Director General de Salud Pública será la única entidad del Ministerio de Salud facultado para autorizar la divulgación de la misma.

Artículo 13 Los fabricantes e importadores de productos y distribuidores de tabaco revelarán anualmente al Ministerio de Salud, por tipo de producto y por cada marca, la información sobre los ingredientes utilizados en la fabricación de los productos de tabaco, de conformidad con las siguientes pautas:
1.	Utilizar el formato establecido por el Ministerio de Salud, para la presentación de la información.
2.	Reportar para cada marca:
a.	Los ingredientes utilizados en la fabricación de cada uno de los productos de tabaco y las cantidades respectivas, por unidad de producto de tabaco, incluidos los ingredientes presentes en los componentes del producto, tales como el filtro, el papel o la cola. 
b.	Características de las hojas de tabaco utilizadas:
i.	Tipo o tipos de hojas de tabaco, tales como: Virginia, Burley u Oriental, Maryland, Brasil, Habana y otras.
ii.	Porcentaje de tabaco reconstituido utilizado.
iii.	Porcentaje de tabaco expandido utilizado.
3.	Los fabricantes e importadores y distribuidores notificarán sobre cualquier modificación en los ingredientes del producto de tabaco.
4.	Declaración indicando la finalidad de la inclusión de cada uno de los ingredientes en un producto de tabaco y cualquier otra información pertinente.
5.	Indicar el nombre y la dirección de contacto de todos los proveedores de los ingredientes.
Artículo14. Los fabricantes e importadores y distribuidores de productos de tabaco revelarán, anualmente, ante la Dirección General de Salud Pública del Ministerio de Salud, la siguiente información, sobre los rasgos de diseño por cada una de las marcas de cigarrillo, a saber:

1.	Dimensiones, diámetro y peso.
2.	Longitud del filtro, forma de la sección transversal del filtro.
3.	Longitud del papel que recubre el filtro.
4.	Dimensiones y forma de la sección transversal de la columna de tabaco.
5.	Distancia de los orificios de ventilación, respecto del extremo del filtro, en milímetros.
6.	Resistencia del cigarrillo al tiro, determinada de conformidad con la norma ISO 6565, denominada Tabaco y productos de tabaco. Resistencia a la succión en cigarrillos y caída de presión de las varillas del filtro; condiciones estándar y medición.
7.	Grado de ventilación del filtro, determinado de conformidad con la norma ISO 9512, denominada Cigarrillos. Determinación de la ventilación. Definiciones y principios de medida.
8.	Grado de ventilación del papel, determinado de conformidad con la norma ISO 9512, denominada Cigarrillos. Determinación de la ventilación. Definiciones y principios de medida.
9.	Tipo de papel para cigarrillo utilizado y su permeabilidad al aire o porosidad, determinados de conformidad con la norma ISO 2965, denominada Materiales utilizados como papel de fumar, papel envolvente de filtros y papel boquilla, incluyendo materiales que tengan una cara permeable orientada. Determinación de la permeabilidad al aire.
10.	Firmeza del producto.
11.	Caída de presión del filtro, determinada de conformidad con la norma ISO 6565, denominada Tabaco y productos de tabaco. Resistencia a la succión en cigarrillos y caída de presión de las varillas del filtro. Condiciones estándar y medición.
12.	Contenido de humedad, determinado de conformidad con el Método Oficial 966.02, denominado pérdida por secado, humedad, en el tabaco de la Asociación Internacional de Químicos Analíticos Oficiales.
13.	Tipo de filtro, tales como de acetato de celulosa y otras características, cuando proceda, tales como el contenido de carbón.

Artículo Nuevo.  El cigarrillo será envuelto en papel blanco liso con un filtro que será biodegradable, no combustible y no tóxico para el ecosistema. Esta disposición será exigible en un término de 12 meses a partir de la promulgación de la presente Ley.
Artículo 15. Se prohíbe a los productos de tabaco que se comercialicen en el territorio nacional:

1.	Aplicar en los papeles de cigarrillos para dar coloración al mismo colorante natural o artificial, y saborizantes tales como tintas, pigmentos y otros, exceptuando el color blanco.
2.	Aromatizar los productos de tabaco con perfumes.
3.	Agregar azúcares y edulcorantes, tales como glucosa, melaza, miel y sorbitol o cualquier otro que se tipifique en el reglamento de esta Ley.
4.	Agregar sustancias aromatizantes, tales como el benzaldehído, el mentol y la vainilla o cualquier otro que se tipifique en el reglamento de esta Ley, entre otros.
5.	Agregar especies, tales como la canela, el jengibre, la menta o cualquier otro que se tipifique en el reglamento de esta Ley.
6.	Adicionar vitaminas, nutrientes minerales, frutas, verduras y los productos resultantes de su elaboración, aminoácidos y ácidos grasos esenciales.  
7.	Adicionar ingredientes asociados a la energía y la vitalidad, entre los que se incluyen: las bebidas energéticas, los estimulantes contenidos en esas bebidas, tales como la cafeína, la guaraná, la taurina y la glucurolactona o cualquier otro que se tipifique en el reglamento de esta Ley. 
8.	Adicionar cualquier otro ingrediente, de acuerdo con los términos establecidos en el reglamento de esta Ley.

Las disposiciones contenidas en este artículo también se aplican a las sustancias que pasan del material del empaquetado al producto. 

Artículo 16. La prohibición del uso de colorantes se excluye cuando se trate del uso de los mismos para las marcas relacionadas con la tributación o de las advertencias y mensajes sanitarios establecidos por el Ministerio de Salud, según lo dispuesto en la Ley 13 de 2008, sus reglamentos o disposiciones complementarias.

Artículo 17. Los fabricantes e importadores y distribuidores de productos de tabaco presentarán anualmente ante la Dirección General de Salud Pública del Ministerio de Salud información general sobre sus empresas, en particular, el nombre, la dirección postal, dirección de la oficina principal y de todos los establecimientos de fabricación e importación y distribución, ubicadas en territorio nacional o fuera del mismo. 

De igual forma, los fabricantes e importadores de productos de tabaco informarán anualmente ante la Dirección General de Salud Pública del Ministerio de Salud, el volumen de ventas en unidades, considerando el número de cigarrillos, cigarros y otros productos de tabaco, incluido el peso del tabaco para armar. Esta información deberá ser entregada para cada marca y considerar la distribución territorial en el país, según provincia o comarca indígena.

Artículo 18. El Ministerio de Salud inspeccionará todo establecimiento que se dedique a la fabricación de productos de tabaco en el territorio nacional, con la finalidad de verificar si se están utilizando o no los ingredientes o prácticas productivas prohibidos por la presente Ley.

Artículo 19. Se faculta al Ministerio de Salud a coordinar la realización de inspecciones a los establecimientos de fabricación, ubicados fuera del territorio nacional que comercialicen sus productos de tabaco hacia Panamá con la autorización y colaboración de las autoridades sanitarias del país donde se encuentre el fabricante. Serán parte de las áreas de producción sujetas a inspección, las zonas donde se almacenan las materias primas y los productos acabados, así como las áreas donde se desarrolla el proceso de fabricación y/o de embalaje.

Los costos derivados de la aplicación  de este artículo serán cubiertos en su totalidad por la industria tabacalera correspondiente.

Artículo 20. El Ministerio de Salud realizará el análisis químico de los productos de tabaco que se comercialicen en el país, con la finalidad de verificar el cumplimiento de estas disposiciones, para lo cual efectuará un muestreo en los establecimientos de los importadores, en los puntos de venta al por menor y en los establecimientos de los fabricantes, cuando ello sea necesario. 

Los costos que surjan de la aplicación de este artículo, serán cubiertos en su totalidad por la industria tabacalera correspondiente.

Artículo 21. La industria tabacalera cubrirá todos los costos, producto de cualquier servicio que sea requerido, para cumplir con lo señalado en materia de contenidos y emisiones, de conformidad con la presente Ley o en su reglamento. El pago directo de servicios se aplicará de conformidad con las tarifas establecidas por los laboratorios u otras entidades competentes, debidamente acreditadas. ""","Se adjuntan los artículos referentes a contenidos y emisiones que se incluyeron en el proyecto de Ley que se encuentra en la Comisión de Salud de la Asamblea Nacional de Diputados.
""Articulo 10 Los fabricantes e importadores, distribuidores y comercializadores de productos del tabaco tendrán la obligación de entregar anualmente en la Dirección General de Salud Pública del Ministerio de Salud información regulada sobre el contenido y las emisiones de los productos de tabaco, de conformidad con lo dispuesto en el reglamento de esta Ley. En dicha información deberá detallarse la cantidad y tipo de cigarrillos vendidos, las ventas por tipo de  establecimiento comercial o industrial.
Artículo 11. Los fabricantes e importadores de productos de tabaco presentarán anualmente, ante la Dirección General de Salud Pública del Ministerio de Salud, copia de los resultados de las pruebas y análisis químicos de todos los productos de tabaco que se comercialicen en el territorio nacional. 

Los laboratorios u otras entidades competentes que presten servicios de análisis químicos, empleando los métodos analíticos requeridos, deberán estar acreditados, conforme a la norma ISO 17025 vigente, relativa a los requisitos generales para la competencia de los laboratorios de ensayo y de calibración, de la Organización Internacional de Normalización (ISO) o mediante la aplicación de cualquier otra norma vigente, nacional o internacional, aplicada por un organismo de acreditación reconocido.

En adición a la acreditación mencionada, el Ministerio de Salud deberá haber emitido autorización previa para su utilización para estos fines, para lo cual se verificará que cumplan con las normas técnicas nacionales y/o internacionales que regulan la materia. 

Para emitir la respectiva autorización, el Ministerio de Salud, requerirá que los laboratorios u otras entidades competentes emitan declaración de que no guardan relación o están bajo el control directo o indirecto de la industria del tabaco. Además, deberán presentar las evidencias que cuentan con una acreditación vigente emitida por un órgano de acreditación reconocido. Los costos serán cubiertos por el ente a acreditar.

De conformidad con lo establecido en el artículo 5.3 del Convenio Marco, el Ministerio de Salud no aprobará el uso de laboratorios relacionados, de manera directa o indirecta, con la industria tabacalera, sea que los mismos se ubiquen en el territorio nacional o fuera de este. 

Articulo 12. El Ministerio de Salud establecerá mecanismos efectivos para garantizar la reserva de la información que presente la industria tabacalera, de conformidad a lo dispuesto en la presente Ley, que tan solo podrá ser utilizada por el Ministerio de Salud y la Autoridad Nacional de Aduanas en el desarrollo de sus tareas de vigilancia y control del tabaquismo. La reserva se preservará durante el proceso de recopilación de la información que, según los fabricantes y los importadores de tabaco sea de carácter privilegiada. El Director General de Salud Pública será la única entidad del Ministerio de Salud facultado para autorizar la divulgación de la misma.

Artículo 13 Los fabricantes e importadores de productos y distribuidores de tabaco revelarán anualmente al Ministerio de Salud, por tipo de producto y por cada marca, la información sobre los ingredientes utilizados en la fabricación de los productos de tabaco, de conformidad con las siguientes pautas:
1.	Utilizar el formato establecido por el Ministerio de Salud, para la presentación de la información.
2.	Reportar para cada marca:
a.	Los ingredientes utilizados en la fabricación de cada uno de los productos de tabaco y las cantidades respectivas, por unidad de producto de tabaco, incluidos los ingredientes presentes en los componentes del producto, tales como el filtro, el papel o la cola. 
b.	Características de las hojas de tabaco utilizadas:
i.	Tipo o tipos de hojas de tabaco, tales como: Virginia, Burley u Oriental, Maryland, Brasil, Habana y otras.
ii.	Porcentaje de tabaco reconstituido utilizado.
iii.	Porcentaje de tabaco expandido utilizado.
3.	Los fabricantes e importadores y distribuidores notificarán sobre cualquier modificación en los ingredientes del producto de tabaco.
4.	Declaración indicando la finalidad de la inclusión de cada uno de los ingredientes en un producto de tabaco y cualquier otra información pertinente.
5.	Indicar el nombre y la dirección de contacto de todos los proveedores de los ingredientes.
Artículo14. Los fabricantes e importadores y distribuidores de productos de tabaco revelarán, anualmente, ante la Dirección General de Salud Pública del Ministerio de Salud, la siguiente información, sobre los rasgos de diseño por cada una de las marcas de cigarrillo, a saber:

1.	Dimensiones, diámetro y peso.
2.	Longitud del filtro, forma de la sección transversal del filtro.
3.	Longitud del papel que recubre el filtro.
4.	Dimensiones y forma de la sección transversal de la columna de tabaco.
5.	Distancia de los orificios de ventilación, respecto del extremo del filtro, en milímetros.
6.	Resistencia del cigarrillo al tiro, determinada de conformidad con la norma ISO 6565, denominada Tabaco y productos de tabaco. Resistencia a la succión en cigarrillos y caída de presión de las varillas del filtro; condiciones estándar y medición.
7.	Grado de ventilación del filtro, determinado de conformidad con la norma ISO 9512, denominada Cigarrillos. Determinación de la ventilación. Definiciones y principios de medida.
8.	Grado de ventilación del papel, determinado de conformidad con la norma ISO 9512, denominada Cigarrillos. Determinación de la ventilación. Definiciones y principios de medida.
9.	Tipo de papel para cigarrillo utilizado y su permeabilidad al aire o porosidad, determinados de conformidad con la norma ISO 2965, denominada Materiales utilizados como papel de fumar, papel envolvente de filtros y papel boquilla, incluyendo materiales que tengan una cara permeable orientada. Determinación de la permeabilidad al aire.
10.	Firmeza del producto.
11.	Caída de presión del filtro, determinada de conformidad con la norma ISO 6565, denominada Tabaco y productos de tabaco. Resistencia a la succión en cigarrillos y caída de presión de las varillas del filtro. Condiciones estándar y medición.
12.	Contenido de humedad, determinado de conformidad con el Método Oficial 966.02, denominado pérdida por secado, humedad, en el tabaco de la Asociación Internacional de Químicos Analíticos Oficiales.
13.	Tipo de filtro, tales como de acetato de celulosa y otras características, cuando proceda, tales como el contenido de carbón.

Artículo Nuevo.  El cigarrillo será envuelto en papel blanco liso con un filtro que será biodegradable, no combustible y no tóxico para el ecosistema. Esta disposición será exigible en un término de 12 meses a partir de la promulgación de la presente Ley.
Artículo 15. Se prohíbe a los productos de tabaco que se comercialicen en el territorio nacional:

1.	Aplicar en los papeles de cigarrillos para dar coloración al mismo colorante natural o artificial, y saborizantes tales como tintas, pigmentos y otros, exceptuando el color blanco.
2.	Aromatizar los productos de tabaco con perfumes.
3.	Agregar azúcares y edulcorantes, tales como glucosa, melaza, miel y sorbitol o cualquier otro que se tipifique en el reglamento de esta Ley.
4.	Agregar sustancias aromatizantes, tales como el benzaldehído, el mentol y la vainilla o cualquier otro que se tipifique en el reglamento de esta Ley, entre otros.
5.	Agregar especies, tales como la canela, el jengibre, la menta o cualquier otro que se tipifique en el reglamento de esta Ley.
6.	Adicionar vitaminas, nutrientes minerales, frutas, verduras y los productos resultantes de su elaboración, aminoácidos y ácidos grasos esenciales.  
7.	Adicionar ingredientes asociados a la energía y la vitalidad, entre los que se incluyen: las bebidas energéticas, los estimulantes contenidos en esas bebidas, tales como la cafeína, la guaraná, la taurina y la glucurolactona o cualquier otro que se tipifique en el reglamento de esta Ley. 
8.	Adicionar cualquier otro ingrediente, de acuerdo con los términos establecidos en el reglamento de esta Ley.

Las disposiciones contenidas en este artículo también se aplican a las sustancias que pasan del material del empaquetado al producto. 

Artículo 16. La prohibición del uso de colorantes se excluye cuando se trate del uso de los mismos para las marcas relacionadas con la tributación o de las advertencias y mensajes sanitarios establecidos por el Ministerio de Salud, según lo dispuesto en la Ley 13 de 2008, sus reglamentos o disposiciones complementarias.

Artículo 17. Los fabricantes e importadores y distribuidores de productos de tabaco presentarán anualmente ante la Dirección General de Salud Pública del Ministerio de Salud información general sobre sus empresas, en particular, el nombre, la dirección postal, dirección de la oficina principal y de todos los establecimientos de fabricación e importación y distribución, ubicadas en territorio nacional o fuera del mismo. 

De igual forma, los fabricantes e importadores de productos de tabaco informarán anualmente ante la Dirección General de Salud Pública del Ministerio de Salud, el volumen de ventas en unidades, considerando el número de cigarrillos, cigarros y otros productos de tabaco, incluido el peso del tabaco para armar. Esta información deberá ser entregada para cada marca y considerar la distribución territorial en el país, según provincia o comarca indígena.

Artículo 18. El Ministerio de Salud inspeccionará todo establecimiento que se dedique a la fabricación de productos de tabaco en el territorio nacional, con la finalidad de verificar si se están utilizando o no los ingredientes o prácticas productivas prohibidos por la presente Ley.

Artículo 19. Se faculta al Ministerio de Salud a coordinar la realización de inspecciones a los establecimientos de fabricación, ubicados fuera del territorio nacional que comercialicen sus productos de tabaco hacia Panamá con la autorización y colaboración de las autoridades sanitarias del país donde se encuentre el fabricante. Serán parte de las áreas de producción sujetas a inspección, las zonas donde se almacenan las materias primas y los productos acabados, así como las áreas donde se desarrolla el proceso de fabricación y/o de embalaje.

Los costos derivados de la aplicación  de este artículo serán cubiertos en su totalidad por la industria tabacalera correspondiente.

Artículo 20. El Ministerio de Salud realizará el análisis químico de los productos de tabaco que se comercialicen en el país, con la finalidad de verificar el cumplimiento de estas disposiciones, para lo cual efectuará un muestreo en los establecimientos de los importadores, en los puntos de venta al por menor y en los establecimientos de los fabricantes, cuando ello sea necesario. 

Los costos que surjan de la aplicación de este artículo, serán cubiertos en su totalidad por la industria tabacalera correspondiente.

Artículo 21. La industria tabacalera cubrirá todos los costos, producto de cualquier servicio que sea requerido, para cumplir con lo señalado en materia de contenidos y emisiones, de conformidad con la presente Ley o en su reglamento. El pago directo de servicios se aplicará de conformidad con las tarifas establecidas por los laboratorios u otras entidades competentes, debidamente acreditadas. ""","Indicator not used","WHO Region of the Americas"
"122","Papua New Guinea","This Article is captured in the current law. It will require the industries to provide reports of information on what the constituents are.","Answer not provided","Indicator not used","WHO Western Pacific Region"
"123","Paraguay","Ninguno.","Ninguno.","Indicator not used","WHO Region of the Americas"
"124","Peru","Answer not provided","Answer not provided","Indicator not used","WHO Region of the Americas"
"125","Philippines","Answer not provided","Answer not provided","Indicator not used","WHO Western Pacific Region"
"126","Poland","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"127","Portugal","Portugal applies the Directive 2014/40 of 3th April of the Parliament and the European Council, transposed by the law 109/2015 of 26th of August. This Directive follows the FCTC recommendations for the implementation of these article, namely the use of normalized tests (ISO standards) for measurement of tar, nicotine and CO, in cigarettes. The verifying laboratories must be accredited and independent from the tobacco industry.","Portugal applies the Directive 2014/40 of 3th April of the Parliament and the European Council, transposed by the law 109/2015 of 26th of August. This Directive follows the FCTC recommendations for the implementation of these article, namely the use of normalized tests (Iso standards) for measurement of tar, nicotine and CO, in cigarettes. The verifying laboratories must be accredited and independent from the tobacco industry.","Indicator not used","WHO European Region"
"128","Qatar","Answer not provided","Answer not provided","Indicator not used","WHO Eastern Mediterranean Region"
"129","Republic of Korea","* Two provisions with respect to reduced ignition propensity (RIP) cigarette were newly established on Article 11 of Tobacco Business Act; manufacture and import of reduced ignition propensity and its performance certification on Article 11-5 and designation of certification authority to fire prevention performance on Article 11-6.(inserted on January 21, 2014, entered into force on July 22, 2015)

* Government announced plan to regulate flavoured tobacco since 2018 as part of the Action Plan on Non-price Tobacco Control Measures (May 2016)","Two provisions with respect to reduced ignition propensity (RIP) cigarette were newly established on Article 11 of Tobacco Business Act; manufacture and import of reduced ignition propensity and its performance certification on Article 11-5 and designation of certification authority to fire prevention performance on Article 11-6.(inserted on January 21, 2014, entered into force on July 22, 2015)","Indicator not used","WHO Western Pacific Region"
"130","Republic of Moldova","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"131","Romania","Report not provided","Report not provided","Indicator not used","WHO European Region"
"132","Russian Federation","Report not provided","Answer not provided","Indicator not used","WHO European Region"
"133","Rwanda","Report not provided","Report not provided","Indicator not used","WHO African Region"
"134","Saint Kitts and Nevis","Report not provided","Answer not provided","Indicator not used","WHO Region of the Americas"
"135","Saint Lucia","Answer not provided","Answer not provided","Indicator not used","WHO Region of the Americas"
"136","Saint Vincent and the Grenadines","Report not provided","Report not provided","Indicator not used","WHO Region of the Americas"
"137","Samoa","Answer not provided","Answer not provided","Indicator not used","WHO Western Pacific Region"
"138","San Marino","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"139","Sao Tome and Principe","Answer not provided","Report not provided","Indicator not used","WHO African Region"
"140","Saudi Arabia","Answer not provided","Answer not provided","Indicator not used","WHO Eastern Mediterranean Region"
"141","Senegal","Ce sont les articles 4 et 5 de loi 2014-14 du 28 mars 2014.","Answer not provided","Indicator not used","WHO African Region"
"142","Serbia","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"143","Seychelles","Answer not provided","Answer not provided","Indicator not used","WHO African Region"
"144","Sierra Leone","Answer not provided","Answer not provided","Indicator not used","WHO African Region"
"145","Singapore","Nil","Nil","Indicator not used","WHO Western Pacific Region"
"146","Slovakia","Report not provided","Answer not provided","Indicator not used","WHO European Region"
"147","Slovenia","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"148","Solomon Islands","Answer not provided","Report not provided","Indicator not used","WHO Western Pacific Region"
"149","South Africa","The reduced ignition propensity regulations are consistent with the recommendations of Article 9 Guidelines","The reduced ignition propensity regulations are consistent with the recommendations of Article 9 Guidelines","Indicator not used","WHO African Region"
"150","Spain","Se han utilizado en la elaboración de informes internos. Mediante el nuevo RD 579/2017, al igual que lo recogido en la Directiva, se han plasmando los criterios y recomendaciones dadas en las directrices de desarrollo de los artículos 9 y 10, tanto en la limitación de ingredientes como en la divulgación al público.","Se han utilizado en la elaboración de informes internos. La regulación en España es transposición de la Directiva 2001/37/CE, en cuya preparación no existía el FCTC. Actualmente estamos trabajando en realizarlas al haberse presentado un proyecto de Real Decreto de transposición de la Directiva 2014/40/UE. En el proyecto, al igual que lo recogido en la Directiva, se han plasmando los criterios y recomendaciones dadas en las directrices de desarrollo de los artículos 9 y 10, tanto en la limitación de ingredientes como en la divulgación al público.","Indicator not used","WHO European Region"
"151","Sri Lanka","Answer not provided","Answer not provided","Indicator not used","WHO South-East Asia Region"
"152","Sudan","Answer not provided","Report not provided","Indicator not used","WHO Eastern Mediterranean Region"
"153","Suriname","Answer not provided","Answer not provided","Indicator not used","WHO Region of the Americas"
"154","Swaziland","Report not provided","Answer not provided","Indicator not used","WHO African Region"
"155","Sweden","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"156","Syrian Arab Republic","Answer not provided","Answer not provided","Indicator not used","WHO Eastern Mediterranean Region"
"157","Tajikistan","Report not provided","Report not provided","Indicator not used","WHO European Region"
"158","Thailand","Answer not provided","Studying feasibility on regulation for Reduced ignition propensity (RIP) cigarettes.","Indicator not used","WHO South-East Asia Region"
"159","The former Yugoslav Republic of Macedonia","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"160","Timor-Leste","Answer not provided","Report not provided","Indicator not used","WHO South-East Asia Region"
"161","Togo","Answer not provided","Answer not provided","Indicator not used","WHO African Region"
"162","Tonga","Report not provided","Answer not provided","Indicator not used","WHO Western Pacific Region"
"163","Trinidad and Tobago","Answer not provided","Answer not provided","Indicator not used","WHO Region of the Americas"
"164","Tunisia","Answer not provided","Answer not provided","Indicator not used","WHO Eastern Mediterranean Region"
"165","Turkey","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"166","Turkmenistan","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"167","Tuvalu","Report not provided","Report not provided","Indicator not used","WHO Western Pacific Region"
"168","Uganda","Report not provided","Answer not provided","Indicator not used","WHO African Region"
"169","Ukraine","The draft legislative act, which is in line with provisions of the EU Directive 2014/40 was submitted to the parliament in 2015, but it is still under consideration.","The draft legislative act, which is in line with provisions of the EU Directive 2014/40 was submitted to the parliament in 2015 and currently it is under consideration.","Indicator not used","WHO European Region"
"170","United Arab Emirates","Answer not provided","Answer not provided","Indicator not used","WHO Eastern Mediterranean Region"
"171","United Kingdom of Great Britain and Northern Ireland","Report not provided","Activities of the WHO working group on Ariticles 9 and 10, including any guidelines produced by the working group in relation to Article 9, are closely monitored and considered alongside other developments within the EU, as well as at national level","Report not provided","WHO European Region"
"172","United Republic of Tanzania","Answer not provided","Answer not provided","Indicator not used","WHO African Region"
"173","Uruguay","Answer not provided","Answer not provided","Indicator not used","WHO Region of the Americas"
"174","Uzbekistan","Report not provided","Answer not provided","Indicator not used","WHO European Region"
"175","Vanuatu","Report not provided","Answer not provided","Indicator not used","WHO Western Pacific Region"
"176","Venezuela","Report not provided","Report not provided","Indicator not used","WHO Region of the Americas"
"177","Viet Nam","Answer not provided","Answer not provided","Indicator not used","WHO Western Pacific Region"
"178","Yemen","Answer not provided","Answer not provided","Indicator not used","WHO Eastern Mediterranean Region"
"179","Zambia","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"180","Zimbabwe","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"181","Party","2018","2016","2014","Region"
