"General Trade","Article 5","Article 6","Article 8","Article 11","Article 13"
"Women's rights","-0.12 ","0.73 ","0.40 ","-0.83 ","2.28 *"
"","(0.44)","(0.53)","(0.43)","(1.11)","(1.38)"
"Population","0.23 ","0.37 ","-0.03 ","-0.06 ","0.11 "
"","(0.20)","(0.23)","(0.19)","(0.49)","(0.61)"
"Eastern Mediterranean","0.38 ","-0.71 ","0.85 ","-3.18 *","2.18 "
"","(0.70)","(0.84)","(0.68)","(1.77)","(2.19)"
"European","0.35 ","-0.21 ","-0.25 ","-0.41 ","1.53 "
"","(0.45)","(0.54)","(0.44)","(1.14)","(1.42)"
"African","0.32 ","-0.52 ","-0.42 ","-2.08 *","1.42 "
"","(0.42)","(0.50)","(0.41)","(1.08)","(1.35)"
"Western Pacific","0.57 ","-0.28 ","0.08 ","-1.95 ","2.79 *"
"","(0.51)","(0.61)","(0.49)","(1.28)","(1.59)"
"South-East Asia","0.26 ","0.23 ","-0.08 ","-2.03 ","1.25 "
"","(0.66)","(0.79)","(0.63)","(1.64)","(2.03)"
"(Intercept)","2.05 ","-2.29 ","1.48 ","5.49 ","0.02 "
"","(1.36)","(1.63)","(1.31)","(3.44)","(4.24)"
"Bloomberg Count","-0.11 ","-0.07 ","0.03 ","0.16 ","0.13 "
"","(0.13)","(0.15)","(0.13)","(0.32)","(0.40)"
"N","143","143","143","143","143"
"Pseudo R2","0.04","0.10","0.07","0.05","0.04"
Standard Errors in parenthesis. Signif. codes: 0.01: '***' 0.05: '**' 0.10 '*'
