"","Party","2014","2012","2010"
"95","Mexico","Answer/report not provided","De acuerdo con las atribuciones de la SAGARPA de fomentar el desarrollo rural se cuenta con los programas y sus diversos componentes mismos que se establecen en las Reglas de Operación los cuales son los instrumentos para fomentar este desarrollo.
México solo produce el 0.17% de la producción mundial de hoja de tabaco sin embargo en apoyo a los cultivadores nacionales cuenta con el Programa de Uso Sustentable de Recursos Naturales para la Producción Primaria; en el cual se considera el componente de Reconversión Productiva mismo que opera a nivel nacional el cual apoya a los productores que deseen producir cultivos distintos a los que tradicionalmente hayan estado produciendo así como aquellos cultivos que les deje mayor rentabilidad.
México cuenta con solo tres entidades federativas productoras de hoja de tabaco: Nayarit Veracruz y Chiapas. El Estado de Nayarit produce casi el 80 % del tabaco nacional y junto con Veracruz producen en total el 93.7% de la producción nacional. De acuerdo con los estudios de potencial productivo del INIFAP y a la relación beneficio- costo las opciones para la reconversión del tabaco en Nayarit son: hortalizas (tomate chile verde pepino y otras hortalizas) frutales perenes (papaya cítricos mango plátano principalmente) y granos (sorgo arroz maíz frijol).Por ello en Nayarit se ha centrado la estrategia de reconversión del cultivo de tabaco en hortalizas granos y frutales perenes con alto potencial productivo con buena rentabilidad y demanda tanto en los mercados regionales nacional y de exportación que permiten a los productores obtener ingresos similares o superiores a los obtenidos con el tabaco.
En Veracruz se cultivan las variedades: Negro San Andrés Sumatra y Habano 2 000 las cuales se destinan para la producción de puros. La mayoría de la producción se destina a la exportación hacia Estados Unidos Canadá Alemania y España.
El presupuesto federal otorgado al Programa de Reconversión de Cultivos ascendió en 2010 a 30 millones de pesos y para el 2011 se incrementó a 400 millones de pesos. El resultado ha sido que la superficie cosechada de tabaco se redujo de 22 mil a más de 3.8 mil ha en los últimos doce años. En el mismo periodo la producción se redujo de 45 mil a 8.8 miles de ton. Lo que significa una reducción de 80.4% en la producción. El rendimiento pasó de 1.9 ton/hectáreas en el año 2000 a 1.59 ton/hectáreas en 2011. En 2011 se produjeron 8.8 miles de ton de tabaco principalmente en Nayarit (86%) Veracruz (10.24%) y Chiapas (2.9%) el 90% de la producción se obtiene en el ciclo O-I (principalmente en Nayarit) el 69% del total de la superficie se siembra en áreas de riego (2 930.2 ha en Nayarit y 191.3 ha en Chiapas) la superficie de temporal se ubica en Veracruz (1 111 ha) y Nayarit (291.42 ha). 
Nayarit es el primer estado productor de tabaco con una producción en el 2011 de 7.4 miles de ton (86% del total nacional) las principales zonas productoras son: costa","De acuerdo con las atribuciones de la SAGARPA de fomentar el desarrollo rural se cuenta con los programas y sus diversos componentes mismos que se establecen en las Reglas de Operación los cuales son los intrumentos para fomentar este desarrollo.
En ese sentido existe el Programa de Uso Sustentable de Recursos Naturales para la Producción Primaria; en el cual se considera el componente de Reconversión Productiva mismo que opera a nivel Nacional el cual apoya a los productores que deseen producir cultivos distintos a los que tradicionalmente hayan estado produciendo así como aquellos cultivos que les deje mayor rentabilidad.
Como ejemplo a lo señalado en el caso específico del Estado de Nayarit como principal productor de tabaco de acuerdo a estudios de potencial productivo realizados por el INIFAP y a la relación beneficio-costo se planteó la estrategia de reconversión del cultivo de tabaco a hortalizas (tomate chile verde pepino etc.) frutales perennes (papaya cítricos mango y plátano) y granos (sorgo arroz frijol y maíz) principalmente con alto potencial productivo con buena rentabilidad y demanda tanto en los mercados regionales nacional y de exportación que permiten a los productores obtener ingresos similares o superiores a los obtenidos con el tabaco.
La estrategia de reconversión es coordinada con los gobiernos de los estados las instituciones de investigación y los productores con el fin de encontrar las mejores alternativas que sean integrales que ofrezcan cultivos más rentables y que permitan mejorar sus ingresos así como elevar el nivel de vida de sus familias.
Se busca la aceptación de los productores al cambio de cultivo y se asegure su permanencia en la nueva actividad.
Es importante señalar que este esfuerzo por la reconversión del cultivo de tabaco se dá en un entorno positivo de precios internacionales altos de los granos lo que facilita el cambio de cultivo en las zonas tabacaleras que cuentan con un buen potencial productivo."
"96","Micronesia (Federated States of)","Answer/report not provided",NA,"Answer/report not provided"
"97","Mongolia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"98","Montenegro","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"99","Myanmar","In 2013 the Union Government office directed the Ministry of Agriculture to conduct the researches on tobacco growing with compared to other alternative crops and to encourage the farmers to grow the alternative crops instead of tobacco.","Answer/report not provided","Answer/report not provided"
"100","Namibia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"101","Nauru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"102","Nepal","Answer/report not provided","So far there is no policy that has been developed to address this issue. Only educational measures are taken to motivate them to replace their farming activities. There is place in draft tobacco control rule for working in this area. But effective policies should be put in place to promote economically viable alternatives for tobacco growers.","Answer/report not provided"
"103","Netherlands","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"104","New Zealand","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"105","Niger","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"106","Nigeria","Agriculture extension workers promoting a switch","Answer/report not provided","Answer/report not provided"
"107","Niue","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"108","Norway","Answer/report not provided","No progress since last reporting.","No changes."
"109","Oman","Tobacco-growing is limited to confined areas and it is used for local consumption. A committee was formed to reduce tobacco growing in the Sultanate Ministerial Decree No. 41/2010 of the Minister of Agriculture and Fisheries.","Tobacco-growing areas in confined areas too narrow for local consumption and regional levels.","Answer/report not provided"
"110","Pakistan","Pakistan is a member of working group formed on Article 17&18 of FCTC. Pakistan has participated in Fourth meeting of the working group on economically sustainable alternatives to tobacco growing in relation to Articles 17 and 18 of the WHO from 18 - 20 February 2014 at Geneva. Keeping in view the recommendations of this working group Pakistan is planning to take the following measures:
•	Research on alternate crop cycles that are economically viable for farmers
•	Marketing mechanisms for the new crops
•	Subsidy to farmers to grow alternate crops
•	Capacity building of farmers regarding new crops
•	Media/ info campaigns to educate farmers","Government of Pakistan was a member of the study group set up at COP-2 regarding alternative for tobacco crops. In line with the Report of the said study group submitted to COP-3 we will consider the following measures:
o	Research on alternate crop cycles that are economically viable for farmers
o	Marketing mechanisms for the new crops
o	Modern Agriculture Extension Services for farmers
o	Subsidy to farmers to grow alternate crops
o	Capacity building of farmers regarding new crops
o	Media/info campaigns to educate farmers","Answer/report not provided"
"111","Palau","Answer/report not provided","Answer/report not provided","Tobacco is not grown commercially in Palau"
"112","Panama","Panamá no es productor de hojas de tabaco a gran escala. por lo que este producto no es considerado para estimar su contribución al PIB. En estos momentos el artículo 17 continúa sin ser una prioridad nacional.","Panamá no es productor de hojas de tabaco a gran escala por lo que este producto ni siquiera se incluye en el Censo Nacional Agropecuario desde el año 1999. En estos momentos el artículo 17 no es una prioridad nacional. Tampoco se fabrican cigarrillos desde 1998 y solo se cuenta con una pequeña fabrica de cigarros.","Panamá no es productor de hojas de tabaco a gran escala por lo que este producto ni siquiera se incluye en el Censo Nacional Agropecuario desde el año 1999. En estos momentos el artículo 17 no es una prioridad nacional. Tampoco se fabrican cigarrillos desde 1998 y solo se cuenta con una pequeña fabrica de cigarros."
"113","Papua New Guinea","Our jurisdiction prohibits commercial growing of tobacco.","Answer/report not provided","Answer/report not provided"
"114","Paraguay","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"115","Peru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"116","Philippines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"117","Poland","Answer/report not provided","No progress has been made.","Answer/report not provided"
"118","Portugal","Answer/report not provided","Tobacco growing subsidies were phased out in European Union in the context of the Common Agiricultural Polcy
http://europa.eu/legislation_summaries/agriculture/agricultural_products_markets/l11059_en.htm.","Tobacco growing subsidies were phased out in European Union in the context of the Common Agiricultural Polcy
http://europa.eu/legislation_summaries/agriculture/agricultural_products_markets/l11059_en.htm."
"119","Qatar","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"120","Republic of Korea","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"121","Republic of Moldova","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"122","Romania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"123","Russian Federation","Answer/report not provided","not relevant","Answer/report not provided"
"124","Rwanda","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"125","Saint Kitts and Nevis","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"126","Saint Lucia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"127","Saint Vincent and the Grenadines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"128","Samoa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"129","San Marino","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"130","Sao Tome and Principe","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"131","Saudi Arabia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"132","Senegal","La culture du tabac n’existe plus au Sénégal depuis 2010. Elle constituait une spéculation secondaire pour l’essentiel des tabaculteurs de l’époque.","Answer/report not provided","Answer/report not provided"
"133","Serbia","Since 2012 tobacco production has been integrated into the general system of subsidies for herbal production through direct payments per hectare of farmland. The production of tobacco itself has not been additionally subsidized.","In 2009 agrarian policy for tobacco switched from the price support (tobacco premium) to direct payments (payments per hectare). Regulation on terms and conditions of use of the funds for reimbursement of materials for farming and vegetable production from 2009 and 2010 (Official Gazette of RS No. 12/09 17/09 36/09 7 / 10 23/10 43/10 59/10 and 67/10) regulates the subsidies for tobacco production. According to this regulation subsidies for tobacco are 20.000 RSD per hectare which represents significant decrease in comparison with previous years when the average tobacco premium per registered farm amounted to 146.000 RSD. Only those farmers who reported tobacco in the crop structure in 2009 were eligible to receive subsidies which implies that new tobacco growers were not eligible for subsidies.
Moreover in 2009 was published the Decree on the program measures for refinancing of long-term liabilities arising from investments in tobacco production in 2009 (Official Gazette of RS No. 23/09). The aim is to help farmers to switch to alternative production and settle previously undertaken commitments to the tobacco industry. Farmers whose tobacco production in 2009 was registered to be 50% less than in 2008 were eligible for this funding. This measure was implemented in the way that funds were used for long-term lending for private individuals engaged in the production of tobacco and for settling financial commitments for the purchase of dryers and other equipment and machinery for manufacturing of tobacco. Ministry of Agriculture provides for this purpose 100 % of funds. Repayment period is four years with one year grace period and interest rates are not charged.","In 2009 agrarian policy for tobacco switched from the price support (tobacco premium) to direct payments (payments per hectare). Regulation on terms and conditions of use of the funds for reimbursement of materials for farming and vegetable production from 2009 and 2010 (Official Gazette of RS No. 12/09 17/09 36/09 7 / 10 23/10 43/10 59/10 and 67/10) regulates the subsidies for tobacco production. According to this regulation subsidies for tobacco are 20.000 RSD per hectare which represents significant decrease in comparison with previous years when the average tobacco premium per registered farm amounted to 146.000 RSD. Only those farmers who reported tobacco in the crop structure in 2009 were eligible to receive subsidies which implies that new tobacco growers were not eligible for subsidies.
Moreover in 2009 was published the Decree on the program measures for refinancing of long-term liabilities arising from investments in tobacco production in 2009 (Official Gazette of RS No. 23/09). The aim is to help farmers to switch to alternative production and settle previously undertaken commitments to the tobacco industry. Farmers whose tobacco production in 2009 was registered to be 50% less than in 2008 were eligible for this funding. This measure was implemented in the way that funds were used for long-term lending for private individuals engaged in the production of tobacco and for settling financial commitments for the purchase of dryers and other equipment and machinery for manufacturing of tobacco. Ministry of Agriculture provides for this purpose 100 % of funds. Repayment period is four years with one year grace period and interest rates are not charged."
"134","Seychelles","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"135","Sierra Leone","There is no Government programme or policy to actively promote economically viable alternatives for tobacco workers growers and individual sellers. Possible alternatives for tobacco growers exist but have not been promoted.
There is lack of data in relation to tobacco farmers.","Answer/report not provided","Answer/report not provided"
"136","Singapore","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"137","Slovakia","Total ban the support for growing of tobacco product was established in 2009.","Total ban the support for growing of tobacco product was established in 2009.","Total ban the support for growing of tobacco product was established in 2009."
"138","Slovenia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"139","Solomon Islands","No provisions for Article 17 in the country''s tobacco control legislature","The Ministry of Agriculture and Lands do not see tobacco growing and farming as a viable product because it is currently seen or grown by individual for personal consumption and not in the scale to supply the tobacco manufacturing companies","The Ministry of Agriculture and Lands do not see tobacco growing and farming as a viable product because it is currently seen or grown by individual for personal consumption and not in the scale to supply the tobacco manufacturing companies"
"140","South Africa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"141","Spain","Answer/report not provided","- Medidas con financiación comunitaria + nacional:
En 2010 las ayudas de la UE al sector como se ha explicado en el punto 2.7.2. se desvincularon o desacoplaron completamente de la producción y se redujeron un 50%. El 50% reducido se ha destinado a medidas de desarrollo rural (segundo pilar de la política agraria comunitaria PAC) según se establece por reglamento comunitario. Las actuaciones de desarrollo rural se financian con presupuesto comunitario y nacional (cofinanciación).
Dentro de dichas medidas se han adoptado a partir de 2010 algunas destinadas a promover alternativas al cultivo del tabaco y son:
  - Incremento de la dotación que ya existía de la medida de diversificación hacia actividades no agrícolas en la programación de desarrollo rural de la comunidad autónoma de Extremadura (principal región productora que concentra el 93% del cultivo de tabaco). 
  - Medida aprobada en 2009 en el Chequeo Médico de la PAC de explotaciones en proceso de reestructuración con motivo de la reforma de una OCM destinada a facilitar la reestructuración de explotaciones con dificultades por tener una reducción de pagos directos en 2010 respecto a 2009 de más del 25% como es el caso del cultivo del tabaco. Consiste en una ayuda por explotación (en fase de reestructuración) decreciente: 4 500 € en 2011 3 000 € en 2012 y 1 500 € en 2013. Se aplica en las tres principales regiones productoras: Extremadura Andalucía y Castilla y León.
- Medidas con financiación nacional:
En cuanto a medidas nacionales al margen de la PAC se han aplicado los siguientes programas con dotación nacional:
  - El Programa de Desarrollo Rural en Comarcas Tabaqueras aprobado en octubre de 2010 destinado a dinamizar y diversificar las economías de estas zonas a través de la búsqueda de alternativas económicas al cultivo. El montante total ascendió a casi 9 millones de euros que fueron distribuidos entre las regiones productoras de Extremadura Andalucía y Castilla y León.
  - Un Convenio de colaboración en octubre de 2011 con la Junta de Extremadura para la dinamización de los municipios tabaqueros de Extremadura. El Convenio cuenta con un presupuesto de 9 millones de euros y tendrá vigencia hasta 2013. Incluirá actuaciones que permitan el apoyo a sectores que contribuyan a mantener la base económica y el empleo en el territorio afectado por la reestructuración de las ayudas al tabaco.","Se trabaja en lo referente a alternativas económicamente viables en colaboración con el Ministerio de Medio Ambiente y Medio Rural y Marino"
"142","Sri Lanka","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"143","Sudan","Answer/report not provided","the following was indicated in the Sudan law for tobacco control for year 2005 and this law has been put in action and implemented through school health for the state of Khartoum the declared awareness campaign for tobacco control in 2012.","Answer/report not provided"
"144","Suriname","Answer/report not provided","Suriname did not take any measures to support for economically viable alternative activities to promote economically viable alternatives for tobacco workers growers and individual sellers since Suriname is not growing tobacco.","Answer/report not provided"
"145","Swaziland","Answer/report not provided","The proposed Tobacco Products Control Bill requires the Minister responsible for Health in consultation with the Ministry of Agriculture to establish policies to promote and ensure economically viable alternative crops for tobacco products. (Section 43 (3)).","Answer/report not provided"
"146","Sweden","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"147","Syrian Arab Republic","Answer/report not provided","Answer/report not provided","Work will start after the issuance of relevant guidelines for Article 17 of the Convention World Health Organization Framework Convention on Tobacco Control."
"148","Tajikistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"149","Thailand","Answer/report not provided","In the past 2 years through progressing in the implementations of the Article 17 the country focus on researches related cost-effective analysis on tobacco farming as compared to other alternative crops as well as exchange the results among tobacco control partners.","In the past three years through progressing in the implementations of the Article 17 there have been much focus towards researches and exchange of research results with related partners. This includes the study on feasibility and impact of growing other plants to substitute tobacco in the northern region in 2006 the revenue cost ratio of tobacco and other crop farmings in 2007 and the mapping of tobacco leaf and shredded tobacco (hand-rolled cigarette) in 2008-2009 etc."
"150","The former Yugoslav Republic of Macedonia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"151","Timor-Leste","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"152","Togo","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"153","Tonga","Tobacco growing in Tonga is insignificant","Tobacco growing in Tonga is insignificant.","Tobacco growing in Tonga is insignificant."
"154","Trinidad and Tobago","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"155","Tunisia","Cette activité concerne seulement un projet de remplacement de tabac par les pommes de terre dirigé par une ONG sur une parcelle de culture
Les cultivateurs ont tendance à substituer la culture de tabac par la culture de légumes
Les travailleurs sont des agents parmanents.","Cette activité concerne seulement un projet de remplacement de tabac par les pommes de terre dirigé par une ONG sur une parcelle de culture","Answer/report not provided"
"156","Turkey","Alternative activities to tobacco production have been carried out by Food Agriculture and Livestock Ministry","Compensation by the Ministry of Food and Agriculture which has already started since 2007 has continued as the following: compensation amount was 108 TL/da in 2009 and 120 TL/da for 2010 and 2011 for tobacco growers who have stopped tobacco growing and started to grow alternative crops. In 2010 there were 14.621 applications and 7.3 million TL has been payed to alternative food growers while in 2011 to 14.529 applicants 7.2 million TL has been payed.","Referring to a decision of Cabinet for the years 2007-2008 compensation per a 1000m2 has been started to be allocated to tobacco farmers who have stopped tobacco growing and started to grow alternative crops by Ministry of Agriculture."
"157","Turkmenistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"158","Tuvalu","Answer/report not provided","Working very hard to avoid supports of any kind but it is hard though","Answer/report not provided"
"159","Uganda","Answer/report not provided","There are programmes that have encouraged and supported switching to alternative crops. However the efforts have not been extensive enough; challenges coupled with the tobacco farmers reluctance to quit tobacco farming. There is a lot of tobacco industry interference often fronting farmers to oppose tobacco control.","Answer/report not provided"
"160","Ukraine","Tobacco growing in Ukraine is almost disappeared.","Answer/report not provided","Answer/report not provided"
"161","United Arab Emirates","Answer/report not provided","There is no compensation but to give the agriculture industry and a period of time reconcile the situation and stop the activity.","Answer/report not provided"
"162","United Kingdom","Tobacco is not farmed in the United Kingdom.","Answer/report not provided","Answer/report not provided"
"163","United Republic of Tanzania","Answer/report not provided","Nothing","Answer/report not provided"
"164","Uruguay","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"165","Uzbekistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"166","Vanuatu","Answer/report not provided","No development of such activities are practiced in Vanuatu.","Answer/report not provided"
"167","Venezuela","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"168","Viet Nam","Answer/report not provided","No significant progress made.","No significant progress made."
"169","Yemen","Answer/report not provided","Answer/report not provided","Answer/report not provided"
