"","Party","2014 ","2012 ","2010 "
"86","Luxembourg","1034 décès en 2012
Classification ICD-10 ; Année 2012 : 
C.00-C14 : 21 (tumeurs malignes de la lèvre cavité buccale et pharynx)
C.32-C34 : 242 (tumeurs malignes du larynx des trachées et du poumon)
C.15 : 29 (tumeurs malignes de l’œsophage)
I20- I25 : 315 (Cardiopathies ischémiques)
I60-I69 : 273 (maladies cérébrovasculaires)
340-347 : 154 (maladies chroniques des voies respiratoires inférieures)","reponse 2.3.2: Le nombre total estimatif de décès attribuables à lusage du tabac au Grand-Duché
de Luxembourg sélève à 1041 cas pour lannée 2010","Reponse 2.3.2: Le nombre total estimatif de décès attribuables à lusage du tabac au Grand-Duché de Luxembourg sélève à 1103 cas pour lannée 2008. 
Indicateur n 991722 : SDR selected smoking related causes per 100000
The mortality from combined selected causes of death which are known from literature to be related to smoking. It has to be pointed out that it is relatively rough indicator and it is NOT the estimate of tobacco-attributable mortality which is more complex and difficult to calculate. 
This simple pooling of smoking related deaths (irrespective of what is the actual proportion of deaths due to tobacco in each cause) can help to better rank countries by smoking related mortality and can be used to better track trends in deaths associated with tobacco than would be possibly by using separate causes. 
Includes: Cancers of mouth and pharynx larynx traxea bronchus lung and esophagus; Ischaemic heart disease; Cerebrovascular diseases; Chronic obstructive pulmonary disease. 
CD-9: 140-149 161 162 150 410-414 430-438 490-496. 
BTL: 08 100 101 090 27 29 323-325. 
List 175: 45 52 53 46 90-95 98- 99 (or 196-205) 108-110. 
ICD-10: C00-C14 C32-C34 C15 I20-I25 I60-I69 J40-J47."
"87","Madagascar","Si cette information est disponible veuillez fournir toute information additionnelle sur la mortalité attribuable à l’usage du tabac (par exemple cancer du poumon maladies cardiovasculaires) sur votre territoire.","Le tabagisme est responsable de 3% de décès dû aux maladies non transmissibles et de 2% de décès par des maladies coronariennes dont 148 décès pour 100 000 habitants pour la population âgée plus de 30 ans ; 9 pour 100 000 habitants sont victimes de cancer broncho-pulmonaire dont 33% sont attribués au tabagisme.","Le tabagisme est responsable de 3% de décès dû aux maladies non transmissibles et de 2% de décès par des maladies coronariennes dont 148 décès pour 100 000 habitants pour la population âgée plus de 30 ans ; 9 pour 100 000 habitants sont victimes de cancer broncho-pulmonaire dont 33% sont attribués au tabagisme."
"88","Malaysia","Answer/report not provided","Malignant Neoplasm of Respiratory & Intrathoracic Organs - 995
Ischaemic Heart Disease - 4750
Cerebrovascular Disease - 4070
Chronic Lower Respiratory Disease - 968","Lung cancer - 969 
Ischaemic Heart Disease - 3673
Cerebrovascular Disease - 3444
Chronic Lower Respiratory Disease - 940"
"89","Maldives","NO specific data on tobacco attributed mortality is available. However it is important to note that heart diseases are in the top of the mortality table in Maldives. According to MoH heart diseases and respiratory conditions contribute to almost half of the mortality in the country.","Answer/report not provided","Answer/report not provided"
"90","Mali","Si cette information est disponible veuillez fournir toute information additionnelle sur la mortalité attribuable à l’usage du tabac (par exemple cancer du poumon maladies cardiovasculaires) sur votre territoire.","Answer/report not provided","Answer/report not provided"
"91","Malta","Cancer of Trachea/Bronchus/Lung ; Chronic Bronchitis/Emphysema; Ischemic Heart Disease – SDR (ESP) per 100 000 available for 2012","Cancer of Trachea/Bronchus/Lung; Chronic Bronchitis/Emphysema; Ischaemic Heart Disease","Cancer of Trachea/Bronchus/Lung; Chronic Bronchitis/Emphysema; Ischaemic Heart Disease"
"92","Marshall Islands","For tobacco related deaths close inspection of the death records shows that over the same three year period there were at least 16 7 and 5 registered deaths caused by conditions linked to tobacco. This translates into tobacco related death rates of 5.9 2.4 and 2.0% over the period. Current death records use data categories for each mortality case such as “main cause of death ” “due to or as a consequence of” and “immediate cause of death.” However it remains difficult totally different causes of death due to coding and classification inconsistencies. This will be a major area of focus for future profiles. 
As reported by the RMI Cancer Comprehensiveness Program (CCP) cancer remains a top five cause of death in the RMI. Current cancer related deaths by type are illustrated in the table below for 2005 and 2006. Over the five year period there were 34 lung cancer deaths (11 in 2005 6 in 2006 4 in 2007 5 in 2008 and 8 in 2009).","Sepsis Cardiopulmonary arrests Cancer(all types) Cardiorespiratory Failure Cardiac Arrest CHD/CHF Myocardial Infarction Respiratory Arrest Sudden Cardiac and Birth Asphyxia","Lunc cancer: 8; Nasopharyngeal: 2; Oral cancer: 1; Laryngeal: 1"
"93","Mauritania","Si cette information est disponible veuillez fournir toute information additionnelle sur la mortalité attribuable à l’usage du tabac (par exemple cancer du poumon maladies cardiovasculaires) sur votre territoire.","Answer/report not provided","Answer/report not provided"
"94","Mauritius","64% of deaths due to cancer of the trachea bronchus and lung is attributed to tobacco","64% of deaths due to cancer of the trachea bronchus and lung is attributed to tobacco","Answer/report not provided"
"95","Mexico","27181","De las 60 000 muertes anuales 38% de éstas (22 778 defunciones) consecutivo a enfermedad isquémica del corazón 29% (17 390 muertes) a enfisema bronquitis crónica y enfermedad pulmonar obstructiva crónica (EPOC) 23% (13 751 defunciones) a enfermedad cerebrovasculares y 10% a cáncer de pulmón bronquios y tráquea (6 168 muertes)","De las 60 000 muertes anuales 38% de éstas (22 778 defunciones) consecutivo a enfermedad isquémica del corazón 29% (17 390 muertes) a enfisema bronquitis crónica y enfermedad pulmonar obstructiva crónica (EPOC) 23% (13 751 defunciones) a enfermedad cerebrovasculares y 10% a cáncer de pulmón bronquios y tráquea (6 168 muertes)"
"96","Micronesia (Federated States of)","Chronic Obstructive Pulmonary disease (COPD)- 13; Bronchitis -2; Pneumonia- 3; Cervical CA- 5; Larynx CA- 1; Oesophagus CA- 1; Mouth CA- 2; Bacterial disease – 1. Total 28","Answer/report not provided","Top causes of mortality are stroke lung endocrine and cancer."
"97","Mongolia","Morbidity: 817 per 10000 for cardiovascular diseases and 1099.4 per 10000 for respiratory diseases in 2013. Mortality: 20.91 per 10000 for cardiovascular diseases and 12.60 per 10000 for cancer in 2013","24.17 per 10000 for cardiovascular diseases and 1.16 per 10000 for lung cancer 0.58 per 10000 for respiratory disesaes in 2011. 74 per 10000 for cardiovascular diseases and 11.89 per 10000 for cancer in 2009.","21.74 per 10000 for cardiovascular diseases and 11.89 per 10000 for cancer"
"98","Montenegro","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"99","Myanmar","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"100","Namibia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"101","Nauru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"102","Nepal","All Cancers – 11%
CVD – 25%
Respiratory Diseases – 5%
Diabetes – 2%
Other NCDs – 8%","not available","Answer/report not provided"
"103","Netherlands","See Annex.","Total mortality 	Mortality through smoking
  		   M  F
Lungcancer	 	5.858	2.585
COPD	 	 	2.966	1.885
CHD	 	 	1.710	549
CVA	 	 	684	541
Heart failure	 	435	204
Oesophagus cancer	 913	262
Larynx cancer		 130	32
oral cavity cancer	 374	118
Total per sex		 13.070	6.176
Total	 		 19.246","Men	Women
				
Lung cancer		5830	2491
Asthma and COPD	3128	1864
Coronary heart disease	1876	645
Strokes			765	583
Heart failure		428	216
Oesophageal cancer	854	250
Oral cancer		452	140
				
Total			13333	6189"
"104","New Zealand","4395 deaths per year – this is the average number of tobacco-related deaths per year between 2005 and 2009. 
This information is provided as a separate attachment.","This information is provided on page 5 of the Tobacco Trends 2008 report - available at http://www.health.govt.nz/publication/tobacco-trends-2008-brief-update-tobacco-use-new-zealand","See page 5 of the Tobacco Trends 2008 report 
http://www.moh.govt.nz/moh.nsf/indexmh/tobacco-trends-2008"
"105","Niger","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"106","Nigeria","2.0% Male deaths estimates","Answer/report not provided","Answer/report not provided"
"107","Niue","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"108","Norway","1523 (30%) lung cancer
915 (18%) ischemic heart disease
1218 (24%) COPD","1523 (30%) lung cancer 
915 (18%) ischemic heart disease 
1218 (24%) COPD","1518 (23%) lung cancer
1610 (24%) coronary disease
1160 (17%) lung disease"
"109","Oman","The incidence of lung cancer among males: 10/100.000 
The incidence of lung cancer among females: 3.5/100.000","The incidence of lung cancer among males: 1.9/100 0.000 
The incidence of lung cancer among females: 0.3/100 0.000","The incidence of lung cancer among males:
 2.4 / 100.000
The incidence of lung cancer among females
1.1 / 100.000"
"110","Pakistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"111","Palau","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"112","Panama","Un promedio estimado para el periodo 2000 a 2012 indica que la mortalidad proporcional promedio es de 1931 personas.
Desde el 2000 el Ministerio de Salud de Panamá viene levantando una serie de mortalidad para la aplicación de la fracción atribuible estándar tomada como referencia documental de investigaciones consolidadas en el Informe del Cirujano General ya que Panamá no cuenta con una estimación nacional que permita manejar una cifra estimada de fracción atribuible para el país. En este marco se han analizado hasta el 2012. la mortalidad por cáncer (incluida todas los sitos anatómicos. además de las patologías listadas a continuación.

Detalles de los hallazgos encontrados en el archivo de power point: Mortalidad Asociada a Tabaco 2000 – 2012. Se adjunta a este informe.","Con la finalidad de medir el comportamiento de la mortalidad asociada al consumo de tabaco el Ministerio de Salud de Panamá ha venido valorando una lista básica de patologías asociadas al consumo de tabaco y aplicando la fracción atribuible obtenida a partir de estudios realizados en otros países ya que no contamos con un estudio nacional . Se consideran dos grandes grupos de patologías los tumores malignos y las otras enfermedades entre las que se incluyen fundamentalmente las cardio respiratorias según listado adjunto. 
Durante el periodo 2000-2011 en Panamá se registraron en 149 532 defunciones de las cuales 21040 se asociaron al consumo de tabaco. El promedio de defunciones por todas las causas fue de 13 594 y el promedio de muerte atribuibles al tabaco fue 1913 lo que representa un mortalidad proporcional promedio del 14.2% y nos permite reflejar un descenso porcentual para el periodo de 22.7% en la tasa de mortalidad atribuible al tabaco.
En los años 2001 y 2002 las defunciones por tumores malignos atribuibles al tabaco fueron las mas altas de las reportadas en todo el periodo en tanto que las otras enfermedades presentaron sus máximos reportes en los años 2003 y 2005 y en todos los años excepto en el 2001 y 2002 el número de defunciones asociadas al tabaco fue mayor dentro del grupo de otras enfermedades.
El comportamiento de la mortalidad asociada al consumo de tabaco muestra un comportamiento descendente tanto para los tumores malignos como para otras enfermedades sin embargo la tendencia lineal proyectada para el caso de las otras enfermedades presenta una curva ascendente no así la de los tumores malignos.
Por otra parte el promedio móvil de las defunciones del periodo utilizando los años inicial y final tiene un comportamiento descendente así como la tendencia lineal extrapolada. Una situación similar se refleja en la línea de tendencia extrapolado para el caso de la tasa de mortalidad por enfermedades asociadas al consumo de tabaco en Panamá.
Las gráficas que sustentan este texto pueden se encuentran en el Anexo: MORTALIDAD ASOCIADA AL COSNUMO DE TABACO EN PANAMA PARA EL PERIODO 2000 - 2010","En el análisis realizado por el Ministerio de Salud con base en la estructura de la mortalidad general se observa que desde la década del 60 a la del 90 - 2000 se puede asociar el hábito de fumar como factor de riesgo en las siguientes causas de muerte en la población panameña: Enfermedad cerebro-vascular infarto agudo del miocardio otras enfermedades isquémicas del corazón tumores malignos diabetes neumonías y ronquitis entre otras.
?	En 1960 de las 10 principales causas de muertes cuatro (40%) se asocian al tabaquismo y representan al 22% de las muertes totales (1 848 defunciones). 
?	Para el año 1970 se le agrega al grupo las enfermedades cerebro - vasculares representado el 50% de las 10 principales causas de muertes mientras que del total de las muertes representan el 30 % (3 078 muertes). 
?	Ya para el año 1980 se observó que 7 de las 10 primeras causas de muertes se asocian al tabaquismo y representan el 40 % (3 176) del total de defunciones. 
?	En el año de 1990 se incluyen dentro de las 10 principales causas de muerte a la Diabetes Mellitus y a las Anomalías Congénitas considerándose que 8 de las 10 primeras causas de muerte se asocian al tabaquismo con una distribución proporcional que asciende hasta el 47% (4 633) de las muertes del total de defunciones. 
?	Para el 2000 el 52.4% de las 11 841 muertes y 7 de las 10 primeras causas de muerte se asociaron al consumo de tabaco. Se destaca además que 4 de las primeras 5 causas de muerte se asocian con este factor de riesgo. 
?	Durante el año 2002 el 50.9% de las muertes ocurridas (12 428) y 6 de las 10 primeras causas de muerte se asociaron al consumo de tabaco. 
En síntesis puede decirse que:
?	De las 60 639 muertes registradas en los años 60 70 80 90 2000 y 2002 el 39.2% (25 261) ocurrieron debido a patologías que guardan relación con el hábito de fumar o con el hecho de ser fumador pasivo.
?	En cada uno de los años estudiados la proporción de muertes asociadas al consumo de tabaco fue 
?	mayor excepto para el año 2002.
?	Entre el año 1960 y el 2002 el incremento porcentual de la proporción de muertes fue de 131.4%.
?	Esta situación es más evidente al analizar las muertes ocurridas por enfermedades cardio-cerebro-vasculares las cuales representaron el 47.0% (11 878) del total de las muertes vinculadas al consumo de tabaco. Esta relación para el año 2000 fue del 40% lo que sugiere un incremento porcentual del 17.5%
Las tasas de mortalidad por causas asociadas al tabaquismo indican que el riesgo de muerte por tumores malignos ha oscilado entre 43.7 muertes por 100 000 habitantes en 1960 y 67.8 muertes por 100 000 habitantes en 2002 es decir que para el 2002 el riesgo de morir por causas asociadas al consumo de tabaco fue 1.55 veces mayor. 
La enfermedad cerebro vascular que aparece en 1970 con una tasa de 37.4 muertes por 100 000 habitantes tuvo un riesgo 1.14 veces mayor en el 2002. En cuanto al infarto agudo del miocardio el riesgo e"
"113","Papua New Guinea","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"114","Paraguay","Los casos de cáncer de pulmón y de laringe constituyen casi la mitad de las muertes atribuibles al consumo de tabaco.","Los casos de cancer de pulmon y de laringe constituyen casi la mitad de las muertes atribuibles al consumo de tabaco.","Answer/report not provided"
"115","Peru","Se estima en 3.600 muertes al año por cáncer de pulmón a nivel nacional","Answer/report not provided","Answer/report not provided"
"116","Philippines","About (10) ten Filipinos per hour died.
Filipinos believe that smoking can cause lung cancer (95.6%) heart attack (81.3) stroke (75.5%) and 94% believe smoking causes serious illness.","From lung cancer CVD CAD and COPD combines 23 000-35 000 deaths. See Tobacco and Poverty Study. Data by all major causes will soon be available.","Answer/report not provided"
"117","Poland","Lung cancer - 11 400 premature and 19 600 all smoking-attributable deaths; all cancers - 17 000 premature and 28 800 all deaths; vascular - 12 200 premature and 21 800 all deaths; respiratory - 2 200 premature and 6 700 all deaths; other diseases - 6 800 premature and 9 700 all deaths","Lung cancer - 11 200 premature and 17 700 all smoking-attributable deaths; all cancers - 17 200 premature and 26 000 all deaths; vascular - 15 200 premature and 26 000 all deaths; respiratory - 2 700 premature and 6 800 all deaths; other diseases - 7 200 premature and 9 700 all deaths","Answer/report not provided"
"118","Portugal","Mortality rate attributable to tobacco : 155/ 100000 inhabitants; Males: 288/100000; females: 37/100000 inhabitants ( WHO estimates for 2004). One in every ten deaths (adults = 30 years old); (WHO estimates for 2004 17% of total male deaths; 3% of female deaths (adults = 30 years old); WHO estimates for 2004; WHO Global Report Tobacco attributable mortality 2012","Answer/report not provided","Answer/report not provided"
"119","Qatar","Lung cancer: 30 / CVD: 40","- Tobacco attributable deaths: 279 per 100000.
Based on data from the World Bank the population of Qatar in 2004: 715146. Source: http://www.google.com/publicdata/explore?ds=d5bncppjof8f9_&met_y=sp_pop_totl&idim=country:QAT&dl=en&hl=en&q=qatar+population
Calculating with a tobacco-related death rate of 279 per 100000 population= 1995 deaths attributable to tobacco
- Death rates attributable to tobacco by disease categories: 
communicable diseases 23 per 100000
non communicable diseases 226 per 100000
all malignant neoplasms 26 per 100000
cardiovascular diseases 64 per 100000
respiratory diseases 10 per 100000","34+33=67"
"120","Republic of Korea","*Male: 41.1% of all cancers 73% of lung cancer 72.5 % of laryngeal cancer death are attributed to tobacco use.
*Female: 5.1% of all cancers 19.8% of lung cancer 34.2% of laryngeal cancer death are originated from tobacco use.
*If 30-year-old man lives until 90 years old the life expectancy of Non-smoker is 54.05 years; former smoker is 52.23 years; and current smoker is 47.61 years.
* Tobacco related mortality in 2012 is 58 155(male 49 704; female 8 451","Number of deaths attributable to tobacco use in 2007: male 65 225 female 10 685
Smokers life expectancy as of 2010: 47.61 for current male smokers whose life expectancy is 30 and 54.04 for current male non-smokers whose life expectancy is 30","None"
"121","Republic of Moldova","Answer/report not provided","Among the ten disease risk factors causing the highest DALYs tobacco is the second most frequent case in men (total DALYs 14.9%) only preceded by alcohol and the fifth most frequent cause in women (total DALYs 3.2%) after hypertension high colesterol alcohol obesity.","Answer/report not provided"
"122","Romania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"123","Russian Federation","63% of the deaths from tobacco are death from diseases of the circulatory system","Smoking reduces life expectancy of Russians for 8 years.","Answer/report not provided"
"124","Rwanda","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"125","Saint Kitts and Nevis","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"126","Saint Lucia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"127","Saint Vincent and the Grenadines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"128","Samoa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"129","San Marino","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"130","Sao Tome and Principe","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"131","Saudi Arabia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"132","Senegal","Si cette information est disponible veuillez fournir toute information additionnelle sur la mortalité attribuable à l’usage du tabac (par exemple cancer du poumon maladies cardiovasculaires) sur votre territoire.","Answer/report not provided","Answer/report not provided"
"133","Serbia","According to the above mentioned study total number of lung cancer was 4 101; coronary heart disease 2 082; stroke 1 816; and COPD 1 390.","Based on the data from the Burden of Disease Study conducted in 2000 and published in 2003 total number of deaths due to smoking as a risk factor was 10.187 (9.8% of all deaths).
According to the same study total number of lung cancer was 4.101 coronary heart disease 2.082 stroke 1816 COPD 1390.","According to the same study total number of lung cancer was 4.101 coronary heart disease 2.082 stroke 1816 COPD 1390."
"134","Seychelles","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"135","Sierra Leone","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"136","Singapore","Lung cancer = 909 Cardiovascular diseases (i.e. IHD Stroke) = 489 COPD = 239 Others = 412","Lung cancer = 920 Cardiovascular diseases (i.e. IHD Stroke) = 480 COPD = 260 Others = 440","Answer/report not provided"
"137","Slovakia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"138","Slovenia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"139","Solomon Islands","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"140","South Africa","According to the global burden of diseases injuries and risk factors study 2010: Smoking is the fifth risk factor for the most disease burden in South Africa accounting for between 3.0 and 3.4% of Disability Adjusted Life Years Lost (DALYs). The diseases attributable to smoking are largely cancer chronic respiratory conditions cardio and circulatory diseases. 
According to the Sitas article on ''Differences among the coloured white black and other South African populations in smoking-attributed mortality at ages 35–74 years: a case-control study of 481 640 deaths.'' the aggregate of all known causes of death the smoking-attributed fractions were 27% (5608/20 767) in the coloured male 14% (3913/28 951) in the white male 8% (20 398/264 011) in the African male 17% (2728/15 593) in the coloured female 12% (2084/17 899) in the white female and 2% (4038/205 623 in the African female population. Article attached.","Males Females  TOTAL
Cardiovascular     10006  3183  13189
COPD       5387  2444  7831 
Lung Cancer      3629  1481  5110
Respiratory Tuberculosis   4460  490  4950
Other respiratory     3296  612  3908
Upper aero-digestive cancer   2981  624  3605
Other cancers     1598  557  2156
Other medical     2752  914  3666
Total       34108 10306  44415","Males Females  TOTAL
Cardiovascular     10006  3183  13189
COPD       5387  2444  7831 
Lung Cancer      3629  1481  5110
Respiratory Tuberculosis   4460  490  4950
Other respiratory     3296  612  3908
Upper aero-digestive cancer   2981  624  3605
Other cancers     1598  557  2156
Other medical     2752  914  3666
Total       34108 10306  44415"
"141","Spain","Se han considerado muertes atribuibles al consumo de tabaco las defunciones por cáncer pulmón (ya que el 90% se deben al tabaquismo) en el año 2010. 
Muertes atribuibles al tabaco 20.755 (17.303 en hombres y 3.452 en mujeres). La tasa de mortalidad ajustada por edad por cáncer de pulmón en 2010 fue de 33.6 muertes por 100.000 habitantes (61.4 en hombres y 10.8 en mujeres). En 2010 se produjeron 330 muertes por cáncer de pulmón más que en 2009 y 542 más que en 2008. La evolución de las tasas de mortalidad ajustadas por edad muestra una diferente tendencia en hombres y mujeres. 
Entre 2001 y 2010 las tasas mortalidad ajustadas por edad por esta causa de muerte atribuible al tabaquismo ha descendido 11.8% en hombres. mientras que ha aumentado 57.1% en mujeres. Como consecuencia de esta diferente tendencia. la tasa de mortalidad ajustada por edad pasó de ser 10 veces más alta en hombres que en mujeres en 2001 a 5.7 veces más alta en 2010.
Muertes relacionadas con el tabaco: incluye los siguientes códigos de la 10ª revisión de la 10ª revisión de la Clasificación Internacional de Enfermedades: C00-C14. cáncer de labio. cavidad bucal y faringe; C32. cáncer de laringe; C33C34. cáncer de tráquea. bronquios y pulmón; C15. cáncer de esófago; I20-I25. enfermedad isquémica del corazón; I60I69. enfermedades cerebrovasculares y J40J47. enfermedades crónicas de las vías respiratorias inferiores.
Muertes relacionadas con el consumo de tabaco en 2010: 107.451 defunciones (66.527 en hombres y 40.924 en mujeres). La tasa de mortalidad ajustada por edad por muertes relacionadas con el consumo de tabaco en 2010 fue de 138.3 muertes por 100.000 habitantes (215.7 en hombres y 77.0 en mujeres). 
La tasa de mortalidad ajustada por edad por estas causas de muerte experimentó una reducción del 25.3% hombres y del 27.8% en mujeres entre 2001 y 2010. Sin embargo. este indicador sobrestima la importancia de este factor de riesgo en la mortalidad y dificulta la identificación de la tendencia de aquellas causas de muerte más fuertemente relacionadas con el consumo de tabaco.","Se ha considerado como indicador sobre la mortalidad atribuible al tabaco al total de defunciones por cáncer de pulmón producidas en el año. 
El 84.91% de estas defunciones se produjeron en hombres (17 163) y entre las mujeres hubo 3050. Hubo un total de 221 defunciones más que en 2007 debiéndose dicho aumento al incremento de las defunciones en mujeres ya que en hombres las defunciones han descendido.
Entre 2000 y 2008 las tasas de mortalidad ajustadas por edad por esta causa de muerte atribuible al tabaquismo ha descendido 7% en hombres mientras que ha aumentado 44% en mujeres. 
En 2008 la tasa de mortalidad ajustada por edad fue de 33.8 por 100 000 habitantes siendo de 63.1 en hombres y de 9.6 en mujeres.","En España el tabaco es responsable de más del 90% de los casos de bronquitis del 95% de los de cáncer de pulmón del 30% de todas las cardiopatías coronarias y está asociado también a la aparición de cáncer de esófago vejiga cavidad bucal y laringe."
"142","Sri Lanka","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"143","Sudan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"144","Suriname","This data is from the WHO Global Report on Mortality Attributable to Tobacco The death rate due to tobacco in men was (159 per 100 000 men aged 30 years and over) compared with women (51 per 100 000 women aged 30 years and over). The proportion of deaths attributable to tobacco was almost 9% for men and 4% for women.
Within the non-communicable disease group ischaemic heart disease accounted for 200 deaths per 100 000 population aged 30 years and over with 11% of these deaths attributed to tobacco. In contrast cancer of the trachea bronchus and lung accounted for 22 deaths per 100 000 population but with 68% of these deaths attributed to tobacco.
Among those who died prematurely almost one in every 12 deaths among those aged 30-44 and one in 10 among those aged 45-59 years were attributable to tobacco use. Of those who died in the 45-59 year age bracket tobacco use accounted for 9.4% of those whose death was due to a lower respiratory infection 20.8% of deaths due to the category of ''all cardiovascular diseases combined'' and 60.1% of those who had died from cancer of the trachea bronchus and lung.","The death rate due to tobacco in men was (159 per 100 000 men aged 30 years and over) compared with women (51 per 100 000 women aged 30 years and over). The proportion of deaths attributable to tobacco was almost 9% for men and 4% for women.
Within the non-communicable disease group ischaemic heart disease accounted for 200 deaths per 100 000 population aged 30 years and over with 11% of these deaths attributed to tobacco. In contrast cancer of the trachea bronchus and lung accounted for 22 deaths per 100 000 population but with 68% of these deaths attributed to tobacco.
Among those who died prematurely almost one in every 12 deaths among those aged 30-44 and one in 10 among those aged 45-59 years were attributable to tobacco use. Of those who died in the 45-59 year age bracket tobacco use accounted for 9.4% of those whose death was due to a lower respiratory infection 20.8% of deaths due to the category of all cardiovascular diseases combined and 60.1% of those who had died from cancer of the trachea bronchus and lung.","Answer/report not provided"
"145","Swaziland","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"146","Sweden","Cancer (lung cancer most common): 5 250 deaths
Chest diseases (COPD most common): 2 855 deaths
Diseases of the circulatory system (Stroke and CHD most common): 3 513 deaths
Other: 263
Deaths among smokers (excluding passive smokers and deaths from other tobacco use). 
Estimated the numbers of incidence caused of smoking to about 100 000.","Cancer (lung cancer is the most common type): 2600 deathsStroke and CHD (Coronary Heart Disease): 2500 deathsCOPD (Chronic Obstructive Pulmonary Disease): 1300 deathsPassive smoking: 200 deaths","2 600 deaths: Cancer (Lungcancer are the most common type)
2 500 deaths: Stroke and CHD (Coronary Heart Decese)
1 300 deaths: COPD (Chronic Obstructive Pulmonary Decese)
200 deaths: Passive smoking"
"147","Syrian Arab Republic","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"148","Tajikistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"149","Thailand","The Study on Economic Burden of Smoking-Related Diseases in Thailand in 2009 found that 50.710 died from diseases caused by smoking or 12% of all deaths (42.989 men and 7.721 women).
The number of cases attributable to smoking in 2009 was 11.742 for lung cancer. 11.895 for COPD. 11.666 for Coronary heart disease and 7.244 for other cancers","According to the Global report on mortality attributable to tobacco in 2012 the report indicated that the three leading causes of death due to tobacco use were cancers of the trachea bronchus and lung (32 per 100 000 adults aged 30 years and above) COPD (44 per 100 000 adults aged 30 years and above) and respiratory disease (51 per 100 000 adults aged 30 years and above).","The number of mortality attributable to smoking in 2006 was 5 299 for lung cancer 624 309 for chronic obstructive pulmonary disease (COPD) and 52 605 for coronary heart disease (CHD)."
"150","The former Yugoslav Republic of Macedonia","In 2012 . 11926 people have died from diseases of the circulatory system of which 5739 are male and 6187 are female. Diseases of the circulatory system are cause of 60 % of all deaths in the country. The trend of mortality is on the rise the rate of deaths in the country of these diseases in the whole population is 578.6 per 100 000 inhabitants. Among men the rate is 555.8 while in women is higher and amounts to 601.5 per 100 000.

According to an analysis of the most common causes of death from malignant neoplasms after individual diagnoses in the period 2009-2011 the most detected is malignant neoplasm of bronchus and lung with the highest mortality rate 38.8 % in 2009 while in 2011 tended to decrease and amounted to 37.1 deaths per 100 000 residents or a total of 764 people died in 2011 (in 2009 796 people died of this malignant neoplasm in the general population.","Answer/report not provided","Answer/report not provided"
"151","Timor-Leste","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"152","Togo","Si cette information est disponible veuillez fournir toute information additionnelle sur la mortalité attribuable à l’usage du tabac (par exemple cancer du poumon maladies cardiovasculaires) sur votre territoire.","Answer/report not provided","Answer/report not provided"
"153","Tonga","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"154","Trinidad and Tobago","Answer/report not provided","Answer/report not provided","MALES FEMALES
Lung cancer   71		 24
Oral cancers		 19		 8
Respiratory disease	 23		 10
Ischemic heart disease	 24		 100
Stroke	    148		 75
Other vascular	  46		 21
Total	  546		 239"
"155","Tunisia","7000 décés (6000 hommes et 1000 femmes)","7000 décés (6000 hommes et 1000 femmes)","Answer/report not provided"
"156","Turkey","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"157","Turkmenistan","See Annex 1.","Answer/report not provided","Answer/report not provided"
"158","Tuvalu","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"159","Uganda","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"160","Ukraine","Answer/report not provided","The main causes of tobacco-related deaths were: cardiovascular diseases (47%); respiratory diseases (19%); lung cancer (16%); other cancers (9%) and all others causes (9%). About 70% of the tobacco-related deaths occurred in the 35-69 age group meaning that 19 years of life per smoking-related death were lost in this age group","The main causes of tobacco-related deaths were: cardiovascular diseases (47%); respiratory diseases (19%); lung cancer (16%); other cancers (9%) and all others causes (9%). About 70% of the tobacco-related deaths occurred in the 35-69 age group meaning that 19 years of life per smoking-related death were lost in this age group"
