"","Party","2014","2012","2010"
"52","Finland","Current Care -cessation guideline (summary): 
http://www.kaypahoito.fi/web/kh/suositukset/naytaartikkeli/.../ccs00026
Current Care is a Finnish unit producing evidence-based treatment guidelines for the Finnish Medical Society Duodecim. These guidelines are drawn up in support of health care professionals and for the benefit of patients.
Finnish Lung Health Association: cessation peer support groups amongunemployed cessation support in the Defence Forces of Finland nation-wide trainings of health professionals (lately more focus on tailored trainings for mental health maternal and child health surgeons = tobacco free surgery
Quit an Win competition annually","The Government has decided on a Health Promotion Policy programme including tobacco cessation activities in order to reach the smokefree Finland 2040 goal. The National Institute for Health and Welfare has been responsible for the development and execution of the training of health professionals. http://www.stm.fi/c/document_library/get_file?folderId=28707&name=DLFE-4170.pdf
Current Care -cessation guideline (in Finnish): http://www.terveysportti.fi/xmedia/hoi/hoi40020.pdf
Current Care is a Finnish unit producing evidence-based treatment guidelines for the Finnish Medical Society Duodecim. These guidelines are drawn up in support of health care professionals and for the benefit of patients.
Online tobacco cessation course for health professionals (in Finnish): http://www.terveysportti.fi/kotisivut/sivut.nayta?p_navi=70045&p_sivu=67269","The Government has decided on a Health Promotion Policy Programme. In the implementation of the programme there is a specific part concerning cessation of tobacco use. The National Institute for Health and Welfare has been responsible for the development and execution of the training of health professionals. http://www.vn.fi/toiminta/politiikkaohjelmat/terveys/ohjelman-sisaeltoe/en.pdf http://www.stm.fi/c/document_library/get_file?folderId=28707&name=DLFE-4170.pdf
Current Care -cessation guidelines: http://www.terveyskirjasto.fi/xmedia/hoi/hoi40020.pdf 
English summary: http://www.kaypahoito.fi/web/kh/suositukset/naytaartikkeli/tunnus/ccs00026
Current Care is a Finnish unit producing evidence-based treatment guidelines for the Finnish Medical Society Duodecim. These guidelines are drawn up in support of health care professionals and for the benefit of patients. 
Online course for medics: http://www.terveysportti.fi/kotisivut/sivut.nayta?p_navi=70045&p_sivu=67269"
"53","France","RAS pour 2012 et 2013","Le forfait de prise en charge des traitements de substitution de la nicotine a été augmenté pour les femmes enceintes en septembre 2011 passant de 50 à 150 euros.
La varénicline a été retirée de la liste des médicaments pris en charge par lassurance maladie dans le cadre du forfait daide au sevrage depuis le 29 juin 2011.","De nombreuses campagnes dinformation sur larrêt et laide au sevrage ont été conduites aussi bien auprès du grand public que des professionnels de santé. La ligne téléphonique Tabac-Info-Service a été renforcée dun site internet proposant des profils de suivi personnalisé. Par ailleurs le plan cancer 2009-2013 prévoit le triplement à venir pour les femmes enceintes et les personnes bénéficiaires de la couverture médicale universelle complémentaire du forfait de 50 euros proposé pour la prise en charge des traitements de substitution nicotinique."
"54","Gabon","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"55","Gambia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"56","Georgia","Currently quit line is financed from the state budget. As for the pharmaceutical products for treatment of the dependency Varenicline is available for sale in the pharmacies.
Draft version of guidelines exists and currently they are in the process of finalization and approval.","Currently quit line is financed fromoffi state budget. As for the pharmaceutical products for treatment of the depedency varenicline is available for sale in the pharmacies and some NGOs have been spreading it for free as a one time event. 
draft version of guidelines exist and currently they are in the process of finalization and approval.","Answer/report not provided"
"57","Germany","Answer/report not provided","New cessation programmes especially for young people were developed and implemented. The federal center of health promotion is currently testing and evaluating the programme. An internet-based cessation programm for young people can be found under www.rauch-frei.info.","New cessation programmes especially for young people were developed and implemented."
"58","Ghana","In-service training on Cessation was organised for 40 health professional (Physicians Psychiatrists Pharmacists and Mental Health Nurses) from Regional Hospitals Mental Health Hospitals and Regional Health Directorates in 2013. The training was funded and facilitated by WHO Afro.
Currently Cessation Manual is under preparation and reached about 80% completion. 
Cessation Clubs formation establishment of Quit Hotlines and procurement of nicotine replacement medicines are planned","Answer/report not provided","Only counselling is done"
"59","Greece","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"60","Grenada","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"61","Guatemala","En agosto 2012 se publicó la Guía Clínica para la Cesación","Se tiene previsto que el Instituto Guatemalteco de Seguridad Social proporcione atención para el abandono de tabaco incluirá medicamentos y tratamiento con especialistas. En proceso la elaboración de la guía clínica para la sesaci","Answer/report not provided"
"62","Guyana","Answer/report not provided","As of 2010 the Ministry of Health has established an approved Cessation Strategy to assist current smokers who are interested to quit. The passage of this strategy was facilitated by the Health Promotion Chronic Diseases Pan American Health Organization and Guyana Chest Society ( This is an NGO that works with the Ministry of Health in Tobacco Control activities. Through collaboration with the National Tuberculosis Clinic a.k.a. the Chest Clinic a department under the Ministry of Health that offers services for chest related diseases the Cessation Program has now been made a permanent service that will be budgetted and offered. A pilot study was conducted at the Chest Clinic and a service is currently being offered there. For 2011 and 2012 plans have been established to roll out the cessation program nationally with the establishment of sixteen permanent sites and forty staff trained and equipped for tobacco cessation.","As of 2010 the Ministry of Health has established an approved Cessation Strategy to assist current smokers who are interested to quit. The passage of this strategy was facilitated by the Health Promotion Chronic Diseases Pan American Health Organization and Guyana Chest Society ( This is an NGO that works with the Ministry of Health in Tobacco Control activities. Through collaboration with the National Tuberculosis Clinic a.k.a. the Chest Clinic a department under the Ministry of Health that offers services for chest related diseases the Cessation Program has now been made a permanent service that will be budgetted and offered. A pilot study was conducted at the Chest Clinic and a service is currently being offered there. For 2011 and 2012 plans have been established to roll out the cessation program nationally with the establishment of sixteen permanent sites and forty staff trained and equipped for tobacco cessation."
"63","Honduras","La Ley Especial para el Control del Tabaco y su Reglamentación LECT y su Reglamentación establece que el sistema de salud desarrolle clínicas de cesación para el tratamiento del consumo de tabaco y proporcionar los medicamentos para tal efecto.","Art# 31 de La Ley Especial para el control del tabaco contempla programas de tratamiento que tiene incluido brindar accesibilidad a los servicios del sector salud y los productos farmaceuticos.","Art# 31 de La Ley Especial para el control del tabaco contempla programas de tratamiento que tiene incluido brindar accesibilidad a los servicios del sector salud y los productos farmaceuticos."
"64","Hungary","Pictorial warnings on tobacco products have been introduced as reported under the relevant section. The warnings contain the website (www. leteszemacigit.hu) and telephone number (06 40 200 493) of the cessation aid service.

The Methodological Support Center for Smoking Cessation began operation at the National Korányi Institute of Tuberculosis and Pulmonology in October 2012 with European Union Funds support. 

The most important functions of the Methodological Centre:
- tasks with the process. characteristics and methodology of smoking cessation. 
- organize trainings for workers of pulmonary care and for GPs.
- there is a call centre with qualified psychologists and physicians give information and advice relating smoking. and make cessation service through telephone calls. The Centre''s free call is 06 80 44-20-44.
- on the website (www.leszokaspont.hu) there is oppurtunity for widespread communication with the  population.
- up to date communication with the pulmonary care. With the regular data service of pulmonary care the trend of the smoking cessation can be followed.

Connected websites:
http://egeszseg.hu/

In the second half of 2013. 58 health promotion offices was established from European Union Funds Support. which also provide brief intervention on smoking cessation in primary health care.","Pictorial warnings on tobacco products have been introduced as reported under the relevant section. The warnings contain the website (www. leteszemacigit.hu) and telephone number (06 40 200 493) of the cessation aid service.
A media campaign has been launched aiming at tobacco cessation.
 Based on already approved health promotion concepts the following programs shall be launched this year:
-A methodological center for cessation aid will be established.
- A quitline for supporting the population in individual cessation will be launched. 
- Health promotion offices integrated to ambulatory health services in primary health care will provide brief intervention on smoking cessation.
- Programs on smoking prevention and cessation will be launched in settlements of less than 10 thousand inhabitants and workplaces.","There has been no further progress in the last three years in implementing Article 14."
"65","Iceland","There is full awareness of lack of cessation and likely to be addressed in official public policy that is now in process. There is also ongoing work with a new webpage on how to stop using tobacco along with support material.","Answer/report not provided","Answer/report not provided"
"66","India","Under the National Tobacco Control Programme funds have been provided to each district tobacco control cell to make a provision of free NRT to those willing to quit tobacco.","National guidelines for Tobacco Cessation Treatment developed.","These existing TCCs have been strengthened and their role has been extended as Resource Centers for Tobacco Control for providing tobacco cessation training to other health care institutions and will also help the District Tobacco Control Cells in establishing cessation facilities."
"67","Iran (Islamic Republic of)","Article 9 of the Act obligates the Ministry of Health and Medical Education to integrate preventive curative and rehabilitative measures for smokers and consultative services for cessation into primary health care services. It also obligates the Ministry of Health and Medical Education to provide support to NGOs active in tobacco cessation and treatment. 
The HQ has established with the collaboration of medical universities and NGOs approximately 158 smoking cessation clinics integrated in primary health care services. In parallel several training of trainers workshops for health professionals on smoking cessation have been carried out throughout the country. The National Oral Hygiene Program within the Ministry of Health and Medical Education and in collaboration with the Dental School in the Shahid Beheshti University introduced within the curriculum a smoking cessation course and conducted several national smoking cessation courses for dentists. Moreover public and private firm have established smoking cessation clinics for their employees. These cessation services and treatments are provided free of charge. An NGO has helped to establish a quit line in the capital. 
The Health Organization of Petroleum Industry offers cessation consultation and treatment of tobacco dependence to its staff and their families in 20 regions of the country. They also train doctors and nurses on providing brief advice on cessation. 
In general I.R. Iran''s experience of implementation of Article 14 merits promotion within the region and beyond as a potential South–South cooperation project. 
According to the Government pharmaceutical products for treatment of tobacco dependence such as Bupropion and Varenicline are not available in the country because of the sanctions in place and patches for nicotine replacement therapy freely available in the public health service have become more expensive for the Government due to the sanctions which may lead to further reduction in availability of the drug. 
Recently one of the domestic pharmaceutical companies produced a pharmaceutical product named Velban which is based on Bupropion constituents.","Pursuant to the ratification of the National comprehensive tobacco control law and based on assigned duties under Article 9 of this Act the Ministry of Health and Medical Education has mandated in developing prevention activities treatment and rehabilitation of individuals suffering from consuming tobacco products and support private tobacco cessation counselling services and integration of this activity in primary health network. Similarly the Ministry with the support of tobacco cessation counselling centers and holding workshops expanded the number of governmental clinics to 158.","Answer/report not provided"
"68","Iraq","Services will provide assistance and treatment of addiction to tobacco free at health institutions and the possibility of references to get these products from pharmacies at the users'' own expense.","Was planning to set up a number of clinics to quit smoking in Iraq and on this basis Send a team of doctors and researchers psychologists out of Iraq to get training on the mechanisms providing help to quit smoking and work underway to provide the equipment and medicines necessary for the functioning of these clinics","Answer/report not provided"
"69","Ireland","There is on-line help through (www.quit.ie) where smokers can sign up to quitplan i.e. get an assessment of nicotine dependence and receive a series supportive emails both prior to their quit date on their quit date and for 4 weeks post their quit date.
•Smokers can Link on to the new facebook page and get support through social networking.
•Smokers can call the national quitline and speak to a counsellor (one call followed by ongoing telephone support as per the national standard treatment programme if required)
•Smokers can attend a professionally trained tobacco cessation specialist face to face or attend a group facilitated by a tobacco cessation specialist (Hospital/Community based) where available.
•Smokers can get support through their GP and or pharmacist plus or minus pharmacological support through evidenced based pharmacotherapies (NRT and other cessation medications which are available free to GMS patients).
On 3.2.8.2: 
•	women
•	(Irish Cancer Society in conjunction
•	with HSE and Sterling University
•	piloting a cessation programme targeting disadvantaged women)
•	pregnant women 
•	(One maternity service has a dedicated intensive smoking cessation service. Brief Intervention in Smoking Cessation (BISC) training and Tobacco Free campus policies being rolled out in all maternity services).
On 3.2.8.9:
•	text for medical: Brief Intervention in Smoking Cessation (BISC) training is delivered to a number of GP training programmes nationally – (not all programmes and not consistently in all undergrad medical schools). The Royal College of Physicians of Ireland (Irelands largest post graduate training body for physicians is offering a smoking cessation training course to all front line staff and will promote smoking cessation as appropriate through current events such as Master Classes and Clinical Updates)
•	dental: (BISC training has been incorporated in to the undergraduate teaching programme in one dental school –The Dublin school of dentistry in 2013/14)
•	nursing : (work is ongoing with the Nursing and Midwifery board of Ireland to make BISC training a compulsory component of undergrad/postgrad training nationally however training is currently delivered to a number of undergrad and post grad programmes nationally on a voluntary basis – UCD and UCC Letterkenny Institute of Technology and Sligo Institute of Technology)","On-line help through signing up to quitplan i.e. getting an assessment of nicotine dependence and signing up for supportive emails.
o	Linking on to the new facebook page and getting support through social networking.
o	Calling the quitline and speaking to a counsellor (one call followed by ongoing telephone support if required)
o	Meeting either face to face or attending a group facilitated by a tobacco cessation specialist (Hospital/Community based) where available.
o	Getting support through their GP plus or minus pharmacological support through evidenced based pharmacotherapies (NRT and other cessation medications available free to GMS patients).","o	On-line help through signing up to quitplan i.e. getting an assessment of nicotine dependence and signing up for supportive emails.
o	Linking on to the new facebook page and getting support through social networking.
o	Calling the quitline and speaking to a counsellor (one call followed by ongoing telephone support if required)
o	Meeting either face to face or attending a group facilitated by a tobacco cessation specialist (Hospital/Community based) where available.
o	Getting support through their GP plus or minus pharmacological support through evidenced based pharmacotherapies (NRT and other cessation medications available free to GMS patients)."
"70","Israel","Answer/report not provided","Since January 2010 according to Israels Health services basket any smoker can attend a smoking cessation counsling group in his HMO free of charge and during that time can purchase smoking cessation Prescription drugs in 85% discount. If the smoker choose not to join the smoking cessation counsling group he/she can still purchase the drugs but without the discount.
During the last four years the four HMO in Israel organized several training courses to train new smoking cessation group counselors and personal counselor. Since the beginning of 2010 there was an increase of 330% in the number of smokers attending smoking cessation group counseling courses in the HMO. 
In addition two universities in Israel opened training courses for smoking cessation group counselors.","Answer/report not provided"
"71","Italy","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"72","Jamaica","A National Guideline for Nicotine Use Disorder was developed in 2007. Training was conducted in the guidelines. 
A directory of tobacco cessation services available islandwide was developed. Teams also were trained throughout the island to support scaling up of services.","Answer/report not provided","Answer/report not provided"
"73","Japan","Answer/report not provided","Answer/report not provided","NRT receives over-the-counter designation"
"74","Jordan","Nicotine substitutes (nicotine gum and patches etc.) are purchased at the expense of the budget of the Ministry of Health and provided free to all Jordanian citizens.","Funding from the budget of the Ministry of Public Health is provided to make nicotine patches and gum and varenicline available free to all citizens who wish to quit and attend a cessation clinic. The volume of the support has reached 90 thousand dollars so far.
Cessation guidelines were developed in 2011 text is given in Annex 14.","Was to provide the amount of Plasters and nicotine gum in the clinic and disbursement rfree of charge to the Board of the clinic. Was to provide the amount of the drug varenicline all of these drugs was one of the general budget of the Ministry of Health"
"75","Kazakhstan","monitoring the execution of Article 14 was not conducted","monitoring of the implementation of Article 14 was not conducted","Answer/report not provided"
"76","Kenya","Nicotine replacement therapies are available in private pharmacies and they are not affordable for most people","Answer/report not provided","There are no cessation services in most public health care facilities however most private pharmacies provide on sale nicotine replacement therapy on demand. These products are very costly in the market and out of reach for many."
"77","Kiribati","A “Protocol for counseling on cessation of tobacco use” was included in the CVD Risk Factor Assessment and Management Guidelines finalized in June 2013. See Annex.","Answer/report not provided","Answer/report not provided"
"78","Kuwait","Answer/report not provided","There are seven clinics in the country to help those who want to quit smoking and the proportion of successful quitters range between 20-25%.","There are seven clinics in the country to help those who want to quit smoking and the proportion of successful quitters range between 20-25%."
"79","Kyrgyzstan","Answer/report not provided","Adopted by the clinical protocol Treatment of tobacco dependence","Answer/report not provided"
"80","Lao People's Democratic Republic","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"81","Latvia","Answer/report not provided","Treatment for smoking addiction is fully reimbursed by state for adolescents (up to age 18) including multidisciplinary team.
In the last two years since submission of the previous report no changes in tobacco addiction treatment were made.","In order to make treatment more accessible a diagnosis of tobacco addiction is included in the list of state funded diagnoses. To stimulate smoking cessation multiple Heart health cabinets trained nurses provide advice on smoking cessation but are not privileged to prescribe smoking cessation medication such as bupropion. Narcologists provide both psychological and pharmaceutical approach. Nicotine replacement therapy products such as patches gums are freely available in pharmacies but are not reimbursed by government or health care insurance."
"82","Lebanon","The NTCP and allied NGOs have been promoting cessation since 2009. however it has unfortunately taken a second priority as the focus was on implementing the new law on TAPS bans. and banning indoor smoking. There is limited activity by specific health professionals in hospitals to offer smoking cessation. only a handful of specialized private facilities. and otherwise campaigns highlight the benefits of smoking cessation. In general. we believe medication for smoking cessation is relatively unaffordable to most smokers.","Answer/report not provided","Answer/report not provided"
"83","Lesotho","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"84","Libyan Arab Jamahiriya","Six medical and paramedical staff was trained to offer help to quit smoking. Budget has been allocated for the establishment of five tobacco cessation clinics.","We trained 6 medical doctors and 2 assistants to provide advice on cessation of tobacco use and treatment of tobacco dependence.","Answer/report not provided"
"85","Lithuania","p_nr=1080","Demand reduction measures concerning tobacco dependence and cessation is adopted in the Alcohol and Tobacco Control Programme 
http://www.lrs.lt/pls/inter3/dokpaieska.rezult_/?p_nr=1080","Demand reduction meassures concerning tobacco dependence and cessation is adopted in the State TobaccoControl Programme:http://www3.lrs.lt/pls/inter2/dokpaieska.showdoc_l?p_id=241547"
"86","Luxembourg","Le programme NATIONAL DAIDE AU SEVRAGE TABAGIQUE a débuté en 2008","Le programme NATIONAL DAIDE AU SEVRAGE TABAGIQUE a débuté en 2008 avec une année dapprentissage et le nombre de fumeurs ayant recours à cette offre est en augmentation: En 2009 221 personnes se sont inscrites dans le programme 49% (108) des participants ont envoyé après le délai de 8 mois le feuillet B de la consultation finale. De ces 108 personnes 81% ont arrêté de fumer. En 2010 423 personnes sy sont inscrits et 39% (n= 165) ont été vues en consultation finale après 8 mois. 84% de ces patients (n= 139) ont arrêté de fumer.","Le programme NATIONAL DAIDE AU SEVRAGE TABAGIQUE a débuté en 2008 avec une année dapprentissage. Lannée 2009 était une année de réussite étant donné que des 221 personnes inscrites dans le programme 49% (108) des participants ont envoyé après le délai de 8 mois le feuillet B de la consultation finale. De ces 108 personnes 81% ont arrêté de fumer."
"87","Madagascar","Le guide de sevrage tabagique à Madagascar est en cours d’élaboration.","A Madagascar en collaboration avec des ONG nous utilisons le Plan de 5 jours de sevrage tabagique (Dans le système de la Santé adventiste)","nd"
"88","Malaysia","NRT and varenicline are included in MOH Drug Formulary updated 9th Dec 2011. Since last 2 years MOH has requested special budget for purchasing these drugs.","The availability of pharmacotherapies such as NRTs and Varenicline has significantly improved with the inclusion of both medications into the MOH Drug Formulary No.3/2011 (updated 9th. December 2011). 
The latest policy for provision of primary health care services includes smoking cessation treatment as one of the items for full integration into the overall service at primary care facilities nationwide.","The availability of pharmacotherapy i.e. NRT & varenicline has significantly improved with the inclusion of both drugs into the MOH drug list. The latest policy for provision of primary health care services includes smoking cessation treatment as one of the items for full integration into the overall service at primary care facilities nationwide."
"89","Maldives","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"90","Mali","Answer/report not provided","Le diagnostic et le traitement de la dépendance à legard du tabac bien que non opérationnels au niveau des structures sanitaires pour le moment restent pris en compte dans le plan national de lutte contre les maladies non transmissibles","Answer/report not provided"
"91","Malta","- Adverts on TV
- Training of facilitators at the main acute hospital - Mater Dei State Hospital (MDH)
- Seminar on role of the Health Care Professional at MDH
- Designing and implementing smoking cessation programmes for Health Care Professionals in their work place
- Committee on Smoking and Health for the eventuality of a Smoke free State Hospital","Adverts on TV
Training of facilitators at the main acute hospital - Mater Dei Hospital (MDH)
Seminar on the role of the Health Care Professional at MDH
Designing and implementing smoking cessation programmes for Health Care Professionals in their work place
Committee on Smoking and Health - for the eventuality of a Smoke free Hospital 
Health Promotion and Disease Prevention support https://ehealth.gov.mt/healthportal/health_promotion/library/publications.aspx","Adverts on TV
Training of facilitators at the main acute hospital - Mater Dei Hospital (MDH)
Seminar on the role of the Health Care Professional at MDH
Designing and implementing smoking cessation programmes for Health Care Professionals in their work place
Committee on Smoking and Health - for the eventuality of a Smoke free Hospital
Health Promotion and Disease Prevention support https://ehealth.gov.mt/healthportal/health_promotion/library/publications.aspx"
"92","Marshall Islands","– RMI has not adapted or developed guidelines on tobacco dependence and cessation.
There is no comprehensive and integrated programme on tobacco dependence and cessation in RMI.
Some health workers at primary health-care level have been trained and mobilized to provide cessation counselling and brief cessation advice but such counselling/advice is not routinely provided.
There is no national quit line.
Pharmaceutical products for the treatment of tobacco dependence are not freely available or affordable through the public health service.
No outcome analysis has been undertaken to evaluate the effectiveness of these cessation clinics and interventions.","Yes the Marshall Islands has provided cessation training to the staff of the Ministry of Health as well as to the NGOs and civil societies. As such counseling of those who wants to quit is the main intervention as far as cessation. Further the physicians can prescribe medicines as nicotine gum and patches.","Actually the medications as specified above are dispensed for those who needs them. However The Ministry of Health has just completed a comprehensive tobacco cessation counseling training and a program is yet to be installed and operated. About 21 participants from the hospital participated in the comprehensive training on tobacco cessation counseling."
"93","Mauritania","Answer/report not provided","Rien","Answer/report not provided"
"94","Mauritius","A Training of trainers workshop on smoking cessation was held in October 2011 and subsequently 7 smoking cessation clinics became operational in the five health regions. The World Health Organisation provided for expertise which enabled training of health personnel.","A Training of trainers workshop on smoking cessation was held in October 2011 and subsequently 7 smoking cessation clinics became operational in the five health regions. The World Health Organisation provided for expertise which enabled training of health personnel.","A smoking cessation clinic is operational on a pilot basis at one health care point in the public health sector. The clinic is manned by a doctor a psychologist an educator and a nurse. It provides free counselling and drug therapy. Training of health personnel is planned during the current year after which more such clinics will be opened to cater for a wider population in need of cessation services. These clinics will be integrated in the routine health care delivery system of the Ministry of Health."
"95","Mexico","Elaboración de convenios con la industria farmacéutica","Durante la presente administración se ha fortalecido el sistema de atención y prevención de la adicción a la nicotina y los productos de tabaco a través de la creación de 334 Centros Nueva Vida dependientes del Centra Nacional para la Prevención y Control de las Adicciones (Cenadic) de la Secretaría de Salud los cuales se agregan al Sistema de más de 250 Clínicas para Dejar de Fumar existentes en el país y se enfocan principalmente al primer Nivel de Atención o atención primaria. Dichos centros se enfocan a la prevención sobre los daños ocasionados por el tabaquismo así como a brindar Consejería Breve para dejar de fumar.","Durante el primer semestre de 2010 Secretaría de Salud ha acompañado a las Comisiones de Salud de la Cámara de Senadores y la Cámara de Diputados en la presenteación de una iniciativa de incremento a los impuestos de los productos de tabaco. Dicha iniciativa fue presentada en abril de 2010 al final del primer periodo ordinario de sesiones del Congreso el cual concluyó el 30 de abril y se espera que sea votada a partir del 1 de septiembre 2010 fecha en que inicia el segundo periodo ordinario de sesiones. la propia Secretaríoa de Salud ha realizado trámite ante instancias del poder ejecutivo como la Secretaría de Economía y la Secretaría de Hacienda para robustecer la iniciativa de los legisladores"
"96","Micronesia (Federated States of)","There were capacity buildings to staff to carry out the service to the people. Utilization of culturally based smoking cessation was piloted during the past two years.","There were capacity buildings to staff to carry out the service to the people. Utilization of culturally based smoking cessation was applied during the past two years.","Answer/report not provided"
"97","Mongolia","Answer/report not provided","in order to improve suply of NRT patches and gums they are included in the revised Essential drug list in 2009 but accessibility and affordability are low","In 2009 NRT patches and gums were included in the revised Essential drug list but accessibility and affordability are low."
"98","Montenegro","It has already been stated that from 2009 at the primary health care level prevention centers can be found in all of health units and these centers implement the smoking cessation program among the young people. The program is implemented by selected doctors (doctors often chosen for children). The program is available to children and young people and implementers are additionally trained in the implementation of this program and are able to provide counselling. The program includes psychologists and a nurse who works in the counselling center. This program is in compliance with the policy of the Ministry of Health and funded by the Health Fund.
In prevention of complications of tobacco use it is very important to work in smoking cessation. 
Students of medicine and dentistry in the framework of public health study are educated about negative effects of tobacco smoke on human health.","It has already been stated that from 2009 at the primary health care level prevention centers can be found in all of health units and these centers implement the smoking cessation program among the young people. The program is implemented by selected doctors (doctors often chosen for children). The program is available to children and young people and implementers are additionally trained in the implementation of this program and able to provide counseling. The program includes psychologists and a nurse who works in the counseling center. This program is in compliance with the policy of the Ministry of Health and funded by the Health Fund.
To prevent the complications of extended tobacco use it is very important to work in smoking cessation programs.
Students of medicine and dentistry in the framework of public health study and are educatded about negative effects of tobacco smoke on human health.","It has already been stated that from 2009 at the primary health care level prevention centers can be found in all of health units and these centers implement the smoking cessation program among the young people. The program is implemented by selected doctors (doctors often chosen for children). The program is available to children and young people and implementers are additionally trained in the implementation of this program and able to provide counseling. The program includes psychologists and a nurse who works in the counseling center. This program is in compliance with the policy of the Ministry of Health and funded by the Health Fund.
One concludes that in giving up smoking made significant progress
Students of medicine and dentistry in the framework of public health study negative effects of tobacco smoke on human health."
"99","Myanmar","In Myanmar the community-based tobacco cessation activities were started as pilot townships in 2004. The National training workshop on cessation of tobacco products held in 2010 and the physicians and medical officers from State/Regional hospitals and State/Regional training teams were trained for tobacco cessation and counselling. They were encouraged to implement the community-based and institutional based cessation activities at primary secondary and tertiary levels. But the pharmacies required for Nicotine Replacement Therapy (NRT) are still less available and accessible in Myanmar.","Answer/report not provided","Answer/report not provided"
"100","Namibia","Answer/report not provided","Efforts on demand reduction will be reflected in Sections 7 13 and 15 of the regulations with relevant increase on tobacco/sin taxes.","Efforts on demand reduction will be reflected in Sections 7 13 and 15 of the regulations with relevant increase on tobacco/sin taxes."
"101","Nauru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"102","Nepal","Answer/report not provided","Training on tobacco cessation to community health workers in two districts (Pokhara and Biratnagar) was conducted. Limited counseling on tobacco cessation could be provided by them to their clients.
Health workers of the system give advice to their clients to quit tobacco use.","Answer/report not provided"
"103","Netherlands","The quality register for smoking cessation is now containing over 1400 names of registered smoking cessation treatment providers. For the public it is also possible to find the nearest professional using the “social map” which can locate the professional on geographical distance.","o	Per 1st of January 2013 the medical treatment for smoking cessation is going to be covered by medical insurance again. 
Also the Quality Register for Smoking Cessation is online since 1 September 2011. This Quality Register is designed for the professional the patient (smoker) and the health insurer. By registering in the quality register professionals are recognized as skilled professional in giving guidance. Based on this register patients can make an informed choice about whom to turn to in their region. Health insurers can use the registry as a quality instrument for purchasing care.","We hope to introduce reimbursement of nicotine replacement therapy in 2011."
"104","New Zealand","New Zealand publishes smoking cessation guidelines set out the ''ABC'' approach for all health care professionals - Ask Brief advice Cessation support. One of the Government''s six priority health targets is ''better help for smokers to quit''. Measures of success are: 95% of hospitalised patients who smoke and are seen by a health practitioner in public hospitals and 90% of enrolled patients who smoke and are seen by a health practitioner in General Practice are offered brief advice and support to quit smoking. Within the target a specialised identified group will include progress towards 90% of pregnant women are offered advice and support to quit.
Nicotine replacement therapy and other quit aids have become more readily available than previously for example all medical practitioners can now prescribe NRT not just those who are quit card providers.","New Zealand uses a set of smoking cessation guidelines that outline the use of the ABC approach by all health care professionals - ask brief advice cessation support. As noted above one of the six Government priority health targets is better help for smokers to quit. The target for hospitals is 95 per cent of hospitalised smokers will be provided with advice and help to quit by July 2012 and for primary care 90 per cent of enrolled patients who smoke and are seen in General Practice will be provided with advice and help to quit by July 2012
Nicotine replacement therapy and other quit aids have become more readily available than previously for example all medical practitioners can now prescribe NRT not just those who are quit card providers.","New Zealand developed a set of smoking cessation guidelines (link below) that outline the use of the ‘ABC’ approach by all health care professionals. New Zealand also hosted the second working group meeting developing Article 14 guidelines and has participated on this working group. 

New Zealand made bupropion a fully subsidised smoking cessation medication in 2009. Varenicline has been recommended to be added to the list of subsidised medicines as a medium to high priority. 

http://www.moh.govt.nz/moh.nsf/indexmh/nz-smoking-cessation-guidelines"
"105","Niger","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"106","Nigeria","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"107","Niue","On-going availability of the Cessation Service at Niue Foou Hospital","Answer/report not provided","Answer/report not provided"
"108","Norway","In 2012 The Directorate of Health launched a National plan for systematic and evidence-based services for tobacco cessation.“Helsedirektoratets plan for et systematisk og kunnskapsbasert tilbud om røyke- og snusavvenning”: http://www.helsedirektoratet.no/folkehelse/tobakk/snus-og-roykeslutt/Documents/Helsedirektoratets-plan-systematisk-kunnskapsbasert-tilbud-royke-og-snusavvenning.pdf 
Established ''healthy living centres'' locally in all geographic regions to support change of behaviours that have significance for health. The goal is to establish such centres in all municipalities. Cessation counsellors have been educated for the purpose of individual or group counselling in tobacco cessation. So far about 50 % of the municipalities are covered. 
There is improved involvement in / interaction with health personnel and community health services in mass media campaigns focusing on cessation.","No big changes. In 2012 we are expecting a new national plan on tobacco cessation.","It is still a challenge making treatment of tobacco dependance a task for the health care system."
"109","Oman","Answer/report not provided","Pilot clinic was opened to quit tobacco use and will be evaluated and will be circulated after this experience of the various regions of the Sultanate when there are possibilities It will be made open to four other clinics because of the Eighth Five-Year Plan 2006-2011. However the financial resources for the supply of medicines is the biggest factor Tenbdo challenge to these clinics.","Opening of the clinic was indicative of the cessation of tobacco use and will be evaluated and will be circulated after this experience of the various regions of the Sultanate when there are possibilities."
"110","Pakistan","First tobacco cessation clinic has been established in District Headquarter Hospital Gujranwala","Answer/report not provided","Answer/report not provided"
