"","Party","2014 ","2012 ","2010 "
"112","Panama","OBSERVANCIA
Deber de Cumplimiento:
La legislación panameña exige que los propietarios garanticen el cumplimiento de la prohibición de fumar en los ambientes establecidos en el artículo 5 de la Ley 13 de 2008. Las infracciones se colocan a los gerentes y/o responsables del establecimiento o ambiente en que está prohibido fumar. No se sanciona a fumadores.
El Decreto Ejecutivo 230 de 2008. que reglamenta la Ley 13. establece claramente las disposiciones que deben cumplir cada propietario. gerente o administrador. De igual forma. mandata la colocación de letreros de prohibido fumar y la adopción de medidas de disuasión para que se deje de fumar cuando se está infringiendo la Ley.
La vigilancia de la norma está a cargo del MINSA y su cuerpo directivo local. regional y nacional. apoyado técnicamente por los inspectores de salud ambiental y de protección de alimentos. Esta vigilancia se hace de conformidad con lo establecido en el Código Sanitario. particularmente con lo dispuesto en la Ley 40 de 2006.

Sanciones
La legislación nacional establece 5 categorías de sanciones a saber:
Amonestación escrita. sanciones pecuniarias que van desde 10 hasta 100 mil dólares. decomisos. cierres temporales. cierres permanentes. Su aplicación se da de conformidad con la falta. la reincidencia y el perjuicio a la salud pública. Son las mismas que se aplican a otras violaciones en el marco de la aplicación de medidas de salud pública.

Infraestructura de la observancia
La legislación nacional otorga la competencia de vigilancia y control de estas disposiciones al Ministerio de Salud. que administrativamente se organiza por niveles de ejecución: local. regional y nacional y así mismo la severidad de las sanciones a aplicar. Se cuenta con la figura del Juez Ejecutor que vela por que quienes no paguen las multas lo hagan. La vigilancia establece un proceso de inspección de los establecimientos para verificar el cumplimiento de la ley. el cual puede darse en tres sentidos: inspecciones programadas. operativos especiales e inspecciones por denuncias. las cuales son hechas a la línea caliente del Estado -311. vía correo electrónico o directamente en las instalaciones de salud. Se utiliza el sistema ya establecido para la vigilancia de la salud pública. Con los fondos de tabaco que accede el MINSA a partir de la recaudación del impuesto selectivo al consumo se aportan vehículos y otros recursos para potenciar la capacidad operativa del sistema regular de inspecciones. El Ministerio de Salud está facultado por Ley (Código Sanitario) para ingresar en cualquier establecimiento a fin de realizar inspecciones sanitarias.

Los inspectores de salud son capacitados con base a los programas de capacitación de las Unidades Docentes Regionales y Nacional relacionados con el control de tabaco. a fin de mantener una actualización de los mismos en los aspectos que deben ser vigilados y controlados. 

Como complemento al proceso de vigilancia de los ambientes libres de humo se han adquirido 16 equipos SidePack. uno para cada una de las 14 regiones de salud. se ha capacitado al personal de saneamiento ambiental para su uso y se ha levantado un cronograma de inspección durante las cuales se estarán realizando las mediciones correspondientes.

La financiación del proceso de inspección se realiza a partir de fondos presupuestarios regulares. fondos del impuesto selectivo al consumo o de los ingresos obtenidos de las multas.
Estrategias de observancia
El año 2013 se realizó una campaña publicitaria masiva en medios de comunicación radial. televisivos y escritos que se desarrolló en tres fase a saber: carnavales. Día Mundial de No Fumar. Día Nacional de No Fumar (octubre) lo que mantuvo el tema vigente durante todo el año. Una campaña similar en tres tiempos está siendo licitada en estos momentos. También se mantienen acciones educativas dirigidas a los propietarios de los establecimientos para que conozcan la ley y su reglamentación. 
Movilizar y hacer participar a la comunidad
Las disposiciones de ambientes libres de humo de tabaco mantienen una muy buena aceptación por parte de la población. quienes se convierten en vigilantes permanentes de su cumplimiento y denuncian las violaciones a la misma. 
Para detalles se adjuntan: Ley 13 de 2008. Decreto 230 de 2008. Ley 40 de 2006.","Indicator not used","Indicator not used"
"113","Papua New Guinea","Other private sectors have workplace policies that does not allow for smoking in indoors. Hotels have designated smoking areas. Education department has rules that prohibit smoking in schools.","Indicator not used","Indicator not used"
"114","Paraguay","Answer/report not provided","Indicator not used","Indicator not used"
"115","Peru","Answer/report not provided","Indicator not used","Indicator not used"
"116","Philippines","Answer/report not provided","Indicator not used","Indicator not used"
"117","Poland","Answer/report not provided","Indicator not used","Indicator not used"
"118","Portugal","A national study on smoking in restaurants was done by a Portuguese Faculty in 2012. The law in not completely well respected mainly in bars and pubs. Several projects aiming to raise parent''s awareness for passive smoking risks especially children in cars and at home have been also promoted by the University of Minho and by some local teams.","Indicator not used","Indicator not used"
"119","Qatar","This article of the law has been enacted since 2002 and that the text of the law favours the banning of smoking in enclosed places.","Indicator not used","Indicator not used"
"120","Republic of Korea","Answer/report not provided","Indicator not used","Indicator not used"
"121","Republic of Moldova","Answer/report not provided","Indicator not used","Indicator not used"
"122","Romania","Answer/report not provided","Indicator not used","Indicator not used"
"123","Russian Federation","Answer/report not provided","Indicator not used","Indicator not used"
"124","Rwanda","Answer/report not provided","Indicator not used","Indicator not used"
"125","Saint Kitts and Nevis","Answer/report not provided","Indicator not used","Indicator not used"
"126","Saint Lucia","Answer/report not provided","Indicator not used","Indicator not used"
"127","Saint Vincent and the Grenadines","Answer/report not provided","Indicator not used","Indicator not used"
"128","Samoa","Answer/report not provided","Indicator not used","Indicator not used"
"129","San Marino","Answer/report not provided","Indicator not used","Indicator not used"
"130","Sao Tome and Principe","Answer/report not provided","Indicator not used","Indicator not used"
"131","Saudi Arabia","Answer/report not provided","Indicator not used","Indicator not used"
"132","Senegal","Answer/report not provided","Indicator not used","Indicator not used"
"133","Serbia","Answer/report not provided","Indicator not used","Indicator not used"
"134","Seychelles","Answer/report not provided","Indicator not used","Indicator not used"
"135","Sierra Leone","Answer/report not provided","Indicator not used","Indicator not used"
"136","Singapore","Answer/report not provided","Indicator not used","Indicator not used"
"137","Slovakia","Answer/report not provided","Indicator not used","Indicator not used"
"138","Slovenia","Answer/report not provided","Indicator not used","Indicator not used"
"139","Solomon Islands","Answer/report not provided","Indicator not used","Indicator not used"
"140","South Africa","Awareness programmes are in place. Business owners and premises owners have legislative obligations to adhere to. Legislation outlines penalties.","Indicator not used","Indicator not used"
"141","Spain","La modificación de la ley 28/2005.que permitió la extensión de la prohibición de fumar a todos los espacios cerrados. se justificó y argumentó por la directriz de desarrollo del artículo 8 del FCTC. que había sido incorporada a las Recomendaciones del Consejo de la Unión europea sobre entornos sin humo. en 2009","Indicator not used","Indicator not used"
"142","Sri Lanka","Answer/report not provided","Indicator not used","Indicator not used"
"143","Sudan","Answer/report not provided","Indicator not used","Indicator not used"
"144","Suriname","Suriname used the Guidelines for implementation of Article 8 of WHO FCTC version 2009 for the drafting of the Surinamese Tobacco Law","Indicator not used","Indicator not used"
"145","Swaziland","Answer/report not provided","Indicator not used","Indicator not used"
"146","Sweden","Answer/report not provided","Indicator not used","Indicator not used"
"147","Syrian Arab Republic","Answer/report not provided","Indicator not used","Indicator not used"
"148","Tajikistan","Answer/report not provided","Indicator not used","Indicator not used"
"149","Thailand","Answer/report not provided","Indicator not used","Indicator not used"
"150","The former Yugoslav Republic of Macedonia","Answer/report not provided","Indicator not used","Indicator not used"
"151","Timor-Leste","Answer/report not provided","Indicator not used","Indicator not used"
"152","Togo","Les directives ont été utilisées pour la rédaction de la loi et de ses 5 décrets d’application","Indicator not used","Indicator not used"
"153","Tonga","Answer/report not provided","Indicator not used","Indicator not used"
"154","Trinidad and Tobago","Answer/report not provided","Indicator not used","Indicator not used"
"155","Tunisia","Answer/report not provided","Indicator not used","Indicator not used"
"156","Turkey","Answer/report not provided","Indicator not used","Indicator not used"
"157","Turkmenistan","Answer/report not provided","Indicator not used","Indicator not used"
"158","Tuvalu","Answer/report not provided","Indicator not used","Indicator not used"
"159","Uganda","Answer/report not provided","Indicator not used","Indicator not used"
"160","Ukraine","The guidelines were used to draft new legislation.","Indicator not used","Indicator not used"
"161","United Arab Emirates","Answer/report not provided","Indicator not used","Indicator not used"
"162","United Kingdom","Answer/report not provided","Indicator not used","Indicator not used"
"163","United Republic of Tanzania","Answer/report not provided","Indicator not used","Indicator not used"
"164","Uruguay","Answer/report not provided","Indicator not used","Indicator not used"
"165","Uzbekistan","Answer/report not provided","Indicator not used","Indicator not used"
"166","Vanuatu","Under the Tobacco Control Act 19 of 2008. it agrees that each party should adopt and implement in areas of existing national jurisdiction as determined by national law to actively promote at other levels to adopt and to implement effectively the legislative. executive. administrative and/or other measures to provide the protection from exposure to tobacco smoke in indoor workplaces. public transport. indoor public places and. as appropriate. other public places.","Indicator not used","Indicator not used"
"167","Venezuela","Answer/report not provided","Indicator not used","Indicator not used"
"168","Viet Nam","The guideline has been translated into local language and has been presented and disseminated in many meetings and workshops and has been used as reference point for the development of the tobacco control law.","Indicator not used","Indicator not used"
"169","Yemen","Answer/report not provided","Indicator not used","Indicator not used"
