"","Party","2014 ","2012 ","2010 "
"33","Colombia","La Ley 1335 de 2009. estableció en su Capítulo III. las disposiciones relativas a la publicidad y empaquetado de productos de tabaco y sus derivados:
Artículo 13. Empaquetado y etiquetado. El empaquetado y etiquetado de productos de tabaco o sus derivados no podrán a) ser dirigidos a menores de edad o ser especialmente atractivos para estos; b) sugerir que fumar contribuye al éxito atlético o deportivo. la popularidad. al éxito profesional o al éxito sexual; c) contener publicidad falsa o engañosa recurriendo a expresiones tales como cigarrillos “suaves”. “ligeros”. “light”. “Mild”. o “bajo en alquitrán. nicotina y monóxido de carbono”.
Parágrafo 1°. En todos los productos de cigarrillo. tabaco y sus derivados. se deberá expresar clara e inequívocamente. en la imagen o en el texto. según sea el caso y de manera rotativa y concurrente frases de advertencia y pictogramas. cuya rotación se hará como mínimo anualmente. según la reglamentación que expida el Ministerio de la Protección Social.
Conforme a esta normativa. el entonces Ministerio de la Protección Social (hoy Ministerio de Salud) expidió la Resolución 3961 de 2009. que tiene por objeto establecer las disposiciones a través de las cuales se señalan los requisitos que deben cumplir el empaquetado y etiquetado de todos los productos de tabaco y sus derivados que se comercializan en el territorio nacional.
En esta Resolución. se establece la obligación de inclusión de advertencias y pictogramas en todos los productos de cigarrillo. tabaco y sus derivados. De igual manera. define las características de las frases de advertencias y pictogramas. las prohibiciones en el empaquetado y etiquetado. y mecanismo por el cual el Ministerio de Salud y Protección Social determinará las frases de advertencia y los pictogramas para cada periodo. 
Resulta importante señalar que desde el año 2011. periodo en el cual entro en vigencia la prohibición total de publicidad. promoción y patrocinio de productos de tabaco. el Ministerio ha venido retirando frases y elementos pictográficos promocionales de los empaques de este producto. Esta situación ha originado una serie de litigios a nivel judicial. ocasionado un desgaste institucional frente a la atención de este tema.","La Ley 1335 de 2009 estableció en su Capítulo III las disposiciones relativas a la publicidad y empaquetado de productos de tabaco y sus derivados:
Artículo 13. Empaquetado y etiquetado. El empaquetado y etiquetado de productos de tabaco o sus derivados no podrán a) ser dirigidos a menores de edad o ser especialmente atractivos para estos; b) sugerir que fumar contribuye al éxito atlético o deportivo la popularidad al éxito profesional o al éxito sexual; c) contener publicidad falsa o engañosa recurriendo a expresiones tales como cigarrillos “suaves” “ligeros” “light” “Mild” o “bajo en alquitrán nicotina y monóxido de carbono”. 
Parágrafo 1°. En todos los productos de cigarrillo tabaco y sus derivados se deberá expresar clara e inequívocamente en la imagen o en el texto según sea el caso y de manera rotativa y concurrente frases de advertencia y pictogramas cuya rotación se hará como mínimo anualmente según la reglamentación que expida el Ministerio de la Protección Social.
Conforme a esta normativa el entonces Ministerio de la Protección Social (hoy Ministerio de Salud) expidió la Resolución 3961 de 2009 que tiene por objeto establecer las disposiciones a través de las cuales se señalan los requisitos que deben cumplir el empaquetado y etiquetado de todos los productos de tabaco y sus derivados que se comercializan en el territorio nacional.
En esta Resolución se establece la obligación de inclusión de advertencias y pictogramas en todos los productos de cigarrillo tabaco y sus derivados. De igual manera define las características de las frases de advertencias y pictogramas las prohibiciones en el empaquetado y etiquetado y mecanismo por el cual el Ministerio de Salud y Protección Social determinará las frases de advertencia y los pictogramas para cada periodo.","Answer/report not provided"
"34","Comoros","Answer/report not provided","Answer/report not provided","voir la loie antitabac comores seulement voté il ya quelque jours et qui nest pas encore entré en application"
"35","Congo","La loi prend en compte l’article 11 de la convention cadre mais ceci doit être compléter avec les textes d’application de celle-ci.","Answer/report not provided","Answer/report not provided"
"36","Cook Islands","Answer/report not provided","Tobacco products are all imported and the impoters are required by law to comply with the packaging and labelling of tobacco products.","Packaging and labelling on tobacco product sold in the Cook Islands is fully compliant with the laws relating to the sale of tobacco products either in New Zeland or Australia"
"37","Costa Rica","Promulgación de la Ley 9028 y sus reglamentos. El Reglamento de etiquetado de los productos de tabaco entro a regir a partir de marzo del 2013. Este Reglamento le da un año a las compañías tabacaleras para ajustarse a las normas de etiquetado.","No se permitirá vender cigarrillos sueltos. Las nuevas etiquetas tendrán el 50% de las caras principales y el 100% de un cara lataeral de advertencias sanitarias. No tenemos aún los pictogramas. Iniciaremos con los libres de uso de MERCOSUR y otros disponibles.","Answer/report not provided"
"38","Côte d'Ivoire","L’avant-projet de loi prend toutes les dispositions pertinentes de la CCLAT sur l’article 11 et ses Directives.","Answer/report not provided","Answer/report not provided"
"39","Croatia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"40","Cyprus","The new EU Directive for tobacco control provides of the use of pictograms in 65% of the surface area.","not any","not any"
"41","Czech Republic","Act No. 110/1997 Coll. on Foodstuffs and Tobacco Products on the amendment and additions to some related acts as amended subsequently and Decree No. 344/2003 Coll. stipulating the requirements for tobacco products as amended by Decree No. 316/2012 Coll. apply. They implement the EU Tobacco Products Directive (2001/37/EC). In 2013 EU legislative process as regards draft of the new Tobacco Products Directive started. The newly approved EU Directive of 2014 will be accordingly implemented via the national law.

(No substantial progress in the past two years.","Answer/report not provided","Answer/report not provided"
"42","Democratic People's Republic of Korea","According to the National Law on Tobacco Control. all the tobacco products cannot be approved to be produced and sold if there is no health warning label covering 30~50% of packing or brands as well as no its content checking taken by National Quality Surveillance Agency based on the administrative regulations of Korean Tobacco Association. The Contest of Designing the Health-Warning Marks for Tobacco Products was taken on the occasion of “World No Tobacco Day” in 2014.","Answer/report not provided","Answer/report not provided"
"43","Democratic Republic of the Congo","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"44","Denmark","In 2011 the Parliament introduced pictorial warnings (EU-library) on cigarettes and other tobacco products for smoking. Combined health warnings on tobacco for smoking have been statutory since 2012.","The Danish Government has decided to use pictorial warnings on all tobacco products using the EU-standadized pictures. This came into force on the 15. February 2012 for cigarettes and should be implemented from 15. August 2012 for other smoking tobacco products. Smokeless products are not included.","The Government has decided to introduce pictoral warnings accordingly to the EU recommandations. The scedual for implementation of pictoral warnings is not decided yet - but we expect his to happen in 2011."
"45","Djibouti","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"46","Ecuador","El Art. 18 de la Ley Orgánica para la Regulación y Control del Tabaco se refiere al empaquetado y etiquetado. “En los empaquetados y etiquetados externos de los productos de tabaco. que se expendan dentro del territorio nacional. deberán figurar leyendas y pictogramas o imágenes de advertencia que muestren los efectos nocivos del consumo de los mismos. sujetándose a las siguientes disposiciones…”
La Autoridad Sanitaria Nacional es la encargada de elaborar las advertencias sanitarias con pictograma. Desde el año 2012 a la fecha se han aplicado dos rondas de advertencias sanitarias. La Primera ronda circuló de julio del 2012 a julio de 2013. Cada una de las rondas es aprobada mediante Acuerdo Ministerial y consta de seis advertencias sanitarias con pictogramas que ocupan el 60% de las caras principales de los envases de los productos de tabaco y su manual de aplicación. 
La Información sanitaria ocupa el 70% de una de las caras laterales 
La Segunda Ronda está en circulación de julio de 2013 a julio de 2014.
Está aprobada la tercera ronda de advertencias sanitarias para el período julio 2014 a julio 2015. 
Se adjunta la Ley Orgánica para la Regulación y Control del Tabaco –LORCT y el último manual de advertencias","Un avance muy importante es la presencia de advertencias sanitarias que ocupan el 60% de las caras anterior y posterior de las cajetillas y con pictogramas.
Los pictogramas fueron elaborados por la Autoridad Sanitaria Nacional y estarán en circulación desde el 15 de julio de 2012 en las cajetillas de cigarrillos y otros productos de tabaco ocupan el 60% de las caras anterior y posterior","Answer/report not provided"
"47","Egypt","Answer/report not provided","Pictorial health warnings on packages of tobacco products an area of 50","Act No. 154 of 2007 to develop and shalt cautionary statements showing the dangers of tobacco use on the human body that covers the warning Ack 50% of Dual Ulaby to print one image change every 6 months."
"48","El Salvador","lineamientos del MINSAL relativos a las advertencias sanitarias. A partir de 2014. FOSALUD asume la formulación de tales lineamientos incluyendo la frecuencia de las rotaciones de los pictogramas. Se anexa lineamiento","Answer/report not provided","Answer/report not provided"
"49","Estonia","Answer/report not provided","no changes from previous report","Answer/report not provided"
"50","European Union","The EU Directive 2014/40/EU governing the manufacture presentation and sale of tobacco and related products was approved by the European Parliament on 26 February 2014. Member States have two years to transpose the new Directive. (All languages are available at the following link: http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1398761379066&uri=OJ:JOL_2014_127_R_0001)
The new Directive requires that combined (picture and text) health warnings appear on packages of cigarette and roll-your-own tobacco packages covering 65% of the front and back. These shall be positioned at the top of the pack. The Directive also sets minimum dimensions for warnings and thus eliminates small packages for certain tobacco products. It also bans promotional and misleading elements on tobacco products.
The European Commission will develop implementing legislation in the area of packaging and labelling (including the library of the combined warnings) in order to allow for its full implementation by May 2016.","The European Commission has revised the textual health warnings in Directive 2012/9/EU of 7 March 2012 see 
http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2012:069:0015:0016:EN:PDF 
The new health warnings will increase their public health impact and take into account new scientific evidence. An external study has analysed the existing knowledge on tobacco labelling and the health effects of tobacco use. 
Based on the revised textual warnings the library of pictorial warnings will also be revised. 
http://ec.europa.eu/health/tobacco/docs/warnings_report_en.pdf","The European Commission has initiated work to revise the textual health warnings in order to increase their public health impact and take into account new scientific evidence. An external study has analysed the existing knowledge on tobacco labelling and the health effects of tobacco use and on this basis suggested possible new warning texts.
http://ec.europa.eu/health/tobacco/docs/warnings_report_en.pdf"
"51","Fiji","The progress for the past two years is that we have changed from the textual Health Warning to Graphic Health Warning which was effective from 1st July 2013","Part 3 of the Tobacco Control Decree regulates the labelling of tobacco packages. 
Details of labelling of tobacco products however should be developed further in a regulation to be made by the Minister of Health (Section 9.-(6) of the Decree). Such a regulation has not been developed yet. 
In relation to 3.2.5.10: With reference to Section 9.-(6) of the Tobacco Control Decree 2010 the Minister of Health is madated to develop regulations ensuring inclusion of pictures and pictograms in the health warnings. Such regulation is still to be developed.","Answer/report not provided"
"52","Finland","Answer/report not provided","Answer/report not provided","According to the latest amendment to the Tobacco Act minimum size of retail packages is 20 cigarrettes 10 cigarillos or 30g of fine-cut smoking tobacco. Cigars may however still be sold individually but they must be furnished with appropriate markings. 
At the retail packaging of a tobacco product may not be claimed that the product is fire safe or otherwise create an image of products innocence or that its safer that other similar products.
These amendments entered into force in 1 April 2009."
"53","France","Depuis avril 2012 l’arrêté du 15 avril 2010 prévoyant la mise en œuvre des avertissements graphiques s’applique aux paquets de tabac à rouler","Larrêté du 15 avril 2010 qui prévoit la mise en oeuvre des avertissements sanitaires graphiques sur les produits du tabac est entré en application le 21 avril 2011 pour les cigarettes et le 21 avril 2012 pour les autres produits du tabac (les avertissements utilisés proviennent de la banque dimages de la Commission européenne).","Larrêté du 15 avril 2010 prévoit la mise en œuvre à compter du 21 avril 2011 pour les cigarettes et du 21 avril 2012 pour les autres produits du tabac davertissements sanitaires sous forme graphique (bibliothèque dimages de la Commission européenne) ainsi que la directive 2001/37/CE y invite."
"54","Gabon","Le seul progrès c’est la promulgation de la loi antitabac.","Un texte légal ministériel a été mis à la disposition des fabriquants spécifiant que la mise en garde sanitaire occupe 40% des faces principales. Voir Annexe 3.","Answer/report not provided"
"55","Gambia","PACKAGING & LABELLING IS STILL AT 30% AND ARE ADVOCATING FOR 50% AND TO BE ROTATIONAL","Article 11 is fully implemented in the Gambia since 1st October 2010 through a directive from the Ministry of Health that requested all importers of tobacco in country to have them labelled with the required health warnings (effective October 2010).","Answer/report not provided"
"56","Georgia","There is a requirement for the amount of nicotine and other substances to be printed on the packaging which is not aligned with the guidelines. 

According to the amendment project to the tobacco control law this requirement will no longer be in place but the law has not been passed in the parliament yet.

Since 2010 following the amendments in Law for Tobacco Control all manufactured tobacco products packages have health warnings in the space not less than 30% of the whole surface. Amendment project to the tobacco control law requires health warnings to cover at least 50% of the principle surface of the package but the law is not passed in the parliament yet.

Nine pictograms are adopted by the Ministry of Labour Health and Social Affairs of Georgia. Ministry of health adopted these pictograms from the EU and has a copyright on them but using these pictograms is not obligatory so none of the tobacco companies has used them yet. According to the amendment project to the tobacco control law using of pictograms will be obligatory but the law is not passed in the parliament yet.","Since 2010 folowwing the amendments in Law for Tobacco Control all manufactured tobacco product packages have health warning in the space not less than 30% of the whole surface. Also tobacco main constituents are displayed on the the packs.","Answer/report not provided"
"57","Germany","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"58","Ghana","Text warning currently occupies 50% of principal display areas. Efforts are underway to place the warning on the top of the principal display area and to place pictorial warnings. FDA has already compiled a list of pictures","Answer/report not provided","Answer/report not provided"
"59","Greece","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"60","Grenada","The draft legislation covers Article 11.","Answer/report not provided","Answer/report not provided"
"61","Guatemala","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"62","Guyana","Answer/report not provided","The Standards for Packaging and Labelling of Tobacco Products was approved by the Standards Council of the Bureau of Standards. This document is currently awaiting submission to Cabinet for enactment. Upon passage in Cabinet and Parliament the standards will be made mandatory.","The Standards for Packaging and Labelling of Tobacco Products was approved by the Standards Council of the Bureau of Standards. This document is currently awaiting submission to Cabinet for enactment. Upon passage in Cabinet and Parliament the standards will be made mandatory."
"63","Honduras","Con la entrada en vigencia de la Ley Especial para el Control del Tabaco LECT y su Reglamentación las empresas que producen o importan productos de tabaco han impreso las imágenes o pictogramas y los mensajes de advertencia en las cajetillas de cigarrillos de 10 unidades y de 20 unidades","A traves de la Ley Especial para el control del tabaco art 19 20 21 22 del cpaitulo #2 sobre la presentacion advertencias y el empaquetado.","A traves de la Ley Especial para el control del tabaco art 19 20 21 22 del cpaitulo #2 sobre la presentacion advertencias y el empaquetado."
"64","Hungary","The amendment of Act XLII of 1999 in April 2011 had introduced combined health warnings with an effect from 1 September 2012. From 1 September 2012 cigarettes can be produced only with combined warnings and from 1 January 2013. cigarettes can be marketed only with combined warnings. The pictorials shall be depicted on a main side of the packaging. covering at least 40 per cent of the surface. We use the European Commission pictorial library.","The amendment of Act XLII of 1999 in April 2011 had introduced combined health warnings with an effect from 1 September 2012. From 1 September 2012 cigarettes can be produced only with combined warnings and from 1 January 2013 cigarettes can be marketed only with combined warnings. The pictorials shall be depicted on a main side of the packaging covering at least 40 per cent of the surface.We use the European Commission pictorial library.","There has been no further progress in the last three years in implementing Article 11."
"65","Iceland","The EU regulation on pictorial warnings was approved by government. New regulations on pictorial warnings was implemeted with following timeframe: Tobacco products with the old warnings could be imported until 31 December 2012 and for sale until 31 July 2013.
Other tobacco products with the old warnings could be for sale until 31 December 2013 according to the same regulation.
http://www.reglugerd.is/interpro/dkm/WebGuard.nsf/key2/790-2011","The EU regulation on pictorial warnings have been approved by government. New regulations on pictorial warnings will be enforced in Iceland by the end of this year. Tobacco products can be imported with the old warnings until 31 December 2012 and for sale until 31 July 2013.
Other tobacco products with the old warnings can be for sale until 31 December 2013 according to the same regulation.
The text of the regulation is available at: http://www.reglugerd.is/interpro/dkm/WebGuard.nsf/key2/790-2011","Answer/report not provided"
"66","India","New set of pictorial health warnings have been notified and implemented w.e.f 1st April. 2013. Three  set of  pictorial health warnings  each for smoking and smokeless /chewing forms respectively have been notified and the manufacturers have the option of choosing any one of the image. The horizontal and vertical ratios of the pack warnings have also been defined to prevent any distortion of the pack warnings. 
The pictorial health warnings have been developed in 18 languages including Hindi and English and has been uploaded on the Ministry of Health website  in downloadable format and alternatively the same may also be procured from MoHFW free of cost. 
Public notice in this regard has been published in all the leading national and regional dailies and communication has been sent by Ministry of Health to all the enforcement agencys  and states for enforcement of the new pictorial health warnings.   
The next round of rotation is due in Aril. 2015 hence Ministry of Health & Family Welfare has constituted an expert committee for  development of the new warnings.","A new set of pictorial health warnings was notified vide GSR 417(E) dated 27th May 2011and implemented w.e.f 1st December 2011. The pictorial health warnings have been developed in 18 languages including Hindi and English and have been uploaded on the website of the Ministry of Health & Family Welfare in downloadable format. Alternatively the same may also be procured from the Ministry free of cost. 
Further to strengthen its enforcement the guidelines for implementation of these Rules have also been developed and circulated to states. Public notice in this regard has been published in all the leading national and regional dailies and communication has been sent by Ministry of Health to all the enforcement agencies and states for enforcement of the new pictorial health warnings.","The Ministry of Health & Family Welfare has already notified the pictorial health warnings which came into force on 31 May 2009. The new set of pictorial health warnings have also been notified and will come into force from 1st December 2010."
"67","Iran (Islamic Republic of)","Answer/report not provided","Since the last report 2 new pictorial health warning were inserted on all tobacco products packages","Answer/report not provided"
"68","Iraq","The anti-smoking law in Iraq No. (19) of 2012 regulates the contents of tobacco products and packaging and labeling of tobacco products all in accordance with the requirements of the WHO FCTC.","Was obtaining regulatory approvals for the purpose of implementation of Article (11) of the Framework Convention and the work is under way to change the standard Iraqi Special tobacco products for the purpose of the adoption of pictorial health warnings on packets and packages of those products.","Answer/report not provided"
"69","Ireland","The Public Health (Tobacco) (Amendment) Bill 2011 was enacted in July 2011. This enabling legislation allowed for the introduction of regulations to provide for the introduction of combined text and graphic warnings on all tobacco products sold in Ireland. This legislation was required in order to allow for the introduction of the combined text and photo warnings developed by the European Commission for Member States as their introduction is not mandatory on Member States. 
The images used for the graphic warnings on tobacco products came from a library of images supplied by the European Commission.
 Approval was obtained from Government last November to proceed with a new Public Health (Standardised Packaging of Tobacco) Bill 2013. Work is ongoing on this legislation.
The new E.U. Tobacco Products Directive will cover areas such as labelling and packaging ingredients and emissions traceability and security features and cross border distance sales of tobacco.","Warning labels on all tobacco products in Ireland appear now in both the Irish and English language.","Warning labels on all tobacco products in Ireland appear now in both the Irish and English language."
"70","Israel","Answer/report not provided","The Israeli government approved a legislation proposal to implement many of the FCTC recommendations regarding ingredients disclosure and require graphic warnings on all tobacco products. The legislation is in the parliament for final aprovment.","Answer/report not provided"
"71","Italy","Italy has adopted the directive 2012/9/UE with the new text warnings included quit-line","Answer/report not provided","Answer/report not provided"
"72","Jamaica","The Public Health (Tobacco Control) Regulations 2013 was enacted on July 15 2013 includes the provisions for Article 11 of the FCTC.
See Annex 1.","Answer/report not provided","Answer/report not provided"
"73","Japan","Answer/report not provided","Answer/report not provided","The packages and labels have been appropriately regulated in Japan by such measures as the health warnings and the emission notice according to Article 36 as well as the disclaimer notice according to Article 36-2 of the enforcement regulation of the Tobacco Business Law."
"74","Jordan","The standards for Jordanian cigarettes were changed to increase the area of warnings from 30% to 50% to include four images in the warnings in addition to the textual message and to reduce the proportion of carbon monoxide in the emissions.","Standards concerning packaging of cigarettes in Jordan were reviewed and the size of health warnings increased from 30% to 50%. Pictures were also included in the pack warnings with four images alternating.","There is a standard for cigarettes and Jordan are now being reviewed to be inclusive and consistent with the provisions of the Convention"
"75","Kazakhstan","November 22 2011 approved by the Government Resolution ? 1366 ''On approval of rules for placing a pack of tobacco products tobacco product packaging information on the composition on the levels of tar nicotine and systemic poisons carcinogenic and mutagenic substances and health warnings'' which introduces the application of the 12 drawings on the pack tobacco packaging in April 2013. 
From April 2013 in Kazakhstan cigarette packs display images in the warning about the dangers of smoking to health.","November 22 2011 approved by Government Resolution ? 1366 On Approval of Regulations on the placement of a pack of tobacco products tobacco product packaging information on the composition on the levels of resinous substances nicotine and systemic poisons carcinogenic and mutagenic substances and warning of the dangers of smoking which introduces the application of the 12 pictures on the pack with the packaging of tobacco products in April 2013.","Answer/report not provided"
"76","Kenya","Draft pictorial warnings.","Answer/report not provided","All tobacco prodcucts for sale in Kenya bear text health warning covering 80% of total display areas of the package."
"77","Kiribati","Part 3 of the Tobacco Control Act regulates the labelling of tobacco packages. 
Details of labelling of tobacco products however should be developed further in a regulation to be made by the Minister of Health (Section 3.–(7) of the Act). Such a regulation has already put in place in this year.","Answer/report not provided","Answer/report not provided"
"78","Kuwait","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"79","Kyrgyzstan","Aiming to diminish all forms of illegal tobacco products sales including smuggling. illegal production and falsification. every pack and package of tobacco products for retail and wholesale distribution on the internal market must contain the heading: “Sales permitted on the territory of Kyrgyz Republic” with indication of a country of origin of tobacco products .
Each pack and box of tobacco item must contain the pictorial health warning on harmfulness of tobacco use in the state and official languages occupying not less than 40 percent of main space on front and back sides of the pack and box of tobacco products.
Text of the health warning should meet the following requirements:
clear and readable;
printed by the means. excluding its elimination. at the bottom of the pack and box. aligned at the centre and placed in parallel to the pack top edge in Helvetica font. black color. bold type against white background; it should be separated from the brand name and other graphics on the pack by black-coloured line (border) 3 mm width. At identifying of the warning size the line (border) size should not taken into account; 
placed on the packaging in an area. where the sign cannot be damaged when opening the package.
cannot be hidden. unnoticeable. easily erasable. interrupted by other signs and drawings. 
	Text of the pictorial health warning on harmfulness of tobacco use for the population health shall be confirmed by the authorized state body of Kyrgyz Republic in healthcare and shall be changed not less than once in three years.","Answer/report not provided","Answer/report not provided"
"80","Lao People's Democratic Republic","A draft decree needed to be revised in order to meet WHO FCTC requirement as much as possible (at least 50%) .","Answer/report not provided","Answer/report not provided"
"81","Latvia","Answer/report not provided","Starting from 1 June 2010 all tobacco product packages are required to carry a combined health warning (picture + message) on the second largest surface (back).","Latvia became one of the first countries in Europe who implemented combined health warnings on tobacco product packaging. Beforehand Latvian legislation required that textual warnings covered at least 30 % of both package surfaces. There 2 types of warnings. Each packaging unit of tobacco products to be sold in Latvia displayed at least one of the general warnings (smoking kills; smoking poses a serious hazard to you and others around you) in the official language. And each packaging unit of tobacco products to be sold in Latvia displayed at least one of the 14 special warnings in the official language. With a law amendments latest from March 2010 each package is required to carry on the second largest surface (back) a combined health warning (text+picture) covering 40% of the surface space. Overall 14 warnings are available that are changed regularly to avoid that only the comparatively mild pictures are used to warn people on the negative health effects of smoking. 2 general warnings (mentioned above) on the first largest surface (front of the package) are also used."
"82","Lebanon","Law 174 has in article 8 stated the following:

a. It is prohibited to cover any tobacco product with any misleading element about its characteristics. effects. risk factors. emissions. including any expression. description or symbol implying that one tobacco product is less dangerous than another. such as “light”. “ultra light”. “mild”. or any other term in Arabic or any other language. 

b. All tobacco packs or packets must contain health warnings in Arabic. written very clearly. describing the dangerous effects of tobacco on health. These warnings shall cover 40 % (forty percent) of the total surface of the pack and packet. and are to be determined by implementation decrees issued upon the proposal of the Minister of Public Health based on the opinion of Standards and Specifications Authority of Lebanon. Warnings must be written on the two main sides of the pack and packet; and what is meant by the two main sides is the widest sides. 

c. It is possible to issue a decree upon the proposal of the minister of public health and the minister of finance. to post warning images on the two main sides of the pack and packet. covering 40 % (forty percent) of the total surface of each side. 
d. It is prohibited to hide the health warnings in any way.","Answer/report not provided","Answer/report not provided"
"83","Lesotho","Answer/report not provided","No legislation currently in place on packaging and labelling","No legislation currently in place on packaging and labelling."
"84","Libyan Arab Jamahiriya","Answer/report not provided","A warning has been added on the main side of the package. See Cabinet Decree 2009.","Answer/report not provided"
"85","Lithuania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"86","Luxembourg","Answer/report not provided","Answer/report not provided","Article 4. de la loi du 11 aôut 2006 relative à la lutte antitabac et son RGD."
"87","Madagascar","Affichage des avertissements sanitaire sur tous les conditionnements des produits du tabac (paquet et cartouche) vendu dans tous les marchés locales et les points de vente.","Vulgarisation de larrêté N 18171/2003
Contrôle des produits du tabac nayant pas des marquage sur les paquets
Promulgation du decret N 2010 - 1008 du 14 decembre 2010 portant conditionnement et etiquettage des produits du tabac en vente à Madagascar","Vulgarisation de larrêté N 18171/2003
Contrôle des produits du tabac nayant pas des marquage sur les paquets"
"88","Malaysia","The size of Pictorial Health Warning on the front panel of cigarette packet and carton is increased from 40% to 50% of the coverage area under the CTPR (amendment) 2013. 
Additional of 6 new pictorial health warning that are taken from Malaysia''s hospital are also included in the CTPR (amendment) 2013. 
Since 2009 ban on misleading descriptors has been introduce. In 2013 the matter forbidden on tobacco product packaging or label has been expended by prohibited the use of any term word description claim representation or graphic that states the grading quality or supremacy of the product.","Since the introduction of Pictorial Health Warnings (PHWs) and ban on misleading descriptors in 2009 there has been no further amendments to the Control of Tobacco Product Regulation concerning packaging and labelling of tobacco products.","Since the introduction of pictorial health warning and a ban on misleading descriptors in 2009 (see Annex 2) there has been no further amendments to the Control of Tobacco Product Regulation concerning packaging and labelling of tobacco products."
"89","Maldives","The provisions of Article 11 are not fully implemented. Regulations relating to this have been in the process for over 2 years. However due to industry influence it has not been ratified still. Maldives is seeing more and more resistant to the steps that need to be taken against tobacco in the past few years.","Answer/report not provided","Answer/report not provided"
"90","Mali","Article 15 de la régulation stipule: L’avertissement sanitaire couvre au moins 50% de chacune des deux (2) faces principales du paquet cartouche et autre unité de conditionnement de produits de tabac.
Il est imprimé sur la partie centrale des deux (2) faces principales du paquet de la cartouche et de tout autre unité de conditionnement de produits du tabac en caractères gras « Helvetica » noirs indélébiles et parfaitement lisibles et sur fond blanc.
L’avertissement sanitaire est entouré dun bord noir dune épaisseur minimale de 3 mm ninterférant en aucune façon avec le texte des avertissements.","Des discussions ont été faites avec la direction du commerce et de la concurrence et lindustrie du Tabac du Mali sur la surface de mise en garde les textes sanitaires et les pictogrammes","Answer/report not provided"
"91","Malta","In line with EU legislation.
Royalty rights of pictorials used belong to the Commission of the European Union.","Health warning (pack and labelling) legislation -including Pictorials as from 2011","Health warnings (pack and labelling) legislation adopted - including pictorial warnings as from 2011."
"92","Marshall Islands","Part III of the RMI Tobacco Control Act 2006 outlines requirements for packaging and labelling stipulating that all tobacco products shall carry the health warnings as regulated by the health authority banning packaging and labelling that would mislead or deceive consumers and including markers to facilitate the identification of illicit tobacco products and products on which tax has not been paid. However as the regulations have not been developed to date the requirements of the Act have not been implemented. Therefore Article 11 and the guidelines for its implementation have not been implemented in RMI.","This report is responding mostly with No because we are in the process of developing our health warning and there have not been approved yet. We are still in the process of deciding what sizes to be employed and we have yet to shop around for pictures to be used. We may be needing assistance from WHO to the continuation and finalization of the process. The health warnings are pending the approval and further work ups of the Attorney General Office.","I inserted No to all the questions because these regulation to address Article 11 have already been developed; however they have not been approved by the Government of the Marshall Islands. These regulations are now being reviewed by the Office of the Attorney General prior to the approval of the Congress as well. When they are approved we can use them and they may or may not be own since we are borrowing from other nations."
"93","Mauritania","Answer/report not provided","Rien","Answer/report not provided"
"94","Mauritius","Answer/report not provided","According to the Tobacco Regulations 2008 all packages ofcigarettes should mandatorily carried one of the eight rotating pictorial health warnings and text warnings. The pictorial health warning occupy 60% of the front display area and consists of a text warning in French and 70% of the back display area accompany with a text warning in English. Moreover 65% of the sides display area of the package should be occupied by a written text warning in French and English. 

Cigar packages should mandaorily carried a text warning message in English and French 

All package layouts with template of health warnings are approved by the Ministry of Health and Quality of Life.","The tobacco legislation requires that the cigarette package carries a prescribed pictorial health warning on 60 % of the front principal display areas and 70% of the back principal display area. A total of 8 rotating health warnings are in force. the sides of the cigarette packages carry text-only health warnings on 65% of the surface area.There is 100% compliance to these provisions in the law."
