"","Party","2014 ","2012 ","2010 "
"141","Spain","Ante la necesidad de elevar el nivel de protección de la población frente a la exposición al humo ambiental del tabaco en los espacios cerrados de uso público o colectivo. el 2 de enero de 2011 entró en vigor la Ley 42/2010. de 30 de diciembre. por la que se modifica la Ley 28/2005. de 26 de diciembre. de medidas sanitarias frente al tabaquismo y reguladora de la venta. el suministro. el consumo y la publicidad de los productos del tabaco. 
Se planeó especialmente la protección de dos colectivos importantes: el de los menores. grupo especialmente sensible de población que está expuesto al humo del tabaco en los lugares públicos cerrados. y el de trabajadores del sector de la hostelería. que se encontraba claramente desprotegido con respecto al resto de los trabajadores. al estar expuestos al humo de tabaco ajeno en su lugar de trabajo. 
La modificación establece una serie de medidas complementarias a las determinadas por la Ley 28/2005. En primer lugar y como novedad se incluyen las siguientes definiciones en el artículo 2: 
- espacios de uso 	público: 	lugares accesibles al público en general o lugares de uso colectivo. con independencia de su titularidad pública o privada 
- espacio al aire libre en el ámbito de la hostelería: todo espacio no cubierto o todo espacio que estando cubierto esté rodeado lateralmente por un máximo de dos paredes. muros o paramentos 
Se prohíbe fumar en todos los espacios cerrados públicos y de uso colectivo. Bajo este epígrafe se incorporan a los anteriores espacios libres de humo. eliminando la posibilidad de mantener espacios para fumadores. los bares. restaurantes. salas de fiesta. discotecas. locales de ocio. de juego y recreativos. puertos. aeropuertos. estaciones de trenes y autobuses. 
Se modifica la redacción relativa a la prohibición de fumar en centros sanitarios y educativos de forma que se clarifica en ambos casos la prohibición de fumar en todo el recinto. incluidos los espacios al aire libre y espacios cubiertos. a excepción de los centros universitarios en los que no está prohibido fumar en los espacios al aire libre. 
Se regula la situación relativa a los hoteles. estableciendo la posibilidad de destinar hasta un 30% de las habitaciones para fumadores de manera permanente. siempre que estén señalizadas. separadas del resto. con ventilación independiente. se informe a los clientes por anticipado y no se permita a los trabajadores la entrada a las mimas en presencia de clientes. 
Se modifica la redacción del texto sobre establecimientos penitenciarios para clarificar que se permite habilitar zonas separadas. señalizadas y con dispositivos de ventilación independiente para que los internos fumen. además de al aire libre. 
Se modifica la redacción del texto sobre establecimientos psiquiátricos para clarificar que en los de media y larga estancia se permite habilitar zonas separadas. señalizadas y con dispositivos de ventilación independiente para que los pacientes fumen. además de al aire libre. 
Se modifica la redacción del texto sobre centros residenciales de mayores para clarificar que se permite habilitar zonas separadas. señalizadas y con dispositivos de ventilación independiente para que los residentes fumen. No se permite fumar en las habitaciones. 
Además de lo anterior. en la nueva ley se ha aumentado las medidas de protección de los menores al prohibir fumar en espacios al aire libre destinados a menores como recintos infantiles de parques y zonas de juego para la infancia.","Ante la necesidad de elevar el nivel de protección de la población frente a la exposición al humo ambiental del tabaco en los espacios cerrados de uso público o colectivo el 2 de enero de 2011 entró en vigor la Ley 42/2010 de 30 de diciembre por la que se modifica la Ley 28/2005 de 26 de diciembre de medidas sanitarias frente al tabaquismo y reguladora de la venta el suministro el consumo y la publicidad de los productos del tabaco. 
Se planeó especialmente la protección de dos colectivos importantes: el de los menores grupo especialmente sensible de población que está expuesto al humo del tabaco en los lugares públicos cerrados y el de trabajadores del sector de la hostelería que se encontraba claramente desprotegido con respecto al resto de los trabajadores al estar expuestos al humo de tabaco ajeno en su lugar de trabajo. 
La modificación establece una serie de medidas complementarias a las determinadas por la Ley 28/2005. En primer lugar y como novedad se incluyen las siguientes definiciones en el artículo 2: 
- espacios de uso 	público: 	lugares accesibles al público en general o lugares de uso colectivo con independencia de su titularidad pública o privada 
- espacio al aire libre en el ámbito de la hostelería: todo espacio no cubierto o todo espacio que estando cubierto esté rodeado lateralmente por un máximo de dos paredes muros o paramentos 
Se prohíbe fumar en todos los espacios cerrados públicos y de uso colectivo. Bajo este epígrafe se incorporan a los anteriores espacios libres de humo eliminando la posibilidad de mantener espacios para fumadores los bares restaurantes salas de fiesta discotecas locales de ocio de juego y recreativos puertos aeropuertos estaciones de trenes y autobuses. 
Se modifica la redacción relativa a la prohibición de fumar en centros sanitarios y educativos de forma que se clarifica en ambos casos la prohibición de fumar en todo el recinto incluidos los espacios al aire libre y espacios cubiertos a excepción de los centros universitarios en los que no está prohibido fumar en los espacios al aire libre. 
Se regula la situación relativa a los hoteles estableciendo la posibilidad de destinar hasta un 30% de las habitaciones para fumadores de manera permanente siempre que estén señalizadas separadas del resto con ventilación independiente se informe a los clientes por anticipado y no se permita a los trabajadores la entrada a las mimas en presencia de clientes. 
Se modifica la redacción del texto sobre establecimientos penitenciarios para clarificar que se permite habilitar zonas separadas señalizadas y con dispositivos de ventilación independiente para que los internos fumen además de al aire libre. 
Se modifica la redacción del texto sobre establecimientos psiquiátricos para clarificar que en los de media y larga estancia se permite habilitar zonas separadas señalizadas y con dispositivos de ventilación independiente para que los pacientes fumen además de al aire libre","Answer/report not provided"
"142","Sri Lanka","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"143","Sudan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"144","Suriname","Answer/report not provided","Suriname conducted in consultation with competent international bodies an air quality monitoring study in 2011 for measuring the emissions of tobacco products.","Answer/report not provided"
"145","Swaziland","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"146","Sweden","Answer/report not provided","The legal restrictions regarding designated smoking areas are stricter for restaurants pubs bars nightclubs and cafés than for other public places. However the Swedish National Institute of Public Health will examine the need for further progress relating to smoke-free public environments in 2012-2013","Answer/report not provided"
"147","Syrian Arab Republic","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"148","Tajikistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"149","Thailand","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"150","The former Yugoslav Republic of Macedonia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"151","Timor-Leste","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"152","Togo","Answer/report not provided","Voir texte de la loi annexée au rapport du Togo 2010.","Answer/report not provided"
"153","Tonga","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"154","Trinidad and Tobago","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"155","Tunisia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"156","Turkey","Answer/report not provided","Although it is free smokers have decreased their smoking at 35% at home. Moreover a decline by 20% was determined in the applications to outpatient clinics due to asthma crisis and respiratory infections since the beginning of the full implementation of Smokefree Law until July 2010.","Answer/report not provided"
"157","Turkmenistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"158","Tuvalu","Please note that “Trains” and “shopping mall” not applicable","Answer/report not provided","Answer/report not provided"
"159","Uganda","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"160","Ukraine","There are large decline in tobacco smoke exposure in Ukraine in 2010-2013 (see above","In 2005-2010 the proportion of those who were exposed to tobacco smoke daily or almost daily decreased from 53% to 33% and the proportion of those almost never or rarely exposed increased from 26% to 48% (GATS).","In 2005-2010 the proportion of those who were exposed to tobacco smoke daily or almost daily decreased from 53% to 33% and the proportion of those almost never or rarely exposed increased from 26% to 48% (GATS)."
"161","United Arab Emirates","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"162","United Kingdom","Health Act 2006 available online at:
http://www.legislation.gov.uk/ukpga/2006/28/contents 
The ''Smokefree England: One Year On'' report presents a review of the legislation covering compliance public opinion the views of businesses and academic research into the health benefits of a smokefree England. Available online at: http://www.smokefreeengland.co.uk/thefacts/latest-research.html 
Summary of the findings of the smokefree legislation compliance data collection from local authorities in England from July 2007 to July 2010 available online at: http://www.smokefreeengland.co.uk/files/83840-coi-smokefree-compliance_period_tagged-13.pdf 
In 2011 an academic review of the evidence of the impact of the smokefree legislation that was implemented in England in 2007 was published. The evidence is clear that smokefree legislation has had beneficial effects on health. The report is available at:
http://www.dh.gov.uk/prod_consum_dh/groups/dh_digitalassets/documents/digitalasset/dh_124959.pdf
Further information guidance and resources (including signage) for smokefree legislation in England is available online at: 
http://www.smokefreengland.co.uk/ 
Further information guidance and resources (including signage) for smokefree legislation in Scotland is available online at: 
http://www.clearingtheairscotland.com/ 
Further information guidance and resources (including signage) for smokefree legislation in Wales is available online at:
http://wales.gov.uk/smokingbanwalessub/home/?lang=en 
Further information guidance and resources (including signage) for smokefree legislation in Northern Ireland is available online at:
http://www.spacetobreathe.org.uk/","Health Act 2006 available online at:
http://www.legislation.gov.uk/ukpga/2006/28/contents 
The Smokefree England: One Year On report presents a review of the legislation covering compliance public opinion the views of businesses and academic research into the health benefits of a smokefree England. Available online at: http://www.smokefreeengland.co.uk/thefacts/latest-research.html 
Summary of the findings of the smokefree legislation compliance data collection from local authorities in England from July 2007 to July 2010 available online at: http://www.smokefreeengland.co.uk/files/83840-coi-smokefree-compliance_period_tagged-13.pdf 
In 2011 an academic review of the evidence of the impact of the smokefree legislation that was implemented in England in 2007 was published. The evidence is clear that smokefree legislation has had beneficial effects on health. The report is available at:
http://www.dh.gov.uk/prod_consum_dh/groups/dh_digitalassets/documents/digitalasset/dh_124959.pdf
Further information guidance and resources (including signage) for smokefree legislation in England is available online at: 
http://www.smokefreengland.co.uk/ 
Further information guidance and resources (including signage) for smokefree legislation in Scotland is available online at: 
http://www.clearingtheairscotland.com/ 
Further information guidance and resources (including signage) for smokefree legislation in Wales is available online at:
http://wales.gov.uk/smokingbanwalessub/home/?lang=en 
Further information guidance and resources (including signage) for smokefree legislation in Northern Ireland is available online at:
http://www.spacetobreathe.org.uk/","Health Act 2006 available online at: http://www.legislation.gov.uk/ukpga/2006/28/contents 
The Smokefree England: One Year On report presents a review of the legislation covering compliance public opinion businesses experience of implementing smokefree law in the workplace and academic research into the health benefits of a smokefree England. Available online at: http://www.smokefreeengland.co.uk/thefacts/latest-research.html 
Summary of the findings of the smokefree legislation compliance data collection from local authorities in England from July 2007 to July 2010. Available online at: http://www.smokefreeengland.co.uk/files/83840-coi-smokefree-compliance_period_tagged-13.pdf 
Further information guidance and resources (including signage) for smokefree legislation in England is available online at: http://www.smokefreeengland.co.uk/ 
Further information guidance and resources (including signage) for smokefree legislation in Scotland is available online at: http://www.clearingtheairscotland.com/ 
Further information guidance and resources (including signage) for smokefree legislation in Wales is available online at: http://wales.gov.uk/smokingbanwalessub/home/?lang=en 
Further information guidance and resources (including signage) for smokefree legislation in Northern Ireland is available online at: 
http://www.spacetobreathe.org.uk/"
"163","United Republic of Tanzania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"164","Uruguay","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"165","Uzbekistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"166","Vanuatu","To re-enforce this section. each public places should provide a smoking free zone site.","Answer/report not provided","Answer/report not provided"
"167","Venezuela","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"168","Viet Nam","Answer/report not provided","The documents listed above are available for download at: http://www.tobaccocontrollaws.org/country/viet-nam","The documents listed above are available for download at: http://www.tobaccocontrollaws.org/country/viet-nam"
"169","Yemen","Answer/report not provided","Answer/report not provided","Answer/report not provided"
