"","Party","2014","2012","2010"
"141","Spain","Answer/report not provided","- Encuesta Nacional de Salud: se efectúa cada cinco años (2016).
- Encuesta Europea de Salud de España: se efectúa cada cinco años (2014).
- Encuesta Domiciliaria sobre Abuso de Drogas: se efectúa cada dos años (2011/12 2013/14 2015/16)
- Eurobarómetro 2012
- Encuesta ESTUDES (Encuesta Estatal sobre Uso de Drogas en Enseñanzas Secundarias): se efectúa anualmente.
- Estudio de comportamientos de los escolares relacionados con la salud (ECERS-HBSC) de España: se efectúa cada cuatro años (2014).
- Estudio de factores de riesgo en estudiantes de secundaria (FRESC). Jóvenes escolarizados en Barcelona: se efectúa cada cuatro años (2012).
- Estudio de monitorización de las conductas de salud de los adolescentes de Terrasa (EMCSAT): se efectúa cada dos años (2012 2014 y 2016).
-	Sistema de Vigilancia de Factores de Riesgo Asociados a Enfermedades no Transmisibles en Población Juvenil (SIVFRENT-J). Individuos escolarizados en el 4º curso de la Enseñanza Secundaria Obligatoria (E.S.O.) en la Comunidad de Madrid: se efectúa anualmente.
-	Sistema de Vigilancia de Factores de Riesgo asociados a Enfermedades No Transmisibles dirigido a población Adulta (SIVFRENT-A): se efectúa anualmente.
Encuesta sobre consumo de drogas en jóvenes de La Rioja: se efectúa cada dos años (2012 y 2014)
Euskadi y Drogas: se efectúa cada dos años (2012 2014 2016)
-	Encuesta sobre consumo de drogas en La Rioja: se efectúa cada dos años (2013 2015 y 2017)","Answer/report not provided"
"142","Sri Lanka","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"143","Sudan","Answer/report not provided","There is a plan to perform some studies concerning university students","Answer/report not provided"
"144","Suriname","National Household Drug Prevalence Survey","National Household Drug Prevalence Survey","Answer/report not provided"
"145","Swaziland","Answer/report not provided","We wish to undertake a GYTS and studies on the economics of tobacco farming and alternatives to tobacco farming as well. Also we shall write a proposal to World Health Organization with a view to undertake GATS.","Answer/report not provided"
"146","Sweden","The Public Health survey “Health on equal terms” annual survey since 2004. 
CAN (The Swedish Council for Information on Alcohol and Other Drugs) annual survey. Will be repeated.","Further information on the system of long-term indicators is pending the implementation being fully undertakenAs mentioned in 3.4.3.4 the national public health survey is conducted annually","Answer/report not provided"
"147","Syrian Arab Republic","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"148","Tajikistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"149","Thailand","1) The cigarette Smoking and Alcohol Drinking Behavior Survey in 2014 
2) The Health and Welfare Survey (HWS) in 2015. The survey will contain the core question of smoking behaviour. 
3) The national health exam survey in 2015/ 2016. The survey will conduct by National Health Examination Survey Office (NHESO). HSRI. MoPH. 

4) The Behavioral Risk Factor Surveillance System (BRFSS). The survey was conducted by Bureau of noncommunicable disease. DDC. MoPH in 2010 and plan to repeat but not decided yet.","1) The Health and Welfare Survey (HWS) in 2013. The survey will contain the core question of smoking behaviour.
2) The cigarette Smoking and Alcohol Drinking Behavior Survey in 2014
3) The national health exam survey in 2013/ 2014. The survey will conduct by National Health Examination Survey Office (NHESO) HSRI MoPH.","Answer/report not provided"
"150","The former Yugoslav Republic of Macedonia","In 2014 it is planned to repeat HBSC survey for the behaviour of youth to health.","Answer/report not provided","Answer/report not provided"
"151","Timor-Leste","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"152","Togo","le STEPS pour 2014","GYTS pour 2013 le STEPS pour 2014","Answer/report not provided"
"153","Tonga","Both to be repeated in 5 years times","- the second STEPS survey for Tonga is currently conducted
- a National Census will also be conducted next month","Answer/report not provided"
"154","Trinidad and Tobago","Yes - 5 years","Answer/report not provided","Answer/report not provided"
"155","Tunisia","OUI enquêtes nationales tous les 5 ans","OUI enquêtes nationales tous les 5 ans","Answer/report not provided"
"156","Turkey","Answer/report not provided","Global Adult Tobacco Survey in 2012 Global Youth Tobacco Survey 2012.","Answer/report not provided"
"157","Turkmenistan","Planned GYTS - a study on the prevalence of tobacco smoking using the WHO methodology in September 2014.","Answer/report not provided","Answer/report not provided"
"158","Tuvalu","Answer/report not provided","In line with our workplans","Answer/report not provided"
"159","Uganda","GATS and GYTS surveys","Answer/report not provided","Answer/report not provided"
"160","Ukraine","Annual household surveys will be continued by the National Statistics Service.","Yes National Tobacco Control Program plans to conduct annual surveys but still no funding was allocated for such surveys.","Yes National Tobacco Control Program plans to conduct annual surveys but still no funding was allocated for such surveys."
"161","United Arab Emirates","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"162","United Kingdom","Surveys are undertaken on a regular basis.","Surveys are undertaken on a regular basis.","Answer/report not provided"
"163","United Republic of Tanzania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"164","Uruguay","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"165","Uzbekistan","1. With assistance from WHO / CDC for the period September- December 2013 conducted a study on the prevalence of tobacco use among adolescents aged 13-15 years (GYTC). Currently. work has begun on the preparation of the report . which is scheduled for completion by June 2014
2 . With the assistance of the WHO project ''Health -3 ''. implemented with the participation of the World Bank carried out to examine the prevalence of NCD risk factors using WHO STEPS methodology . In the period January- April 2014 in the republic . field data collection work . Completion of the statistical processing . data analysis and preparation of the report is scheduled for August 2014","Answer/report not provided","Answer/report not provided"
"166","Vanuatu","Answer/report not provided","Yes NCD STEP survey and Global Youth Tobacco Survey is planned to be done every five years","Answer/report not provided"
"167","Venezuela","si","Si","Answer/report not provided"
"168","Viet Nam","GATS 2014","Answer/report not provided","Answer/report not provided"
"169","Yemen","Answer/report not provided","Yemen Family Health Survey and GATS","Answer/report not provided"
