"","Party","2014 ","2012 ","2010 "
"53","France","La circulaire du 3 août 2011 (mentionnée au 3.1.1.6) précise les modalités de contrôle de linterdiction de fumer. Elle rappelle que ce sont en premier lieu les officiers et agents de police judiciaire qui sont compétents pour contrôler linterdiction de fumer en vertu du pouvoir de police générale que leur confère le code de procédure pénale. Les personnels mentionnés à larticle L. 3512-4 du CSP peuvent également être mobilisés dans le cadre exclusif de leur compétence respective à savoir : 
- pour le ministère de la santé : les médecins inspecteurs de santé publique ingénieurs du génie sanitaire inspecteurs de laction sanitaire et sociale ingénieurs d’études sanitaires et techniciens sanitaires ainsi que les ingénieurs et techniciens territoriaux et les inspecteurs de salubrité de la ville de Paris ;
- les inspecteurs du travail et sous leur autorité les contrôleurs du travail des
ministères chargés du travail de lagriculture et des transports;
- des agents tels que les inspecteurs de la santé publique vétérinaire ingénieurs du génie rural des eaux et des forêts ayant la qualité de fonctionnaire ingénieurs de lagriculture et de lenvironnement techniciens supérieurs des services du ministère de lagriculture contrôleurs sanitaires des services du ministère de lagriculture fonctionnaires et les agents non titulaires de lEtat compétents en matière sanitaire vétérinaires contrôleurs sanitaires et préposés sanitaires contractuels de lEtat (pour les missions définies dans leur contrat) sous tutelle du ministère chargé de lagriculture.","La circulaire du 3 août 2011 (mentionnée au 3.1.1.6) précise les modalités de contrôle de linterdiction de fumer. Elle rappelle que ce sont en premier lieu les officiers et agents de police judiciaire qui sont compétents pour contrôler linterdiction de fumer en vertu du pouvoir de police générale que leur confère le code de procédure pénale. 
 Les personnels mentionnés à larticle L. 3512-4 du CSP peuvent également être mobilisés dans le cadre exclusif de leur compétence respective à savoir :
- pour le ministère de la santé : les médecins inspecteurs de santé publique ingénieurs du génie sanitaire inspecteurs de laction sanitaire et sociale ingénieurs détudes sanitaires et techniciens sanitaires ainsi que les ingénieurs et techniciens territoriaux et les inspecteurs de salubrité de la ville de Paris ;
- les inspecteurs du travail et sous leur autorité les contrôleurs du travail des ministères chargés du travail de lagriculture et des transports;
- des agents tels que les inspecteurs de la santé publique vétérinaire ingénieurs du génie rural des eaux et des forêts ayant la qualité de fonctionnaire ingénieurs de lagriculture et de lenvironnement techniciens supérieurs des services du ministère de lagriculture contrôleurs sanitaires des services du ministère de lagriculture fonctionnaires et les agents non titulaires de lEtat compétents en matière sanitaire vétérinaires contrôleurs sanitaires et préposés sanitaires contractuels de lEtat (pour les missions définies dans leur contrat) sous tutelle du ministère chargé de lagriculture.","Answer/report not provided"
"54","Gabon","Voir articles 20 et 21 alinéa 2 chapitre 4 de la loi","Answer/report not provided","Answer/report not provided"
"55","Gambia","Answer/report not provided","The 5th and 8th sections of the Prohibition of the Smoking (Public Places) Act 1998 suggests penalty to to violation of the provisions of this act. Please see Annex 3 for more information.","Answer/report not provided"
"56","Georgia","Administrative organ responsible for implementing finacial sanctions against violators is defined but the system is extremely complicated. Policeman is not eligible to make a decision about fining a violator imediately. Any decision about fining is made through the the court. Tobacco Control National Committee which was established in 2013 also elaborated amendments to the Administrative Offense Code which considers simplification of procedure of imposing sanctions on violators and increase of fines.","Administrative organ responsible for implementing finacial sanctions against violators is defined but the system is extremely complicated. Policeman is not eligible to make a decision about fining a violator imediately. Any decision about fining is made through the the court.","Answer/report not provided"
"57","Germany","Law enforcement lies within the responsibility of the local level there are fines defined within the law.","Law enforcement lies within the responsibility of the local level there are fines defined within the law.","Answer/report not provided"
"58","Ghana","According to the law the penalty is a fine of not more than 750 penalty units or term of imprisonment of not more than 3 years. 1 penalty unit is equivalent to GH¢12.00 (total of GHC 9 000) or to both. Continuing offence to a further fine of ten penalty units for each day during which the offence continues. The aadministrative penalties is GH¢25 000.00 Exchange rate US$1:GhC2.27","students in health training and Ghana education service institutions found smoking are penalised and can lead to dismissal. 
The public will speak out and disallow anyone who smoke in public transport including the driver.

Drivers will drop a pessengers who smokes in public Bus or Metro Mass Transport.","Answer/report not provided"
"59","Greece","Penalties for violations are described in national law No. 3868/2010","Penalties for violations are described in national law","Answer/report not provided"
"60","Grenada","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"61","Guatemala","Reglamento de la Ley establece obligaciones específicas de los administrados y acciones a cargo del Ministerio de Salud Pública y Asistencia Social","El Decreto 74-2008 que contiene la ley de Creación de los Ambientes Libres de Humo de Tabaco contiene normas juridicas que prohiben fumar en lugares de trabajo transporte colectivo lugares públicos cerrados; asimismo establece las sanciones aplicables en caso de incumplimiento; el Código de Salud establece el procedimiento administrativo sancionatorio a aplicar si fuere procedente.","Answer/report not provided"
"62","Guyana","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"63","Honduras","Se estableció el sistema de derecho a la denuncia que tienen los ciudadanos (as) al incumplimiento de lo establecido del Artículo 26 de la Ley Especial para el Control del Tabaco LECT y su Reglamentación. referente a la prohibición de consumo de tabaco en lugares abiertos y cerrados ya sea públicos o privados; para lo cual se hace uso de la respectiva denuncia por escrito en buzones ubicados en las instituciones públicas y la empresa privada.","Si lo hace a traves de las prohibiciones de los espacios (art #26) de los pictogramas (art#21) de las sanciones (art #38-59)","Si lo hace a traves de las prohibiciones de los espacios (art #26) de los pictogramas (art#21) de las sanciones (art #38-59)"
"64","Hungary","Compliance with the provisions on smoking bans is controlled by the health authority which shall impose a health protection fine in the case of violations of those provisions. on the infringing natural or legal person or organisation without legal personality.
The amount of the health care penalty 
a) in the event of any breach of the prohibitions or restrictions with regard to smoking is between 20 000 and 50 000 forints; 
b) in the event of failure to fulfil or to properly fulfil the obligation regarding designation of smoking areas and prohibitions on smoking. or any infringement of the supervisory obligation with regard to the enforcement of prohibitions and restrictions concerning smoking and the distribution of tobacco products: 
ba) is between 100 000 and 250 000 forints if imposed upon the person held liable to fulfill these obligation. or 
bb) between 1 000 000 and 2 500 000 forints if imposed upon an institution. organization. operator or business association.
If someone experiences a breach of the smoking bans. he/she can make complaint at the health authority.","Compliance with the provisions on smoking bans is controlled by the health authority which shall impose a health protection fine in the case of violations of those provisions on the infringing natural or legal person or organisation without legal personality.
The amount of the health care penalty 
a) in the event of any breach of the prohibitions or restrictions with regard to smoking is between 20 000 and 50 000 forints; 
b) in the event of failure to fulfil or to properly fulfil the obligation regarding designation of smoking areas and prohibitions on smoking or any infringement of the supervisory obligation with regard to the enforcement of prohibitions and restrictions concerning smoking and the distribution of tobacco products: 
ba) is between 100 000 and 250 000 forints if imposed upon the person held liable to fulfill these obligation or 
bb) between 1 000 000 and 2 500 000 forints if imposed upon an institution organization operator or business association.
If someone experiences a breach of the smoking bans he/she can make complaint at the health authority.","Answer/report not provided"
"65","Iceland","The Administration of Occupational Safety and Health local government health committees the Icelandic Maritime Administration and the Civil Aviation Administration monitor as applicable compliance with the provisions of these regulations in accord with legislation applying to those bodies. 
 Should a member of staff of an institution or company believe that the provisions of these regulations are being violated he/she may make a complaint to the Administration of Occupational Safety and Health the Icelandic Maritime Administration or the Civil Aviation Administration in accord with legislation applying to those bodies.
Should a customer or client of an institution or company believe that the provisions of these Regulations are being violated he/she may direct a complaint to the health committee in the relevant monitoring region in accord with legislation applying to local government health committees. 
Violations of these regulations are subject to the Tobacco Control Act no. 2002 and as applicable to the provisions of the Working Environment Health and Safety in the Workplace Act and the Hygiene and Pollution Control Act.","The Administration of Occupational Safety and Health local government health committees the Icelandic Maritime Administration and the Civil Aviation Administration monitor as applicable compliance with the provisions of these regulations in accord with legislation applying to those bodies. 
 Should a member of staff of an institution or company believe that the provisions of these regulations are being violated he/she may make a complaint to the Administration of Occupational Safety and Health the Icelandic Maritime Administration or the Civil Aviation Administration in accord with legislation applying to those bodies.
Should a customer or client of an institution or company believe that the provisions of these Regulations are being violated he/she may direct a complaint to the health committee in the relevant monitoring region in accord with legislation applying to local government health committees. 
Violations of these regulations are subject to the Tobacco Control Act no. 2002 and as applicable to the provisions of the Working Environment Health and Safety in the Workplace Act and the Hygiene and Pollution Control Act.","Answer/report not provided"
"66","India","A set of 21 designated categories of authorized officers have been notified to ensure enforcement of smokefree Rules in public places.  The manager or in-charge of the affairs of the public place has to display the name and contact details of the person who has been designated to keep the public place smokefree and violations pertaining to that public places may be reported to him. It is the onus of the  Manager / administrator of the Public Place to keep the area under his jurisdiction smokefree. failing to which he is liable to be fined and he has to ensure that
No person  smokes in the public place(under his jurisdiction/ implied)
A  60 x 30 cm board containing the warning “No Smoking Area – Smoking Here is an Offence is displayed prominently at the entrance of the public place. in case there are more than one entrance at each such entrance and conspicuous place(s) inside. In case if there are more than one floor. at each floor including the staircase and entrance to the lift/s at each floor.
Prominently display the name of the person(s) to whom a complaint may be made by a person(s) who observes any person violating the provision of these Rules. 
If the owner. proprietor. manager. supervisor or the authorized officer of a public place fails to act on report of such violation. the owner. proprietor. manager. supervisor or the authorized officer shall be liable to pay fine equivalent to the number of individual offences
No ashtrays. matches. lighters or other things designed to facilitate smoking are provided in the public place.
Smoking area or space shall not be established at the entrance or exit of the hotel. restaurant and the airport and shall be distinctively marked as “Smoking Area” in English and one Indian language. as applicable.
A smoking area or space shall be used only for the purpose of smoking and no other service(s) shall be allowed.  
Law enforcers manual (2013) have been developed and dessiminated by Ministry of Health & Family Welfare to facilitate the state governments in implementation of the smokefree Rules. 
Efforts have been made to mainstream compliance to COTPA in the monthly crime review meetings at District level and in the licenses issued to eateries and restaurants.
National level toll free reporting helpline (1800110456) established for reporting violations. 
State Governments have been encouraged to organise training programmes for law enforcers.","The rules have designated 21 categories of authorized officers to ensure enforcement of smokefree rules in public places. As per these rules the owner/in-charge/proprietor/manager of a public place must ensure that:
- No person smokes in the public place under his jurisdiction
- A 60 X 30cm board saying No Smoking Area - Smoking Here is an Offence is prominently displayed at each entrance floors staircases entrance of the lifts and at conspicuous place(s) inside
- Name of the person to whom a complaint may be made is prominently displayed
- No ashtrays lighters and matchsticks etc. are provided.
- Smoking area or space is not provided at the entrance or exit of a restaurant hotel or airport. Such area is distinctively marked as Smoking Area in English and the local language. Smoking Area is used only for the purposes of smoking and no service(s) are allowed therein.
If owner manager supervisor etc. fails to act upon any complaint he is liable to a fine equivalent to the number of individual offences recorded on his premises. 
Guidelines have been developed and disseminated by Ministry of Health & Family Welfare to facilitate the state governments in implementation of the smokefree Rules. 
National level toll free reporting helpline has been established (1800110456) for reporting violations.","Answer/report not provided"
"67","Iran (Islamic Republic of)","Due to lack of administrative infrastructure needed on how to deal with individual offenses in public places (except government buildings) in accordance with Article 8 of the executive bylaw of the national tobacco control law the responsibility to implement the smoking ban in public places and other places mentioned in the law is settled on managers or employers of these places. Accordingly officers employers and public authorities are required to install the warning signs banning the consumption of tobacco products in public places in the proper sight of these places and doing necessary actions to implement restricting regulations and protect their clients against exposure to second hand tobacco smoke. 
Definition of public places covered by the regulations is given in item 8 of Article 1 of the executive bylaw of the national tobacco control law. It is worth noting the criteria of the provisions of this Convention had stipulated in amended Article 13 of the eatable drinkable cosmetics and healthy substances'' Act in 2000 years before entering into force the treaty. Under these regulations all operators must abide by the requirements of banning smoking in public places by employees workers and their clients. Fortunately there is environmental health inspection system in the country''s health network which synergies effective implementation of these regulations as well as other provisions which are related to control tobacco products'' distribution and supply system. 	
Supervising the accurate enforcement of national regulations environmental health inspectors in the Ministry of health by close collaboration with the police and the judicial system followed any violations in this regard. Since part of the foodstuff centers like supermarkets and grocery stores have been determined as tobacco sales agents based on the HQ''S decision (Appendix II) environmental health inspectors in addition to their duties on monitoring and observance of regulations relating to the sale and distribution of foodstuffs also do the necessary monitoring on supply of tobacco products in these places. Smoking ban by operators and workers during the work covered by these regulations banning the sale and supply of cigarettes in workshops factories premises facilities and locations subject to this bylaw except premises facilities and sites that are licensed prohibition against selling cigarettes to people younger than 18 years banning smoking in any public areas of workshops and factories requirement to install warning signs in appropriate locations and at sight by the operators managers or employers subject to this bylaw including locations mentioned in these regulations are relevant regulations which environmental health inspectors always supervise and monitor them during their work time.","Due to lack of administrative infrastructure needed on how to deal with individual offenses in public places (except government buildings) in accordance with Article 8 of the executive bylaw of the national tobacco control law the responsibility to implement the smoking ban in public places and other places mentioned in the law is settled on managers or employers of these places. Accordingly officers employers and public authorities are required to install the warning signs banning the consumption of tobacco products in public places in the proper sight of these places and doing necessary actions to implement restricting regulations and protect their clients against exposure to second hand tobacco smoke. 
Definition of public places covered by the regulations is given in item 8 of Article 1 of the executive bylaw of the national tobacco control law. It is worth noting the criteria of the provisions of this Convention had stipulated in amended Article 13 of the eatable drinkable cosmetics and healthy substances Act in 2000 years before entering into force the treaty. Under these regulations all operators must abide by the requirements of banning smoking in public places by employees workers and their clients. Fortunately there is environmental health inspection system in the countrys health network which synergies effective implementation of these regulations as well as other provisions which are related to control tobacco products distribution and supply system. 	
Supervising the accurate enforcement of national regulations environmental health inspectors in the Ministry of health by close collaboration with the police and the judicial system followed any violations in this regard. Since part of the foodstuff centers like supermarkets and grocery stores have been determined as tobacco sales agents based on the HQS decision (Appendix II) environmental health inspectors in addition to their duties on monitoring and observance of regulations relating to the sale and distribution of foodstuffs also do the necessary monitoring on supply of tobacco products in these places. Smoking ban by operators and workers during the work covered by these regulations banning the sale and supply of cigarettes in workshops factories premises facilities and locations subject to this bylaw except premises facilities and sites that are licensed prohibition against selling cigarettes to people younger than 18 years banning smoking in any public areas of workshops and factories requirement to install warning signs in appropriate locations and at sight by the operators managers or employers subject to this bylaw including locations mentioned in these regulations are relevant regulations which environmental health inspectors always supervise and monitor them during their work time.","Answer/report not provided"
"68","Iraq","The Iraqi ministries to assume its responsibilities regarding the prevention of smoking in institutions.","The system includes orders and ministerial directives include effective mechanisms to prevent smoking in enclosed public places and places of work on the recommendations of the Higher Committee to combat smoking in Iraq","Answer/report not provided"
"69","Ireland","Enforcement of the smoke free law is the responsibility of the Environmental Health Service of the Health Service Executive ( HSE) and the Health and Safety Authority (HSA).","Section 48 of the Public Health Tobacco Acts as amended provides for the appointment of and sets out the powers of the Authorised Officers who are charged with the enforcemnet of the Tobacco legislation. Sections 50 the Public Health Tobacco Acts as amended sets out the conditions for the taking of samples by the authorised officers in realtion to enforcement of the legislation.","Answer/report not provided"
"70","Israel","Answer/report not provided","The local authorities must nominate inspectors in order to enforce the law and also deliver a yearly report on the number of inspectors the number of fines in every public space - such as malls coffee hoses hospitals etc.","Answer/report not provided"
"71","Italy","Every year a special body of Police activate around 4-5 000 controls in different places (restaurant hospitals discos train station arcades etc) to verify the respect of the ban.","Answer/report not provided","Answer/report not provided"
"72","Jamaica","The Ministry of Health is the lead agency for the coordination of the implementation of the Regulation. The regulation is enforced by a member of the Jamaica Constabulary Force Customs Officer and Medical Officer of Health.","Answer/report not provided","Answer/report not provided"
"73","Japan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"74","Jordan","1. Executive agreement with the Association of restaurant owners 
2. Executive agreement with the Association of Hoteliers and management of malls. 
3. Executive agreement with the Department of Airports Company.","1 - an executive agreement with the owners of restaurants
2 - an executive agreement with the owners of malls and hotels
3 - an executive agreement with the Airports Company","Answer/report not provided"
"75","Kazakhstan","According to the Code of RK '' On Administrative Offences '' performance smoking ban imposed on the police which imposes a fine on the smoker at a rate of 1 month indicator (about $ 10 U.S. ) .","According to the Code of RK On Administrative Offences smoke-free execution of the responsibility of the police which imposes a fine on the smoker at a rate of 1mes rate (about 10 USD).","Answer/report not provided"
"76","Kenya","All law enforcement agencies with powers to enforce law in the country are established by the Tobacco Control Act as the system for enforcing smoke-free laws","Answer/report not provided","Answer/report not provided"
"77","Kiribati","There are provisions for enforcement of noncompliance with administrative policies in workplaces including private sector. e.g employees can be disciplined if found smoking in a non-smoking zone.","Answer/report not provided","Answer/report not provided"
"78","Kuwait","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"79","Kyrgyzstan","Law of the Kyrgyz Republic ''On adoption of amendments and additions and Code of the Kyrgyz Republic on Administrative Responsibility'' from March 5 of 2007. ?31","Adopted by the Law of the KR dated 05.03.2007 the number 31 made amendments to the Code of Administrative Responsibility CD which provides for administrative action in violation of provisions of national law","Answer/report not provided"
"80","Lao People's Democratic Republic","There is a set of guidelines for smoke free implementation put up the no smoking signage at the places and announce the places as smoke-free by given them a big sign of smoke free in front of the places with the agreement of the administrators.","Answer/report not provided","Answer/report not provided"
"81","Latvia","Accordingly to the law “On restrictions regarding sale advertising and use of tobacco products” the control of restrictions and prohibition of smoking specified in the Law is performed by the State police and local government police. 
The Administrative Violation Code and Criminal Law determines the type and amount of penalties for violations.","According to the law On restrictions regarding sale advertising and use of tobacco products the control of the restrictions and prohibition of smoking specified in the Law shall be performed by the State police and local government police. 
The Administrative Violation Code determines the type and amount of penalties for violations: 
For smoking in a prohibited area a fine in an amount up to 10 lats shall be imposed.
In the case of designation of a room (place) for smoking which does not comply with the requirements of the law a fine in an amount from 150 lats of up to 250 lats shall be imposed on a legal person.
In the case of failure to display the informative notice or symbol regarding the prohibition of smoking as specified in the law a fine in an amount from 50 lats up to 100 lats shall be imposed on the manager of the institution.","Answer/report not provided"
"82","Lebanon","The Ministries of Trade. Tourism and Health are directly concerned as implementation ministries. and have inspectors to issue fines. which has been occurring. Municipality and national police also have the ability to issue similar fines as well. however the major role is currently dependant on the ministries'' inspectors. in part due to preoccupation of police with the ongoing security situation.","Please see http://www.tobaccocontrol.gov.lb/Legislation/Pages/Guidelines%20for%20Implementation.aspx","Answer/report not provided"
"83","Lesotho","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"84","Libyan Arab Jamahiriya","The resolution states the responsibility of the legal representative of the views and sanctions affect the administrator and those who committed the offence.","The resolution states the responsibility of the legal representative of the views and sanctions affect the responsible and committed the offense","Answer/report not provided"
"85","Lithuania","From January 2007 part 1 of article 19 „Restriction of Tobacco Product Consumption “Law on Tobacco Control Republic of Lithuania appended by 5 point: „in restaurants coffees bars and another public catering premises clubs discotheques excluded only clubs of cigars and pipes which have special equip. Order and conditions of cigars and pipes clubs establishment determined by Government of Republic of Lithuania or her delegated institution“.","From 1 January 2007 part 1 of Article 19 Restriction of Tobacco Product Consumption Law on Tobacco Control Republic of Lithuania appendet by 5 point: in restourants caffees bars and another public catering premises clubs discoteques exluded only clubs of cigars and pippes which have special equip. Order and conditions of cigars ang pippes clubs establishment determined by Government of Respublic of Lithuania or her delegated institution.","Answer/report not provided"
"86","Luxembourg","Art. 11. En cas de contraventions punies conformément aux dispositions de l’article 6 des avertissements taxés peuvent être décernés par les fonctionnaires de la police grand-ducale habilités à cet effet par le directeur général de la police grand-ducale et par les fonctionnaires de l’administration des douanes et accises habilités à cet effet par le directeur de l’administration des douanes et accises (Loi du 18 juillet 2013 modifiant la loi du 11 août 2006 relative à la lutte antitabac)","Art. 11. En cas de contraventions punies conformément aux dispositions de larticle 6 des avertissements taxés peuvent être décernés par les fonctionnaires de la police grand-ducale habilités à cet effet par le directeur général de la police grand-ducale et par les fonctionnaires de ladministration des douanes et accises habilités à cet effet par le directeur de ladministration des douanes et accises (Loi du 11 août 2006 relative à la lutte antitabac)","Answer/report not provided"
"87","Madagascar","Apposition obligatoire de la signalétique réglementaire d’interdiction de fumer bien visible par le Grand public retirement de tous les cendriers et les objets y afférents faire respecter l’interdiction en prenant toutes les mesures pour dissuader les usagers ou les clients de ne pas fumer dans tous les lieux intérieurs ou clos qui constituent des lieux de travail lieux publics et transports publics avertir les autorités de police judiciaire locale ou l’autorité chargée de contrôle – imposition de contravention de 2500 ar pour chaque fumeur pris en flagrant délit.","Expulsion immédiate de lauteur par le responsable des lieux (Sanction Administrative).Si le contrevenant est le responsable des lieux la fermeture ou la suspension temporaire de 48 heures des activités sera pronocée.","Answer/report not provided"
"88","Malaysia","Regular/ routine enforcement will be conducted to ensure the compliance","The tobacco control enforcement activities are carried out by 3 500 health inspectors posted at 14 State Health Departments and District Health Offices throughout the country. These officers implement routine/ scheduled activities as well as various planned thematic enforcement operations conducted nationwide. The periodic thematic operations is termed the E-Infoblast.","Answer/report not provided"
"89","Maldives","Under the regulations the Maldives Police Services are given the authority to enforce all regulations. In addition relevant government agencies are also authorised on licensing rights for trade and sale for those who violate these regulations.","Answer/report not provided","Answer/report not provided"
"90","Mali","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"91","Malta","Enforcement includes legal proceedings and penalties.","Answer/report not provided","Answer/report not provided"
"92","Marshall Islands","Answer/report not provided","Fines or imprisonment or both will be applied when not compliance to the law. Other consequences is in the form of business license suspension and/or termination.","Answer/report not provided"
"93","Mauritania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"94","Mauritius","The Tobacco legislations are being enforced by the Health Inspectors of the Ministry of Health and Quality of Life and the Police Department. In the context of the implementation of the project ''Enforcement of the 100% smoke free public places'' funded by the Bloomberg Grant Initiative an enforcement protocol was developed to facilitate and standardise the enforcement of the tobacco legislation.","The Tobacco legislations are being enforced by the Health Inspectors of the Ministry of Health and Quality of Life and the Police Department. In the context of the implementation of the project Enforcement of the 100% smoke free public places funded by the Bloomberg Grant Initiative an enforcement protocol was developed to facilitate and standardise the enforcement of the tobacco legislation.","Answer/report not provided"
"95","Mexico","En lugares con acceso al público. o en áreas interiores de trabajo. públicas o privadas. incluidas las universidades e instituciones de educación superior. podrán existir zonas exclusivamente para fumar. las cuales deberán de conformidad con las disposiciones reglamentarias: I. Ubicarse en espacios al aire libre. o II. En espacios interiores aislados que dispongan de mecanismos que eviten el traslado de partículas hacia los espacios 100% libres de humo de tabaco y que no sea paso obligado para los no fumadores. 

Acciones de Verificación y vigilancia en productos. establecimientos públicos. restaurantes. clubes nocturnos. edificios públicos. escuelas. establecimientos de enseñanza. establecimientos de atención sanitaria. lugares de trabajo interiores. medios de transporte público. lugares públicos cerrados y abiertos. a efecto de vigilar el cumplimiento de Ley General para el Control del Tabaco y su Reglamento.","El Reglamento de la Ley General para el Control del Tabaco (LGCT) fue publicado en mayo de 2009 y entró en vigor en agosto de ese mismo año. El Título Tercero del Reglamento establece las medidas regulatorias para la Protección contra la Exposición al Humo de Tabaco. Se anexa copia del Reglamento de la LGCT","Answer/report not provided"
"96","Micronesia (Federated States of)","The FSM National Tobacco Control Program conducted its annual monitoring of the compliance to the tobacco laws and supported by the local Municipal Government of each state; Traditional leaders and their Nalaimw (the person next to the highest chief).","The FSM National Tobacco Control Program conducted its annual monitoring of the compliance to the tobacco laws and supported by the local Municipal Government of each state.","Answer/report not provided"
"97","Mongolia","Business entities and organizations shall address regulations related to tobacco control measures in their organizational code of conduct and monitor its implementation. Business entities and organizations shall place a warning sign informing about prohibition of smoking in entrance areas waiting lounge corridors toilets and other necessary places. Warning sign shall contain name of the organization telephone numbers name of an official for receiving the addressed comments complaints and other information. The design of warning sign shall be endorsed by the state administrative central organization in charge of health issues.","Articles 11 to 13 of the Act","Answer/report not provided"
"98","Montenegro","Inspections within their responsibilities provide monitoring of the tobacco use","Answer/report not provided","Answer/report not provided"
"99","Myanmar","The “Control of smoking and consumption of tobacco product law” defines the penalties for offences and Myanmar police force as the law enforcer. 
According to that law the government has to establish a multisectoral central tobacco control committee for providing guidance and making policy for effective tobacco control in Myanmar. The law defines the roles and responsibilities of the central tobacco control committee including the establishment of the supervisory committees at State/Regional District and Township level and defining their respective roles and responsibilities.
Regarding the smoke-free area the respective administrator or owner of the area or building or office is the responsible person for monitoring and taking action for violations. 
The Law also defines the roles and responsibilities of Ministry of Health and give the authority for adopting the notifications and regulations as necessary for effective tobacco control.","Answer/report not provided","Answer/report not provided"
"100","Namibia","Answer/report not provided","Inspectors will perform enforcement activities as stipulated by article 29 of the Act (Provisions on enforcement of the Act).","Inspectors will perform enforcement activities as stipulated by article 29 of the Act (Provisions on enforcement of the Act)."
"101","Nauru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"102","Nepal","Tobacco Control Sub Committee at Central District and Village and Municipality levels is going to be formed soon. 
The manager of public places is responsible for enforcing Provision 4 of the Act. The Assistant Chief District Officer (ACDO) is assigned to be the inspector for tobacco control and is recognized as the chief enforcement officer for tobacco control.","Ministry of Health and Population Assistant CDO and the manager of the public places are responsible for the enforcement and implementation of the act.","Answer/report not provided"
"103","Netherlands","The Food and Consumer Safety Authority (NVWA) ensures compliance/enforces the prohibitions with the measures listed above.","The Food and Consumer Safety Authority (NVWA) oversees compliance with the above measures.","Answer/report not provided"
"104","New Zealand","Answer/report not provided","Smoke-free Officers attached to District Health Boards are located throughout the country. They initiate investigations or receive complaints and investigate possible breaches of the Smoke-free Environments Act 1990 work to seek compliance or if appropriate prepare papers for prosecutions to be taken through through the Courts.","Answer/report not provided"
"105","Niger","Answer/report not provided","la division police sanitaire; article 15 de la Loi 2006/12.","Answer/report not provided"
"106","Nigeria","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"107","Niue","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"108","Norway","In workplaces the Labour Inspection Authority supervises compliance with the smokefree provisions. In other public areas the municipal councils supervise compliance. See Section 29 of the Tobacco Control Act. Persons in breach of the law can be removed from the premises. The owners/employers can be fined for non-compliance.","In workplaces the Labour inspection authorities supervise compliance with the smokefree provisions. In other public areas the municipal counsils supervise complicance. See section 13 of the tobacco control act. Persons in breach of the law can be removed from the premises. The owners/employers can be fined for non compliance.","Answer/report not provided"
"109","Oman","Decisions have been issued in each local governorates of the Sultanate to ban smoking in enclosed public places and applied by municipalities belonging to those provinces.","Issuing domestic awards in all the provinces of the Sultanate to ban smoking in enclosed public places and applied by the municipalities of these provinces.","Answer/report not provided"
"110","Pakistan","Authorized persons notified under law and law enforcement agencies to take action against the violators of tobacco control laws have been listed in the law. A mechanism has been provided to take action against the violators. Provincial and district governments are empowered to enforce tobacco control laws.","Authorized persons to take action against the violators of tobacco control laws have been declared/listed in the law. A mechanism has been provided to take action againt the violators. Provincial and district governments are empowered to implement / enforce the tobacco control laws.","Answer/report not provided"
"111","Palau","Enforcement at this time is primarily the responsibility of the Ministry of Justice.","See RPPL 8-27 Section 13a1","Answer/report not provided"
