"","Party","2014","2012","2010"
"67","Iran (Islamic Republic of)","I.R. Iran has encountered smuggling of cigarettes and other tobacco products for some years. There is a well-established Headquarters on Fighting against Smuggling of Goods. The Act has specific clauses that establish responsibility for policy development and other legislative and administrative measures to ensure effective control of licit import and sales of tobacco products. Article 4 empowers the Government with the sole responsibility for making policies relevant to imports of tobacco products while Article 6 obligates printing of the phrase “Specifically for sale in I.R. Iran”. According to Article 7 of the Act the Ministry of Industry Mine and Trade is responsible for developing policies for the granting of permission to sell tobacco products. Article 11 of the Act also determines the fines to be applied for violation of provisions of the Act. In order to control smuggling Article 14 of the Act prohibits the sale carriage and possession of any smuggled tobacco products. Various clauses in the Bylaw further enact legal specifications to curb illicit trade; and procedures to deal with the confiscated goods.

 I.R. Iran has taken significant steps to combat illicit trade in tobacco products; these measures are in reference to the provisions of Article 15 of the Convention.

According to the Government due to current international sanctions against I.R. Iran access to sophisticated equipment for identifying smuggled goods like X-Ray systems is not achievable. This may affect implementation of Article 15 of the Convention and the 26 

I.R. Iran signed the Protocol to Eliminate Illicit Trade in Tobacco Products. The ratification of the Protocol in under the legal process.","With regard to the existing situation and proven evidences on the impact of smuggling tobacco products on weakening tobacco control measures especially pricing and taxation measures in the comprehensive national tobacco control campaign as detailed in Articles 6 7 11 and 14 rules for restrictions on tobacco smuggling are imposed such as including binding to the phrase For sale in Iran on all packages of tobacco products imported supply of all tobacco products in packages labeled with serial numbers and hologram of national tobacco company license to sell tobacco products by the Ministry of Commerce based on the guidelines adopted by the national tobacco control headquarters the prohibition of the sale of tobacco products by persons without a license prohibit the supply sale transport and storage of smuggled tobacco products by a natural or legal persons. 	
The second session of the National Tobacco Control Headquarters the guidelines for determining authorized agents for distribution and sale of tobacco products based on Article 7 of the national comprehensive tobacco control law was adopted. 
In this guideline which has been approved by the president authorized sales agents and tobacco products were determined which are supermarkets and groceries.
On the other hand the presidential headquarters for counter smuggling goods and currency established a working group on combat the smuggling of tobacco products. This working group during its Joint meetings with officials in the executive agencies set the guidelines to prevent and combat smuggling of tobacco products that is in the final stages of approval. 
Central themes of this guideline are the following:
?	Prevention of trafficking by quality control of production
?	Prevention of smuggling of tobacco products by facilitating legal importation of these products 
?	Control and dealing with illicit transport storage and supply of tobacco products 
?	Export control measures 
?	Demand reduction measures 
Considering the importance of controlling illicit tobacco product and its impact on the economic situation the above mentioned headquarters passed the draft Act on illicit goods and currency which was ratified in the parliament in October 2011.
Meanwhile drafting a Protocol on eliminating illicit trade of tobacco products was initiated by WHO FCTC Conference of the Parties (COP). Among the Parties in the region (EMRO) the Islamic Republic of Iran has been played the most active role as a bureau member and regional coordinator during the negotiation process which has began in 2007. 
Holding regional workshops on the above mentioned issue in Tehran in 2009 including its role in the formulation process and finalizing its draft text are the honors of the Islamic Republic of Iran in the history of the negotiation of the protocol.","Answer/report not provided"
"68","Iraq","The Council of State in the Ministry of Justice approved that the protocol to eliminate illicit trade in tobacco products will be signed at the United Nations.","Answer/report not provided","Answer/report not provided"
"69","Ireland","Signing of the WHO Protocol on Illicit Trade in December 2013. 
Tackling the illicit trade in cigarette and tobacco products continues to be a high priority for the Revenue Commissioners. Revenue adopted a comprehensive 3 year (2011-2013) Strategy on Combating the Illicit Tobacco Trade which is published on www.revenue.ie. The Strategy includes a range of measures designed to complement each other in targeting the supply and demand sides of the market for illicit tobacco products. Key elements of this Strategy include 
- ongoing analysis of the nature and extent of the problem 
- developing and sharing intelligence on a national EU and international basis 
- ongoing review of operational policies 
- developing analytics and detection technologies and 
- ensuring optimum deployment of resources at points of importation and inland to intercept and seize contraband products and to detect and prosecute those involved.
A new multi-annual strategy for dealing with the problem is being drawn up and will be published shortly.","A second mobile scanner and a second Customs Cutter were put into use in 2009 to increase the number of seizures of smuggled goods in maritime freight. 
Revenue Enforcement Officers carry out checks both random and intelligence-driven at retail outlets markets and other distribution centres in an ongoing operation codenamed Operation Downstream that targets contraband cigarettes/tobacco that have evaded detection at the point of importation. This operation commenced at the end of 2007. 
A new form of tax stamp with several enhanced security features was introduced in September 2009. 
 Multi-agency operations involving Customs and An Garda Siochana (Irish Police) and also other Law Enforcement Agencies are mounted where appropriate to tackle known Organised Criminal Groups (OCGs) involved in cigarette smuggling. 
Revenue also works closely with the legitimate tobacco industry and the Office of Tobacco Control. 
The Finance Act 2010 introduced new penalties in relation to cigarette/tobacco smuggling as follows: 
o Section 186 Customs Consolidation Act 1876 (illegally importing)-on conviction on indictment to a fine not exceeding (i) €126 970 or (ii) where the value and tax payable thereon is greater than €250 000 three times the value of those goods or at the discretion of the court to imprisonment for a term not exceeding 5 years or to both the fine and the imprisonment. 
o Section 119 Finance Act 2010 (evasion of duty) on conviction on indictment to a fine not exceeding (i) €126 970 or (ii) where the value of the excisable products concerned including any tax or duty chargeable thereon is greater than €250 000 three times the value of those products or at the discretion of the court to imprisonment for a term not exceeding 5 years or to both the fine and the imprisonment. 
o	Section 78 of the Finance Act 2005 (offences in relation to tax stamps) on conviction on indictment to a fine not exceeding €126 970 or or at the discretion of the court to imprisonment for a term not exceeding 5 years or to both the fine and the imprisonment.","A second mobile scanner and a second Customs Cutter were put into use in 2009 to increase the number of seizures of smuggled goods in maritime freight. 
Revenue Enforcement Officers carry out checks both random and intelligence-driven at retail outlets markets and other distribution centres in an ongoing operation codenamed Operation Downstream that targets contraband cigarettes/tobacco that have evaded detection at the point of importation. This operation commenced at the end of 2007. 
A new form of tax stamp with several enhanced security features was introduced in September 2009. 
 Multi-agency operations involving Customs and An Garda Siochana (Irish Police) and also other Law Enforcement Agencies are mounted where appropriate to tackle known Organised Criminal Groups (OCGs) involved in cigarette smuggling. 
Revenue also works closely with the legitimate tobacco industry and the Office of Tobacco Control. 
The Finance Act 2010 introduced new penalties in relation to cigarette/tobacco smuggling as follows: 
o Section 186 Customs Consolidation Act 1876 (illegally importing)-on conviction on indictment to a fine not exceeding (i) €126 970 or (ii) where the value and tax payable thereon is greater than €250 000 three times the value of those goods or at the discretion of the court to imprisonment for a term not exceeding 5 years or to both the fine and the imprisonment. 
o Section 119 Finance Act 2010 (evasion of duty) on conviction on indictment to a fine not exceeding (i) €126 970 or (ii) where the value of the excisable products concerned including any tax or duty chargeable thereon is greater than €250 000 three times the value of those products or at the discretion of the court to imprisonment for a term not exceeding 5 years or to both the fine and the imprisonment. 
o	Section 78 of the Finance Act 2005 (offences in relation to tax stamps) on conviction on indictment to a fine not exceeding €126 970 or or at the discretion of the court to imprisonment for a term not exceeding 5 years or to both the fine and the imprisonment."
"70","Israel","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"71","Italy","Answer/report not provided","Italian Legislation is cohordinated to the EU legislation and it achieves most of art.15 provisions","Answer/report not provided"
"72","Jamaica","There is has been an increased vigilance in identifying illicit trade in tobacco products.","Answer/report not provided","Answer/report not provided"
"73","Japan","Answer/report not provided","Answer/report not provided","The illicit trade on tobacco products has been duly tackled in Japan by such measures as the regulation for packages and labels as well as control system for production distribution and sale of tobacco products and the sanctions by the relevant laws in case the illicit trade is committed."
"74","Jordan","Been assigned to the Permanent Representative of the Kingdom to the United Nations by the prime minister on the recommendation of the Ministry of Health to ratify the Convention on the illicit trade of tobacco products.","1 - Customs and urged the specifications and standards to follow up on smuggling through the border and follow-up to this trafficking contraband into the Jordanian market.
2 - The confiscation of any of the articles that do not carry tobacco Standard of Jordan.
3 - In collaboration with the Customs to prevent entry of electronic cigarette and adjust the quantities of them.
4 - Follow-up the destruction of illicit tobacco products.
5 - Recommendation of WHO (EMR) to help carry out the work of a regional convention to try to discuss the issue of prices and illicit trafficking.
6 - To highlight the opinion of Jordan through Jordans Permanent Representative in Geneva on Jordans position from the illicit trade.","Answer/report not provided"
"75","Kazakhstan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"76","Kenya","Installation of real time tracking and tracing system tax stamps; signing of protocol to eliminate illicit trade in tobacco products","Answer/report not provided","Confiscation and destruction of illicit products electronic tracking and tracing of tobacco products manufactured for export and those on transit marking all products manufactured in the country as for export or for sale only in Kenya."
"77","Kiribati","The Customs Division has the powers to implement Article 15 however with a small country like Kiribati activities of this kind hardly occur but if it does the Customs take control.","Answer/report not provided","Answer/report not provided"
"78","Kuwait","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"79","Kyrgyzstan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"80","Lao People's Democratic Republic","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"81","Latvia","Answer/report not provided","Latvia continues to implement the ENCS (Excise movement control system) to ensure a computerised excise good tracking system.","In order to fight against smuggling Latvia has implemented the ENCS- Exise movement control system to ensure a computerised excise good tracking system. Also each legally distributed tobacco product caries an excise duty mark where the number of cigarettes and its retail price is listed.
http://ec.europa.eu/taxation_customs/taxation/excise_duties/circulation_control/index_en.htm"
"82","Lebanon","The NTCP has been active in terms of illicit trade by promoting the need for Lebanon to sign the FCTC Illicit Trade Protocol. However we have not directly been involved in activities regarding illicit trade. other than advocating and discussing with the Ministry of Finance the need to invest in such measures along with increasing tobacco taxation.","Answer/report not provided","Answer/report not provided"
"83","Lesotho","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"84","Libyan Arab Jamahiriya","Libya signed a protocol on illicit trade in tobacco products.","Answer/report not provided","Answer/report not provided"
"85","Lithuania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"86","Luxembourg","toutes les directives et règlements communautaires concernant les produits de tabacs soumis à accises sont transposés en droit national","Answer/report not provided","Answer/report not provided"
"87","Madagascar","Signature du protocole contre le commerce illicite des produits du tabac le 25 septembre 2013.","Vulgarisation de larrêté N 18171/2003","Vulgarisation de larrêté N 18171/2003"
"88","Malaysia","Malaysia has conducted several discussion session with other agencies in implementing illicit trade protocol to strengthen the existing control mechanism and also looking for improvement opportunity","There is no significant change in the implementation of Article 15 since the last report in 2010.","There is no significant change in the implementation of Article 15 since the last report in 2008."
"89","Maldives","Very slow progress in implementing this Article","Answer/report not provided","Answer/report not provided"
"90","Mali","Une collaboration entre le Ministère de la santé et de la Douane. A cet effet toutes les saisies ont fait l’objet d’incinération.","Une collaboration entre le Ministère de la santé et la Doune. A cet effet toutes les saies de cigarettes ont fait lobjet dincinération en public","Answer/report not provided"
"91","Malta","Excise Act Chapter 382 has been amended for better control of illicit trade in tobacco products","Excise Act Chapter 382 has been amended to include harsher and more stringent penalties to better control illicit trade in tobacco products.","Excise Act Chapter 382 has been amended to include harsher and more stringent penalties to better control illicit trade in tobacco products."
"92","Marshall Islands","1. There is no tracking and tracing system that would enable the illicit trade in tobacco products to be combated more effectively.
2. There is no requirement for products to include markings that indicate origin and final destination.
3. Greater coordination and training is needed for customs officers and other law enforcement forces to enhance efforts to combat illicit trade in tobacco products in line with the requirement of the Protocol to Eliminate Illicit Trade in Tobacco Products.","Marshall Islands has not created regulation addressing illicit trade in tobacco products. However illicit trade of any kinds of imported goods is condemned including that of tobacco products.","Marshall Islands Revised Code on Import Duties and Licenses cover a lot of areas with regard to control the importation of tobacco products from being victim of illicit trade of tobacco product. There is a protocol under the Division of Custom to discourage any illicit trade. At present both the Duvision of Custom and the office of the AGs collaborate to control the practice of illicit trade. Again RMI is currently developing regulations to control the practice of illicit trade of tobacco products addressing WHO FCTC . The Marshall Islands Tobacco Act of 2006 stipulates that No tobacco product enables the Ministry of Health to design regulation to taack and trace of tobacco products through the distribution from the manufacturer to the point where all relevant duties and taxes have been paid for the purpose of assisting law enforcement autoorities to detect and investigate illicit manufacturer and distibution of tobacco product. Failure to comply the manufacturers and importers shall pay a heavy fine."
"93","Mauritania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"94","Mauritius","Answer/report not provided","Answer/report not provided","- It is now mandatory to affix an excise stamp on all cigarette packages entering the country;
- Also the new tobacco legislation of 2008 requires that the country of origin and the country where sale is allowed only (i.e. Mauritius) are mentioned on cigarette packs.
- Control of imported tobacco products is effected at the point of entry jointly by the Customs and the Health Inspectorate."
"95","Mexico","Answer/report not provided","La LGCT aborda en el Capítulo Único del Título Cuarto las Medidas para Combatir la Producción Ilegal y el Comercio Ilícito de Productos del Tabaco. Sobre el particular señala lo siguiente:
Artículo 30. La Secretaría vigilará que los productos del tabaco y productos accesorios al tabaco materia de importación cumplan con esta Ley sus reglamentos y demás disposiciones aplicables. 
En los casos en que los productos de importación no reúnan los requisitos o características que 
establezca la legislación correspondiente la Secretaría aplicará las medidas de seguridad que correspondan de acuerdo con la Ley General de Salud. 
Artículo 31. Se requiere permiso sanitario previo de importación de la Secretaría para la importación de productos del tabaco. 
Artículo 32. La importación de productos del tabaco y de productos accesorios al tabaco se sujetará a las siguientes bases: 
I. Los importadores y distribuidores deberán tener domicilio en México; 
II. Podrán importarse los productos del tabaco y los productos accesorios al tabaco siempre que el importador exhiba la documentación establecida en las disposiciones reglamentarias de esta Ley y 
III. La Secretaría podrá muestrear y analizar los productos del tabaco y los productos accesorios al tabaco importados a fin de verificar el cumplimiento de las disposiciones aplicables. Cuando se encuentre que el producto muestreado no cumple con las disposiciones citadas la Secretaría procederá conforme a lo establecido en esta Ley sus reglamentos y demás disposiciones aplicables. 
Artículo 33. La Secretaría a través de los verificadores y en coordinación con las autoridades 
correspondientes está facultada para intervenir en puertos marítimos y aéreos en las fronteras y en general en cualquier punto del territorio nacional en relación con el tráfico de productos del tabaco y de los productos accesorios al tabaco para los efectos de identificación control y disposición sanitarios. 
Artículo 34. La Secretaría participará en las acciones que se realicen a fin de prevenir el comercio 
distribución venta y fabricación ilícita de productos del tabaco y de productos accesorios al tabaco 
En acciones coordinadas con la Procuraduría General de la República (PGR) la Comisión Federal para la Protección Contra Riesgos Sanitarios (COFEPRIS) llevó a cabo operativos para el aseguramiento de productos del tabaco. 
En Octubre de 2011 en dos bodegas ubicadas en la Ciudad de México asegurando un total de 123 750 cajetillas que contenían 2 475 000 cigarros de Paraguay India China y Alemania.
En enero de 2012 se aseguraron 330 Kg de cigarros. Al cierre de 2011 se retiraron del mercado 31 907 780 cigarros que equivalen a 1 595 389 cajetillas.
El 2 de febrero de 2012 en Guadalajara Jalisco se aseguraron9 241 cajetillas que equivalen a 184 820 cigarros por no cumplir con las disposiciones vigentes en materia de empaquetado y etiquetado de los productos del tabaco.","La LGCT aborda en el Capítulo Unico del Título Cuarto las Medidas para Combatir la Producción Ilegal y el Comercio Ilícito de Productos del Tabaco. Sobre el particular señala lo siguiente:
Artículo 30. La Secretaría vigilará que los productos del tabaco y productos accesorios al tabaco materia de importación cumplan con esta Ley sus reglamentos y demás disposiciones aplicables. 
En los casos en que los productos de importación no reúnan los requisitos o características que 
establezca la legislación correspondiente la Secretaría aplicará las medidas de seguridad que correspondan de acuerdo con la Ley General de Salud. 
Artículo 31. Se requiere permiso sanitario previo de importación de la Secretaría para la importación de productos del tabaco. 
Artículo 32. La importación de productos del tabaco y de productos accesorios al tabaco se sujetará a las siguientes bases: 
I. Los importadores y distribuidores deberán tener domicilio en México; 
II. Podrán importarse los productos del tabaco y los productos accesorios al tabaco siempre que el importador exhiba la documentación establecida en las disposiciones reglamentarias de esta Ley y 
III. La Secretaría podrá muestrear y analizar los productos del tabaco y los productos accesorios al tabaco importados a fin de verificar el cumplimiento de las disposiciones aplicables. Cuando se encuentre que el producto muestreado no cumple con las disposiciones citadas la Secretaría procederá conforme a lo establecido en esta Ley sus reglamentos y demás disposiciones aplicables. 
Artículo 33. La Secretaría a través de los verificadores y en coordinación con las autoridades 
correspondientes está facultada para intervenir en puertos marítimos y aéreos en las fronteras y en general en cualquier punto del territorio nacional en relación con el tráfico de productos del tabaco y de los productos accesorios al tabaco para los efectos de identificación control y disposición sanitarios. 
Artículo 34. La Secretaría participará en las acciones que se realicen a fin de prevenir el comercio 
distribución venta y fabricación ilícita de productos del tabaco y de productos accesorios al tabaco. :"
"96","Micronesia (Federated States of)","FSM is a Party to the Convention of the Parties on FCTC and FSM did not acted (signing ratification or accession) on the Protocol. FSM will attempt to make the deposit of instrument at later date.","The Parties to the Convention had just completed its INB5 which they negotiated on the Illicit Trade Protocol.","Answer/report not provided"
"97","Mongolia","Mongolia has signed the Protocol to eliminate illicit trade in tobacco products in November 2013","Technical specifications -national standard of cigarettes MNS5024:2009","Technical specifications -national standard of cigarettes MNS5024:2009"
"98","Montenegro","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"99","Myanmar","The internal revenue department under Ministry of Finance made a system to put the tax stamp on the cigarette packets which are manufactured within the country. 
The custom department under Ministry of Finance made the confiscation of illicit tobacco products at the border area previously. Myanmar had signed the Protocol on Illicit Trade in Tobacco Products in 2013. Since then the multisectoral mobile teams were established and confiscated the illicit tobacco products at the border area.","Answer/report not provided","Answer/report not provided"
"100","Namibia","Answer/report not provided","Article 17 of the law refers to measures on illicit trade in tobacco products. Section 12 of the regulations will provide for further measures to combat illicit trade in tobacco products.","Article 17 of the law refers to measures on illicit trade in tobacco products. Section 12 of the regulations will provide for further measures to combat illicit trade in tobacco products."
"101","Nauru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"102","Nepal","Signing process in Protocol to eliminate illicit trade in tobacco products is in process but consensus from other relevant ministries awaited.","Participated in meetings.","Answer/report not provided"
"103","Netherlands","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"104","New Zealand","New Zealand has participated in the INB negotiation of the FCTC Protocol on Illicit Trade and is currently considering accession to the agreement.","New Zealand has been actively engaging in the INB process negotiating a Protocol on Illicit trade.

The Maori language health warning and the New Zealand 0800 Quitline telephone number (both required under the Smoke-free Environments Regulations 2007) and the manufacturers batch number all assist authorities to determine that the tobacco in question was destined for or otherwise legally for sale in New Zealand.","New Zealand has been actively engaging in the INB process negotiating a Protocol on Illicit trade.

The Maori language health warning the New Zealand 0800 Quitline telephone number (both required under the Smoke-free Environments Regulations 2007) and the manufacturer’s batch number all assist authorities to determine that the tobacco in question was destined for or otherwise legally for sale in New Zealand."
"105","Niger","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"106","Nigeria","Strengthening fiscal measures and institutions e.g. Customs and excise Standards organisation of Nigeria","Answer/report not provided","Answer/report not provided"
"107","Niue","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"108","Norway","Answer/report not provided","No significant changes.","No significant changes."
"109","Oman","Oman is working on ratifying the Protocol to Eliminate Illicit Trade in Tobacco Products.","No.","Answer/report not provided"
"110","Pakistan","In Pakistan illicit sector of about 17 % of the total domestic market of cigarette which include smuggled counterfeit and non duty paid locally manufactured products.
 
Government of Pakistan has already taken many steps to curb the share of the illicit sector. One key measure is the minimum price law. In addition to that Government has mandated the following:
•	Printing of manufacturer''s name & retail price
•	Third party Audits
•	Destruction of machinery and Confiscation of Conveyance used for counterfeit
•	Disclosure of Bank Accounts
•	Submission of Audited Bank Accounts to FBR
•	Installation of CCTV Cameras.
Mobile enforcement teams 
The Tobacco Cell is coordinatig with Custom Intelligence and other law enforcement agencies for proper enforcement of laws related to illicit trade.","In Pakistan illicit sector of about 17 % of the total domestic market of cigarette which include smuggled counterfeit and non duty paid locally manufactured products.
Government of Pakistan has already taken many steps to curb the share of the illicit sector. One key measure is the minimum price law. In addition to that Government has mandated the following:
o	Printing of manufacturers name & retail price
o	Third party Audits
o	Destruction of machinery and Confiscation of Conveyance used for counterfeit
o	Disclosure of Bank Accounts
o	Submission of Audited Bank Accounts to FBR
o	Sealing of excess capacity
o	Installation of CCTV Cameras.
Mobile enforcement teams 
However due to weak enforcement levels these measures law have not been able to create any substantial dent in the share of the duty-non-paid sector though it has not increased during the last few years. One critical factor in this is the nature of the retail universe in Pakistan. There are 600 000+ retail outlets and it is not easy to control all these outlets. 
The Tobacco Cell is working as a catalyst to increase awareness about the need for proper enforcement of laws related to illicit trade.","Answer/report not provided"
"111","Palau","New customs software has been acquired and came into effect January 2014. It uses automated HS 2012 (harmonized tariff coding) is now web-based and will be able to link with other systems (e.g. quarantine immigrations etc.","Please see RPPL 8-27 which included Illicit trade.","While Palau Customs enforces a Smuggling Act Illicit Trade prevention still does not follow all the guidelines of the FCTC."
"112","Panama","La Autoridad Nacional de Aduanas (ANA) adquirió equipos para la destrucción de los productos de tabaco falsificados o de contrabando.
En una modificación al Código Penal se faculta al Ministerio de Salud y su equipo de inspectores para el decomiso y destrucción de productos de tabaco de contrabando o falsificados. Para garantizar el debido proceso se está coordinando con la Procuraduría General de la Nación la capacitación del personal de salud involucrado en esta tarea.
Se han realizado reuniones entre el MINSA. la ANA y las empresas que proveen servicios de seguimiento y localización de productos de tabaco a fin de analizar cual sistema si el canadiense o el que se implementa en Brasil sería más apropiado para Panamá.
Estamos en el proceso de la ratificación del Protocolo para la Eliminación del Comercio Ilícito de Productos de Tabaco para lo cual hemos realizado las siguientes gestiones:
Reunión con la Dirección de Tratados de Cancillería para impulsar el proceso de ratificación en el 2013.
Envió de nota a través de la Lic. Rodríguez. Directora de Asuntos Internacionales remitida a la Cancillería. con la finalidad de conocer el estado de avance del protocolo en mención. En respuesta a esta solicitud. la Dirección de Tratados nos indicó que Fiscalía Superior de Asuntos Internacionales. manifestó lo siguiente: 
La legislación panameña no tiene tipificadas las conductas descritas en el artículo 14. por tal razón. por lo que no podríamos atender un requerimiento de asistencia judicial internacional y tampoco en materia de extradición. ordenar la detención de alguna persona extranjera que contravenga lo establecido en el referido artículo. Además se tienen situaciones similares con respecto a los artículos 29 y 30 del precitado protocolo.
No cabe duda que el protocolo presentado a consideración podrá ser una herramienta valiosa para apoyar la lucha contra el tabaquismo y a su vez combatir el comercio ilícito de productos de tabaco. todo lo cual redunda en la protección y salvaguarda de la salud pública de nuestros país.
Reunión con la Sra. Procuradora General de la Nación quien indicó que:
Es una política de la institución que dirige combatir los delitos relacionados con drogas lícitas como el tabaco y el alcohol.
Que hará las gestiones correspondientes para que la ratificación e implementación del protocolo sea una realidad en Panamá debido a los daños que el consumo de tabaco y su humo ocasiona a la salud pública.
Que se potenciarán los esfuerzos y alianzas conjuntas entre el MINSA y su Despacho para combatir los ilícitos relacionados con el tabaco.

Reunión con la Lic. Luque. Directora General de Aduanas con la finalidad de compartir inquietudes con relación a la situación de los componentes técnicos contenidos en el protocolo. para que los mismos puedan ser implementados efectivamente al momento en que el protocolo sea ratificado por nuestro país y entre efectivamente en vigencia según lo establecido en su articulado correspondiente. la institución aplicará la lista de cotejo para la implementación del protocolo. 

Se ha estado coordinando con la Secretaria de CMCT ser la sede de una reunión para la región de las Américas. la cual apoyaríamos financieramente. con la finalidad abordar el tema de la ratificación del protocolo y otros temas a tratar durante la Sexta Conferencia de las Partes. Este evento se estará coordinando en conjunto con el Secretariado. la OPS y MINSA.","Ley 13 de enero de 2008.
Artículo 6. En los paquetes y envases de productos del tabaco deberán aparecer impresas:
…3. La información sobre el origen del producto la fecha de producción y caducidad el lugar donde se venderá el producto el lote y el registro. El código de barras del producto no podrá verse adulterado ni tener etiquetas adheridas encima.
Artículo 18. El Estado a través de reglamentación adoptará y aplicará en todas las áreas económicas especiales o zonas libres o francas del país medidas para vigilar documentar y controlar en forma específica el almacenamiento y la distribución de productos del tabaco que se encuentren o se desplacen en régimen de suspensión de impuestos o derechos.
Las personas naturales o jurídicas que incumplan las obligaciones que se deriven del presente artículo serán sancionadas pecuniariamente de acuerdo con la gravedad de la falta y en caso de reincidencia se les revocará la licencia para operar.
Sobre el particular del artículo 18 su implementación en el país esta al pendiente de las decisiones que tome la COP en cuanto al protocolo de control de comercio ilícito de tabaco. Estamos por formalizar una solicitud de cooperación técnica en este aspecto a la República Federal de Brasil país Latinoamericano que cuenta con vasta experiencia en esta materia.
El Decreto Ejecutivo 230 de 2008 establece lo siguiente:
Artículo 23. Los agentes de la cadena de comercialización de todos los productos de tabaco y sus derivados tendrán las siguientes obligaciones:
1.Contar con la licencia correspondiente que permita la comercialización de los productos de tabaco y sus derivados expedida por la autoridad competente 
2.Estar inscritos en el registro de importación correspondiente
3.Los importadores y distribuidores de materia prima de tabaco y de maquinarias para su elaboración sólo podrán vender estos productos a fabricantes con licencia.
Artículo 24. Para garantizar el cumplimiento de las disposiciones del artículo anterior la Autoridad Nacional de Aduanas realizará a los titulares de licencias inspecciones y auditorias periódicas y no anunciadas.
Artículo 25. La autoridad competente facultará a la Autoridad Nacional de Aduana a inspeccionar detener decomisar y suspender mercancías en trámites sujetas a cualquier destinación aduanera que puedan estar infringiendo normativas de salud en productos de tabaco y sus derivados y que no cuenten con las correspondientes autorizaciones.
Artículo 26. Las personas naturales o jurídicas que operen en las áreas económicas especiales zonas libres o francas y zonas procesadoras tendrán la obligación de presentar inventarios mensuales de los movimientos comerciales relacionados con productos de tabaco y sus derivados y de encontrarse en estos movimientos faltantes no justificables constituirían agravantes de delito aduanero.
Todo producto de tabaco y sus derivados que provengan de las áreas económicas especiales zonas libres o francas y zonas procesad","Ley 13 de enero de 2008.
Artículo 6. En los paquetes y envases de productos del tabaco deberán aparecer impresas:
…3. La información sobre el origen del producto la fecha de producción y caducidad el lugar donde se venderá el producto el lote y el registro. El código de barras del producto no podrá verse adulterado ni tener etiquetas adheridas encima.
Artículo 18. El Estado a través de reglamentación adoptará y aplicará en todas las áreas económicas especiales o zonas libres o francas del país medidas para vigilar documentar y controlar en forma específica el almacenamiento y la distribución de productos del tabaco que se encuentren o se desplacen en régimen de suspensión de impuestos o derechos.
Las personas naturales o jurídicas que incumplan las obligaciones que se deriven del presente artículo serán sancionadas pecuniariamente de acuerdo con la gravedad de la falta y en caso de reincidencia se les revocará la licencia para operar.
Sobre el particular del artículo 18 su implementación en el país esta al pendiente de las decisiones que tome la COP en cuanto al protocolo de control de comercio ilícito de tabaco. Estamos por formalizar una solicitud de cooperación técnica en este aspecto a la República Federal de Brasil país Latinoamericano que cuenta con vasta experiencia en esta materia.
El Decreto Ejecutivo 230 de 2008 establece lo siguiente:
Artículo 23. Los agentes de la cadena de comercialización de todos los productos de tabaco y sus derivados tendrán las siguientes obligaciones:
1.Contar con la licencia correspondiente que permita la comercialización de los productos de tabaco y sus derivados expedida por la autoridad competente 
2.Estar inscritos en el registro de importación correspondiente
3.Los importadores y distribuidores de materia prima de tabaco y de maquinarias para su elaboración sólo podrán vender estos productos a fabricantes con licencia.
Artículo 24. Para garantizar el cumplimiento de las disposiciones del artículo anterior la Autoridad Nacional de Aduanas realizará a los titulares de licencias inspecciones y auditorias periódicas y no anunciadas.
Artículo 25. La autoridad competente facultará a la Autoridad Nacional de Aduana a inspeccionar detener decomisar y suspender mercancías en trámites sujetas a cualquier destinación aduanera que puedan estar infringiendo normativas de salud en productos de tabaco y sus derivados y que no cuenten con las correspondientes autorizaciones.
Artículo 26. Las personas naturales o jurídicas que operen en las áreas económicas especiales zonas libres o francas y zonas procesadoras tendrán la obligación de presentar inventarios mensuales de los movimientos comerciales relacionados con productos de tabaco y sus derivados y de encontrarse en estos movimientos faltantes no justificables constituirían agravantes de delito aduanero.
Todo producto de tabaco y sus derivados que provengan de las áreas económicas especiales zonas libres o francas y zonas procesad"
"113","Papua New Guinea","Because of illicit trade and competition the Industries have become involved in discussions with Customs (Tobacco Industry Interference). The Government will soon have this under the reviewed tobacco law.","Answer/report not provided","Answer/report not provided"
"114","Paraguay","Se ha presentado al Ministro entrante. el protocolo de comercio ilícito. para su presentación a las autoridades competentes. su firma y posterior ratificación.","Se esta en proceso de licitacion del sitema de trazabilidad de productos de tabaco","Answer/report not provided"
