"","Party","2014","2012","2010"
"44","Denmark","The Smoke Free Environmental Act applies to all public and private workplaces institutions for children and adolescents indoor facilities to which the public has access including means of public transport (the public space) and hospitality establishments. As a general rule smoking is not permitted indoors at these premises. 
The Act also includes some exceptions. In general it is permitted to establish smoking booths and special rooms for smoking at the above mentioned places. Moreover in drop-in centres for the socially exposed it may be decided that smoking is permitted and at nursing homes residential rooms for adults and the like each resident may decide whether smoking is permitted in the room or dwelling that servers as the resident''s private home. 
In child-care centres kindergartens primary and lower secondary schools high schools that mainly have enrolled children and adolescents younger than 18 years smoking are not allowed anyone that is children students teachers and parents etc. to smoke indoor or outdoor.
The national law is a minimum requirement and the owner of private or public enterprises can set more firm rules.","The objective is to extend the smoke free environments in society and to avoid unvoluntary passive smoking at the worksite and public areas. If the owner decides it is legal to smoke at the worksite in designated smoking rooms and offices used for one person. Small bars (less than 40 square meters) could alowe smoking in the establishment but this applies only when you are allowed to serve alcohol and dont serve food. Restaurants and cafees could allow a designated smoking room but no serving is allowed in this room","Answer/report not provided"
"45","Djibouti","Answer/report not provided","Loi n 175/AN/07/5ème L portant organisation de la protection de la santé contre le tabagisme. Voir http://www.who.int/entity/fctc/reporting/party_reports/djibouti_annex1_tobacco_control_act_2008.pdf","Answer/report not provided"
"46","Ecuador","Ley Orgánica para la Regulación y Control del Tabaco. expedida el 22 de julio de 2011. en el Registro Oficial Nº 497. Las disposiciones de la Presente Ley son de orden público. de aplicación y observancia obligatorias en todo el territorio nacional. El Art. 21 trata de los Espacios libres de humo","La Ley Orgánica para la Regulación y Control del Tabaco es promulgada el 22 de julio de 2011 en el Registro Oficial N 497. Las disposiciones de la presente Ley son de orden público de aplicación y observancia obligatorias en todo el territorio nacional. El Artículo 21 de esta Ley se refiere a los Espacios Libres de humo","Answer/report not provided"
"47","Egypt","There is a total ban of smoking in place that applies to all public places. including health facilities. governmental offices. educational facilities. public transport. youth clubs.","Ban on smoking in public places under Law 154 of 2007","Answer/report not provided"
"48","El Salvador","LEY PARA EL CONTROL DEL TABACO DE EL SALVADOR (Decreto Legislativo 771). Capítulo I: De las prohibiciones al consumo y protección al no fumador. Art. 6 ''ninguna persona fumará tabaco ni mantendrá tabaco encendido en áreas interiores de cualquier lugar público o privado que se contemple en esta ley Para los efectos de esta ley. se entenderá con espacios públicos o privados libres de humo los siguientes: a) centros de trabajo públicos y privados; b) establecimientos de salud; c) centros educativos y deportivos públicos o privados; d) medios públicos o privados de transporte colectivo y selectivo de pasajeros; e) terminales aéreas terrestres y marítimas; f) lugares dedicados al esparcimiento de menores; g) lugares en los que se manejan sustancias inflamables; h) áreas naturales protegidas; i) salas de cine. centros culturales y auditorios; j) edificios públicos y privados. salvo áreas de habitación privada; y k) lugares públicos y privados con acceso al público que no cuenten con espacios específicos para el fumado.","Answer/report not provided","Answer/report not provided"
"49","Estonia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"50","European Union","Occupational health and safety Directives see details at 3.2.2.7.
Council Recommendation on Smoke-Free Environments 2009/C296/02 of 30 November 2009 see details at 3.2.2.7 
See also Report of 22 February 2013 on the implementation of the Council Recommendation of 30 November 2009 on Smoke-free Environments for more information: http://ec.europa.eu/health/tobacco/docs/smoke-free_implementation_report_en.pdf","Occupational health and safety Directives see details at 3.2.2.7.
Council Recommendation on Smoke-Free Environments 2009/C296/02 of 30 November 2009 see details at 3.2.2.7","Answer/report not provided"
"51","Fiji","Answer/report not provided","The leading regulation in tobacco control is the Tobacco Control Decree 2010 which applies to the whole country. 
The community initiative Tobacco-Free Villages ensures that some communities (villages) go beyond the scope of the national regulation including the requirements of the 2010 Decree. The first Tobacco-Free Village in Fiji Nabila received the WHO World No Tobacco Day Award in 2006. Since then four other villages have decided to become smoke-free. Villagers do not smoke anywhere in the village including their homes; they are also required not to smoke outside the village.","Answer/report not provided"
"52","Finland","Smoking bans enacted in the Tobacco Act apply nationally. In addition about 70% of Finnish municipalities have declared themselves smokefree.","Smoking bans enacted in the Tobacco Act apply nationally. In addition about a half of Finnish municipalities have declared themselves smoke-free.","Answer/report not provided"
"53","France","Un décret en date du 15 novembre 2006 fixe les conditions dapplication de linterdiction de fumer dans les lieux affectés à un usage collectif. Linterdiction de fumer dans les lieux de travail les centres commerciaux aéroports gares hôpitaux et écoles publiques est entrée en vigueur le 1er février 2007 et à partir du 1er janvier 2008 dans les cafés bars restaurants hôtels casinos et discothèques.","Un décret en date du 15 novembre 2006 fixe les conditions dapplication de linterdiction de fumer dans les lieux affectés à un usage collectif. Linterdiction de fumer dans les lieux de travail les centres commerciaux aéroports gares hôpitaux et écoles.publiques est entrée en vigueur le 1er février 2007 et à partir du 1er janvier 2008 dans les cafés bars restaurants hôtels casinos et discothèques.","Answer/report not provided"
"54","Gabon","La loi au chapitre 4 articles 19 et 21","- Sagissant du texte de la Règlementation du Ministère de la Santé : Au cours de la Journée Mondiale Sans Tabac de 2006 Madame le Ministre a déclaré Le Centre Hospitalier de Libreville Hôpital Sans Tabac . Malheureusement lArrêté relatif à cette déclaration na pu être retrouvé dans les archives. 
- Dans les écoles en dehors dune règlementation Ministérielle Les Directeurs décoles intègrent cette interdiction de fumer dans le règlement intérieur de lécole. Ci-joint (Annexe 2) comme exemple de règlement intérieur dune école.","Answer/report not provided"
"55","Gambia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"56","Georgia","According to current Tobacco Control Law smoking is totally banned in all state organizations health and educational facilities and 50% of bar and restaurants have to be smokefree. Enforcement of this law is very low. Compliance to smoking ban in most of the healthcare facilities and schools is high but there are still violation cases. Same applies to governmental institutions. Bars and restaurants are not compliant to law at all.","There is a banning law but because of its very flexible nature it is not implemented. For certain violation acts of law fines do not exist at all.","Answer/report not provided"
"57","Germany","Workplace - general (national workplace ordinance)
The employers has to take necessary measures to protect non-smoking employees from tobacco related health risk. If necessary the employer must issue a general smoking ban or one restricted to individual areas of the workplace.
Regulations at federal level:
The employer has to take “all necessary measures to effectively protect non-smoking employees against the health hazards of tobacco smoke in the workplace”. The amendment in 2008 specified that a ban on smoking in the workplace is one of the ways to provide protection. In workplaces open to the public (i.e. primarily hospitality sector but also other areas where smoking by customers and visitors is allowed) the employers'' obligations are more limited. The federal government prohibited smoking in government buildings on public transport (including taxis) and at public transport stations. 
Regulations at Länder (state) level:
In March 2007 the Germany`s 16 Länder concluded a framework agreement with the federal government on introducing a smoking ban in the areas where the states have responsibility (Land local institutions educational facilities health care facilities cultural institutions sport facilities hospitality venues and other public places). Each Land had to enact the law through its own legislature.","Workplace - general (national workplace ordinance)
The employers has to take necessary measures to protect non-smoking emplyees from tobacco related health risk. If necessary the employer must issue a general smoking ban or one restricted to individual areas of the workplace.
Regulations at federal level:
The employer has to take all necessary measures to effectively protect non-smoking employees against the health hazards of tobacco smoke in the workplace. The amendment in 2008 specified that a ban on smoking in the workplace is one of the ways to provide protection. In workplaces open to the public (i.e. primarily hospitality sector but also other areas where smoking by customers and visitors is allowed) the employers obligations are more limited. The federal government prohibited smoking in government buildings on public transport (including taxis) and at public transport stations. 
Regulations at Länder (state) level:
In March 2007 the Germany`s 16 Länder concluded a framework agreement with the federal government on introducing a smoking ban in the areas where the states have responsibility (Land local institutions educational facilities health care facilities cultural institutions sport facilities hospitality venues and other public places). Each Land had to enact the law through its own legislature.","Answer/report not provided"
"58","Ghana","In Act 851 (Public health law) the Part Six on Tobacco control Measures bans smoking in public places and work places except in a designated smoking area with Food and Drug Authority (FDA) as the regulator.
Areas where smoking is prohibited include the following: All workplaces: factories offices restaurants pubs places where children are cared for educational institutions wholesale and retail establishments including shopping malls and markets cinemas recreational areas (both open and closed) stadiums public transport vehicles transport terminals places of collective use a facility that employs personnel whether paid or not; and any other facilities accessible to the public
The person in charge of workplaces and public places is to ensure compliance with the law by posting no-smoking signs; not displaying an ashtray in a no-smoking area; discontinue service to a customer who is smoking; ask a customer or employee smoking to stop or leave immediately; issue warnings or take appropriate disciplinary action against an employee who smokes in the no-smoking area; arrest or cause to be arrested any person who refuses to stop smoking and refuses to leave that place
 “Designated area” means an area set aside for smoking in a workplace or a public place specified under section 58 (2) of the Public Health Act 2012 (Act 851) and designed in a manner to prevent smoke from spreading to a non-smoking area
FDA has produced the following Guidelines: Guidelines for the Importation of Tobacco Products guidelines for the Labelling of Tobacco Products a Guide For Managers on The Prohibition of Smoking in Public Places specifications for the No-smoking Sign and specifications for Designated Smoking Areas.","The ministry of health has issued directive banning tobacco smoking in all health institutions and offices an health training institutions.
The Ghana education Service prohibits smoking in all primary Junior high and Senior High schools and openpublic smoking is not permited in some of the tertiary educational institutions","Answer/report not provided"
"59","Greece","National law that prohibits smoking in all public places except casinos and night clubs more than 300 square meters.","National law that prohibits smoking in all public places except casinos and night clubs more than 300 square meters","Answer/report not provided"
"60","Grenada","Cabinet Conclusion banning smoking in all government buildings and public places","Answer/report not provided","Answer/report not provided"
"61","Guatemala","Ley de Creación de Ambientes Libres de Humo de Tabaco. Incluye el consumo de productos en tabaco en todos los espacios abiertos al público","La Ley de Creación de los Ambientes Libres de Humo de Tabaco establece la prohibición de fumar en los lugares referidos en el numeral 3.2.2.1; la verificación del cumplimiento de esta prohibición la realiza el Ministerio de salud Pública y Asistencia Social mediante visitas de inspección que realiza el nivel ejecutor y en caso de incumplimiento se inicia un procedimiento administrtivo con la finalidad de imponer las saciones que para el efecto establece la ley relacionada.","Answer/report not provided"
"62","Guyana","Answer/report not provided","Decree of Ministry of Education and the Smoke-free Envoronments program of the Ministry of Health (voluntary)","Answer/report not provided"
"63","Honduras","Answer/report not provided","Es una Ley Nacional de obligatorio cumplimiento en todo el pais decreto 92-2010. Art # 180-210 prohibicion de los empleados publicos a fumar en las instalaciones de trabajo.","Es una Ley Nacional de obligatorio cumplimiento en todo el pais decreto 92-2010. Art # 180-210 prohibicion de los empleados publicos a fumar en las instalaciones de trabajo."
"64","Hungary","Smoking rules have been significantly modified with the adoption of Act XLI. of 2011 on the amendment of Act XLII of 1999 on the Protection of Non-Smokers and Certain Regulations on the Consumption and Distribution of Tobacco Products on 26th April 2011 with an effect from 1st January 2012.
Apart for areas designated for smoking no smoking is permitted in rooms of public institutions that are open to the public. on means of public transport. at work places. in the following areas qualifying as public area: underpasses open to passenger traffic and in other connection spaces of public passageways with closed air spaces. in playgrounds in public places and within 5 metres of the external borderlines of playgrounds. in the areas of railway operation facilities in place for the provision of public railway services and in the accessories of the railway track that are open to the public. in the stops and stations constructed or designated to passengers boarding or alighting from the means of public transport. in waiting areas or rooms. and within a distance of 5 metres of the external borderlines of outdoor stops or waiting areas. providing. that if the external borderline of the area under smoking restriction cannot be unambiguously determined. then smoking is prohibited within a 5 meter range of the board or other sign designating the stop or waiting area. No smoking area may be designated in public institutions. in rooms of closed air spaces. in work places. in rooms of closed air spaces. in means of public transport in local public transport services. on trains in local railway services. on buses/coaches in domestic intercity public transport services based on service schedules as well as on passenger trains in scheduled railway services. No smoking area may be designated even in open air spaces in public education institutions. in child welfare and child protection institutions. in the premises of health service. Smoking area may also be designated in a closed air space for detainees held in penitentiary institutions and prisons (including those with mental disorders). for psychiatric patients in psychiatric institutions. at workplaces where the corrected effective temperature is over 24C° and -with certain conditions- at workplaces and establishments with increased risk or risk of fire and explosion and risk of fire. Cigar rooms of hotels already operating at the time of the coming into effect of the Act could also apply for derogation. At workplaces that the employer did not declare smoke-free. as open air smoking area shall be designated. The smoking ban also applies in case of apartment houses in enclosed rooms of common use unless at least four fifth of the owners decide otherwise.
As to regulations on a subnational level: local governments can issue regulations on smoking in open public areas. like imposing smoking ban in a larger area around certain types of institutions (schools. kindergartens. health establishments).","Smoking bans have been significantly aggravated with the adoption of Act XLI. of 2011 on the amendment of Act XLII of 1999 on the Protection of Non-Smokers and Certain Regulations on the Consumption and Distribution of Tobacco Products on 26th April 2011 with an effect from 1st January 2012.
Apart for areas designated for smoking no smoking is permitted in rooms of public institutions that are open to the public on means of public transport at work places in the following areas qualifying as public area: underpasses open to passenger traffic and in other connection spaces of public passageways with closed air spaces in playgrounds in public places and within 5 metres of the external borderlines of playgrounds in the areas of railway operation facilities in place for the provision of public railway services and in the accessories of the railway track that are open to the public in the stops and stations constructed or designted to passengers boarding or alighting from the means of public transport in waiting areas or rooms and within a distance of 5 metres of the external borderlines of outdoor stops or waiting areas providing that if the external borderline of the area under smoking restriction cannot be unambiguously determined then smoking is prohibited within a 5 meter range of the board or other sign designating the stop or waiting area. No smoking area may be designated in public institutions in rooms of closed air spaces in work places in rooms of closed air spaces in means of public transport in local public transport services on trains in local railway services on buses/coaches in domestic intercity public transport services based on service schedules as well as on passenger trains in scheduled railway services. No smoking area may be designated even in open air spaces in public education institutions in child welfare and child protection institutions in the premises of health service. Smoking area may also be designated in a closed air space for detainees held in penitentiary institutions and prisons (including those with mental disorders) for psychiatric patients in psychiatric institutions at workplaces where the corrected effective temparature is over 24C and -with certain conditions- at workplaces and establishments with increased risk or risk of fire and explosion and risk of fire. Cigar rooms of hotels already operating at the time of the coming into effect of the Act could also apply for derogation. At workplaces that the employer did not declare smoke-free az open air smoking area shall be designated. The smoking ban also applies in case of apartment houses in enclosed rooms of common use unless at least four fifth of the owners decide otherwise.
As to regulations on a subnational level: local governments can issue regulations on smoking in open public areas like imposing smoking ban in a larger area around certains types of insitutions (schools kindergartens health establishments).","Answer/report not provided"
"65","Iceland","In REGULATIONS on smoking restrictions from 12 April 2007 says (Objective and scope): The provisions of these Regulations apply to restrictions on tobacco smoking in accord with the provisions of the Tobacco Control Act. The objective of the Regulations is to ensure that non-smokers are not caused harm or discomfort by tobacco smoke.","In REGULATIONS on smoking restrictions from 12 April 2007 says:Objective and scopeThe provisions of these Regulations apply to restrictions on tobacco smoking in accord with the provisions of the Tobacco Control Act. The objective of the Regulations is to ensure that non-smokers are not caused harm or discomfort by tobacco smoke.","Answer/report not provided"
"66","India","The definition of public is very comprehensive and includes all places visited by public whether as of right or not and includes all public places and private workplaces. But does not include any open spaces. In addition. smoking is also prohibited at open spaces that are visited by the public like auditoriums. stadiums. railway stations. bus stops and such other places. ''No Smoking'' signages as per specifications have to be displayed prominently at public places. A physically segregated smoking area. subject to specifications provided by Rules may only be allowed in the following places: Airports; Hotels with 30 or more rooms; Restaurants with 30 or more seats.","The definition of public place is comprehensive and includes all places visted by public whether as of right or not and includes all public places and private workplaces but does not include any open space. In addition smoking is also prohibited at the open spaces that are visited by the public like open auditoriums stadiums railway stations bus stops and such other places. No Smoking signages as per provided specifications have to be prominently displayed in all public places. A physically segregated smoking area subject to specifications provided by rules may only be allowed in the following places: airports; hotels with 30 or more rooms; and restaurants with 30 or more seats.","Answer/report not provided"
"67","Iran (Islamic Republic of)","Implementing Article 8 of the FCTC in order to protect public health against adverse health effect of tobacco especially protection against exposure to tobacco products imposed necessary regulation considered in Article 7 of the executive bylaw of the national tobacco control law. Based on this article consumption of tobacco in public places is banned. Article 13 of the national tobacco control law also prohibited smoking tobacco products in the places stipulated in Article 18 of the Probing Administrative Offences Act [all government employees'' offences are addressed by this Act].","Implementing Article 8 of the FCTC in order to protect public health against adverse health effect of tobacco especially protection against exposure to tobacco products imposed necessary regulation considered in Article 7 of the executive bylaw of the national tobacco control law. Based on this article consumption of tobacco in public places is banned. Article 13 of the national tobacco control law also prohibited smoking tobacco products in the places stipulated in Article 18 of the Probing Administrative Offences Act [all government employees offences are addressed by this Act].","Answer/report not provided"
"68","Iraq","The anti-smoking law in Iraq imposes a comprehensive ban on smoking in enclosed public places including health and educational institutions.","Answer/report not provided","Answer/report not provided"
"69","Ireland","In March 2004 legislation was introduced prohibiting smoking in most workplaces [The Public Health (Tobacco) Act 2002 as amended prohibited smoking in most indoor workplaces.] including bars and restaurants. Compliance with smoke free legislation is consistently high with compliance rates generally above 90%. The health benefits for workers are already accruing.","Section 47 of the Public Health Tobacco Act 2002 as amended provides for the prohibition of smoking in a specified placed which is defined as (a) a place of work 
(b) an aircraft train ship or other vessel public service vehicle or a vehicle used for the carriage of members of the public for reward other than a public service vehicle insofar as it is a place of work 
(c) a health premises insofar as it is a place of work 
(d) a hospital that is not a health premises insofar as it is a place of work 
(e) a school or college insofar as it is a place of work 
(f) a building to which the public has access either as of right or with the permission of the owner or occupier of the building and which belongs to or is in the occupation of-
(i) the State 
(ii) a Minister of the Government 
(iii) the Commissioners of Public Works in Ireland 
or
(iv) a body established by or under an Act of the Oireachtas insofar as it is a place of work 
(g) a cinema theatre concert hall or other place normally used for indoor public entertainment insofar as it is a place of work 
(h) a licensed premises insofar as it is a place of work or
(i) a registered club insofar as it is a place of work.","Answer/report not provided"
"70","Israel","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"71","Italy","A national smoking has been adopted in 2005. Smoking is not allowed in all enclosed place (public and private). The law allows the possibility to create rooms for smokers realized with well-defined structural and ventilation criteria From September 2013 smoking is not allowed in the open spaces of school premises","Answer/report not provided","Answer/report not provided"
"72","Jamaica","There is a Tobacco Control Regulations in under the Public Health Act and is called – the Public Health (Tobacco Control) Regulations 2013. The Regulation addresses restriction of smoking in enclosed and other specified spaces including public conveyances.","Answer/report not provided","Answer/report not provided"
"73","Japan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"74","Jordan","Agreements to comply with the law and its implementation have been concluded with and a mechanism for application has been established with civil society groups and the Association of owners of restaurants hotels and malls management and airport management company.","Agreements has been the commitment of the law and its implementation and how to apply with civil society associations and the Association of owners of restaurants hotels malls and airports within the mechanics of written.","Answer/report not provided"
"75","Kazakhstan","Article 159 of the Code of the Republic of Kazakhstan '' On people''s health and the health care system '' has significantly expanded the list of public places where smoking is prohibited.","Article 159 of the Code of the Republic of Kazakhstan Nation health and public health system has significantly expanded the list of public places where smoking is prohibited.","Answer/report not provided"
"76","Kenya","National ban on smoking in public places","Answer/report not provided","Answer/report not provided"
"77","Kiribati","The leading regulation in tobacco control is the Tobacco Control Act 2013 which applies to the whole country. 
The community initiative “Smoke-Free Maneaba/Community hall” ensures that some communities (villages) voluntary agreed to be smoke free by the Act will be used to strengthen their policy. The first Tobacco-Free Islet in Kiribati called Abaiang received the WHO World No Tobacco Day Award in 2012. Since then 111 village maneaba/community hall declared smoke-free communities.","Answer/report not provided","Answer/report not provided"
"78","Kuwait","Answer/report not provided","Ban of tobacco smoking in public places and public transport.","Ban of tobacco smoking in public places and public transport."
"79","Kyrgyzstan","Citizens of Kyrgyz Republic have the right for smoke-free environment. 
	Smoking tobacco products is completely prohibited:
-	in all educational organizations of all levels;
-	in medical facilities;
-	in buildings and premises of governmental institutions and bodies of local self-government;
-	in cinemas. theatres. sports premises and arenas. circuses. concert halls and other closed cultural and enlightenment and sports institutions;
-	in museums. libraries. exhibition halls and lecture halls;
-	in passenger compartments of urban. inter-urban. shuttle taxi and urban electric transport;
-	in fire prone places. including gas stations;
-	in crafts of water and air transport;
-	in elevators;
-	in entrance of apartment house
-	in any workroom where services are delivered to population.
	Tobacco smoking is prohibited except for rooms specially allocated for smoking: 
-	in buildings and halls of intercity bus stations. railway stations and airports;
-	in local and long-distance trains; 
-	in places of public catering allocating no more than 50 percent of space for smoking citizens so that the smoke would not give off in the smoke free place.","Answer/report not provided","Answer/report not provided"
"80","Lao People's Democratic Republic","TC Law stated to set 100% smoke-free in Health facilities and Education and sports facilities.","Answer/report not provided","Answer/report not provided"
"81","Latvia","There are legislative initiatives introduced to prohibit smoking in all indoor public places and to restrict smoking in separate outdoor public places although few exceptions permitting smoking in specially designed rooms are still in place in indoor public places. For example in treatment institutions social care and rehabilitation establishments places of imprisonment work places stadiums and other enclosed territories during events long-distance trains and ships (open air) cafes in casinos and gaming halls and outdoor public places like parks squares and at bathing areas hotels.","According to the Section 11 (Restrictions on Smoking) in the law On Restrictions Regarding Sale Advertising and Use of Tobacco Products 
(1) It is prohibited to smoke: 
1) in educational and correctional institutions;
2) in medical treatment institutions social care and rehabilitation establishments places of imprisonment except for premises which are specially designated for smoking. The internal procedure regulations of the relevant institutions and establishments may provide for the possibility of the patients of the institutions or the inmates of the establishments to smoke also outside of the premises which are specially designated for smoking taking into account the physical and mental condition of such patients or inmates;
3) closer than 10 metres from the entrance of buildings or structures (also on the outside steps and landings) where State or local government institutions and capital companies in which more than 50 per cent of the capital shares (stock) is owned by the State or local governments are located. In such places there shall be displayed informative notices or symbols regarding the prohibition to smoke;
4) in the shelters of public transport stops and on platforms;
5) in the stairwells hallways and other shared-use facilities of multi-apartment residential buildings; 
6) in places of work in work-spaces and areas of common use with the exception of specially designated smoking premises; 
7) in public buildings structures and premises (cinemas concert and sports halls other sports buildings and structures post offices and other institution halls discotheques and dance halls etc.). This prohibition does not apply to existing apartments in public buildings; 
8) in public means of transport and taxis with the exception of long-distance trains and ships where there may be separate railway carriages or cabins designated for smoking;
9) during sports and other public events in stadiums and other enclosed territories with the exception of specially designated smoking areas;
10) in childrens recreation areas and playgrounds;
11) in parks squares and at bathing areas except for specially designated smoking areas; and 
12) in cafes restaurants and other public catering locations except in summer (open air) cafes only in specially designated smoking areas. 
(2) In casinos and gaming halls it shall only be allowed to smoke in premises specially designated for smoking or in premises which are separated for smoking. 
(3) Hotels and other short-term residence dwellings may have specially designated bedrooms in which it is permitted to smoke. 
(5) Prohibition to smoke shall be indicated by an informative sign in the official language using the sign smeket aizliegts [smoking prohibited] (white letters on a red background) but permission to smoke by a similar informative sign using the sign atlauts smeket [smoking permitted] (white letters on a green background) or by symbols which are used in inter","Answer/report not provided"
"82","Lebanon","The law bans smoking in all indoor public places (100% smokefree). including workplaces. as well as public transport.","Please see http://www.tobaccocontrol.gov.lb/Legislation/Pages/NationalLaw.aspx","Answer/report not provided"
"83","Lesotho","Answer/report not provided","The Right Honourable the Prime Minister of Lesotho appealed to the nation not to smoke in public places government workplaces and public transport. The public transport owners Banks Hotels and other privately owned premises voluntarily agreed to ban smoking","Answer/report not provided"
"84","Libyan Arab Jamahiriya","Comprehensive ban decision in accordance with the provisions of the agreement.","Cabinet Decree of 2009 on the control of smoking and tobacco use (see Annex).","Answer/report not provided"
"85","Lithuania","id279788","Law on Tobacco Control Republic of Lithuania http://www.lrs.lt/pls/inter3/dokpaieska.showdoc_?id279788","Answer/report not provided"
"86","Luxembourg","Nouvelle loi de lutte contre le tabagisme : qui étend l’interdiction de fumer dans les débits de boissons discothèques salles de sport et de loisirs galeries marchandes et commerciales établissements d’hébergement","Answer/report not provided","Answer/report not provided"
"87","Madagascar","Un Arrêté interministériel N°29.511 du 3 octobre 2013 portant interdiction de fumer dans tous les lieux intérieurs ou clos qui constituent des lieux de travail lieux publics et transports publics.","Application de larrêté N 18171/2003 fixant la réglementation en matière d industrialisation d importation de commercialisation et de consommation des produits du tabac à Madagascar. Voir annexe 7 et 9 au présent rapport et annexe 5 sur la réglementation du tabagisme dans les établissements de santé.","Answer/report not provided"
"88","Malaysia","20 places are gazetted as prohibited smoking area under CTPR 2004","Answer/report not provided","Answer/report not provided"
"89","Maldives","The first regulation under the law covers work places restaurants and cafe''s under specific guidelines ferries and other public transport vehicles and work places. In addition public places such as parks and playgrounds are also covered and smoke free places. However there are some limitations to the implementation and enforcement of these regulations at present due to lack of political will to do so.","Answer/report not provided","Answer/report not provided"
"90","Mali","Answer/report not provided","Adoption de la loi anti tabac par lAssemblée Nationale","Answer/report not provided"
"91","Malta","app=lp&itemid=21129&l=1
http://justiceservices.gov.mt/DownloadDocument.aspx","Please see 2007 report and Annex 5","Answer/report not provided"
"92","Marshall Islands","RMI has implemented legislation under 7 MIRC Chapter 8 and Chapter 17 Part VI that ensures protection from exposure to tobacco smoke in indoor areas of any private or public workplace or any public place as required by Article 8.2. Smoking is prohibited in workplaces health and educational institutions public transport Government buildings and retail establishments. Under the Tobacco Control Act 2006 bars and restaurants are included in the ban. However nightclubs are not included. There is also no definition of “public place” which leaves room for uncertainty.","There are laws created by both the National Government and Local Government against smoking in public places including public buildings such as stores supermarkets public transportation churches as well as hospitals and other government buildings. This is also addressed in the Tobacco Act of 2006.","Answer/report not provided"
"93","Mauritania","Il y a une circulaire du Ministre de la Santé qui interdit la consommation du tabac dans les structures de santé publiques et privées ainsi que Des arrêtés d’interdiction de consommation du tabac dans les locaux de Deux communes de la Capitale en plus de plusieurs mesures administratives d’interdiction de la consommation du tabac dans les lieux de travail de plusieurs entreprises et administration.","Circulaire du Ministre de la santé interdisant la consommation du tabac dans lensemble des structures de santé publiques et privées du Pays et une circulaire du Ministre de lEducation Nationale interdisant la consommation du Tabac dans lensemble des structures scolaires publiques et privées du pays une instriction administrative interdisant la consommation du Tabac aux travailleurs et aux usagers de la Direction Generale des douanes","Answer/report not provided"
"94","Mauritius","Answer/report not provided","Moreover smoking is banned in private car carrying a passenger in outdoor premises of educational and health institutions indoor and outdoor sport premises. Indoor public places include hotels bars restaurants café and nightclubs. Other outdoor public places where smoking is banned are public garden recreational places bus stop and bus stations.","Answer/report not provided"
"95","Mexico","Ley General para el Control del Tabaco y Reglamento de la Ley General para el Control delTabaco
Consumo y Protección contra la Exposición al Humo de Tabaco: Queda prohibido a cualquier persona consumir o tener encendido cualquier producto del tabaco en los espacios 100% libres de humo de tabaco. así como en las escuelas públicas y privadas de educación básica y media superior.","El artículo 27 de la Ley General para el Control del Tabaco (LGCT) establece que en lugares con acceso al público o en áreas interiores de trabajo públicas o privadas incluidas las universidades e instituciones de educación superior podrán existir zonas exclusivamente para fumar las cuales deberán de conformidad con las disposiciones reglamentarias: I) ubicarse en espacios al aire libre o II) en espacios interiores aislados que dispongan de mecanismos que eviten el traslado de partículas hacia los espacios 100% libres de humo de tabaco y que no sea paso obligado para los no fumadores. 
Actualmente existen cuatro entidades federativas con normativas más estrictas que las previstas en la LGCT en materia de protección contra la exposición al humo de tabaco: Ciudad de México y Tabasco cuyas leyes estatales fueron publicadas en 2008 a las que se han sumado las legislaciones de Morelos y Veracruz publicadas en diciembre de 2011 y enero de 2012 respectivamente.","Answer/report not provided"
"96","Micronesia (Federated States of)","In FSM the Clean Indoor Air Act is differing at each four states. At most states their CIAA includes prohibition of smoking at all public places public transportation sports area governmental offices and rental building. In the State of Kosrae there is a law that ban smoking in any vehicle when a minor is on board. We also had voluntary agreements of tobacco policy developed and implemented in the communities through the traditional system that ban smoking in the social houses or Nahs. These are houses that are used for all community social events.","In FSM the Clean Indoor Air Act is differ at each four states. At most states their CIAA includes prohibitation of smoking at all public places public transportation sports area governmental offices and rental buildings.We also had voluntary agreements of tobacco policy developed in the communities through the traditional system.","Answer/report not provided"
"97","Mongolia","Smoking shall be restricted in the following areas:
1. all kinds of public transportation vehicles;
2. entertainment and public service area;
3. gasoline stations factories manufacturing flammable and
explosive substances and machine oil their storage areas;
4. public transportation station public lounges of hotels 
smoking restricted rooms of hotel;
5. public eatery shops bar entertainment places;
6. indoor areas of companies and business organizations;
7. airplanes passenger transportation trains;
8. Kinder gardens all levels of schools school dormitories their outdoor spaces entrance of public apartments elevators children''s playing ground parks.","Tobacco Control Act 2005; see as annex to the first implementation report","Answer/report not provided"
