"","Party","2014 ","2012 ","2010 "
"49","Estonia","Distribution (%) of employed respondents by time spent in smoky rooms at workplace sex and age
Males
>5 hours a day 8 4
1–5 hours a day 7 7
<1 hour a day 	17 2
Almost never 	66 7
Females
>5 hours a day 0 8
1–5 hours a day 2 1
<1 hour a day 	5 8
Almost never 	81 2
Total
>5 hours a day 4 1
1–5 hours a day 4 5
<1 hour a day 	10 8
Almost never 	80 6
Distribution (%) of respondents by time spent in public spaces where people smoke
	Males
>5 hours a day 2 4
1–5 hours a day 4 8
<1 hour a day 	17 3
Almost never 	75 5
	Females
>5 hours a day 0 8
1–5 hours a day 2 8
<1 hour a day 	9 4
Almost never 	87 0
	Total
>5 hours a day 1 5
1–5 hours a day 3 7
<1 hour a day 	12 8
Almost never 	82 1
Distribution (%) of respondents by spending time at home in rooms where people smoke
Males
Yes: 24 7
No: 75 3
Females	
Yes: 21 0
No: 79 0
Total
Yes: 22 6
No: 77 4","Distribution (%) of employed respondents by time spent in smoky rooms at workplace sex and age
Males
>5 hours a day 	9
1-5 hours a day 8 8
<1 hour a day 	16 4
Almost never 	65 7
Females
>5 hours a day 	1 3
1-5 hours a day 2 5
<1 hour a day 	9 7
Almost never 	86 5
Total
>5 hours a day 	4 5
1-5 hours a day 5 1
<1 hour a day 	12 5
Almost never 	77 8
Distribution (%) of respondents by time spent in public spaces where people smoke
	Males
>5 hours a day 	3 2
1-5 hours a day 4 4
<1 hour a day 	14 5
Almost never 	77 9
	Females
>5 hours a day 	0 9
1-5 hours a day 2 6
<1 hour a day 	11 8
Almost never 	84 8
	Total
>5 hours a day 	1 8
1-5 hours a day 3 3
<1 hour a day 	12 9
Almost never 	82 0
Distribution (%) of respondents by spending time at home in rooms where people smoke
Males
Yes: 23 90
No: 76 10
Females	
Yes: 23 30
No: 76 70
Total
Yes: 23 50
No: 76 50","Answer/report not provided"
"50","European Union","Exposure to tobacco smoke in private settings: 38% of EU citizens allow smoking in the house 28% of car owners allow smoking in their car *
Exposure to tobacco smoke at work: 28% (17% occasionally 4 % for less than one hour a day 4% for 1-5 hours a day 3% for more than 5 hours a day) 
Exposure to tobacco smoke in public places: bars (28%) restaurants (14%) - exposed during a visit within the last six months","Exposure to tobacco smoke in private settings: 38% of EU citizens allow smoking in the house 28% of car owners allow smoking in their car *
Exposure to tobacco smoke at work: 28% (17% occaisionnally 4 % for less than one hour a day 4% for 1-5 hours a day 3% for more than 5 hours a day) 
Exposure to tobacco smoke in public places: bars (28%) restaurants (14%) - exposed during a visit within the last six months","Exposure to tobacco smoke in private settings: 38% of EU citizens allow smoking in the house 28% of car owners allow smoking in their car 
Exposure to tobacco smoke at work: 24% (13% for less than one hour a day 6% for 1-5 hours a day 5% for more than 5 hours a day) 
Exposure to tobacco smoke in public places: bars (45%) restaurants (30%)"
"51","Fiji","Among boys age 13-15 55.9% reported being in the presence of people who smoked at least one or more days during the past seven days; and among girls age 13-15 55.4%","Of pupils aged 13-15:
 47.1% live in homes where others smoke in their presence 
56.8% are around others who smoke in places outside their home 
39.1% think smoking should be banned from public places 
51.9% think smoke from others is harmful to them 
47.1% have one or more parents who smoke 
6.0% have most or all friends who smoke","Answer/report not provided"
"52","Finland","Exposure to tobacco smoke at work (less than hour a day or more): men 8.7 % and women 4.2 %.
Exposure to tobacco smoke at home by partner other adult and a person under 18 years (non-smokers and ex-smokers): men 0.2 % and women 3.5 %.","1) 
At work: men 11.2% women 5.1%
At home: men 13.3% women 13.0%
2) 
The follow-up data from the Finnish Institute of Occupational Health (FIOH) which has been collected from Finnish restaurants between 1999 and 2010 shows that smoking has been more common among restaurant workers than in general population. In 1999 overall 32% of the women and 45% of the men in restaurant workers smoked daily while in 2010 the figures were 25% and 31% respectively. The number of daily smoked cigarettes has remained the same among restaurant workers during the follow-up period. Between 1999 and 2010 exposure to tobacco smoke for over four hours per work shift decreased from 73% to 1% among waiters and from 93% to 0% among bartenders. At the same time the proportion of non-exposed waiters increased from 15% to 90% and bartenders from 5% to 83%. 
In another national survey from the FIOH (in 2009) among Finnish workforce (n=3000) in general altogether 7-12% of workers reported exposure to tobacco smoke depending on the size of the workplace. Exposure was more common in small sized workplaces.","1)
Proportion of respondents exposed to tobacco smoke at home (Health Behaviour and Health among the Finnish Adult Population 2008)
	Males	Females	Total
The respondent his/herself smokes at home	20 4	14 6	17 1
Spouse smokes at home	6 3	10 1	8 5
Other adults smoking at home	4 3	3 8	4 0
Someone else (younger than 18 - years smoking at home	1 0	0 9	1 0
Nobody smokes at home	74 2	76 9	75 7
Persons exposed to tobacco smoke daily at work (Health Behaviour and Health among the Finnish Adult Population 2008)
	Males	Females	Total
More than 5 hours	3 6	0 8	2 0
1-5 hours	2 5	1 0	1 6
Less than one hour a day	8 3	4 0	5 9
Almost never	70 4	72 5	71 6
Not working outside the home	15 2	21 7	18 9
2)
The follow-up data from the Finnish Institute of Occupational Health (FIOH) which has been collected from Finnish restaurants between 1999 and 2009 shows that smoking has been more common among restaurant workers than in general population. In 1999 overall 32% of the women and 45% of the men in restaurant workers smoked daily while in 2009 the figures were 31% and 30% respectively. The number of daily smoked cigarettes has remained the same among restaurant workers during the follow-up period. Between 1999 and 2009 exposure to tobacco smoke for over four hours per work shift decreased from 73% to 4% among waiters and from 93% to 9% among bartenders. At the same time the proportion of non-exposed waiters increased from 15% to 83% and bartenders from 5% to 70%. 
In another national survey from the FIOH among Finnish workforce (n=3000) in general altogether 7-12% of workers reported exposure to tobacco smoke depending on the size of the workplace. Exposure was more common in small sized workplaces."
"53","France","Vu des gens fumer au cours du mois écoulé (ITC ; 12/2012)
Bars pubs cafés : 6.6%
Restaurants : 1.4%
Lieux de travail : 12.8%","1) Exposition déclarée à la fumée des autres (toujours ou assez souvent)
- dans les cafés bars ou pubs: 11% en juillet 2008
- dans les restaurants: 6% en juillet 2008
- dans les discothèques: 13% en juillet 2008
- au lycée à luniversité: 57% en mai 2008
- sur le lieu de travail: 14% en mai 2008
2 ) Exposition déclarée à la fumée des autres à lintérieur des locaux (oui / non lors de la dernière visite) :
Dans les cafés bars ou pubs : 5 % en septembre 2008 (contre 93% en déc. 2006-janvier 2007)*
Dans les restaurants : 3 % en septembre 2008 (contre 57% en déc. 2006-janvier 2007)*
3) Exposition sur le lieu de travail :
Non-fumeurs déclarant travailler dans un lieu totalement non-fumeur : 84% en septembre 2008 (contre 55% en déc. 2006-janvier 2007)*
4 ) Exposition déclarée au domicile (régulièrement ou de temps en temps) : 30 % en 2010
* Linterdiction de fumer dans les lieux de travail les centres commerciaux aéroports gares hôpitaux et écoles.publiques est entrée en vigueur le 1er février 2007 et dans un second temps à partir du 1er janvier 2008 dans les cafés bars restaurants hôtels casinos et discothèques.","exposition déclarée à la fumée des autres (toujours ou assez souvent)
- dans les cafés bars ou pubs: 11% en juillet 2008
- dans les restaurants: 6% en juillet 2008
- dans les discothèques: 13% en juillet 2008
- au lycée à luniversité: 57% en mai 2008
- sur le lieu de travail: 14% en mai 2008"
"54","Gabon","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"55","Gambia","At home boy 45.8%; girls 44.4% public places boy 61.6; girls 57.2","Approximately one out of two (45.8% )students stated that they live in homes where other people smoke in their presence and over half of the students (59.2% ) are around others who smoke in places outside their home.
Almost one third of the students (31.4%) think that smoke from others is harmful to them and one in five students (26.3%) have one or more parents who smoke.
Just over on in ten (12.1%) have most or all friends who smoke.","Answer/report not provided"
"56","Georgia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"57","Germany","58.5 % of men (age 18+) and 74.8 % of women (age 18+) are never exposed to tobacco smoke. 13.3 % of men and 8.7 % of women are exposed daily to tobacco smoke. Tobacco smoke exposure is highest in the age group 18-29 years. More men than women are exposed to tobacco smoke at the workplace.","58.5 % of men (age 18+) and 74.8 % of women (age 18+) are never exposed to tobacco smoke. 13.3 % of men and 8.7 % of women are exposed daily to tobacco smoke. Tobacco smoke exposure is highest in the age group 18-29 years. More men than women are exposed to tobacco smoke at the workplace.","In 2009 58.5% of men (age: 18+) and 74.8% of women (age:18+) are never exposed to tobacco smoke. 13.3% of men and 8.7% of women are exposed daily to tobacco smoke. Tobacco smoke exposure is highest in the age group 18-29 years: 72% of men and 61.5% of women are exposed to tobacco smoke once a week ormore often."
"58","Ghana","Students reported reduction in exposure between 2000 and 2009. In 2000 22.2% students lived in homes where others smoked in their presence reducing to 15.9% in 2006 and rising to 19.1% in 2009.
 In 2000 41.4% of students were exposed to smoke in public places reducing to 31.6% in 2006 and 32.3% in 2009","Title: Secondhand Tobacco Smoke Exposure in Selected Public Places and Non-smoking Employees in Ghana
Authors: Agbenyikey Wellington E et al
Key Findings: 
(1) The average concentration of nicotine and PM2.5 at smoking places were highly unsafe and hazardous for human exposure. The levels of air nicotine were 60 times higher than recommended.
(2) The average level of nicotine in the bodies of non-smoking workers at smoking places was equivalent to an adult cigarette smoker. However the nicotine level in the nonsmokers working at no-smoking places was close to zero.
(3) Over 80% of managers and workwers interviewed thought it was very unlikelyfor all ghanaian public places to go smoke-free voluntarily.","Answer/report not provided"
"59","Greece","Exposure in the workplace: 52.3% -  at home : 65.7% - on restaurants: 72.2%","at home more than 5 hours/day (males 5.5% females 5.4%) 
public places more than 5 hours/day (males 2.6% females 1.4%)
workplace more than 5 hours/day (males 4.2% females 4.2%)","Answer/report not provided"
"60","Grenada","At home 27.3% (24.9% male and 29.7% female)","Answer/report not provided","Answer/report not provided"
"61","Guatemala","Aproximadamente 23.1 % de jóvenes expuestos al humo del tabaco en el hogar","Answer/report not provided","Answer/report not provided"
"62","Guyana","Answer/report not provided","There is exposure on most public places and in homes. 31.8% of students live in homes where others smoke in their presence and more than half of students ( 55%) are exposed to smoke around others outside of the home. More than 3 in 10 students have at least one parent who smokes.","There is exposure on most public places and in homes. 31.8% of students live in homes where others smoke in their presence and more than half of students ( 55%) are exposed to smoke around others outside of the home. More than 3 in 10 students have at least one parent who smokes."
"63","Honduras","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"64","Hungary","In 2013. 63% of smokers and 92% of non-smokers were never exposed to tobacco smoke at their home. In 2012. this rate was 33% among smokers and 88% among non-smokers.
Rate of non-smokers exposed to tobacco smoke in enclosed air space:
health care provider: 6.5%
public education institution: 3.75%
public institution: 5.8%
restaurant: 5.52%
disco. music hall: 7.61%
pub: 8.62%
public transportation (train): 4.42%
public area (waiting room): 8.33%
workplace: 6.64%
Compare to 2012. the expose to tobacco smoke among non-smokers decreased in public education institution. public institution. restaurants. pubs. discos and workplaces. on trains and in waiting rooms however it increased in the area of health care provider.
 Rate of non-smokers exposed to tobacco smoke at open air space:
play ground: 20%
public transport area: 35.96%
public transport waiting area: 28.53%
passageway: 43.16%
Compare to 2012. the expose to tobacco smoke among non-smokers decreased in public transport area and public transport waiting area. however it increased in playground and passageways.
The exposition of passive smoking was declined due to the 2012 amendments of Act XLII of 1999 on the Protection of Non-Smokers and Certain Regulations on the Consumption and Distribution of Tobacco Products.","According to the results of the EHIS questionnaire 2009 the exposure to tobacco smoke was 21.7% at home 29.4% in public places and 15.3% in workplaces in the total population. 43% of the 13-15 years old persons were exposed to tobacco smoke at home 72.6%of them in public places.","Youth population:
- exposure at home: 39.6% of kindergarteners are passive smokers at home; - exposure in public areas: 87 9 % of the non-smoker youth (age 13-15) suffer from smoke in public places. 
Adult population: 
- exposure at home to tobacco smoke is 20%; 
- 24% suffered from tobacco smoke exposure at the workplace."
"65","Iceland","The study refers to exposure to tobacco smoke at home of 3 year old children. 
Environmental Tobacco Smoke in Icelandic Homes: Infant Exposure and Parental Attitudes and Behaviour 
Development within Iceland between 1995 and 2006
The full report of this survey is given in Annex 4.","The study refers to exposure to tobacco smoke at home of 3 year old children. 
Environmental Tobacco Smoke in Icelandic Homes: Infant Exposure and Parental Attitudes and Behaviour 
Development within Iceland between 1995 and 2006
The full report of this survey is given in Annex 4.","Answer/report not provided"
"66","India","52% of adults exposed to SHS at Home (Male 52.5%. Female – 52.5%); 30% of adults exposed to SHS at Workplace   (Male 32.2% . Female – 19.4 %); 18% of adults exposed to SHS at Public Transport (Male 22% . Female – 12.6 %","52% of adults exposed to SHS at Home (Male-52.2%: Female-52.5%)
30% of adults exposed to SHS at workplace (Male 32.2%;Female - 19.4%)
18% of adults exposed to SHS in Public transport( Male-22%; Female - 12.6%)","21.9% live in homes where others smoke in their presence
36.6% are around others who smoke in places outside their home
63.9% think smoking should be banned from public places
66.8% think smoke from others is harmful to them
26.4% have one or more parents who smoke
9.5% have most or all friends who smoke"
"67","Iran (Islamic Republic of)","13- 15 years olds: 35.4% live in homes where others smoke in their presence; 44.8% are around others who smoke in places outside their home 
15- 64 years olds: At home: Male: 21.14% Female: 27.48% Total: 24.27%; At work: Male: 27.19% Female: 13.42% Total: 20.39%","Based on the two round of GYTS conducted in 2003 and 2007 the percentage of tobacco exposure among youngsters who were exposed to Second Hand Smoke (SHS) was 41.7 and 35.4 respectively. Accordingly they were also exposed to SHS out of their homes. Results showed high percentage of exposure to SHS among this group during the above mentioned periods 50.6 and 44.8 percent respectively.","Answer/report not provided"
"68","Iraq","We have been conducting a survey in collaboration with the World Health Organization and John Hopkins in 2010 to measure the air quality and the proportion of passive smoking in a number of enclosed public places in Baghdad including hospitals government departments schools and educational institutions restaurants cafes and public transport.","Answer/report not provided","Answer/report not provided"
"69","Ireland","The Public Health (Tobacco) Act 2002 as amended prohibits smoking in most indoor workplaces which therefore includes public transport.
In the Slán Survey 2007 respondents were asked if there were rules about smoking in their household. Over half (59%) reported that smoking was not allowed anywhere inside their home. An additional 23% stated that smoking was only allowed in their home in some places or at some times.","Answer/report not provided","Answer/report not provided"
"70","Israel","Answer/report not provided","76.8% of males (20+) were exposed to SHS 18.5% of that to very intensive exposure 18.6% at Home and 52.7% (of employees) at work.
66.3 of females (20+) were exposed to SHS 17.3% of that to very intensive exposure 25.8% at Home and 29.5% (of employees) at work.","Answer/report not provided"
"71","Italy","We observed the compliance of the smoking ban of 89.5% in public places and 91.3% in work places. Exposure to tobacco smoke at home is 24% while in presence of minors (under 15 years old) is 16%","Exposure in bar and restaurants in 9 different italian regions. Around 1 300 places investigated 2.8% of them organized structured smoking premises; signs are correctly posted in the 87% of the locals; smell of smoke has been sniffed in 4 8% of the locals; in 5.2% of the locals there was ashtrays and in 1.3% butts have been found.","Answer/report not provided"
"72","Jamaica","40.5% of students age 13 -15 years old live in homes where others smoke in their presence  and 66.5% are around others who smoke in places outside their home","Answer/report not provided","Answer/report not provided"
"73","Japan","Prevalence of persons who exposed by involuntary smoke was 16.8% at home 35.7% at workplace 45.1% at bar café or restaurant.","Prevalence of persons who exposed by involantary smoke was 24.0% at home 49.7% at workplace 55.0% at bar café or restaurant 47.8% at recreation facilities and 23.1% at the other places.","exposure to tobacco smoke in workplace: 65.1%"
"74","Jordan","53.6% rate of tobacco exposure in homes; 50.5% rate of exposure to tobacco smoke in public places","Exposure to tobacco smoke at home (53.6%). Exposure to tobacco smoke in public places (50.5%)","Exposure to tobacco smoke at home (65%). 
Exposure to tobacco smoke in public places (62.8%)"
"75","Kazakhstan","The proportion of respondents exposed to secondhand smoke at home or at work during the last 30 days at the time the survey was 65.0% (73.2% - 56.7% of men and - women)","Answer/report not provided","Answer/report not provided"
"76","Kenya","Answer/report not provided","Answer/report not provided","Mostly at home and when near peers who smoke."
"77","Kiribati","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"78","Kuwait","Answer/report not provided","Exposure to tobacco smoke at home: 49.8%
Exposure to tobacco smoke in public places: 53.3%","Exposure to tobacco smoke at home: 49.8%
Exposure to tobacco smoke in public places: 53.3%"
"79","Kyrgyzstan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"80","Lao People's Democratic Republic","Young persons age 13-15 expose to tobacco smoke at home 36.5% and outside home 50.1% while adult expose to second hand smoke at home 75% at work place 47.7% and at public places government office 53.3% restaurant 69.6% public transportations 49.5% and health facilities 37.1%.","Answer/report not provided","Answer/report not provided"
"81","Latvia","Exposure at home
Exposure at work (for more than 5 hours)

Male
Female
Male
Female

15-24 years: 47.1%
15-24 years: 38.4%
15-24 years: 5.1%
15-24 years: 1.1%

25-34 years: 46.8%
25-34 years:33.5%
25-34 years: 8.2%
25-34 years: 0.7%

35-44 years: 51.1%
35-44 years:37.7%
35-44 years: 8.4%
35-44 years: 2.4%

45-54 years: 52.7%
45-54 years:36.2%
45-54 years: 5.3%
45-54 years:0.6%

55-64 years: 44.9%
55-64 years:25.8%
55-64 years: 3.1%
55-64 years: 2.6%

Total:48.5%
Total:34.3%
Total: 6.2%
Total: 1.5%

Total: 41.2%
Total: 3.8%","Exposure to tobacco smoke at home:
Total: 44.6 %

51.1 % of males (15-64 age range) are exposed to tobacco smoke at home:
51.9 % of respondents in 15-24 age group
46.4 % of respondents in 25-34 age group
54.5 % of respondents in 35-44 age group 
56.1 % of respondents in 45-54 age group
45.2 % of respondents in 55-64 age group

38.5 % of females (15-64 age range) are exposed to tobacco smoke at home:
39.4 % of respondents in 15-24 age group
41.7 % of respondents in 25-34 age group
36.6 % of respondents in 35-44 age group 
40.2 % of respondents in 45-54 age group
34.3 % of respondents in 55-64 age group

Daily exposure at work:
1. More than 5 hours
Total: 4.1 %

6.8 % of males (15-64 age range) are exposed to tobacco smoke at work more than 5 hours:
3.8 % of respondents in 15-24 age group
9.9 % of respondents in 25-34 age group
7.4 % of respondents in 35-44 age group 
7.5 % of respondents in 45-54 age group
5.4 % of respondents in 55-64 age group

1.6 % of females (15-64 age range) are exposed to tobacco smoke at work more than 5 hours:
1.0 % of respondents in 15-24 age group
1.8 % of respondents in 25-34 age group
1.3 % of respondents in 35-44 age group 
2.7 % of respondents in 45-54 age group
0.9 % of respondents in 55-64 age group

2. 1-5 hours:
Total: 4.5 %

7.4 % of males (15-64 age range) are exposed to tobacco smoke at work 1-5 hours:
7.9 % of respondents in 15-24 age group
7.9 % of respondents in 25-34 age group
7.2 % of respondents in 35-44 age group 
7.4 % of respondents in 45-54 age group
5.8 % of respondents in 55-64 age group

1.7 % of females (15-64 age range) are exposed to tobacco smoke at work 1-5 hours:
1.7 % of respondents in 15-24 age group
1.2 % of respondents in 25-34 age group
1.7 % of respondents in 35-44 age group 
3.2 % of respondents in 45-54 age group
0.9 % of respondents in 55-64 age group

3. Less than 1 hour per day:

4.5 % of males (15-64 age range) are exposed to tobacco smoke at work less than 1 hour per day:
3.6 % of respondents in 15-24 age group
6.0 % of respondents in 25-34 age group
4.6 % of respondents in 35-44 age group 
4.1 % of respondents in 45-54 age group
3.7 % of respondents in 55-64 age group

2.0 % of females (15-64 age range) are exposed to tobacco smoke at work less than 1 hour per day:
2.7 % of respondents in 15-24 age group
1.8 % of respondents in 25-34 age group
2.4 % of respondents in 35-44 age group 
3.6 % of respondents in 45-54 age group
0.4 % of respondents in 55-64 age group

4. Almost none:

44.2 % of males (15-64 age range) are almost not exposed to tobacco smoke at work:
38.0 % of respondents in 15-24 age group
54.5 % of respondents in 25-34 age group
50.5 % of respondents in 35-44 age group 
45.0 % of respondents in 45-54 age group
28.6 % of respondents in 55-64 age group

53.3 % of females (15-64 age range) are almost not exposed to tobacco smoke at work:
40.8 % of respondents in 15-24 age group
61.7 % of","Data is available on tobacco smoke exposure among 13-15 year old pupils at home and in public places among smoker and non-smoker pupils as well data on tobacco smoke exposure among 15-64 for year olds at home at workplaces in the car. Data is divided by gender age group marital status degree of education school years urbanisation and nationality."
"82","Lebanon","Exposure to SHS in restaurants and cafes. Lebanese Air Monitoring Survey on Tobacco Smoke in Indoor Public Places. Study conducted in Lebanon covering 28 venues in 6 cities. with SHS levels founds to be on average in the ''hazardous'' range (>251PM2.5 microgram per m3). Results indicate that levels of indoor air pollution in public places are commonly found throughout Lebanon.","Exposure to SHS in restaurants and cafes. Lebanese Air Monitoring Survey on Tobacco Smoke in Indoor Public Places. Study conducted in Lebanon covering 28 venues in 6 cities with SHS levels founds to be on average in the hazardous range (>251PM2.5 microgram per m3). Results indicate that levels of indoor air pollution in public places are commonly found throughout Lebanon.","Exposure to SHS in restaurants and cafes. Lebanese Air Monitoring Survey on Tobacco Smoke in Indoor Public Places. Study conducted in Lebanon covering 28 venues in 6 cities with SHS levels founds to be on average in the hazardous range (>251PM2.5 microgram per m3). Results indicate that levels of indoor air pollution in public places are commonly found throughout Lebanon."
"83","Lesotho","Exposure to environmental tobacco smoke at home and in the workplace","Students of 13-15 years show exposure at home and in public places","Students of age 13-15 years show exposure at home and in public places"
"84","Libyan Arab Jamahiriya","Home (males 34.5 - 34.0-female gender 34.3) (adults) 
Work (Male 55.4 - 14.9 Female - 35.0 sexes) (adults) 
Home (males 34.7 - 36.6-female gender 34.7) (young people) 
Public places (Male 36.3 - 33.7 Female - 35.1 sexes) (young people)","House (males. 34.5 - females. 34.0 - 34.3 gender) (adults)
 Work (males. 55.4 - females. 14.9 - Gender 35.0) (adults)","Answer/report not provided"
"85","Lithuania","19 % in men and 6% in women exposed to tobacco smoke at last one the hour daily at work","21% in men and 8% in women exposure to tobacco smoke at work more than 1 hour per day","21 3%in men and 7 7 %in momen exposure to tobacco smoke at work more than 1 hour per day"
"86","Luxembourg","Answer/report not provided","84% de la population générale et 65% des fumeurs sont gênées par la fumée de tabac (lieux de sortie).","Answer/report not provided"
"87","Madagascar","Chez les jeunes de 13à 15 ans à la maison dans des endroits publics","49.5% des eleves subissent la fumée des autres à la maison 62.9% des eleves subissent la fumée des autres dans des endroits publics","49 5% des eleves subissent la fumée des autres à la maison 62 9% des eleves subissent la fumée des autres dans des endroits publics"
"88","Malaysia","Indoor Workplaces 
In Malaysia 39.8% were exposed to SHS in the workplace in the past 30 days. Looking at the non-smokers 33.9% were exposed to SHS at the workplace. 
Males (46.2% overall 39.1% non-smokers) were more likely than females (30.1% overall 29.8% non-smokers) to be exposed to SHS in the workplace. 
Residents of urban areas (41.6% overall 35.6% non-smokers) were exposed to SHS in the workplace at the higher rate than those residing in rural areas (33.1% overall 27.4 % non-smokers). 
Home 
38.4% of adults in Malaysia (7.6% million adults) were exposed to SHS at home. Males (43.3% 4.5 million) had a higher exposure to SHS at home than females (33.3% 3.2 million). Adults living in rural areas (45.4% 2.5 million) had more exposure to SHS at home than those living in urban areas (35.7% 5.1 million). 
Among current non-smokers 27.9% (4.2 million non-smokers) were exposed to SHS at home. Female non-smokers (32.8% 3.1 million) were more exposed to SHS at home compared to male non-smokers (19.5% 1.1 million). Non-smokers living in rural areas (35.0% 1.5 million) had more exposure to SHS at home than those living in urban areas (25.1% 2.8 million). 
Public Places 
Prevalence of SHS exposure in public places 
SHS exposure rates measured in the various public places were as follows (from highest to lowest): 
84.9% (84.1% non-smokers) in cafes/ coffee shops/ bistros 
78.7% (70.3% non-smokers) in bars/ night clubs 
71.0% (68.3% non-smokers) in restaurants
28.2% (27.9% non-smokers) in public transportation 
20.0% (90.0% non-smokers) in government buildings 
13.9% (14.6% non-smokers) in indoor shopping complexes 
8.7% (8.6% non-smokers) in health care facilities 
 Adults in urban areas (21.5% overall 20.5% non-smokers) who had visited government buildings had higher exposure to SHS compared rural adults (15.4% overall 14.9 non-smokers) 
Population exposure to SHS at various public places 
The population SHS exposure rates measured in the various public places were as follows (from highest to lowest): 
42.9% (38.1% non-smokers) in cafes/ coffee shops/ bistros 
42.1% (39.8% non-smokers) in restaurants 
8.8% (9.7% non-smokers) in indoor shopping complexes 
5.6% (5.9% non-smokers) in public transportation 
4.9% (4.3% non-smokers) in government buildings 
3.4% (3.5% non-smokers) in health care facilities 
2.4% (1.3% non-smokers) in bars/ night clubs 
The SHS exposure rate when visiting bars/ night clubs is very high but since many adults did not go to bars/ night clubs the population exposure rate is very low. With this being said the noticeable finding was that over 40% of the entire adult population were being exposed in restaurants and cafes/ coffee shops/ bistros. 
In addition urban adults had higher population exposure rates than rural adults in restaurants (46.5% vs. 30.6%) bars/ night clubs (3.0% vs. 0.8%) cafes/ coffee shops/ bistros (45.6% vs. 35.8%) and indoor shopping complexes (10.1% vs. 5.6%) – all places are typically more common in urban areas.","(A).Secondhand Smoke Exposure in Indoor Workplaces
In Malaysia 39.8% were exposed to SHS in the workplace in the past 30 days. Looking at the non-smokers 33.9% were exposed to SHS at the workplace.
Males (46.2% overall 39.1% non-smokers) were more likely than females (30.1% overall 29.8% non-smokers) to be exposed to SHS in the workplace. Residents of urban areas (41.6% overall 35.6% non-smokers) were exposed to SHS in the workplace at a higher rate than those residing in rural areas (33.1% overall 27.4% non-smokers).
(B). Secondhand Smoke Exposure at Home
38.4% of adults in Malaysia (7.6 million adults) were exposed to SHS at home. Males (43.3% 4.5 million) had a higher exposure to SHS at home than females (33.3% 3.2 million). Adults living in rural areas (45.4% 2.5 million) had more exposure to SHS at home than those living in urban areas (35.7% 5.1 million). Among current non-smokers 27.9% (4.2 million non-smokers) were exposed to SHS at home. Female non-smokers (32.8% 3.1 million) were more exposed to SHS at home as compared to male non-smokers (19.5% 1.1 million).Non-smokers living in rural areas (35.0% 1.5 million) had more exposure to SHS at home than those living in urban areas (25.1% 2.8 million). 
(C). Secondhand Smoke Exposure in Public Places
(i).Prevalence of SHS Exposure at Various Public Places
SHS exposure rates measured in the various public places were as follows (from highest to lowest): 84.9% (84.1% non-smokers) in cafes/coffee shops/bistros; 78.7% (70.3% non-smokers) in bars/night clubs; 71.0% (68.3% non-smokers) in restaurants; 28.2% (27.9% non-smokers) in public transportation; 20.0% (19.0% non-smokers) in government buildings; 13.6% (14.6% non-smokers) in indoor shopping complexes; 8.7% (8.6% non-smokers) in health care facilities. Adults in urban areas (21.5% overall 20.5% non-smokers) who had visited government buildings had higher exposure to SHS compared to rural adults (15.4% overall 14.9% non-smokers)
(ii).Population Exposure to SHS at Various Public Places
The population SHS exposure rates measured in the various public places were as follows (from highest to lowest): 42.9% (38.1% non-smokers) in cafes/coffee shops/bistros; 42.1% (39.8% non-smokers) in restaurants; 8.8% (9.7% non-smokers) in indoor shopping complexes; 5.6% (5.9% non-smokers) in public transportation; 4.9% (4.3% non-smokers) in government buildings; 3.4% (3.5% non-smokers) in health care facilities; 2.4% (1.3% non-smokers) in bars/night clubs. The SHS exposure rate when visiting bars/night clubs is very high but since many adults did not go to bars/night clubs the population exposure rate is very low. With this being said the noticeable finding was that over 40% of the entire adult population were being exposed in restaurants and cafes/coffee shops/bistros.
In addition urban adults had higher population exposure rates than rural adults in restaurants (46.5% vs. 30.6%) bars/night clubs (3.0% vs. 0.8%) cafes/coffee shop","Male 18.7
Female 23.8
No information on exposure to second hand smoke by location (i.e. home/ workplace/ public transport)"
"89","Maldives","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"90","Mali","Answer/report not provided","38.9% des élèves non fumeurs sont exposés à la fumée des autres dans leurs maisons; ce taux est inférieur à celui des fumeurs courant qui est de 68.8% au niveau national.
Quant aux élèves non fumeurs exposés à la fumée des autres dans les lieux publics nous avons 73.3% contre 88.9% pour les fumeurs courants.","Answer/report not provided"
"91","Malta","Exposure by gender and age in the home workplace and public transport","Exposure by gender and age in the home workplace and public transport","Exposure by gender and age in the home workplace and public transport"
"92","Marshall Islands","Answer/report not provided","52.1% at home; 59.7% are around other smoke outside their home; 42.6% have one or more parents who smoke and 8% have most or all friends who smoke at their presence.","RMI does not have data on second hand smoke by gender; however the following are included in the RMI/WHO STEPwise Survey of 2002: Home (18.9%); Workplace (14.3%); Public eating establishments (11.2%); and Public transport (8.4). But the percentage should be reduced given that that are laws and regulation and Tobacco Act with panelty to pay. The Tobacco Act of 2006 has already being implemented by both government and non-government organizations."
"93","Mauritania","Answer/report not provided","42.7% des 13-15 ans exposés à la fumée de tabac à la maison. 53.6% dentre eux sont également exposés à des lieux situés en dehors de leurs maisons.","Answer/report not provided"
