"","Party","2014","2012","2010"
"92","Marshall Islands","The regulations have not been developed and therefore the Act has not been implemented.
There are no regulations that accompany the legislation to specify the scope of harmful constituents and emissions that are to be disclosed.","Many of the tobacco products have health warnings on the cover but without the information on emissions of tobacco.","Again we have developed teaching and health eduction materials that are addressing the harmful effects of Tobacco product and what damages these products can do to our body and our system. owever our regulations having been developed will play a big roll in discouraging people especially younger people from getting involved in tobacco smoking."
"93","Mauritania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"94","Mauritius","Answer/report not provided","Answer/report not provided","The Public Health (Restrictions on Tobacco Products) Regulations 2008 ban the display of the level of tar and nicotine content or the carbon monoxide yield on cigarette packages . Importers of cigarettes fully comply with this provision of the law."
"95","Mexico","- Emisión y publicación de la Ley General para el Control del Tabaco. publicada en el Diario Oficial de la Federación el 30 de mayo de 2008. Dichas disposiciones normativas que efectivamente impulsan la lucha contra el consumo y exposición al humo del tabaco. reuniendo en un sólo cuerpo normativo la serie de acciones legislativas sugeridas por el CMCT y la evidencia científica que lo apoya. En este sentido. dicha normatividad representa una mayor responsabilidad del gobierno para la aplicación de las medidas interinstitucionales para el control del tabaco. situación prevista en la Ley Orgánica de la Administración Pública Federal. 
- Emisión y publicación del Reglamento de la Ley General para el Control del Tabaco. publicado en el Diario Oficial de la Federación el 31 de mayo de 2009.Instrumento normativo de carácter técnico que tiene por objetivo lograr la aplicación y ejecución de la Ley General para el Control del Tabaco. regulando aspectos técnicos y específicos que permitan proteger la salud de la población evitando su exposición al humo del tabaco. prevenir el inicio del hábito del tabaquismo. promover y apoyar el abandono y lograr una reducción del consumo de productos de tabaco en cualquiera de sus formas","El artículo 19 de la LGCT establece que en todos los paquetes de productos del tabaco y en todo empaquetado y etiquetado externo de los mismos deberán contener información sobre sus contenidos emisiones y riesgos de conformidad con las disposiciones aplicables.","El artículo 19 de la LGCT establece que en todos los paquetes de productos del tabaco y en todo empaquetado y etiquetado externo de los mismos deberán contener información sobre sus contenidos emisiones y riesgos de conformidad con las disposiciones aplicables."
"96","Micronesia (Federated States of)","Answer/report not provided","Answer/report not provided","Under review"
"97","Mongolia","The legal entity producing tobacco shall be responsible for the following provisions on tobacco control:

The name address business activities and other related information of the tobacco industry and its shareholders owning more than 20 percent shall be made available and transparent to the public at their web sites;

 Any standards set by the authorized organization regarding tobacco boxes pack and packages shall be fulfilled within one year from the day of endorsement.

It shall be prohibited to provide financial material aids and contributions to social health welfare and environmental organizations by the tobacco industry or through another
organization under the name of “Social responsibility”.","Technical specifications of cigarettes-national standards MNS5024:2009 reflects reduced and put the content of tar and nicotine in cigarettes on packs","Technical specifications of cigarettes-national standards MNS5024:2009 reflects reduced and put the content of tar and nicotine in cigarettes on packs"
"98","Montenegro","All manufacturers and importers of tobacco products as specified in section 3.2.3.5. are required to submit to the subjects (the Institute of Public Health) by the Government information on the contents and emissions of tobacco products. However due to the impossibility of adequate controls for the reasons stated in the same part can not be done in connection with the evaluation of the above information.","All manufacturers and importers of tobacco products as specified in section 3.2.3.5. required to submit to the subjects (the Institute of Public Health) by the Government information on the contents and emissions of tobacco products. However due to the impossibility of adequate controls for the reasons stated in the same part can not be done in connection with the evaluation of the above information.
In Article 16 after paragraph 3 the following new paragraph (Amendments of the Act) which reads:
The information referred to in paragraph 1 of this Article the Institute shall submit to the European Commission.","All manufacturers and importers of tobacco products as specified in section 3.2.3.5. required to submit to the subjects (the Institute of Public Health) by the Government information on the contents and emissions of tobacco products. However due to the impossibility of adequate controls for the reasons stated in the same part can not be done in connection with the evaluation of the above information.
In Article 16 after paragraph 3 the following new paragraph (Amendments of the Act) which reads:
The information referred to in paragraph 1 of this Article the Institute shall submit to the European Commission."
"99","Myanmar","“The Control of smoking and consumption of tobacco product law” doesn''t include the obligation regarding the disclosure of contents and emissions of the tobacco products to government authorities or public by the manufacturers or importers. There is also no other regulation yet requiring the disclosure of contents and emissions of the tobacco products.","Answer/report not provided","Answer/report not provided"
"100","Namibia","Answer/report not provided","The matter is addressed in the Act and the relevant regulations","The matter is addressed in the Act and the relevant regulations"
"101","Nauru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"102","Nepal","Answer/report not provided","Manufactures or importers of tobacco products are required to disclose to government authorities and public information about the contents and emissions of tobacco products. This has been spelled out in the Tobacco Product (Control and Regulatory) Act 2011 which was not available previously.","Answer/report not provided"
"103","Netherlands","In December 2012 the National Institute for Public Health launched www.tabakinfo.nl a comprehensive website with a databank and information on tobacco products and its ingredients. As part of a European project the National Institute for Public Health and the Environment researched certain additives which has led to the so called PITOC which are also published and used on the website. The website is currently being evaluated.
 A database with information on additives in tobacco products aimed at youngsters will be launched shortly: www.watziterintabak.nl","A general Website about tobacco ingredients has been built: tabakinfo.nl. The information on this website is supplemented by factsheets on the most commonly used tobacco ingredients. Also this year the information on the exact contents of cigarettes is published.","Tar nicotine an TNCO levels are mentioned on each package but this is not subjected to tests by a national authority."
"104","New Zealand","Answer/report not provided","Tobacco companies are required under section 35 of the Smoke-free Environments Act 1990 an annual report that includes information on additives to tobacco and the emission levels for tar nicotine and CO. There is a requirement that the returns are placed on a Ministry of Health website. See http://www.ndp.govt.nz/moh.nsf/indexcm/ndp-tobacco-returns","Tobacco companies are required under Section 35 of the Smoke-free Environments Act 1990 to provide a report annually that provides information on the contents of tobacco and emission levels for tar nicotine and CO."
"105","Niger","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"106","Nigeria","The Nigerian Industrial Standard for tobacco and tobacco products has provision that requires every manufacturer distributor or importer operating in Nigeria to submit to Standards Organization of Nigeria (SON) within the month of December of each year under reference in print or in electronic form the following information in addition to requirements in Appendix A;
-General product information
-Cigarette design features
-Tobacco chemistry.
-Smoke chemistry (See details in clauses 4 5 and Appendix A of the Standard","Answer/report not provided","Answer/report not provided"
"107","Niue","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"108","Norway","Answer/report not provided","No progress since last reporting.","Nothing new since last report."
"109","Oman","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"110","Pakistan","Finance Act 2005 prescribes that no cigarettes factory shall clear cigarettes unless they conform to the health standards prescribed by the federal government. This provision has not been operationalized in view of the absence of internationally accredited laboratory system capable of accurately testing and reporting tobacco products in Pakistan. GoP is actively following international developments on the matter. 
We are also looking forward to the evolution of the proposed global database regarding tobacco product contents and emission disclosure. We are considering the option of earmarking special funds to set up internationally accredited laboratory in Pakistan to test the contents and emissions as has been done by some countries in the Region.","Finance Act 2005 prescribes that no cigarettes factory shall clear cigarettes unless they conform to the health standards prescribed by the federal government. This provision has not been operationalized in view of the absence of internationally accredited laboratory system capable of accurately testing and reporting tobacco products in Pakistan. GoP is actively following international developments on the matter. We understand that WHO Tobacco Laboratory Network has proposed to validate methods for testing and measuring cigarette contents and emissions. As per the Progress Report of the FCTC Working Group on the subject (dated 21st August 2008) this validation of the three methods for contents and the four methods for emissions by WHO is estimated to take five and a half. 
We are also looking forward to the evolution of the proposed global database regarding tobacco product contents and emission disclosure. We are considering the option of earmarking special funds to set up internationally accredited laboratory in Pakistan to test the contents and emissions as has been done by some countries in the Region.","Answer/report not provided"
"111","Palau","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"112","Panama","En la actualidad está normada la colocación en el empaquetado de algunos de los contenidos y emisiones de los productos de tabaco. En el caso de los cigarrillos cada año. la IT debe presentar un informe sobre los contenidos y emisiones de sus productos . sin embargo no existen mecanismos de verificación.","En la actualidad esta normada la colocación en el empaquetado de algunos de los contenidos y emisiones de los productos de tabaco.","En la actualidad esta normada la colocación en el empaquetado de algunos de los contenidos y emisiones de los productos de tabaco."
"113","Papua New Guinea","Still working on the legislation and the enforcement unit on tobacco control.","Answer/report not provided","Answer/report not provided"
"114","Paraguay","El Art. 7 de la resolución 237. establece la obligatoriedad de la declaración jurada de la
composición físico química del producto de tabaco.","El Art. 7 de la resolucion 237 establece la obligatoriedad de la declaracion jurada de la composicion fisico quimica del producto de tabaco.","Answer/report not provided"
"115","Peru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"116","Philippines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"117","Poland","year=2013&act=1","No changes have been made since 2004.","Answer/report not provided"
"118","Portugal","Answer/report not provided","Portugal applies the European Union Directive 2001/37/CE on tobacco products regulations. The information provided by the tobacco industry is disclosed to the public on the following website: www.dgs.pt","Portugal applies the European Union Directive 2001/37/CE on tobacco products regulations. The information provided by the tobacco industry is disclosed to the public on the following website: www.dgs.pt"
"119","Qatar","Article (4) of the Tobacco Control Act requires that “Every importer of tobacco.  tobacco products or cigarettes of all kinds. notify the ministry in writing at least one week prior to the arrival of the consignment to the country. to be tested when they arrive. and make sure they meet the approved standard specifications. Are not allowed to enter any shipment of tobacco products or cigarettes of all kinds into the country only after obtaining written permission from the ministry supporting that the shipment has met the approved standard specifications.”
Article (5) of the Tobacco Control Act requires that “the amount of tar and nicotine allowed in cigarettes per decision of the Council of Ministers upon the recommendation of the Minister. shall not to exceed: 10 mg tar. 0.6 mg nicotine.","Answer/report not provided","Answer/report not provided"
"120","Republic of Korea","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"121","Republic of Moldova","Paragraph (3) Article 12. Information on tobacco products and ingredients used in their manufacture of Law 278 of 14.12.2007 on tobacco and tobacco products provides that:
(3) In order to inform the consumer the Ministry of Health shall disseminate the following data:
 a) the content of harmful substances maximum allowable specified in art. 10 and allowable content of toxic substances;
 b) the results of testing of tobacco products in circulation in the Republic of Moldova;
 c) other data and information with the exception of confidential information relating to specific recipes and product formulations specified by the manufacturer as a trade secret.
 (4) Information on the content of harmful substances and ingredients toxicological data and the results of further tests carried out at the request of the Ministry of Health are not considered confidential and may be made public.
The new draft Law on Tobacco Control adopted by the Government on 17.12.14 and is in Parliament for adoption in the context of proposed changes to the law in force in the area included:
Article 132. Textual warnings on smoking damage
(1) general warning and informational message is printed on the sides of the unit packet . The warnings should be set at least the width of 20 mm and a height of at least 43 mm and covering at least 50 % of the surface area that is printed .
Article 133 . The combined warnings on tobacco harm
(2) The combined warnings on tobacco harm must:
a) be composed of textual warning on smoking damage referred to in paragraph ( 4) and a corresponding picture specified in the electronic library of source documents ;
b ) include information on smoking cessation such as telephone number e -mail and / or website designed to inform consumers about the programs available to support people who want to quit smoking ;
 c) cover 75 % of the external surface of the front and rear of the unit packet and the outer packaging ;
 d) to exhibit the same warning on the harm of smoking and textual corresponding colored picture on both sides of the unit packet and on any outside packaging ;
Article 135 . Library of source documents
 (1) The Ministry of Health shall establish and maintain an electronic library of source documents accessible to the public containing combined warnings on tobacco damage under this law .
 (2) The Ministry of Health provides source documents in electronic format upon request.","Answer/report not provided","Answer/report not provided"
"122","Romania","There is a standard common format for reporting using the recommendations of the European Commission.","Answer/report not provided","Answer/report not provided"
"123","Russian Federation","Answer/report not provided","No change","Answer/report not provided"
"124","Rwanda","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"125","Saint Kitts and Nevis","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"126","Saint Lucia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"127","Saint Vincent and the Grenadines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"128","Samoa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"129","San Marino","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"130","Sao Tome and Principe","Answer/report not provided","there is no regulation that defines the criteria for product information","Answer/report not provided"
"131","Saudi Arabia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"132","Senegal","La nouvelle loi exige la communication d’informations par les fabricants aux autorités gouvernementales et la communication d’informations au public. Les textes réglementaires sont en cours d’élaboration","Answer/report not provided","Answer/report not provided"
"133","Serbia","No progress has been made since the previous report.","Answer/report not provided","Answer/report not provided"
"134","Seychelles","These provisions are included in Seychelles Tobacco Control Act but related regulations have not been yet developed.","Theses provisions are specified in the Artcile 12(1) (ii) of the Seychelles Tobacco Control Act. In addition the National Tobacco Control board should also be provided with information on constituents and emissions as per Article 13 (e) of the act.","Theses provisions are included in Seychelelles Tobacco Control Act but related regulations have not been yet developed."
"135","Sierra Leone","Tobacco manufacturing no longer takes place openly in Sierra Leone; most tobacco products purchased by consumers are imported. Such products contain on their packages some information on contents and emissions if required by the legislation of the country of origin.","Answer/report not provided","Answer/report not provided"
"136","Singapore","Answer/report not provided","Answer/report not provided","The Tobacco (Control of Advertisements and Sale) Amendment Bill also prescribes that under the new Labelling Regulations the tar and nicotine yield information will be replaced with a new health information message. 
See Annex 3 and Annex 4 of this report."
"137","Slovakia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"138","Slovenia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"139","Solomon Islands","We just had Cabinet Approval for the Tobacco Control Regulations and the gazetting just took place on the 18th December 2013 so it has just been months into its implementation","Part 4 Section 17 of the Tobacco Control Act 2010","Part 4 Section 17 of the Tobacco Control Act 2010"
"140","South Africa","Current regulations include disclosure of the amount of nicotine and tar and on reduced ignition propensity.","Enabling legislation has been passed but specific regulations are still being developed.","Enabling legislation has been passed but specific regulations are still being developed."
"141","Spain","Durante los dos últimos años no ha habido modificaciones en la reglamentación de la divulgación de la información sobre los productos de tabaco en España. rigiéndose ésta por el Real Decreto 1079/2002. de 18 de octubre. por el que se regulan los contenidos máximos de nicotina. alquitrán y monóxido de carbono de los cigarrillos. el etiquetado de los productos del tabaco. así como las medidas relativas a ingredientes y denominaciones de los productos del tabaco. No obstante. se ha trabajado en el seno de la Unión europea en el proyecto de modificación de la directiva. cuyo texto ya ha alcanzado acuerdo entre el Consejo y el Parlamento europeo.
En cuanto a la ejecución. el procedimiento. las infracciones y las sanciones se ejecutan desde la entrada en vigor de la normativa.","Durante los dos últimos años no ha habido modificaciones en la reglamentación de la divulgación de la información sobre los producots de tabaco en España rigiéndose ésta por el Real Decreto 1079/2002 de 18 de octubre por el que se regulan los contenidos máximos de nicotina alquitrán y monóxido de carbono de los cigarrillos el etiquetado de los productos del tabaco así como las medidas relativas a ingredientes y denominaciones de los productos del tabaco.","Se consiguieron avances en lo estipulado en este artículo mediante la aprobación del Real Decreto 1079/2002 de 18 de octubre por el que se regulan los contenidos máximos de nicotina alquitrán y monóxido de carbono de los cigarrillos el etiquetado de los productos del tabaco así como las medidas relativas a ingredientes y denominaciones de los productos del tabaco y el cual traspone a nuestro ordenamiento jurídico la Directiva 2001/37/CE del Parlamento Europeo y del Consejo de 5 de junio de 2001 relativa a la aproximación de las disposiciones legales reglamentarias y administrativas de los Estados miembros en materia de fabricación presentación y venta de los productos del tabaco"
"142","Sri Lanka","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"143","Sudan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"144","Suriname","Suriname is implementing the 100% Smoke Free Legislation State Gazette 2013 no 39","Answer/report not provided","Answer/report not provided"
"145","Swaziland","Answer/report not provided","In accordance with section 10 of the Tobacco Products Control Bill every person who manufactures or imports tobacco or a tobacco product is required to provide to the Tobacco Products Control Board information about the content and its emissions.","Answer/report not provided"
"146","Sweden","Sweden is participating in the Regulatory Committee under Dir 2001/37/EG and receives reports from tobacco manufacturers regarding ingredients and emissions in accordance with the EU-directive. national legislation and EU''s practical guide. Using available personnel resources Sweden conducts some analysis of the information which is reported to the European Commission. 
Today the list of ingredients (annex 11 as described in EU´s practical guide) are available through the website of Public Health Agency of Sweden. http://www.folkhalsomyndigheten.se/amnesomraden/tillsyn-och-regelverk/tillsyn-tobak/ingredienser-i-tobaksvaror/2012/","Sweden is participating in the Regulatory Committee under Dir 2001/37/EG and receives reports from tobacco manufaturers regarding ingredients and emissions in accordance with the EU-directive national legislation and EUs practical guide. Using available personnel resources Sweden conducts some analysis of the information which is reported to the European Commission. During 2012 Sweden is preparing to make a list of ingredients (annex II as described in EUs practical guide) available through the website of the Swedish National Institute of Public Health","No progress have been made on this issues during the last couple of years."
"147","Syrian Arab Republic","Answer/report not provided","Answer/report not provided","Has been modified standard Syrian governing the subject commensurate with the Convention and the Legislative Decree No. / 62 / for the year 2009 on anti-smoking"
"148","Tajikistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"149","Thailand","Amending ministerial regulation of the content of tobacco products ; disclosure by manufacturers and importers of information about ingredients . informations shall be kept by governmental authorities and used for public health policy or academic knowledge..","According to Article 2 of the Notification No. 10 of the Ministry of Public Health issued in 2006 and enacted in January 2007 under the Tobacco Products Control Act B.E.2535 states that the manufacturer or importer of cigarettes shall print labels displaying the names of toxic substances and carcinogenic substances emitted on both sides of the cigarette pack.","According to Article 2 of the Notification No. 10 of the Ministry of Public Health issued in 2006 and enacted in January 2007 under the Tobacco Products Control Act B.E.2535 states that the manufacturer or importer of cigarettes shall print labels displaying the names of toxic substances and carcinogenic substances emitted on both sides of the cigarette pack."
"150","The former Yugoslav Republic of Macedonia","Please see explanation on the question 3.2.3.5","Answer/report not provided","Answer/report not provided"
"151","Timor-Leste","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"152","Togo","Answer/report not provided","Ref: Article 3 de la loi 2010.","Answer/report not provided"
"153","Tonga","It is on the ACT and Regulation but not yet put into action","It is on the Act and Regulation but not yet put into action.","Its on the Act and Regulation but not yet put into action."
"154","Trinidad and Tobago","Answer/report not provided","The Clauses in the Act which refer to tobacco product disclosures are not yet Proclaimed however Regulations are currently being finalized.","The Clauses in the Act which refer to tobacco product disclosures are not yet Proclaimed."
"155","Tunisia","Answer/report not provided","Aucun progrès","Answer/report not provided"
"156","Turkey","Turkey published all ingredients used in the production of tobacco products that has been marketed in Turkey as a total list.
Webpage:
http://www.tapdk.gov.tr/tr/anasayfa/tutun-mamullerinde-kullanilan-girdiler.aspx","Answer/report not provided","Answer/report not provided"
"157","Turkmenistan","After the adoption of the Law of Turkmenistan ''On health protection from exposure to tobacco smoke and the effects of tobacco consumption'' from December 18 2013. The new standards of tobacco products are currently being developed.","Answer/report not provided","Answer/report not provided"
"158","Tuvalu","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"159","Uganda","It''s all done by the tobacco industry as fulfilment of regulation as required by the government and information is given on request by the relevant government department.","No progress has been made in the implementation of this article.","Answer/report not provided"
"160","Ukraine","In February 2011 the MOH issued order which defined 9 substances as dangerous components of tobacco emissions.","In March 2011 Ministry of Health issued Order with list of most harmful substances of tobacco smoke and published the list on its web-site. http://www.moz.gov.ua/ua/portal/dn_20110225_105.html","In March 2011 Ministry of Health issued Order with list of most harmful substances of tobacco smoke and published the list on its web-site. http://www.moz.gov.ua/ua/portal/dn_20110225_105.html"
"161","United Arab Emirates","Answer/report not provided","This is done through the application of standards for cigarettes as well as packaging and labeling in accordance with the requirements of Article 11 of the Framework Convention","Answer/report not provided"
"162","United Kingdom","There has been no new legislation or policy implemented in relation to the emissions of tobacco products in the past two years. Please refer to the comments provided at 3.2.3.5 as those comments are also applicable here.","There has been no new legislation or policy realting to the emissions of tobacco products implemented in the past three years. However according to the Tobacco Products (Manufacture Presentation and Sale) (Safety) Regulations 2002 which were implemented 2002 manufacturers are required to print tar nicotine and carbon monoxide yields on cigarette packs and to provide samples of cigarettes manufactured and intended for sale in the United Kingdom for testing. In accordance with the regulations the Department of Health carries out independent tests of tar nicotine and carbon monoxide yields of cigarettes brands that are made available for sale on the United Kingdom market.","There has been no new legislation or policy relating to the emissions of tobacco products implemented in the past 3 years. However according to the United Kingdom Tobacco Products (Manufacture Presentation and Sale) (Safety) Regulations 2002 which were implemented in 2002 manufacturers are required to provide information on Tar Nicotine and Carbon Monoxide yields of their products to the Secretary of State for Health on an annual basis. There is also a requirement in this legislation for manufacturers to print Tar Nicotine and Carbon Monoxide yields on cigarette packs and to provide samples of cigarettes manufactured and intended for sale in the United Kingdom for testing to the Secretary of State. In accordance with the regulations the Department of Health carries out independent tests of Tar Nicotine and Carbon Monoxide on all cigarettes on the United Kingdom market."
"163","United Republic of Tanzania","Answer/report not provided","Nothing","Answer/report not provided"
"164","Uruguay","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"165","Uzbekistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"166","Vanuatu","Answer/report not provided","None","Answer/report not provided"
"167","Venezuela","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"168","Viet Nam","Answer/report not provided","Government Decree No 119/2007/NÐ-CP appoints that tobacco companies must release product information openly and guarantee that their products conform to cigarette hygiene standard as stipulated by the law. No progress made since the last submission report.","Government Decree No 119/2007/NÐ-CP appoints that tobacco companies must release product information openly and guarantee that their products conform to cigarette hygiene standard as stipulated by the law. No progress made since the last submission report."
"169","Yemen","Been made ??for the list of special technical tobacco products by Standards and Metrology Organization and the Ministry of Industry and Trade in Yemen and will be implemented during the current year God willing.","Technical Regulations have been adopted for Gulf card packages of tobacco products in August 2011 but not yet implemented and is being applied to discuss the mechanism.","Answer/report not provided"
