"","Party","2014 ","2012 ","2010 "
"141","Spain","- En relación con el apartado 3.2.5.11. las fotografías e imágenes recogidos en el Real Decreto 639/2010. de 14 de mayo. proceden del catálogo de imágenes elaborado por la Comisión Europea y el uso de las mismas debe ser autorizado por la Comisión Europea. 
- Se incluye una advertencia sanitaria general y una adicional combinada (que conste de fotografías o ilustraciones junto con un texto). así como la leyenda de Prohibida su venta a menores de 18 años y el texto: Las autoridades sanitarias advierten delante de las advertencias general y combinada.
- Se prohibe la venta o entrega de cigarrillos que no vayan envasados y no tengan embalaje exterior (Real Decreto 639/2010). permitiéndose sólo la venta de unidades sueltas de cigarros y cigarritos que conserven la capa natural. El número mínimo de unidades de venta es 20.","- En relación con el apartado 3.2.5.11 las fotografías e imágenes recogidos en el Real Decreto 639/2010 de 14 de mayo proceden del catálogo de imágenes elaborado por la Comisión Europea y el uso de las mismas debe ser autorizado por la Comisión Europea. 
- Se incluye una advertencia sanitaria general y una adicional combinada (que conste de fotografías o ilustraciones junto con un texto) así como la leyenda de Prohibida su venta a menores de 18 años y el texto: Las autoridades sanitarias advierten delante de las advertencias general y combinada.
- Se prohibe la venta o entrega de cigarrillos que no vayan envasados y no tengan embalaje exterior (Real Decreto 639/2010) permitiéndose sólo la venta de unidades sueltas de cigarros y cigarritos que conserven la capa natural. El número mínimo de unidades de venta es 20.","La exigencia reflejada en el punto 3.2.5.12 incluye solo los componentes y no las emisiones"
"142","Sri Lanka","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"143","Sudan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"144","Suriname","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"145","Swaziland","Answer/report not provided","Every package containing a tobacco product shall bear statements as to tar nicotine and other constituents as may be prescribed and such statement shall be placed directly on the right hand side of the package underneath a clear wrapping and shall be limited to the disclosure of the contents and not their quantities and the statement should occupy more than 70% of such area.","Answer/report not provided"
"146","Sweden","Answer/report not provided","Answer/report not provided","The Swedish National Institute of Public Health are currently examining the issue of pictorial health warnings on tobacco packages."
"147","Syrian Arab Republic","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"148","Tajikistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"149","Thailand","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"150","The former Yugoslav Republic of Macedonia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"151","Timor-Leste","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"152","Togo","Answer/report not provided","Les decrets dapplication de la loi sont en cours de rédaction","Answer/report not provided"
"153","Tonga","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"154","Trinidad and Tobago","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"155","Tunisia","La première priorité de cette année est de procéder à la mise des avertissements sanitaires dessinés et changés tous les ans sur plus de 50% des deux surfaces des paquets de cigarettes.","la premmière priorité de cette année est de procéder à la mise des avertissements sanitaires dessinés et changés tous les ans sur plus de 50% des deux surfaces des paquets de cigarettes","Answer/report not provided"
"156","Turkey","Answer/report not provided","Only cigarettes contain information on relevant constituents and emission of tobacco products.","Answer/report not provided"
"157","Turkmenistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"158","Tuvalu","Answer/report not provided","Only the local manufacturers of tufaga are not complying with this section in the Act 2008. Most importers are complying with the Act 2008","Answer/report not provided"
"159","Uganda","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"160","Ukraine","Answer/report not provided","Ukraine uses EU library of pictorial health warnings.","Ukraine uses EU library of pictorial health warnings."
"161","United Arab Emirates","Answer/report not provided","Image processing was adopted in cooperation with the Regional Office of WHO and the GCC which are especially the Gulf Cooperation Council (GCC)","Answer/report not provided"
"162","United Kingdom","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"163","United Republic of Tanzania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"164","Uruguay","Answer/report not provided","Answer/report not provided","En marzo de 2010 Philip Morris (PM) ha presentado una demanda de arbitraje contra Uruguay ante el Centro Internacional de Arreglo de Diferencias Relativas a Inversiones (CIADI). PM invoca el Tratado bilateral de Protección de Inversiones entre Uruguay y Suiza. Aunque PM tiene su sede en Nueva York tiene un centro de operaciones en Lausanne. La demanda refiere al tamaño de las advertencias sanitarias (80% de la cajilla) y a la presentación única por marca en línea con el art. 11 del Convenio Marco de la OMS para el Control del Tabaco."
"165","Uzbekistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"166","Vanuatu","This is now in progress to be amended under the Tobacco Regulation Order 89.","None","Answer/report not provided"
"167","Venezuela","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"168","Viet Nam","Answer/report not provided","The documents are available for download at: http://www.tobaccocontrollaws.org/country/viet-nam","The documents are available for download at: http://www.tobaccocontrollaws.org/country/viet-nam"
"169","Yemen","Answer/report not provided","Was adopted in cooperation with the warning image Regional Office for the World Health Organization and within the Gulf Cooperation Council (GCC) and efforts to implement is being carried out in August 2012 as planned.","Answer/report not provided"
