"","Party","2014","2012","2010"
"47","Egypt","“Training of trainers” programs for health and education sectors and training programs for social workers and NGO''s covering the FCTC articles were implemented.","Answer/report not provided","Answer/report not provided"
"48","El Salvador","La Dirección Ejecutiva de la Comisión Nacional Antidrogas y el FOSALUD elaboran material para concientizar sobre los riesgos para la salud del consumo de tabaco y exposición al humo de tabaco (afiches. brochures. hojas volantes). Adicionalmente se distribuye este material e información adicional en espacios como ferias de salud. ferias de juventud y otros dirigiéndose a la juventud y población en general. FOSALUD además realiza intervenciones educativos y de comunicación sobre los efectos nocivos del tabaco en la salud y hábitos saludables en escuelas de educación media; a nivel comunitario coloca kioskos atendidos por personal que entrega materiales educativos a la población que visita ferias patronales. centros comunales. lugares de playa. adolescentes y jóvenes privados de libertad. ferias de empleo para jóvenes. programas radiales para una audiencia mayor.  FOSALUD también despliega mensajes para reducir consumo de tabaco  y la exposición al humo del tabaco ajeno en traseras de buses. moopies. vallas publicitarias. spots radiales  y su pagina web. .","Answer/report not provided","Answer/report not provided"
"49","Estonia","Answer/report not provided","no changes from the previous report","Answer/report not provided"
"50","European Union","The European Commission has promoted and financed EU-wide tobacco control and awareness-raising campaigns since 2002. 
Between 2011 and 2013 the Commission took a novel approach to help people stop smoking with its campaign ''Ex-Smokers are Unstoppable''. The campaign did not just focus on the negative effects of smoking. Rather it emphasised the benefits of quitting the habit and highlight the inspirational achievements of ex-smokers to motivate smokers to stop. The campaign used a coordinated mix of advertising social media events and an internet based interactive health tool (''iCoach'') to reach smokers.
http://www.exsmokers.eu/","The European Commission has promoted and financed EU-wide tobacco control and awareness-raising campaigns since 2002. 
In 2011 the Commission took a novel approach to help people stop smoking with its campaign Ex-Smokers are Unstoppable. The campaign does not just focus on the negative effects of smoking. Rather it empahsises the benfits of quitting the habit and highlight the inspirational achievemnts of ex-smokers to motivate smokers to stop. The campaign uses a coordinated mix of advertising social media events and iCoach an interactive health tool to reach smokers.
http://www.exsmokers.eu/","1. In November 2009 the Council of Youth Ministers endorsed the EU Youth Strategy (2010-2018) which is is cross-sectoral and transversal strategy outlining eight fields of action. One of these fields of action is young peoples health & well-being. Promoting healthy lifestyles is part of the aim in this domain.
In line with the evidence-based approach to youth policy in the EU Youth Strategy the Commission has led an expert group on indicators in the youth field. Indicators for all fields of action of the strategy are proposed. In the domain of health & well-being one of the indicators is the share of daily cigarette smokers for the age-group 15-24. Displaying latest available Eurostat data for this indicator in a general dashboard on young peoples situation in the EU will increase public knowledge and awareness to the issues relating to young people and the use of tobacco.
2. The EU Commission carried out EU wide awareness raising campaigns called Help. Following on from the first Help campaign (2004-2008) Help 2.0 (2008- 2010) targeted primarily young people and young adults. The general motto is providing help and support for a life without tobacco by delivering comprehensive information on health and social problems related to tobacco consumption. It was an integrated campaign including television the internet and new media such as mini-sites accessible through mobile phones. The whole campaign was web driven the objective being to draw young people to the Help website where they can get all the information on the dangers of smoking as well as the links to our partner organisations such as the European Network of Quitlines. The website is available in 22 languages and the web and media campaign has been completed by a series of European and national public and press relations events. As a public health initiative Help proved to be inovative in a number of ways: It was the first EU health campaign in which young people were directly involved. Help became as well the EUs first health campaign to successfully develop its own brand."
"51","Fiji","We have progressed a lot in that it is massive because we have incorporated our Tobacco Free Initiatives into Health Promoting Schools Settings","The National Centre for Health Promotion developed information materials and brochures aimed at the general public on matters such as: 
- Tobacco or Health 
- Kick the Habit - For a Healthy Fiji Smile; and 
- Dealing with Stress: Smoking Doesnt Help! 
In addition the National Centre for Health Promotion has been the leader in mass media campaigns such as Winners dont smoke and ad hoc anti-smoking campaigns and enforcement messages on television and radio. Most of these campaigns are targeted at the general public while there are plans to provide youth-specific programmes. In addition Fiji reports that there are skill-building exercises targeted at health workers community workers media professionals educators decision-makers and administrators. 
Fiji has also raised public awareness of tobacco through activities during World No Tobacco Day. The first village to become smoke-free in Fiji was Nabila village in Nadroga. Nabila was declared smoke-free in 2006 and won the World No Tobacco Day Award in the same year. Other Fijian villages followed suit: Nabukaluka was declared tobacco-free during World No Tobacco Day in 2010 and Naqumu in Vanua Levu during World No Tobacco Day 2011. The 2011 World No Tobacco Day (on the theme The WHO Framework Convention on Tobacco Control) was celebrated in Fiji mainly at the sub-divisional/town level instead of at the national level in order to be closer to communities. 
The Tobacco Control Enforcement Unit of the Ministry of Health conducts education and awareness-raising programmes in schools (sometimes in collaboration with the National Substance Abuse Council see below) rural communities (in collaboration with Division Outreach teams) workplaces and religious denominations upon request. 
The Tobacco Control Enforcement Unit implemented a half-year media campaign after the adoption of the 2010 Decree in December 2010 to raise awareness among the population on its content. The campaign included radio and television advertising media advocacy and other actions. The Tobacco Control Enforcement Unit also reported on other media advocacy work. Members of the Unit regularly participate in talk-shows on radio and television. They also regularly contribute to the Mailife magazine11 with coverage of tobacco matters. 
The Ministry of Educations National Substance Abuse Council implements training programmes for all teachers and students in collaboration with the National Centre for Health Promotion. These programmes target all addictive substances including tobacco. They also implement awareness-raising programmes (workshops and intensive courses) in communities in villages and at district level. 
Tobacco use is covered as part of the substance abuse module of the family life programme in secondary schools.","Answer/report not provided"
"52","Finland","Finland´s ASH has organized several training seminars on the novel tobacco/nicotine products and their marketing tactics/public awareness of the health risks associated with tobacco use/public support on tobacco legislation and its´ implementation/tobacco legislation public opinion and publicity in the Finnish media etc. Finland´s ASH actively disseminates information in public aim to raise public interest and to activate the political leaders. Finland ASH also draws up and releases publications and brochures on tobacco-related issues.Finland´s ASH also carries out and coordinates the activities of the Tobacco-free Finland network which supports the objective of the Finnish Tobacco Act (2010) to put an end to the use of tobacco products in Finland by 2040. The network organizes an annual seminar on topical tobacco issues to the variousactorsand bodies which are willing to support the aim for Tobacco-free Finland. 

Finnish Lung Health Association (Filha) has started a peer support based tobacco cessation group therapy project (2013-2015). The project is conducted in collaboration with the Finnish National and local organizations of the unemployed. The first tobacco cessation peer support groups where conducted in 2013 among unemployed and the project is expanding during 2014-2015.

Filha has started in 2013 a four year tobacco control project in collaboration with the Defense Forces of Finland. The project aims at influencing attitudes and practices regarding the “tobacco culture” in the defense forces developing cessation support and knowledge and through these actions decrease tobacco consumption. Filha has conducted nation-wide trainings of health professionals in tobacco dependence treatment best practices ever since the national Current Care guideline first was introduced in 2002. Lately there has been more focus on developing more tailored trainings for example for mental health and maternal and child health as well as surgeons (tobacco free surgery). 

The Finnish Heart Association has implemented the Smart Family Programme since 2006. Originally Smart Family provided advice and assistance about healthy lifestyle to families with children (or expecting a child) through public maternity clinics and child health clinics. Initially the focus was mainly on nutrition and exercise. Since 2011 the programme has gradually been extended to elementary schools. In addition the scope of the programme has been expanded to support smoke-free domestic environments to children and their parents. 

The Cancer Society of Finland has had programme to reduce smoking among young people (2001-2014). The programmehas consisted of seven operative elements: communication cessation schools free time interaction between the youth and adults Army and research. The awareness raising campaigns have covered several media (tv radio Social media) as well as many youth events and facilities. (See also: www.fressis.fi www.ashbabies.fi www.tobaccobody.fi www.tyokalupakki.net www.smokefree.fi) 

North Savo regional Heart Association and University Hospital of Kuopio launched Smoke Free Savo 2015 -program in 2007. The tobacco-free municipalities -project was started in Finland in the year 2012 and is a NGO collaboration project coordinated by the Savo regional Heart Association. The project aims to help municipalities to make decisions to become tobacco-free as well as assisting in the implementation of the decision. The minimum criteria for a municipality are usually that the work-time of the employees is tobacco-free. The project has developed practical tools such as criteria and action plans for a tobacco-free municipality -workplace and -vocational school as well as tobacco cessation support and introduction of new tobacco dependence treatment methods. At the national level 69 % of all Finnish municipalities have declared themselves as smoke free workplaces (www.savutonkunta.fi).

The tobacco-free municipalities'' project was started in Finland in the year 2012 and is a NGO collaboration project coordinated by the Savo regional Heart Association. The project aims to help municipalities to make decisions to become tobacco-free as well as assisting in the implementation of the decision. The minimum criteria for a municipality are usually that the work-time of the employees is tobacco-free. The project has developed practical tools such as criteria and action plans for a tobacco-free municipality -workplace and -vocational school as well as tobacco cessation support and introduction of new tobacco dependence treatment methods.

The Organisation for Respiratory Health in Finland maintains a tobacco cessation phone line and an Internet portal called Stumppi (www.stumppi.fi). The Internet is constantly updated and renewed when needed and contains a lot of information on tobacco consumption and cessation. The Organisation for Respiratory Health in Finland also coordinates a project to reduce the consumption of tobacco products especially among adult population. Several other NGOs take part in this project.In addition the Quit and Win competition for smoking cessation has been organized every year in May by the North Karelia Center for Public Health.

Finnish Association for Substance Abuse Prevention EHYT is performing a school-based smoking prevention project SmokeFree which is mainly targeted at pupils and students in lower and upper secondary schools and vocational schools all over Finland. The objectives of the Smokefree are to promote not smoking and not using snus among young people in elementary schools and lower secondary schools. 
The class competition is a central and often the best known form of the Smokefree project. Classes commit to not smoking using snus or electronic cigarettes during the six month competition period. During the latest period in 2013–2014 well over 1300 classes – altogether nearly 23 000 pupils – from all over Finland participated in the competition.Through the Smokefree School activity Smokefree has distributed financial subsidies to promote wellbeing in schools/educational institutions from the non-smoking viewpoint. Smokefree has also produced materials and training for professionals to be utilized in the prevention of smoking. As an NGO EHYT has also actively participated in domestic public debate and made advocacy.","There has been several education communication training and public awareness projects. Below is an overview of the projects performed mainly by NGOs.
Finland´s ASH has organized several training seminars on the novel tobacco products and their marketing tactics/public awareness of the health risks associated with tobacco use/public support on tobacco legislation and its´ implementation/tobacco legislation and publicity in the Finnish media etc
Finland´s ASH also coordinates the activities of the Tobacco-free Finland network which supports the objective of the Finnish Tobacco Act (2010) to put an end to the use of tobacco products in Finland by 2040. The network organizes an annual seminar on topical tobacco issues to the various social actors which are willing to support smoking prevention measures among young people and adults to quit smoking.
Finnish Lung Health Association (Filha) has organized trainings of health professionals to build up the capacity of the health care system to support cessation of tobacco use according to the Best practise guideline. In 2010-2012 some 1000 professionals have been trained. 
The Association for Healthy Lifestyles is performing a three-year health promotion project for students in vocational schools (2009-2011). Also the Finnish Health Association has instructed vocational schools (pilot schools all over the country) as well as provided support material for tobacco cessation (individual) and for smokefree schools (organizational).
The Cancer Society of Finland has had a three-year collaboration project to reduce smoking among young people (2010-2012). The project has consisted of seven operative elements: communication cessation schools free time interaction between the youth and adults Army and research. The awareness raising campaigns have covered several media (tv radio Social media) as well as many youth events and facilities. (See also: www.fressis.fi www.tyokalupakki.net www.smokefree.fi) 
The Organisation for Respiratory Health in Finland (previously The Pulmonary Association Heli) maintains a tobacco cessation phone line and an Internet portal called Stumppi (www.stumppi.fi). The Internet is constantly updated and renewed when needed and contains a lot of information on tobacco consumption and cessation. The Organisation for Respiratory Health in Finland also coordinates a project to reduce the consumption of tobacco products especially among adult population. Several other NGOs take part in this project. In addition the Quit and Win competition for smoking cessation has been organized every year in May by the North Karelia Center for Public Health. 
North Savo Hearth District and University Hospital of Kuopio have launched Smoke Free Savo 2015 -program in 2007. The goal is to promote smoke free culture. At the population level the goal is to reduce cardiovascular disease patients smoking by half and to reduce young people smoking habits so that less than 15 percent of them and l","There has been several education communication training and public awareness projects during the reporting period. Many of these projects have also promoted and provided support for tobacco cessation. Here is a brief overview of the projects performed mainly by the NGOs.
The Cancer Society of Finland has had a three-year collaboration project to reduce smoking among young people (2007-2009). The project has consisted of six operative elements: communication cessation schools free time interaction between the youth and adults and research. The awareness raising campaigns have covered several media (tv radio and Internet) as well as many youth events and facilities. (See also: www.fressis.fi www.tyokalupakki.net www.smokefree.fi) 
The Pulmonary Association Heli maintains a tobacco cessation phone line and an Internet portal called Stumppi (www.stumppi.fi). The Internet page has been recently renewed and contains a lot of information on tobacco consumption and cessation. The Pulmonary Association Heli also coordinates a project to reduce the consumption of tobacco products especially among adult population. Several other NGOs take part in this project.
The Finnish Heart Association has had three different programmes on tobacco dependence: one for adults who want to lose weight (www.pienipaatospaivassa.fi) one for of womens heart health (www.naisensydan.fi) and one for artery patients to help them stop smoking.
The National Institute for Health and Welfare has performed a two-year project to promote health and smokeless lifestyle in vocational schools (2008-2009). The Association for Healthy Lifestyles is performing a three-year health promotion project for students in vocational schools (2009-2011). Also the Finnish Health Association has instructed vocational schools (pilot schools all over the country) as well as provided support material for tobacco cessation (individual) and for smokefree schools (organisational).
North Savo Hearth District and University Hospital of Kuopio have launched Smoke Free Savo 2015 -program in 2007. The goal is to promote smoke free culture. At the population level the goal is to reduce cardiovascular disease patients´ smoking by half and to reduce young peoples smoking habits so that less than 15 percent of them and less than 20 percent of adults smoke. Sub goals are that provincial hospitals and heath centres municipalities and cities as well as major employers follow the Smoke Free Savo criteria. As a result of two years action 31 municipalities have declared themselves as smoke free workplaces. Additionally there are 30 private public and association employers 8 voluntary societies 3 sports societies and 6 educational institutions who have acted accordingly. (Web page: www.savutonsavo.fi)
The Finnish Lung Health Association (Filha) has organized several trainings mainly to health professionals to build up the capacity of the health care system to support cessation of tobacco use in all categori"
"53","France","2012 : 
Campagne TV le 31 mai 2012 à loccasion de la Journée mondiale sans tabac destinée aux adultes de 25 à 49 ans centrée sur le thème des motivations pour arrêter le tabac. La campagne est complétée dun volet en direction des professionnels de santé
Campagne de promotion de Tabac info service (http://www.tabac-info-service.fr/ )
2013 : 
2 campagnes de promotion de Tabac Info Service
Campagne à destination des jeunes centrée sur la notion de liberté : Quand on est libre pourquoi choisir dêtre dépendant
Campagne TV 31 mai et promotion du site TIS
Conception et mise à disposition dun outil dintervention tabac (outil Manga) à destination des professionnels de léducation et de santé scolaire","1) Actions de communication menées par lINPES - Institut national de prévention et déducation pour la santé (agence publique) : 
- Novembre 2010 : Campagne sur internet à destination des jeunes de 14-20 ans (Attraction) avec pour objectif de sensibiliser les adolescents aux stratégies marketing dont ils font lobjet de la part des fabricants
- 2011 : Campagne TV et web sur le sevrage tabagique avec pour objectif de lever les craintes liées au sevrage et fournir des conseils avec renvoi sur le dispositif daide à distance Tabac Info service
- 2012 : Lancement dune campagne TV le 31 mai 2012 à loccasion de la Journée mondiale sans tabac destinée aux adultes de 25-49 ans centrée sur le thème des motivations pour arrêter le tabac. La campagne sera complétée dun volet en direction des professionnels de santé.
2) Aide à distance :
Le dispositif daide à distance Tabac Info service a été refondu en un seul et unique dispositif décliné sur une ligne de téléphonie (3989 - 0 15€/mn ouvert de 8-20h 6j/7) et un site Internet. (http://www.tabac-info-service.fr/) loffre du dispositif est double :
- accompagnement personnalisé pour les fumeurs souhaitant arrêter (dont système de coaching sur le site avec contenus élaborés par des tabacologues)
- support dinformation plus généraliste sur le tabac les risques les bénéfices de larrêt les solutions pour arrêter . 
3) Sensibilisation / Formation des professionnels :
Le ministère de la santé soutient des actions de sensibilisation formation des sages femmes
Le ministère de la santé finance une expérimentation portant sur la formation des professionnels (travailleurs sociaux éducateurs) intervenant auprès des populations précaires accueillies dans des centres dhébergement et de réinsertion sociale en vue de faciliter le repérage et laccompagnement des fumeurs précaires vers une démarche darrêt du tabac par ces professionnels.
4) Actions de communication menées par des organisations non gouvernementales de lutte contre le tabac : 
Le CNCT (Comité national contre le tabagisme) mène régulièrement des campagnes de sensibilisation. En 2011 la campagne Lenvers du décor visait à dénoncer les profits des fabricants de cigarettes : spots diffusés sur le web (réseaux sociaux) au cinéma (salles de plusieurs grandes villes) TV. Les campagnes du CNCT sur accessibles sur http://www.cnct.fr/nos-campagnes-18.html","ACTIONS DE COMMUNICATION
-2008 : campagne à destination des jeunes ne laissez pas le tabac décider pour vous (TV web street marketing )
-2009 : campagne à destination du grand public 1 fumeur sur 2 meurt du tabac sur le rappel des risques du tabagisme actif (TV - web - affichage )
-2010 : campagne à destination du grand public arrêtez avant quil ne soit trop tard sur le rappel des risques du tabagisme actif (avec un volet spécifique à destination des femmes) - TV presse.
chacune des grandes campagnes a fait de lobjet de post-test
entre 2007 et 2010 : mise en place de communications spécifiques sur la promotion de laide à larrêt (affiches campagnes radio …)
actions à destination des femmes enceintes (aide apportée à létude SNIPP affiches …)
Actions de communication à destination des professionnels de santé: annonces presse bannière web diffusion de documents et doutils pour la pratique (dossier de tabacologie entre autres)
AMELIORATION DE L ACCESSIBILITE DE LAIDE A DISTANCE
- mise en place du numéro court de la ligne téléphonique tabac info service
- refonte du site internet et lancement du coaching personnalisé daide à larrêt sur le site tabac-info-service.fr - évaluation de lefficacité de ce nouveau coaching en cours
ACTIONS DE PROXIMITE
- Mise en place de lévaluation de lappel à projets tabac-alcool 
- Evaluation du dispositif emplois jeunes tabac 
ETUDES ET AMELIORATION DES CONNAISSANCES
- Étude IMETS: indicateurs mensuels sur lexposition au tabagisme passif
- Participation à létude de cohorte International tobacco control survey sur lévaluation des différentes composantes de la CCLAT
- Subvention de lORS PACA pour lanalyse secondaire des données du Baromètre Santé sur la question de la prise en compte des populations précaires"
"54","Gabon","Le Ministère de la Santé a mis à la disposition du Programme un tabacologue qui avec la Direction du Programme national de lutte contre le tabagisme et l’Association « Mouvement populaire pour la Santé » ont élaboré un calendrier pour la formation du personnel et des professionnels des médias la sensibilisation des jeunes particulièrement en milieu scolaire et du public via media (TV et radio) et sensibilisation dans les écoles.","Exemples : Documentaire réalisé avec la chaine de télévision publique (Interview des médecins cliniciens impliqués : Cardiologues Cancérologues Gynécologues Neurologues y compris des fumeurs et ex-fumeurs) ; Film de sensibilisation (fiction)sur lalcool tabac et drogues. Pour linstant aucune copie en DVD les instruments sont à la disposition des chaines de télévision qui les rediffusent régulièrement. Sensibilisation active sur le terrain dans les établissements scolaires.","Answer/report not provided"
"55","Gambia","LOTS OF SENSITISATION WERE HELD TARGETING DIFFERENT ORGANISATIONS","Education and communication is part of our routine activities and it is ongoing through various channels ie Television Radio News papers traditional communicators drama groups and so on.","Answer/report not provided"
"56","Georgia","Awareness raising meetings have been held and educational trainings have been conducted for healthcare and educational facilities'' staff journalists. Different educational seminars have been held for decision makers. Various types of awareness raising campaigns were held for general public. NCDC had a leading role in carrying out these activities with close collaboration of other public agencies and relevant NGOs.","Several educational trainings were held for staff of schools and medical facilities. Also awareness raising training was held targeting journalists. different educational seminars are for dicisions makers as well various awareness raising campaigns for general public. all these activities were carried out either by public agencies with cooparation of private sector and NGOs or as a single initiative of separate relevant NGOs.","Answer/report not provided"
"57","Germany","The ongoing campaigns of the Federal Health Promotion Agency were re-launched in 2012 and 2013.","Answer/report not provided","Answer/report not provided"
"58","Ghana","Public health practitioners were sensitised on the Public Health Act and Tobacco Control Measures at the Ghana College of Physicians and Surgeons in 2013. In attendance were over 100 public health practitioners in various disciplines.
Undergraduate and Postgraduate students in School of Public Health University of Ghana have been targeted and given seminars and lectures in Tobacco Control as part of the Non-communicable disease Block of lectures. Tobacco Control was a compulsory examinable subject during the 2013 MPH 2nd Semester period.
At the College of Health Kintampo over 600 students pursuing Certificate and Diploma courses in Disease Control Nutrition Health Information Laboratory Technology and Dental courses are sensitised every year since 2012
In 2013 six out of the ten Polytechnics in Ghana and many Senior High Schools such as Accra Labone and TI Amass Fomena received sensitisation on Tobacco Control covering over 1500 students
There were several community sensitisation sessions by the CSOs and joint meetings with the media press releases and printing anfd distribution of posters and leaflets","Tobacco education is part of school curriculum and thought by teachers and supervised by School Health Education Programme (SHEP Coordinators
The Health worker outreach teams carry out health promotion activities during community visits and school health programmes and talk about tobacco control
At the District Assembly level particulary last year and this year District Assembly Members are being sensitized during Assembly meeting","Answer/report not provided"
"59","Greece","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"60","Grenada","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"61","Guatemala","Materiales impresos dirigidos a mujeres embarazadas. Difusión de normativas a personal de campo","Se desarrollo un curso para profesores de médicos en la Universidad Nacional y las ONGs trabajan con los comunicadores sociales para concientizarlos sobre la importancia de orientar a la poblacion sobre los daños del tabaco en la salud asimismo para personal de salud encargado del monitoreo y vigilancia del cumplimiento de la Ley de Creación de los Ambientes Libres de Humo de Tabaco por otro lado se están realizando charlas informativas con propietarios de hoteles restaurantes y establecimientos públicos cerrados similares. De conformidad con la ley de Creción de los Ambientes Libres de Humo de Tabaco y la organización interna del ente rector de la salud en Guatemala no existe un programa estatal ; sin embargo existe un Departamento encargado de realizar los procedimientos administrativos sancionatorios; además existe un ente ejecutor; no obstante se realizan actividades relacionadas al cumplimiento del artículo 12 como se detalla en al inicio de este apartado además la ONG tiene una página Web en la cual se encuentra información relacionada a tabaco. (Una Voz Contra el Cáncer).","Answer/report not provided"
"62","Guyana","Answer/report not provided","Results from the the GYTS studies show that over three quarters of students saw anti smoking messages in the past 30 days 50.4 % had been taught in class during the past year about the dangers of smoking and 47% had been taught on the effects of smoking during the past year. Also from the GSPS three in five schools include tobacco use prevention in the school curriculum and two in five schools have access to teaching materials. 
The Education Promotion and Training component falls under the responsibility of the Health Promotion and Communications Unit. The methods used are outlined in an established communication strategy which identifies risk populations and appropriate communication medium whether it be from media methods print methods or person to person to person communication. This component is a permanent service offered by the Ministry of Health and is funded by the Government of Guyana.
All materials produced are free of cost and are available at the Ministry of Health. 
Information about the latest anti-tobacco communication campaign is available at: http://www.health.gov.gy/campaigns_smokefree.php","Results from the the GYTS studies show that over three quarters of students saw anti smoking messages in the past 30 days 50.4 % had been taught in class during the past year about the dangers of smoking and 47% had been taught on the effects of smoking during the past year. Also from the GSPS three in five schools include tobacco use prevention in the school curriculum and two in five schools have access to teaching materials. 
The Education Promotion and Training component falls under the responsibility of the Health Promotion and Communications Unit. The methods used are outlined in an established communication strategy which identifies risk populations and appropriate communication medium whether it be from media methods print methods or person to person to person communication. This component is a permanent service offered by the Ministry of Health and is funded by the Government of Guyana.
All materials produced are free of cost and are available at the Ministry of Health. 
Information about the latest anti-tobacco communication campaign is available at: http://www.health.gov.gy/campaigns_smokefree.php"
"63","Honduras","El Instituto Hondureño para la Prevención del Alcoholismo. Drogadicción y Farmacodependencia IHADFA desde la entrada en vigencia en el 2010 de la Ley Especial para el Control del Tabaco y su Reglamentación. capacitó sobre la aplicación de dicha legislación en referencia en cumplimiento al Artículo 12 del CMCT a  las diversas industrias comerciales. hotelera. así como. a la asociación nacional de restauranteros y en general al Consejo Hondureño de la Empresa Privada","Art#8 de la Ley Especial para el control del tabaco competencias en materia educativa contempla que se adoptaran medidas reglamentarias y educativas para que en los programas educativos de todos los niveles se incluya informacion cientifica sobre la grave amenza que representa para la salud el consumo de los productos derivados del tabaco.","Art#8 de la Ley Especial para el control del tabaco competencias en materia educativa contempla que se adoptaran medidas reglamentarias y educativas para que en los programas educativos de todos los niveles se incluya informacion cientifica sobre la grave amenza que representa para la salud el consumo de los productos derivados del tabaco."
"64","Hungary","The Decree of the Ministry of Human Resources 20/2012. (VIII. 31.) on the names and functions of schools and kindergartens contains the rules of the so called full health promotion. One part of this is the prevention of the addiction prevention. included the smoking prevention. 

From European Union Funds support. in the development of innovative schools. health promotion programs can be realized. included smoking prevention programs.

http://www.dohanyzasvisszaszoritasa.hu/eng/megelozes_es_leszokas_segites.html
The content of the website “Ciki a cigi” (Smoking is sticky) aiming at helping the youth of the 5-8. 9-14 and 15-20 age groups with opinion forming. prevention of smoking and cessation has been renewed.","More and more schools intend to introduce smoking prevention into their teaching program. The experts participating in the programs are teachers and health promotion experts of Government Offices. In earlier years and also in 2012 the Government supports the implementation of prevention programs in schools and kindergartens by European Union resources using national co-financing. 
http://www.dohanyzasvisszaszoritasa.hu/eng/megelozes_es_leszokas_segites.html
The content of the website Ciki a cigi (Smoking is sticky) aiming at helping the youth of the 5-8 9-14 és 15-20 age groups with opinion forming prevention of smoking and cessation has been renewed.","In 2008 a syllabus and package of instruments containing an interactive tool were developed for pupils (class 3-5 and 6-8) which was adopted for the Hungarian situation based on similar programs from abroad. The aim of the program is the protection of the health of the school-aged children. During the implementation of the program there is a chance for the popularization of the healthy non smoking lifestyle by attitude modification towards smoking. 
The program focuses on three main areas:
1.  Avoidance of passive smoking 
2.  Prevention of getting used to smoking 
3.  Helping to quit
The package contains a lifelike size detachable and knockdown puppet to demonstrate illnesses caused by smoking an interactive projectable flash style presentation a manual book for teachers and an oral study aid in connection with the pictures of the presentation. All of them can help in the information provision regarding all the fields of smoking. The teachers manual book oral study aid and the flash presentation with short films pictures and animations are freely downloadable from the website of the National Institute for Health Development with a user name and a password sent by e-mail to schools. Our website aiming smoking prevention and cessation support had been developed www.cikiacigi.hu which target groups are the 5-8 9-14 and 15-20 age groups. This homepage modifies the attitudes of youth by oral contents games pictures and animations."
"65","Iceland","Not many new programmes or new approaches since submitting last report","Not many new programmes or new approaches since submitting last report","Answer/report not provided"
