"","Party","2014","2012","2010"
"69","Ireland","With regard to the question of prohibiting the sale of tobacco products from vending machines and the question of prohibiting the sales of tobacco products by minors the following is being considered:
 Tobacco Free Ireland Ireland''s tobacco control policy sets out recommendations for the future regulation of the tobacco retail environment.","In July 2009 further provisions of the Public Health (Tobacco) Acts 2002 and 2004 commenced. These included: 
o Ban on in-store advertising of tobacco products 
o Ban on display of tobacco products 
o Requirement for all tobacco products to be out of view and stored within a closed container only accessible by the retailer
o Prohibition on self-service vending machines except in licensed premises or registered clubs.","In July 2009 further provisions of the Public Health (Tobacco) Acts 2002 and 2004 commenced. These included: 
o Ban on in-store advertising of tobacco products 
o Ban on display of tobacco products 
o Requirement for all tobacco products to be out of view and stored within a closed container only accessible by the retailer
o Prohibition on self-service vending machines except in licensed premises or registered clubs."
"70","Israel","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"71","Italy","From January 1st 2012 the ban of sales for tobacco products was extended to people of 18 years old (the previous was for 16 years old) with an increase of the fines for tobacco sellers","Answer/report not provided","Answer/report not provided"
"72","Jamaica","The Child Care and Protection Act enacted in 2004 makes the provision for the prohibition of sale to and by minors. The Act is presently being updated.","Answer/report not provided","Answer/report not provided"
"73","Japan","Answer/report not provided","Answer/report not provided","The Government of Japan (Ministry of Finance) attached a condition to the license for retailing that any retail sale by vending machines must be done with those equipped with the age verification system so that the nationwide introduction of the age verification vending machines should be implemented securely."
"74","Jordan","It was added to the terms of preventing the sale of tobacco products to minors (less than 18 years old) within the code of conduct events under the Ministry of the Interior and Public Health Law No. 47 of 2008 which prevents the sale of tobacco products to those less than 18 years.","The Public Health Act No 47 of 2008 includes measures to prevent the sale of tobacco products to minors under 18 and prevent the use of vending machines selling tobacco products. There is demand to the Interior Ministry to activate monitoring of these measures.","Was included to prevent the sale of tobacco products to minors (in the event they have not completed eighteen years of age) and prevent the use of machines Sale of tobacco products in the Public Health Law No. (47). For the year 2008 (annex 3)."
"75","Kazakhstan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"76","Kenya","Answer/report not provided","Answer/report not provided","The Tobacco Control Act Prohibits sale to or by minors of any tobacco products. The Act also bans sale by use of vending machines."
"77","Kiribati","Most retail shops are in compliance with this Article however monitoring the extent of compliance is weak and needs to be strengthened.","Answer/report not provided","Answer/report not provided"
"78","Kuwait","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"79","Kyrgyzstan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"80","Lao People's Democratic Republic","There is an article in the Law that stated on this issue but there are difficulties in enforcement.","Answer/report not provided","Answer/report not provided"
"81","Latvia","Answer/report not provided","The administrative penalty for vendors who sell tobacco products to minors is from 200 lats to 250 lats but for legal entities from 500 lats to 1000 lats. For repeated offenses within the year vendors receive an administrative penalty and a fine from 250 lats to 500 lats but for legal entities administrative penalty and a fine is from 2000 lats to 5000 lats. 
Previously only vendors were punished but not the owner of the point of sale.","Sales of tobacco products is prohibited to people under 18. In case of sale tobacco products to minors a fine is imposed on the seller in an amount from LVL 200 up to LVL 250 (400-450 USD)."
"82","Lebanon","Law 174. in chapter 3. article 4 banned the sale or presentation to minors of any tobacco product. Specifically. the law states that it is prohibited to: 
a. Provide free samples of tobacco products and advertising materials in any place. 
b. Provide minors with any tobacco product. through any mean whatsoever such as selling it to them or distributing it for free. 
c. Sell cigarettes in a unit pack containing less than twenty cigarettes. 
d. Place tobacco products at points of sale in a way that allows consumers to grab them directly by themselves. 
e. Provide tobacco products and accessories in restaurants. nightclubs and enclosed places.","Answer/report not provided","Answer/report not provided"
"83","Lesotho","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"84","Libyan Arab Jamahiriya","There is difficulty in activating the legislation in particular in this area.","Answer/report not provided","Answer/report not provided"
"85","Lithuania","id279788","Control of the prohibition to sale tobacco products to minors is adopted in the Law on Tobacco Control of Republic of Lithuania
http://www3.lrs.lt/pls/inter3/dokpaieska.showdoc_?id279788","Control of the prohibition to sale tobacco products to minors is adoted in the Law on Tobacco Control Republic of Lithuania:
http://www3.lrs.lt/pls/inter2/dokpaieska.showdoc_l?p_id=227806"
"86","Luxembourg","Selon le bilan de la loi du 11 aôut 2006 il ny pas de problèmes spécifiques signalés concernant les mineurs","Selon le bilan de la loi du 11 aôut 2006 il ny pas de problèmes spécifiques signalés concernant les mineurs.","Selon le bilan de la loi du 11 aôut 2006 il ny pas de problèmes spécifiques signalés concernant les mineurs."
"87","Madagascar","Distribution des écriteaux d’interdiction de vente aux mineurs dans les points de vente des produits du tabac production et diffusion d’un spot régissant l’interdiction de la vente par les mineurs et aux mineurs des produits du tabac.","Application de larrêté N 18171/2003
Sensibilisation des vendeurs de produit de tabac sur chaque point de vente sur lapplication de cette arrêté suivi de pose décritaux mentionnant linterdiction de vente de tabac aux/par les mineurs.","Vulgarisation de larrêté N 18171/2003 Plaidoyer auprès des autorités locales sur lapplication de la dite arrêté"
"88","Malaysia","There is no significant change in the implementation of Article 16 since the last report in 2012.","The administrative postponement of enforcement for ban on kiddy pack (i.e.< 20 sticks/pack) was lifted in June 2010.","The administrative postponement of enforcement for ban on kiddie packs (i.e. packs < 20 sticks/ pack) was lifted in June 2010 (see Annex 3)."
"89","Maldives","With the passing of the Tobacco Control Act and one of the related regulations under the Law implementation of Article 16 has made some progress. It is one area where compliance is high compared to other areas of Tobacco Control.","Answer/report not provided","Answer/report not provided"
"90","Mali","Toutes les informations sont contenues dans la loi votée par l’Assemblée Nationale et le decret d’application a été votée.","Toutes ces informations sont contenues dans la loi déjà adoptée par lAssemble Nationale et le décret dapplication est en voie dêtre adopté","Answer/report not provided"
"91","Malta","Improved enforcement of legislation requiring vending machines to be supervised by an adult to ensure that no minors make use of them.","3.3.2.6: The Advertising and Promotion of Tobacco Products Regulations 
2010 banned the use of vending machines by minors.","3.3.2.6: The Advertising and Promotion of Tobacco Products Regulations 
2010 banned the use of vending machines by minors."
"92","Marshall Islands","Answer/report not provided","Selling tobacco to any minor is prohibited in the Marshall Islands and penalties will be applied to the non-complied individuals or companies.","Years after the submission of the last FCTC report the the practic of selling to and selling by the minors was reduced and decreased due to the enforcement of the law against seeling to the minors and especially after the establishment of an interest group which tried to see the selling of tobacco to the minors be given a heavy fine."
"93","Mauritania","Answer/report not provided","La loi antitabac a été élaborée mais pas encre validée par le gouvernement","Answer/report not provided"
"94","Mauritius","As from March 2009 the sales of single stick of cigarette is banned and cigarettes are sold only in packages of 20. The sale of tobacco products to and by minors is banned.","As from March 2009 the sales of single stick of cigarette is banned and cigarettes are sold only in packages of 20. The sale of tobacco products to and by minors is banned.","The FCTC-compliant legislation came into force on 31 March 2009 with regards to the provisions mentioned above. Enforcement is being effected by the Enforcement Squad and the Health Inspectorate with the assistance of the Police. Regarding sale to minors progress is slow but efforts are being pursued through sensitisation and enforcement."
"95","Mexico","Answer/report not provided","El Título Segundo de la LGCT regula el comercio distribución venta y suministro de los productos del tabaco y establece entre otras que quien comercie venda distribuya o suministre productos del tabaco tendrá las siguientes obligaciones: mantener un anuncio situado al interior del establecimiento con las leyendas sobre la prohibición de comercio venta distribución o suministro a menores; exigir a la persona que se presente a adquirir productos del tabaco que acredite su mayoría de edad con identificación oficial con fotografía sin la cual no podrá realizarse lo anterior; 
Así mismo prohíbe colocar los cigarrillos en sitios que le permitan al consumidor tomarlos directamente; comerciar vender o distribuir al consumidor final cualquier producto del tabaco por teléfono correo internet o cualquier otro medio de comunicación y el artículo 17 prohíbe el comercio distribución donación regalo venta y suministro de productos del tabaco a menores de edad; el comercio distribución donación regalo venta y suministro de productos del tabaco en instituciones educativas públicas y privadas de educación básica y media superior y emplear a menores de edad en actividades de comercio producción distribución suministro y venta de estos productos. 
Aunque la LGCT prohíbe la venta de productos del tabaco a menores de edad y exige que el comprador acredite su mayoría de edad con identificación oficial con fotografía la realidad es que la capacidad de verificación a nivel nacional es insuficiente. Con el propósito de regular el mercado y evitar que los cigarros se vendan en el comercio informal por unidad o a menores de edad el Senador Saro incluyó dentro de su Iniciativa de Reformas a la LGCT la obligación de que todos los establecimientos que vendan productos del tabaco contaran con licencia expedida por la autoridad competente sin embargo la Comisión de Economía y Desarrollo Industrial del Congreso consideró improcedente la propuesta y se eliminó del Dictamen de la Iniciativa.","El Título Segundo de la LGCT regula el Comercio Distribución Venta y Suministro de los Productos del Tabaco En su Capítulo Único establece:
Artículo 14. Todo establecimiento que produzca fabrique o importe productos del tabaco requerirá licencia sanitaria de acuerdo con los requisitos que establezca esta Ley y demás disposiciones aplicables. 
Artículo 15. Quien comercie venda distribuya o suministre productos del tabaco tendrá las siguientes obligaciones: 
I. Mantener un anuncio situado al interior del establecimiento con las leyendas sobre la prohibición de comercio venta distribución o suministro a menores; 
II. Exigir a la persona que se presente a adquirir productos del tabaco que acredite su mayoría de edad con identificación oficial con fotografía sin la cual no podrá realizarse lo anterior; 
III. Exhibir en los establecimientos las leyendas de advertencia imágenes y pictogramas autorizados por la Secretaría y 
IV. Las demás referentes al comercio suministro distribución y venta de productos del tabaco 
establecidos en esta Ley en la Ley General de Salud y en todas las disposiciones aplicables. 
El presente artículo se sujetará a lo establecido en los reglamentos correspondientes y demás 
disposiciones aplicables. 
Artículo 16. Se prohíbe: 
I. Comerciar vender distribuir o suministrar cigarrillos por unidad o en empaques que contengan menos de catorce o más de veinticinco unidades o tabaco picado en bolsas de menos de diez gramos; 
II. Colocar los cigarrillos en sitios que le permitan al consumidor tomarlos directamente; 
III. Comerciar vender distribuir o exhibir cualquier producto del tabaco a través de distribuidores 
automáticos o máquinas expendedoras; 
IV. Comerciar vender o distribuir al consumidor final cualquier producto del tabaco por teléfono correo internet o cualquier otro medio de comunicación; 
V. Distribuir gratuitamente productos del tabaco al público en general y/o con fines de promoción y 
VI. Comerciar vender distribuir exhibir promocionar o producir cualquier objeto que no sea un producto del tabaco que contenga alguno de los elementos de la marca o cualquier tipo de diseño o señal auditiva que lo identifique con productos del tabaco. 
Artículo 17. Se prohíben las siguientes actividades: 
I. El comercio distribución donación regalo venta y suministro de productos del tabaco a menores de edad; 
II. El comercio distribución donación regalo venta y suministro de productos del tabaco en instituciones educativas públicas y privadas de educación básica y media superior y 
III. Emplear a menores de edad en actividades de comercio producción distribución suministro y venta de estos productos."
"96","Micronesia (Federated States of)","Monitoring of Article 16 is conducted twice a year for compliances. Please refer to FSM 2007 Instrument Reporting Annex #6.","Monitoring of Article 16 is conducted twice a year for compliances. Please refer to FSM 2007 Instrument Reporting Annex #6.","Answer/report not provided"
"97","Mongolia","Prohibited: the sale of tobacco to and by persons under the age of 21; the introduction of tobacco vending machines; the organization of promotional sales in any form and lotteries in order to increase tobacco sales","Law on tobacco control 2005","Law on tobacco control 2005"
"98","Montenegro","The item is referred to in the Law. 
Article 18
''If the seller in the store as referred in paragraph 1 of this Article suspects that the buyer is less than 18 years of age old he may require from that person to show an appropriate documents in order to prove legal age and if they refuse the seller shall not sell to such person a tobacco product.'' 
Penalties were increased through amending the Law on limitation of tobacco products and the group of subjects related to the prohibition significantly expanded we therefore see improvements in the implementation of this area","The item is referred to in the Law. 
If the seller in the store as referred in paragraph 1 of this Article suspects that the buyer is less than 18 years of age may require from that person to show appropriate documents to prove legal age and if they refuse the seller will not sell to such person a tobacco product. 
Penalties were increased through amending the Law on limitation of tobacco products and the group of subjects related to the prohibition significantly expanded we therefore see improvements in the implementation of this area.","The item is referred to in the Law. 
If the seller in the store as referred in paragraph 1 of this Article suspects that the buyer is less than 18 years of age may require from that person to show appropriate documents to prove legal age and if they refuse the seller will not sell to such person a tobacco product. 
Penalties were increased through amending the Law on limitation of tobacco products and the group of subjects related to the prohibition significantly expanded we therefore see improvements in the implementation of this area."
"99","Myanmar","The Section 8 of the National Tobacco Control Law defines the penalties for the above offences. But the compliance and enforcement are still weak in Myanmar.","Answer/report not provided","Answer/report not provided"
"100","Namibia","Answer/report not provided","References in the Act No 1 of 2010: 
3.3.2.1: Article 18(1)(a) of the Act.
3.3.2.2: Article 18(2) of the Act.
3.3.2.5: Article 15(4) of the Act.
3.3.2.6: Acticle 20(1) of the Act but measure in force from a date determined by the Minister of Health in the regulations.
3.3.2.8: Article 19(1) of the Act.
3.3.2.11: Article 18(1)(b) of the Act.
Remaining items will be referred to in section 7 of the regulations.","References in the Act No 1 of 2010: 
3.3.2.1: Article 18(1)(a) of the Act.
3.3.2.2: Article 18(2) of the Act.
3.3.2.5: Article 15(4) of the Act.
3.3.2.6: Acticle 20(1) of the Act but measure in force from a date determined by the Minister of Health in the regulations.
3.3.2.8: Article 19(1) of the Act.
3.3.2.11: Article 18(1)(b) of the Act.
Remaining items will be referred to in section 7 of the regulations."
"101","Nauru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"102","Nepal","Answer/report not provided","Tobacco Product (Control and Regulatory) Act 2011 prohibits the sale of tobacco products to a person below the age of 18 and to the pregnant woman. The Act specifies that no person shall be allowed to sell tobacco products within the span of 100 meter distance from educational and health institutions child welfare homes child care centers elder care home and other public places. The act also prohibits providing gift or distributing tobacco products free of cost. Also no person is allowed to decorate a sales point in such a manner that it may have attracted towards the tobacco products and display such products. The Act prohibits manufacture or sale of objects including sweets snacks and toys that resemble tobacco products or would reasonable appeal to the minors.","Answer/report not provided"
"103","Netherlands","The minimum age for buying tobacco products was raised to 18 at the beginning of 2014. Penalties for failure of compliance have increased. With continued awareness raising for the need to improve age verification we are starting to see better results. While the manufacture and sale of sweets snacks toys or any other objects in the form of tobacco products which appeal to minors is not prohibited surreptitious advertisements are not allowed on the Dutch market.","Answer/report not provided","Answer/report not provided"
"104","New Zealand","Legislation effective from 23 July 2012 increased fines and provided for infringement notices for several offences including sales to minors as an alternative to prosecution through the court.
Tobacco vending machines are only located in places to which minors do not have access principally clubs and bars.","Legislation effective from July 2012 increases fines and provides for infringement notices for several offences including sales to minors as an alternative to prosecution through the courts","Section 30 and 30AA of the Smoke-free Environments Act 1990 prohibit the sale and supply of tobacco products and herbal smoking products to people under 18 years of age. 
Retailers are requires to have a no sales to Under 18 sign at their points of sales. 
New Zealand undertakes ‘controlled purchase operations’ whereby volunteers under the age of 18 (16 or under for this purpose) attempt to purchase tobacco from retailers. 
A drivers licence passport or Hospitality Association of New Zealand 18+ card are all acceptable forms of ID if there is any doubt of the age of the customers."
"105","Niger","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"106","Nigeria","Appropriate legislation is being deliberated in Parliament","Answer/report not provided","Answer/report not provided"
"107","Niue","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"108","Norway","An amendment to the Tobacco Control Act adopted in 2013 prohibits the sale of cigarettes in packets smaller than 20 cigarettes. The provision entered into force 1 July 2013 with a transition period of six months for distribution to retailers and an additional six months for sale to consumers. 
A ban on self-service of tobacco products was also adopted in 2013 and is in force from 1 July 2014.","No progress since last reporting.","No changes."
"109","Oman","Answer/report not provided","No","Answer/report not provided"
"110","Pakistan","Under Section-8 of The Prohibition of Smoking and Protection of Non-Smokers Health Ordinance 2002 there is ban on sale of tobacco products to or by persons under 18-years of age.
Government of Pakistan issued an S.R.O 863 (I)/2010 dated September 6 2011 titled “The Prohibition of Sale of Cigarettes to Minors Rules 2010”. Following is the summary of the provisions of this SRO:
i.	No one shall manufacture or offer for sale sweets snacks or toys in the form of cigarettes.
ii.	A warning prescribed by the Federal Government shall be printed on the cigarettes packs.
iii.	There will be ban on manufacture sale or offer for sale or import of packs having less than 20 cigarette sticks.
iv.	There will be ban on sale of cigarettes to/by the person under 18 years of age. The retailer shall ensure this.
v.	Every retailer shall display a poster clearly and prominently with a message that they donot sell tobacco products to persons under 18 year of age.
In case of any doubt about the age of cigarette consumer the retail seller shall check the appropriate evidence of age.","Under Section-8 of The Prohibition of Smoking and Protection of Non-Smokers Health Ordinance 2002 (LXXIV of 2002) there is ban on sale of tobacco products to or by persons under 18-years of age.
Government of Pakistan issued an S.R.O 863 (I)/2010 dated September 6 2011 titled The Prohibition of Sale of Cigarettes to Minors Rules 2010 (Flag-A). Following is the summary of the provisions of this SRO:
i.	  No one shall manufacture or offer for sale sweets snacks or toys in the form of cigarettes.
ii.	A warning prescribed by the Federal Government shall be printed on the cigarettes packs.
iii.	There will be ban on manufacture sale or offer for sale or import of packs having less than 20 cigarette sticks.
iv.	There will be ban on sale of cigarettes to/by the person under 18 years of age. The retailer shall ensure this.
v.	Every retailer shall display a poster clearly and prominently with a message that they donot sell tobacco products to persons under 18 year of age.
In case of any doubt about the age of cigarette consumer the retail seller shall check the appropriate evidence of age.","Answer/report not provided"
"111","Palau","RPPL 8-27 came into force in February 2012 and addresses the sale of tobacco to youth ban on vending machines etc. RPPL 9-6 came into effect June 2013 raising the legal age of purchase to 21 years.","RPPL 8-27 went into full implementation on February 15 2012","Answer/report not provided"
"112","Panama","Los resultados de la GYTS evidencian un descenso progresivo de los jóvenes que compran cigarrillos en la tienda. este descenso se reporta en cerca del 50% al comparar las cifras 2002 con 2012. En cuanto a la posibilidad de comprar cigarrillos a pesar de la edad las cifras reportadas son fluctuantes. pero en general se da un descenso al compararlas con las del año 2002.
En los operativos destinados a la vigilancia y control de la normativa vigente en materia de control de tabaco. se verifica la existencia de los letreros de prohibición de la venta a menores en los puntos de venta y se aplican las sanciones en los casos que corresponde. Esta vigilancia se efectúa durante los operativos programados. los especiales o aquellos que se organizan para la atención de una queja o denuncia.","En la actualidad se verifica el cumplimiento de la normativa vigente y se colocan sanciones en casos de violaciones a las normas sea que las mismasse hayn identificado durante inspecciones regulares operativos especiales uo inspecciones producto de la atención de una queja o denuncia.","Desde los años 70´s en Panamá está prohibida la venta a menores de edad sin embargo con la ratificación del Convenio Marco se ha tomado más conciencia al respecto y se aplican sanciones más efectivamente cuando se violan estas disposiciones. Con el Decreto Ejecutivo No. 17 de 2005 se consolidan y aplican todas las medidas antes descritas las cuales tienen fuerza de Ley a partir del 2008. Pesé a todo ello la GYTS 2002 indicó que a cerca de 8 de cada 10 jóvenes fumadores pudieron adquirir sus cigarrillos en las tiendas a pesar de su edad; en tanto que para el 2008 (encuesta aplicada de manera casi simultánea con la entrada en vigencia de la Ley 13 de 2008) esta cifra alcanzó a cerca de 6 de cada 10 fumadores encuestados. No se reportaron diferencias estadísticamente significativas. El 8.1% y el 5.9% de los participantes del estudio en los años 2002 y 2008 respectivamente manifestaron haber recibido durante el último mes cigarrillos de algún representante de las compañías tabacaleras no se reportaron diferencias estadísticamente significativas aunque el indicador general reflejo un descenso porcentual del 27.2%.
Por otra parte la Encuesta Nacional de Salud y Calidad de Vida 2007 reveló que cerca del 42% de los adultos fumadores de 18 años y más tuvieron una edad de inicio antes de los 18 años; un 8% inicio el consumo antes de los 12 años.
De igual forma la encuesta aplicada a estudiantes de profesiones de la salud en el 2008 indicó que:
Más el 90% de todos los entrevistados se mostraron a favor de la prohibición de la venta de productos de tabaco a los menores de edad destacándose que más del 95% de los estudiantes de farmacia y enfermería manifestaron esta opinión. El promedio porcentual de los que nunca han fumado y que favorecen la prohibición de venta de productos de tabaco a menores de edad fue de 96.3% al considerar la opinión de los estudiantes de las carreras de medicina odontología enfermería y farmacia. Los valores reportados oscilaron entre 98.1 % y 93.6% con valores mínimos en el grupo de estudiantes de medicina y máximos entre los estudiantes de farmacia aunque sin diferencias estadísticamente significativas entre los 4 grupos. En el caso de los fumadores actuales de cigarrillo el promedio porcentual obtenido a partir de las opiniones que favorecen la aplicación de esta política fue de 92.4% con valores máximos en estudiantes de farmacia y mínimos en estudiantes de enfermería con un 100% y un 89% identificándose diferencias estadísticamente significativas entre el grupo de estudiantes de farmacia y el resto. Al comparar las opiniones sobre este aspecto entre los que nunca han fumado y los fumadores de cigarrillos se encontraron diferencias estadísticamente significativas entre ambos grupos de estudiantes para las carreras de enfermería y farmacia"
"113","Papua New Guinea","Tobacco Products (Health Control) Act 1987 restricts this. We are working on updating the Legislation to align with the Policy and the FCTC. This will empower penalties as necessary.","Answer/report not provided","Answer/report not provided"
"114","Paraguay","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"115","Peru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"116","Philippines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"117","Poland","Answer/report not provided","2010 - Amendment to the Tobacco Law introduce:
- prohibition of selling of tobacco products by self-service mode;
- obligation for sellers to place in the point of sale the information about the prohibition of tobacco sales to minors.","Answer/report not provided"
"118","Portugal","Answer/report not provided","It is forbidden to sale tobacco to minors. No data available about implementation.","It is forbidden to sale tobacco to minors. No data available about implementation."
"119","Qatar","Article 6 prohibits the sale of cigarettes or tobacco. and all kinds of derivatives who has not attained eighteen years. the seller does not accept the apology for his ignorance of the fact that the age of the buyer the time of sale. and may take the necessary measures to make sure that precautions.
Article 8: Advertising in Qatar for cigarettes or tobacco products are prohibited or intent to promote and encourage smoking. and in all places and in all advertising media.","Answer/report not provided","Answer/report not provided"
"120","Republic of Korea","-According to Juvenile Protection Act amended in 2013 releasing harmful media contents for youth is imposed the penalties. The Act also specifies the fines'' use and its purpose (entry into force in August 7 2014.) 
-Ministry of Gender Equality and Family has a plan to implement the alcohol and tobacco use-prevention program for adolescents in 2014.","In 2011 the Juvenile Protection Act was amended so that those who buy tobacco products with the purpose of giving them to minors and those who distribute tobacco products among minors for free are punished by the law.","Answer/report not provided"
"121","Republic of Moldova","The Action Plan on National Tobacco Control Programme for the years 2012-2016 approved by Government Decision No. 100 of 16 February 2012 is provided for reducing access to tobacco products to persons under 18 by spacing units of tobacco marketing institutions education and training extra current legislation which prohibits the marketing of tobacco products to persons and by persons under the age of 18.","Answer/report not provided","Answer/report not provided"
"122","Romania","In 2014 the Ministry of Finance prohibited the distribution of free tobacco products to adults and minors).","Answer/report not provided","Answer/report not provided"
"123","Russian Federation","With the ban on June 1 2013 production simulating the tobacco products including the production of attractive young sweets snacks toys or any other objects. With the November 15 2013 introduced separate responsibility for the sale of tobacco products to minors (part 3 of article administration of the code on delinquencies 14.53. significantly increased the fine.","No information","Answer/report not provided"
"124","Rwanda","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"125","Saint Kitts and Nevis","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"126","Saint Lucia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"127","Saint Vincent and the Grenadines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"128","Samoa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"129","San Marino","Decree n. 136 Aug. 24 2013 art.1 states that automatic cigarette vendors should have systems allowing the control of documents to avoid selling tobacco products to minors","Answer/report not provided","Answer/report not provided"
"130","Sao Tome and Principe","As has been said all these issues are contained in the draft law under discussion in the National Assembly we believe that soon we will have these standards in place in our legal system","Answer/report not provided","Answer/report not provided"
"131","Saudi Arabia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"132","Senegal","Par rapport à l’ancienne législation qui ne protégeait pas les mineurs des progrès sont réalisés parce qu’actuellement il est interdit de vendre aux mineurs et par les mineurs avec des sanctions prévues à cet effet","Aucun progrés.","Answer/report not provided"
"133","Serbia","Sales to minors is regulated by the Law on Tobacco (Official Gazette of the Republic of Serbia No 101/05 90/07 95/10 36/11 93/12 and 108/13) enacted in November 2005. Since the previous report there were no new legislative executive administrative or other measures adopted or implemented in the country. However the preparation of the new Law in Tobacco has been in progress.","Prohibition of sales of tobacco products to minors under 18 is regulated by the Law on Tobacco (Official Gazette of the Republic of Serbia No 101/05 90/07 i 95/10).
According to Article 26 (1) of Law on Consumer Protection (Official Gazette of the Republic of Serbia No 73/2010) sale serving and gift of tobacco products to persons below the age of 18 is prohibited and this Article 26 (2) rules: In case of a doubt whether the consumer is a person below the age of 18 the trader is not obliged to sell... tobacco product until the consumer shows valid identity document passport or driving licence.
A fine in the amount of RSD 300 000 - 2 000 000 shall be imposed on a legal entity for: Selling serving and giving the alcohol drinks and tobacco products to persons under 18 years of age against Article 26 Paragraph 1 of this law; a fine in the amount of RSD 50 000.00 - 150 000.00 shall be imposed on a natural entity or a responsible person in a legal entity for acts referred to in Paragraph 1 of this article; a fine in the amount of RSD 50 000.00 - 500 000 shall be imposed on an entrepreneur for acts under Paragraph 1 of this article (Article 151 of Law on Consumer Protection).
Consumer Protection Act was passed in 2010 and is applied from January 2011.","Prohibition of sales of tobacco products to minors under 18 is regulated by the Law on Tobacco (Official Gazette of the Republic of Serbia No 101/05 90/07 i 95/10).
According to Article 26 (1) of Law on Consumer Protection (Official Gazette of the Republic of Serbia No 73/2010) sale serving and gift of tobacco products to persons below the age of 18 is prohibited and this Article 26 (2) rules: In case of a doubt whether the consumer is a person below the age of 18 the trader is not obliged to sell... tobacco product until the consumer shows valid identity document passport or driving licence.
A fine in the amount of RSD 300 000 - 2 000 000 shall be imposed on a legal entity for: Selling serving and giving the alcohol drinks and tobacco products to persons under 18 years of age against Article 26 Paragraph 1 of this law; a fine in the amount of RSD 50 000.00 - 150 000.00 shall be imposed on a natural entity or a responsible person in a legal entity for acts referred to in Paragraph 1 of this article; a fine in the amount of RSD 50 000.00 - 500 000 shall be imposed on an entrepreneur for acts under Paragraph 1 of this article (Article 151 of Law on Consumer Protection).
Consumer Protection Act was passed in 2010 and is applied from January 2011."
"134","Seychelles","Virtually all above mentioned items are included in 2009 Seychelles Tobacco Control act but some regulations need to be issued for full implementation","Virtually all above mentioned items are explicitely included in the 2009 Seychelles Tobacco Control Act but some regulations will need to be issued for full implementation","Virtually all above mentioned items are included in 2009 Seychelels Tobacco Control act but some regulations need to be issued for full implementation"
"135","Sierra Leone","There are no policies in place in Sierra Leone concerning sales of tobacco to and by minors as required by Article 16 of the Convention. The National Tobacco Control Strategy makes recommendations on scaling up the national regulatory framework in this area","Answer/report not provided","Answer/report not provided"
"136","Singapore","Answer/report not provided","Since the last update we have introduced 2 new administrative requirements to discourage sales of tobacco products to minors. These are: 
(1)1st time errant licensees or employees will be prosecuted and errant licensees will have their tobacco retail licences revoked if they were found to sell tobacco products to youth in school uniforms and to those who are obviously underage. 
(2)Tobacco sales at premises whose primary business is the sale of health related products as well as those that offer youth-centric products or services have been prohibited since April 2011. These include Chinese medical halls health supplement shops as well as game arcades confectionaries candy comic and toy stores. HSA has set up a consultative panel comprising healthcare professionals and civil representatives to help in the review of grey area businesses which do not fall cleanly into one of these prohibited categories.
In addition the composition fines for underage smoking offender was increased from S$30 to S$80 to further deter underage smoking and prosecution is initiated at the 5th and subsequent offences to reduce the number of offenders prosecuted in the Juvenile Court. First time underage smoking offenders are also given the option of undergoing an online smoking cessation counselling which seeks to discourage them from continuing to use tobacco products.","The Health Sciences Authority (HSA) is the primary agency overseeing the enforcement of laws and regulations relating to underage smoking and the issuing of tobacco retail licences. 
HPB collaborates with the Health Sciences Authority (HSA) to regulate tobacco licensing point of sale displays and equip retailers with skills to refuse tobacco sales to underage youth. The prohibiton of imitation tobacco products tobacco vending machine distribution of free tobacco samples to public and the prohibition of sales of tobacco to underaage use was implemented from 1993. A first offence contitutes a sum of up to $5 000 and up to $10 000 for subsequent offences. 
Prohibitive signages at all tobacco retail outlets and the prohibition of sales of tobacco by underage youth was implemented in 1998 and finally the prohibiton of sale of cigarette packs containing less than 20 sticks of cigarettes was implemented in 2003 which completes the implementation of Article 16. New amendments in the Tobacco (Control of Advertisements and Sale) Act will extend the prohibition of cigarettes sold in packs less than 20 sticks to miniature cigars or cigarillos. Tobacco importers and local distributors and retailers will be a given a grace period of 12 months from the date of gazette to effect the changes. 
HPB recognises that the tobacco industry is becoming more creative in their marketing strategies to market new and emerging products which would appeal to the vulnerable groups such as youths and young adults. As such the recent amendments to the Act have taken a pre-emptive step to empower the Health Minister to ban these new and emerging products such as fruit or confectionary-flavoured cigarettes cigarillos beedies and other dissolvable tobacco and nicotine products."
