"","Party","2014","2012","2010"
"44","Denmark","Danish Health and Medicines Authority - the central health authority in Denmark","The national coordinating mechanisme is placed in National Health and Medicines Authority (new name of National Board of Helth). It is a part of the unit concerning disease prevention and health promotion. The institution is af part of the Ministry of Health","The National Board of Health is obliged to monitor tobacco use and to be orientated of the scientific development on health issues in tobacco area. Danish Network on Smoking Prevention was established in 2002 with the purpose to coordinate the work to reduce smoking through mutual information of activities organized by the members of the network. Members are organizations/institutions which have an active smoking prevention policy. Members are not allowed to have any economic interest in tobacco industry. Precidency is devided between National Board of Health and Danish Cancer Society."
"45","Djibouti","Décret","Un comité national multisectoriel chargé de préparer les textes réglementaires et veiller aux normes établies par la Loi Loi n 175/AN/07/5ème L a été créer par Article 4 de la Loi (Voir la loi à http://www.who.int/entity/fctc/reporting/party_reports/djibouti_annex1_tobacco_control_act_2008.pdf). Sa composition et ses termes de référence seront fixés par Décret n 2007-0229/PR/MS portant création dun Comité Intersectoriel pour la Protection de la Santé contre le Tabagisme. (Voir http://www.who.int/entity/fctc/reporting/party_reports/djibouti_annex3_presidential_decree_intersectorial_commitee_2007.pdf).","Answer/report not provided"
"46","Ecuador","La Primera Disposición Transitoria de la Ley Orgánica para la Regulación y Control del Tabaco – LORCT. señala que “el Presidente de la República. dentro del plazo de noventa (90) días. contados a partir de la vigencia de esta Ley. creará el organismo de coordinación nacional para el control del tabaco. adscrito a la Autoridad Sanitaria Nacional. Hasta la fecha de su conformación. el Comité Interinstitucional de Lucha Antitabáquica. CILA. creado mediante Acuerdo Ministerial Nº 955 de 10 de marzo de 1989. seguirá cumpliendo estas funciones.
El Artículo 6 del Reglamento a la LORCT (Decreto Ejecutivo febrero 2012) señala “Para los efectos de lo establecido en la Disposición Transitoria Primera de la Ley. el Organismo de Coordinación Nacional para el Control del Tabaco. adscrito al Ministerio de Salud Pública. será el Comité Interinstitucional de Lucha Antitabáquica (CILA) creado mediante Acuerdo Ministerial No. 955. publicado en el Registro Oficial No. 146 de 10 de marzo de 1989.
Con fecha 28 de noviembre de 2012. mediante Acuerdo Ministerial Nº 00002486 el Ministerio de Salud Pública expide el Reglamento de funcionamiento del Comité Interinstitucional de Lucha Antitabáquica (CILA). como Organismo de Coordinación Nacional para el Control del Tabaco","En la Ley orgánica para la Regulación y Control del Tabaco promulgada el 22 de julio de 2011 en el Registro Ofical N 497 consta el Artículo 11 referido al Programa contra el Tabaquismo. La Autoridad Sanitaria Nacional en el marco de la política pública en salud definirá e implementará el programa para el control del tabaco y la desestimulación de su consumo observando la prioridad de niños niñas y adolescentes . Este Programa consta en la estructura orgánica estructural de la Dirección de Prevención y Promoción de la Salud de la Subsecretaria de Prevención Promoción de la Salud e Igualdad. 
En la Primera Disposición Transitoria de la mencionada Ley se manifiesta que el Presidente de la República dentro del plazo de 90 días creará el organismo de coordinación nacional para el control del tabaco adscrito a la Autoridad Sanitaria Nacional. Hasta la fecha de su conformación el Comité Interinstitucional de Lucha Antitabáquica CILA creado mediante Acuerdo Ministerial N 955 de 10 de marzo de 1989 seguirá cumpliendo estas funciones . En el Reglamento de la Ley Orgánica para la Regulación y Control del Tabaco expedida mediante Decreto Ejecutivo 1047 del 10 de febrero y publicada en el Registro Oficial con fecha 27 de febrero en el Artículo 6 se dispone que Para los efectos de lo establecido en la Disposición Transitoria Primera de la Ley el Organismo de Coordinación Nacional para el Control del Tabaco adscroto al Ministerio de Salud Pública será el Comité Interinstitucional de Lucha Antitabáquica (CILA) creado mediante Acuerdo Ministerial Nº 955 publicado en el Registro Oficial Nº 146 de 10 de marzo de 1989.","Answer/report not provided"
"47","Egypt","Ministry of Health and Population is implementing the MPOWER strategies through the Tobacco Control Department","Department of Tobacco Control Ministry of Health continued its units in the provinces","Belong to the Tobacco Control Department in the organizational structure of the Ministry of Health to the Directorate General of Health of the environment in which the central management of the affairs of the environment."
"48","El Salvador","Unidad de Alcohol y Tabaco en el Ministerio de Salud. para ocuparse de extender permisos y licencias de importación de productos de tabaco. alcohol y bebidas alcohólicas; emitir lineamientos para la comercialización y distribución de productos de tabaco. alcohol y bebidas alcohólicas; verificar que las cuotas de importación autorizadas en las licencias y permisos correspondan a los inventarios de productos y ventas reportadas; inspeccionar los puntos de venta y los establecimientos públicos y comerciales en donde se prohíbe el consumo de tabaco; aplicar los procedimientos administrativos sancionatorios a los infractores; conocer y resolver los casos denegados cuando existen recursos o medios de impugnación a la decisión interpuestos por personas naturales o jurídicas que importan. comercializan o distribuyen productos de tabaco. alcohol y bebidas alcohólicas. Capacitar y actualizar sobre las leyes y normativas vigentes relativas al tabaco y alcohol.","Answer/report not provided","Answer/report not provided"
"49","Estonia","Focal point for tobacco control is Ministry of Social Affairs.","Focal point for tobacco control is Ministry of Social Affairs.","Answer/report not provided"
"50","European Union","The EU has a solid and comprehensive pack of measures to control tobacco. However depending on the specific area the EU has more or less competencies compared with the EU Member States; For example the EU legislates in certain areas (notably on tobacco products and on tobacco advertising) and carries out actions to support co-ordinate or supplement the actions of the EU Member States (notably on smoke free environments). 
The EU Commission within its Directorate General for Health and Consumers has a unit in charge of tobacco control matters at European level.","Depending on the area the EU either legislates or carries out actions to support co-ordinate or supplement the actions of the EU Member States. The EU Commission in its Directorate General for Health and Consumers has a unit in charge of tobacco control matters at European level.","Depending on the area the EU either legislates or carries out actions to support co-ordinate or supplement the actions of the EU Member States. The EU Commission in its Directorate General for Health and Consumers has a unit in charge of tobacco control matters at European level."
"51","Fiji","Tobacco control enforcement unit is 12 individuals spread across the division (northern western and central/eastern)","Fiji has developed a Non-Communicable Diseases (NCD) Prevention and Control Strategic Plan for the years 2010 to 2014 tobacco control being one of its components. There is a yearly operational plan for the Tobacco Control Unit. Available in Annex …
The Ministry of Health set up the Tobacco Control Enforcement Unit in 2004 to serve as the Governments focal point on tobacco control issues. The core business of the Unit is the enforcement of tobacco control laws and regulations. The Unit has offices in three of the four administrative divisions and maintains working arrangements with most stakeholders involved in tobacco control. 
The Unit currently has 13 staff planning and performing tobacco control activities as well as all enforcement-related activities mandated by the tobacco control regulations in force. The Unit operates through annual operational plans based on the tobacco components of the NCD Strategic Plan.","Answer/report not provided"
"52","Finland","The Ministry of Social Affairs and Health has a leading role in tobacco control in Finland. Tobacco control is located under the Department for Promotion of Welfare and Health in the Unit that coordinates substance abuse and harm prevention policies. The Ministry is responsible for law-drafting general strategic guidance as well as international cooperation in this field. 
http://www.stm.fi/en/welfare/substance_abuse
 The National Institute for Health and Welfare and the Finnish Institute of Occupational Health are the main specialist bodies in activities to reduce smoking. The former in cooperation with Regional State Administrative Agencies is responsible for the nation-wide and regional action to reduce smoking. It is also responsible for providing other State authorities and local authorities with material on the dangers and harms to health originating from smoking and issuing instructions and providing methods for reducing smoking. 
 http://www.thl.fi/en_US/web/en/home
 http://www.ttl.fi/internet/english 
The regulations of the Tobacco Act are overseen by the National Supervisory Authority for Welfare and Health. 
http://www.valvira.fi/en/supervision_guidance/tobacco
There is active coordination between these State authorities but no specific or sustainable coordinating structure (board/committee etc.).","The Ministry of Social Affairs and Health has a leading role in tobacco control in Finland. Tobacco control is located under the Department for Promotion of Welfare and Health in the Unit that coordinates substance abuse and harm prevention policies. The Ministry is responsible for law-drafting general strategic guidance as well as international cooperation in this field. 
http://www.stm.fi/en/welfare/substance_abuse 
The regulations of the Tobacco Act are overseen by the National Supervisory Authority for Welfare and Health. 
http://www.valvira.fi/en/supervision_guidance/tobacco
The National Institute for Health and Welfare and the Finnish Institute of Occupational Health are the main specialist bodies in activities to reduce smoking. The former in cooperation with Regional State Administrative Agencies is responsible for the nation-wide and regional action to reduce smoking. It is also responsible for providing other State authorities and local authorities with material on the dangers and harms to health originating from smoking and issuing instructions and providing methods for reducing smoking. 
 http://www.thl.fi/en_US/web/en/home 
http://www.ttl.fi/internet/english
There is active coordination between these State authorities but no specific or sustainable coordinating structure (board/committee etc.).","The Ministry of Social Affairs and Health has a leading role in tobacco control in Finland. Tobacco control is located under the Department for Promotion of Welfare and Health in the Unit that coordinates substance abuse and harm prevention policies. The Ministry is responsible for law-drafting general strategic guidance as well as international cooperation in this field. The Advisory Committee on Intoxicant and Temperance Affairs that operates under the Ministry has also dealt with issues related to tobacco use and control.
http://www.stm.fi/en/welfare/substance_abuse 
The regulations of the Act on Measures to Reduce Tobacco Smoking (Tobacco Act) are overseen by the National Supervisory Authority for Welfare and Health. 
http://www.valvira.fi/en/supervision_guidance/tobacco
The National Institute for Health and Welfare and the Finnish Institute of Occupational Health are the main specialist bodies in activities to reduce smoking. The former in cooperation with Regional State Administrative Agencies is responsible for the nation-wide and regional action to reduce smoking. It is also responsible for providing other State authorities and local authorities with material on the dangers and harms to health originating from smoking and issuing instructions and providing methods for reducing smoking. 
 http://www.thl.fi/en_US/web/en/home 
http://www.ttl.fi/internet/english
There is active coordination between these State authorities but no specific or sustainable coordinating structure (board/committee etc.)."
"53","France","Le point focal tabac désigné pour lOMS est la direction générale de la santé du ministère en
charge de la santé","Le point focal tabac désigné pour lOMS est la direction générale de la santé du ministère en charge de la santé","Le point focal tabac désigné pour lOMS est la direction générale de la santé du ministère de la santé et des sports."
"54","Gabon","Le Ministère de la Santé a créé un Programme National de Santé Mentale et de Lutte contre le Tabac l’Alcoolisme et les Drogues. C’est le Point focal de la Lutte antitabac qui comporte en son sein une unité de lutte antitabac.","Au sein du Ministère de la Santé existe un programme de coordination de lutte antitabagisme qui sert également de point focal","Answer/report not provided"
"55","Gambia","The National Integrated Action Plan for Non Communicable Disease Prevention and Control in The Gambia 2012-2016 mentions the importance of reinforcing the enforcement of the Convention as a strategy for tackling NCDs. Priority actions by The Gambia to tackle NCDs include the adoption and implementation of legislation and regulation capacity building intersectoral collaboration and partnerships tackling major risk factors advocacy social mobilization and community empowerment and monitoring and evaluation. The NCD Policy aims to reduce the major risk factors to NCDs and specifically identifies tobacco as one such risk factor. The policy highlighted factors for increased tobacco use in The Gambia including lifestyle changes due to urbanization and globalization and the role of tobacco companies marketing strategies.","The National focal point belongs to the Ministry of Health and Social Welfare and works closely with other stakeholders in various departments","Answer/report not provided"
"56","Georgia","In March 2013 National Committee of Tobacco Control was established. It is chaired by the Prime Minister 10 ministers are members of the Committee and National Center for Disease Control and Public Health which is also a tobacco focal point serves as its secretariat..","National Center for Disease Control and Public Health is a focal insitution for tobacco control. At this strage focal person for tobacco control is not assigned but the process is under development.","Answer/report not provided"
"57","Germany","The tobacco control unit is part of the Ministry of Health. Three People are working part-time on tobacco control within the unit ''Addiction and Drugs'' of the Federal Ministry of health. 
Campaings on Tobacco are run by the Federal Agency for Health Promotion. Several people are working on the campaign www.rauchfrei-info.de.
The office of the National Drug Commissioner www.drogenbeauftragte.de is the focal point for the Council on Drugs and Addiction (''Drogen und Suchtrat'') which is the national coordinating mechanism on licit and illicit drugs. Part of its work is tobacco control. Several ministries (health finance justice interior economy youth) are working within the council but also NGOs.","The tobacco control unit is part of the Ministry of Health. Three People are working part-time on tobacco control within the unit Addiction and Drugs of the Federal Ministry of health. 
Campaings on Tobacco are run by the Federal Center on Health Promotion. Several people are working on the campaign www.rauchfrei-info.de.
The office of the National Drug Commissioner www.drogenbeauftragte.de is the focal point for the Council on Drugs and Addiction (Drogen und Suchtrat) which is the national coordinating mechanism on licit and illicit drugs. Part of its work is tobacco control. Several ministries (health finance justice interior economy youth) are working within the council but also NGOs.","The tobacco control unit is part of the Ministry of Health. The office of the National Drug Commissioner is the focal point for the Drogen und Suchtrat which is the national coordinating mechanism on licit and illicit drugs. Part of its work is tobacco control."
"58","Ghana","The Chief Director on behalf of the Hon Minister of Health Inaugurate the national Tobacco Control Inter Agency Coordinating Committee on TC IACC on 19th December 2013 with terms of reference defined. The committee shall meet quarterly to review progress of implementation of activities enforcement of regulation and resource mobilization and its efficient use.","The Focal point of tobacco control is within the Disease Control department of the Ghana Health Service in the non-communicable disease programme...","Two focal points for tobacco control has been appointed - Ghana Health Service (4th Year) and Food and Drugs Board (1 Year)."
"59","Greece","A National Committee on Tobacco Control established in 2009. A Tobacco Control Unit established in the Ministry of Health. (Addictions'' Division. General Directorate of Public Health and Quality of Life) in 2011 (Law No 3918/2011).","The National Committee on Tobacco Control was established in 2009","Answer/report not provided"
"60","Grenada","Multisectoral National Tobacco Control Management Committee (Advisory Body) Ministry of Health &Social Security","Answer/report not provided","Answer/report not provided"
"61","Guatemala","Answer/report not provided","El Ministerio de Salud Pública y Asistencia Social a través de la comisión Contra el Tabaco participaron a representantes de las instituciones del Estado la necesidad de crear un ente intersectorial para coadyuvar a la implementación del CMCT de tal manera que se elaboró un proyecto de Acuerdo Gubernativa para darle vida a la Comisión de Cooperación Interinstitucional para el Control de Tabaco mismo que se encuentra con las autoridades del Ministerio de Salud al cual la Comisión le está dando seguimiento debido a que por el cambio de autoridades hay necesidad de retomar las acciones encaminada a tal fin.","Answer/report not provided"
"62","Guyana","Answer/report not provided","The national coordinating mechanism for Tobacco Control is the National Tobacco Control Council which is chaired by the Minister of Health and consists of partners from international organisations governmental agencies and non governmental agencies. The focal point for tobacco control is the Health Promotions Coordinator Health Promotion and Education Unit and is paid by and stationed at the Ministry of Health.","The national coordinating mechanism for Tobacco Control is the National Tobacco Control Council which is chaired by the Minister of Health and consists of partners from international organisations governmental agencies and non governmental agencies. The focal point for tobacco control is the Health Promotions Coordinator Health Promotion and Education Unit and is paid by and stationed at the Ministry of Health."
"63","Honduras","El Instituto Hondureño para la Prevención del Alcoholismo. Drogadicción y Farmacodependencia IHADFA. es la institución autónoma del Estado de Honduras  responsable de vigilar el cumplimiento de la Ley Especial para el Control del Tabaco LECT y su Reglamentación","El Insituto Hondureño para la prevencion del alcoholismo drogadiccion y farmacodependencia (IHADFA) que rectora en politicas de prevencion investigacion y tratamiento en materia de consumo de tabaco y coordina directamente a traves de CONAPROCTA (Comision Nacional Proteccion Contra el Tabaco) que esta integrada por represeantes de sociedad civil y del sector publico y sector privado.","El Insituto Hondureño para la prevencion del alcoholismo drogadiccion y farmacodependencia (IHADFA) que rectora en politicas de prevencion investigacion y tratamiento en materia de consumo de tabaco y coordina directamente a traves de CONAPROCTA (Comision Nacional Proteccion Contra el Tabaco) que esta integrada por represeantes de sociedad civil y del sector publico y sector privado."
"64","Hungary","The Tobacco Focal Point is established in the National Institute for Health Development. an institution of the Ministry of Human Resources (State Secretariat for Health). It works with 3 full time employees.","The Tobacco Focal Point is established in the National Institute for Health Development an insitution of the Ministry of National Resources (State Secretariat for Health). It works with 4 full time employees.","The Hungarian Focal Point for Tobacco Control is operating in the National Institute for Health Development (NIHD) with four full time professionals.
Tasks of the Focal Point are: strategic planning and conciliating activity expanding to several sectors in connection with tobacco control and evaluation of projects.
Comprehensive monitoring and evaluating tasks. Establishing database of acts regulations and information and their implementation related to tobacco control.
Professional orientation for organisations and institutions working in the field of health development and public health.
Participating in the preparing implementing and evaluating activities related to the WHO Framework Convention on Tobacco Control and implementation of the Convention in Hungary."
"65","Iceland","Issues of tobacco control is a collaboration between the Ministry of Welfare and the Directorate of Health. Focal point for tobacco control belongs formally to Ministry of Welfare.","Issues of tobacco control is a collaboration between the Ministry of Welfare and the Directorate of Health. Focal point for tobacco control belongs formally to Ministry of Welfare.","Answer/report not provided"
"66","India","National Tobacco Control cell under National Tobacco Control Programme. Ministry of Health & Family Welfare. Govt. of India    
A national coordinating mechanism in form of the Inter-ministerial task force has been formed at national level under chairpersonship of Secretary (Health & Family Welfare) and includes representatives from 12 Departments of Government of India.  In addition  representatives from 7 State Governments & 2 from Civil Society Organizations are special invitees to the  task force 
Every state government has also identified a nodal officer for tobacco control.  
Some of the state governments like Rajasthan and Bihar have requested other department to notify nodal officers for tobacco control in their department.","National Tobacco Control Cell Under National Tobacco Control Programme Ministry of Health and Family Welfare Government of India.
A national coordinating mechanism in form of the Inter-ministerial task force has been formed at national level under chairpersonship of Secretary (Health & Family Welfare) and includes representatives from 12 Departments of Government of India. In addition representatives from 7 State Governments & 2 from Civil Society Organizations are special invitees to the task force","Tobacco Control Cell under National Tobacco Control Program Ministry of Health & Family Welfare Govt. of India"
"67","Iran (Islamic Republic of)","Following to adaptation of the executive bylaw of the comprehensive national tobacco control Act in 2007 and based on Article 1 of the Act National Tobacco Control Headquarters chaired by Minister of Health and membership of other Ministers (Education Commerce [Industry Mine and Commerce] Culture and Islamic Guidance) Commander of Police a representative of active NGOs in tobacco control field as its permanent members as well as 2 representative from the health commission of the parliament and head of the I.R.I. Broadcasting as an observers was established. All resolutions of this Headquarters'' session are enforceable after passing by the president. So far eight sessions have been held since the Headquarters established.	In order to achieve the goals set forth in Article 1. Note 1 of the Comprehensive National Tobacco Control Law the Secretariat of the National Tobacco Control Headquarters was settled in the Center for Environmental and Occupational Health which is located in the Deputy for Health of the Ministry of Health and Medical Education. This center had the responsibility for tobacco control program at national level before developing the national tobacco control law and ratification of WHO FCTC","Following the adoption of the executive bylaw of the comprehensive national tobacco control Act in 2007 and based on Article 1 of the Act National Tobacco Control Headquarters chaired by Minister of Health and membership of other Ministers (Education Commerce [Industry Mine and Commerce] Culture and Islamic Guidance) Commander of Police a representative of active NGOs in tobacco control field as its permanent members as well as 2 representative from the health commission of the parliament and head of the I.R.I. Broadcasting as an observers was established. All resolutions of this Headquarters session are enforceable after passing by the president. So far seven sessions have been held since the Headquarters was established. In order to achieve the goals set forth in Article 1. Note 1 of the Comprehensive National Tobacco Control Law the Secretariat of the National Tobacco Control Headquarters was settled in the Center for Environmental and Occupational Health which is located in the Deputy for Health of the Ministry of Health and Medical Education. This center had the responsibility for tobacco control program at national level before developing the national tobacco control law and ratification of WHO FCTC","Answer/report not provided"
"68","Iraq","A higher committee to combat smoking was formed. Its membership includes representatives from a number of Iraqi ministries departments and relevant institutions. The committee is responsible for developing plans to combat smoking and supervise the implementation by the ministries. 
The anti-smoking unit of the Ministry of Health has been maintained which is developing annual plans for anti-smoking and supervise the implementation at the national level.","Answer/report not provided","Answer/report not provided"
"69","Ireland","Dilly O''Brien Tobacco and Alcohol Control Unit is the focal point as notified to the World Health Organisation. 
The Tobacco and Alcohol Control Unit is within the Department of Health.","Noreen Leahy Tobacco Control Unit is the focal point as notified to the European Commission.
The Tobacco Control Unit is within the Department of Health.","Noreen Leahy Tobacco Control Unit is the focal point as notified to the European Commission.
The Tobacco Control Unit is within the Department of Health."
"70","Israel","Answer/report not provided","Tobacco Control unit within the Ministry of Health in charge of promotion coordination and integration of all the different efforts in Tobacco control including legislation enforcement taxation research and monitoring smoking cessation use of media and community interventions.","Answer/report not provided"
"71","Italy","The national focal point and the Tobacco Control Unit are located at the Ministry of Health - Public Health and Innovation Department. The NFC and the TCU elaborate the strategies and monitor their implementation. Together with the Regions tobacco control strategies are included in local prevention plans
Moreover a group of experts from different Ministries (Health Finance Agriculture Development) meets together to coordinate national position on tobacco control policies (EU directives FCTC working group etc","The national focal point is located at the Ministry of Health - Public Health and Innovation Department. The national coordinating mechanism comprises the establishment in each Italian Region of Tobacco control cohordinator who drafted global programmes for the prevention cure and control of smoking which programmes have been formally adopted as sectorial regional planning tools allowing several regions to adopt Regional tobacco control plans.","Answer/report not provided"
"72","Jamaica","A National Multisectoral and Multidisciplinary Technical Working Group was established the focal point for tobacco control belongs to the Ministry of Health.","Answer/report not provided","Answer/report not provided"
"73","Japan","·Tobacco control unit belongs to Ministry of Health Labour and Welfare.·We also have national coordinating mechanism of tobacco including different ministries in Japan.","·Tobacco control unit belongs to Ministry of Health Labour and Welfare.·We also have national coordinating mechanism of tobacco including different ministries in Japan.","Tobacco control unit belongs to Ministry of Health Labour and Welfare.
We also have national coordinating mechanism of tobacco including different ministries in Japan."
"74","Jordan","The establishment of the Department of Prevention of Smoking Damage in 2003 and the formation of the National Committee for the Prevention of Smoking Damage which includes delegates from the government sectors and legislative authorities international bodies and civil organizations working in tobacco control.","Create a partition for the prevention of tobacco-related harm in 2003 and establishment of a National Committee for Tobacco Control and Prevention after the jointly undertaking of a Needs Assessment Mission by the Convention Secretariat and the Government in 2010 
The National Committee is made up of representatives from various sectors: governmental organizations international bodies and the civil society.","Create a partition to prevent damage from smoking in 2003 and the formation of the National Committee on prevention of smoking damage made up of representatives from sectorts of Governmental and international bodies and civil on tobacco."
"75","Kazakhstan","National Coordinator for Tobacco Control approved by Order of the Minister of Health of the Republic of Kazakhstan is Battakova Zhamilya Erkinovna director of the National Center for Healthy Lifestyle Ministry of Health of the Republic of Kazakhstan.","National Coordinator for Tobacco Control adopted by order of the Minister of Health of the Republic of Kazakhstan is Battakova Zhamilya Erkinovna director of the National Center for Healthy lifestyles of the Ministry of Health of the Republic of Kazakhstan","Answer/report not provided"
"76","Kenya","The Tobacco Control Unit is established under the Division of Non-communicable Diseases the head of the Tobacco Control Unit is the Focal point for tobacco control in the Ministry. The Tobacco Control Board is established by the law to advice the Minister for Health on Tobacco Control policies. It is a multi-sectoral body with main membership being representatives of key departments of Government in relation to tobacco control. Civil society is represented on the board. A coordinating mechanism that includes a broader group was recently established. It is a forum where Key actors in tobacco control will be meeting quarterly to plan and give feedback on their activities. It is envisaged that it will include the participation of donors/partners in tobacco control who fund activities in Kenya.","Answer/report not provided","The Division of Non-communicable Diseases in the Ministry of Public Health and sanitation is responsible for the coordination of tobacco control in the country. Within the Division there is a Tobacco Control Unit under a full time desk officer who is the focal point for tobacco control."
"77","Kiribati","The Focal Person is the Health Promotion Officer subordinate to the NCD committee within the Public Health Services of the Ministry of Health. Tobacco control activities are implemented and enforced with the assistance from Health Inspectors NCD members and other Public Health staff.","Answer/report not provided","Answer/report not provided"
"78","Kuwait","Answer/report not provided","There is a committee of the national program to combat smoking and the Supreme National Committee to Combat Smoking","There is a committee of the national program to combat smoking and the Supreme National Committee to Combat Smoking"
"79","Kyrgyzstan","Intersectoral Coordination Board on Tobacco Control under the Government of the Kyrgyz Republic. created by Governmental Order #122 from April 4. 2008; The Ministry of Health of the Kyrgyz Republic is Secretariat of the Board National Coordinator on Tobacco Control is Secretary of this Board.","Intersectoral Coordination Council under the Government to protect citizens from the harmful effects of tobacco established by Government of the KR dated 04.04.2008 ? 122. Chairman of the Council - Deputy Prime Minister Deputy Minister of Health and Minister of Finance of the KR the members - the Vice Ministers of relevant ministries the vice-mayor of Bishkek and individual members of NGOs. Secretariat of the Ministry of Health of the CD. National Coordinator - Secretary of the Board the meeting shall be held not less than 2 times a year.","Answer/report not provided"
"80","Lao People's Democratic Republic","The P.M. has approved the National Tobacco Control Committee which consists of 6 ministries: Ministry of Health Ministry of Finance Ministry of Industry and Commerce Ministry of Education and sports Ministry of Information-Culture and Tourism and Ministry of National Defense. A representative from Ministry of Health Director of Hygiene and Health Promotion Department is working as a tobacco control focal point for this committee.","Answer/report not provided","Answer/report not provided"
"81","Latvia","The Ministry of Health is the central national tobacco control policy coordinator and supervisor.
The Centre for Disease Prevention and Control (a subordinated body of the Ministry of Health) monitors several indicators of tobacco control and is involved in the process of implementation/development of national tobacco control policy as well as is responsible for health promotion activities in the country.","The National Health Service (which is under the Ministry of Health) monitors issues related to several indicators in the field of tobacco control and implementation/development of national tobacco control policies.
It should be noted that the Ministry of Health itself is the central national policy coordinator therefore all actions are supervised by the ministry.","Although no focal point for the specific purpose of tobacco control is established actions undertaken in the framework of the National tobacco control program are reported to the Ministry of Health which prepares every two years a report of implementation progress. Activities are carried out independently by each institution without coordination performed by the ministry and with Program allocated funding for the action."
"82","Lebanon","This is the National Tobacco Control Program. at the Ministry of Public Health","The National Tobacco Control Program was re-established in 2009 within the Ministry of Public Health with funding from the Bloomberg global initiative to reduce tobacco use. A National Tobacco Control Committee also has been formed in 2009 which includes stakeholders from various ministries academia and NGOs.","The National Tobacco Control Program was re-established in 2009 within the Ministry of Public Health with funding from the Bloomberg global initiative to reduce tobacco use. A National Tobacco Control Committee also has been formed in 2009 which includes stakeholders from various ministries academia and NGOs."
"83","Lesotho","Answer/report not provided","The Ministry of Health and Social Welfare has appointed a national Tobacco Control Focal Point (one full time person) There is also an ad hoc inter-sectoral network facilitated by the Ministry of Health to coordinate the implementation of the convention. However this network does not have a formal authority or mandate from the government.","There is a focal point based in the Ministry of Health and Social Welfare (one full-time person) There is also an ad hoc inter-sectoral network facilitated by the Ministry of Health and Social Welfare to coordinate the implementation of the Convention. However this network does not have a formal authority or mandate from the Government."
"84","Libyan Arab Jamahiriya","Ministry of Health - National Center for Disease Control","From the end of 2010 the duties related to the coordination of control of non-communicable diseases were assigned to the Ministry of Healths National Center for Disease Control (previously the Center only dealt with issues related to communicable diseases). 
The tobacco control focal point is based in the Ministry of Health.","Answer/report not provided"
"85","Lithuania","Ministry of Health is the main institution on responsible for FCTC implementation Drug Tobacco and Alcohol Control Department is the main institution for the Law on Tobacco Control implementation. Ministry of Health is the main institution responsible for Alcohol and Tobacco Control Programme preparation and implementation control","Ministry of Health is the main institution on responsible for FCTC implementation. Drug Tobacco and Alcohol Control Department is the main institution for the Law on Tobacco Control implementation. Ministry of Health is the main institution responsible for Alcohol and Tobacco Control Programme preparation and implementation control.","Ministry of Health is the main institution responsible for FCTC implementation. Ministry of Economy is the main institution responsible for TCL. State Tobacco and Alcohol Control Service is the main institution for the Law implementation. Ministry of Health is the main institution responsible for State Tobacco Control Programme preparation and Implementation Control"
"86","Luxembourg","Plan national contre le tabagisme déposé à la chambre des députés en 2009","Un plan national tabac a été rédigé par un groupe dexperts nationaux de lutte contre le tabagisme sous la tutelle du Ministère de la Santé. La mise en vigueur de ce plan est prévue dans le programme gouvernemental.","Un plan national tabac a été rédigé par un groupe dexperts nationaux de lutte contre le tabagisme sous la tutelle du Ministère de la Santé. Ce plan est actuellement soumis à la Chambre de Députés."
"87","Madagascar","L’Office National de la Lutte Antitabac (OFNALAT) sous la tutelle technique et administrative du Ministère chargé de la Santé Publique et financière du Ministère des Finances et du Budget","Office Nationale de Lutte Antitabac rattaché auprès du Ministere de la Santé Publique","Office Nationale de Lutte Antitabac rattaché aupres du Ministere de la Santé Publique"
"88","Malaysia","The Tobacco Control & FCTC Unit is positioned within the Disease Control Division of the Ministry of Health (MOH). Its main function is to develop the National Tobacco Control Policies (including legislations) in accordance to the requirement of WHO FCTC. This unit also coordinates with relevant government agencies to carry out (non-MOH) tobacco control efforts e.g. control illicit tobacco trade by the Royal Malaysian Customs etc. This unit also monitors the overall performance of tobacco control activities implementation especially enforcement of the Control of Tobacco Product Regulation (CTPR) that is concluded by the enforcement officers in the State Health Departments nationwide.","The Tobacco Control & FCTC Unit is positioned within the Disease Control Division of the Ministry of Health (MOH). Its main function is to develop the National Tobacco Control Policies (including legislations) in accordance to the requirement of WHO FCTC. This unit also coordinates with relevant government agencies that carry out (non-MOH) tobacco control efforts e.g. control of illicit tobacco trade by the Royal Malaysian Customs etc. This unit also monitors the overall performance of tobacco control activities implementation especially enforcement of the Control of Tobacco Product Regulation (CTPR) that is conducted by the enforcement officers in the State Health Departments nationwide.","The Unit for Tobacco Control & FCTC is positioned within the Disease Control Division of the Ministry of Health (MOH). Its main function is to develop National Tobacco Control Policies (including legislations) in accordance to the requirements of the WHO FCTC. This Unit also coordinates with relevant government agencies that carry out (non-MOH) tobacco control efforts eg. control of illicit tobacco trade by the Royal Malaysian Customs etc. The Unit also monitors the overall performance of tobacco control activities implementation especially enforcement of the Control of Tobacco Product Regulation that is conducted by enforcement officers in State Health Departments nationwide."
"89","Maldives","Tobacco Control Law passed and ratified in 2010. Law No. 15/2010
National Tobacco Control Board established under Law 15/2010
The Health Protection Agency has a secretariat for tobacco control that facilitates the work of the Tobacco Control Board and is staffed with 3 employees including a focal person allocated to coordinate the tobacco control activities of the country.","Answer/report not provided","Answer/report not provided"
