"","Party","2014","2012","2010"
"105","Niger","Answer/report not provided","Prix réels du marché sont aujourdhui inférieurs à ceux communiqués dans le rapport 2009.","Answer/report not provided"
"106","Nigeria","Rising with a flux influenced by smuggling","Answer/report not provided","Answer/report not provided"
"107","Niue","According to retailers price increase tend to decrease sales and demand of that particular brand if another brand is cheaper smokers go for that brand.","Answer/report not provided","According to retailers price increase tend to decrease sales on that particular brand if another brand is cheaper smokers go for that brand."
"108","Norway","From 2012 (last report) to 2014 the price of cigarettes roll-your own and snus increased with 9–12%.","From 2009 (last report) to 2012 the prices of cigarettes and roll-your own increased with 22-23 % and the prices of snus increased with 34 %.","Increase according to changes in taxation."
"109","Oman","Prices rose so as the increase the selling price of tobacco companies have not benefited the government including the lack of a tax increase since 1999 and the prices are stable since 1999.","Prices risen to increase the tobacco companies benefits morre on the sales price of the government. The government have not raised the taxes since 1999.","Answer/report not provided"
"110","Pakistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"111","Palau","The price of smokeless tobacco rose significantly in July 2013 when legislation changed the tax of these products to the same rate as cigarettes – all products taxed by weight. Prices increased in January 2014 on all tobacco products with the addition of another $1.50/pack tax. Previous tax increase had been in 2003 – thus the real price of tobacco products had been going down. Since January 2014 the prices have risen on all products.","Locally packaged products have increased in price.","Prices unchanged"
"112","Panama","Con respecto al informe anterior. la tendencia de los precios se mantiene estable toda vez que no se han aplicado nuevos incrementos a los impuestos (selectivo al consumo e IVA).","Comportamiento de los Precio de Cigarrillos:
En Panamá se comercializan los productos de 2 compañías tabacaleras la Phillip Morris y la British American Tobacco. 
En el 2007 el precio con impuesto de Marlboro Kool y Kent estuvo en B/ 1.73. Viceroy y el L&M tenían un costo de B/ 1.44 y el Viceroy corto B/ 1.38. Se identificó que las grandes cadenas farmacéuticas del país que tienen razón social de tiendas multiservicio el precio de venta al consumidor es mucho más económico (Farmacia Arrocha y Farmacia Metro). En estas farmacias como en algunas tiendas no cobran el impuesto del 15% con precios que oscilan entre B/ 1.50 y B/ 1.09. Los supermercados si lo cobran. Las cajeras de supermercado entrevistadas indicaron que la gente se queja de los precios en este lugar y reaccionan diciendo que en las tiendas es más barato.
Durante el 2008 los precios han variado poco con respecto al 2007. En el caso de Marlboro el precio estuvo en B/ 1.96 mientras que algunas presentaciones de Kool estuvieron en B/ 2.17 y otras en B/ 1.89. Las marcas Kent y la Viceroy fijaron sus precios en B/ 1.89 y B/ 1.65 respectivamente.
Para el año 2009 el comportamiento de los precios no reflejo mayores cambios fluctuando entre B/ 2.25 para Marlboro y Kool y B/1.50 para Viceroy y L&M cortos. Algunas presentaciones de Marlboro y Kool cuestan B/ 2.00.
A partir de noviembre de 2009 con el incremento del impuesto selectivo al consumo que pasó de 32.5% a 100% se observa un incremento en los precios y se espera una tendenciao progresivo siempre que se de sostenibilidad a la política de incremento de los impuesto a estos productos. 
Al mes de febrero de 2010 se investigó los precios de los cigarrillos y otros productos de tabaco encontrándose que los precios fluctúan de la siguiente forma:
Farmacias (tiendas por departamento con doble patente) entre B/. 3.00 y B/. 3.75 dependiendo de la marca siendo la más económica Viceroy y la más costosa Kent. En el caso de los productos Marlboro estos tienen un valor de B/. 3.61 Kool esta en B/. 3.50 en tanto que L&M y Next se vende en B/. 3.35
Supermercados (tiendas por departamento con doble patente) entre B/. 3.00 y B/. 3.75 dependiendo de la marca siendo las más económicas Viceroy y L&M y la más costosa Kent. En el caso de los productos Marlboro estos tienen un valor de B/. 3.25 Kool esta en B/. 3.50 en tanto que L&M se vende en B/. 3.25.
Tiendas y Abarroterías entre B/. 3.00 y B/. 3.75 dependiendo de la marca siendo la más económica Viceroy y la más costosa Kent. En el caso de los productos Marlboro L&M y Next tienen un valor de B/. 3.25 y Kool esta en B/. 3.50
En cuanto a productos de tabaco diferentes a los cigarrillos para el 2010 se han idenificado en los puntos de venta los precios de algunos productos a saber:
Tabaco Masticable - Picadora Wolf. Lata de 12 onzas. B/. 6.00 más el 15% de impuestos
Redman. Paquete de 3 onzas. Para Pipas. B/. 6.00 más 15% de impuestos
Tiparillo Mild Swit Aromáticos","Comportamiento de los Precio de Cigarrillos:
En Panamá se comercializan los productos de 2 compañías tabacaleras la Phillip Morris y la British American Tobacco. 
En el 2007 el precio con impuesto de Marlboro Kool y Kent estuvo en B/ 1.73. Viceroy y el L&M tenían un costo de B/ 1.44 y el Viceroy corto B/ 1.38. Se identificó que las grandes cadenas farmacéuticas del país que tienen razón social de tiendas multiservicio el precio de venta al consumidor es mucho más económico (Farmacia Arrocha y Farmacia Metro). En estas farmacias como en algunas tiendas no cobran el impuesto del 15% con precios que oscilan entre B/ 1.50 y B/ 1.09. Los supermercados si lo cobran. Las cajeras de supermercado entrevistadas indicaron que la gente se queja de los precios en este lugar y reaccionan diciendo que en las tiendas es más barato.
Durante el 2008 los precios han variado poco con respecto al 2007. En el caso de Marlboro el precio estuvo en B/ 1.96 mientras que algunas presentaciones de Kool estuvieron en B/ 2.17 y otras en B/ 1.89. Las marcas Kent y la Viceroy fijaron sus precios en B/ 1.89 y B/ 1.65 respectivamente.
Para el año 2009 el comportamiento de los precios no reflejo mayores cambios fluctuando entre B/ 2.25 para Marlboro y Kool y B/1.50 para Viceroy y L&M cortos. Algunas presentaciones de Marlboro y Kool cuestan B/ 2.00.
A partir de noviembre de 2009 con el incremento del impuesto selectivo al consumo que pasó de 32.5% a 100% se observa un incremento en los precios y se espera una tendenciao progresivo siempre que se de sostenibilidad a la política de incremento de los impuesto a estos productos. 
Al mes de febrero de 2010 se investigó los precios de los cigarrillos y otros productos de tabaco encontrándose que los precios fluctúan de la siguiente forma:
Farmacias (tiendas por departamento con doble patente) entre B/. 3.00 y B/. 3.75 dependiendo de la marca siendo la más económica Viceroy y la más costosa Kent. En el caso de los productos Marlboro estos tienen un valor de B/. 3.61 Kool esta en B/. 3.50 en tanto que L&M y Next se vende en B/. 3.35
Supermercados (tiendas por departamento con doble patente) entre B/. 3.00 y B/. 3.75 dependiendo de la marca siendo las más económicas Viceroy y L&M y la más costosa Kent. En el caso de los productos Marlboro estos tienen un valor de B/. 3.25 Kool esta en B/. 3.50 en tanto que L&M se vende en B/. 3.25.
Tiendas y Abarroterías entre B/. 3.00 y B/. 3.75 dependiendo de la marca siendo la más económica Viceroy y la más costosa Kent. En el caso de los productos Marlboro L&M y Next tienen un valor de B/. 3.25 y Kool esta en B/. 3.50
En cuanto a productos de tabaco diferentes a los cigarrillos para el 2010 se han idenificado en los puntos de venta los precios de algunos productos a saber:
Tabaco Masticable - Picadora Wolf. Lata de 12 onzas. B/. 6.00 más el 15% de impuestos
Redman. Paquete de 3 onzas. Para Pipas. B/. 6.00 más 15% de impuestos
Tiparillo Mild Swit Aromáticos"
"113","Papua New Guinea","There is an annual increase of 5% tax. There was an increase of 15% in 2012.","Answer/report not provided","Answer/report not provided"
"114","Paraguay","Se ha mantenido el aumento de entre 30% y 50 % con respecto al último informe.","Ha habido un aumento de entre 30% y 50 % con respecto al ultimo informe","Answer/report not provided"
"115","Peru","En el año 2012. la cajetilla de 20 unidades de la marca más vendida en Perú (Hamilton) costaba S/. 5.00. en la actualidad cuesta S/. 5.50. lo que significa un incremento de 10% en el precio de los cigarrillos en dicho periodo.","La cajetilla de 20 unidades de la marca de cigarrillos Hamilton de British American Tobacco - Perú costaba en el año 2007 3.80 nuevos soles incrementandose a 5.00 nuevos soles a la fecha (marzo del 2012).","Answer/report not provided"
"116","Philippines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"117","Poland","Annual increases of the excise duties on tobacco products as well as the structure of excise duty based on the increases of the specific duty with the ad valorem excise duty left at a fixed level lead to increases of retail prices in all price segments of tobacco products. The price increases are higher than the scale of inflation.","The price is increasing following increase of excise rates.","Answer/report not provided"
"118","Portugal","There has been a moderate rise in prices in all tobacco products reflecting the trend in taxation levels (e.g. Cigarettes Most Popular Prices Class increased 0 10 € in each of the past two years)","In the last three years the prices of tobacco products have been increasing particularly cigarettes and fine cut smoking tobacco. The price of a pack of cigarettes in the Most Popular Price Category (MPPC) over the past three years has changed as follows: 
2011 - €3.90; 
2010 - €3.50; 
2009 - €3.40.","In the last three years the prices of tobacco products have been increasing particularly cigarettes and fine cut smoking tobacco. The price of a pack of cigarettes in the Most Popular Price Category (MPPC) over the past three years has changed as follows: 
2011 - €3.90; 
2010 - €3.50; 
2009 - €3.40."
"119","Qatar","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"120","Republic of Korea","Philip Morris in Korea released new Marlboro in March 2013 and sells it for KRW 2 700. 
British American Tobacco in Korea released new Dunhill in October 2013 and sells it for KRW 2 700. (?USD 2.5","DUNHILL by British American Tobacco in Korea was increased from KRW 2 500 to KRW 2 700 in April 2011
Mild Seven by Japan Tobacco International was increased from KRW 2 500 to KRW 2 700 in May 2011
Marlboro by Philip Morris Korea was increased from KRW 2 500 to KRW 2 700 in Feb. 2012","There has been no change in the price of tobacco products in the past three years."
"121","Republic of Moldova","Answer/report not provided","In the case of the most popular and cheapest locally manufactured cigarettes prices were not changed between 2008 and 2010 (see table 2.9.1
For some imported cigarettes prices were incresed between 2008 and 2010. For example the price of a pack of Marlboro increased from 15 to 17 MDL. Prices are expected to raise after the introduction of higher specific tax rates on 1 April 2011.","Answer/report not provided"
"122","Romania","The trend in the prices of tobacco products is in increasing since 2004 as the excise level increased according to the Tobacco Products Taxation Directive","Answer/report not provided","Answer/report not provided"
"123","Russian Federation","Rising cigarette prices due to higher excise taxes","http://www.gks.ru/bgd/regl/b12_01/IssWWW.exe/Stg/d01/2-5-1.htm","Answer/report not provided"
"124","Rwanda","Answer/report not provided","Prices are increasing. i.e: 1 SM Cigarette in 2010 2011 and 2012 was 20; 30 and 30 Rwandan francs respectively.","Answer/report not provided"
"125","Saint Kitts and Nevis","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"126","Saint Lucia","Answer/report not provided","Approx 10% increase","Answer/report not provided"
"127","Saint Vincent and the Grenadines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"128","Samoa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"129","San Marino","Answer/report not provided","since last report (may 2010) price of most sold cigarettes (Marlboro 20 pack) increased 0.10€","since last report (may 2010) price of most sold cigarettes (Marlboro 20 pack) increased 0.10€"
"130","Sao Tome and Principe","With higher taxes and surcharges on imports in 2009 has been an increase in the consumer price","There currently exists in the country a new cigarette brand (Park) with a very low cost in the amount of 10 000.00 STD BY pack and unit price in the amount of 500.00 STD. According to traders such cigarettes are more used to traditional treatment.","Answer/report not provided"
"131","Saudi Arabia","Increase in the price of a pack of cigarettes from seven to nine SR.","Increase in the price of a pack of cigarettes from seven to nine SR.","Answer/report not provided"
"132","Senegal","En 2011 il y a eu une baisse du prix de la marque Marlboro consécutive à un déclassement volontaire du produit par le fabricant qui l’a fait basculer dans la catégorie économique en manipulant le prix ex usine. Le gouvernement a réagi en ramenant par une note administrative la marque Marlboro dans la catégorie prémium","La firme Philip Morris a baissé en Novembre 2011 le prix de la marque Marlboro classé Prémium (taxé à 45%) qui passe de 650FCFA à 500 pour reprendre sa place de leader concernant les parts de marché face à ses concurrents qui produisent des économiques (taxé à 20%).","Answer/report not provided"
"133","Serbia","The price of tobacco products has been increasing in the weighted average retail selling price category in the following way:
2011 vs. 2010 - 15%
2012 vs. 2011 - 19%
2013 vs. 2012 - 30%","In the past two years the trend in prices of tobacco products is growing by 38% in the most popular price category.","In the past two years the trend in prices of tobacco products is growing by 38% in the most popular price category."
"134","Seychelles","The price of imported cigarettes have increased from SR 80.00 to SR.93.00 in 2013 while the price of the locally produced remain the same in Seychelles","The price remain the same in Seychelles rupees since the last report but the rupee has depreciated by around 20% against the $.","The prices of cigarettes have increased in Seychelles since 2008 from SR. 11.50 to SR. 37.00."
"135","Sierra Leone","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"136","Singapore","On 21 Feb 2014 tax on cigarettes and other manufactured tobacco was raised by 10% to $388/KG.","Similar no increases in taxes have been implemented on cigarettes since 2005 therefore cigarette prices have been relatively stable. For alternative tobacco products there were tax increases in 2011 and 2012 however variations in the unit packets which these are sold in make it difficult to ascertain trends in prices as they are not sold like cigarettes as in packets of 20 sticks.","The average price of a pack of cigarettes had steadily increased due to increases in tobacco taxes from $6.90 for a pack of 20 sticks in 2001 to $11.00 in 2006. It increased to $11.30 in 2007 due to an increase in GST. It had recently increased to $11.70 in 2010."
"137","Slovakia","The price of the most popular price category of cigarettes has been increasing in the past three years.","The price of the most popular price category of cigarettes has been increasing in the past three years.","The price of the most popular price category of cigarettes has been increasing in the past three years."
"138","Slovenia","Increase of retail prices for all smoking tobacco product.","Prices are stable and increase only when the excise duty is change approximately for the amount of increase in excise duty","The prices of tobacco products were increasing."
"139","Solomon Islands","There was a price hike done by the tobacco manufacturers in isolation of a tax increase in late 2012. The government increased the excise tax in May of 2013 by 20%.","Answer/report not provided","Answer/report not provided"
"140","South Africa","Premium brands have become somewhat more expensive but not by significantly more than the inflation rate. There has been a proliferation of brands at the bottom end and prices there seem stable. In the past year BAT dropped price of Rothmans from about R29 to R21.90 to fight the bottom feeders. In late 2013 BAT also dropped the price of Peter Stuyvesant to fight the bottom feeders. There is a bit of a price war taking place. The price of cigarettes on aggregate has not increased much at all and has probably decreased in real terms.","Cigarette prices have been increasing at below the rate of inflation due to the manufacturers raising prices.","The net of tax price of cigarettes increased by 11% as the industry tried to maintain its profits."
"141","Spain","La tendencia ha sido un traslado de los incrementos impositivo a los precios. con lo cual se ha generado un crecimiento de los mismos. encareciéndose especialmente la picadura","El año 2010 acabó con un precio medio de la cajetilla de 3.33 euros acabando el año 2011 con un precio medio de 3.76 euros lo que supone una subida de más de un 12 % en un año consecuencia de las subidas impositivas.","Tendencia al alza debido al importante incremento de los impuestos producido en el mes de diciembre. Así como ejemplo de los nuevos precios tendríamos la cajetilla de Fortuna a 3 75€ en cuanto a las nacionales y la de Marlboro 4 25€ en cuanto a las importadas."
"142","Sri Lanka","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"143","Sudan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"144","Suriname","Prices of tobacco products increased in the past 2 years since the currency increased from 3.35 to 3.50","Prices of tobacco products increased in the past 2 years since the taxes increased.","Answer/report not provided"
"145","Swaziland","Answer/report not provided","The prices have definitely been slightly increased.","Answer/report not provided"
"146","Sweden","Year 2012 a package of Marlboro. 19 pack. cost SEK 48 and 2013 SEK 55.","Answer/report not provided","The price on both cigarettes and snus has increased for several years but in the first six months of 2010 packs of cigarette became cheaper. This is mainly due to a reduction in the number of cigarettes per pack from 20 to 19."
"147","Syrian Arab Republic","Answer/report not provided","Answer/report not provided","Prices of tobacco products has not changed and will be taken into account in the next phase"
"148","Tajikistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"149","Thailand","1.Cigarette taxation gradually increased from 79% (2006) to 85% (2011) and finally to 87% of ex-factory price (August 22. 2012 to present) 
2. Shredded tobacco taxation increased from 0.01% (2011) to 10 % of price (August 22. 2012 to present)","Cigarette taxation gradually increased from 79% (2006) to 80% (2007) and finally to 85% of ex-factory price (May 15 2009 to present - April 2011) so the retail price of cigarettes rose constantly. Meanwhile taxation rate for shredded tobacco is extremely low and has not been raised over the last submission report in 2010.","Cigarette taxation gradually increased from 79% (2006) to 80% (2007) and finally to 85% of ex-factory price (May 2009) so the retail price of cigarettes rose constantly over the past three years. Meanwhile taxation rate for shredded tobacco is extremely low and has not been raised over the past three years."
"150","The former Yugoslav Republic of Macedonia","Trend in prices have increased for 5 9%","Answer/report not provided","Answer/report not provided"
"151","Timor-Leste","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"152","Togo","Prix stable.","TENDANCE A LA HAUSSE","prix en hausses"
"153","Tonga","The weighted average prices of tobacco have all increased by an average of 12%. This is the result of the increase of excise tax rate from $200 to $238 for local products and from $210 to $250 for imported products.","The weighted average prices of tobacco have all increased by an average of 13%. This is the result of the increase of excise tax rate from $150 paanga per 1000 cigarettes to $200 in 2010.","The weighted average prices of tobacco have all increased by an average of 13%. this is the result of the increase of excise tax rate from $150 paanga per 1 000 cigarettes to $200 in 2010."
"154","Trinidad and Tobago","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"155","Tunisia","En moyenne. augmentation de 0.300 DT / paquet 2 fois par an depuis 2013.","En moyenne. augmentation de 0.300 DT / paquet au cours des deux dernières années","Answer/report not provided"
"156","Turkey","There is an increasing trend in the price of tobacco products","Due to tax increase the price of cigar/cigarillo has increased around 175% and the price of the other tobacco products has increased around 25%.","Answer/report not provided"
"157","Turkmenistan","Sharp rise in tobacco prices in early 2012 - about 3 times or 200%","Answer/report not provided","Answer/report not provided"
"158","Tuvalu","Answer/report not provided","No changes","Answer/report not provided"
"159","Uganda","The prices of these products have not changed in the last 2 years","The price of tobacco products (cigarettes) has remained the same over the past 2 years.","Answer/report not provided"
"160","Ukraine","In 2012-2013 real (inflation-adjusted) price of tobacco products increased by 24%","Average nominal price for cigarettes increased 3-fold in 2008-2011 and real (inflation adjusted) increased more than 2-fold.","Average nominal price for cigarettes increased 3-fold in 2008-2011 and real (inflation adjusted) increased more than 2-fold."
"161","United Arab Emirates","The retail price of cigarettes has increased by two dirhams only.","Recently it has been announced that prices of tobacco products in Dubai will double from the summer 2012. Details will be worked out. Please check: http://www.arabianbusiness.com/dubai-gov-t-double-price-of-cigarettes-454601.html","Answer/report not provided"
"162","United Kingdom","In the 2013 Budget the UK Government announced that duty on all tobacco will increase by 2 per cent above the Retail Price Index (RPI) with effect from 20 March 2013. In the 2014 Budget the UK Government again announced that duty on all tobacco will increase by 2 per cent above RPI-measured inflation every year until the end of Parliament. As a result prices have increased.","Duty has increased by 2% above inflation each year since 2010 with a 5% rise in 2012.","Prices are on an upward trend."
"163","United Republic of Tanzania","Increases","There is a slight increase","Answer/report not provided"
"164","Uruguay","Answer/report not provided","Answer/report not provided","Tendencia al aumento progresivo. Una cajilla de la marca más vendida (Nevada) costaba $35 en el año 2006 y su precio actual es de $70."
"165","Uzbekistan","Analysis of the data shows that retail prices are increasing in parallel the manufacturer''s price . While in Uzbekistan. the share of excise duty in the average retail price in the years 2006-2013 ranged from 11.9-16.5 % which is probably due to the fluctuations in the relevant excise real load . Win excise in the average wholesale price of cigarettes with filter in 2010-2011 was 16.5-18.6 % and in 2012-2013 . decreased by 16.0-14.1 %. respectively. Thus. the rise in prices in 2012-2013 contributed to not only increase excise rates as pricing tobacco industry .","Answer/report not provided","Answer/report not provided"
"166","Vanuatu","Price of tobacco brands varies among shops in Vanuatu. Most of tobacco products were imported. There is not a local tobacco industry","Answer/report not provided","Answer/report not provided"
"167","Venezuela","Aumentó","Aumento","Answer/report not provided"
"168","Viet Nam","The price of cigarettes increase on par with inflation rate (about 7% per year)","Answer/report not provided","Answer/report not provided"
"169","Yemen","There is an increase in cigarette prices due to higher overall prices as well as the addition of a specific tax of 6 YER per pack containing 20 cigarettes in 2013.","Continues to rise about 20-30% during the previous two years.","Answer/report not provided"
