"","Party","2014","2012","2010"
"93","Mauritania","Il y a besoin d’un engagement plus fort.","Answer/report not provided","Answer/report not provided"
"94","Mauritius","The influence of the tobacco industry and its strategies to counteract tobacco control initiatives and in using delaying tactics to retard implementation of the WHO FCTC.","The influence of the tobacco industry and its strategies to counteract tobacco control initiatives and in using delaying tactics to retard implementation of the WHO FCTC.","The tactics of the tobacco industry in delaying the enactment and implementation of new tobacco legislations"
"95","Mexico","Answer/report not provided","El cabildeo de la industria tabacalera ante las diferentes instancias de los tres órdenes de gobierno (federal estatal y municipal) así como el legislativo federal y locales se ha intensificado y ha probado ser efectivo. A nivel federal han logrado frenar las iniciativas de reforma integral de la LGCT y el incremento a los impuestos de los productos del tabaco. La industria ha hecho uso de los medios masivos de comunicación para posicionar los argumentos que le han resultado efectivos en otros países para bloquear las políticas contra el control del tabaco y ha promovido ante la industria de la hospitalidad en particular restaurantes y bares la oposición a la normatividad en materia de protección de la población a la exposición al humo del tabaco.
A nivel estatal la industria tabacalera ha desplegado un intenso cabildeo ante los legisladores locales para frenar o debilitar las iniciativas de legislaciones locales robustas que estén alineadas al CMCT en materia de protección contra la exposición del humo de tabaco.
La capacidad nacional sigue siendo muy limitada para contrarrestar las reacciones de la industria tabacalera. México requiere fortalecer su área de control de tabaco para poder contrarrestar dichas reacciones.","El cabideo de la industria tabacalera ante las diferentes instancias de los tres ódenes de gobierno (federal estataly municipal) así como el legislativo federal y locales. Cabe destacar el uso que la industria tabacalera ha hecho de los medios masivos de comunicación para frenar las iniciativas del sector salud en materia de control del tabaco y minimizar los riesgos a la salud que su consumo genera. La industria ha promovido ante la industria de la hospitalidad en particular restaurantes y bares la oposición a la normatividad en materia de control del tabaco y protección de la población a la exposición al humo del tabaco."
"96","Micronesia (Federated States of)","The timing of dissemination of information came late to the receiving party.","The timing of dissemination of information came late to the receiving party.","Answer/report not provided"
"97","Mongolia","Lack of capacity on tobacco cessation","Tobacco industry interference is very strong; capacity building on tobacco control is weak","Tobacco industry interference is very strong; capacity building on tobacco control is weak."
"98","Montenegro","Lack of human and technical resources.","lack of human and technical resources","lack of human and technical resources"
"99","Myanmar","Article 5.3: All stakeholders and policy makers still need to be aware of and interested in protecting the public health policy from interfering by the tobacco industries. The multisectoral cooperation and collaboration is required apart from the Ministry of Health''s effort.
Article 6: In Myanmar the use of cheroots cigars and smokeless tobacco products are more prevalent than the manufactured cigarettes. So the tax still need to raise harmoniously. Although the tax levied on cigarettes is 100% of the amount of sale price the retail sale prices of cigarettes are still cheap in Myanmar in compared to other regional countries.
Article 8: Public awareness still required and still need to strengthen the law enforcement. 
Article 11: It takes a long time to implement the pictorial health warning in Myanmar. The capacity and facilities are required for defining the potency of toxic chemicals of tobacco products.
Article 12: Financial resources and effective strategies are required for raising public awareness.
Article 13: Although Myanmar has comprehensive ban on TAPS law enforcement is still required.
Article 14: The National standard guideline still need to be developed and logistic support is required for counselling and cessation clinics.
Article 15: The relevant regulations and multisectoral cooperation is required for controlling illicit tobacco products in Myanmar.
Article 16: Law enforcement is still need to be strengthened.","Answer/report not provided","Answer/report not provided"
"100","Namibia","Answer/report not provided","Lack of programme specific officers that can stear the programme to success.","Answer/report not provided"
"101","Nauru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"102","Nepal","Tobacco Industry Interference in implementing tobacco control law
Lack of public awareness on health risks and socioeconomic consequences of tobacco use","- Tobacco Industry Interference
- Lack of political will","Answer/report not provided"
"103","Netherlands","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"104","New Zealand","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"105","Niger","Answer/report not provided","MANQUE DE MATERIEL ET EQUIPEMENT DE CONTROLE","Answer/report not provided"
"106","Nigeria","Tobacco industries interference in government","Answer/report not provided","Answer/report not provided"
"107","Niue","Slow increase in the price of cigarettes some delays in the process of getting technical assistance lack of tobacco legislation and time delays in the draft bill going through the channels of authority to get it passed by parliament","Answer/report not provided","Time delays in implementing certain requirements of the Convention and lack of sustainable capacity building opportunities for tobacco control implementers"
"108","Norway","Political fatigue of tobacco control and the misconception that “the problem is solving itself”.","Answer/report not provided","Public opinion against a too restrictive tobacco policy in the private sphere."
"109","Oman","- Penetration of the tobacco companies into other government agencies and interference with their decisions 
- Weak political commitment from other government agencies.","Technical knowledge in some matters prior to the development of a national law Balazafah to the implementation of Articles 9.10 and Article 15","There are no restrictions or obstacles but we need good legislation to limit the role played by tobacco companies to market their products as well as raise taxes on Mananjadtha."
"110","Pakistan","Government of Pakistan has made significant achievements in implementing the Convention. After the devolution of Ministry of Health (Defunct) to provinces the legislation process became long. Currently Ministry of National Health Services Regulations and Coordination is developing coordination mechanism to take legislative measures to make current laws in conform with FCTC provisions. Major constrainst for which assistance required is non availability of data/research especially on health cost of tobacco use.","Pakistan is new to tobacco control. The Government of Pakistan has made significant achievements in implementing the Convention in its letter and spirits. Most of its been done indigenously with indigenous resources. However there are certain constraints which now are becoming more glaring than before and require assistance and support. They are as follows:
Lack of scientific knowledge about technical aspects
Non availability of data/research","Answer/report not provided"
"111","Palau","We have yet to establish a national coordinating mechanism. Technical assistance in this regard would be helpful (e.g. terms of reference explore different models learn what others are doing that has proven effective and successful","Public support for comprehensive legislation and political will and competing priorities in a small and developing nation.","Public support for comprehensive legislation and political will. Competing priorities in a small and developing nation."
"112","Panama","La interferencia de la industria es permanente que tratan de utilizar a grupos de fachada o a actores de prestigio a nivel nacional o internacional. También influyen patrones culturales y sociales.","En algunas situaciones con la existencia de patrones culturales y políticos.","En algunas situaciones con la existencia de patrones culturales y políticos."
"113","Papua New Guinea","Interference with TI.","Answer/report not provided","Answer/report not provided"
"114","Paraguay","Falta de apoyo político a la iniciativa del Ministerio de Salud.","Falta de apoyo politico","Answer/report not provided"
"115","Peru","- Las estadísticas de producción no especifican a qué producto de tabaco hace referencia. y sólo se tiene información hasta el 2012.
- No hay una entidad pública que tenga información de precios ni de mercado. por lo que se recurrió a otras fuentes.","Se ha solicitado la colaboracion de diversas instancias del Estado Peruano de manera formal y no se ha logrado disponer de información completa para el Informe del país.","Answer/report not provided"
"116","Philippines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"117","Poland","Tobacco industry is lobbying for blocking or delaying comprehensive tobacco control policies also at EU level during debate on Directive on manufacturing and sale of tobacco products (industry is well represented on meetings of health committees in Polish parliament and some government bodies cooperate with industry within the corporate social responsibility programs) lack of comprehensive monitoring system for tobacco control law compliance weak sanctions for breaking the provisions of tobacco control law.","Lobbying tobacco industry for blocking or delaying comprehensive tobacco control policies (industry is well represented on meetings of health committees in Polish parliament and some government bodies cooperate with industry within the corporate social responsibility programs) lack of monitoring system for tobacco control law compliance.","Answer/report not provided"
"118","Portugal","Inter-sectoral co-operation with other sectors especially with the economic sector could be a barrier.","For the ecomic sector tobacco consumption is not consider as a priority. 
Tobacco industry lobbying","For the ecomic sector tobacco consumption is not consider as a priority. 
Tobacco industry lobbying"
"119","Qatar","Answer/report not provided","The mechanics of the application","Answer/report not provided"
"120","Republic of Korea","Legislative action (Introduction of pictorial warning tobacco advertising and sponsorship ban etc.) was insufficient. It was suspended because it needed more consultation in legislative process.","Legislative action (Introduction of pictorial warning tobacco advertising and sponsorship ban etc.) was insufficient.
It was suspended because it needed more consultation in legislative process.","Answer/report not provided"
"121","Republic of Moldova","Answer/report not provided","Insufficient level of understanding of the obligations of the treaty other ministries than health; insufficient enforcement of legislation in force by the agencies responsible for enforcement (e.g. concerning smoke-free environments); the use of sophisticated methods by the tobacco industry to promote tobacco products.","Answer/report not provided"
"122","Romania","The lack of true knowledge about tobacco control issues of the decision makers & stakeholders. 
The public policy (except health) has not to be protected from the commercial interests of the tobacco industry.","Answer/report not provided","Answer/report not provided"
"123","Russian Federation","Answer/report not provided","countering tobacco industry","Answer/report not provided"
"124","Rwanda","Answer/report not provided","The Tobacco law is still under scrutiny/pending enactment in the Senate","Answer/report not provided"
"125","Saint Kitts and Nevis","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"126","Saint Lucia","Answer/report not provided","Absence of the legal framework","Answer/report not provided"
"127","Saint Vincent and the Grenadines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"128","Samoa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"129","San Marino","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"130","Sao Tome and Principe","Lack of Training of Human Resources and financial resources.","financial resources","Answer/report not provided"
"131","Saudi Arabia","Tugod restrictions","Tugod restrictions","Answer/report not provided"
"132","Senegal","Aucun obstacle en dehors du manque de ressources.","Manque de volonté politique","Answer/report not provided"
"133","Serbia","- Lack of awareness and knowledge of importance of tobacco control within the Government and its institutions regarding the obligation to be met in implementation of the FCTC. 
- Tobacco control is not a high priority in the Governmental policy as due to economic crisis and transition other topics attract more attention.
- Weak intersectiorial coordination and cooperation.
- There is no sustainable national leadership in tobacco control.
 - Scarce and scattered human resources in tobacco control.
- NGOs not included in tobacco control sufficiently.
- Great interest and influence of tobacco industry.","Some of the constrains/barriers are listed: 
- Lack of knowledge and awarenes within the Government and its institutions about the FCTC; 
- Country in transition with lot of priorities; 
- Great interest and influence of tobacco industry; 
- Weak intersectrorial coordination and cooperation; 
- Undeveloped civil sector; 
- There is no sustainable national leadership in tobacco control.","Some of the constrains/barriers are listed: 
- Lack of knowledge and awarenes within the Government and its institutions about the FCTC; 
- Country in transition with lot of priorities; 
- Great interest and influence of tobacco industry; 
- Weak intersectrorial coordination and cooperation; 
- Undeveloped civil sector; 
- There is no sustainable national leadership in tobacco control."
"134","Seychelles","Answer/report not provided","Answer/report not provided","See above."
"135","Sierra Leone","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"136","Singapore","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"137","Slovakia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"138","Slovenia","There is no multisectoral activities; other ministries are not aware of FCTC and its obligations; the political support is unsatisfactory","Answer/report not provided","Answer/report not provided"
"139","Solomon Islands","Mixed bag of political commitment lack of awareness of FCTC tobacco industry interference lack of funds","Much constraints to get the Tobacco Control Bill passed in Parliament now passed but minus the tax component Regulation of the locally grown and manufactured tobacco products","Much constraints to get the Tobacco Control Bill passed in Parliament now passed but minus the tax component Regulation of the locally grown and manufactured tobacco products"
"140","South Africa","Implementation of Article 5.3 and industry influence on politicians and the media","No laboratories with adequate equipment for analysis of tobacco product content or compliance with regulations.","No laboratories with adequate equipment for analysis of tobacco product content or compliance with regulations."
"141","Spain","Answer/report not provided","Los tratados internacionales de comercio obstaculizan las medidas referentes al etiquetado de los productos.","Presión de los sectores industriales y comerciales"
"142","Sri Lanka","Answer/report not provided","Delays in formulation and approval of the necessary laws.","Answer/report not provided"
"143","Sudan","Answer/report not provided","The need for ongoing research studies and requires budgets and resources to enable workers to save the necessary activities","Answer/report not provided"
"144","Suriname","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"145","Swaziland","Answer/report not provided","Lack of capacity human capacity for implementation of tobacco control programmes.","Answer/report not provided"
"146","Sweden","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"147","Syrian Arab Republic","Answer/report not provided","Answer/report not provided","A -"
"148","Tajikistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"149","Thailand","Article 5.3: (1) Inconsistent campaign activities which supposed to be done continuously to educate the public and (2) even though ministerial notification in preventing the interference on tobacco control policy has been enacted. it covers only government officers. 
Article 6: an estimated 50% of tobacco consumed in Thailand is ''rolled-your own (RYO). which is taxed at a very low level as compared to manufactured cigarette. 
Article 8: Ineffective law enforcement. 
Article 13: the Tobacco Control Product Act. 1992 does not cover some tobacco advertising. especially CSR and live broadcasts and internet from aboard. So. the country are on the process of amendment the act to ensure comprehensive tobacco control legislation. 
Article 15: illict tobacco product still found at street vendor and flea market. 
Article 14 : most current smokers do not visit health care facilities for cessation service. 
Article 16: Ineffective law enforcement about the sell to minor because current smoker aged 15 - 17 years can purchase manufactured cigarette for themselves at store where cigarette are sold.","Article 5.3: (1) Inconsistent campaign activities which supposed to be done continuously to educate the public and (2) even though ministerial notificion in preventing the interference on tobacco control policy has been enacted it still covers government officers.
Article 6: an estimated 50% of tobacco consumed in Thailand is rolled-your own (RYO) which is taxed at a very low level as compared to manufactred cigarette. 
Article 8: Ineffective law enforcement. 
Article 13: the Tobacco Control Product Act 1992 does not coverage on tobacco advertising especially CSR and live broadcasts and internet from aboard. So the country are on the process of amendment the act to ensure comprehensive tobacco control legislation. 
Article 15: illict tobacco product still found at street vendor and flea market. 
Article 14 : most currest smokers did not visit to health care facilities for receive cessation advice. 
Article 16: Ineffective law enforcement about the sell to minor because current smoker aged 15 - 17 years can purchase manufactured cigarette for themselves at store where cigarette are sold.","Article 5.3: (1) Inconsistent campaign activities which supposed to be done continuously to educate the public and (2) even though ministerial notificion in preventing the interference on tobacco control policy has already been enacted it still covers government officers.
Article 6: (1) excise tax on cigarettes is calculated based on the ex-factory price (2) low tax rate in FTA causes imported cigarettes to become cheaper (3) international tobacco company states ex-factory price lower than actual price and (4) roll-your-own cigarettes (RYO) have very low excise tax rate (1%). 
Article 8: ineffective law enforcement 
Article 11: pictorial health warning in RYO is not implemented effectively.
Article 13: (1) cigarette advertising and promotion in televised sporting event (cable TV and internet) are still not seriously regulated (2) ineffective surveillance and reporting system of cigarette advertisement (3) TIs continuously find other ways of cigarette advertisement particularly through Corporate Social Responsibility activities (CSR) (4) law does not cover advertisment in live broadcasts from aboard."
"150","The former Yugoslav Republic of Macedonia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"151","Timor-Leste","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"152","Togo","Lobbying fort des industries du tabac","Lobbying fort des industries du tabac","Retard dans le financement de la mise en œuvre des activités de la Convention Cadre de lOMS"
"153","Tonga","Lack of available local resources (researches/studies) on tobacco and health to provide reasonable answers to some of the issues on this questionnaire","Answer/report not provided","Answer/report not provided"
"154","Trinidad and Tobago","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"155","Tunisia","- Retard à l''officialisation de la révision de la loi pour devenir conforme à la convention
- le non respect de la loi dans les espaces où il est interdit de fumer.","- la non-conformité de la loi à la convention
- le non respect de la loi dans les espaces où il est interdit de fumer","Answer/report not provided"
"156","Turkey","Answer/report not provided","Answer/report not provided","Tobacco industry"
"157","Turkmenistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"158","Tuvalu","Answer/report not provided","Lack and shortage of staff to focus only on tobacco control in our country otherwise everything is alright.","Answer/report not provided"
"159","Uganda","Limited expertise in terms of human resource in Tobacco Control poor knowledge amongst other relevant sectors and Tobacco industry interference.","Answer/report not provided","Answer/report not provided"
"160","Ukraine","Answer/report not provided","Tobacco industry interference","Tobacco industry interference"
"161","United Arab Emirates","Answer/report not provided","Shortage of trained human resources in this area a lack of awareness programs.","Answer/report not provided"
"162","United Kingdom","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"163","United Republic of Tanzania","Answer/report not provided","Lack of political awareness of Tobacco Control","Answer/report not provided"
"164","Uruguay","Litigios por parte de la industria tabacalera a nivel nacional e internacional.","Litigios por parte de la industria tabacalera a nivel nacional e internacional.","Litigios por parte de la industria tabacalera."
"165","Uzbekistan","1. Representatives of relevant ministries and agencies still lack understanding of the importance of their role and cross-sectoral cooperation in the fight against tobacco. For example. the Ministry of Health initiative reasoned facts to raise excise taxes are not supported by the Ministry of Finance . It is assumed that in this matter the tobacco industry to play a role .
2 . Lack of evidence at the country level to substantiate the need for ratification by the Republic of Uzbekistan Protocol to eliminate illicit trade in tobacco products WHO . For example:
- Financial and economic consequences (benefits / costs) after the ratification of the Protocol .
- The impact / consequences on public health after the ratification of the Protocol .","Answer/report not provided","Answer/report not provided"
"166","Vanuatu","Answer/report not provided","Health Promotion Foundation does not have support from the National Government through dedicated percentage of Tobacco Taxes.","Answer/report not provided"
"167","Venezuela","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"168","Viet Nam","Answer/report not provided","1. Constraints from tobacco companies: they are implementing a lot of sophisticated advertisement forms to encourage tobacco use; lobby the government officers.
2. Lack of human resource for implementing tobacco control programmes at all levels.","1. Constraints from tobacco companies: they are implementing a lot of sophisticated advertisement forms to encourage tobacco use; lobby the government officers.
2. Lack of human resource for implementing tobacco control programmes at all levels."
"169","Yemen","Weak commitment of social political and civil society institutions and the private sector towards tobacco control in general leading to poor implementation of current laws and regulations issued years ago cooperation and communication with the relevant authorities and various governmental institutions in addition to poor infrastructure for the anti-smoking program and therefore an impaired ability to cooperate and coordinate with organizations local and international organizations working in the field of tobacco control on the other hand the ferocity of the lobby in support of the tobacco companies.","1. Weak political commitment.
2. The absence of institutional work associated with the approaching of the relationship.
3. The absence of strict legislation limiting the influence of tobacco companies and interventions.
4. Lack of qualified staff and trainers in the field of tobacco control.","Answer/report not provided"
