"","Party","2014","2012","2010"
"64","Hungary","According to Law No 49 of 2008 (Section 19) the advertising of tobacco products is prohibited. The prohibition also applies to any indirect advertising of tobacco products. Indirect advertising of tobacco products shall. in particular. mean:
a) when. although it does not specify a tobacco product. it is aimed at advertising a tobacco product by using any other marking or trademark that can be related to the tobacco product in question;
b) when it presents a tobacco product under the name. marking or trademark of another product;
c) when it presents another product under the name. marking or trademark of a tobacco product.
The advertising of a product whose name. marking or trademark is the same as that of a tobacco product shall not be deemed as the advertising of a tobacco product. provided that the name. marking or trademark of such product is clearly distinguishable from that of the tobacco product. According to Section 20 the Sponsorship of tobacco products shall be prohibited a) in connection with events or activities involving or taking place in several Member States of the European Economic Area or otherwise having cross-border effects; b) in connection with sporting and cultural events. or events or activities relating to health care; c) in connection with events and activities organized by political parties.(2) Tobacco companies shall publish the amount of their spending on advertisements and sponsorship during the current year on or before 31 March of the following year on their website and in at least two national daily newspapers. 
As the result of the Act CXXXIV of 2012 on „Reducing Smoking Prevalence among Young People and Retail of Tobacco Products”. on the outer walls of the tobacco store it is prohibited to display any picture or visualization relating to tobacco products or smoking.","No further steps have been made in the implementation of Article 13 in the reporting period.","According to paragraph 13 subparagraph 4 of Act LVIII of 1997 on Business Advertising Activity the display of tobacco products and their prices was permitted at the point of sale. Exact meaning of display was subject to constant debates as the Hungarian word used in the act can also be translated as introduction or presentation. 
Paragraph 19 subparagraph 4 point c) of Act XLVIII. of 2008 on General Conditions and Certain Restrictions of Business Advertising Activity repealing the above-mentioned Act came into force on the 1st of March 2009. It makes clear that point of sale advertisements may contain nothing but the name and the price of the tobacco product. According to the new rules there are restrictions also for the size of the advertising surface. 
On the 1st March 2009 a new regulation came into force regarding the advertising of tobacco products. Since then the sponsorship of tobacco products is prohibited a) in connection with events or activities involving or taking place in several Member States of the European Economic Area or otherwise having cross-border effects; b) in connection with sporting and cultural events or events or activities relating to health care; c) in connection with events and activities organized by political parties."
"65","Iceland","Answer/report not provided","No progress made in this area since submission of 2009 report.","Answer/report not provided"
"66","India","Implementation of Rules at Points of Sale (POS) : Hon''ble Supreme Court vide order dated 22.07.2013 set aside the stay granted by Hon''ble High Court of Bombay on the Rules related to regulation of advertisement of tobacco products at Points of Sale (POS) and issued directions to the Central and State Government to rigorously implement COTPA. 2003 and the 2004 Rules therein with its amendments. The Hon''ble Supreme Court''s order removed the impediments to an effective implementation of the Rules related to regulation of advertisement at Points of Sale. 
Secretary (Health & Family Welfare) sent an advisory to the Chief Secretaries and Director General of Police in  States and Union Territories to implement the 2003 Act and the Rules framed in 2004 and its subsequent amendments.
Regulation of tobacco products or their use in Films & TV Programmes: The Cigarettes and other Tobacco Products (Prohibition of Advertisement and Regulation of Trade and Commerce. Production. Supply and Distribution) (Second Amendment) Rules. 2011 notified vide GSR no. 786(E) dated 27-10-11 and subsequently amended vide GSR no. 708(E) dated 21-9-2012.came into effect from 2nd October. 2012 and has provisions to regulate the use of Cigarettes and other tobacco products in films and TV programmes. As per the Rules every film  or TV programme which depict tobacco product or their use shall provide 100 seconds of free airtime for two spots of ''30 second'' duration and general disclaimer of ''20 second'' duration in the beginning and middle of the films /TV Programmes . 
A sensitisation workshop was organised for members of films fraternity and production houses on the need to regulate the depiction of tobacco products in films and TV Programmes. Key personalities and big production houses participated in this workshop.","Section 5 of the Tobacco control Act of India prohibits all froms of tobacco advertisement (direct/indirect/surrogate) promotion and sponsorship of tobacco products.
The rules notified on 11th August 2011 vide G.S.R.619(E) prohibit display of tobacco products in a manner that enables easy access of tobacco products to persons below the age of 18 years.
The rules notified on 27th October 2011 vide G.S.R 786(E) and implemented from 14th November 2011 prohibit closeups brand placement and product placement of tobacco products in movies and TV Programmes. The rules further regulate depiction of tobacco or tobacco use in entertainment media (TV & Films) and bans depiction of tobacco products/smoking in all promotional materials and posters. To ensure implementation of the rules the Ministry organized a sensitization workshop on 28th Sept. 2011 for the Central Board of Film Certification (CBFC). The objective of the workshop was to sensitize the various stakeholders from the Central Board of Film Certification (CBFC) and its nine regional centers and Ministry of Information & Broadcasting along with relevant partners on recognizing tobacco as a major public health hazard causing death and how films can play a vital role in shaping the behavior of the youth in the country. 
During the workshop WHO Report on Smoke Free Movies: From Evidence to Action (2nd Edition) was released and a guideline to facilitate the members of CBFC assessing a film with respect to tobacco usage was also discussed.","Steering Committees at national state and district level to look into and take action on instances of violation of direct and indirect advertisements."
"67","Iran (Islamic Republic of)","The Act (Articles 3 10 and 15) and the Bylaw (Articles 2 to 6 and 10) comprehensively ban all tobacco advertising promotion and sponsorship including both direct and indirect tobacco advertising promotion and sponsorship. The provisions of the Bylaw (Articles 2–6) specify the banning of various forms of indirect advertisements including the use of trade names and trademarks sales in a manner that promotes publicity grants of any aid 23 

assistance and support financial or other forms of incentives and promotional items. Article 10 of the Bylaw has prohibited sales of tobacco through the Internet and automatic vending machines which also have the effect of banning indirect advertisements. 
Article 10 of the Act imposes fines for violations of the law. In addition to that punishment the courts are obliged to order the confiscation of the products that are the objects of the advertisements. The Act further requests the Cabinet to revise the minimum and maximum levels of fines every three years on the basis of the official inflation rate. 
The HQ coordinates with the Ministry of Industry Mine and Trade the I. R. Iran Broadcasting (I.R.I.B) and the Department of Law Enforcement (Police) etc. in implementing this obligation. The I.R.I.B plays a key role and has established the Health Council to supervise the implementation of the comprehensive ban on tobacco advertising in all types of media generated from I.R. Iran''s territory. The I.R.I.B has also successfully banned the indirect advertising of tobacco via electronic media such as radio movies and television shows. The I.R.I.B has operated a routine monitoring mechanism to cut depictions of tobacco use the media under its authority. 
It was reported in the joint needs assessment meetings that compliance with the comprehensive ban on tobacco advertising promotion and sponsorship has been very satisfactory.","Generally all Parties to the Convention on this matter should take the necessary measures for the comprehensive ban on advertising promotion and sponsorship of tobacco. 
In the Islamic Republic of Iran the Comprehensive National tobacco control law based on Article 3 seriously banned any support promotion direct and indirect encouragement or provocation of people to smoke tobacco products. Article 10 of this law considered penalties for any violation against comprehensive ban of advertising promotion and sponsorship. According to Article 1 item 3 of the executive Bylaw of the National tobacco control law any activity or act direct or indirect for promotion motivating and encouraging people to purchase and consume tobacco products is defined as tobacco advertizing. In Article 15 of the Act Registering any trademarks or special names used for tobacco products shall not be used for non tobacco products or vice-versa. Considering the importance of having a comprehensive ban on tobacco advertising this issue recall in Articles 2 3 4 5 6 and 10 of the executive Bylaw of the National tobacco control law that explicitly bans the use of brand names of tobacco companies on other commodities promotion of tobacco products by authorized agents the giving of any help donations and support both financial and non financial by tobacco manufacturers importers and exporters and purchase and sale of any goods for promotion of tobacco products and the sale of tobacco products through the internet and automatic vending machines. 
It is worth noting that this matter is one of the most challenging issues in the full implementation of the Convention and its members often are faced with many obstacles in enforcing this article such as some bilateral and multilateral agreements with multinational tobacco companies they had prior to joining the Convention.
Comprehensive ban on advertising promotion and sponsorship of tobacco in Iran was back after the Islamic Revolution in 1979. I.R.Iran is among the pioneers and few Parties to the Convention which has been successful in fully implementing Article 13 of WHO FCTC. 
Among the reasons for its success in fully implementing the ban on advertising tobacco products can be noted in government monopoly of tobacco. 
On the other hand adherence to the principles of Islam is one of the important factors of this success. According to the recommendations mentioned in Islamic texts and religious teachings any action which may endanger human health is prohibited. Ministry of Health and Medical Education as the main custodian of health and relevant tobacco control laws in this area does monitor the implementation of the above mentioned regulations.","Answer/report not provided"
"68","Iraq","The law against smoking prevents advertising and promotion of tobacco products directly or indirectly. It has been coordinated with the relevant authorities for the purpose of removing all the publicity that promote tobacco products from the squares and the streets and roofs of commercial buildings as well as shops and not allowed to renew the licenses of those who violate the law.","Was obtaining official approvals and coordination with the relevant authorities for the purpose of removing all advertising that promotes tobacco products from public squares streets and roofs of commercial buildings as well as shops and not to allow the renewal of licenses for those who violate the health conditions and instructions","Answer/report not provided"
"69","Ireland","Answer/report not provided","In July 2009 further provisions of the Public Health (Tobacco) Acts 2002 and 2004 commenced. These included: 
o Ban on in-store advertising of tobacco products 
o Ban on display of tobacco products 
o Requirement for all tobacco products to be out of view and stored within a closed container only accessible by the retailer
o Prohibition on self-service vending machines except in licensed premises or registered clubs.
o	 Requirement for all retailers of tobacco products to register with the  Office of Tobacco Control.","In July 2009 further provisions of the Public Health (Tobacco) Acts 2002 and 2004 commenced. These included: 
o Ban on in-store advertising of tobacco products 
o Ban on display of tobacco products 
o Requirement for all tobacco products to be out of view and stored within a closed container only accessible by the retailer
o Prohibition on self-service vending machines except in licensed premises or registered clubs.
o	 Requirement for all retailers of tobacco products to register with the  Office of Tobacco Control."
"70","Israel","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"71","Italy","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"72","Jamaica","There is a restriction on Tobacco advertising and promotion on television radio and in cinemas. Otherwise there has been voluntary restriction of TAPS by the tobacco industry for print media targeting children. There are no restrictions on sponsorship.","Answer/report not provided","Answer/report not provided"
"73","Japan","Answer/report not provided","Answer/report not provided","Though Japan is not in a position to undertake a comprehensive ban on tobacco advertising due to its constitution the Finance Ministers Guideline under Article 40 of the Tobacco Business Law restricts all advertising promotions and sponsorships of tobacco except for such cases as corporate activities related to CSR by tobacco manufactures awareness campaigns for improving smoking manners and prevention activities for youth smoking."
"74","Jordan","Fines applied to violators were increased in the areas of advertising and promotion of tobacco products within the scope of the Public Health Act No. 47 of 2008 and request the World Health Organization and the Arab League to hold conventions to control this issue without access to the result of this.","Measures requiring stronger enforcement and more severe punishment of offenders concerning tobacco advertising or promotion was introduced by the Public Health Act No. 47 of 2008.","Been more severe punishment on violators in advertising or publicity Or promotion of tobacco products within the Public Health Law No. (47) of 2008 Chapter 16 Annex (3)."
"75","Kazakhstan","Since January 2008 the Law ''On Advertising'' has introduced a ban on tobacco advertising in one line without specifying locations. Since then no innovations regarding the ban on tobacco advertising was not introduced. Sponsorship still permitted.","Since January 2008 the Law On Advertising imposed a ban on tobacco advertising in a single line without specifying the locations. Since then no new features concerning the ban on tobacco advertising was not introduced. Sponsorships are still allowed.","Answer/report not provided"
"76","Kenya","The Law comprehensively bans domestic and cross-border direct and indirect tobacco advertising promotion and sponsorship","Answer/report not provided","Tobacco Control Act 2007 prohibits ALL forms of advertising promotion and sponsorship."
"77","Kiribati","Prohibited under the Tobacco Act 2013. Complete ban of tobacco advertising promotion and sponsorship was implemented.","Answer/report not provided","Answer/report not provided"
"78","Kuwait","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"79","Kyrgyzstan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"80","Lao People's Democratic Republic","Art. 13 has been implemented accordance with the TC Law however the difficulties is with the POS advertising which is still an exception in the TC Law.","Answer/report not provided","Answer/report not provided"
"81","Latvia","Answer/report not provided","Since submission of the last report no further restrictions regarding tobacco product advertisement promotion and sponsorship were made.","Tobacco product advertising is allowed in special publications intended for merchants who deal with the trade of tobacco products as well as in the publications issued and printed in the countries other than European Union Member States and are not intended for the European Union market.
Tobacco product advertising shall include the information regarding the health hazard caused by the use of tobacco products and much information shall cover at least five per cent of the surface area of an advertisement.
The Consumer Rights Protection Centre evaluates the compliances of the advertisement with the requirements specified in regulatory enactments and takes the relevant decisions."
"82","Lebanon","Law 174 banned all forms of tobacco advertising. promotion and sponsorship. It states the following:
All kinds of advertisements and promotional elements for tobacco products. tobacco brands. logos or trademarks are totally prohibited unless they respect the conditions and terms stipulated in the present law and in its implementation decrees. 
It is also prohibited to produce. import. promote. sell or display all kinds of products that represent or imply to. in any way. tobacco products. such as and not solely. food items. candies. sweets and toys. especially those intended for the use by minors. 
All manufacturers. importers. wholesalers. retailers or distributors are prohibited to give for free. to the buyer of any tobacco product or its derivatives. any gift bearing the logo. any distinguishing mark. any trademark or even the right to participate in a draw or any other competition. 
It is prohibited to publish or broadcast. for free or in exchange for something. by any written or audiovisual media outlet. or by any other electronic or informational means and all media related mechanisms and means. any publicity or advertisement. program or article that can be considered as an advertisement or publicity of any tobacco products. 
It is prohibited to post advertising on the roads through ads on billboards or on the roofs of buildings and shop fronts. and generally by any means visible for pedestrians in public places. It is totally prohibited to provide sponsorship for any kind of cultural. sport or commercial events.","Answer/report not provided","Answer/report not provided"
"83","Lesotho","Answer/report not provided","Answer/report not provided","Promotion and advertising is restricted only in Lesotho not cross-border.
OR 
There is currently no legislation regulation or other measures and no regulatory authority addressing this obligation. There is however no constitutional hindrance in Lesotho to implement these provisions."
"84","Libyan Arab Jamahiriya","There is not full compliance with the advertising rules except in any POS.","There is full compliance with the exception of Points of Sale advertising.","Answer/report not provided"
"85","Lithuania","Answer/report not provided","Nothing has been changed on that issue after last report","Answer/report not provided"
"86","Luxembourg","Surveillance accrue de la communication en ligne émanant de producteurs et /ou de revendeurs de produits de tabac.","Surveillance accrue de la communication en ligne émanant de producteurs et /ou de revendeurs de produits de tabac.","Depuis la loi du 11 août 2006 et ses deux années de période transitoire on na plus constaté dinfractions en matière de publicité directe ou indirecte."
"87","Madagascar","Collaboration avec le centre de ressource de l’OMS Sur la collecte des données sur l’interdiction de la Publicité promotion et parrainages des produits du tabac à Madagascar Notification des industries du tabac sur l’affichage des prix du tabac sur le point de vente.","Application et notification des industries sur larrêté 18 171/2003.","Plaidoyer auprès du Ministère de Finance et dela Communication et auprès des autorités locales sur l application de larrêté N 18171/2003"
"88","Malaysia","A new requirement has been inserted into the CTPR 2004 in 2013 that the sales of tobacco product by promotion. This requirement clearly prohibits any person to promote the sale of any tobacco product directly or indirectly by any way such as contract agreement understanding or undertaking.","Several legal actions were taken against the tobacco industry & tobacco product retailers concerning issues of tobacco product promotions at points of sale.","Several legal actions were taken against the tobacco industry and tobacco product retailers concerning issues of tobacco product promotions at points of sale."
"89","Maldives","This is an area where the Maldives regulations have been strong even before the FCTC. Advertising bans were imposed in the early 80''s and has continued since. However with the growth of tobacco industry indirect and subtle forms of advertising have crept in to the society. Deceptive promotional materials are widely in use and distributed to shops restaurants and cafes. These include signage boards ashtrays bill folders and such paraphernalia.","Answer/report not provided","Answer/report not provided"
"90","Mali","Depuis l’adoption de la loi antitabac ;des progrès ont été réalisés en terme de diminution de la publicité en faveur du tabac; de la promotion et du parrainage par les industries du tabac dans notre pays.","Depuis ladoption de la loi antitabac des progrès ont été réalisés en terme de diminution de la publicité en faveur du tabac de la promotion et du parrainage par les industries de tabac dans notre pays
Par rapport à la limitation de la publicité du tabac sur internet ce point nest pas maintrisé au niveau du Mali","Answer/report not provided"
"91","Malta","Legislation – no advert/promotion is allowed by legislation.","Legislation--no advert/ promotion is allowed by legislation.Tobacco Smoking Control Act - Ban on Advertising and Promotion of Tobacco Products Regulations 2005 - Legal Notice 406 of 2005 (http://www.sahha.gov.mt/pages.aspx?page=310)","Legislation--no advert/ promotion is allowed by legislation.Tobacco Smoking Control Act - Ban on Advertising and Promotion of Tobacco Products Regulations 2005 - Legal Notice 406 of 2005 (http://www.sahha.gov.mt/pages.aspx?page=310)"
"92","Marshall Islands","1. The Act has not completely banned tobacco advertising promotion and sponsorship; with exemptions include allowing promotion along with health warnings and opportunities for sponsorship by tobacco importers and retailers.
2. Youth exposure to tobacco adverting and promotion remains high.
3. “Socially responsible” activities by the tobacco industry have not been clearly banned by the Act.
4. Some stores still prominently display tobacco products at the point of sale.","The Marshall Islands has not been able to control the advertisements that are coming from outside of the country but we are applying the same law that are applied for the domestic violators of the law. The Marshall Islands is an isolated place whereby it does have a lot cross-bordering in terms of tobacco smuggling. However we are in our time to create regulations to address such misleadings as per importing of the tobacco products into the country. When our health warnings are produced and approved all the tobacco products will be required to bear the health warnings. 
The Tobacco Act of 2006 restricts advertising tobacco on the public media which include the TV and radio and the radio programs are all local in nature and since the Marshall Islands is not producing tobacco and no one is advertising such products. So the answers provided may be in No it is due to the fact that there has not been a problem. However in compliance with the FCTC we are attempting to develop regulations to put more teeth to implementation of the FCTC as well as to Marshall Islands Tobacco Act of 2006.","The Marshall Islands Tobacco Act of 2006 stipulates that no person of enterprises shall promote or cause top mromote tobacco products of brand elements in a mannaer that allows a consumer to purchase a product which will decceive or misled concerning its character properties toxicity composition merit or safety; the Act also stipulates that subsection 2(e) of Part IV Section 6 on requirements for advertising and promotion that it shall prevent a person from sponsoring or causing to be sponsored bny athletic musical artist or any other social or culture events and so fort. A Regulation with regard to Article 13 has been developed and waited to be approved by the Cabinet and the Congress of the RMI. The rgulation discourages all types of promotion of tobacco products inside and outside of a building or any establishments."
"93","Mauritania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"94","Mauritius","There exists a comprehensive ban on tobacco advertising promotion and sponsorship in Mauritius since the coming into force of the new tobacco legislations in March 2009.","There exists a comprehensive ban on tobacco advertising promotion and sponsorship in Mauritius since the coming into force of the new tobacco legislations in March 2009.","Compliance to the ban on advertising promotion and sponsorship is very high."
"95","Mexico","Answer/report not provided","El Capítulo II de la LGCT relativo a la Publicidad Promoción y Patrocinio establece:
Artículo 23. Queda prohibido realizar toda forma de patrocinio como medio para posicionar los elementos de la marca de cualquier producto del tabaco o que fomente la compra y el consumo de productos del tabaco por parte de la población. 
La publicidad y promoción de productos del tabaco únicamente será dirigida a mayores de edad a través de revistas para adultos comunicación personal por correo o dentro de establecimientos de acceso exclusivo para aquéllos. 
La industria los propietarios y/o administradores de establecimientos donde se realice publicidad o promoción de estos productos deberán demostrar la mayoría de edad de los destinatarios de la misma. 
Artículo 24. Se prohíbe emplear incentivos que fomenten la compra de productos del tabaco y no podrá distribuirse venderse u obsequiarse directa o indirectamente ningún artículo promocional que muestre el nombre o logotipo de productos del tabaco. 
Artículo 25. Las publicaciones de comunicaciones internas para la distribución entre los empleados de la industria tabacalera no serán consideradas publicidad o promoción para efectos de esta Ley. La LGCT","El Capítulo II de la LGCT relativo a la Publicidad Promoción y Patrocinio establece:
Artículo 23. Queda prohibido realizar toda forma de patrocinio como medio para posicionar los elementos de la marca de cualquier producto del tabaco o que fomente la compra y el consumo de productos del tabaco por parte de la población. 
La publicidad y promoción de productos del tabaco únicamente será dirigida a mayores de edad a través de revistas para adultos comunicación personal por correo o dentro de establecimientos de acceso exclusivo para aquéllos. 
La industria los propietarios y/o administradores de establecimientos donde se realice publicidad o promoción de estos productos deberán demostrar la mayoría de edad de los destinatarios de la misma. 
Artículo 24. Se prohíbe emplear incentivos que fomenten la compra de productos del tabaco y no podrá distribuirse venderse u obsequiarse directa o indirectamente ningún artículo promocional que muestre el nombre o logotipo de productos del tabaco. 
Artículo 25. Las publicaciones de comunicaciones internas para la distribución entre los empleados de la industria tabacalera no serán consideradas publicidad o promoción para efectos de esta Ley. La LGCT"
"96","Micronesia (Federated States of)","Policy Analyst and Coalition legal advisor working on the closing of loop holes on the law. In one of the four states Pohnpei States the annex #66 to Pohnpei State Law on Promotion. Advertisement and Sponsorship.","Policy Analyst and Coalition legal advisor working on the closing of loop holes on the Law. In one of the four states Pohnpei State the annex #66 to Pohnpei State Law on Proromotion Advertisement and Sponsorship.","Coalition partners are working with law makers to create more tobacco advertising laws."
"97","Mongolia","1. Tobacco advertising are banned in the following forms:
- advertising of tobacco by means of press media movies fashion how tertainment sport events competition cell phone and other advanced technologies billboard street advertising signs poster passenger ticket and other direct physical forms involving cultural artists and sport celebrities sportsman and famous public figures by using tobacco rolling paper pipe facilities for rolling cigarettes and other releted materials name of the tobacco manufacturer logo tobacco products brandname trade-mark and its related colors combination of colors wording design pictures images smells and audios of tobacco products and manufacturers;
- teach and encourage children to tobacco smoking
;- naming of legal entity by the trade name of the tobacco industry and tobacco products; - sponsorship of health education cultural sports and other social events and any donations contributions or grants by the tobacco industry;
- the use of trade-mark trade-name and logos of the tobacco industry and tobacco products on goods clothes and consumer items;
- manufacturing of candies toys and other non-tobacco products imitating tobacco products distributing them as a free gifts free samples and advertising tobacco via any forms of lotteries competitions contests sales promotions discounts and sponsorships;
- all other forms except tobacco name price and in direct physical forms in any sales points of tobacco;
- include an additional image message and other information on the outside or inside of tobacco box and packages to attract consumers attention except national standards;
- activities of the tobacco industry on “Brand stretching” and “Brand sharing”;
- advertise tobacco directly or indirectly by means of financial and material donation by the tobacco industry themselves or through other organization and legal entity;
- placing tobacco brand image logo in nearby of entertainment areas and service organizations;
- all kinds of advertisements that could give wrong misleading information or perception about tobacco.
2. All kinds of tobacco advertisement materials shall be prohibited to enter the national border.
3.Cross border advertisement promotion and sponsorship activities of tobacco is prohibited.
- It shall be prohibited to provide financial material aids and contributions to social health welfare and environmental organizations by the tobacco industry or through another organizations under the name of “Social responsibility”.","1. Agency for protection of consumers and fair trade competition appointed to provide monitoring of tobacco advertising in addition to Agency of Intellectual property 
2. Above metnioned regulations are reflected in the revised draft law on tobacco control and submitted to the Parliament","1. Agency for protection of consumers and fair trade competition appointed to provide monitoring of tobacco advertising in addition to Agency of Intellectual Property. 
2. Above mentioned regulations are reflected in the revised draft law on tobacco control submitted to the Parliament."
"98","Montenegro","Article 21 manufacturers and importers of tobacco products must not advertise tobacco products through the Internet. Manufacturers and importers of tobacco products may not for the purpose of hidden or open encouragement of the use of tobacco products sponsor events activities or individuals through radio programs.''","The amendment of the Law on limiting the use of tobacco products emphasises the ban of advertising promotion and sponsorship of tobacco products.
In Article 21 paragraph 1 the sentence to advertise tobacco products is prohibited replaced by manufacturers and importers of tobacco products must not advertise tobacco products through the Internet.
After paragraph 3 a new paragraph was inserted to read as follows:
Manufacturers and importers of tobacco products may not for the purpose of hidden or open encouragement of the use of tobacco products sponsor events activities or individuals through radio programs.","The amendment of the Law on limiting the use of tobacco products strengthened the rules concerning advertising promotion and sponsorship of tobacco products.
In Article 21 paragraph 1 the sentence to advertise tobacco products is prohibited replaced by manufacturers and importers of tobacco products must not advertise tobacco products through the Internet.
After paragraph 3 a new paragraph was inserted to read as follows:
Manufacturers and importers of tobacco products may not for the purpose of hidden or open encouragement of the use of tobacco products sponsor events activities or individuals through radio programs."
"99","Myanmar","According to Article 11 of the National Tobacco Control Law there is a ban on all forms of direct and indirect tobacco advertisement sales promotion and sponsorship. Since 2013 July a regular monitoring and reporting mechanism was established among Township State/Regional and Central levels regarding the TAPS.","Answer/report not provided","Answer/report not provided"
"100","Namibia","Answer/report not provided","The new legislation (No 1 of 2010) bans all forms of tobacco advertising in Namibia (Article 15 of the Act). The legislation does not refer however to cross-border advertising.","The new legislation (No 1 of 2010) bans all forms of tobacco advertising in Namibia (Article 15 of the Act). The legislation does not refer however to cross-border advertising."
"101","Nauru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"102","Nepal","Issues raised and discussion made with India in controlling cross-border TAPS ban.","The Tobacco Product (Control and Regulatory) Act 2011 provide a comprehensive ban on advertising promotion and sponsorship in any form. The act says no person including the manufacturer shall be allowed to advertise and promote or release or sponsor any program news or information about tobacco products through newspaper and electronic media like radio television FM internet email interaction program hoarding board wall painting logo signage writing visual audio mark through a person or any other media. 
No person is allowed to decorate a sales point in such a manner that it may have attracted towards the tobacco products and display such products as per act.","Answer/report not provided"
"103","Netherlands","The Dutch government commissioned a study collating the evidence for reducing the points of sale or a display ban in order to prevent people to start smoking. The study will be delivered this summer.","Answer/report not provided","No achievements to report."
"104","New Zealand","New Zealand has had a comprehensive ban on tobacco advertising promotion and sponsorship since 1990. These provisions were strengthened when legislation banning the display of tobacco products came into force on 23 July 2012. As noted above Parliament is currently considering a Bill to provide for ''plain packaging''.","New Zealand has had a comprehensive ban on tobacco advertising promotion and sponsorship since 1990. The provisions were strengthened in in July 2011 when legislation banning the display of tobacco products and related provisions was passed. It comes into force on 23 July 2012.","New Zealand has had a comprehensive ban on tobacco advertising promotion and sponsorship since 1990. ."
"105","Niger","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"106","Nigeria","National universal enforcement on ban on tobacco advertising promotion and sponsorship","Answer/report not provided","Answer/report not provided"
"107","Niue","Tobacco advertising has never been promoted in Niue.","Answer/report not provided","There are no tobacco advertising promotion and sponsorship on Niue"
"108","Norway","As of 1 July 2013 tobacco surrogates and tobacco imitations are covered by the Norwegian ban on tobacco advertising. Surrogates/imitations include e.g. electronic cigarettes.","Cross border advertising is forbidden if its main target country is Norway i.e Internet advertising where the server is placed in another country but the advertising is for example in Norwegian and the promoted products are meant specifically for the Norwegian market.","Ban on visible display of tobacco products imitation of tobacco products and tobacco paraphanalia enters into force on 1. January 2010. Cross border advertising is forbidden if its main target country is Norway i.e internett advertising where the server is placed in another country but the advertising is for example in Norwegian and the promoted products are meant specifically for the Norwegian market."
"109","Oman","Although advertising of tobacco and tobacco products does not exist in Oman for several years there is no national law that requires the currently applied ban; this is because of the restrictions imposed by the Ministry of Information requiring that the display of any advertising of any product must obtain the approval of the Ministry of Information.","Although the advertising of tobacco and its products does not exist in Oman for several years there is no national law requires that comes current ban tobacco products because of restrictions imposed by the Ministry of Information as a declaration of displays must be obsessed to the approval of the Ministry of Information.","Answer/report not provided"
"110","Pakistan","In line with the provisions of the Prohibition of Smoking and Protection of Non-Smokers Health Ordinance 2002 the Federal Government in November 2013 reconstituted the Committee on Tobacco Advertisement Guidelines (CTAG). The functions of CTAG are to:
prepare plan and implement guidelines for the advertisements of tobacco and tobacco products in light with FCTC Guidelines;
monitor the implementation of the guidelines; and
evaluate effectiveness and in the light of data so collected improve upon the guidelines from time to time.
In its 12th meeting held on 29th November 2013 following new Guidelines related to tobacco and tobacco products advertisement and promotion on television and radio in cinema theater and print media and through billboards posters and on-store boards/fascia were issued w.e.f. 31st May 2014:
No tobacco or tobacco product advertisement shall be allowed: 
in print media including a newspaper magazine book periodical or any such printed publication except as provided by Federal Excise Rules 2005;
in cinema or theater including mobile or mini cinema or theater;
on television or radio including cable television or closed circuit television network;
through depiction of a human or animal image or silhouette;
through branding on clothes/garments including caps;
through a poster or banner made out of paper plastic cloth or any other material affixed outside a shop kiosk or mobile trolley;
through a hard or soft on-store board/fascia affixed outside a shop kiosk or mobile trolley;
through out-of-home billboard whether fixed or mobile.","In line with the provisions of the Prohibition of Smoking and Protection of Non-Smokers Health Ordinance 2002 the Federal Government in 2003 set up the Committee on Tobacco Advertisements Guidelines (CTAG) headed by Director General Health Ministry of Health.
The objectives of Committee on Tobacco Advertisements Guidelines are:
(a) prepare plan and implement guidelines for the advertisements of tobacco and tobacco products;
(b) monitor the implementation of the guidelines; and
(c) evaluate the effectiveness of guidelines and in the light of collected data improve them from time to time.
Violations of the decisions of the CTAG is punishable with fine which may extend to five thousand rupees and in case of second or subsequent offence shall be punishable with imprisonment which may extend to three months or with a fine not less than one hundred thousand rupees or with both.
The CTAG has held 9 meetings since 2003 and has acted on its mandate of stipulating stringent restrictions on tobacco advertising promotion and sponsorship by making the following decisions:
o	HW on all types of advertising (2004);
o	Restrictions on content of advertising and models (2004);
o	Prohibition on using sports stars and young people using or smoking cigarettes in posters films or on record albums. A similar ban applies to the use of historical figures and members of the learned professions (2004);
o	Prohibition of association of tobacco advertisement with sports adventure sex and success in life (2004);
o	Prohibition of encouraging smoking as a means of improving concentration or performance (2004);
o	Prohibition of marketing to minors (2004);
o	Prohibition of presenting Tobacco products as prizes/gifts in contests on television and radio (2004);
o	Prohibition on Distribution of cigarette samples to the minors (2004);
o	Complete ban on sponsoring of sports events by tobacco industry (2004);
o	Ban on sponsoring any activity or event targeted towards youth (2004);
o	Sponsorship of any type of events whereby tobacco is promoted shall not be prohibited (2004).
o	Prohibition of Tobacco advertisements in theatres cinemas in which persons under 18 years of age are allowed (2004);
o	Virtual prohibition on advertisements through bill-boards (2006);
o	Virtual prohibition on advertisements on the electronic media like TV and Radio (2007);
o	Virtual prohibition on advertisements in the print media (2007);
o	Virtual prohibition on advertisements through shop fascias and sunshades (2007).
Ban on discounts cash rebates and sponsorship of events (2009).","Answer/report not provided"
