"","Party","2014","2012","2010"
"137","Slovakia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"138","Slovenia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"139","Solomon Islands","Answer/report not provided","Most of the yes answers for section 3.3 are said to be in the Customs Act however they are either partially or not implemented. The Customs Act is currently in review","Most of the yes answers for section 3.3 are said to be in the Customs Act however they are either partially or not implemented. The Customs Act is currently in review"
"140","South Africa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"141","Spain","Answer/report not provided","La regulación de esta sección se efectúa mediante la Ley 13/1998 de 4 de Mayo de Ordenación del Mercado de Tabacos y Normativa Tributaria y el Real Decreto 1199/1999 de 9 de julio por el que se desarrolla la Ley 13/1998 de 4 de mayo de Ordenación del mercado de tabacos y normativa tributaria y se regula el estatuto concesional de la red de expendedurías de tabaco y timbre. Dicho Real Decreto fue modificado por la Resolución del Comisionado para el Mercado de Tabacos del 20/09/2006 el Real Decreto 1/2007 el Real Decreto 36/2010 y el Real Decreto 1676/2011.
En relación con la pregunta 3.3.1.6 en España sí existe la obligación de seguimiento del comercio transfronterizo de productos de tabaco incluido el comercio ilícito y de acopio de datos sobre el particular dentro de la Unión Europea.","Answer/report not provided"
"142","Sri Lanka","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"143","Sudan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"144","Suriname","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"145","Swaziland","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"146","Sweden","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"147","Syrian Arab Republic","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"148","Tajikistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"149","Thailand","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"150","The former Yugoslav Republic of Macedonia","Although the answer on the question 3.3.1.12 (Article 15.6) is marked “no” we would like to emphasize that the Republic of Macedonia has signed the Protocol to eliminate elicit trade of tobacco products.","Answer/report not provided","Answer/report not provided"
"151","Timor-Leste","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"152","Togo","Answer/report not provided","Les décrets dapplication de la loi antitabac sont en cours délaboration","Answer/report not provided"
"153","Tonga","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"154","Trinidad and Tobago","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"155","Tunisia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"156","Turkey","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"157","Turkmenistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"158","Tuvalu","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"159","Uganda","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"160","Ukraine","Cigarette smuggling out of Ukraine remains high although it decreased by half in 2008–2012 (from about 40 billion pieces to 20 billion pieces) because of the increase in excise tax rates in Ukraine.","Answer/report not provided","Answer/report not provided"
"161","United Arab Emirates","Answer/report not provided","Within the project (Federal Law of the tobacco tax 100%) there is new material require special labeling of water Baldlh.","Answer/report not provided"
"162","United Kingdom","A Fiscal Mark is required on all packets of cigarettes and HRT to identify that the product is UK duty paid. HMRC in conjunction with tobacco manufacturers currently operates a covert security marking.","Answer/report not provided","Answer/report not provided"
"163","United Republic of Tanzania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"164","Uruguay","Answer/report not provided","El decomiso de productos de tabaco ilícitos se ha multiplicado por 7 en 2010-2011 con respecto a lo incautado en el año 2009.","La Dirección Nacional de Aduanas ha aumentado la cantidad de productos ilícitos decomisados."
"165","Uzbekistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"166","Vanuatu","The country is yet to work on this part.","None","Answer/report not provided"
"167","Venezuela","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"168","Viet Nam","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"169","Yemen","Answer/report not provided","Answer/report not provided","Answer/report not provided"
