"","Party","2014","2012","2010"
"72","Jamaica","The Public Health (Tobacco Control) Regulation 2013 was enacted on July 15 2013","Answer/report not provided","Answer/report not provided"
"73","Japan","National Institute of Public Health measures the contents and emissions of tobacco products and develops methods of measurements.","Answer/report not provided","The amount of Nicotine and tar contained in emission of cigarettes must be presented on the packages of tobacco products in accordance with Article 36 of the enforcement regulation of the Tobacco Business Law which has been duly implemented since the regulation came into force."
"74","Jordan","The standards for cigarettes were revised and Jordan issued last Specification No. 446/2012 to require pictorial warnings (four photos in a rotating manner) and increase the size of the picture and the phrase warning to 50% in cooperation with the Jordan Institution for Standards and Metrology.","Review the standard number of cigarettes Jordan 446/2004 and the issuance of a new specification No. 446/2010 (by the Jordan Institution for Standards Metrology and collaboration With the Ministry of Health and the Royal Scientific Society) on health warnings to include images which rotate and occupy an area of 50% of the pack.","Are now being reviewed Jordanian Standard No. of cigarettes 446/2004 in the Jordan Institution for Standards and Metrology in collaboration with Ministry of Health and the Royal Scientific Society (annex 6) Jordanian Standard for cigarettes"
"75","Kazakhstan","Code of RK ''On people''s health and the health care system'' introduced measures to demonstrate at least 3-carcinogenic mutagenic substances and poisons on the pack tobacco packaging which spelled out in detail in the Government Resolution ? 1366 of 22.11.2011.","Code of Nation health and public health system has introduced measures to demonstrate at least 3-carcinogenic mutagenic substances and poisons on the pack packs of tobacco products that are spelled out in detail the Government Resolution ? 1366 of 22.11.2011.","Answer/report not provided"
"76","Kenya","Answer/report not provided","Answer/report not provided","The Kenya Bureau of Standards has developed national parameters measured in tobacco products. These include: acid soluble ash nicotine tar band moisture content total ash dry weight etc."
"77","Kiribati","All importers of tobacco are required to submit annual reports (this is closely monitored by the Tobacco Focal Point) regarding the composition and content of tobacco products","Answer/report not provided","Answer/report not provided"
"78","Kuwait","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"79","Kyrgyzstan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"80","Lao People's Democratic Republic","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"81","Latvia","The procedures regulating the content of tobacco products have not changed in the last two years: 
-the accuracy of the nicotine tobacco tar and carbon monoxide amounts indicated on cigarette packs is approved in accordance with the standard LVS ISO 8243:2007 “Cigarettes – Sampling”.
-if there is no test report issued by a testing laboratory for the relevant batch of cigarettes the merchants selling such cigarettes as well as the merchants importing tobacco products from the states other than the European Union member states at their own expense test the compliance of the amount of nicotine tobacco tar and carbon monoxide in the cigarettes with the amount specified by the Law. The testing laboratories accredited by the limited liability company “Standardisation Accreditation and Metrology Centre” according to standard LVS EN ISO/IEC 17025:2005 “General Requirements for the Competence of Testing and Calibration Laboratories” and regarding which the Ministry of Economics has published a notice in the newspaper Latvijas Vestnesis [the official Gazette of the Government of Latvia] or laboratories notified by other European Union Member States in the field of tobacco products are entitled to carry out the referred to test.
-the Ministry of Economics is sends to the European Commission a list of testing laboratories indicating the criteria used for approval and the methods of monitoring applied as well as notify the European Commission regarding the changes made to the list.","No changes regarding the regulation of the contents of tobacco products were made since submission of the last report. The mechanism remains the same.","Producers and merchants who import tobacco products are required to submit annually a list of ingredients that are used in the manufacturing of these products and toxicological data about their influence on the health and addictive qualities to the Health Inspection whose task is to make the emission amounts of tar nicotine and carbon monoxide publicly available. Information on other substances of these products is not available for the general public. Merchants are required to test their sold tobacco products in by ISO standard approved laboratories on their own expenses if no laboratory test review is available. On the basis of a request by the State Revenue Service samples of cigarettes shall be selected and tested by testing laboratories.Latvian Certification Centre State Ltd. (LATSERT) accredited according to the requirements of standard EN ISO/IEC 17025 is one of EN ISO/IEC 17025 is one of the experienced conformity assessment body in Latvia in which testing and measuring the emissions of cigarettes.
The State Revenue Service not less than once a year shall check the amount of nicotine tobacco far and carbonmonoxide in each brandname of cigarettes. If cigarettes with one brandname have a different nicotine tobacco far or carbonmonoxide yield or the cigarettes are manufactured in various places of manufacture the State Revenue Service has the right to request that a check be conducted in relation to each type of cigarette with one brand name."
"82","Lebanon","According to law 174. the maximum amount of nicotine allowable per cigarette was set to /1/mg (one). and the maximum amount of tar to /10/mg.","Answer/report not provided","Answer/report not provided"
"83","Lesotho","Answer/report not provided","There is currently no legislation regulation or other measures addressing this obligtion","There is currently no legislation regulation or other measures addressing this obligation."
"84","Libyan Arab Jamahiriya","Answer/report not provided","No progress","Answer/report not provided"
"85","Lithuania","p_id =227806","Regulation of the contents of tobacco products is adopted in the Law on Tobacco Control Chapter II Requirements of composition quality and labeling of tobacco products. http://www3.lrs.lt/pls/intre3/dokpaieska/showdoc_1?p_id =227806","Regulation of the contents of tobacco products is adopted in the Lav on Tobacco control Chapter II Requirements of composition quality and Labelling of tobacco products: http://www3.lrs.lt/pls/inter3/dokpaieska.showdoc_l?p_id=227806"
"86","Luxembourg","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"87","Madagascar","Answer/report not provided","Answer/report not provided","nd"
"88","Malaysia","Under the CTPR (amendment) 2013 the standard emission of tar and nicotine has been reduced from 1.5 mg and 20 mg per stick to 1.3 mg and 15 mg per stick starting on 1st January 2014. In addition emission for carbon monoxide has also been standardized to maximum level of 15 mg per stick. 
These standard emission will continually be reduced on 1st June 2015 i.e. nicotine level from 1.3 mg to 1.0 mg per stick tar level from 15 mg to 10 mg per stick and carbon monoxide from 15 mg to 10 mg per stick.","Since 2009 there is no significant progress concerning allowable levels of tobacco product contents and emissions. However the capacity of the National Public Health Laboratory has improved with relevant training sessions given to the chemists and lab technicians to carry out analysis and measurements of TSNA (Tobacco Specific Nitrosamine). The current Control of Tobacco Product Regulation 2004 on allowable level of nicotine as 1.5mg per cigarette and for tar is 20mg per cigarette still remains.","Since 2009 there is no significant progress concerning allowable levels of tobacco product contents and emmissions. However the capacity of the National Public Health Laboratory has improved with relevant training sessions given to the chemists and lab technicians to carry out analysis and measurement of TSNA (Tobacco Specific Nitrosamine). The current law on allowable level for nicotine as 1.5 mg per cigarette and for tar 20 mg per cigarette still remains in force."
"89","Maldives","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"90","Mali","Article 12 de la régulation sur l’application de la Loi 2010 stipule : « Le Comité (National de Contrôle du Tabac) peut soumettre les résultats de ces tests à la contre expertise du laboratoire de son choix. » 
Selon les industries de production les cigarettes sont produites selon un protocole respectant un certain nombre de procédures y comprise la composition des produits de tabac.","Selon les industries de production les cigarettes sont produites selon un protocol respectant un certain nombre de procedures y compris la composition des produits du tabac.","Answer/report not provided"
"91","Malta","Legislation to label monitor and sampling the contents.","Legislation to label monitor and sampling the contents--2004 http://www.doi.gov.mt/EN/legalnotices/2003/09/LN245.pdf.","Legislation to label monitor and sampling the contents--2004 http://www.doi.gov.mt/EN/legalnotices/2003/09/LN245.pdf."
"92","Marshall Islands","RMI has legislation under Part II § 1704 of the Tobacco Control Act 2006 that aims to regulate the contents and emissions of tobacco products. The legislation establishes standards for manufacture including the amount of substances contained in or emissions produced by tobacco products the substances that may not be added and design standards. The legislation also prescribes methods for testing and for the provision of information about the products to the Minister and the public. There has been no implementation of this legislation.","Marshall Islands has not attempt to begin the process as such. RMI may be needing assistance on such attempt.","We have not really been addressing Article 9 however our intervention measure of this Article is through public health education and health promotion to alert the public of the harmful and what are the chemicals that are found in the tobacco products."
"93","Mauritania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"94","Mauritius","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"95","Mexico","Emisión y publicación del Reglamento de la Ley General para el Control del Tabaco. publicado en el Diario Oficial de la Federación el 31 de mayo de 2009. instrumento normativo de carácter técnico que tiene como objetivo lograr la aplicación y ejecución de la Ley General para el Control del Tabaco. regulando aspectos técnicos y específicos que permitan proteger la salud de la población evitando su exposición al humo del tabaco. prevenir el inicio del hábito del tabaquismo. promover y apoyar el abandono y lograr una reducción del consumo de productos de tabaco en cualquiera de sus formas. tales como: 
Características físicas de los espacios 100 por ciento libres de humo.
Reglamentación de la venta.
Reglamentación de productos del tabaco. de sus componentes. incluidos los sistemas de medición y su estandarización. etc.
Revelación de ingredientes. y
Rotulación y etiquetado de dichos productos","El Capítulo II de la LGCT se refiere a las Atribuciones de la Autoridad y en su artículo 13 establece que las compañías productoras importadoras o comercializadoras de productos del tabaco tendrán la obligación de entregar a la Secretaría la información relativa al contenido de los productos del tabaco los ingredientes usados y las emisiones y sus efectos en la salud conforme a las disposiciones aplicables y hacerlas públicas a la población en general.","El Capítulo II de la LGCT se refiere a las Atribuciones de la Autoridad y en su artículo 13 establece que las compañías productoras importadoras o comercializadoras de productos del tabaco 
tendrán la obligación de entregar a la Secretaría la información relativa al contenido de los productos del tabaco los ingredientes usados y las emisiones y sus efectos en la salud conforme a las disposiciones aplicables y hacerlas públicas a la población en general."
"96","Micronesia (Federated States of)","Answer/report not provided","Answer/report not provided","Under Review"
"97","Mongolia","Answer/report not provided","technical specifications of cigarettes-national standards MNS5024:2009 reflects reduced content of tar and nicotine in cigarettes 
technical specifications of pipe tobacco standards MNS6274:2011 raw tobacco standards MNS 6273:2011","technical specifications of cigarettes-national standards MNS5024:2009 reflects reduced content of tar and nicotine in cigarettes"
"98","Montenegro","By the Law it is regulated the testing and measuring of content of tobacco products with a very precisely defined quantity which products individually may contain. Measures to control the contents of tobacco products under the Act shall be implemented by the Institute of Public Health. So far the Institute was unable to provide the necessary equipment which is the main reason why this measure prescribed by the Act have not yet implemented. All vendors of tobacco products are required to submit to the Institute of Public Health reports on the contents of tobacco products that are distributed on the territory of Montenegro and on the basis this reports Institute for Public health prepare global report and submit it to the EU.","The law regulates testing and measuring the contents of tobacco products with a very precisely defined by the quantity of products in which an individual may contain tobacco products. Measures to control the contents of tobacco products under the Act shall be implemented by the Institute of Public Health. So far the Institute was unable to provide the necessary equipment which is the main reason why this measure prescribed by the Act have not yet implemented. All vendors of tobacco products are required to submit to the Institute of Public Health reports on the contents of tobacco products that are distributed on the territory of Montenegro and on the basis this reports Institute for Public health prepare global report and submit it to the EU.","The law regulates testing and measuring the contents of tobacco products with a very precisely defined by the quantity of products in which an individual may contain tobacco products. Measures to control the contents of tobacco products under the Act shall be implemented by the Institute of Public Health. So far the Institute was unable to provide the necessary equipment which is the main reason why this measure prescribed by the Act have not yet implemented. All vendors of tobacco products are required to submit to the Institute of Public Health reports on the contents of tobacco products that are distributed on the territory of Montenegro and on the basis this reports Institute for Public health prepare global report and submit it to the EU."
"99","Myanmar","According to Article 13(b) of “The Control of smoking and consumption of tobacco product law” production distribution or sale of tobacco products which are mentioning fraudulently that the toxic chemicals potency is less than the amount prescribed by the Central Board is defined as offences. But Myanmar still has less facility and capacity for testing measuring and regulating the contents and emission of tobacco products.","Answer/report not provided","Answer/report not provided"
"100","Namibia","Answer/report not provided","Section 13 of the regulations stipulates prominently the tar and nicotines content of tobacco products to be sold in Namibia","Section 13 of the regulations stipulates prominently the tar and nicotines content of tobacco products to be sold in Namibia"
"101","Nauru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"102","Nepal","Answer/report not provided","There is a provision of testing and measuring the contents of tobacco products and regulating the contents and emissions of tobacco products in Tobacco Product (Control and Regulatory) Act 2011 which didnt exist previously.","Answer/report not provided"
"103","Netherlands","Not-standardized testing and measuring of ingredients is currently done for research purposes in collaboration with WHO (TobLabNet). In the future these methods may be used for regulatory purposes.","Answer/report not provided","Since our last report our research institute RIVM has worked on a computer database EMTOC which can be used by tobacco retailers to provide their product information. This database can be used by member states from the EU to fulfill their information obligations under the Tobacco Product Directive."
"104","New Zealand","Answer/report not provided","No changes since the 2010 report. In its response to the recommendations of the Maori Affairs Select Committee the Government has indicated its willingness to consider changes in this area.","See comment in 3.2.4.3"
"105","Niger","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"106","Nigeria","The content of tobacco products is regulated through the provisions in Nigerian Industrial Standard for tobacco and tobacco products. 
Specifications and test methods for critical parameters which include maximum allowable limits for Nicotine content Nicotine Alkaloid content Tar and Carbon monoxide are provided in the standard.
SON conducts quarterly conformity assessment inspections of tobacco companies during which on-the- spot analysis of the content of samples of tobacco are carried out. Samples are also drawn for confirmatory analysis in SON laboratory.","Answer/report not provided","Answer/report not provided"
"107","Niue","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"108","Norway","Answer/report not provided","No progress since last reporting.","No particular changes."
"109","Oman","Issuance of the Ministerial Decree No. 39/2001 on determining the amount of nicotine tar and carbon monoxide in cigarettes.","Answer/report not provided","Issuing the Ministerial Decree No. 39/2001 concerning the tobacco"
"110","Pakistan","Finance Act 2005 prescribes that no cigarettes factory shall clear cigarettes unless they conform to the health standards prescribed by the federal government. This provision has not been operationalized in view of the absence of internationally accredited laboratory system capable of accurately testing and reporting tobacco products in Pakistan. GoP is actively following international developments on the matter. 
We are also looking forward to the evolution of the proposed global database regarding tobacco product contents and emission disclosure. We are considering the option of earmarking special funds to set up internationally accredited laboratory in Pakistan to test the contents and emissions as has been done by some countries in the Region.","Brief Summary: Finance Act 2005 prescribes that no cigarettes factory shall clear cigarettes unless they conform to the health standards prescribed by the federal government. This provision has not been operationalized in view of the absence of internationally accredited laboratory system capable of accurately testing and reporting tobacco products in Pakistan. GoP is actively following international developments on the matter. We understand that WHO Tobacco Laboratory Network has proposed to validate methods for testing and measuring cigarette contents and emissions. As per the Progress Report of the FCTC Working Group on the subject (dated 21st August 2008) this validation of the three methods for contents and the four methods for emissions by WHO is estimated to take five and a half years. 
We are also looking forward to the evolution of the proposed global database regarding tobacco product contents and emission disclosure. We are considering the option of earmarking special funds to set up internationally accredited laboratory in Pakistan to test the contents and emissions as has been done by some countries in the Region.","Answer/report not provided"
"111","Palau","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"112","Panama","A pesar de que el Ministerio de Salud cuenta con una propuesta de Ley para la regulación de los contenidos. emisiones y aditivos a los productos de tabaco que considera las disposiciones que hasta el momento han sido aprobadas en las directrices de los artículos 9 y 10 durante la COP 4 y COP5. no se ha podido avanzar con la propuesta. la cual aún no se ha presentado a la Asamblea Nacional de Diputados ya que está pendiente su aprobación por el Consejo de Gabinete. Para la elaboración del mismo contamos con la asesoría técnica de funcionarios del Gobierno de Canadá y Brasil.","El Ministerio de Salud cuenta con una prpuesta de Ley para la regulación de los contenidos emisiones y aditivos a los productos de tabaco que considera las disposiciones contenidas en las directrices de los artículos 9 y 10 que fueon aprobados en la COP 4 en Uruguay. El mismo será presentado por el Sr. Ministro de Salud ante el Consejo de Gabinete para su aprobación correspondiente y de allí ser presentado en la Asamblea Nacional de Diputados. Para la elaboración del mismo contamos con la asesoría técnica de funcionarios del Gobierno de Canadá.","Sobre este particular el Ministerio de Salud de Panamá está a la espera de la aprobación de las directrices por la Conferencia de las Partes. Es un proceso complejo para el que el país requiere de asesoría técnica con la finalidad de aplicar las mejores prácticas en su implementación."
"113","Papua New Guinea","Still working on the legislation. Once it is done should be able to implement this.","Answer/report not provided","Answer/report not provided"
"114","Paraguay","Se tiene en vigencia la resolución 237/10 que dispone la inscripción obligatoria de las empresas tabacaleras en un registro. y permite a la Dirección General de Vigilancia Sanitaria. tomar muestras de los productos de tabaco. y hacer un análisis del contenido. quedando a cargo de los tabacaleros. el pago de dicho estudio.","Se tiene en vigencia la resolucion 237/10 que dispone la inscripcion obligatoria de las empresas tabacaleras en un registro y permite a la Direccion General de Vigilancia Sanitaria tomar muestras de los productos de tabaco y hacer un analisis del contenido quedando a cargo de los tabacaleros el pago de dicho estudio","Answer/report not provided"
"115","Peru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"116","Philippines","Book II Article III of the implementing Rules and Regulations of Republic Act No. 9711 provides for the regulation of tobacco products by the DOH thru the FDA. However this particular part of the IRR has been challenged in court (Philippine Tobacco Institute – versus – DOH & FDA; Petition to set aside the IRR and the issuance of a TRO and/or writ of preliminary injunction against the respondents from implementing the IRR insofar as it relates to the regulation of tobacco products; SCA Case No. 11-0013; RTC Br. 255 Las Pinas City; The Petition was granted. Petition for review filed by DOH through Office of the Solicitor General at the Supreme Court","Answer/report not provided","Answer/report not provided"
"117","Poland","Answer/report not provided","No changes have been made since 2004.","Answer/report not provided"
"118","Portugal","Answer/report not provided","Portugal applies the European Union Directive 2001/37/CE on tobacco products regulations: 
http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2001:194:0026:0034:EN:PDF","Portugal applies the European Union Directive 2001/37/CE on tobacco products regulations: 
http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2001:194:0026:0034:EN:PDF"
"119","Qatar","Article (4) of the Tobacco Control Act requires that “Every importer of tobacco.  tobacco products or cigarettes of all kinds. notify the ministry in writing at least one week prior to the arrival of the consignment to the country. to be tested when they arrive. and make sure they meet the approved standard specifications. Are not allowed to enter any shipment of tobacco products or cigarettes of all kinds into the country only after obtaining written permission from the ministry supporting that the shipment has met the approved standard specifications.”
Article (5) of the Tobacco Control Act requires that “the amount of tar and nicotine allowed in cigarettes per decision of the Council of Ministers upon the recommendation of the Minister. shall not to exceed: 10 mg tar. 0.6 mg nicotine.","Answer/report not provided","Answer/report not provided"
"120","Republic of Korea","Review of Regulation on the Article 12 of Enforcement Decree of the Tobacco Business Act (Presidential Decree) mentions that in every three years the validity of labelling standard of tobacco product''s contents should be reviewed pursuant to Article 9(2) and required improvement measures should be made. (inserted on December 30 2013","Answer/report not provided","Answer/report not provided"
"121","Republic of Moldova","From January 1 2012 have been applied to the Law no. 278 dated 14.12.2007 of the tobacco and the tobacco products nicotine content should not exceed 1 mg per cigarette to 10 mg tar per cigarette and carbon monoxide 10 mg per cigarette.","Answer/report not provided","Answer/report not provided"
"122","Romania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"123","Russian Federation","Answer/report not provided","No change","Answer/report not provided"
"124","Rwanda","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"125","Saint Kitts and Nevis","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"126","Saint Lucia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"127","Saint Vincent and the Grenadines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"128","Samoa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"129","San Marino","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"130","Sao Tome and Principe","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"131","Saudi Arabia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"132","Senegal","La nouvelle loi prévoit la mise en place d’un organe de contrôle des normes qui s’occupera des tests et de la réglementation de la composition et des émissions des produits du tabac. Les textes réglementaires sont en cours d’élaboration.","Answer/report not provided","Answer/report not provided"
"133","Serbia","According to the Law on Tobacco (Official Gazette of the Republic of Serbia No. 101/05 90/07 95/10 36/11 93/12 and 108/13) Article 74:
“Starting with January 1 2011 the cigarettes sold on the territory of the Republic of Serbia cannot contain more than: 10 mg of tar per cigarette 1 mg of nicotine per cigarette and 10 mg of carbon monoxide per cigarette.
Article 75 of the same Law defines ISO standard 4387 for tar measurements ISO 10315 for nicotine measurements and ISO 8454 for carbon monoxide measurements.","According to Law on Tobacco (Official Gazette of the Republic of Serbia No. 101/05 90/07 i 95/10) Article 74:
- Starting with January 1st 2009 cigarettes sold on the territory of the Republic of Serbia could not contain more than: 10 mg of tar per cigarette 1.2 mg of nicotine per cigarette and 12 mg of carbon monoxide per cigarette;
- Starting with January 1st 2010 the cigarettes sold on the territory of the Republic of Serbia could not contain more than: 10 mg of tar per cigarette 1.1 mg of nicotine per cigarette and 11 mg of carbon monoxide per cigarette;
- Starting with January 1 2011 the cigarettes sold on the territory of the Republic of Serbia could not contain more than: 10 mg of tar per cigarette 1 mg of nicotine per cigarette and 10 mg of carbon monoxide per cigarette.
Article 75 of the same Law defines ISO standard 4387 for tar measuring ISO 10315 for nicotine measurment and ISO 8454 for carbom nonoxide.","According to Law on Tobacco (Official Gazette of the Republic of Serbia No. 101/05 90/07 i 95/10) Article 74:
- Starting with January 1st 2009 cigarettes sold on the territory of the Republic of Serbia could not contain more than: 10 mg of tar per cigarette 1.2 mg of nicotine per cigarette and 12 mg of carbon monoxide per cigarette;
- Starting with January 1st 2010 the cigarettes sold on the territory of the Republic of Serbia could not contain more than: 10 mg of tar per cigarette 1.1 mg of nicotine per cigarette and 11 mg of carbon monoxide per cigarette;
- Starting with January 1 2011 the cigarettes sold on the territory of the Republic of Serbia could not contain more than: 10 mg of tar per cigarette 1 mg of nicotine per cigarette and 10 mg of carbon monoxide per cigarette.
Article 75 of the same Law defines ISO standard 4387 for tar measuring ISO 10315 for nicotine measurment and ISO 8454 for carbom nonoxide."
"134","Seychelles","The Seychelles Tobacco Control act allows for such tests but regulations have not been yet developed","The Seychelles Tobacco Control Act allows for such tests but regulations have not been yet developed","The Seychelles Tobacco Control act allows for such tests but regualtions have not been yet developed"
"135","Sierra Leone","Sierra Leone does not have any policy in place regulating the contents and emissions of tobacco products.
The Sierra Leone Standards Bureau has the capacity to test tobacco products; however no legal requirement exists for the performance of such testing.","Answer/report not provided","Answer/report not provided"
"136","Singapore","Tar and Nicotine limits have been lowered to from 15 to 10mg for nicotine and 1.3 to 1.0 mg for tar in 2013","Amendments have been passed to subsidiary legislation on the limits of tar and nicotine in cigarettes. These have been lowered from 15 to 10 milligrammes for nicotine and from 1.3 to 1.0 milligrammes for tar. This will be implemented in 2013","Section 15 of the previous Smoking (CAST) Act precribes the maximum allowable tar and nicotine limits.The recent amendments to the Tobacco (Control of Advertisements and Sale) Act transfers this to subsidiary legislation allowing flexibiligy for future changes. 
The Tobacco (Control of Advertisements and Sale) Amendment Bill which was recently passed in Parliament in July 2010 have reduced the maximum allowable yield limits for tar and nicotine from 15 mg to 10 mg for tar and from 1.3 mg to 1.0 mg for nicotine. This requirement is aligned with international best practices. 
See Annex 3 and Annex 4 of this report."
"137","Slovakia","No new information to this.","No new information to this.","No new information to this."
"138","Slovenia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"139","Solomon Islands","The Solomon Islands Tobacco Control Regulations 2013 was just put in the gazette on the 18th of December 2013 so this piece of legislation has not been around for 2 years as yet","Part 4 of the Tobacco Control Act 2010. See Annex","Part 4 of the Tobacco Control Act 2010. See Annex"
"140","South Africa","Current regulations include disclosure of the amount of nicotine and tar and not other contents. All cigarettes sold in South Africa since November 2013 have to comply with reduced ignition propensity standards","Enabling legislation which allows the Minister to control both what may be added to tobacco products and their emissions have been passed. 
By November 2012 all cigarettes sold in South Africa will have to be compliant with regulations for reduced ignition propensity cigarettes.","Enabling legislation which allows the Minister to control both what may be added to tobacco products and their emissions have been passed. Draft regulations for reduced ignition propensity cigarettes have been published"
"141","Spain","Durante los dos últimos años no ha habido modificaciones en la reglamentación del contenido de los productos de tabaco en España. rigiéndose ésta por el Real Decreto 1079/2002. de 18 de octubre. por el que se regulan los contenidos máximos de nicotina. alquitrán y monóxido de carbono de los cigarrillos. el etiquetado de los productos del tabaco. así como las medidas relativas a ingredientes y denominaciones de los productos del tabaco. trasposición de la Directiva 2001/37/CE de la Unión Europea. No obstante. se ha trabajado en el seno de la Unión europea en el proyecto de modificación de la directiva. cuyo texto ya ha alcanzado acuerdo entre el Consejo y el Parlamento europeo.","Durante los dos últimos años no ha habido modificaciones en la reglamentación del contenido de los productos de tabaco en España rigiéndose ésta por el Real Decreto 1079/2002 de 18 de octubre por el que se regulan los contenidos máximos de nicotina alquitrán y monóxido de carbono de los cigarrillos el etiquetado de los productos del tabaco así como las medidas relativas a ingredientes y denominaciones de los productos del tabaco trasposición de la Directiva 2001/37/CE de la Unión Europea.","Se consiguieron avances en lo estipulado en este artículo mediante la aprobación del Real Decreto 1079/2002 de 18 de octubre por el que se regulan los contenidos máximos de nicotina alquitrán y monóxido de carbono de los cigarrillos el etiquetado de los productos del tabaco así como las medidas relativas a ingredientes y denominaciones de los productos del tabaco y el cual traspone a nuestro ordenamiento jurídico la Directiva 2001/37/CE del Parlamento Europeo y del Consejo de 5 de junio de 2001 relativa a la aproximación de las disposiciones legales reglamentarias y administrativas de los Estados miembros en materia de fabricación presentación y venta de los productos del tabaco."
"142","Sri Lanka","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"143","Sudan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"144","Suriname","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"145","Swaziland","Answer/report not provided","The Tobacco Products Control Bill requires that all tobacco packages should include the major contents of tar and nicotine and the Minister responsible is empowered to make regulations for prescribing the quantities of tobacco and the level of acceptable ingredients and maximum yields of tar nicotine and other constituents in tobacco products. Section 41 of the Bill.","Answer/report not provided"
"146","Sweden","Sweden has implemented the requirements in Dir 2001/37/EG in the Tobacco Act (1993:581). the Tobacco Decree (2001:312) and the provisions FoHMFS 2014:9.
Regarding 3.2.3.1 and 3.2.3.2: According to 23 § of the Tobacco Act it is possible for a supervisory authority to make investigations and take samples to fulfill its responsibilities in accordance with the law and connecting regulations.","Sweden has implemented the requirements in Dir 2001/37/EG in the Tobacco Act (1993:581) the Tobacco Decree (2001:312) and the provisions FHIFS 2001:2 and FHIFS 2002:4
Regarding 3.2.3.1 and 3.2.3.2: According to 23 § of the Tobacco Act it is possible for a supervisory authority to make investigations and take samples to fulfill its responsibilities in accordance with the law and connecting regulations. So far this possibility has had quite limited use but it gives e.g. the Swedish Institute of Public Health a possiblity to send tobacco products to a laboratory with the purpose of analyzing their contents. The agency has for example sent water pipe tobacco for analysis regarding contents and cigarettes regading emissions","Sweden follows the regulations in the European Commissions Tobacco Products Directive adopted in 2001. See Annex 1."
"147","Syrian Arab Republic","Answer/report not provided","Answer/report not provided","Has been modified standard Syrian governing the subject commensurate with the Convention and the Legislative Decree No. / 62 / for the year 2009 on anti-smoking and will be completed obtain test specifications of other later"
"148","Tajikistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"149","Thailand","Amending ministerial regulation of the content of tobacco products ; prohibiting / restricting some ingredients . disclosure by manufacturers and importers of information about ingredients . informations shall be kept by governmental authorities and used for public health policy or academic knowledge.","Since 2007 Thailand has the Notification of the Ministry of Public Health No.10 the regulation of the contents of tobacco products. This was issued under the Tobacco Products Control Act in 1992 and was enacted in Jan 2007.","In the past three years Thailand has updated the Notification of the Ministry of Public Health No.10 which is on the regulation of the contents of tobacco products (restricting the marketing of any products made to imitate tobacco products). This was issued under the Tobacco Products Control Act in 1992 and was enacted in Jan 2007."
"150","The former Yugoslav Republic of Macedonia","The Law on Tobacco and Tobacco Products (Official Gazette of the Republic of Macedonia nr. 24/06 88/08 31/10 36/11 and 53/11) and the rule-book on the manner of conducting control on the quality and safety of measuring the ingredients form content and the manner of issuing a certificate as well as the manner and methods of taking samples for analysis of the quality of tobacco products (Official Gazette of the republic of Macedonia nr.42/12) regulate the testing and measuring of the contents of tobacco products. In particular Article 58 of the Law on Tobacco and Tobacco Products regulates the testing and measuring of the contents of tobacco products – cigarettes.

The Rule-book prescribes the manner of conducting control of the quality and safety in measuring the ingredients form content and manner of issuing the certificate as well as the manner and methods on taking samples for analysis of the quality of tobacco products and issuing of a certificate for quality and safety of tobacco products.

The accredited laboratory according to ??? ENISO /IEC 17025:2006 shall determine the measured data on tar nicotine carbon monoxide in tobacco products with standards that have already been stated in the Law; it makes comparison with the data stated on the cigarette packs and in accordance with the Rule-book it issues a certificate for quality and safety of tobacco products.

Article 41 from the Law on Tobacco and Tobacco Products regulates the quantity of tar nicotine and carbon monoxide per cigarettes. 
Article 41 from the Law on Tobacco and Tobacco Products provides for obligations for manufactures and importers to measure the components of the cigarettes determined in Article 41.","Answer/report not provided","Answer/report not provided"
"151","Timor-Leste","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"152","Togo","Answer/report not provided","Answer/report not provided","Answer/report not provided"
