"","Party","2014","2012","2010"
"62","Guyana","Answer/report not provided","Interms of administrative and executive bodies there is the National Tobacco Control Council in which the Tobacco Industry is not a member.
The National Health Sector Strategy for Guyana 2008- 2012 guides Tobacco Control activity and schedules.
Through the Health Communication and Health Promotions Department there is a rigorous Communication Strategy that addresses all aspects of Tobacco Education in all target groups and utilizes all medium that is suitable for each target group and the regions in which they live. The materials and information can be uplifted from the Ministry of Health. 
As mandated by the Health Facilities Licensing Act and the Ministerial Decree from the Ministry of Education All Health Facilities and Education Facilities must be 100% smoke free.
The Ministry of Health also has a Smoke Free Environments Program. At the moment it is a voluntary program and participants enter into it by choice. A declaration that is certified by the Minister of Health is presented to them along with Smoke Free Environments Signs. Assistance is also in developing enforcement strategies and penalities strategies that are suitable. 
As of 2010 the Ministry of Health has also established an approved Cessation Strategy to assist current smokers who are interested to quit. The passage of this strategy was facilitated by the Health Promotion Chronic Diseases Pan American Health Organization and Guyana Chest Society ( This is an NGO that works with the Ministry of Health in Tobacco Control activities. Through collaboration with the National Tuberculosis Clinic a.k.a. the Chest Clinic a department under the Ministry of Health that offers services for chest related diseases the Cessation Program has now been made a permanent service that will be budgetted and offered. A pilot study was conducted and a service is currently being offered there. For 2011 and 2012 plans have been established to rolloutthe cesation program nationally with the establishmnent of sixteen permanent sites and forty staff trained and equipped for tobacco cessation.","Interms of administrative and executive bodies there is the National Tobacco Control Council in which the Tobacco Industry is not a member.
The National Health Sector Strategy for Guyana 2008- 2012 guides Tobacco Control activity and schedules.
Through the Health Communication and Health Promotions Department there is a rigorous Communication Strategy that addresses all aspects of Tobacco Education in all target groups and utilizes all medium that is suitable for each target group and the regions in which they live. The materials and information can be uplifted from the Ministry of Health. 
As mandated by the Health Facilities Licensing Act and the Ministerial Decree from the Ministry of Education All Health Facilities and Education Facilities must be 100% smoke free.
The Ministry of Health also has a Smoke Free Environments Program. At the moment it is a voluntary program and participants enter into it by choice. A declaration that is certified by the Minister of Health is presented to them along with Smoke Free Environments Signs. Assistance is also in developing enforcement strategies and penalities strategies that are suitable. 
As of 2010 the Ministry of Health has also established an approved Cessation Strategy to assist current smokers who are interested to quit. The passage of this strategy was facilitated by the Health Promotion Chronic Diseases Pan American Health Organization and Guyana Chest Society ( This is an NGO that works with the Ministry of Health in Tobacco Control activities. Through collaboration with the National Tuberculosis Clinic a.k.a. the Chest Clinic a department under the Ministry of Health that offers services for chest related diseases the Cessation Program has now been made a permanent service that will be budgetted and offered. A pilot study was conducted and a service is currently being offered there. For 2011 and 2012 plans have been established to rolloutthe cesation program nationally with the establishmnent of sixteen permanent sites and forty staff trained and equipped for tobacco cessation."
"63","Honduras","No se permite la injerencia de la industria tabacalera en el patrocinio de actividades de promoción a la salud y de otra índole establecida en las políticas públicas del sector salud. así como. de lo señalado en la Ley Especial para el Control del Tabaco y su Reglamentación","Creacion material preventivo- educativo trifolios volantes banner documentales spots publicitarios.","Creacion material preventivo- educativo trifolios volantes banner documentales spots publicitarios."
"64","Hungary","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"65","Iceland","Comprehensive tobacco control law that include display ban on tobacco trademarks and ban on any form of media coverage of individual products for other purposes than to warn of their harmful effects.
http://eng.velferdarraduneyti.is/acts-of-Parliament/nr/19484 (act 7)","Comprehensive tobacco control law that include display ban on tobacco trademarks and ban on any form of media coverage of individual products for other purposes than to warn of their harmful effects.
http://eng.velferdarraduneyti.is/acts-of-Parliament/nr/19484 (act 7)","Answer/report not provided"
"66","India","In view of the huge loss caused by tobacco use to the public health exchequer. a comprehensive legislation was adopted by Ministry of Health & Family Welfare in 2003 which  prohibit advertising and regulate production. supply and distribution of cigarettes and tobacco products. Further the enabling Rules and regulations have been notified under the framework of the tobacco control legislation thus insulating them from any commercial and other vested interest of the tobacco industry.","The Government of India enacted a comprehensive anti-tobacco legislation in 2003 to prohibit advertisement/promotion and to regulate production supply and distribution of cigarettes and other tobacco products. The enabling rules and regulations are notified under the framework of the anti-tobacco legislation thus insulating them from any commercial and other vested interests of the tobacco industry.","In view of the huge loss caused by tobacco use to the public health exchequer a comprehensive legislation to prohibit advertising and regulate production supply and distribution of cigarettes and tobacco products the Ministry of Health & Family Welfare adopted the comprehensive tobacco control legislation in 2003."
"67","Iran (Islamic Republic of)","Article 18 of the Bylaw prohibits any subsidy for the cultivation growth and harvest of tobacco Article 3 in the Act prohibits any form of sponsorship. I.R Iran has a code of conduct for public officials. It bans any financial relations between Government officials and the private sector. The code could be further utilized to implement Article 5.3 of the Convention and its guidelines.","According to article 4 of the national tobacco control law any policy-making supervision and issuance of permission for importing tobacco products shall be solely done by the government. As well as the article 5 of its bylaw which banned any support of tobacco manufacturers to the programs: Article 5- Grant of any aid assistance and support- financial or non-financially producers importers and exporters of tobacco products which may be considered publicity for tobacco products is forbidden.","Answer/report not provided"
"68","Iraq","Ensuring that the anti-smoking law in Iraq especially the development of standard specifications tobacco products obliges manufacturers dealers and importers in respect of rates of nicotine and tar as well as the graphic health warnings on tobacco products.","Answer/report not provided","Answer/report not provided"
"69","Ireland","A key recommendation in ''Tobacco Free Ireland'' is to: Take steps to ensure that all government officials employees of state agencies and members of any government branch (executive legislative and judiciary) responsible for setting and implementing tobacco control policies and for protecting those policies against tobacco industry interests are aware of their obligations under Article 5.3 of the WHO FCTC and are aware of the Guidelines developed to assist in meeting these obligations. –p34","In accordance with Irelands obligations under Article 5.3 of the treaty officials from the Department of Health meet with representatives of the tobacco industry when such meetings are necessary to effectively regulate the industry and progress tobacco control policies.","In accordance with Irelands obligations under Article 5.3 of the treaty officials from the Department of Health meet with representatives of the tobacco industry when such meetings are necessary to effectively regulate the industry and progress tobacco control policies."
"70","Israel","Answer/report not provided","A yearly report by the Ministry of Health to the public on the Tobacco industry expanses on promotion advertisement sponsorship and direct mailing","Answer/report not provided"
"71","Italy","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"72","Jamaica","The Ministry of Health has ensured that Tobacco Industry does not participate in public health policies related to Tobacco Control. Government Officials were sensitized to and given copies of Article 5.3 for the FCTC.","Answer/report not provided","Answer/report not provided"
"73","Japan","With reference to 3.1.2.1 commercial and other vested interests of the tobacco industry have been appropriately regulated in Japan by Articles 197.1-197.4 Article 198 of the Penal Code Articles 21-22.9 of the Political Funds Control Act.","With reference to 3.1.2.1 commercial and other vested interests of the tobacco industry have been appropriately regulated in Japan by Articles 197.1-197.4 Article 198 of the Penal Code Articles 21-22.9 of the Political Funds Control Act.","With reference to 3.1.2.1 commercial and other vested interests of the tobacco industry have been appropriately regulated in Japan by Articles 197.1-197.4 Article 198 of the Penal Code Articles 21-22.9 of the Political Funds Control Act."
"74","Jordan","Requesting tobacco companies to eliminate (due to circumvent the subject of publicity and promotion through websites) conducting tours of the press inside the factories and the emphasis on not accepting any support or sign agreements care for the various activities and to inform all parties to the Public Health Law and instructions.","Answer/report not provided","Answer/report not provided"
"75","Kazakhstan","Information about the WHO FCTC is on the Ministry of Health and public NCPHLD antismoking organizations and also distributed in thematic press releases.","Information on the WHO FCTC is on the website of the Ministry of Health NTSPFZOZH and public anti-tobacco organizations and is distributed in case the press releases.","Answer/report not provided"
"76","Kenya","The Tobacco Control Act requires that the members of the Tobacco Control Board should not have any affiliation with the tobacco industry; the Act also requires the industry to provide information to the Board including information on tobacco products and their emissions sales and advertising data information on product composition ingredients hazardous properties and brand elements","Answer/report not provided","The Tobacco Control Act 2007 Section 5 (3) & (4) prohibits any person with affiliation to the tobacco industry getting involved in any manner in the development of tobacco control policies."
"77","Kiribati","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"78","Kuwait","Answer/report not provided","We do not to accept aid and donation from tobacco companies and we do not allow them to sponsor any activities in the country.","We do not to accept aid and donation from tobacco companies and we do not allow them to sponsor any activities in the country."
"79","Kyrgyzstan","Answer/report not provided","Information campaigns carried out periodically distributed informational materials developed and works Online and telephone line information support for the population","Answer/report not provided"
"80","Lao People's Democratic Republic","There are two articles in the TC Law stated to protect government officials and public health policies from Tobacco Industry Interference","Answer/report not provided","Answer/report not provided"
"81","Latvia","Comment in 3.1.2.6.","In 2010 tobacco industrys participation in the State Committee on Restriction of Smoking was prohibited by the law On restrictions regarding sale advertising and use of tobacco products. Therefore no member of the tobacco industry is allowed to participate in the process of tobacco control policy development.","Answer/report not provided"
"82","Lebanon","The NTCP has confronted the tobacco industry on several occasions where it sought to influence members of parliament in voting against law 174. Although the industry did seem to have an influence in postponing the approval of the law. it nevertheless was approved by the Parliament in 2011.
We have also hosted a WHO workshop in 2013 regarding article 5.3. and trained national stakeholders against tobacco industry interference.","We have successfuly prevented the tobacco industry and its representatives from participating in the parliamentary committee meetings which were held to debate the upcoming tobacco control law as well as replied in public media to all cases articles or reports released by the tobacco industry or its allies to deceive the public opinion.","We have successfuly prevented the tobacco industry and its representatives from participating in the parliamentary committee meetings which were held to debate the upcoming tobacco control law as well as replied in public media to all cases articles or reports released by the tobacco industry or its allies to deceive the public opinion."
"83","Lesotho","Answer/report not provided","Answer/report not provided","At present there is no formal policy for such protection.
Although Lesotho does not have a legislation but through Health Promotion plan the public has a wide range of information on tobacco industry activities."
"84","Libyan Arab Jamahiriya","Answer/report not provided","The Decree 206/2009 (see Annex) forbids advertising promoting and also sponsorship by the tobacco industry.","Answer/report not provided"
"85","Lithuania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"86","Luxembourg","Pour suivre et évaluer le plan national TABAC un groupe national dexperts a été constitué qui se réunit en cas de besoin sous la présidence du Ministère de la Santé; campagnes annuelles brochures et outils par la Fondation Cancer et par la Division de la Médecine préventive Direction de la Santé.","Pour suivre et évaluer le plan national TABAC un groupe national dexperts a été constitué qui se réunit en cas de besoin sous la présidence du Ministère de la Santé; campagnes brochures et outils par la Fondation Cancer et par la Division de la Médecine préventive Direction de la Santé.","Afin dassurer une stratégie nationale concertée un groupe national dexperts de lutte contre le tabagisme se réunit régulièrement sous la présidence du Ministère de la Santé; Campagnes brochures et outils autres de la Fondation Luxembourgeoise contre le cancer"
"87","Madagascar","Trois ateliers nationaux pour les Départements Ministériels Journalistes et ONG sur l’ingérence de l’Industrie du Tabac a été tenu à Madagascar par l’appui de l’UNION INTERNATIONAL CONTRE LA TUBERCULOSE ET LES MALADIES RESPIRATOIRES et L’OMS pays","Non alliance avec lindustrie du tabac sur le programme National de Lutte Antitabac","Non alliance avec lindustrie du tabac sur le programme National de Lutte Antitabac"
"88","Malaysia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"89","Maldives","Although this is made aware to policy makers the industry tries to infiltrate the mechanism to influence policies to the benefit of the industry. Though not fully robust and fools proof a limited mechanism is instilled to understand and recognise such instances through workshops and other information sessions to focused groups.","Answer/report not provided","Answer/report not provided"
"90","Mali","Il y a eu la relecture du décret dapplication des textes mais aussi lindustrie du tabac a été refusé dans le comité national de lutte contre le tabac .","Il ya eu la relecture du décret dapplication des textes mais aussi lindustrie du tabac a été refusé dans le commité national de lutte contre le tabac
Elaboration et ladoption de la loi anti tabac","Answer/report not provided"
"91","Malta","Administrative policies and work ethics prohibit any conflict.","Administrative policies and work ethics prohibit any conflict","Administrative policies and work ethics prohibit any conflict"
"92","Marshall Islands","Answer/report not provided","Having realized the importance of protecting the public the Marshall Islands in June of 2006 has signed and ratified a National Tobacco Act which enables the Ministry of Health and/or any interested group to educate and and provide public awareness with regard to the danger of tobacco use. MIEPI (Marshall Islands Epidemiological & Prevention Initiative Inc ) has printed a report on Substance Abuse Profile for 2011. The Annual Report for the Ministry of Health provide the awareness activities performed by the Health Education and Promotion Division Ministry of Health all years.","The Marshall Islands Tobacco Act was signed and parts of it have been implemented by relevant sectors. Again regulations with regard to Article 8 9 10 11 12 and 13 have been developed and currently awaiting approval of the RMI Congress. The Ministry of Health and other non organizations have develop health education materials and disseminated to the public as part of their tobacco awareness program; including use of media."
"93","Mauritania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"94","Mauritius","The Public Health (Restrictions on Tobacco Products) Regulations 2008 ban direct and indirect advertising promotion and sponsorship. The Tobacco Industry is not allowed to carry out activities under CSR.","The Public Health (Restrictions on Tobacco Products) Regulations 2008 ban direct and indirect advertising promotion and sponsorship.The Tobacco Industry is not allowed to carry out activities under CSR.","The tobacco industry was not involved in the development of the National Action Plan on Tobacco Control and in the drafting of the new FCTC-compliant regulations of 2008. The tobacco industry is not a member of the National Committee on Tobacco Control. Sponsorship by the tobacco industry under Corporate Social Responsibility has been completely banned."
"95","Mexico","En abril de 2010. el entonces Secretariado Técnico del Consejo Nacional contra las Adicciones (ST-CONADIC) y el Sistema Nacional para el Desarrollo Integral de la Familia (DIF). organizaron de manera conjunta tres Foros Regionales y un Foro Académico “Hacia la construcción de un modelo integral para la prevención y atención a las adicciones”. En el mes de enero de 2011. la Comisión Nacional contra las Adiciones convocó a representantes de 54 instituciones a participar en el Taller Interinstitucional de Actualización del Programa contra el Tabaquismo. Los principales actores de este esfuerzo fortalecido seguirán siendo los representantes de los sectores público. social y privado; los tres órdenes de gobierno y las tres esferas del desarrollo integral: la familia. la escuela y la comunidad. así como los profesionales y voluntarios que participan en este campo.","El Artículo 13 de la Ley General Para el Control del Tabaco (LGCT) establece el mandato a las compañías productoras importadoras o comercializadoras del productos del tabaco para que entreguen a la Secretaría de Salud la información relativa al contenido de los productos del tabaco los ingredientes más usados y las emisiones y sus efectos a la salud conforme a las disposiciones aplicables y hacerlas públicas a la población en general.","El Artículo 13 de la Ley General Para el Control del Tabaco (LGCT) establece el mandato a las compañías productoras importadoras o comercializadoras del productos del tabaco para que entreguen a la Secretaría de Salud la información relativa al contenido de los productos del tabaco los ingredientes más usados y las emisiones y sus efectos a la salud conforme a las disposiciones aplicables y hacerlas públicas a la población en general."
"96","Micronesia (Federated States of)","A Resolution on Article 5.3 was submitted to the Secretary of Health and Social Affairs for review before the President of the Nation send to the FSM Congress for action.","A Resolution on Article 5.3 was submitted to the Secretary of Health and Social Affairs for review before the President of the Nation send to the FSM Congress for action.","Answer/report not provided"
"97","Mongolia","State policy on Tobacco control reflected in the law on Tobacco control.","State Policy on Tobacco Control reflected in the law on Tobacco Control","State Policy on tobacco control reflected in the law on tobacco control 2005. See at http://www.who.int/fctc/reporting/Mongolia_annex4_tobacco_act_2005.pdf"
"98","Montenegro","We provided that tobacco industry can not finance any activity related to the protection of public health (activities of promotion prevention treatment and rehabilitation). Additionally it is forbidden any covert promotion of tobacco industry sponsorship and public events by the manufacturer or retailer of tobacco products. The Law prohibits the sale of any products which imitate tobacco products or containing names (logos) of tobacco products or tobacco companies.","We provide the tobacco industry can not finance any activity related to the protection of public health (activities of promotion prevention treatment and rehabilitation). Additionally it is forbidden any covert promotion of tobacco industry sponsorship and public events by the manufacturer or retailer of tobacco products. The Law prohibits the sale of any products which imitate tobacco products or containing names (logos) of tobacco products or tobacco companies .","We provide the tobacco industry can not finance any activity related to the protection of public health (activities of promotion prevention treatment and rehabilitation). Additionally it is forbidden any covert promotion of tobacco industry sponsorship and public events by the manufacturer or retailer of tobacco products. The Law prohibits the sale of any products which imitate tobacco products or containing names (logos) of tobacco products or tobacco companies ."
"99","Myanmar","The Tobacco Control Cell under Public Health Division of Department of Health organized a National Workshop on Countering Tobacco Industry Interference with the objective of raising awareness of governmental and non-governmental organizations. In collaboration with various partners the Tobacco Control Cell is developing the guidelines and regulations on the protection of public health policies from commercial and other vested interests of the tobacco industry based on the guidelines of Article 5.3 and discussions and recommendations from the above workshop. 
The information regarding the tobacco industry activities is not much available yet in Myanmar.","Answer/report not provided","Answer/report not provided"
"100","Namibia","Answer/report not provided","The Act provides for the protection of public health and bans public smoking in all areas. The IEC Unit currently serves as a repository for such information but there is need for a resource centre.","The Act provides for the protection of public health and bans public smoking in all areas. The IEC Unit currently serves as a repository for such information but there is need for a resource centre."
"101","Nauru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"102","Nepal","The Ministry has never included the tobacco industry or any sector perceived to be in favour of the industry in its meetings. The Regulations states that any nominated member of the Committee “found to be involved directly or indirectly in the manufacture import export or sales and marketing of tobacco products” may be removed from his or her post.","Tobacco industries are not involved in any of our activities neither we go to attend their activites.
There is complete media ban for any promotional activities of tobacco industries that are intended to promote tobacco use.","Answer/report not provided"
"103","Netherlands","The Dutch Government is transparent with regard to all contacts with the tobacco industry or retail industry and provides on request information on the nature and frequency of these contacts and the people who are involved. The Government only consults the industry on executive matters that have a direct influence on the industry and interacts with the industry only to the extent strictly necessary. 
The Government does not endorse any partnership or other non-binding agreements with tobacco industry. Tobacco control policy in general is not discussed with the industry.","The Dutch government is transparent on all contacts with the tobacco industry or retail industry. On request we provide information on the nature and frequency of these contacts and the people who are involved. The Dutch government only consults the industry on executive matters that have a direct influence on the industry. We interact with tobacco industry only to the extent strictly necessary. The Dutch government does not endorse any partnership or other non binding agreements with tobacco industry. Tobacco control policy in general will not be discussed with the industry.","Our health research institute RIVM is working on a website to inform the public on tobacco related subjects but tobacco industry activities are not part of this website."
"104","New Zealand","The Ministry of Health maintains a publicly available register of meetings it has with the tobacco industry. It provides information on the dates of meetings who attended and the topics discussed. Such meetings have been rare in recent times.","The Ministry of Health maintains a publicly available register of meetings it has with the tobacco industry. It indicates the date of such meetings who attended and the topics discussed.","Answer/report not provided"
"105","Niger","Answer/report not provided","Nous avons élaborer un argumentaire à lattention des décideurs sur les agissements de lindustrie du tabac.","Answer/report not provided"
"106","Nigeria","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"107","Niue","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"108","Norway","Ethical standards set in guidelines excluding tobacco producing companies from the Norwegian Government Pension Fund Global (GPFG).
http://www.regjeringen.no/en/dep/fin/Selected-topics/the-government-pension-fund/responsible-investments/guidelines-for-observation-and-exclusion.html?id=594254","There are ethical standards set in a parliamentary desicion denying the Government Pension Fund Global (GPFG) to invest in the tobacco production industry.
http://www.regjeringen.no/en/dep/fin/press-center/Press-releases/2010/New-guidelines-for-responsible-investment-practices-in-the-Government-Pension-Fund-Global-GPFG.html?id=594246","The Norwegain parliament has passed ethical standards that entail that the Government Pension Fund Global (GPFG) no longer can invest in the tobacco production industry.
http://www.regjeringen.no/en/dep/fin/press-center/Press-releases/2010/New-guidelines-for-responsible-investment-practices-in-the-Government-Pension-Fund-Global-GPFG.html?id=594246"
"109","Oman","Does not meet the tobacco companies in general; developed a form to be signed by the members of the National Committee for Tobacco Control on conflict of interest. A circular letter was sent to all ministries not to buy medicines from the tobacco companies and agents and to prevent them from accepting aid and donations from tobacco companies.","We found a conflict of interest form for members of the National Committee for Tobacco Control and alert to the departments of the Ministry not to buy medicines from tobacco companies and agents. As well as alert all concerned government units not to accept aid and donations from tobacco companies.","We found a conflict of interest form for members of the National Committee and alert to the departments of the Ministry not to buy drugs from tobacco companies and agents. As well as to alert all units Komi concerned not to accept aid and donations from tobacco companies"
"110","Pakistan","Pakistan is ensuring to protect public health policies with respect to tobacco control from the commercial and other vested interests of tobacco industry by following the guiltiness issued under Article 5.3 of FCTC.","Pakistan is ensuring to protect public health policies with respect to tobacco control from the commercial and other vested interests of tobacco indusry by following the guidelines issued under Article 5.3 of FCTC.","Answer/report not provided"
"111","Palau","Answer/report not provided","See attached copy of RPPL 8-27 (Republic of Palau Public Law)","Answer/report not provided"
"112","Panama","El MINSA ha sido demandado en 5 ocasiones por la industria tabacalera (IT). Contamos con un fallo a favor del MINSA. un demanda no admitida por la Sala Tercera de la Corte Suprema y las otras 3 demandas han sido acumuladas en una sola. debido a que estaban relacionadas con la prohibición de exhibir los productos de tabaco en los puntos de venta (2) y una por publicidad subliminal en la cajetilla de cigarrillos. El Ministerio de Salud ha presentado sus descargas ante la Sala Tercera de la Corte Suprema y estamos a la espera de fallo.
Cabildeo expresado mediante notas de la Cámara de Comercio de Usa (2010) y de Panamá (2010 y 2011) cuestionando y solicitando la revocatoria de la prohibición de exhibición de productos de tabaco en puntos de venta. La medida se está aplicando con éxito. Situación similar se dio por parte de la Embajada de Inglaterra en Panamá. se tramitaron cartas hacia la Cancillería del mencionado Estado Parte. Esta interferencia a las políticas de control de tabaco fue denunciada por las ONG´s internacionales para apoyar a Panamá.

Campañas de la IT con gerentes de bares y restaurantes para incentivar espacios para fumadores. identificando en cada local que áreas pueden ser utilizadas “SIN VIOLAR LA LEY 13 DE 2008”. Los gerentes solicitan opinión sobre la legalidad al MINSA y se logra contrarrestar esta estrategia. Se aplican sanciones en caso contrario.
Uso de la figura humano como objeto promocional y/o publicitario. aplicación de sanciones.
En el 2011 la IT realiza capacitación a periodista de Centroamérica con la finalidad de desacreditar la efectividad de la implementación del CMCT en Panamá. aduciendo que no ha disminuido la prevalencia de consumo y que se incrementó del contrabando. Con ello busca frenar las gestiones nacionales y de otros países de LA para el incremento de impuestos. tal es el caso de Costa Rica. Panamá se presenta ante el Senado Tico a confrontar esta estrategia de la IT. se aprobó la Ley en Costa Rica y no se han disminuido los impuestos en Panamá.
 
IT induce a la Directiva del Club Unión a realizar la Primera Feria de Tabaco y Ron. Evento suspendido por la intervención de un socio activo de dicho club. quien además notificó al MINSA.
Exhibición de documentales en televisión y/o prensa escrita sobre producción de cigarros en algunos países. MINSA hace llamados de atención escritos a dichos medios de comunicación. por incumplimiento de la prohibición de la PPP.

Otras experiencias se presentan en el documento adjunto: Implementación del 5.3","En el Decreto N 230 de 6 de Mayo de 2008 que reglamenta la Ley 13 de 2008 se estable lo siguiente:
Artículo 2. El Ministerio de Salud realizará anualmente un estudio para valorar las estrategias educativas ejecutadas con la finalidad de realizar los cambios que sean pertinentes. Cada dos años y medio el Ministerio de Salud hará las gestiones para medir los beneficios que ha generado el plan quinquenal en los conocimientos actitudes y prácticas de la población objetivo tales como población en general y personal de salud. Los resultados obtenidos serán el referente para la planificación de nuevas estrategias y acciones educativas y de información incluida las de financiamiento.
Artículo 3. La formulación ejecución y evaluación de los políticas y planes quinquenales a los que se refiere el artículo 2 del presente Decreto se desarrollarán con la participación social. El Ministerio de Salud consolidará alianzas estratégicas con el Ministerio de Educación la Caja de Seguro Social y las organizaciones no gubernamentales relacionadas con el tema de control de tabaco de conformidad con lo dispuesto en el numeral 3 del artículo 5 de la Ley 40 de 7 de julio de 2004
Artículo 22. El Ministerio de Salud y la Caja de Seguro Social para garantizar la articulación intersectorial en la formulación de políticas de cesación del tabaquismo consolidará alianzas estratégicas para la comunión de esfuerzos y recursos con las organizaciones no gubernamentales relacionadas con el tema de control de tabaco de conformidad con lo dispuesto en el numeral 3 del artículo 5 de la Ley 40 de 7 de julio de 2004 para el desarrollo del Programa Integral de Abandono del Consumo de Tabaco.
Adicionalmente se hace mención en notas que han tenido que ser emitidas dando respuesta a entidades comerciales nacionales e internacionales tal es el caso de la Cámara de Comercio de Estados Unidos la Cámara de Comercio Industrias y Agricultura de Panamá y la Asociación de Restaurantes en Panamá entre otras. También se hace mención en notas dirigidas a embajadas entre otras instacias de gobierno.","En el Decreto N 230 de 6 de Mayo de 2008 que reglamenta la Ley 13 de 2008 se estable lo siguiente:
Artículo 2. El Ministerio de Salud realizará anualmente un estudio para valorar las estrategias educativas ejecutadas con la finalidad de realizar los cambios que sean pertinentes. Cada dos años y medio el Ministerio de Salud hará las gestiones para medir los beneficios que ha generado el plan quinquenal en los conocimientos actitudes y prácticas de la población objetivo tales como población en general y personal de salud. Los resultados obtenidos serán el referente para la planificación de nuevas estrategias y acciones educativas y de información incluida las de financiamiento.
Artículo 3. La formulación ejecución y evaluación de los políticas y planes quinquenales a los que se refiere el artículo 2 del presente Decreto se desarrollarán con la participación social. El Ministerio de Salud consolidará alianzas estratégicas con el Ministerio de Educación la Caja de Seguro Social y las organizaciones no gubernamentales relacionadas con el tema de control de tabaco de conformidad con lo dispuesto en el numeral 3 del artículo 5 de la Ley 40 de 7 de julio de 2004
Artículo 22. El Ministerio de Salud y la Caja de Seguro Social para garantizar la articulación intersectorial en la formulación de políticas de cesación del tabaquismo consolidará alianzas estratégicas para la comunión de esfuerzos y recursos con las organizaciones no gubernamentales relacionadas con el tema de control de tabaco de conformidad con lo dispuesto en el numeral 3 del artículo 5 de la Ley 40 de 7 de julio de 2004 para el desarrollo del Programa Integral de Abandono del Consumo de Tabaco."
"113","Papua New Guinea","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"114","Paraguay","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"115","Peru","Se ha difundido la Ley N° 29517;que modifica la Ley N° 28705. Ley General para la prevención y control de riesgos del consumo de Tabaco para adecuarse al Convenio Marco de la Organización Mundial de la Salud para el control de Tabaco.","Se dispone de la Ley N 28705. Ley General para la Prevención y Control de los Riesgos del Consumo de Tabaco modificada mediante Ley N 29517 para adecuarse al Convenio Marco para el Control de Tabaco de la OMS.","Answer/report not provided"
"116","Philippines","In 2010 the Civil Service Commission (CSC) and the Department of Health (DOH) issued the Joint Memorandum Circular 2010-01 or the Protection of the Bureaucracy Against Tobacco Industry Interference. The policy adopted the Guidelines set forth to implement Article 5.3 of the WHO-FCTC. The CSC webpage provides the public information and other resource materials about tobacco industry interference. The DOH and other CSO partners have developed IEC materials for various audiences in pursuit of the objectives of the Convention.","Department of Health and Civil Service Commission Joint Memorandum Circular No. 2010-01 dated June 26 2010","Answer/report not provided"
"117","Poland","Answer/report not provided","In principle - yes but tobacco industry tries to influence the tobacco control policy using contacts with parliament members.","Answer/report not provided"
"118","Portugal","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"119","Qatar","Amend the provisions of the law even in line with the status quo and commensurate with the health policy followed. so as to keep on the health of members of the community.","Answer/report not provided","Answer/report not provided"
"120","Republic of Korea","In accordance with Code of Conduct for Public Officials (Presidential Decree) it addresses the government officials'' conduct in general. It prohibits officer to receive all sorts of treats from any individual or organization that will get advantages or disadvantages as a direct result of decision or implementation of government policies or public projects (defined in Article 2.1(g)) as well as encourages impartially performing their tasks.","The National Health Promotion Act and the Tobacco Business Act regulates the TAPS(Tobacco advertisement promotion and sponsorship).","The Health Promotion Act and the Tobacco Business Act regulates the TAPS (Tobacco advertisement promotion and sponsorship)"
