"","Party","2014","2012","2010"
"56","Georgia","Assistance was received for conducting the Joint Needs Assessment Mission in June 2013. Also Secretariat revised the National Tobacco Control Strategy and Action Plan. With the Support of Secretariat post-needs assessment stakeholder meeting was conducted. WHO FCTC Secretariat also provided financial support for the participation of national expert in the legal training on NCDs with the Focus on WHO FCTC at McCabe Center for Law and Cancer in Melbourne Australia.
Assistance from Bloomberg Foundation. Project name: ''Enforcment of 100% free policy in healthcare insituttions and secondary schools in Georgia.''. Project was approved in January 2012 and continued for 24 months. Scope of implemenatation is national. approved budget is 219 596 USD. Objectives are to promote the success of smoke-free policy to date and increase protection of the public from tobacco smoke and to implement of smoke-free legislation in key institutions and build the capacity of managers health care professionals and others to promote more extensive smoke-free areas.","Technical assistance from Bloomberg Foundation. Project name: Enforcment of 100% free policy in healthcare insituttions and secondary schools in Georgia.. Project was approved in January 2012 and will continue for 24 months. Scope of implemenatation is national. approved budget is 219 596 USD. Objectives are to promote the success of smoke-free policy to date and increase protection of the public from tobacco smoke and to implement of smoke-free legislation in key institutions and build the capacity of managers health care professionals and others to promote more extensive smoke-free areas.","Answer/report not provided"
"57","Germany","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"58","Ghana","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"59","Greece","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"60","Grenada","Training conferences and funding for short term implementation of activities","Answer/report not provided","Answer/report not provided"
"61","Guatemala","Seguimiento a los programas ya establecidos. Reproducción de materiales técnicos. Apoyo financiero para la difusión de las normativas vigentes. Promoción de la aprobación de una Ley que permita la implementación del CMCT","El Secretariado con la Comisión contra el Tabaco organizaron y ejecutaron la Evaluación Conjunta sobre la aplicación del Convenio Marco para el Control del Tabaco.","Answer/report not provided"
"62","Guyana","Answer/report not provided","The Pan American Health Organisation and Guyana Chest Society are key partners in Tobacco Control and serve on the Tobacco Control Council also. They serve on the Tobacco Council and facilitate trainings materials technical assistance and other areas that are necessary for Tobacco Control.
The Ministry of Health as the pioneer for Tobacco Control provide assistance to all organizations or groups that require training equipment or materials in Tobacco Control for example the Ministry of Education Culture Youth and Sports local NGOs and general public.","The Pan American Health Organisation and Guyana Chest Society are key partners in Tobacco Control and serve on the Tobacco Control Council also. They serve on the Tobacco Council and facilitate trainings materials technical assistance and other areas that are necessary for Tobacco Control.
The Ministry of Health as the pioneer for Tobacco Control provide assistance to all organizations or groups that require training equipment or materials in Tobacco Control for example the Ministry of Education Culture Youth and Sports local NGOs and general public."
"63","Honduras","Se ha recibido por parte de la Organización Panamericana de la Salud OPS. los siguientes materiales: afiches. calcomanías y folletos como apoyo para las capacitaciones sobre los riesgos a la salud de dicho consumo.","Answer/report not provided","Answer/report not provided"
"64","Hungary","In the relevant committee of the European Commission. the sharing of expertise and experiences is continuous.
The network of WHO tobacco counterparts helps in the implementation of activities related to smoking prohibition.
In the organisation of the Hungarian and Turkish WHO country offices. Hungarian experts participated in a study tour in Turkey during the preparation of the amendment of the Act on smoking prohibitions.
The competent ministry of France received an expert of the Health State Secretariat dealing with tobacco control for an internship.","In the relevant committee of the European Commission the sharing of expertise and experiences is continuous.
The network of WHO tobacco counterparts helps in the implementation of activities related to smoking prohibition. 
In the organisation of the Hungarian and Turkish WHO country offices Hungarian experts participated in a study tour in Turkey during the preparation of the amendment of the Act on smoking prohibitions.
 The competent ministry of France received an expert of the Health State Secretariat dealing with tobacco control for an internship.","Answer/report not provided"
"65","Iceland","In 2012 Nordic country''s formed a network in tobacco control and tobacco prevention. There have been two network meetings since then first in Helsinki 2012 and then in Reykjavik last fall.
Next meeting in this newly formed network will take place in Olso in June 2014.
As for provided assistance Iceland have exchanged information on tobacco control work and prevention through this new Nordic network and also to Greenland and Faroe Islands.
As part of our policy Iceland have never and will never accept any funding from the tobacco industry.","Answer/report not provided","Answer/report not provided"
"66","India","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"67","Iran (Islamic Republic of)","Answer/report not provided","Just through the JPRM with support of WHO and regional training workshops","Answer/report not provided"
"68","Iraq","A training course for the global survey of young people in the field of anti-smoking + ways to treat addiction to tobacco.","John Hopkins contributed to give us checking air and measuring the rate of passive smoking were utilized to conduct the survey in a number of enclosed public places in the city of Baghdad and has also the University of London organized a training workshop to identify ways to help smokers who want to quit smoking through cessation clinics smoking.","Answer/report not provided"
"69","Ireland","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"70","Israel","Answer/report not provided","We asked permission to pre-test and possibly use the 42 EU graphic warnings on all tobacco products in Israel.","Answer/report not provided"
"71","Italy","Italy participated to the webinars on Protocol to Eliminate Illicit Trade in Tobacco Products May-June 2013 organized by the Convention Secretariat.
Italy participated to Regional training workshop on Tobacco and Trade in Madrid Spain 4-6 June 2013 organized by WHO Area EURO.
Italy participated to the Tobacco and Trade Seminar in Brussels 6-7 March 2014 organized by DGSANCO","Participation to TobTaxi Capacity Building Workshop June 6-8 2011","Answer/report not provided"
"72","Jamaica","The assistance was received from the Pan American Health Organization Country and Regional Offices and Jamaica Tobacco Coalition/Bloomberg Project. Technical support for the implementation of the Global Youth Tobacco Survey by the Centre of Disease Prevention and Control.
Jamaica contributed to the updating of the CARICOM Standards for labelling of tobacco products. Jamaica also provided assistance to CARICOM countries such as sharing of Graphic Health Warnings.","Answer/report not provided","Answer/report not provided"
"73","Japan","Answer/report not provided","Answer/report not provided","Training on Lifestyle-Related Diseases Prevention including smoking cessation"
"74","Jordan","Doctors were trained in Iraq and Palestine and the Gaza Strip to quit smoking services in collaboration with the World Health Organization","Ten medical doctors from Iraq were trained to provide stop smoking services.
In collaboration with the World Health Organization a regional seminar was held in Amman co-organized by the Framework Convention Alliance (FCA).","Answer/report not provided"
"75","Kazakhstan","Answer/report not provided","V2011 and 2012 MH RK helps the Ministry of Health of the Russian Federation to develop technical regulations Tobacco products for countries to implement the Customs Union and pictographs (drawings) about the dangers of smoking adopted by Government Resolution ? 1366.
S2009 the Ministry of Health and community anti-tobacco NPOT Island eskpertnuyu provide support to Kazakhstan in matters of implementation of the icons (images) about the dangers of smoking according to the adopted Government Resolution ? 1366.","Answer/report not provided"
"76","Kenya","Assistance provided- in Taxation illicit trade development of legislation
Assistance received from Centre for Tobacco Control in Africa and World Health Organization for implementation of Articles 6 (training on taxation and development of regional tax structures 12 (in collaboration with World lung Foundation -training on the implementation of Mass media Campaign i.e PHW TV and Radio) support from The Union and CTFK to develop regulations; The Union facilitated the Bureau member to share experiences of the AFRO region at a Global conference (World Lung Conference); WHO provided training on coordination mechanism Illicit trade tobacco and trade support for development of cessation guidelines; CDC and WHO funded GATS and GYTS;","Answer/report not provided","The Secretariat of the WHO FCTC has provided support for the development of regulations for the implementation of the Tobacco Control Act."
"77","Kiribati","WHO has been instrumental in providing financial assistance to conduct GYTS and lately the GSHS.
Most of the assistance had been received from overseas organisation on tobacco control tobacco use impacts on health culture economically etc... and cessation 
Allen and Clarke provide technical assistance in making up the tobacco regulation.","Answer/report not provided","Answer/report not provided"
"78","Kuwait","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"79","Kyrgyzstan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"80","Lao People's Democratic Republic","Tobacco Control Programs in Laos has been developed and implemented by the support in term of technical and financial from Southeast Asia Tobacco Control Alliance World Health Organization.","Financial and technical support including resources persons and materials.","Answer/report not provided"
"81","Latvia","Answer/report not provided","Assistance for issues regarding tobacco control has been recieved for research - participation in surveys has been enabled due to provided finacial resources from WHO.","Assistance was provided on national level but not internationally to other Parties. This national assistance mostly consisted of a supply of materials that covered aspects of tobacco control - treatment (for example guidelines for nicotine addiction treatment for specialists) education (different activities aimed for the general public or specific groups but with the aim to educate people on the harmful effects of tobacco use) data collection (brief training for data collectors on data collection request form completion)."
"82","Lebanon","The NTCP has been supported by a grant from the Bloomberg Foundation until October 2013. and received technical support under this from the International Union Against Tuberculosis and Lung Disease. We have also received support from the World Health Organization in terms of hosting workshops. and more recently in ensuring sustainability of the program''s activities.","Answer/report not provided","Answer/report not provided"
"83","Lesotho","Answer/report not provided","Answer/report not provided","World Health Organisation country office has been providing funding for training IEC material development and public awareness campaigns"
"84","Libyan Arab Jamahiriya","Answer/report not provided","Training of health professionals on tobacco cessation and treatment of tobacco dependence;
Building capacity for tobacco control in the Ministry of Health;
Assistance to develop draft national legislation and action plan.","Answer/report not provided"
"85","Lithuania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"86","Luxembourg","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"87","Madagascar","Answer/report not provided","Appui téchnique par lOMS pays ( Elaboration de la politique nationale antitabac elaboration et diffusions materiels IEC supervision celebration journée mondiale sans tabac)
Appui financier et technique par lUNION (Blomberg Round 7) sur lapplication de larticle 11 de la CCLAT","Appui téchnique par lOMS"
"88","Malaysia","Received assistance from SEATCA to develop Code of Conduct on the Prevention of Tobacco Industry Interference in Health Policymaking
Bilateral on health between Malaysia and Brunei: Brunei offer a study visit on retail licensing of tobacco products","1. Training on improving laboratory capacity by WHO
2. Study visits from runei on tobacco cessation service provision
3. Workshop on tobacco industry surveillance tobacco taxation and tobacco product packaging & labelling through SEATCA workshops
4. ASEAN Fellowship programme (run by SEATCA) for fellows from Malaysia in the areas of legal expertise and smokefree areas","1. Training on improving laboratory capacity by WHO 
2. Study visits from Brunei on tobacco cessation service provision
3. Workshop on tobacco industry surveillance tobacco taxation and tobacco product packaging & labelling through SEATCA workshops
4. ASEAN Fellowship programme (run by SEATCA) for fellows from Malaysia in the areas of legal expertise and smokefree areas"
"89","Maldives","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"90","Mali","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"91","Malta","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"92","Marshall Islands","Answer/report not provided","Answer/report not provided","With regard to tobacco cessation capacity building RMI received training from Guam Dept of Public Health and Social Services and Guam Dept of Mental Health and Substance Abuse on the Basic Tobacco Intervention"
"93","Mauritania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"94","Mauritius","Answer/report not provided","Answer/report not provided","- Tobacco control staff attended training programmmes conducted by CDC and WHO in the context of the GTSS programme.
- The University of Waterloo is providing technical assistance to conduct the ITC surveys funded mostly by Gates Foundation. 
- Gates Foundation is funding a survey to evaluate a pilot project on smoking cessation in the public health sector.
- Bloomberg Initiative will be funding a project on 100% smoke-free Mauritius which consists of enforcing the FCTC-compliant legislation of 2008.
- The National Action Plan on Tobacco Control has been widely circulated by WHO as a model for the African region.
- Mauritius had favourably entertained the request of some countries in and outside Africa to use the pictorial health warnings in force in Mauritius."
"95","Mexico","Asistencia técnica. cumplimiento del Convenio Marco para el Control del Tabacode la OMS","En el marco del Proyecto de Cooperación Técnico-Científica entre México y Uruguay para la Creación y Desarrollo de la Oficina Nacional para el Control del Tabaco a visita en reciprocidad se intercambiaron experiencias e información se identificaron las mejores prácticas y se recibió asistencia técnica en particular en materia de empaquetado y etiquetado de los productos del tabaco. Así mismo se abordó el tema de la estrategia que ha venido desarrollando la industria tabacalera a nivel global para frenar la regulación en materia de tabaco en particular la vinculada al etiquetado de los productos del tabaco.
En materia de empaquetado y etiquetado de los productos del tabaco se acudió al Taller celebrado ex profeso en Rio de Janeiro Brasil en noviembre de 2011. En esta reunión que se dio un rico intercambio de experiencias sobre las políticas públicas y mejores prácticas implementadas en la región. México expuso la información referente a la evaluación e impacto de las primeras dos rondas de los pictogramas y las leyendas de advertencia sanitaria que desde 2010 se incorporaron al empaquetado y etiquetado de los productos del tabaco. Como se ha señalado el empaquetado y etiquetado de estos productos en México se distingue porque tiene un esquema de rotación predeterminado cada ronda tiene una vigencia de 12 meses y está compuesta de 8 modelos de empaquetado que se incorporan en razón de dos al trimestre así mismo acompaña al pictograma un mensaje sanitario o leyenda que permite reforzar el tema que se esté abordando. La evaluación de los pictogramas y leyendas de advertencia se hace en la fase previa a la selección y posterior publicación de los modelos y también se ha realizado la evaluación post. 
Se ha concluido la evaluación de la Primera Ronda de Pictogramas y Leyendas de Advertencia Sanitarias que estuvo vigente de septiembre del 2010 a septiembre de 2011 con resultados alentadores que fueron compartidos con los presentes.","México ha prestado ayuda técnica y logística a países del área de Centro América (Guatemala y panamá) para impulsar políticas públicas de control del tabaco. de la misma manera ha otorgado asesoría y capacitación en la región de las Américas en materia de formación de recursos humanos para la atención del tabaquismo determinación de métodos de monitoreo de control ambiental para declaración de espacios 100% libres de humo así contribuye con expertos en el área de tratamiento para evaluar la asequibilidad de los tratamientos del tabaquismo en la región. De la misma manera México ha recibido capacitación en los rubros construcción de la capacidad nacional para temas de control del tabaco (Francia)."
"96","Micronesia (Federated States of)","The FCA had provided samples of packaging and labelling laws of the Australian Plain Packaging and Labelling. Also had provided technical assistances in providing the copying graphics for our consideration to use.","The FCA had provided samples of packaging and labelling laws of the Australian Plain Packaging and Labelling. Also had provided technical assistances in providing the copyright graphics for our consideration to use.","Answer/report not provided"
"97","Mongolia","Build capacity of health and other sector staff on tobacco control","Tobacco control issues including development of national action plan 2010-2014 in line with the WHO regional action plan on tobacco control
MCA-Health project conducted training of trainers programme on tobacco cessation","Tobacco control issues including development of national action plan 2010-2014 in line with the WHO regional action plan on tobacco control.
MCA-Health project conducted training of trainers programme on tobacco cessation."
"98","Montenegro","WHO provided assistance concerning travel and accommodation at international meetings as well as ideas for promotional materials to mark dates of importance for tobacco control.","WHO provided assistance concerning travel and accomodation at international meetings as well as ideas for promotional materials to mark dates of importance for tobacco control.","WHO provided assistance concerning travel and accomodation at international meetings as well as ideas for promotional materials to mark dates of importance for tobacco control."
"99","Myanmar","WHO supported for conducting the multisectoral workshops and meetings and sentinel prevalence surveys. CDC supported for conducting the global surveys. The Bloomberg Initiative supported through the International Union against Tuberculosis and Lung Disease for the year 2013-2015 for strengthening the tobacco control policies in Myanmar.","Answer/report not provided","Answer/report not provided"
"100","Namibia","Answer/report not provided","WHO assisted with the orientation of tobacco control inspectors. WHO also provided technical assistance and consultation.","Answer/report not provided"
"101","Nauru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"102","Nepal","World Health Organization:
•	Celebrating World No Tobacco Day 31 May 2014
•	Policy Formulation
•	Advocacy
International Union Against Tuberculosis and Lung Disease (The Union):
•	Policy Formulation
•	Advocacy","The assistance received:
WHO - Financial Support for Public awareness and training programs STEPs Survey GYTS GSPS GHPSS.
CDC - Technical Support for Global Tobacco Surveillance System (GYTS GSPS GHPSS) in tools development and training for the surveys.
The Union - Technical and Financial support in awareness programs endorsing and implementing Tobacco Control Law.
John Hopkins University - Assisted in providing trainings.","Answer/report not provided"
"103","Netherlands","Same parties as mentioned in 4.7","Answer/report not provided","Answer/report not provided"
"104","New Zealand","As noted above overseas development assistance funds for Pacific countries include funds for tobacco control. This technical support has sought to strengthen tobacco control measures legislation and FCTC compliance in the region.","As noted above overseas development assistance funds for Pacific countries include funds for tobacco control as part of wider NCD-related efforts. This technical support has sought to strengthen tobacco control measures legislation and FCTC compliance in the region.","New Zealand has provided technical support through the NZAID programme to several Pacific Island states. The support has sought to strengthen tobacco control measures / legislation and FCTC compliance in the Pacific region."
"105","Niger","Answer/report not provided","ENQUETE NATIONALE SUR LA PREVALENCE DU TABAGISME
REDACTION DES TEXTES REGLEMENTAIRES SUR LA LUTTE ANTI TABAC
VULGARISATION DES TEXTES LEGISLATIFS ET REGLEMENTAIRES
INFORMATION EDUCATION COMMUNICATION EN MATIERE DE LUTTE ANTI TABAC","Answer/report not provided"
"106","Nigeria","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"107","Niue","Re-drafting of the Tobacco Bill","Answer/report not provided","Smoking cessation training and development of tobacco legislation"
"108","Norway","In 2010 the WHO TFI assisted us in performing a Joint assessment of tobacco control in Norway. This was very useful and formed the basis for further implementation work.
Norway contributes with 19 million NOK to WHO specific earmarked funding for tobacco control and alcohol work.","Answer/report not provided","Answer/report not provided"
"109","Oman","Are receiving technical assistance from the UN World Health Organization and the Center for Disease Control in Atlanta for the work of health surveys related to tobacco control such as the global survey of tobacco use among young people in 2003 and 2007 and 2010 as well as the study of tobacco use among doctors a study to measure exposure to tobacco smoke.","Are receiving technical assistance from the Organization of Asahhalaalmih and the Centers for Disease Control in Atlanta for the work of health surveys on tobacco control such as the global survey of tobacco use among young people 2003 and 2007 and 2010 as well as the study of tobacco use among doctors a study measuring the rate of smoke spread in the environment.","Are receiving technical assistance from the World Organization Aasahp and the Centre for Disease Control in Atlanta for the work of health surveys on tobacco control such as the global survey of tobacco use among young people
 2003 and 2007 and 2010 as well as the study of tobacco use among physicians and study measuring the proportion of smoke spread in the environment"
"110","Pakistan","The overall purpose of current Bloomberg funded project is to develop TC Implementation mechanism in post devolution scenario for legislation development and policy formation leading to uniform implementation of tobacco control laws across the country. The specific objectives of the project are:

Objective1: To establish specified coordination mechanism between federal and provincial governments in post devolution scenario for legislation development and policy formation leading to uniform implementation of tobacco control laws.

Objective 2: 	To undertake amendments in national legislation to bring it in compliance with FCTC (especially pictorial health warnings on cigarettes packs and banning TAPS).

Objective 3: 	To support provincial governments for tobacco control implementation and monitoring in sub-national jurisdictions.

Objective 4: To provide technical assistance (TA) to Islamabad District Administration in Smoke-free Islamabad Initiative.","The overall purpose of the Bloomberg funded Project is to strengthen tobacco control efforts in Pakistan. The specific objectives of the project are:
Objective 1: To enhance national capacity through infrastructure development at Federal Provincial and District levels through hiring of skilled staff training and provision of required material and technical guidance.
Objective 2: To integrate national tobacco control efforts through development of national tobacco control policy and comprehensive national plan of action carrying forward amendments in current legislation in accordance with FCTC and supporting provinces to initiate tobacco control programs at provincial level.
Objective 3: To build capacity of authorized persons under the law and Implementation Committees at Federal Provincial and District Levels for effective enforcement of tobacco control laws.
Objective 4: To raise awareness about hazards of tobacco use second hand tobacco smoke and tobacco control laws among different segments of society through development printing and dissemination of Information Education and Communication materials. 
Objective 5: To enforce tobacco control laws through conducting Provincial and District Implementation Committees meetings and orientation sessions on tobacco control for workforce other than authorized officers from provincial and district departments.
Objective 6: To monitor implementation of tobacco control laws with the support of provincial and district governments and implementation of the project through established monitoring mechanism and reporting.","Answer/report not provided"
"111","Palau","Answer/report not provided","Have received assistance to conduct cessation training implementation of article 5.3 chew-free & smoke-free in all government facilities and implementation of RPPL 8-27. World Health Organization provided technical assistance and resources for the above mentioned trainings activities meetings.","Assistance from U.S. Based Legal Consortiumon Tobacco Control"
"112","Panama","Asistencia Prestada:
Panamá ha facilitado apoyo financiero para recibir asistencia técnica y capacitación a los Estados Partes y no Partes de la Región de las Américas mediante el desarrollo de dos talleres regionales: 
Precios. Impuestos y Comercio ilícito de productos de tabaco Los mandatos del Convenio Marco para el Control del Tabaco Ciudad de Panamá. 10 al 12 de julio del 2012
Seminario sobre Etiquetado /Empaquetado y la Reglamentación de los Productos del Tabaco. Ciudad de Panamá. Panamá. Fecha: del 5 al 7 de marzo del 2013
Costa Rica: Apoyo en el debate realizado en el Congreso Nacional de Diputados de Costa Rica para la aprobación de la Ley Integral de Control de Tabaco de dicho país.
México: Apoyo en el Foro Internacional sobre Políticas para el Control del Tabaco realizado en el Senado Mexicano para impulsar los ambientes libres de humo. políticas fiscales y la prohibición total de la publicidad. promoción y patrocinio de productos de tabaco. entre otros.
Asistencia Recibida:
Apoyo de Brasil y Canadá para la formulación del proyecto de ley sobre regulación de contenido y emisiones de productos de tabaco.","Prestada: 
Apoyo a la ratificación y legislación vigente en materia de control de tabaco en Costa Rica con el correspondiente intercambio con diputados sociedad civil medios de comunicación y otras autoridades
Intercambio de material documental con Nicaragua. Intercambio con funcionarios públicos y sociedad civil
Taller de capacitación sobre ambientes libres de humo en Honduras para la gestión de la actual legislación. Capacitación para la implementación de la legislación vigente .
Venezuela: apoyo para la aprobación de los ambientes 100% libres de humo de tabaco.
Revisión de decreto reglamentario de la Ley Colombiana
Recibida:
Fortalecimiento de capacidades: con México y con el Roswll Park Cancer Institute","Prestada: 
Apoyo a la sanción de la Ley de ambientes de libres de humo en Guatemala. Intercambio con Diputados Sociedad Civil y otras autoridades.
Apoyo a la ratificación de Costa Rica y al actual proceso de ratificación de El Salvador (aún inconcluso). Intercambio con diputados sociedad civil y otras autoridades
Intercambio de material documental con Nicaragua. Intercambio con funcionarios públicos y sociedad civil
Taller de capacitación sobre ambientes libres de humo en Honduras. Capacitación para la implementación de la legislación vigente y elaboración de proyecto de modificación de la misma a autoridades funcionarios públicos y sociedad civil
Revisión de decreto reglamentario de la Ley Colombiana
Desarrollo en Panamá de tres talleres para países centroamericanos y algunos caribeños orientados a apoyar los procesos de ratificación y de implementación del FCTC.
Taller para países de centroamerica y algunos del caribe relacionado con el tema aduanero y el debate del protocolo para el control del comercio ilícito de productos de tabaco
Todas estas actividades se han desarrollado en los últimos tres años.
Recibida:
Disponibilidad de uso de advertencias sanitarias por parte de Venezuela Comunidad Económica Europea y Brasil.
Fortalecimiento de capacidades: México"
"113","Papua New Guinea","Few technical assistance given by WHO SPC and Allen & Clark Consultants","Answer/report not provided","Answer/report not provided"
"114","Paraguay","En el MERCOSUR. por medio de la Comisión Intergubernamental se realiza intercambio de información y cooperación técnica. intercambio de legislaciones.","En el MERCOSUR por medio de la Comision Intergubernamental se realiza intercambio de innformacion y cooperacion tecnica intercambio de legislaciones.","Answer/report not provided"
"115","Peru","A principios de este año se recibió el estudio Perú - Tributación sobre los productos de tabaco - Panorama General y Propuesta de Reforma (COLAT). Asimismo. se espera una visita del Banco Mundial para evaluar los impuestos al tabaco a finales de marzo de 2014.","Answer/report not provided","Answer/report not provided"
"116","Philippines","Civil Service Commission is a recipient granted by a foreign partner to implement FCTC Article 5.3","Funds and Technical Assistance","Answer/report not provided"
"117","Poland","Resources from ACS for the Great Polish Smoke-out and cancer and tobacco control trainings and conferences (1990s) resources from WHO for strengthening country and regional tobacco control for example within WHO Collaborating Centre activities (since 1994) grants from OSI and AI for advocating tobacco control in Poland and other countries of Central and Eastern Europe resources from WB for preparing report on economic aspects of tobacco epidemic and control in Poland (1990s) research grants for conducting GYTS studies and GATS from CDC (1999-2010) research grants from IARC for analyzing etiology of tobacco-related cancers (since 1980s) research grants from JHU on nicotine biomarkers and secondhand exposure at home and public places (since 2000) grants from BI for implementing comprehensive smoke-free policies and analyzing tobacco industry strategy in Poland resources and grants from WLF for media campaigns and related surveys.","Resources from ACS for the Great Polish Smoke-out and cancer and tobacco control trainings and conferences (1990s) resources from WHO for strengthening country and regional tobacco control for example within WHO Collaborating Centre activities (since 1994) grants from OSI and AI for advocating tobacco control in Poland and other countries of Central and Eastern Europe resources from WB for preparing report on economic aspects of tobacco epidemic and control in Poland (1990s) research grants for conducting GYTS studies and GATS from CDC (1999-2010) research grants from IARC for analyzing etiology of tobacco-related cancers (since 1980s) research grants from JHU on nicotine biomarkers and secondhand exposure at home and public places (since 2000) grants from BI for implementing comprehensive smoke-free policies and analyzing tobacco industry strategy in Poland resources and grants from WLF for media campaigns and related surveys.","Answer/report not provided"
"118","Portugal","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"119","Qatar","Answer/report not provided","CDC/Atlanta - planning of the global survey of tobacco use among adults in the State of Qatar","Answer/report not provided"
"120","Republic of Korea","- Participating in the 15th World Conference on Tobacco or Health promoting WHO FCTC 5th session of Conference of the Parties as a host country and sharing key issues in tobacco control in March 2012.
- As a partner of drafting group of guidelines for WHO FCTC Article 6 participating in session meeting in June 2013.
- Participating in intermediate inspection for regional action plan (RAP) on tobacco control in the 63rd session of Western Pacific Regional Office in September 2012.
- Attending the Meeting on strengthening the effectiveness of tobacco control measures in WHO WPRO and discussing the regional level measures in October 2013.
- Hosting the 1st Global Health Conference and inviting major scholars to discuss the risk factors of non-communicable disease (NCDs) and preventive measures in Seoul October 2013. Particularly the key figures in tobacco control issues Dr. Haik Nikogosian(Head of the Convention Secretariat of WHO FCTC) Dr. Supreda Adulyanon(Deputy CEO of Thai Health Promotion Foundation) Dr. Srinath Reddy(President of Public Health Foundation of India) and Dr. Simon Chapman(Professor of University of Sydney) visited and debated international tobacco control measures and recommendations for Korean government. 
- Participating in Tobacco control fellowship program in WHO Collaborating Centre in Hong Kong and completing 5-day curriculums in November 2013.
- Visiting in Department of Health in UK and Ministry of Social Affairs and Health in France to learn the best practices of nicotine dependence treatment and smoking prevention education in November 2013. It is a great opportunity to build up the capacity of the staffs in charge of health in municipalities.
- Held Training Workshop on Quit Lines in Smoke-Free Cities to assist setting-up quitlines and trainings for staffs in Asia-Pacific regions endorsed by WHO WPRO in July 2012.
- National Cancer Centre Korea supported the Asian Pacific Quitline Workshop in Thailand and was appointed as a secretariat of Asian Pacific Quitline in August 2013.","Providing financial and technical support for workshop of Asian Pacific Quitline Network (APQN) by National Cancer Center of Korea to facilitate function of Quitlines in member countries (June 2011)
 *member countries : Australia China Hong Kong Macau New Zealand Taiwan Thiland USA(California Hawaii) and Korea
 *Sharing experience on tobacco control of USA UK 
Receiving techinical and financial supporting for measuring secondhand smoking exposure through the Regional Workshop on Monitoring Secondhand Smoke Exposure from Johns Hopkins Bloomberg School of Public Health (JHSPH) & WHO Centre for Health Development 
Attending the focal point meeting which was held by the FCTC Secretariat and WPRO in Bangkok Thailand and Sharing progress on implementing the Article 5 of the WHO FCTC (September 2011)
*Case study of Thailand Health Promotion Foundation and FCTC COP2 
Attending the International Tobacco Regulators Conference held by FDA and WHO and discussing success and failure factors of tobacco control policies(November 2011)
Attending the conference of working group on Article 6 of the WHO FCTC(December 2011)
Participation in International Quitline Institute(IQI) to provide practical knowledge and experience on national smoking cessation program
Publishing some academic papers on the effect of tobacco control policies in Korea including the effectiveness of smoking cessation service","Answer/report not provided"
"121","Republic of Moldova","See explanation in 4.7.","question 4.1: A joint needs assessment was undertaken by the Government of the Republic of Moldova and the Convention Secretariat with the collaboration of the WHO country office in October 2010 to assess implementation of the Convention. The report of the mission is now taken into account when building the national tobacco control strategy. 
Another mission from the European Union was also undertaken in October 2010 on matters related to implementation of tobacco-related directives of the EU by Moldova. 
A mission coordinated by the WHO country office on the development of a national tobacco control strategy was undertaken as part of the Biennial Collaborative Agreement between the Ministry of Health of the Republic of Moldova and the WHO Regional Office for Europe (for 2010-2011). With this support was developed and approved National Programme on Tobacco Control By Government Decision nr.100/16.02.2012.
question 4.1: the Convention Secretariat also provided assistance to the preparation of this implementation report. 
question 4.2: Convention Secretariat WHO Regional Office for Europe.
questions 4.1 to 4.4: a Bloomberg Foundation grant project is ongoing focusing on advocacy efforts targeted at the establishment and maintaining of a national coordinating council for tobacco control and the development of an FCTC-compliant national legislation.","Answer/report not provided"
"122","Romania","Assistance received from WHO for GATS and GYTS; Assistance received from Pfizer Foundation for research about treatment of nicotine addiction","Answer/report not provided","Answer/report not provided"
"123","Russian Federation","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"124","Rwanda","Answer/report not provided","WHO provided financial support to celebrate World No Tobacco Day 2006 and 2009 and has committed to provide financial support to celebrate World No Tobacco Day 2012.In addition WHO has provided financial support to conduct NCDs Risk Facotors Survey where we incorporated questions related to tobacco.","Answer/report not provided"
"125","Saint Kitts and Nevis","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"126","Saint Lucia","Answer/report not provided","Project development and implementation specific to public awareness","Answer/report not provided"
"127","Saint Vincent and the Grenadines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"128","Samoa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"129","San Marino","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"130","Sao Tome and Principe","Preparation of the national anti-tobacco program which had as its main objective to improve the health of children adolescents youth and general population by promoting healthy environments free of tobacco smoke fight in 2009.","This technical assistance received helped to define some contemplated in the Framework Convention on Tobacco Control","Answer/report not provided"
